1.0
 
[-1.08679964e-03 -1.99999690e+01],[ 3.80953676e-04 -2.00000183e+01],[-2.37318694e-03 -1.99999499e+01]
[0.34999886 0.20803073],[0.7500004  0.23928065],[0.66406004 0.39279635]
[0.34999881 0.20709887],[0.75000041 0.23834879],[0.66405993 0.39186449]
[0.34999876 0.20614697],[0.75000043 0.23739688],[0.66405982 0.39091259]
[0.34999871 0.20517503],[0.75000045 0.23642494],[0.66405971 0.38994065]
[0.34999865 0.20418304],[0.75000047 0.23543295],[0.6640596  0.38894867]
[0.3499986  0.20317102],[0.75000049 0.23442093],[0.66405948 0.38793664]
[0.34999854 0.20213896],[0.75000051 0.23338886],[0.66405936 0.38690458]
[0.34999849 0.20108686],[0.75000053 0.23233676],[0.66405924 0.38585248]
[0.34999843 0.20001472],[0.75000055 0.23126462],[0.66405911 0.38478034]
[0.34999837 0.19892254],[0.75000057 0.23017243],[0.66405899 0.38368816]
[0.34999831 0.19781031],[0.75000059 0.22906021],[0.66405886 0.38257594]
[0.34999825 0.19667805],[0.75000061 0.22792794],[0.66405872 0.38144368]
[0.34999819 0.19552575],[0.75000063 0.22677564],[0.66405859 0.38029137]
[0.34999813 0.19435341],[0.75000065 0.22560329],[0.66405846 0.37911903]
[0.34999806 0.19316103],[0.75000068 0.22441091],[0.66405832 0.37792665]
[0.349998  0.1919486],[0.7500007  0.22319848],[0.66405818 0.37671423]
[0.34999793 0.19071614],[0.75000072 0.22196602],[0.66405803 0.37548177]
[0.34999786 0.18946364],[0.75000074 0.22071351],[0.66405789 0.37422927]
[0.3499978 0.1881911],[0.75000077 0.21944097],[0.66405774 0.37295672]
[0.34999773 0.18689946],[0.75000079 0.21814932],[0.66405759 0.37166509]
[0.34999766 0.18560301],[0.75000082 0.21685287],[0.66405744 0.37036864]
[0.34999759 0.18430656],[0.75000084 0.21555642],[0.66405729 0.36907219]
[0.34999752 0.18301012],[0.75000087 0.21425997],[0.66405714 0.36777575]
[0.34999745 0.18171367],[0.75000089 0.21296352],[0.66405699 0.3664793 ]
[0.34999738 0.18041722],[0.75000091 0.21166707],[0.66405684 0.36518285]
[0.34999731 0.17912078],[0.75000094 0.21037062],[0.66405669 0.36388641]
[0.34999724 0.17782433],[0.75000096 0.20907417],[0.66405654 0.36258996]
[0.34999717 0.17652788],[0.75000099 0.20777772],[0.66405639 0.36129351]
[0.3499971  0.17523143],[0.75000101 0.20648127],[0.66405624 0.35999707]
[0.34999703 0.17393499],[0.75000104 0.20518482],[0.66405609 0.35870062]
[0.34999696 0.17263854],[0.75000106 0.20388837],[0.66405594 0.35740417]
[0.34999689 0.17134209],[0.75000108 0.20259192],[0.66405579 0.35610773]
[0.34999682 0.17004565],[0.75000111 0.20129547],[0.66405564 0.35481128]
[0.34999675 0.1687492 ],[0.75000113 0.19999902],[0.66405549 0.35351483]
[0.34999668 0.16745275],[0.75000116 0.19870257],[0.66405534 0.35221839]
[0.34999661 0.1661563 ],[0.75000118 0.19740612],[0.66405519 0.35092194]
[0.34999654 0.16485986],[0.75000121 0.19610967],[0.66405504 0.34962549]
[0.34999647 0.16356341],[0.75000123 0.19481322],[0.66405488 0.34832905]
[0.3499964  0.16226696],[0.75000125 0.19351677],[0.66405473 0.3470326 ]
[0.34999633 0.16097051],[0.75000128 0.19222032],[0.66405458 0.34573616]
[0.34999626 0.15967407],[0.7500013  0.19092387],[0.66405443 0.34443971]
[0.34999619 0.15837762],[0.75000133 0.18962742],[0.66405428 0.34314326]
[0.34999612 0.15708117],[0.75000135 0.18833097],[0.66405413 0.34184682]
[0.34999605 0.15578473],[0.75000138 0.18703451],[0.66405398 0.34055037]
[0.34999599 0.15448828],[0.7500014  0.18573806],[0.66405383 0.33925392]
[0.34999592 0.15319183],[0.75000142 0.18444161],[0.66405368 0.33795748]
[0.34999585 0.15189538],[0.75000145 0.18314516],[0.66405353 0.33666103]
[0.34999578 0.15059894],[0.75000147 0.18184871],[0.66405338 0.33536458]
[0.34999571 0.14930249],[0.7500015  0.18055226],[0.66405323 0.33406814]
[0.34999564 0.14800604],[0.75000152 0.17925581],[0.66405308 0.33277169]
[0.34999557 0.14670959],[0.75000155 0.17795936],[0.66405293 0.33147524]
[0.3499955  0.14541315],[0.75000157 0.17666291],[0.66405278 0.3301788 ]
[0.34999543 0.1441167 ],[0.75000159 0.17536646],[0.66405263 0.32888235]
[0.34999536 0.14282025],[0.75000162 0.17407001],[0.66405248 0.3275859 ]
[0.34999529 0.14152381],[0.75000164 0.17277356],[0.66405233 0.32628946]
[0.34999522 0.14022736],[0.75000167 0.17147711],[0.66405218 0.32499301]
[0.34999515 0.13893091],[0.75000169 0.17018066],[0.66405203 0.32369656]
[0.34999508 0.13763446],[0.75000172 0.16888421],[0.66405188 0.32240012]
[0.34999501 0.13633802],[0.75000174 0.16758776],[0.66405173 0.32110367]
[0.34999494 0.13504157],[0.75000176 0.16629131],[0.66405158 0.31980722]
[0.34999487 0.13374512],[0.75000179 0.16499486],[0.66405143 0.31851078]
[0.3499948  0.13244868],[0.75000181 0.16369841],[0.66405128 0.31721433]
[0.34999473 0.13115223],[0.75000184 0.16240196],[0.66405113 0.31591788]
[0.34999466 0.12985578],[0.75000186 0.16110551],[0.66405098 0.31462144]
[0.34999459 0.12855933],[0.75000189 0.15980906],[0.66405083 0.31332499]
[0.34999452 0.12726289],[0.75000191 0.15851261],[0.66405068 0.31202854]
[0.34999445 0.12596644],[0.75000193 0.15721615],[0.66405052 0.3107321 ]
[0.34999438 0.12466999],[0.75000196 0.1559197 ],[0.66405037 0.30943565]
[0.34999431 0.12337354],[0.75000198 0.15462325],[0.66405022 0.3081392 ]
[0.34999424 0.1220771 ],[0.75000201 0.1533268 ],[0.66405007 0.30684276]
[0.34999417 0.12078065],[0.75000203 0.15203035],[0.66404992 0.30554631]
[0.34999411 0.1194842 ],[0.75000206 0.1507339 ],[0.66404977 0.30424986]
[0.34999404 0.11818776],[0.75000208 0.14943745],[0.66404962 0.30295342]
[0.34999397 0.11689131],[0.7500021 0.148141 ],[0.66404947 0.30165697]
[0.3499939  0.11559486],[0.75000213 0.14684455],[0.66404932 0.30036052]
[0.34999383 0.11429841],[0.75000215 0.1455481 ],[0.66404917 0.29906408]
[0.34999376 0.11300197],[0.75000218 0.14425165],[0.66404902 0.29776763]
[0.34999369 0.11170552],[0.7500022 0.1429552],[0.66404887 0.29647118]
[0.34999362 0.11040907],[0.75000223 0.14165875],[0.66404872 0.29517474]
[0.34999355 0.10911262],[0.75000225 0.1403623 ],[0.66404857 0.29387829]
[0.34999348 0.10781618],[0.75000227 0.13906585],[0.66404842 0.29258184]
[0.34999341 0.10651973],[0.7500023 0.1377694],[0.66404827 0.2912854 ]
[0.34999334 0.10522328],[0.75000232 0.13647295],[0.66404812 0.28998895]
[0.34999327 0.10392684],[0.75000235 0.1351765 ],[0.66404797 0.2886925 ]
[0.3499932  0.10263039],[0.75000237 0.13388005],[0.66404782 0.28739606]
[0.34999313 0.10133394],[0.75000239 0.1325836 ],[0.66404767 0.28609961]
[0.34999306 0.10003749],[0.75000242 0.13128715],[0.66404752 0.28480316]
[0.34999299 0.09874105],[0.75000244 0.1299907 ],[0.66404737 0.28350672]
[0.34999292 0.0974446 ],[0.75000247 0.12869425],[0.66404722 0.28221027]
[0.34999285 0.09614815],[0.75000249 0.12739779],[0.66404707 0.28091382]
[0.34999278 0.09485171],[0.75000252 0.12610134],[0.66404692 0.27961738]
[0.34999271 0.09355526],[0.75000254 0.12480489],[0.66404677 0.27832093]
[0.34999264 0.09225881],[0.75000256 0.12350844],[0.66404662 0.27702448]
[0.34999257 0.09096236],[0.75000259 0.12221199],[0.66404647 0.27572804]
[0.3499925  0.08966592],[0.75000261 0.12091554],[0.66404632 0.27443159]
[0.34999243 0.08836947],[0.75000264 0.11961909],[0.66404616 0.27313514]
[0.34999236 0.08707302],[0.75000266 0.11832264],[0.66404601 0.2718387 ]
[0.34999229 0.08577657],[0.75000269 0.11702619],[0.66404586 0.27054225]
[0.34999223 0.08448013],[0.75000271 0.11572974],[0.66404571 0.2692458 ]
[0.34999216 0.08318368],[0.75000273 0.11443329],[0.66404556 0.26794936]
[0.34999209 0.08188723],[0.75000276 0.11313684],[0.66404541 0.26665291]
[0.34999202 0.08059079],[0.75000278 0.11184039],[0.66404526 0.26535646]
[0.34999195 0.07929434],[0.75000281 0.11054394],[0.66404511 0.26406002]
[0.34999188 0.07799789],[0.75000283 0.10924749],[0.66404496 0.26276357]
[0.34999181 0.07670144],[0.75000286 0.10795104],[0.66404481 0.26146712]
[0.34999174 0.075405  ],[0.75000288 0.10665459],[0.66404466 0.26017068]
[0.34999167 0.07410855],[0.7500029  0.10535814],[0.66404451 0.25887423]
[0.3499916 0.0728121],[0.75000293 0.10406169],[0.66404436 0.25757778]
[0.34999153 0.07151566],[0.75000295 0.10276524],[0.66404421 0.25628134]
[0.34999146 0.07021921],[0.75000298 0.10146879],[0.66404406 0.25498489]
[0.34999139 0.06892276],[0.750003   0.10017234],[0.66404391 0.25368844]
[0.34999132 0.06762631],[0.75000303 0.09887589],[0.66404376 0.252392  ]
[0.34999125 0.06632987],[0.75000305 0.09757943],[0.66404361 0.25109555]
[0.34999118 0.06503342],[0.75000307 0.09628298],[0.66404346 0.2497991 ]
[0.34999111 0.06373697],[0.7500031  0.09498653],[0.66404331 0.24850266]
[0.34999104 0.06244052],[0.75000312 0.09369008],[0.66404316 0.24720621]
[0.34999097 0.06114408],[0.75000315 0.09239363],[0.66404301 0.24590976]
[0.3499909  0.05984763],[0.75000317 0.09109718],[0.66404286 0.24461332]
[0.34999083 0.05855118],[0.7500032  0.08980073],[0.66404271 0.24331687]
[0.34999076 0.05725474],[0.75000322 0.08850428],[0.66404256 0.24202042]
[0.34999069 0.05595829],[0.75000324 0.08720783],[0.66404241 0.24072398]
[0.34999062 0.05466184],[0.75000327 0.08591138],[0.66404226 0.23942753]
[0.34999055 0.05336539],[0.75000329 0.08461493],[0.66404211 0.23813108]
[0.34999048 0.05206895],[0.75000332 0.08331848],[0.66404196 0.23683464]
[0.34999041 0.0507725 ],[0.75000334 0.08202203],[0.6640418  0.23553819]
[0.34999034 0.04947605],[0.75000337 0.08072558],[0.66404165 0.23424174]
[0.34999028 0.0481796 ],[0.75000339 0.07942913],[0.6640415 0.2329453]
[0.34999021 0.04688316],[0.75000341 0.07813268],[0.66404135 0.23164885]
[0.34999014 0.04558671],[0.75000344 0.07683623],[0.6640412 0.2303524]
[0.34999007 0.04429026],[0.75000346 0.07553978],[0.66404105 0.22905596]
[0.34999    0.04299382],[0.75000349 0.07424333],[0.6640409  0.22775951]
[0.34998993 0.04169737],[0.75000351 0.07294688],[0.66404075 0.22646306]
[0.34998986 0.04040092],[0.75000354 0.07165043],[0.6640406  0.22516662]
[0.34998979 0.03910447],[0.75000356 0.07035398],[0.66404045 0.22387017]
[0.34998972 0.03780803],[0.75000358 0.06905753],[0.6640403  0.22257372]
[0.34998965 0.03651158],[0.75000361 0.06776108],[0.66404015 0.22127728]
[0.34998958 0.03521513],[0.75000363 0.06646462],[0.66404    0.21998083]
[0.34998951 0.03391869],[0.75000366 0.06516817],[0.66403985 0.21868438]
[0.34998944 0.03262224],[0.75000368 0.06387172],[0.6640397  0.21738794]
[0.34998937 0.03132579],[0.75000371 0.06257527],[0.66403955 0.21609149]
[0.3499893  0.03002934],[0.75000373 0.06127882],[0.6640394  0.21479504]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403925 0.2134986 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640391  0.21220215]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403895 0.2109057 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640388  0.20960926]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403865 0.20831281]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640385  0.20701636]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403835 0.20571992]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640382  0.20442347]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403805 0.20312702]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640379  0.20183058]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403775 0.20053413]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640376  0.19923768]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403745 0.19794124]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403729 0.19664479]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403714 0.19534834]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403699 0.1940519 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403684 0.19275545]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403669 0.191459  ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403654 0.19016256]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403639 0.18886611]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403624 0.18756966]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403609 0.18627322]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403594 0.18497677]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403579 0.18368032]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403564 0.18238388]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403549 0.18108743]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403534 0.17979098]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403519 0.17849454]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403504 0.17719809]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403489 0.17590164]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403474 0.1746052 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403459 0.17330875]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403444 0.1720123 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403429 0.17071586]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403414 0.16941941]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403399 0.16812296]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403384 0.16682652]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403369 0.16553007]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403354 0.16423362]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403339 0.16293718]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403324 0.16164073]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403309 0.16034428]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403293 0.15904784]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403278 0.15775139]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403263 0.15645494]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403248 0.1551585 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403233 0.15386205]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403218 0.1525656 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403203 0.15126916]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403188 0.14997271]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403173 0.14867626]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403158 0.14737982]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403143 0.14608337]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403128 0.14478692]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403113 0.14349048]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403098 0.14219403]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403083 0.14089758]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403068 0.13960114]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403053 0.13830469]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403038 0.13700824]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403023 0.1357118 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66403008 0.13441535]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402993 0.1331189 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402978 0.13182246]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402963 0.13052601]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402948 0.12922956]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402933 0.12793312]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402918 0.12663667]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402903 0.12534022]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402888 0.12404378]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402873 0.12274733]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402857 0.12145088]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402842 0.12015444]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402827 0.11885799]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402812 0.11756154]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402797 0.1162651 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402782 0.11496865]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402767 0.1136722 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402752 0.11237576]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402737 0.11107931]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402722 0.10978286]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402707 0.10848642]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402692 0.10718997]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402677 0.10589352]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402662 0.10459708]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402647 0.10330063]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402632 0.10200418]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402617 0.10070774]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402602 0.09941129]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402587 0.09811484]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402572 0.0968184 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402557 0.09552195]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402542 0.0942255 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402527 0.09292906]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402512 0.09163261]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402497 0.09033616]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402482 0.08903972]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402467 0.08774327]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402452 0.08644682]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402437 0.08515038]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402421 0.08385393]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402406 0.08255748]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402391 0.08126104]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402376 0.07996459]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402361 0.07866814]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402346 0.0773717 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402331 0.07607525]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.66402316 0.0747788 ]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
[0.34998926 0.02929622],[0.75000374 0.0605457 ],[0.6640231  0.07421595]
