1.0
 
[-4.22681823e-03 -1.99982325e+01],[ 1.99277586e-03 -1.99982820e+01],[-1.58468533e-02 -1.99956695e+01]
[0.34999553 0.20803257],[0.75000211 0.23928249],[0.66404576 0.39280089]
[0.34999534 0.20710079],[0.7500022  0.23835071],[0.66404502 0.39186923]
[0.34999514 0.20614897],[0.75000229 0.23739889],[0.66404427 0.39091753]
[0.34999493 0.20517712],[0.75000239 0.23642703],[0.6640435 0.3899458]
[0.34999472 0.20418522],[0.75000249 0.23543513],[0.66404272 0.38895403]
[0.34999451 0.20317329],[0.75000259 0.23442319],[0.66404192 0.38794222]
[0.34999429 0.20214131],[0.75000269 0.23339122],[0.66404111 0.38691038]
[0.34999407 0.2010893 ],[0.7500028 0.2323392],[0.66404027 0.38585851]
[0.34999384 0.20001725],[0.7500029  0.23126715],[0.66403943 0.38478659]
[0.34999361 0.19892517],[0.75000301 0.23017506],[0.66403857 0.38369465]
[0.34999338 0.19781304],[0.75000312 0.22906293],[0.66403769 0.38258266]
[0.34999314 0.19668088],[0.75000323 0.22793077],[0.66403679 0.38145064]
[0.3499929  0.19552868],[0.75000335 0.22677856],[0.66403588 0.38029859]
[0.34999265 0.19435644],[0.75000346 0.22560632],[0.66403496 0.3791265 ]
[0.3499924  0.19316416],[0.75000358 0.22441404],[0.66403402 0.37793437]
[0.34999214 0.19195184],[0.7500037  0.22320172],[0.66403306 0.37672221]
[0.34999188 0.19071949],[0.75000383 0.22196936],[0.66403209 0.37549001]
[0.34999162 0.18946709],[0.75000395 0.22071696],[0.6640311  0.37423778]
[0.34999135 0.18819466],[0.75000408 0.21944453],[0.66403009 0.37296551]
[0.34999108 0.18690312],[0.7500042  0.21815299],[0.66402907 0.37167414]
[0.34999081 0.18560676],[0.75000433 0.21685662],[0.66402805 0.37037794]
[0.34999053 0.18431039],[0.75000446 0.21556025],[0.66402702 0.36908173]
[0.34999026 0.18301402],[0.75000459 0.21426388],[0.664026   0.36778553]
[0.34998999 0.18171765],[0.75000472 0.2129675 ],[0.66402498 0.36648933]
[0.34998971 0.18042128],[0.75000485 0.21167113],[0.66402395 0.36519312]
[0.34998944 0.17912492],[0.75000498 0.21037476],[0.66402293 0.36389692]
[0.34998917 0.17782855],[0.75000511 0.20907839],[0.6640219  0.36260072]
[0.34998889 0.17653218],[0.75000523 0.20778202],[0.66402088 0.36130452]
[0.34998862 0.17523581],[0.75000536 0.20648565],[0.66401986 0.36000831]
[0.34998835 0.17393944],[0.75000549 0.20518928],[0.66401883 0.35871211]
[0.34998807 0.17264308],[0.75000562 0.20389291],[0.66401781 0.35741591]
[0.3499878  0.17134671],[0.75000575 0.20259653],[0.66401679 0.35611971]
[0.34998753 0.17005034],[0.75000588 0.20130016],[0.66401576 0.3548235 ]
[0.34998726 0.16875397],[0.75000601 0.20000379],[0.66401474 0.3535273 ]
[0.34998698 0.1674576 ],[0.75000614 0.19870742],[0.66401371 0.3522311 ]
[0.34998671 0.16616123],[0.75000626 0.19741105],[0.66401269 0.3509349 ]
[0.34998644 0.16486487],[0.75000639 0.19611468],[0.66401167 0.34963869]
[0.34998616 0.1635685 ],[0.75000652 0.19481831],[0.66401064 0.34834249]
[0.34998589 0.16227213],[0.75000665 0.19352193],[0.66400962 0.34704629]
[0.34998562 0.16097576],[0.75000678 0.19222556],[0.6640086  0.34575008]
[0.34998534 0.15967939],[0.75000691 0.19092919],[0.66400757 0.34445388]
[0.34998507 0.15838303],[0.75000704 0.18963282],[0.66400655 0.34315768]
[0.3499848  0.15708666],[0.75000717 0.18833645],[0.66400552 0.34186148]
[0.34998452 0.15579029],[0.75000729 0.18704008],[0.6640045  0.34056527]
[0.34998425 0.15449392],[0.75000742 0.18574371],[0.66400348 0.33926907]
[0.34998398 0.15319755],[0.75000755 0.18444733],[0.66400245 0.33797287]
[0.3499837  0.15190118],[0.75000768 0.18315096],[0.66400143 0.33667667]
[0.34998343 0.15060482],[0.75000781 0.18185459],[0.66400041 0.33538046]
[0.34998316 0.14930845],[0.75000794 0.18055822],[0.66399938 0.33408426]
[0.34998288 0.14801208],[0.75000807 0.17926185],[0.66399836 0.33278806]
[0.34998261 0.14671571],[0.7500082  0.17796548],[0.66399733 0.33149186]
[0.34998234 0.14541934],[0.75000832 0.17666911],[0.66399631 0.33019565]
[0.34998206 0.14412298],[0.75000845 0.17537274],[0.66399529 0.32889945]
[0.34998179 0.14282661],[0.75000858 0.17407636],[0.66399426 0.32760325]
[0.34998152 0.14153024],[0.75000871 0.17277999],[0.66399324 0.32630704]
[0.34998125 0.14023387],[0.75000884 0.17148362],[0.66399222 0.32501084]
[0.34998097 0.1389375 ],[0.75000897 0.17018725],[0.66399119 0.32371464]
[0.3499807  0.13764114],[0.7500091  0.16889088],[0.66399017 0.32241844]
[0.34998043 0.13634477],[0.75000923 0.16759451],[0.66398914 0.32112223]
[0.34998015 0.1350484 ],[0.75000935 0.16629814],[0.66398812 0.31982603]
[0.34997988 0.13375203],[0.75000948 0.16500176],[0.6639871  0.31852983]
[0.34997961 0.13245566],[0.75000961 0.16370539],[0.66398607 0.31723363]
[0.34997933 0.13115929],[0.75000974 0.16240902],[0.66398505 0.31593742]
[0.34997906 0.12986293],[0.75000987 0.16111265],[0.66398403 0.31464122]
[0.34997879 0.12856656],[0.75001    0.15981628],[0.663983   0.31334502]
[0.34997851 0.12727019],[0.75001013 0.15851991],[0.66398198 0.31204882]
[0.34997824 0.12597382],[0.75001026 0.15722354],[0.66398095 0.31075261]
[0.34997797 0.12467745],[0.75001039 0.15592716],[0.66397993 0.30945641]
[0.34997769 0.12338109],[0.75001051 0.15463079],[0.66397891 0.30816021]
[0.34997742 0.12208472],[0.75001064 0.15333442],[0.66397788 0.306864  ]
[0.34997715 0.12078835],[0.75001077 0.15203805],[0.66397686 0.3055678 ]
[0.34997687 0.11949198],[0.7500109  0.15074168],[0.66397584 0.3042716 ]
[0.3499766  0.11819561],[0.75001103 0.14944531],[0.66397481 0.3029754 ]
[0.34997633 0.11689924],[0.75001116 0.14814894],[0.66397379 0.30167919]
[0.34997605 0.11560288],[0.75001129 0.14685257],[0.66397276 0.30038299]
[0.34997578 0.11430651],[0.75001142 0.14555619],[0.66397174 0.29908679]
[0.34997551 0.11301014],[0.75001154 0.14425982],[0.66397072 0.29779059]
[0.34997523 0.11171377],[0.75001167 0.14296345],[0.66396969 0.29649438]
[0.34997496 0.1104174 ],[0.7500118  0.14166708],[0.66396867 0.29519818]
[0.34997469 0.10912104],[0.75001193 0.14037071],[0.66396765 0.29390198]
[0.34997442 0.10782467],[0.75001206 0.13907434],[0.66396662 0.29260578]
[0.34997414 0.1065283 ],[0.75001219 0.13777797],[0.6639656  0.29130957]
[0.34997387 0.10523193],[0.75001232 0.13648159],[0.66396457 0.29001337]
[0.3499736  0.10393556],[0.75001245 0.13518522],[0.66396355 0.28871717]
[0.34997332 0.1026392 ],[0.75001257 0.13388885],[0.66396253 0.28742096]
[0.34997305 0.10134283],[0.7500127  0.13259248],[0.6639615  0.28612476]
[0.34997278 0.10004646],[0.75001283 0.13129611],[0.66396048 0.28482856]
[0.3499725  0.09875009],[0.75001296 0.12999974],[0.66395946 0.28353236]
[0.34997223 0.09745372],[0.75001309 0.12870337],[0.66395843 0.28223615]
[0.34997196 0.09615735],[0.75001322 0.127407  ],[0.66395741 0.28093995]
[0.34997168 0.09486099],[0.75001335 0.12611062],[0.66395638 0.27964375]
[0.34997141 0.09356462],[0.75001348 0.12481425],[0.66395536 0.27834755]
[0.34997114 0.09226825],[0.7500136  0.12351788],[0.66395434 0.27705134]
[0.34997086 0.09097188],[0.75001373 0.12222151],[0.66395331 0.27575514]
[0.34997059 0.08967551],[0.75001386 0.12092514],[0.66395229 0.27445894]
[0.34997032 0.08837915],[0.75001399 0.11962877],[0.66395127 0.27316274]
[0.34997004 0.08708278],[0.75001412 0.1183324 ],[0.66395024 0.27186653]
[0.34996977 0.08578641],[0.75001425 0.11703602],[0.66394922 0.27057033]
[0.3499695  0.08449004],[0.75001438 0.11573965],[0.66394819 0.26927413]
[0.34996922 0.08319367],[0.75001451 0.11444328],[0.66394717 0.26797793]
[0.34996895 0.0818973 ],[0.75001463 0.11314691],[0.66394615 0.26668172]
[0.34996868 0.08060094],[0.75001476 0.11185054],[0.66394512 0.26538552]
[0.34996841 0.07930457],[0.75001489 0.11055417],[0.6639441  0.26408932]
[0.34996813 0.0780082 ],[0.75001502 0.1092578 ],[0.66394307 0.26279311]
[0.34996786 0.07671183],[0.75001515 0.10796142],[0.66394205 0.26149691]
[0.34996759 0.07541546],[0.75001528 0.10666505],[0.66394103 0.26020071]
[0.34996731 0.0741191 ],[0.75001541 0.10536868],[0.66394    0.25890451]
[0.34996704 0.07282273],[0.75001554 0.10407231],[0.66393898 0.2576083 ]
[0.34996677 0.07152636],[0.75001566 0.10277594],[0.66393796 0.2563121 ]
[0.34996649 0.07022999],[0.75001579 0.10147957],[0.66393693 0.2550159 ]
[0.34996622 0.06893362],[0.75001592 0.1001832 ],[0.66393591 0.2537197 ]
[0.34996595 0.06763726],[0.75001605 0.09888683],[0.66393488 0.25242349]
[0.34996567 0.06634089],[0.75001618 0.09759045],[0.66393386 0.25112729]
[0.3499654  0.06504452],[0.75001631 0.09629408],[0.66393284 0.24983109]
[0.34996513 0.06374815],[0.75001644 0.09499771],[0.66393181 0.24853489]
[0.34996485 0.06245178],[0.75001657 0.09370134],[0.66393079 0.24723868]
[0.34996458 0.06115541],[0.75001669 0.09240497],[0.66392977 0.24594248]
[0.34996431 0.05985905],[0.75001682 0.0911086 ],[0.66392874 0.24464628]
[0.34996403 0.05856268],[0.75001695 0.08981223],[0.66392772 0.24335007]
[0.34996376 0.05726631],[0.75001708 0.08851585],[0.66392669 0.24205387]
[0.34996349 0.05596994],[0.75001721 0.08721948],[0.66392567 0.24075767]
[0.34996321 0.05467357],[0.75001734 0.08592311],[0.66392465 0.23946147]
[0.34996294 0.05337721],[0.75001747 0.08462674],[0.66392362 0.23816526]
[0.34996267 0.05208084],[0.7500176  0.08333037],[0.6639226  0.23686906]
[0.3499624  0.05078447],[0.75001772 0.082034  ],[0.66392158 0.23557286]
[0.34996212 0.0494881 ],[0.75001785 0.08073763],[0.66392055 0.23427666]
[0.34996185 0.04819173],[0.75001798 0.07944126],[0.66391953 0.23298045]
[0.34996158 0.04689537],[0.75001811 0.07814488],[0.6639185  0.23168425]
[0.3499613 0.045599 ],[0.75001824 0.07684851],[0.66391748 0.23038805]
[0.34996103 0.04430263],[0.75001837 0.07555214],[0.66391646 0.22909185]
[0.34996076 0.04300626],[0.7500185  0.07425577],[0.66391543 0.22779564]
[0.34996048 0.04170989],[0.75001863 0.0729594 ],[0.66391441 0.22649944]
[0.34996021 0.04041352],[0.75001875 0.07166303],[0.66391339 0.22520324]
[0.34995994 0.03911716],[0.75001888 0.07036666],[0.66391236 0.22390703]
[0.34995966 0.03782079],[0.75001901 0.06907028],[0.66391134 0.22261083]
[0.34995939 0.03652442],[0.75001914 0.06777391],[0.66391031 0.22131463]
[0.34995912 0.03522805],[0.75001927 0.06647754],[0.66390929 0.22001843]
[0.34995884 0.03393168],[0.7500194  0.06518117],[0.66390827 0.21872222]
[0.34995857 0.03263532],[0.75001953 0.0638848 ],[0.66390724 0.21742602]
[0.3499583  0.03133895],[0.75001966 0.06258843],[0.66390622 0.21612982]
[0.34995802 0.03004258],[0.75001978 0.06129206],[0.6639052  0.21483362]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66390417 0.21353741]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66390315 0.21224121]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66390212 0.21094501]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6639011  0.20964881]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66390008 0.2083526 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389905 0.2070564 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389803 0.2057602 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389701 0.20446399]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389598 0.20316779]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389496 0.20187159]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389393 0.20057539]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389291 0.19927918]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389189 0.19798298]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66389086 0.19668678]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388984 0.19539058]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388882 0.19409437]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388779 0.19279817]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388677 0.19150197]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388574 0.19020577]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388472 0.18890956]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638837  0.18761336]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388267 0.18631716]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388165 0.18502095]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66388063 0.18372475]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638796  0.18242855]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387858 0.18113235]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387755 0.17983614]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387653 0.17853994]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387551 0.17724374]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387448 0.17594754]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387346 0.17465133]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387244 0.17335513]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387141 0.17205893]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66387039 0.17076273]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386936 0.16946652]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386834 0.16817032]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386732 0.16687412]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386629 0.16557791]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386527 0.16428171]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386425 0.16298551]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386322 0.16168931]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638622 0.1603931]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386117 0.1590969 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66386015 0.1578007 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385913 0.1565045 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638581  0.15520829]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385708 0.15391209]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385605 0.15261589]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385503 0.15131969]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385401 0.15002348]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385298 0.14872728]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385196 0.14743108]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66385094 0.14613487]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384991 0.14483867]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384889 0.14354247]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384786 0.14224627]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384684 0.14095006]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384582 0.13965386]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384479 0.13835766]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384377 0.13706146]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384275 0.13576525]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66384172 0.13446905]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638407  0.13317285]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383967 0.13187665]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383865 0.13058044]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383763 0.12928424]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638366  0.12798804]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383558 0.12669183]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383456 0.12539563]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383353 0.12409943]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383251 0.12280323]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383148 0.12150702]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66383046 0.12021082]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382944 0.11891462]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382841 0.11761842]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382739 0.11632221]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382637 0.11502601]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382534 0.11372981]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382432 0.11243361]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382329 0.1111374 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382227 0.1098412 ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382125 0.108545  ]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66382022 0.10724879]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638192  0.10595259]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381818 0.10465639]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381715 0.10336019]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381613 0.10206398]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638151  0.10076778]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381408 0.09947158]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381306 0.09817538]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381203 0.09687917]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66381101 0.09558297]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380999 0.09428677]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380896 0.09299057]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380794 0.09169436]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380691 0.09039816]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380589 0.08910196]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380487 0.08780575]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380384 0.08650955]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380282 0.08521335]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6638018  0.08391715]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66380077 0.08262094]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379975 0.08132474]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379872 0.08002854]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.6637977  0.07873234]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379668 0.07743613]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379565 0.07613993]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379463 0.07484373]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
[0.34995787 0.02929553],[0.75001986 0.060545  ],[0.66379413 0.07421761]
