1.0
 
[-1.01292514e-02 -1.99949680e+01],[ 5.02176093e-03 -1.99950185e+01],[ -0.04116347 -19.98762605]
[0.34998928 0.20803603],[0.75000532 0.23928595],[0.66401892 0.39280942]
[0.3499888 0.2071044],[0.75000555 0.23835432],[0.664017   0.39187813]
[0.34998832 0.20615274],[0.75000579 0.23740265],[0.66401505 0.39092681]
[0.34998783 0.20518104],[0.75000603 0.23643095],[0.66401305 0.38995547]
[0.34998733 0.20418931],[0.75000628 0.23543922],[0.66401101 0.3889641 ]
[0.34998682 0.20317754],[0.75000654 0.23442744],[0.66400893 0.3879527 ]
[0.34998629 0.20214574],[0.75000679 0.23339564],[0.66400681 0.38692128]
[0.34998576 0.2010939 ],[0.75000706 0.2323438 ],[0.66400465 0.38586983]
[0.34998522 0.20002202],[0.75000733 0.23127192],[0.66400244 0.38479834]
[0.34998467 0.19893011],[0.7500076  0.23018001],[0.6640002  0.38370684]
[0.34998411 0.19781817],[0.75000788 0.22906806],[0.66399791 0.3825953 ]
[0.34998353 0.19668619],[0.75000816 0.22793608],[0.66399558 0.38146374]
[0.34998295 0.19553418],[0.75000845 0.22678406],[0.66399322 0.38031214]
[0.34998236 0.19436213],[0.75000875 0.22561201],[0.66399081 0.37914053]
[0.34998175 0.19317005],[0.75000905 0.22441992],[0.66398835 0.37794888]
[0.34998114 0.19195793],[0.75000935 0.2232078 ],[0.66398586 0.3767372 ]
[0.34998052 0.19072577],[0.75000966 0.22197564],[0.66398333 0.3755055 ]
[0.34997988 0.18947358],[0.75000997 0.22072345],[0.66398075 0.37425377]
[0.34997924 0.18820136],[0.75001029 0.21945123],[0.66397814 0.37298201]
[0.34997859 0.18691002],[0.75001062 0.21815988],[0.66397548 0.37169114]
[0.34997793 0.1856138 ],[0.75001094 0.21686366],[0.66397282 0.3703954 ]
[0.34997727 0.18431758],[0.75001127 0.21556743],[0.66397015 0.36909966]
[0.34997662 0.18302136],[0.75001159 0.21427121],[0.66396749 0.36780391]
[0.34997596 0.18172514],[0.75001192 0.21297499],[0.66396482 0.36650817]
[0.34997531 0.18042892],[0.75001224 0.21167877],[0.66396216 0.36521242]
[0.34997465 0.1791327 ],[0.75001257 0.21038254],[0.66395949 0.36391668]
[0.349974   0.17783648],[0.75001289 0.20908632],[0.66395683 0.36262094]
[0.34997334 0.17654026],[0.75001322 0.2077901 ],[0.66395416 0.36132519]
[0.34997268 0.17524404],[0.75001354 0.20649388],[0.6639515  0.36002945]
[0.34997203 0.17394782],[0.75001387 0.20519765],[0.66394883 0.3587337 ]
[0.34997137 0.1726516 ],[0.75001419 0.20390143],[0.66394617 0.35743796]
[0.34997072 0.17135538],[0.75001452 0.20260521],[0.6639435  0.35614222]
[0.34997006 0.17005916],[0.75001484 0.20130898],[0.66394084 0.35484647]
[0.3499694  0.16876294],[0.75001517 0.20001276],[0.66393817 0.35355073]
[0.34996875 0.16746673],[0.75001549 0.19871654],[0.66393551 0.35225498]
[0.34996809 0.16617051],[0.75001582 0.19742032],[0.66393284 0.35095924]
[0.34996744 0.16487429],[0.75001614 0.19612409],[0.66393018 0.3496635 ]
[0.34996678 0.16357807],[0.75001647 0.19482787],[0.66392751 0.34836775]
[0.34996613 0.16228185],[0.75001679 0.19353165],[0.66392485 0.34707201]
[0.34996547 0.16098563],[0.75001712 0.19223543],[0.66392218 0.34577626]
[0.34996481 0.15968941],[0.75001744 0.1909392 ],[0.66391952 0.34448052]
[0.34996416 0.15839319],[0.75001777 0.18964298],[0.66391685 0.34318478]
[0.3499635  0.15709697],[0.75001809 0.18834676],[0.66391419 0.34188903]
[0.34996285 0.15580075],[0.75001842 0.18705054],[0.66391152 0.34059329]
[0.34996219 0.15450453],[0.75001874 0.18575431],[0.66390886 0.33929754]
[0.34996153 0.15320831],[0.75001907 0.18445809],[0.66390619 0.3380018 ]
[0.34996088 0.15191209],[0.75001939 0.18316187],[0.66390353 0.33670606]
[0.34996022 0.15061587],[0.75001972 0.18186565],[0.66390086 0.33541031]
[0.34995957 0.14931965],[0.75002004 0.18056942],[0.6638982  0.33411457]
[0.34995891 0.14802344],[0.75002037 0.1792732 ],[0.66389553 0.33281882]
[0.34995826 0.14672722],[0.75002069 0.17797698],[0.66389287 0.33152308]
[0.3499576 0.145431 ],[0.75002102 0.17668076],[0.6638902  0.33022734]
[0.34995694 0.14413478],[0.75002135 0.17538453],[0.66388754 0.32893159]
[0.34995629 0.14283856],[0.75002167 0.17408831],[0.66388487 0.32763585]
[0.34995563 0.14154234],[0.750022   0.17279209],[0.66388221 0.3263401 ]
[0.34995498 0.14024612],[0.75002232 0.17149586],[0.66387954 0.32504436]
[0.34995432 0.1389499 ],[0.75002265 0.17019964],[0.66387688 0.32374862]
[0.34995366 0.13765368],[0.75002297 0.16890342],[0.66387421 0.32245287]
[0.34995301 0.13635746],[0.7500233 0.1676072],[0.66387155 0.32115713]
[0.34995235 0.13506124],[0.75002362 0.16631097],[0.66386888 0.31986138]
[0.3499517  0.13376502],[0.75002395 0.16501475],[0.66386622 0.31856564]
[0.34995104 0.1324688 ],[0.75002427 0.16371853],[0.66386355 0.3172699 ]
[0.34995039 0.13117258],[0.7500246  0.16242231],[0.66386089 0.31597415]
[0.34994973 0.12987637],[0.75002492 0.16112608],[0.66385822 0.31467841]
[0.34994907 0.12858015],[0.75002525 0.15982986],[0.66385556 0.31338266]
[0.34994842 0.12728393],[0.75002557 0.15853364],[0.66385289 0.31208692]
[0.34994776 0.12598771],[0.7500259  0.15723742],[0.66385023 0.31079117]
[0.34994711 0.12469149],[0.75002622 0.15594119],[0.66384756 0.30949543]
[0.34994645 0.12339527],[0.75002655 0.15464497],[0.6638449  0.30819969]
[0.34994579 0.12209905],[0.75002687 0.15334875],[0.66384223 0.30690394]
[0.34994514 0.12080283],[0.7500272  0.15205253],[0.66383957 0.3056082 ]
[0.34994448 0.11950661],[0.75002752 0.1507563 ],[0.6638369  0.30431245]
[0.34994383 0.11821039],[0.75002785 0.14946008],[0.66383424 0.30301671]
[0.34994317 0.11691417],[0.75002817 0.14816386],[0.66383157 0.30172097]
[0.34994252 0.11561795],[0.7500285  0.14686764],[0.66382891 0.30042522]
[0.34994186 0.11432173],[0.75002882 0.14557141],[0.66382624 0.29912948]
[0.3499412  0.11302551],[0.75002915 0.14427519],[0.66382358 0.29783373]
[0.34994055 0.11172929],[0.75002947 0.14297897],[0.66382091 0.29653799]
[0.34993989 0.11043308],[0.7500298  0.14168275],[0.66381825 0.29524225]
[0.34993924 0.10913686],[0.75003012 0.14038652],[0.66381558 0.2939465 ]
[0.34993858 0.10784064],[0.75003045 0.1390903 ],[0.66381292 0.29265076]
[0.34993792 0.10654442],[0.75003077 0.13779408],[0.66381025 0.29135501]
[0.34993727 0.1052482 ],[0.7500311  0.13649785],[0.66380759 0.29005927]
[0.34993661 0.10395198],[0.75003142 0.13520163],[0.66380492 0.28876353]
[0.34993596 0.10265576],[0.75003175 0.13390541],[0.66380226 0.28746778]
[0.3499353  0.10135954],[0.75003207 0.13260919],[0.66379959 0.28617204]
[0.34993465 0.10006332],[0.7500324  0.13131296],[0.66379693 0.28487629]
[0.34993399 0.0987671 ],[0.75003272 0.13001674],[0.66379426 0.28358055]
[0.34993333 0.09747088],[0.75003305 0.12872052],[0.6637916  0.28228481]
[0.34993268 0.09617466],[0.75003337 0.1274243 ],[0.66378893 0.28098906]
[0.34993202 0.09487844],[0.7500337  0.12612807],[0.66378627 0.27969332]
[0.34993137 0.09358222],[0.75003403 0.12483185],[0.6637836  0.27839757]
[0.34993071 0.092286  ],[0.75003435 0.12353563],[0.66378094 0.27710183]
[0.34993005 0.09098979],[0.75003468 0.12223941],[0.66377827 0.27580609]
[0.3499294  0.08969357],[0.750035   0.12094318],[0.66377561 0.27451034]
[0.34992874 0.08839735],[0.75003533 0.11964696],[0.66377294 0.2732146 ]
[0.34992809 0.08710113],[0.75003565 0.11835074],[0.66377028 0.27191885]
[0.34992743 0.08580491],[0.75003598 0.11705452],[0.66376761 0.27062311]
[0.34992677 0.08450869],[0.7500363  0.11575829],[0.66376495 0.26932737]
[0.34992612 0.08321247],[0.75003663 0.11446207],[0.66376228 0.26803162]
[0.34992546 0.08191625],[0.75003695 0.11316585],[0.66375962 0.26673588]
[0.34992481 0.08062003],[0.75003728 0.11186963],[0.66375695 0.26544013]
[0.34992415 0.07932381],[0.7500376 0.1105734],[0.66375429 0.26414439]
[0.3499235  0.07802759],[0.75003793 0.10927718],[0.66375162 0.26284865]
[0.34992284 0.07673137],[0.75003825 0.10798096],[0.66374896 0.2615529 ]
[0.34992218 0.07543515],[0.75003858 0.10668473],[0.66374629 0.26025716]
[0.34992153 0.07413893],[0.7500389  0.10538851],[0.66374363 0.25896141]
[0.34992087 0.07284271],[0.75003923 0.10409229],[0.66374096 0.25766567]
[0.34992022 0.0715465 ],[0.75003955 0.10279607],[0.6637383  0.25636993]
[0.34991956 0.07025028],[0.75003988 0.10149984],[0.66373563 0.25507418]
[0.3499189  0.06895406],[0.7500402  0.10020362],[0.66373297 0.25377844]
[0.34991825 0.06765784],[0.75004053 0.0989074 ],[0.6637303  0.25248269]
[0.34991759 0.06636162],[0.75004085 0.09761118],[0.66372764 0.25118695]
[0.34991694 0.0650654 ],[0.75004118 0.09631495],[0.66372497 0.24989121]
[0.34991628 0.06376918],[0.7500415  0.09501873],[0.66372231 0.24859546]
[0.34991563 0.06247296],[0.75004183 0.09372251],[0.66371964 0.24729972]
[0.34991497 0.06117674],[0.75004215 0.09242629],[0.66371698 0.24600397]
[0.34991431 0.05988052],[0.75004248 0.09113006],[0.66371431 0.24470823]
[0.34991366 0.0585843 ],[0.7500428  0.08983384],[0.66371165 0.24341249]
[0.349913   0.05728808],[0.75004313 0.08853762],[0.66370898 0.24211674]
[0.34991235 0.05599186],[0.75004345 0.0872414 ],[0.66370632 0.240821  ]
[0.34991169 0.05469564],[0.75004378 0.08594517],[0.66370365 0.23952525]
[0.34991103 0.05339942],[0.7500441  0.08464895],[0.66370099 0.23822951]
[0.34991038 0.05210321],[0.75004443 0.08335273],[0.66369832 0.23693377]
[0.34990972 0.05080699],[0.75004475 0.08205651],[0.66369566 0.23563802]
[0.34990907 0.04951077],[0.75004508 0.08076028],[0.66369299 0.23434228]
[0.34990841 0.04821455],[0.7500454  0.07946406],[0.66369033 0.23304653]
[0.34990776 0.04691833],[0.75004573 0.07816784],[0.66368766 0.23175079]
[0.3499071  0.04562211],[0.75004605 0.07687161],[0.663685   0.23045504]
[0.34990644 0.04432589],[0.75004638 0.07557539],[0.66368233 0.2291593 ]
[0.34990579 0.04302967],[0.75004671 0.07427917],[0.66367967 0.22786356]
[0.34990513 0.04173345],[0.75004703 0.07298295],[0.663677   0.22656781]
[0.34990448 0.04043723],[0.75004736 0.07168672],[0.66367434 0.22527207]
[0.34990382 0.03914101],[0.75004768 0.0703905 ],[0.66367167 0.22397632]
[0.34990316 0.03784479],[0.75004801 0.06909428],[0.66366901 0.22268058]
[0.34990251 0.03654857],[0.75004833 0.06779806],[0.66366634 0.22138484]
[0.34990185 0.03525235],[0.75004866 0.06650183],[0.66366368 0.22008909]
[0.3499012  0.03395613],[0.75004898 0.06520561],[0.66366101 0.21879335]
[0.34990054 0.03265992],[0.75004931 0.06390939],[0.66365835 0.2174976 ]
[0.34989989 0.0313637 ],[0.75004963 0.06261317],[0.66365568 0.21620186]
[0.34989923 0.03006748],[0.75004996 0.06131694],[0.66365302 0.21490612]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66365035 0.21361037]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66364769 0.21231463]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66364502 0.21101888]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66364236 0.20972314]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66363969 0.2084274 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66363703 0.20713165]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66363436 0.20583591]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6636317  0.20454016]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66362903 0.20324442]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66362637 0.20194868]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6636237  0.20065293]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66362104 0.19935719]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66361837 0.19806144]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66361571 0.1967657 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66361304 0.19546996]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66361038 0.19417421]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66360771 0.19287847]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66360505 0.19158272]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66360238 0.19028698]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66359972 0.18899124]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66359705 0.18769549]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66359439 0.18639975]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66359172 0.185104  ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66358906 0.18380826]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66358639 0.18251252]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66358373 0.18121677]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66358106 0.17992103]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6635784  0.17862528]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66357573 0.17732954]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66357307 0.1760338 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6635704  0.17473805]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66356774 0.17344231]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66356507 0.17214656]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66356241 0.17085082]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66355974 0.16955508]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66355708 0.16825933]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66355441 0.16696359]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66355175 0.16566784]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66354908 0.1643721 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66354641 0.16307636]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66354375 0.16178061]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66354108 0.16048487]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66353842 0.15918912]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66353575 0.15789338]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66353309 0.15659764]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66353042 0.15530189]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66352776 0.15400615]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66352509 0.1527104 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66352243 0.15141466]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66351976 0.15011891]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6635171  0.14882317]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66351443 0.14752743]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66351177 0.14623168]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6635091  0.14493594]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66350644 0.14364019]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66350377 0.14234445]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66350111 0.14104871]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66349844 0.13975296]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66349578 0.13845722]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66349311 0.13716147]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66349045 0.13586573]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66348778 0.13456999]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66348512 0.13327424]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66348245 0.1319785 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66347979 0.13068275]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66347712 0.12938701]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66347446 0.12809127]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66347179 0.12679552]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66346913 0.12549978]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66346646 0.12420403]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6634638  0.12290829]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66346113 0.12161255]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66345847 0.1203168 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6634558  0.11902106]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66345314 0.11772531]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66345047 0.11642957]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66344781 0.11513383]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66344514 0.11383808]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66344248 0.11254234]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66343981 0.11124659]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66343715 0.10995085]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66343448 0.10865511]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66343182 0.10735936]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66342915 0.10606362]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66342649 0.10476787]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66342382 0.10347213]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66342116 0.10217639]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66341849 0.10088064]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66341583 0.0995849 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66341316 0.09828915]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6634105  0.09699341]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66340783 0.09569767]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66340517 0.09440192]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.6634025  0.09310618]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66339984 0.09181043]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66339717 0.09051469]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66339451 0.08921895]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66339184 0.0879232 ]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66338918 0.08662746]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66338651 0.08533171]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66338385 0.08403597]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66338118 0.08274023]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66337852 0.08144448]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66337585 0.08014874]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66337319 0.07885299]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66337052 0.07755725]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336786 0.07626151]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336519 0.07496576]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
[0.34989884 0.02929674],[0.75005015 0.0605462 ],[0.66336365 0.07421604]
