1.0
 
[-1.15105251e-02 -1.99942040e+01],[ 5.73057318e-03 -1.99942547e+01],[ -0.04708597 -19.98574405]
[0.34998781 0.20803684],[0.75000607 0.23928676],[0.66401264 0.39281141]
[0.34998728 0.20710525],[0.75000633 0.23835516],[0.66401045 0.39188021]
[0.34998673 0.20615362],[0.75000661 0.23740353],[0.66400821 0.39092899]
[0.34998617 0.20518196],[0.75000689 0.23643187],[0.66400592 0.38995774]
[0.3499856  0.20419027],[0.75000717 0.23544017],[0.66400359 0.38896646]
[0.34998502 0.20317854],[0.75000746 0.23442844],[0.66400121 0.38795516]
[0.34998442 0.20214677],[0.75000775 0.23339667],[0.66399879 0.38692383]
[0.34998382 0.20109497],[0.75000806 0.23234487],[0.66399631 0.38587247]
[0.3499832  0.20002314],[0.75000836 0.23127304],[0.66399379 0.38480109]
[0.34998257 0.19893127],[0.75000868 0.23018117],[0.66399122 0.38370969]
[0.34998194 0.19781937],[0.75000899 0.22906926],[0.66398861 0.38259826]
[0.34998128 0.19668744],[0.75000932 0.22793732],[0.66398594 0.3814668 ]
[0.34998062 0.19553547],[0.75000965 0.22678535],[0.66398323 0.38031532]
[0.34997995 0.19436346],[0.75000998 0.22561334],[0.66398048 0.37914381]
[0.34997926 0.19317142],[0.75001032 0.2244213 ],[0.66397767 0.37795227]
[0.34997857 0.19195935],[0.75001067 0.22320923],[0.66397482 0.37674071]
[0.34997786 0.19072724],[0.75001102 0.22197712],[0.66397192 0.37550913]
[0.34997714 0.1894751 ],[0.75001138 0.22072497],[0.66396898 0.37425751]
[0.3499764  0.18820293],[0.75001175 0.21945279],[0.66396599 0.37298588]
[0.34997566 0.18691163],[0.75001212 0.21816149],[0.66396295 0.37169512]
[0.34997492 0.18561544],[0.75001249 0.2168653 ],[0.6639599  0.37039949]
[0.34997417 0.18431926],[0.75001286 0.21556912],[0.66395685 0.36910385]
[0.34997343 0.18302307],[0.75001323 0.21427293],[0.6639538  0.36780821]
[0.34997268 0.18172689],[0.7500136  0.21297674],[0.66395075 0.36651258]
[0.34997194 0.18043071],[0.75001397 0.21168055],[0.6639477  0.36521694]
[0.34997119 0.17913452],[0.75001434 0.21038436],[0.66394465 0.3639213 ]
[0.34997044 0.17783834],[0.75001471 0.20908818],[0.6639416  0.36262567]
[0.3499697  0.17654215],[0.75001508 0.20779199],[0.66393856 0.36133003]
[0.34996895 0.17524597],[0.75001546 0.2064958 ],[0.66393551 0.36003439]
[0.34996821 0.17394978],[0.75001583 0.20519961],[0.66393246 0.35873876]
[0.34996746 0.1726536 ],[0.7500162  0.20390343],[0.66392941 0.35744312]
[0.34996672 0.17135741],[0.75001657 0.20260724],[0.66392636 0.35614748]
[0.34996597 0.17006123],[0.75001694 0.20131105],[0.66392331 0.35485185]
[0.34996523 0.16876505],[0.75001731 0.20001486],[0.66392026 0.35355621]
[0.34996448 0.16746886],[0.75001768 0.19871867],[0.66391721 0.35226057]
[0.34996374 0.16617268],[0.75001805 0.19742249],[0.66391416 0.35096494]
[0.34996299 0.16487649],[0.75001842 0.1961263 ],[0.66391111 0.3496693 ]
[0.34996225 0.16358031],[0.7500188  0.19483011],[0.66390807 0.34837366]
[0.3499615  0.16228412],[0.75001917 0.19353392],[0.66390502 0.34707803]
[0.34996075 0.16098794],[0.75001954 0.19223774],[0.66390197 0.34578239]
[0.34996001 0.15969175],[0.75001991 0.19094155],[0.66389892 0.34448675]
[0.34995926 0.15839557],[0.75002028 0.18964536],[0.66389587 0.34319112]
[0.34995852 0.15709939],[0.75002065 0.18834917],[0.66389282 0.34189548]
[0.34995777 0.1558032 ],[0.75002102 0.18705298],[0.66388977 0.34059984]
[0.34995703 0.15450702],[0.75002139 0.1857568 ],[0.66388672 0.33930421]
[0.34995628 0.15321083],[0.75002176 0.18446061],[0.66388367 0.33800857]
[0.34995554 0.15191465],[0.75002214 0.18316442],[0.66388062 0.33671293]
[0.34995479 0.15061846],[0.75002251 0.18186823],[0.66387758 0.3354173 ]
[0.34995405 0.14932228],[0.75002288 0.18057205],[0.66387453 0.33412166]
[0.3499533  0.14802609],[0.75002325 0.17927586],[0.66387148 0.33282602]
[0.34995256 0.14672991],[0.75002362 0.17797967],[0.66386843 0.33153039]
[0.34995181 0.14543372],[0.75002399 0.17668348],[0.66386538 0.33023475]
[0.34995106 0.14413754],[0.75002436 0.17538729],[0.66386233 0.32893911]
[0.34995032 0.14284136],[0.75002473 0.17409111],[0.66385928 0.32764348]
[0.34994957 0.14154517],[0.7500251  0.17279492],[0.66385623 0.32634784]
[0.34994883 0.14024899],[0.75002548 0.17149873],[0.66385318 0.3250522 ]
[0.34994808 0.1389528 ],[0.75002585 0.17020254],[0.66385013 0.32375657]
[0.34994734 0.13765662],[0.75002622 0.16890636],[0.66384709 0.32246093]
[0.34994659 0.13636043],[0.75002659 0.16761017],[0.66384404 0.32116529]
[0.34994585 0.13506425],[0.75002696 0.16631398],[0.66384099 0.31986966]
[0.3499451  0.13376806],[0.75002733 0.16501779],[0.66383794 0.31857402]
[0.34994436 0.13247188],[0.7500277 0.1637216],[0.66383489 0.31727838]
[0.34994361 0.1311757 ],[0.75002807 0.16242542],[0.66383184 0.31598275]
[0.34994287 0.12987951],[0.75002844 0.16112923],[0.66382879 0.31468711]
[0.34994212 0.12858333],[0.75002881 0.15983304],[0.66382574 0.31339147]
[0.34994137 0.12728714],[0.75002919 0.15853685],[0.66382269 0.31209584]
[0.34994063 0.12599096],[0.75002956 0.15724067],[0.66381964 0.3108002 ]
[0.34993988 0.12469477],[0.75002993 0.15594448],[0.6638166  0.30950456]
[0.34993914 0.12339859],[0.7500303  0.15464829],[0.66381355 0.30820893]
[0.34993839 0.1221024 ],[0.75003067 0.1533521 ],[0.6638105  0.30691329]
[0.34993765 0.12080622],[0.75003104 0.15205591],[0.66380745 0.30561765]
[0.3499369  0.11951004],[0.75003141 0.15075973],[0.6638044  0.30432202]
[0.34993616 0.11821385],[0.75003178 0.14946354],[0.66380135 0.30302638]
[0.34993541 0.11691767],[0.75003215 0.14816735],[0.6637983  0.30173074]
[0.34993467 0.11562148],[0.75003253 0.14687116],[0.66379525 0.30043511]
[0.34993392 0.1143253 ],[0.7500329  0.14557498],[0.6637922  0.29913947]
[0.34993318 0.11302911],[0.75003327 0.14427879],[0.66378915 0.29784383]
[0.34993243 0.11173293],[0.75003364 0.1429826 ],[0.66378611 0.2965482 ]
[0.34993168 0.11043674],[0.75003401 0.14168641],[0.66378306 0.29525256]
[0.34993094 0.10914056],[0.75003438 0.14039022],[0.66378001 0.29395692]
[0.34993019 0.10784437],[0.75003475 0.13909404],[0.66377696 0.29266129]
[0.34992945 0.10654819],[0.75003512 0.13779785],[0.66377391 0.29136565]
[0.3499287  0.10525201],[0.75003549 0.13650166],[0.66377086 0.29007001]
[0.34992796 0.10395582],[0.75003587 0.13520547],[0.66376781 0.28877438]
[0.34992721 0.10265964],[0.75003624 0.13390929],[0.66376476 0.28747874]
[0.34992647 0.10136345],[0.75003661 0.1326131 ],[0.66376171 0.2861831 ]
[0.34992572 0.10006727],[0.75003698 0.13131691],[0.66375866 0.28488746]
[0.34992498 0.09877108],[0.75003735 0.13002072],[0.66375562 0.28359183]
[0.34992423 0.0974749 ],[0.75003772 0.12872453],[0.66375257 0.28229619]
[0.34992349 0.09617871],[0.75003809 0.12742835],[0.66374952 0.28100055]
[0.34992274 0.09488253],[0.75003846 0.12613216],[0.66374647 0.27970492]
[0.34992199 0.09358635],[0.75003883 0.12483597],[0.66374342 0.27840928]
[0.34992125 0.09229016],[0.75003921 0.12353978],[0.66374037 0.27711364]
[0.3499205  0.09099398],[0.75003958 0.1222436 ],[0.66373732 0.27581801]
[0.34991976 0.08969779],[0.75003995 0.12094741],[0.66373427 0.27452237]
[0.34991901 0.08840161],[0.75004032 0.11965122],[0.66373122 0.27322673]
[0.34991827 0.08710542],[0.75004069 0.11835503],[0.66372817 0.2719311 ]
[0.34991752 0.08580924],[0.75004106 0.11705884],[0.66372513 0.27063546]
[0.34991678 0.08451305],[0.75004143 0.11576266],[0.66372208 0.26933982]
[0.34991603 0.08321687],[0.7500418  0.11446647],[0.66371903 0.26804419]
[0.34991529 0.08192069],[0.75004217 0.11317028],[0.66371598 0.26674855]
[0.34991454 0.0806245 ],[0.75004255 0.11187409],[0.66371293 0.26545291]
[0.3499138  0.07932832],[0.75004292 0.11057791],[0.66370988 0.26415728]
[0.34991305 0.07803213],[0.75004329 0.10928172],[0.66370683 0.26286164]
[0.3499123  0.07673595],[0.75004366 0.10798553],[0.66370378 0.261566  ]
[0.34991156 0.07543976],[0.75004403 0.10668934],[0.66370073 0.26027037]
[0.34991081 0.07414358],[0.7500444  0.10539316],[0.66369768 0.25897473]
[0.34991007 0.07284739],[0.75004477 0.10409697],[0.66369464 0.25767909]
[0.34990932 0.07155121],[0.75004514 0.10280078],[0.66369159 0.25638346]
[0.34990858 0.07025503],[0.75004551 0.10150459],[0.66368854 0.25508782]
[0.34990783 0.06895884],[0.75004588 0.1002084 ],[0.66368549 0.25379218]
[0.34990709 0.06766266],[0.75004626 0.09891222],[0.66368244 0.25249655]
[0.34990634 0.06636647],[0.75004663 0.09761603],[0.66367939 0.25120091]
[0.3499056  0.06507029],[0.750047   0.09631984],[0.66367634 0.24990527]
[0.34990485 0.0637741 ],[0.75004737 0.09502365],[0.66367329 0.24860964]
[0.3499041  0.06247792],[0.75004774 0.09372747],[0.66367024 0.247314  ]
[0.34990336 0.06118173],[0.75004811 0.09243128],[0.66366719 0.24601836]
[0.34990261 0.05988555],[0.75004848 0.09113509],[0.66366415 0.24472273]
[0.34990187 0.05858936],[0.75004885 0.0898389 ],[0.6636611  0.24342709]
[0.34990112 0.05729318],[0.75004922 0.08854271],[0.66365805 0.24213145]
[0.34990038 0.055997  ],[0.7500496  0.08724653],[0.663655   0.24083582]
[0.34989963 0.05470081],[0.75004997 0.08595034],[0.66365195 0.23954018]
[0.34989889 0.05340463],[0.75005034 0.08465415],[0.6636489  0.23824454]
[0.34989814 0.05210844],[0.75005071 0.08335796],[0.66364585 0.23694891]
[0.3498974  0.05081226],[0.75005108 0.08206178],[0.6636428  0.23565327]
[0.34989665 0.04951607],[0.75005145 0.08076559],[0.66363975 0.23435763]
[0.34989591 0.04821989],[0.75005182 0.0794694 ],[0.6636367 0.233062 ]
[0.34989516 0.0469237 ],[0.75005219 0.07817321],[0.66363366 0.23176636]
[0.34989441 0.04562752],[0.75005256 0.07687702],[0.66363061 0.23047072]
[0.34989367 0.04433134],[0.75005294 0.07558084],[0.66362756 0.22917509]
[0.34989292 0.04303515],[0.75005331 0.07428465],[0.66362451 0.22787945]
[0.34989218 0.04173897],[0.75005368 0.07298846],[0.66362146 0.22658381]
[0.34989143 0.04044278],[0.75005405 0.07169227],[0.66361841 0.22528818]
[0.34989069 0.0391466 ],[0.75005442 0.07039609],[0.66361536 0.22399254]
[0.34988994 0.03785041],[0.75005479 0.0690999 ],[0.66361231 0.2226969 ]
[0.3498892  0.03655423],[0.75005516 0.06780371],[0.66360926 0.22140127]
[0.34988845 0.03525804],[0.75005553 0.06650752],[0.66360621 0.22010563]
[0.34988771 0.03396186],[0.7500559  0.06521133],[0.66360317 0.21880999]
[0.34988696 0.03266568],[0.75005628 0.06391515],[0.66360012 0.21751436]
[0.34988622 0.03136949],[0.75005665 0.06261896],[0.66359707 0.21621872]
[0.34988547 0.03007331],[0.75005702 0.06132277],[0.66359402 0.21492308]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66359097 0.21362745]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66358792 0.21233181]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66358487 0.21103617]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66358182 0.20974054]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66357877 0.2084449 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66357572 0.20714926]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66357268 0.20585363]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66356963 0.20455799]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66356658 0.20326235]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66356353 0.20196672]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66356048 0.20067108]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66355743 0.19937544]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66355438 0.19807981]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66355133 0.19678417]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66354828 0.19548853]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66354523 0.1941929 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66354219 0.19289726]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66353914 0.19160162]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66353609 0.19030599]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66353304 0.18901035]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66352999 0.18771471]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66352694 0.18641908]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66352389 0.18512344]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66352084 0.1838278 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66351779 0.18253217]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66351474 0.18123653]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6635117  0.17994089]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66350865 0.17864526]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6635056  0.17734962]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66350255 0.17605398]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6634995  0.17475835]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66349645 0.17346271]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6634934  0.17216707]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66349035 0.17087144]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6634873 0.1695758]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66348425 0.16828016]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66348121 0.16698453]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66347816 0.16568889]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66347511 0.16439325]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66347206 0.16309762]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66346901 0.16180198]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66346596 0.16050634]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66346291 0.15921071]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66345986 0.15791507]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66345681 0.15661943]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66345376 0.1553238 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66345072 0.15402816]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66344767 0.15273252]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66344462 0.15143689]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66344157 0.15014125]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66343852 0.14884561]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66343547 0.14754997]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66343242 0.14625434]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66342937 0.1449587 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66342632 0.14366306]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66342327 0.14236743]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66342023 0.14107179]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66341718 0.13977615]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66341413 0.13848052]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66341108 0.13718488]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66340803 0.13588924]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66340498 0.13459361]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66340193 0.13329797]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66339888 0.13200233]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66339583 0.1307067 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66339278 0.12941106]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66338974 0.12811542]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66338669 0.12681979]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66338364 0.12552415]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66338059 0.12422851]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66337754 0.12293288]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66337449 0.12163724]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66337144 0.1203416 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66336839 0.11904597]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66336534 0.11775033]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66336229 0.11645469]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66335925 0.11515906]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6633562  0.11386342]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66335315 0.11256778]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6633501  0.11127215]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66334705 0.10997651]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.663344   0.10868087]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66334095 0.10738524]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6633379 0.1060896]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66333485 0.10479396]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6633318  0.10349833]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66332876 0.10220269]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66332571 0.10090705]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66332266 0.09961142]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66331961 0.09831578]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66331656 0.09702014]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66331351 0.09572451]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66331046 0.09442887]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66330741 0.09313323]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66330436 0.0918376 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66330131 0.09054196]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66329827 0.08924632]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66329522 0.08795069]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66329217 0.08665505]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66328912 0.08535941]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66328607 0.08406378]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66328302 0.08276814]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66327997 0.0814725 ]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66327692 0.08017687]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66327387 0.07888123]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66327082 0.07758559]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66326778 0.07628996]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.66326473 0.07499432]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
[0.34988502 0.02929588],[0.75005724 0.06054534],[0.6632629  0.07421796]
