1.0
 
[-1.30172845e-02 -1.99933706e+01],[ 6.50380257e-03 -1.99934216e+01],[ -0.05354576 -19.98369118]
[0.34998621 0.20803773],[0.75000689 0.23928764],[0.66400579 0.39281359]
[0.34998561 0.20710617],[0.75000719 0.23835609],[0.6640033  0.39188248]
[0.34998499 0.20615459],[0.7500075 0.2374045],[0.66400075 0.39093136]
[0.34998436 0.20518296],[0.75000782 0.23643287],[0.66399815 0.38996021]
[0.34998371 0.20419131],[0.75000814 0.23544122],[0.6639955  0.38896903]
[0.34998305 0.20317962],[0.75000847 0.23442953],[0.66399279 0.38795783]
[0.34998238 0.2021479 ],[0.7500088 0.2333978],[0.66399003 0.38692661]
[0.3499817  0.20109615],[0.75000914 0.23234604],[0.66398722 0.38587536]
[0.349981   0.20002436],[0.75000949 0.23127425],[0.66398435 0.38480409]
[0.34998029 0.19893254],[0.75000985 0.23018243],[0.66398143 0.3837128 ]
[0.34997957 0.19782068],[0.75001021 0.22907057],[0.66397846 0.38260148]
[0.34997883 0.19668879],[0.75001058 0.22793868],[0.66397543 0.38147014]
[0.34997808 0.19553687],[0.75001095 0.22678675],[0.66397235 0.38031878]
[0.34997732 0.19436491],[0.75001133 0.2256148 ],[0.66396921 0.37914739]
[0.34997654 0.19317293],[0.75001172 0.2244228 ],[0.66396602 0.37795598]
[0.34997576 0.1919609 ],[0.75001211 0.22321078],[0.66396278 0.37674454]
[0.34997495 0.19072885],[0.75001251 0.22197872],[0.66395948 0.37551308]
[0.34997414 0.18947676],[0.75001292 0.22072663],[0.66395613 0.3742616 ]
[0.34997331 0.18820464],[0.75001333 0.2194545 ],[0.66395273 0.37299009]
[0.34997247 0.18691339],[0.75001375 0.21816325],[0.66394927 0.37169946]
[0.34997163 0.18561724],[0.75001417 0.2168671 ],[0.66394581 0.37040394]
[0.34997079 0.18432109],[0.7500146  0.21557095],[0.66394234 0.36910842]
[0.34996994 0.18302495],[0.75001502 0.2142748 ],[0.66393887 0.36781291]
[0.3499691 0.1817288],[0.75001544 0.21297865],[0.6639354  0.36651739]
[0.34996826 0.18043266],[0.75001586 0.2116825 ],[0.66393194 0.36522187]
[0.34996741 0.17913651],[0.75001628 0.21038635],[0.66392847 0.36392635]
[0.34996657 0.17784036],[0.7500167 0.2090902],[0.663925   0.36263083]
[0.34996573 0.17654422],[0.75001712 0.20779405],[0.66392153 0.36133531]
[0.34996489 0.17524807],[0.75001754 0.2064979 ],[0.66391806 0.36003979]
[0.34996404 0.17395192],[0.75001797 0.20520175],[0.6639146  0.35874427]
[0.3499632  0.17265578],[0.75001839 0.2039056 ],[0.66391113 0.35744875]
[0.34996236 0.17135963],[0.75001881 0.20260945],[0.66390766 0.35615323]
[0.34996151 0.17006348],[0.75001923 0.2013133 ],[0.66390419 0.35485771]
[0.34996067 0.16876734],[0.75001965 0.20001715],[0.66390072 0.35356219]
[0.34995983 0.16747119],[0.75002007 0.198721  ],[0.66389726 0.35226667]
[0.34995898 0.16617504],[0.75002049 0.19742485],[0.66389379 0.35097115]
[0.34995814 0.1648789 ],[0.75002091 0.1961287 ],[0.66389032 0.34967563]
[0.3499573  0.16358275],[0.75002133 0.19483255],[0.66388685 0.34838011]
[0.34995645 0.1622866 ],[0.75002176 0.1935364 ],[0.66388339 0.34708459]
[0.34995561 0.16099046],[0.75002218 0.19224025],[0.66387992 0.34578907]
[0.34995477 0.15969431],[0.7500226 0.1909441],[0.66387645 0.34449355]
[0.34995393 0.15839817],[0.75002302 0.18964795],[0.66387298 0.34319803]
[0.34995308 0.15710202],[0.75002344 0.18835181],[0.66386951 0.34190251]
[0.34995224 0.15580587],[0.75002386 0.18705566],[0.66386605 0.34060699]
[0.3499514  0.15450973],[0.75002428 0.18575951],[0.66386258 0.33931147]
[0.34995055 0.15321358],[0.7500247  0.18446336],[0.66385911 0.33801595]
[0.34994971 0.15191743],[0.75002513 0.18316721],[0.66385564 0.33672043]
[0.34994887 0.15062129],[0.75002555 0.18187106],[0.66385218 0.33542492]
[0.34994802 0.14932514],[0.75002597 0.18057491],[0.66384871 0.3341294 ]
[0.34994718 0.14802899],[0.75002639 0.17927876],[0.66384524 0.33283388]
[0.34994634 0.14673285],[0.75002681 0.17798261],[0.66384177 0.33153836]
[0.34994549 0.1454367 ],[0.75002723 0.17668646],[0.6638383  0.33024284]
[0.34994465 0.14414055],[0.75002765 0.17539031],[0.66383484 0.32894732]
[0.34994381 0.14284441],[0.75002807 0.17409416],[0.66383137 0.3276518 ]
[0.34994297 0.14154826],[0.7500285  0.17279801],[0.6638279  0.32635628]
[0.34994212 0.14025212],[0.75002892 0.17150186],[0.66382443 0.32506076]
[0.34994128 0.13895597],[0.75002934 0.17020571],[0.66382097 0.32376524]
[0.34994044 0.13765982],[0.75002976 0.16890956],[0.6638175  0.32246972]
[0.34993959 0.13636368],[0.75003018 0.16761341],[0.66381403 0.3211742 ]
[0.34993875 0.13506753],[0.7500306  0.16631726],[0.66381056 0.31987868]
[0.34993791 0.13377138],[0.75003102 0.16502111],[0.66380709 0.31858316]
[0.34993706 0.13247524],[0.75003144 0.16372496],[0.66380363 0.31728764]
[0.34993622 0.13117909],[0.75003187 0.16242881],[0.66380016 0.31599212]
[0.34993538 0.12988294],[0.75003229 0.16113266],[0.66379669 0.3146966 ]
[0.34993453 0.1285868 ],[0.75003271 0.15983651],[0.66379322 0.31340108]
[0.34993369 0.12729065],[0.75003313 0.15854036],[0.66378975 0.31210556]
[0.34993285 0.1259945 ],[0.75003355 0.15724421],[0.66378629 0.31081004]
[0.34993201 0.12469836],[0.75003397 0.15594806],[0.66378282 0.30951452]
[0.34993116 0.12340221],[0.75003439 0.15465191],[0.66377935 0.308219  ]
[0.34993032 0.12210606],[0.75003481 0.15335576],[0.66377588 0.30692348]
[0.34992948 0.12080992],[0.75003523 0.15205961],[0.66377242 0.30562796]
[0.34992863 0.11951377],[0.75003566 0.15076346],[0.66376895 0.30433244]
[0.34992779 0.11821763],[0.75003608 0.14946731],[0.66376548 0.30303692]
[0.34992695 0.11692148],[0.7500365  0.14817116],[0.66376201 0.30174141]
[0.3499261  0.11562533],[0.75003692 0.14687501],[0.66375854 0.30044589]
[0.34992526 0.11432919],[0.75003734 0.14557886],[0.66375508 0.29915037]
[0.34992442 0.11303304],[0.75003776 0.14428271],[0.66375161 0.29785485]
[0.34992357 0.11173689],[0.75003818 0.14298656],[0.66374814 0.29655933]
[0.34992273 0.11044075],[0.7500386  0.14169041],[0.66374467 0.29526381]
[0.34992189 0.1091446 ],[0.75003903 0.14039426],[0.66374121 0.29396829]
[0.34992105 0.10784845],[0.75003945 0.13909811],[0.66373774 0.29267277]
[0.3499202  0.10655231],[0.75003987 0.13780196],[0.66373427 0.29137725]
[0.34991936 0.10525616],[0.75004029 0.13650581],[0.6637308  0.29008173]
[0.34991852 0.10396001],[0.75004071 0.13520967],[0.66372733 0.28878621]
[0.34991767 0.10266387],[0.75004113 0.13391352],[0.66372387 0.28749069]
[0.34991683 0.10136772],[0.75004155 0.13261737],[0.6637204  0.28619517]
[0.34991599 0.10007158],[0.75004197 0.13132122],[0.66371693 0.28489965]
[0.34991514 0.09877543],[0.7500424  0.13002507],[0.66371346 0.28360413]
[0.3499143  0.09747928],[0.75004282 0.12872892],[0.66370999 0.28230861]
[0.34991346 0.09618314],[0.75004324 0.12743277],[0.66370653 0.28101309]
[0.34991261 0.09488699],[0.75004366 0.12613662],[0.66370306 0.27971757]
[0.34991177 0.09359084],[0.75004408 0.12484047],[0.66369959 0.27842205]
[0.34991093 0.0922947 ],[0.7500445  0.12354432],[0.66369612 0.27712653]
[0.34991009 0.09099855],[0.75004492 0.12224817],[0.66369266 0.27583101]
[0.34990924 0.0897024 ],[0.75004534 0.12095202],[0.66368919 0.27453549]
[0.3499084  0.08840626],[0.75004577 0.11965587],[0.66368572 0.27323997]
[0.34990756 0.08711011],[0.75004619 0.11835972],[0.66368225 0.27194445]
[0.34990671 0.08581396],[0.75004661 0.11706357],[0.66367878 0.27064893]
[0.34990587 0.08451782],[0.75004703 0.11576742],[0.66367532 0.26935342]
[0.34990503 0.08322167],[0.75004745 0.11447127],[0.66367185 0.2680579 ]
[0.34990418 0.08192552],[0.75004787 0.11317512],[0.66366838 0.26676238]
[0.34990334 0.08062938],[0.75004829 0.11187897],[0.66366491 0.26546686]
[0.3499025  0.07933323],[0.75004871 0.11058282],[0.66366145 0.26417134]
[0.34990165 0.07803709],[0.75004913 0.10928667],[0.66365798 0.26287582]
[0.34990081 0.07674094],[0.75004956 0.10799052],[0.66365451 0.2615803 ]
[0.34989997 0.07544479],[0.75004998 0.10669437],[0.66365104 0.26028478]
[0.34989913 0.07414865],[0.7500504  0.10539822],[0.66364757 0.25898926]
[0.34989828 0.0728525 ],[0.75005082 0.10410207],[0.66364411 0.25769374]
[0.34989744 0.07155635],[0.75005124 0.10280592],[0.66364064 0.25639822]
[0.3498966  0.07026021],[0.75005166 0.10150977],[0.66363717 0.2551027 ]
[0.34989575 0.06896406],[0.75005208 0.10021362],[0.6636337  0.25380718]
[0.34989491 0.06766791],[0.7500525  0.09891747],[0.66363024 0.25251166]
[0.34989407 0.06637177],[0.75005293 0.09762132],[0.66362677 0.25121614]
[0.34989322 0.06507562],[0.75005335 0.09632517],[0.6636233  0.24992062]
[0.34989238 0.06377947],[0.75005377 0.09502902],[0.66361983 0.2486251 ]
[0.34989154 0.06248333],[0.75005419 0.09373287],[0.66361636 0.24732958]
[0.34989069 0.06118718],[0.75005461 0.09243672],[0.6636129  0.24603406]
[0.34988985 0.05989104],[0.75005503 0.09114057],[0.66360943 0.24473854]
[0.34988901 0.05859489],[0.75005545 0.08984442],[0.66360596 0.24344302]
[0.34988816 0.05729874],[0.75005587 0.08854827],[0.66360249 0.2421475 ]
[0.34988732 0.0560026 ],[0.7500563  0.08725212],[0.66359902 0.24085198]
[0.34988648 0.05470645],[0.75005672 0.08595597],[0.66359556 0.23955646]
[0.34988564 0.0534103 ],[0.75005714 0.08465982],[0.66359209 0.23826094]
[0.34988479 0.05211416],[0.75005756 0.08336367],[0.66358862 0.23696543]
[0.34988395 0.05081801],[0.75005798 0.08206753],[0.66358515 0.23566991]
[0.34988311 0.04952186],[0.7500584  0.08077138],[0.66358169 0.23437439]
[0.34988226 0.04822572],[0.75005882 0.07947523],[0.66357822 0.23307887]
[0.34988142 0.04692957],[0.75005924 0.07817908],[0.66357475 0.23178335]
[0.34988058 0.04563342],[0.75005967 0.07688293],[0.66357128 0.23048783]
[0.34987973 0.04433728],[0.75006009 0.07558678],[0.66356781 0.22919231]
[0.34987889 0.04304113],[0.75006051 0.07429063],[0.66356435 0.22789679]
[0.34987805 0.04174499],[0.75006093 0.07299448],[0.66356088 0.22660127]
[0.3498772  0.04044884],[0.75006135 0.07169833],[0.66355741 0.22530575]
[0.34987636 0.03915269],[0.75006177 0.07040218],[0.66355394 0.22401023]
[0.34987552 0.03785655],[0.75006219 0.06910603],[0.66355048 0.22271471]
[0.34987468 0.0365604 ],[0.75006261 0.06780988],[0.66354701 0.22141919]
[0.34987383 0.03526425],[0.75006304 0.06651373],[0.66354354 0.22012367]
[0.34987299 0.03396811],[0.75006346 0.06521758],[0.66354007 0.21882815]
[0.34987215 0.03267196],[0.75006388 0.06392143],[0.6635366  0.21753263]
[0.3498713  0.03137581],[0.7500643  0.06262528],[0.66353314 0.21623711]
[0.34987046 0.03007967],[0.75006472 0.06132913],[0.66352967 0.21494159]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6635262  0.21364607]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66352273 0.21235055]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66351926 0.21105503]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6635158  0.20975951]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66351233 0.20846399]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66350886 0.20716847]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66350539 0.20587295]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66350193 0.20457743]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66349846 0.20328192]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66349499 0.2019864 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66349152 0.20069088]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66348805 0.19939536]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66348459 0.19809984]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66348112 0.19680432]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66347765 0.1955088 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66347418 0.19421328]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66347072 0.19291776]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66346725 0.19162224]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66346378 0.19032672]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66346031 0.1890312 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66345684 0.18773568]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66345338 0.18644016]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66344991 0.18514464]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66344644 0.18384912]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66344297 0.1825536 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66343951 0.18125808]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66343604 0.17996256]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66343257 0.17866704]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6634291  0.17737152]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66342563 0.176076  ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66342217 0.17478048]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6634187  0.17348496]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66341523 0.17218944]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66341176 0.17089393]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66340829 0.16959841]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66340483 0.16830289]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66340136 0.16700737]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66339789 0.16571185]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66339442 0.16441633]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66339096 0.16312081]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66338749 0.16182529]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66338402 0.16052977]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66338055 0.15923425]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66337708 0.15793873]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66337362 0.15664321]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66337015 0.15534769]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66336668 0.15405217]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66336321 0.15275665]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66335975 0.15146113]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66335628 0.15016561]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66335281 0.14887009]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66334934 0.14757457]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66334587 0.14627905]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66334241 0.14498353]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66333894 0.14368801]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66333547 0.14239249]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.663332   0.14109697]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66332854 0.13980145]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66332507 0.13850593]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6633216  0.13721042]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66331813 0.1359149 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66331466 0.13461938]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6633112  0.13332386]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66330773 0.13202834]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66330426 0.13073282]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66330079 0.1294373 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66329732 0.12814178]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66329386 0.12684626]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66329039 0.12555074]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66328692 0.12425522]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66328345 0.1229597 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66327999 0.12166418]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66327652 0.12036866]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66327305 0.11907314]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66326958 0.11777762]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66326611 0.1164821 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66326265 0.11518658]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66325918 0.11389106]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66325571 0.11259554]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66325224 0.11130002]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66324878 0.1100045 ]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66324531 0.10870898]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66324184 0.10741346]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66323837 0.10611794]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6632349  0.10482243]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66323144 0.10352691]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66322797 0.10223139]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6632245  0.10093587]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66322103 0.09964035]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66321756 0.09834483]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.6632141  0.09704931]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66321063 0.09575379]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66320716 0.09445827]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66320369 0.09316275]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66320023 0.09186723]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66319676 0.09057171]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66319329 0.08927619]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66318982 0.08798067]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66318635 0.08668515]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66318289 0.08538963]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66317942 0.08409411]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66317595 0.08279859]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66317248 0.08150307]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66316902 0.08020755]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66316555 0.07891203]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66316208 0.07761651]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315861 0.07632099]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315514 0.07502547]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
[0.34986995 0.02929593],[0.75006497 0.06054539],[0.66315298 0.07421754]
