1.0
 
[-6.98979331e-03 -1.99967044e+01],[ 3.41065467e-03 -1.99967543e+01],[ -0.02769946 -19.99190405]
[0.3499926  0.20803419],[0.75000361 0.23928411],[0.66403319 0.39280488]
[0.34999228 0.20710248],[0.75000377 0.2383524 ],[0.6640319  0.39187339]
[0.34999195 0.20615074],[0.75000393 0.23740065],[0.66403059 0.39092188]
[0.34999161 0.20517895],[0.75000409 0.23642886],[0.66402924 0.38995033]
[0.34999126 0.20418713],[0.75000426 0.23543704],[0.66402787 0.38895874]
[0.34999091 0.20317528],[0.75000444 0.23442518],[0.66402647 0.38794713]
[0.34999055 0.20214338],[0.75000461 0.23339329],[0.66402505 0.38691548]
[0.34999018 0.20109145],[0.75000479 0.23234135],[0.66402359 0.38586381]
[0.34998981 0.20001949],[0.75000497 0.23126938],[0.66402211 0.38479209]
[0.34998943 0.19892748],[0.75000516 0.23017738],[0.6640206  0.38370035]
[0.34998904 0.19781544],[0.75000535 0.22906533],[0.66401906 0.38258858]
[0.34998864 0.19668337],[0.75000554 0.22793325],[0.6640175  0.38145677]
[0.34998824 0.19553125],[0.75000574 0.22678114],[0.66401591 0.38030493]
[0.34998783 0.1943591 ],[0.75000594 0.22560898],[0.66401429 0.37913306]
[0.34998742 0.19316691],[0.75000614 0.22441679],[0.66401264 0.37794116]
[0.34998699 0.19195469],[0.75000635 0.22320457],[0.66401096 0.37672923]
[0.34998656 0.19072243],[0.75000656 0.2219723 ],[0.66400926 0.37549726]
[0.34998613 0.18947013],[0.75000677 0.22072   ],[0.66400753 0.37424527]
[0.34998568 0.1881978 ],[0.75000699 0.21944766],[0.66400577 0.37297324]
[0.34998523 0.18690635],[0.75000721 0.21815621],[0.66400398 0.3716821 ]
[0.34998478 0.18561005],[0.75000743 0.21685991],[0.66400219 0.37038611]
[0.34998433 0.18431375],[0.75000765 0.21556361],[0.6640004  0.36909012]
[0.34998387 0.18301745],[0.75000787 0.21426731],[0.66399861 0.36779414]
[0.34998342 0.18172116],[0.75000809 0.21297101],[0.66399681 0.36649815]
[0.34998297 0.18042486],[0.75000831 0.21167471],[0.66399502 0.36520216]
[0.34998252 0.17912856],[0.75000853 0.2103784 ],[0.66399323 0.36390617]
[0.34998207 0.17783226],[0.75000875 0.2090821 ],[0.66399144 0.36261018]
[0.34998161 0.17653596],[0.75000897 0.2077858 ],[0.66398965 0.3613142 ]
[0.34998116 0.17523966],[0.75000919 0.2064895 ],[0.66398785 0.36001821]
[0.34998071 0.17394337],[0.75000941 0.2051932 ],[0.66398606 0.35872222]
[0.34998026 0.17264707],[0.75000963 0.2038969 ],[0.66398427 0.35742623]
[0.3499798  0.17135077],[0.75000985 0.20260059],[0.66398248 0.35613024]
[0.34997935 0.17005447],[0.75001007 0.20130429],[0.66398069 0.35483426]
[0.3499789  0.16875817],[0.7500103  0.20000799],[0.66397889 0.35353827]
[0.34997845 0.16746187],[0.75001052 0.19871169],[0.6639771  0.35224228]
[0.34997799 0.16616557],[0.75001074 0.19741539],[0.66397531 0.35094629]
[0.34997754 0.16486928],[0.75001096 0.19611908],[0.66397352 0.3496503 ]
[0.34997709 0.16357298],[0.75001118 0.19482278],[0.66397172 0.34835432]
[0.34997664 0.16227668],[0.7500114  0.19352648],[0.66396993 0.34705833]
[0.34997619 0.16098038],[0.75001162 0.19223018],[0.66396814 0.34576234]
[0.34997573 0.15968408],[0.75001184 0.19093388],[0.66396635 0.34446635]
[0.34997528 0.15838778],[0.75001206 0.18963758],[0.66396456 0.34317036]
[0.34997483 0.15709148],[0.75001228 0.18834127],[0.66396276 0.34187438]
[0.34997438 0.15579519],[0.7500125  0.18704497],[0.66396097 0.34057839]
[0.34997392 0.15449889],[0.75001272 0.18574867],[0.66395918 0.3392824 ]
[0.34997347 0.15320259],[0.75001294 0.18445237],[0.66395739 0.33798641]
[0.34997302 0.15190629],[0.75001316 0.18315607],[0.6639556  0.33669042]
[0.34997257 0.15060999],[0.75001338 0.18185977],[0.6639538  0.33539444]
[0.34997211 0.14931369],[0.75001361 0.18056346],[0.66395201 0.33409845]
[0.34997166 0.1480174 ],[0.75001383 0.17926716],[0.66395022 0.33280246]
[0.34997121 0.1467211 ],[0.75001405 0.17797086],[0.66394843 0.33150647]
[0.34997076 0.1454248 ],[0.75001427 0.17667456],[0.66394663 0.33021048]
[0.34997031 0.1441285 ],[0.75001449 0.17537826],[0.66394484 0.3289145 ]
[0.34996985 0.1428322 ],[0.75001471 0.17408196],[0.66394305 0.32761851]
[0.3499694 0.1415359],[0.75001493 0.17278565],[0.66394126 0.32632252]
[0.34996895 0.1402396 ],[0.75001515 0.17148935],[0.66393947 0.32502653]
[0.3499685  0.13894331],[0.75001537 0.17019305],[0.66393767 0.32373054]
[0.34996804 0.13764701],[0.75001559 0.16889675],[0.66393588 0.32243456]
[0.34996759 0.13635071],[0.75001581 0.16760045],[0.66393409 0.32113857]
[0.34996714 0.13505441],[0.75001603 0.16630414],[0.6639323  0.31984258]
[0.34996669 0.13375811],[0.75001625 0.16500784],[0.66393051 0.31854659]
[0.34996623 0.13246181],[0.75001647 0.16371154],[0.66392871 0.3172506 ]
[0.34996578 0.13116551],[0.75001669 0.16241524],[0.66392692 0.31595462]
[0.34996533 0.12986922],[0.75001692 0.16111894],[0.66392513 0.31465863]
[0.34996488 0.12857292],[0.75001714 0.15982264],[0.66392334 0.31336264]
[0.34996443 0.12727662],[0.75001736 0.15852633],[0.66392154 0.31206665]
[0.34996397 0.12598032],[0.75001758 0.15723003],[0.66391975 0.31077066]
[0.34996352 0.12468402],[0.7500178  0.15593373],[0.66391796 0.30947468]
[0.34996307 0.12338772],[0.75001802 0.15463743],[0.66391617 0.30817869]
[0.34996262 0.12209142],[0.75001824 0.15334113],[0.66391438 0.3068827 ]
[0.34996216 0.12079513],[0.75001846 0.15204483],[0.66391258 0.30558671]
[0.34996171 0.11949883],[0.75001868 0.15074852],[0.66391079 0.30429072]
[0.34996126 0.11820253],[0.7500189  0.14945222],[0.663909   0.30299474]
[0.34996081 0.11690623],[0.75001912 0.14815592],[0.66390721 0.30169875]
[0.34996035 0.11560993],[0.75001934 0.14685962],[0.66390542 0.30040276]
[0.3499599  0.11431363],[0.75001956 0.14556332],[0.66390362 0.29910677]
[0.34995945 0.11301734],[0.75001978 0.14426702],[0.66390183 0.29781078]
[0.349959   0.11172104],[0.75002001 0.14297071],[0.66390004 0.2965148 ]
[0.34995855 0.11042474],[0.75002023 0.14167441],[0.66389825 0.29521881]
[0.34995809 0.10912844],[0.75002045 0.14037811],[0.66389645 0.29392282]
[0.34995764 0.10783214],[0.75002067 0.13908181],[0.66389466 0.29262683]
[0.34995719 0.10653584],[0.75002089 0.13778551],[0.66389287 0.29133084]
[0.34995674 0.10523954],[0.75002111 0.1364892 ],[0.66389108 0.29003486]
[0.34995628 0.10394325],[0.75002133 0.1351929 ],[0.66388929 0.28873887]
[0.34995583 0.10264695],[0.75002155 0.1338966 ],[0.66388749 0.28744288]
[0.34995538 0.10135065],[0.75002177 0.1326003 ],[0.6638857  0.28614689]
[0.34995493 0.10005435],[0.75002199 0.131304  ],[0.66388391 0.2848509 ]
[0.34995447 0.09875805],[0.75002221 0.1300077 ],[0.66388212 0.28355492]
[0.34995402 0.09746175],[0.75002243 0.12871139],[0.66388033 0.28225893]
[0.34995357 0.09616545],[0.75002265 0.12741509],[0.66387853 0.28096294]
[0.34995312 0.09486916],[0.75002287 0.12611879],[0.66387674 0.27966695]
[0.34995267 0.09357286],[0.75002309 0.12482249],[0.66387495 0.27837096]
[0.34995221 0.09227656],[0.75002332 0.12352619],[0.66387316 0.27707498]
[0.34995176 0.09098026],[0.75002354 0.12222989],[0.66387136 0.27577899]
[0.34995131 0.08968396],[0.75002376 0.12093358],[0.66386957 0.274483  ]
[0.34995086 0.08838766],[0.75002398 0.11963728],[0.66386778 0.27318701]
[0.3499504  0.08709137],[0.7500242  0.11834098],[0.66386599 0.27189102]
[0.34994995 0.08579507],[0.75002442 0.11704468],[0.6638642  0.27059504]
[0.3499495  0.08449877],[0.75002464 0.11574838],[0.6638624  0.26929905]
[0.34994905 0.08320247],[0.75002486 0.11445207],[0.66386061 0.26800306]
[0.34994859 0.08190617],[0.75002508 0.11315577],[0.66385882 0.26670707]
[0.34994814 0.08060987],[0.7500253  0.11185947],[0.66385703 0.26541108]
[0.34994769 0.07931357],[0.75002552 0.11056317],[0.66385524 0.2641151 ]
[0.34994724 0.07801728],[0.75002574 0.10926687],[0.66385344 0.26281911]
[0.34994679 0.07672098],[0.75002596 0.10797057],[0.66385165 0.26152312]
[0.34994633 0.07542468],[0.75002618 0.10667426],[0.66384986 0.26022713]
[0.34994588 0.07412838],[0.7500264  0.10537796],[0.66384807 0.25893115]
[0.34994543 0.07283208],[0.75002663 0.10408166],[0.66384627 0.25763516]
[0.34994498 0.07153578],[0.75002685 0.10278536],[0.66384448 0.25633917]
[0.34994452 0.07023948],[0.75002707 0.10148906],[0.66384269 0.25504318]
[0.34994407 0.06894319],[0.75002729 0.10019276],[0.6638409  0.25374719]
[0.34994362 0.06764689],[0.75002751 0.09889645],[0.66383911 0.25245121]
[0.34994317 0.06635059],[0.75002773 0.09760015],[0.66383731 0.25115522]
[0.34994271 0.06505429],[0.75002795 0.09630385],[0.66383552 0.24985923]
[0.34994226 0.06375799],[0.75002817 0.09500755],[0.66383373 0.24856324]
[0.34994181 0.06246169],[0.75002839 0.09371125],[0.66383194 0.24726725]
[0.34994136 0.0611654 ],[0.75002861 0.09241495],[0.66383015 0.24597127]
[0.34994091 0.0598691 ],[0.75002883 0.09111864],[0.66382835 0.24467528]
[0.34994045 0.0585728 ],[0.75002905 0.08982234],[0.66382656 0.24337929]
[0.34994   0.0572765],[0.75002927 0.08852604],[0.66382477 0.2420833 ]
[0.34993955 0.0559802 ],[0.75002949 0.08722974],[0.66382298 0.24078731]
[0.3499391 0.0546839],[0.75002971 0.08593344],[0.66382118 0.23949133]
[0.34993864 0.0533876 ],[0.75002994 0.08463713],[0.66381939 0.23819534]
[0.34993819 0.05209131],[0.75003016 0.08334083],[0.6638176  0.23689935]
[0.34993774 0.05079501],[0.75003038 0.08204453],[0.66381581 0.23560336]
[0.34993729 0.04949871],[0.7500306  0.08074823],[0.66381402 0.23430737]
[0.34993683 0.04820241],[0.75003082 0.07945193],[0.66381222 0.23301139]
[0.34993638 0.04690611],[0.75003104 0.07815563],[0.66381043 0.2317154 ]
[0.34993593 0.04560981],[0.75003126 0.07685932],[0.66380864 0.23041941]
[0.34993548 0.04431351],[0.75003148 0.07556302],[0.66380685 0.22912342]
[0.34993503 0.04301722],[0.7500317  0.07426672],[0.66380506 0.22782743]
[0.34993457 0.04172092],[0.75003192 0.07297042],[0.66380326 0.22653145]
[0.34993412 0.04042462],[0.75003214 0.07167412],[0.66380147 0.22523546]
[0.34993367 0.03912832],[0.75003236 0.07037782],[0.66379968 0.22393947]
[0.34993322 0.03783202],[0.75003258 0.06908151],[0.66379789 0.22264348]
[0.34993276 0.03653572],[0.7500328  0.06778521],[0.66379609 0.22134749]
[0.34993231 0.03523943],[0.75003303 0.06648891],[0.6637943  0.22005151]
[0.34993186 0.03394313],[0.75003325 0.06519261],[0.66379251 0.21875552]
[0.34993141 0.03264683],[0.75003347 0.06389631],[0.66379072 0.21745953]
[0.34993095 0.03135053],[0.75003369 0.06260001],[0.66378893 0.21616354]
[0.3499305  0.03005423],[0.75003391 0.0613037 ],[0.66378713 0.21486755]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66378534 0.21357157]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66378355 0.21227558]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66378176 0.21097959]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66377997 0.2096836 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66377817 0.20838761]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66377638 0.20709163]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66377459 0.20579564]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6637728  0.20449965]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.663771   0.20320366]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376921 0.20190767]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376742 0.20061169]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376563 0.1993157 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376384 0.19801971]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376204 0.19672372]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66376025 0.19542773]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66375846 0.19413175]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66375667 0.19283576]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66375488 0.19153977]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66375308 0.19024378]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66375129 0.18894779]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6637495  0.18765181]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66374771 0.18635582]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66374591 0.18505983]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66374412 0.18376384]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66374233 0.18246785]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66374054 0.18117187]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66373875 0.17987588]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66373695 0.17857989]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66373516 0.1772839 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66373337 0.17598791]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66373158 0.17469193]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66372979 0.17339594]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66372799 0.17209995]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6637262  0.17080396]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66372441 0.16950797]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66372262 0.16821199]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66372082 0.166916  ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371903 0.16562001]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371724 0.16432402]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371545 0.16302803]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371366 0.16173205]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371186 0.16043606]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66371007 0.15914007]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66370828 0.15784408]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66370649 0.15654809]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6637047  0.15525211]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6637029  0.15395612]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66370111 0.15266013]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369932 0.15136414]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369753 0.15006815]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369573 0.14877217]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369394 0.14747618]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369215 0.14618019]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66369036 0.1448842 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66368857 0.14358821]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66368677 0.14229223]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66368498 0.14099624]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66368319 0.13970025]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6636814  0.13840426]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367961 0.13710827]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367781 0.13581229]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367602 0.1345163 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367423 0.13322031]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367244 0.13192432]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66367064 0.13062833]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66366885 0.12933235]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66366706 0.12803636]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66366527 0.12674037]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66366348 0.12544438]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66366168 0.12414839]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66365989 0.12285241]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6636581  0.12155642]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66365631 0.12026043]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66365452 0.11896444]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66365272 0.11766846]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66365093 0.11637247]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364914 0.11507648]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364735 0.11378049]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364555 0.1124845 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364376 0.11118852]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364197 0.10989253]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66364018 0.10859654]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66363839 0.10730055]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66363659 0.10600456]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6636348  0.10470858]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66363301 0.10341259]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66363122 0.1021166 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362943 0.10082061]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362763 0.09952462]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362584 0.09822864]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362405 0.09693265]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362226 0.09563666]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66362046 0.09434067]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66361867 0.09304468]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66361688 0.0917487 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66361509 0.09045271]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6636133  0.08915672]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.6636115  0.08786073]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360971 0.08656474]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360792 0.08526876]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360613 0.08397277]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360434 0.08267678]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360254 0.08138079]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66360075 0.0800848 ]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359896 0.07878882]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359717 0.07749283]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359537 0.07619684]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359358 0.07490085]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
[0.34993024 0.02929608],[0.75003404 0.06054555],[0.66359264 0.07421738]
