1.0
 
[-4.35239992e-03 -1.99981630e+01],[ 2.05725091e-03 -1.99982125e+01],[-1.63856791e-02 -1.99954983e+01]
[0.3499954  0.20803265],[0.75000217 0.23928256],[0.66404519 0.39280107]
[0.3499952  0.20710087],[0.75000227 0.23835078],[0.66404443 0.39186942]
[0.34999499 0.20614905],[0.75000237 0.23739897],[0.66404365 0.39091773]
[0.34999478 0.2051772 ],[0.75000247 0.23642711],[0.66404285 0.389946  ]
[0.34999456 0.20418531],[0.75000257 0.23543522],[0.66404204 0.38895424]
[0.34999434 0.20317338],[0.75000267 0.23442328],[0.66404122 0.38794245]
[0.34999412 0.20214141],[0.75000278 0.23339131],[0.66404038 0.38691061]
[0.34999389 0.2010894 ],[0.75000289 0.2323393 ],[0.66403952 0.38585875]
[0.34999366 0.20001736],[0.750003   0.23126725],[0.66403864 0.38478684]
[0.34999342 0.19892527],[0.75000311 0.23017517],[0.66403775 0.38369491]
[0.34999318 0.19781315],[0.75000322 0.22906304],[0.66403684 0.38258293]
[0.34999294 0.19668099],[0.75000334 0.22793088],[0.66403592 0.38145092]
[0.34999269 0.19552879],[0.75000346 0.22677868],[0.66403497 0.38029888]
[0.34999243 0.19435656],[0.75000358 0.22560644],[0.66403402 0.3791268 ]
[0.34999217 0.19316428],[0.7500037  0.22441416],[0.66403304 0.37793468]
[0.34999191 0.19195197],[0.75000382 0.22320185],[0.66403205 0.37672253]
[0.34999164 0.19071962],[0.75000395 0.22196949],[0.66403105 0.37549034]
[0.34999137 0.18946723],[0.75000408 0.2207171 ],[0.66403002 0.37423812]
[0.34999109 0.1881948 ],[0.75000421 0.21944467],[0.66402899 0.37296586]
[0.34999081 0.18690327],[0.75000434 0.21815314],[0.66402793 0.3716745 ]
[0.34999053 0.18560691],[0.75000447 0.21685677],[0.66402687 0.37037831]
[0.34999025 0.18431054],[0.75000461 0.2155604 ],[0.66402581 0.36908211]
[0.34998997 0.18301418],[0.75000474 0.21426403],[0.66402475 0.36778592]
[0.34998969 0.18171781],[0.75000487 0.21296766],[0.6640237  0.36648973]
[0.34998941 0.18042145],[0.75000501 0.2116713 ],[0.66402264 0.36519354]
[0.34998913 0.17912508],[0.75000514 0.21037493],[0.66402158 0.36389734]
[0.34998884 0.17782872],[0.75000527 0.20907856],[0.66402052 0.36260115]
[0.34998856 0.17653235],[0.7500054  0.20778219],[0.66401946 0.36130496]
[0.34998828 0.17523599],[0.75000554 0.20648582],[0.6640184  0.36000876]
[0.349988   0.17393962],[0.75000567 0.20518945],[0.66401734 0.35871257]
[0.34998772 0.17264326],[0.7500058  0.20389309],[0.66401629 0.35741638]
[0.34998744 0.17134689],[0.75000594 0.20259672],[0.66401523 0.35612019]
[0.34998716 0.17005053],[0.75000607 0.20130035],[0.66401417 0.35482399]
[0.34998688 0.16875416],[0.7500062  0.20000398],[0.66401311 0.3535278 ]
[0.34998659 0.1674578 ],[0.75000634 0.19870761],[0.66401205 0.35223161]
[0.34998631 0.16616143],[0.75000647 0.19741125],[0.66401099 0.35093541]
[0.34998603 0.16486507],[0.7500066  0.19611488],[0.66400993 0.34963922]
[0.34998575 0.1635687 ],[0.75000673 0.19481851],[0.66400887 0.34834303]
[0.34998547 0.16227234],[0.75000687 0.19352214],[0.66400782 0.34704683]
[0.34998519 0.16097597],[0.750007   0.19222577],[0.66400676 0.34575064]
[0.34998491 0.15967961],[0.75000713 0.1909294 ],[0.6640057  0.34445445]
[0.34998462 0.15838324],[0.75000727 0.18963304],[0.66400464 0.34315826]
[0.34998434 0.15708688],[0.7500074  0.18833667],[0.66400358 0.34186206]
[0.34998406 0.15579051],[0.75000753 0.1870403 ],[0.66400252 0.34056587]
[0.34998378 0.15449415],[0.75000766 0.18574393],[0.66400146 0.33926968]
[0.3499835  0.15319778],[0.7500078  0.18444756],[0.6640004  0.33797348]
[0.34998322 0.15190142],[0.75000793 0.1831512 ],[0.66399935 0.33667729]
[0.34998294 0.15060505],[0.75000806 0.18185483],[0.66399829 0.3353811 ]
[0.34998266 0.14930869],[0.7500082  0.18055846],[0.66399723 0.33408491]
[0.34998237 0.14801232],[0.75000833 0.17926209],[0.66399617 0.33278871]
[0.34998209 0.14671596],[0.75000846 0.17796572],[0.66399511 0.33149252]
[0.34998181 0.14541959],[0.7500086  0.17666935],[0.66399405 0.33019633]
[0.34998153 0.14412323],[0.75000873 0.17537299],[0.66399299 0.32890013]
[0.34998125 0.14282686],[0.75000886 0.17407662],[0.66399194 0.32760394]
[0.34998097 0.1415305 ],[0.75000899 0.17278025],[0.66399088 0.32630775]
[0.34998069 0.14023413],[0.75000913 0.17148388],[0.66398982 0.32501156]
[0.3499804  0.13893777],[0.75000926 0.17018751],[0.66398876 0.32371536]
[0.34998012 0.1376414 ],[0.75000939 0.16889115],[0.6639877  0.32241917]
[0.34997984 0.13634504],[0.75000953 0.16759478],[0.66398664 0.32112298]
[0.34997956 0.13504867],[0.75000966 0.16629841],[0.66398558 0.31982678]
[0.34997928 0.13375231],[0.75000979 0.16500204],[0.66398452 0.31853059]
[0.349979   0.13245594],[0.75000992 0.16370567],[0.66398347 0.3172344 ]
[0.34997872 0.13115958],[0.75001006 0.1624093 ],[0.66398241 0.31593821]
[0.34997844 0.12986321],[0.75001019 0.16111294],[0.66398135 0.31464201]
[0.34997815 0.12856685],[0.75001032 0.15981657],[0.66398029 0.31334582]
[0.34997787 0.12727048],[0.75001046 0.1585202 ],[0.66397923 0.31204963]
[0.34997759 0.12597412],[0.75001059 0.15722383],[0.66397817 0.31075343]
[0.34997731 0.12467775],[0.75001072 0.15592746],[0.66397711 0.30945724]
[0.34997703 0.12338139],[0.75001086 0.1546311 ],[0.66397605 0.30816105]
[0.34997675 0.12208502],[0.75001099 0.15333473],[0.663975   0.30686485]
[0.34997647 0.12078866],[0.75001112 0.15203836],[0.66397394 0.30556866]
[0.34997618 0.11949229],[0.75001125 0.15074199],[0.66397288 0.30427247]
[0.3499759  0.11819593],[0.75001139 0.14944562],[0.66397182 0.30297628]
[0.34997562 0.11689956],[0.75001152 0.14814925],[0.66397076 0.30168008]
[0.34997534 0.1156032 ],[0.75001165 0.14685289],[0.6639697  0.30038389]
[0.34997506 0.11430683],[0.75001179 0.14555652],[0.66396864 0.2990877 ]
[0.34997478 0.11301047],[0.75001192 0.14426015],[0.66396759 0.2977915 ]
[0.3499745 0.1117141],[0.75001205 0.14296378],[0.66396653 0.29649531]
[0.34997422 0.11041774],[0.75001218 0.14166741],[0.66396547 0.29519912]
[0.34997393 0.10912137],[0.75001232 0.14037105],[0.66396441 0.29390293]
[0.34997365 0.10782501],[0.75001245 0.13907468],[0.66396335 0.29260673]
[0.34997337 0.10652864],[0.75001258 0.13777831],[0.66396229 0.29131054]
[0.34997309 0.10523228],[0.75001272 0.13648194],[0.66396123 0.29001435]
[0.34997281 0.10393591],[0.75001285 0.13518557],[0.66396017 0.28871815]
[0.34997253 0.10263955],[0.75001298 0.1338892 ],[0.66395912 0.28742196]
[0.34997225 0.10134318],[0.75001312 0.13259284],[0.66395806 0.28612577]
[0.34997197 0.10004682],[0.75001325 0.13129647],[0.663957   0.28482958]
[0.34997168 0.09875045],[0.75001338 0.1300001 ],[0.66395594 0.28353338]
[0.3499714  0.09745409],[0.75001351 0.12870373],[0.66395488 0.28223719]
[0.34997112 0.09615772],[0.75001365 0.12740736],[0.66395382 0.280941  ]
[0.34997084 0.09486136],[0.75001378 0.126111  ],[0.66395276 0.2796448 ]
[0.34997056 0.09356499],[0.75001391 0.12481463],[0.6639517  0.27834861]
[0.34997028 0.09226863],[0.75001405 0.12351826],[0.66395065 0.27705242]
[0.34997    0.09097226],[0.75001418 0.12222189],[0.66394959 0.27575623]
[0.34996971 0.0896759 ],[0.75001431 0.12092552],[0.66394853 0.27446003]
[0.34996943 0.08837953],[0.75001444 0.11962915],[0.66394747 0.27316384]
[0.34996915 0.08708317],[0.75001458 0.11833279],[0.66394641 0.27186765]
[0.34996887 0.0857868 ],[0.75001471 0.11703642],[0.66394535 0.27057145]
[0.34996859 0.08449044],[0.75001484 0.11574005],[0.66394429 0.26927526]
[0.34996831 0.08319407],[0.75001498 0.11444368],[0.66394324 0.26797907]
[0.34996803 0.08189771],[0.75001511 0.11314731],[0.66394218 0.26668287]
[0.34996775 0.08060134],[0.75001524 0.11185094],[0.66394112 0.26538668]
[0.34996746 0.07930498],[0.75001538 0.11055458],[0.66394006 0.26409049]
[0.34996718 0.07800861],[0.75001551 0.10925821],[0.663939  0.2627943]
[0.3499669  0.07671225],[0.75001564 0.10796184],[0.66393794 0.2614981 ]
[0.34996662 0.07541588],[0.75001577 0.10666547],[0.66393688 0.26020191]
[0.34996634 0.07411952],[0.75001591 0.1053691 ],[0.66393582 0.25890572]
[0.34996606 0.07282315],[0.75001604 0.10407274],[0.66393477 0.25760952]
[0.34996578 0.07152679],[0.75001617 0.10277637],[0.66393371 0.25631333]
[0.34996549 0.07023042],[0.75001631 0.10148   ],[0.66393265 0.25501714]
[0.34996521 0.06893406],[0.75001644 0.10018363],[0.66393159 0.25372095]
[0.34996493 0.06763769],[0.75001657 0.09888726],[0.66393053 0.25242475]
[0.34996465 0.06634133],[0.7500167  0.09759089],[0.66392947 0.25112856]
[0.34996437 0.06504496],[0.75001684 0.09629453],[0.66392841 0.24983237]
[0.34996409 0.0637486 ],[0.75001697 0.09499816],[0.66392735 0.24853617]
[0.34996381 0.06245223],[0.7500171  0.09370179],[0.6639263  0.24723998]
[0.34996353 0.06115587],[0.75001724 0.09240542],[0.66392524 0.24594379]
[0.34996324 0.0598595 ],[0.75001737 0.09110905],[0.66392418 0.2446476 ]
[0.34996296 0.05856314],[0.7500175  0.08981269],[0.66392312 0.2433514 ]
[0.34996268 0.05726677],[0.75001764 0.08851632],[0.66392206 0.24205521]
[0.3499624  0.05597041],[0.75001777 0.08721995],[0.663921   0.24075902]
[0.34996212 0.05467404],[0.7500179  0.08592358],[0.66391994 0.23946282]
[0.34996184 0.05337768],[0.75001803 0.08462721],[0.66391889 0.23816663]
[0.34996156 0.05208131],[0.75001817 0.08333084],[0.66391783 0.23687044]
[0.34996127 0.05078495],[0.7500183  0.08203448],[0.66391677 0.23557424]
[0.34996099 0.04948858],[0.75001843 0.08073811],[0.66391571 0.23427805]
[0.34996071 0.04819222],[0.75001857 0.07944174],[0.66391465 0.23298186]
[0.34996043 0.04689585],[0.7500187  0.07814537],[0.66391359 0.23168567]
[0.34996015 0.04559949],[0.75001883 0.076849  ],[0.66391253 0.23038947]
[0.34995987 0.04430312],[0.75001896 0.07555264],[0.66391147 0.22909328]
[0.34995959 0.04300676],[0.7500191  0.07425627],[0.66391042 0.22779709]
[0.34995931 0.04171039],[0.75001923 0.0729599 ],[0.66390936 0.22650089]
[0.34995902 0.04041403],[0.75001936 0.07166353],[0.6639083 0.2252047]
[0.34995874 0.03911766],[0.7500195  0.07036716],[0.66390724 0.22390851]
[0.34995846 0.0378213 ],[0.75001963 0.06907079],[0.66390618 0.22261232]
[0.34995818 0.03652493],[0.75001976 0.06777443],[0.66390512 0.22131612]
[0.3499579  0.03522857],[0.7500199  0.06647806],[0.66390406 0.22001993]
[0.34995762 0.0339322 ],[0.75002003 0.06518169],[0.663903   0.21872374]
[0.34995734 0.03263584],[0.75002016 0.06388532],[0.66390195 0.21742754]
[0.34995705 0.03133947],[0.75002029 0.06258895],[0.66390089 0.21613135]
[0.34995677 0.03004311],[0.75002043 0.06129259],[0.66389983 0.21483516]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389877 0.21353897]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389771 0.21224277]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389665 0.21094658]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389559 0.20965039]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389454 0.20835419]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389348 0.207058  ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389242 0.20576181]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66389136 0.20446562]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638903  0.20316942]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388924 0.20187323]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388818 0.20057704]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388712 0.19928084]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388607 0.19798465]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388501 0.19668846]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388395 0.19539226]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388289 0.19409607]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388183 0.19279988]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66388077 0.19150369]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387971 0.19020749]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387865 0.1889113 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638776  0.18761511]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387654 0.18631891]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387548 0.18502272]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387442 0.18372653]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387336 0.18243034]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638723  0.18113414]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387124 0.17983795]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66387019 0.17854176]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386913 0.17724556]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386807 0.17594937]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386701 0.17465318]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386595 0.17335699]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386489 0.17206079]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386383 0.1707646 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386277 0.16946841]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386172 0.16817221]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66386066 0.16687602]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638596  0.16557983]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385854 0.16428364]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385748 0.16298744]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385642 0.16169125]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385536 0.16039506]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638543  0.15909886]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385325 0.15780267]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385219 0.15650648]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385113 0.15521028]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66385007 0.15391409]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384901 0.1526179 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384795 0.15132171]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384689 0.15002551]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384584 0.14872932]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384478 0.14743313]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384372 0.14613693]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384266 0.14484074]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638416  0.14354455]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66384054 0.14224836]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383948 0.14095216]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383842 0.13965597]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383737 0.13835978]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383631 0.13706358]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383525 0.13576739]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383419 0.1344712 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383313 0.13317501]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383207 0.13187881]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66383101 0.13058262]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382995 0.12928643]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638289  0.12799023]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382784 0.12669404]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382678 0.12539785]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382572 0.12410166]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382466 0.12280546]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638236  0.12150927]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382254 0.12021308]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382149 0.11891688]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66382043 0.11762069]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381937 0.1163245 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381831 0.1150283 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381725 0.11373211]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381619 0.11243592]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381513 0.11113973]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381407 0.10984353]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381302 0.10854734]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66381196 0.10725115]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638109  0.10595495]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380984 0.10465876]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380878 0.10336257]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380772 0.10206638]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380666 0.10077018]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6638056  0.09947399]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380455 0.0981778 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380349 0.0968816 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380243 0.09558541]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380137 0.09428922]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66380031 0.09299303]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379925 0.09169683]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379819 0.09040064]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379714 0.08910445]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379608 0.08780825]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379502 0.08651206]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379396 0.08521587]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.6637929  0.08391968]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379184 0.08262348]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66379078 0.08132729]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378972 0.0800311 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378867 0.0787349 ]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378761 0.07743871]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378655 0.07614252]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378549 0.07484632]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
[0.34995661 0.02929555],[0.7500205  0.06054503],[0.66378498 0.07421856]
