1.0
 
[-1.33801229e-03 -1.99998301e+01],[ 5.09945108e-04 -1.99998794e+01],[-3.45125020e-03 -1.99996074e+01]
[0.34999859 0.20803088],[0.75000053 0.2392808 ],[0.6640589  0.39279671]
[0.34999853 0.20709902],[0.75000056 0.23834894],[0.66405874 0.39186487]
[0.34999847 0.20614713],[0.75000058 0.23739704],[0.66405858 0.39091298]
[0.34999841 0.20517519],[0.75000061 0.2364251 ],[0.66405841 0.38994106]
[0.34999834 0.20418322],[0.75000063 0.23543313],[0.66405824 0.3889491 ]
[0.34999827 0.2031712 ],[0.75000066 0.23442111],[0.66405807 0.38793709]
[0.3499982  0.20213915],[0.75000068 0.23338905],[0.6640579  0.38690505]
[0.34999813 0.20108705],[0.75000071 0.23233696],[0.66405772 0.38585296]
[0.34999806 0.20001492],[0.75000074 0.23126482],[0.66405754 0.38478084]
[0.34999799 0.19892275],[0.75000076 0.23017264],[0.66405735 0.38368868]
[0.34999792 0.19781053],[0.75000079 0.22906042],[0.66405716 0.38257648]
[0.34999784 0.19667828],[0.75000082 0.22792817],[0.66405697 0.38144423]
[0.34999777 0.19552598],[0.75000085 0.22677587],[0.66405677 0.38029195]
[0.34999769 0.19435365],[0.75000088 0.22560353],[0.66405658 0.37911963]
[0.34999761 0.19316128],[0.75000091 0.22441116],[0.66405637 0.37792727]
[0.34999753 0.19194886],[0.75000094 0.22319874],[0.66405617 0.37671487]
[0.34999745 0.19071641],[0.75000097 0.22196628],[0.66405596 0.37548243]
[0.34999736 0.18946391],[0.750001   0.22071379],[0.66405574 0.37422995]
[0.34999728 0.18819138],[0.75000103 0.21944125],[0.66405553 0.37295743]
[0.34999719 0.18689975],[0.75000107 0.21814962],[0.66405531 0.37166581]
[0.34999711 0.18560331],[0.7500011  0.21685317],[0.66405509 0.37036939]
[0.34999702 0.18430687],[0.75000113 0.21555673],[0.66405487 0.36907296]
[0.34999694 0.18301043],[0.75000116 0.21426029],[0.66405465 0.36777653]
[0.34999685 0.18171399],[0.7500012  0.21296384],[0.66405443 0.3664801 ]
[0.34999676 0.18041755],[0.75000123 0.2116674 ],[0.66405421 0.36518368]
[0.34999668 0.17912111],[0.75000126 0.21037095],[0.66405399 0.36388725]
[0.34999659 0.17782467],[0.75000129 0.20907451],[0.66405377 0.36259082]
[0.34999651 0.17652823],[0.75000133 0.20777807],[0.66405355 0.3612944 ]
[0.34999642 0.17523178],[0.75000136 0.20648162],[0.66405333 0.35999797]
[0.34999634 0.17393534],[0.75000139 0.20518518],[0.66405311 0.35870154]
[0.34999625 0.1726389 ],[0.75000142 0.20388873],[0.66405289 0.35740511]
[0.34999616 0.17134246],[0.75000146 0.20259229],[0.66405267 0.35610869]
[0.34999608 0.17004602],[0.75000149 0.20129584],[0.66405245 0.35481226]
[0.34999599 0.16874958],[0.75000152 0.1999994 ],[0.66405223 0.35351583]
[0.34999591 0.16745314],[0.75000156 0.19870296],[0.66405201 0.35221941]
[0.34999582 0.1661567 ],[0.75000159 0.19740651],[0.66405179 0.35092298]
[0.34999573 0.16486026],[0.75000162 0.19611007],[0.66405157 0.34962655]
[0.34999565 0.16356382],[0.75000165 0.19481362],[0.66405134 0.34833012]
[0.34999556 0.16226738],[0.75000169 0.19351718],[0.66405112 0.3470337 ]
[0.34999548 0.16097093],[0.75000172 0.19222074],[0.6640509  0.34573727]
[0.34999539 0.15967449],[0.75000175 0.19092429],[0.66405068 0.34444084]
[0.3499953  0.15837805],[0.75000178 0.18962785],[0.66405046 0.34314442]
[0.34999522 0.15708161],[0.75000182 0.1883314 ],[0.66405024 0.34184799]
[0.34999513 0.15578517],[0.75000185 0.18703496],[0.66405002 0.34055156]
[0.34999505 0.15448873],[0.75000188 0.18573852],[0.6640498  0.33925513]
[0.34999496 0.15319229],[0.75000191 0.18444207],[0.66404958 0.33795871]
[0.34999487 0.15189585],[0.75000195 0.18314563],[0.66404936 0.33666228]
[0.34999479 0.15059941],[0.75000198 0.18184918],[0.66404914 0.33536585]
[0.3499947  0.14930297],[0.75000201 0.18055274],[0.66404892 0.33406943]
[0.34999462 0.14800653],[0.75000204 0.1792563 ],[0.6640487 0.332773 ]
[0.34999453 0.14671008],[0.75000208 0.17795985],[0.66404848 0.33147657]
[0.34999445 0.14541364],[0.75000211 0.17666341],[0.66404826 0.33018014]
[0.34999436 0.1441172 ],[0.75000214 0.17536696],[0.66404804 0.32888372]
[0.34999427 0.14282076],[0.75000218 0.17407052],[0.66404782 0.32758729]
[0.34999419 0.14152432],[0.75000221 0.17277407],[0.6640476  0.32629086]
[0.3499941  0.14022788],[0.75000224 0.17147763],[0.66404738 0.32499444]
[0.34999402 0.13893144],[0.75000227 0.17018119],[0.66404716 0.32369801]
[0.34999393 0.137635  ],[0.75000231 0.16888474],[0.66404694 0.32240158]
[0.34999384 0.13633856],[0.75000234 0.1675883 ],[0.66404672 0.32110515]
[0.34999376 0.13504212],[0.75000237 0.16629185],[0.6640465  0.31980873]
[0.34999367 0.13374568],[0.7500024  0.16499541],[0.66404628 0.3185123 ]
[0.34999359 0.13244923],[0.75000244 0.16369897],[0.66404606 0.31721587]
[0.3499935  0.13115279],[0.75000247 0.16240252],[0.66404584 0.31591945]
[0.34999341 0.12985635],[0.7500025  0.16110608],[0.66404562 0.31462302]
[0.34999333 0.12855991],[0.75000253 0.15980963],[0.6640454  0.31332659]
[0.34999324 0.12726347],[0.75000257 0.15851319],[0.66404518 0.31203016]
[0.34999316 0.12596703],[0.7500026  0.15721675],[0.66404496 0.31073374]
[0.34999307 0.12467059],[0.75000263 0.1559203 ],[0.66404474 0.30943731]
[0.34999298 0.12337415],[0.75000266 0.15462386],[0.66404452 0.30814088]
[0.3499929  0.12207771],[0.7500027  0.15332741],[0.6640443  0.30684446]
[0.34999281 0.12078127],[0.75000273 0.15203097],[0.66404408 0.30554803]
[0.34999273 0.11948482],[0.75000276 0.15073452],[0.66404386 0.3042516 ]
[0.34999264 0.11818838],[0.7500028  0.14943808],[0.66404364 0.30295517]
[0.34999255 0.11689194],[0.75000283 0.14814164],[0.66404342 0.30165875]
[0.34999247 0.1155955 ],[0.75000286 0.14684519],[0.6640432  0.30036232]
[0.34999238 0.11429906],[0.75000289 0.14554875],[0.66404298 0.29906589]
[0.3499923  0.11300262],[0.75000293 0.1442523 ],[0.66404276 0.29776947]
[0.34999221 0.11170618],[0.75000296 0.14295586],[0.66404254 0.29647304]
[0.34999213 0.11040974],[0.75000299 0.14165942],[0.66404232 0.29517661]
[0.34999204 0.1091133 ],[0.75000302 0.14036297],[0.6640421  0.29388018]
[0.34999195 0.10781686],[0.75000306 0.13906653],[0.66404188 0.29258376]
[0.34999187 0.10652042],[0.75000309 0.13777008],[0.66404165 0.29128733]
[0.34999178 0.10522397],[0.75000312 0.13647364],[0.66404143 0.2899909 ]
[0.3499917  0.10392753],[0.75000315 0.1351772 ],[0.66404121 0.28869448]
[0.34999161 0.10263109],[0.75000319 0.13388075],[0.66404099 0.28739805]
[0.34999152 0.10133465],[0.75000322 0.13258431],[0.66404077 0.28610162]
[0.34999144 0.10003821],[0.75000325 0.13128786],[0.66404055 0.28480519]
[0.34999135 0.09874177],[0.75000329 0.12999142],[0.66404033 0.28350877]
[0.34999127 0.09744533],[0.75000332 0.12869497],[0.66404011 0.28221234]
[0.34999118 0.09614889],[0.75000335 0.12739853],[0.66403989 0.28091591]
[0.34999109 0.09485245],[0.75000338 0.12610209],[0.66403967 0.27961949]
[0.34999101 0.09355601],[0.75000342 0.12480564],[0.66403945 0.27832306]
[0.34999092 0.09225957],[0.75000345 0.1235092 ],[0.66403923 0.27702663]
[0.34999084 0.09096312],[0.75000348 0.12221275],[0.66403901 0.2757302 ]
[0.34999075 0.08966668],[0.75000351 0.12091631],[0.66403879 0.27443378]
[0.34999066 0.08837024],[0.75000355 0.11961987],[0.66403857 0.27313735]
[0.34999058 0.0870738 ],[0.75000358 0.11832342],[0.66403835 0.27184092]
[0.34999049 0.08577736],[0.75000361 0.11702698],[0.66403813 0.2705445 ]
[0.34999041 0.08448092],[0.75000364 0.11573053],[0.66403791 0.26924807]
[0.34999032 0.08318448],[0.75000368 0.11443409],[0.66403769 0.26795164]
[0.34999023 0.08188804],[0.75000371 0.11313765],[0.66403747 0.26665521]
[0.34999015 0.0805916 ],[0.75000374 0.1118412 ],[0.66403725 0.26535879]
[0.34999006 0.07929516],[0.75000377 0.11054476],[0.66403703 0.26406236]
[0.34998998 0.07799872],[0.75000381 0.10924831],[0.66403681 0.26276593]
[0.34998989 0.07670227],[0.75000384 0.10795187],[0.66403659 0.26146951]
[0.34998981 0.07540583],[0.75000387 0.10665543],[0.66403637 0.26017308]
[0.34998972 0.07410939],[0.75000391 0.10535898],[0.66403615 0.25887665]
[0.34998963 0.07281295],[0.75000394 0.10406254],[0.66403593 0.25758022]
[0.34998955 0.07151651],[0.75000397 0.10276609],[0.66403571 0.2562838 ]
[0.34998946 0.07022007],[0.750004   0.10146965],[0.66403549 0.25498737]
[0.34998938 0.06892363],[0.75000404 0.1001732 ],[0.66403527 0.25369094]
[0.34998929 0.06762719],[0.75000407 0.09887676],[0.66403505 0.25239452]
[0.3499892  0.06633075],[0.7500041  0.09758032],[0.66403483 0.25109809]
[0.34998912 0.06503431],[0.75000413 0.09628387],[0.66403461 0.24980166]
[0.34998903 0.06373787],[0.75000417 0.09498743],[0.66403439 0.24850523]
[0.34998895 0.06244142],[0.7500042  0.09369098],[0.66403417 0.24720881]
[0.34998886 0.06114498],[0.75000423 0.09239454],[0.66403395 0.24591238]
[0.34998877 0.05984854],[0.75000426 0.0910981 ],[0.66403373 0.24461595]
[0.34998869 0.0585521 ],[0.7500043  0.08980165],[0.66403351 0.24331953]
[0.3499886  0.05725566],[0.75000433 0.08850521],[0.66403329 0.2420231 ]
[0.34998852 0.05595922],[0.75000436 0.08720876],[0.66403307 0.24072667]
[0.34998843 0.05466278],[0.75000439 0.08591232],[0.66403285 0.23943024]
[0.34998834 0.05336634],[0.75000443 0.08461588],[0.66403263 0.23813382]
[0.34998826 0.0520699 ],[0.75000446 0.08331943],[0.66403241 0.23683739]
[0.34998817 0.05077346],[0.75000449 0.08202299],[0.66403219 0.23554096]
[0.34998809 0.04947702],[0.75000453 0.08072654],[0.66403197 0.23424454]
[0.349988   0.04818057],[0.75000456 0.0794301 ],[0.66403174 0.23294811]
[0.34998792 0.04688413],[0.75000459 0.07813365],[0.66403152 0.23165168]
[0.34998783 0.04558769],[0.75000462 0.07683721],[0.6640313  0.23035525]
[0.34998774 0.04429125],[0.75000466 0.07554077],[0.66403108 0.22905883]
[0.34998766 0.04299481],[0.75000469 0.07424432],[0.66403086 0.2277624 ]
[0.34998757 0.04169837],[0.75000472 0.07294788],[0.66403064 0.22646597]
[0.34998749 0.04040193],[0.75000475 0.07165143],[0.66403042 0.22516955]
[0.3499874  0.03910549],[0.75000479 0.07035499],[0.6640302  0.22387312]
[0.34998731 0.03780905],[0.75000482 0.06905855],[0.66402998 0.22257669]
[0.34998723 0.03651261],[0.75000485 0.0677621 ],[0.66402976 0.22128026]
[0.34998714 0.03521617],[0.75000488 0.06646566],[0.66402954 0.21998384]
[0.34998706 0.03391972],[0.75000492 0.06516921],[0.66402932 0.21868741]
[0.34998697 0.03262328],[0.75000495 0.06387277],[0.6640291  0.21739098]
[0.34998688 0.03132684],[0.75000498 0.06257633],[0.66402888 0.21609456]
[0.3499868 0.0300304],[0.75000501 0.06127988],[0.66402866 0.21479813]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402844 0.2135017 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402822 0.21220527]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.664028   0.21090885]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402778 0.20961242]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402756 0.20831599]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402734 0.20701957]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402712 0.20572314]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640269  0.20442671]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402668 0.20313028]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402646 0.20183386]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402624 0.20053743]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402602 0.199241  ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640258  0.19794458]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402558 0.19664815]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402536 0.19535172]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402514 0.19405529]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402492 0.19275887]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640247  0.19146244]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402448 0.19016601]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402426 0.18886959]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402404 0.18757316]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402382 0.18627673]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640236  0.18498031]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402338 0.18368388]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402316 0.18238745]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402294 0.18109102]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402272 0.1797946 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640225  0.17849817]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402228 0.17720174]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402205 0.17590532]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402183 0.17460889]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402161 0.17331246]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402139 0.17201603]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402117 0.17071961]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402095 0.16942318]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402073 0.16812675]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402051 0.16683033]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402029 0.1655339 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66402007 0.16423747]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401985 0.16294104]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401963 0.16164462]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401941 0.16034819]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401919 0.15905176]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401897 0.15775534]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401875 0.15645891]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401853 0.15516248]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401831 0.15386605]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401809 0.15256963]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401787 0.1512732 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401765 0.14997677]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401743 0.14868035]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401721 0.14738392]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401699 0.14608749]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401677 0.14479106]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401655 0.14349464]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401633 0.14219821]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401611 0.14090178]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401589 0.13960536]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401567 0.13830893]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401545 0.1370125 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401523 0.13571607]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401501 0.13441965]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401479 0.13312322]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401457 0.13182679]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401435 0.13053037]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401413 0.12923394]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401391 0.12793751]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401369 0.12664108]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401347 0.12534466]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401325 0.12404823]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401303 0.1227518 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401281 0.12145538]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401259 0.12015895]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401237 0.11886252]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401214 0.11756609]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401192 0.11626967]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640117  0.11497324]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401148 0.11367681]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401126 0.11238039]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401104 0.11108396]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401082 0.10978753]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640106 0.1084911]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401038 0.10719468]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66401016 0.10589825]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400994 0.10460182]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400972 0.1033054 ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640095  0.10200897]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400928 0.10071254]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400906 0.09941611]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400884 0.09811969]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400862 0.09682326]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640084  0.09552683]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400818 0.09423041]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400796 0.09293398]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400774 0.09163755]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400752 0.09034112]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640073 0.0890447]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400708 0.08774827]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400686 0.08645184]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400664 0.08515542]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400642 0.08385899]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640062  0.08256256]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400598 0.08126613]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400576 0.07996971]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400554 0.07867328]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400532 0.07737685]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.6640051  0.07608043]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400488 0.074784  ]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
[0.34998675 0.0292959 ],[0.75000503 0.06054537],[0.66400478 0.07421634]
