1.0
 
[-3.59885169e-03 -1.99985798e+01],[ 1.67045895e-03 -1.99986292e+01],[-1.31525179e-02 -1.99965254e+01]
[0.3499962 0.2080322],[0.75000176 0.23928212],[0.66404861 0.39279998]
[0.34999603 0.20710041],[0.75000184 0.23835032],[0.664048   0.39186828]
[0.34999586 0.20614857],[0.75000192 0.23739849],[0.66404738 0.39091654]
[0.34999569 0.2051767 ],[0.750002   0.23642661],[0.66404674 0.38994477]
[0.34999551 0.20418479],[0.75000208 0.23543469],[0.66404609 0.38895296]
[0.34999533 0.20317283],[0.75000217 0.23442274],[0.66404543 0.38794111]
[0.34999514 0.20214084],[0.75000225 0.23339075],[0.66404476 0.38690922]
[0.34999495 0.20108881],[0.75000234 0.23233872],[0.66404407 0.3858573 ]
[0.34999476 0.20001675],[0.75000243 0.23126664],[0.66404336 0.38478534]
[0.34999456 0.19892464],[0.75000252 0.23017454],[0.66404265 0.38369335]
[0.34999437 0.1978125 ],[0.75000261 0.22906239],[0.66404192 0.38258132]
[0.34999416 0.19668031],[0.75000271 0.2279302 ],[0.66404118 0.38144925]
[0.34999396 0.19552809],[0.7500028  0.22677798],[0.66404042 0.38029715]
[0.34999375 0.19435583],[0.7500029  0.22560571],[0.66403966 0.37912501]
[0.34999353 0.19316353],[0.750003   0.22441341],[0.66403888 0.37793283]
[0.34999331 0.19195119],[0.7500031  0.22320107],[0.66403808 0.37672061]
[0.34999309 0.19071882],[0.7500032  0.22196869],[0.66403727 0.37548836]
[0.34999287 0.1894664 ],[0.75000331 0.22071627],[0.66403645 0.37423608]
[0.34999264 0.18819395],[0.75000341 0.21944382],[0.66403562 0.37296375]
[0.34999241 0.18690239],[0.75000352 0.21815226],[0.66403477 0.37167233]
[0.34999218 0.18560601],[0.75000363 0.21685587],[0.66403393 0.37037608]
[0.34999194 0.18430962],[0.75000374 0.21555948],[0.66403308 0.36907983]
[0.34999171 0.18301324],[0.75000385 0.2142631 ],[0.66403223 0.36778357]
[0.34999148 0.18171686],[0.75000395 0.21296671],[0.66403138 0.36648732]
[0.34999125 0.18042047],[0.75000406 0.21167032],[0.66403053 0.36519107]
[0.34999101 0.17912409],[0.75000417 0.21037393],[0.66402968 0.36389482]
[0.34999078 0.1778277 ],[0.75000428 0.20907755],[0.66402883 0.36259857]
[0.34999055 0.17653132],[0.75000439 0.20778116],[0.66402798 0.36130232]
[0.34999032 0.17523494],[0.75000449 0.20648477],[0.66402713 0.36000607]
[0.34999008 0.17393855],[0.7500046  0.20518839],[0.66402628 0.35870981]
[0.34998985 0.17264217],[0.75000471 0.203892  ],[0.66402543 0.35741356]
[0.34998962 0.17134578],[0.75000482 0.20259561],[0.66402459 0.35611731]
[0.34998939 0.1700494 ],[0.75000492 0.20129922],[0.66402374 0.35482106]
[0.34998915 0.16875302],[0.75000503 0.20000284],[0.66402289 0.35352481]
[0.34998892 0.16745663],[0.75000514 0.19870645],[0.66402204 0.35222856]
[0.34998869 0.16616025],[0.75000525 0.19741006],[0.66402119 0.35093231]
[0.34998846 0.16486386],[0.75000536 0.19611368],[0.66402034 0.34963605]
[0.34998822 0.16356748],[0.75000546 0.19481729],[0.66401949 0.3483398 ]
[0.34998799 0.1622711 ],[0.75000557 0.1935209 ],[0.66401864 0.34704355]
[0.34998776 0.16097471],[0.75000568 0.19222451],[0.66401779 0.3457473 ]
[0.34998753 0.15967833],[0.75000579 0.19092813],[0.66401694 0.34445105]
[0.34998729 0.15838194],[0.7500059  0.18963174],[0.66401609 0.3431548 ]
[0.34998706 0.15708556],[0.750006   0.18833535],[0.66401524 0.34185854]
[0.34998683 0.15578918],[0.75000611 0.18703897],[0.6640144  0.34056229]
[0.3499866  0.15449279],[0.75000622 0.18574258],[0.66401355 0.33926604]
[0.34998636 0.15319641],[0.75000633 0.18444619],[0.6640127  0.33796979]
[0.34998613 0.15190002],[0.75000643 0.1831498 ],[0.66401185 0.33667354]
[0.3499859  0.15060364],[0.75000654 0.18185342],[0.664011   0.33537729]
[0.34998567 0.14930726],[0.75000665 0.18055703],[0.66401015 0.33408104]
[0.34998543 0.14801087],[0.75000676 0.17926064],[0.6640093  0.33278478]
[0.3499852  0.14671449],[0.75000687 0.17796425],[0.66400845 0.33148853]
[0.34998497 0.1454181 ],[0.75000697 0.17666787],[0.6640076  0.33019228]
[0.34998474 0.14412172],[0.75000708 0.17537148],[0.66400675 0.32889603]
[0.3499845  0.14282534],[0.75000719 0.17407509],[0.6640059  0.32759978]
[0.34998427 0.14152895],[0.7500073  0.17277871],[0.66400506 0.32630353]
[0.34998404 0.14023257],[0.75000741 0.17148232],[0.66400421 0.32500728]
[0.34998381 0.13893618],[0.75000751 0.17018593],[0.66400336 0.32371102]
[0.34998357 0.1376398 ],[0.75000762 0.16888954],[0.66400251 0.32241477]
[0.34998334 0.13634342],[0.75000773 0.16759316],[0.66400166 0.32111852]
[0.34998311 0.13504703],[0.75000784 0.16629677],[0.66400081 0.31982227]
[0.34998288 0.13375065],[0.75000794 0.16500038],[0.66399996 0.31852602]
[0.34998264 0.13245426],[0.75000805 0.163704  ],[0.66399911 0.31722977]
[0.34998241 0.13115788],[0.75000816 0.16240761],[0.66399826 0.31593352]
[0.34998218 0.1298615 ],[0.75000827 0.16111122],[0.66399741 0.31463726]
[0.34998195 0.12856511],[0.75000838 0.15981483],[0.66399656 0.31334101]
[0.34998172 0.12726873],[0.75000848 0.15851845],[0.66399572 0.31204476]
[0.34998148 0.12597235],[0.75000859 0.15722206],[0.66399487 0.31074851]
[0.34998125 0.12467596],[0.7500087  0.15592567],[0.66399402 0.30945226]
[0.34998102 0.12337958],[0.75000881 0.15462929],[0.66399317 0.30815601]
[0.34998079 0.12208319],[0.75000892 0.1533329 ],[0.66399232 0.30685976]
[0.34998055 0.12078681],[0.75000902 0.15203651],[0.66399147 0.3055635 ]
[0.34998032 0.11949043],[0.75000913 0.15074012],[0.66399062 0.30426725]
[0.34998009 0.11819404],[0.75000924 0.14944374],[0.66398977 0.302971  ]
[0.34997986 0.11689766],[0.75000935 0.14814735],[0.66398892 0.30167475]
[0.34997962 0.11560127],[0.75000945 0.14685096],[0.66398807 0.3003785 ]
[0.34997939 0.11430489],[0.75000956 0.14555458],[0.66398722 0.29908225]
[0.34997916 0.11300851],[0.75000967 0.14425819],[0.66398638 0.297786  ]
[0.34997893 0.11171212],[0.75000978 0.1429618 ],[0.66398553 0.29648974]
[0.34997869 0.11041574],[0.75000989 0.14166541],[0.66398468 0.29519349]
[0.34997846 0.10911935],[0.75000999 0.14036903],[0.66398383 0.29389724]
[0.34997823 0.10782297],[0.7500101  0.13907264],[0.66398298 0.29260099]
[0.349978   0.10652659],[0.75001021 0.13777625],[0.66398213 0.29130474]
[0.34997776 0.1052302 ],[0.75001032 0.13647987],[0.66398128 0.29000849]
[0.34997753 0.10393382],[0.75001043 0.13518348],[0.66398043 0.28871224]
[0.3499773  0.10263743],[0.75001053 0.13388709],[0.66397958 0.28741598]
[0.34997707 0.10134105],[0.75001064 0.1325907 ],[0.66397873 0.28611973]
[0.34997683 0.10004467],[0.75001075 0.13129432],[0.66397788 0.28482348]
[0.3499766  0.09874828],[0.75001086 0.12999793],[0.66397704 0.28352723]
[0.34997637 0.0974519 ],[0.75001097 0.12870154],[0.66397619 0.28223098]
[0.34997614 0.09615551],[0.75001107 0.12740516],[0.66397534 0.28093473]
[0.3499759  0.09485913],[0.75001118 0.12610877],[0.66397449 0.27963848]
[0.34997567 0.09356275],[0.75001129 0.12481238],[0.66397364 0.27834222]
[0.34997544 0.09226636],[0.7500114  0.12351599],[0.66397279 0.27704597]
[0.34997521 0.09096998],[0.7500115  0.12221961],[0.66397194 0.27574972]
[0.34997497 0.08967359],[0.75001161 0.12092322],[0.66397109 0.27445347]
[0.34997474 0.08837721],[0.75001172 0.11962683],[0.66397024 0.27315722]
[0.34997451 0.08708083],[0.75001183 0.11833045],[0.66396939 0.27186097]
[0.34997428 0.08578444],[0.75001194 0.11703406],[0.66396854 0.27056471]
[0.34997404 0.08448806],[0.75001204 0.11573767],[0.6639677  0.26926846]
[0.34997381 0.08319167],[0.75001215 0.11444128],[0.66396685 0.26797221]
[0.34997358 0.08189529],[0.75001226 0.1131449 ],[0.663966   0.26667596]
[0.34997335 0.08059891],[0.75001237 0.11184851],[0.66396515 0.26537971]
[0.34997311 0.07930252],[0.75001248 0.11055212],[0.6639643  0.26408346]
[0.34997288 0.07800614],[0.75001258 0.10925573],[0.66396345 0.26278721]
[0.34997265 0.07670975],[0.75001269 0.10795935],[0.6639626  0.26149095]
[0.34997242 0.07541337],[0.7500128  0.10666296],[0.66396175 0.2601947 ]
[0.34997218 0.07411699],[0.75001291 0.10536657],[0.6639609  0.25889845]
[0.34997195 0.0728206 ],[0.75001301 0.10407019],[0.66396005 0.2576022 ]
[0.34997172 0.07152422],[0.75001312 0.1027738 ],[0.6639592  0.25630595]
[0.34997149 0.07022783],[0.75001323 0.10147741],[0.66395836 0.2550097 ]
[0.34997125 0.06893145],[0.75001334 0.10018102],[0.66395751 0.25371345]
[0.34997102 0.06763507],[0.75001345 0.09888464],[0.66395666 0.25241719]
[0.34997079 0.06633868],[0.75001355 0.09758825],[0.66395581 0.25112094]
[0.34997056 0.0650423 ],[0.75001366 0.09629186],[0.66395496 0.24982469]
[0.34997032 0.06374591],[0.75001377 0.09499548],[0.66395411 0.24852844]
[0.34997009 0.06244953],[0.75001388 0.09369909],[0.66395326 0.24723219]
[0.34996986 0.06115315],[0.75001399 0.0924027 ],[0.66395241 0.24593594]
[0.34996963 0.05985676],[0.75001409 0.09110631],[0.66395156 0.24463969]
[0.34996939 0.05856038],[0.7500142  0.08980993],[0.66395071 0.24334343]
[0.34996916 0.05726399],[0.75001431 0.08851354],[0.66394986 0.24204718]
[0.34996893 0.05596761],[0.75001442 0.08721715],[0.66394901 0.24075093]
[0.3499687  0.05467123],[0.75001452 0.08592077],[0.66394817 0.23945468]
[0.34996846 0.05337484],[0.75001463 0.08462438],[0.66394732 0.23815843]
[0.34996823 0.05207846],[0.75001474 0.08332799],[0.66394647 0.23686218]
[0.349968   0.05078207],[0.75001485 0.0820316 ],[0.66394562 0.23556593]
[0.34996777 0.04948569],[0.75001496 0.08073522],[0.66394477 0.23426967]
[0.34996753 0.04818931],[0.75001506 0.07943883],[0.66394392 0.23297342]
[0.3499673  0.04689292],[0.75001517 0.07814244],[0.66394307 0.23167717]
[0.34996707 0.04559654],[0.75001528 0.07684606],[0.66394222 0.23038092]
[0.34996684 0.04430016],[0.75001539 0.07554967],[0.66394137 0.22908467]
[0.3499666  0.04300377],[0.7500155  0.07425328],[0.66394052 0.22778842]
[0.34996637 0.04170739],[0.7500156  0.07295689],[0.66393967 0.22649217]
[0.34996614 0.040411  ],[0.75001571 0.07166051],[0.66393883 0.22519591]
[0.34996591 0.03911462],[0.75001582 0.07036412],[0.66393798 0.22389966]
[0.34996567 0.03781824],[0.75001593 0.06906773],[0.66393713 0.22260341]
[0.34996544 0.03652185],[0.75001603 0.06777135],[0.66393628 0.22130716]
[0.34996521 0.03522547],[0.75001614 0.06647496],[0.66393543 0.22001091]
[0.34996498 0.03392908],[0.75001625 0.06517857],[0.66393458 0.21871466]
[0.34996474 0.0326327 ],[0.75001636 0.06388218],[0.66393373 0.21741841]
[0.34996451 0.03133632],[0.75001647 0.0625858 ],[0.66393288 0.21612215]
[0.34996428 0.03003993],[0.75001657 0.06128941],[0.66393203 0.2148259 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66393118 0.21352965]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66393033 0.2122334 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392949 0.21093715]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392864 0.2096409 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392779 0.20834465]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392694 0.20704839]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392609 0.20575214]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392524 0.20445589]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392439 0.20315964]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392354 0.20186339]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392269 0.20056714]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392184 0.19927088]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392099 0.19797463]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66392015 0.19667838]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6639193  0.19538213]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391845 0.19408588]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6639176  0.19278963]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391675 0.19149338]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6639159  0.19019712]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391505 0.18890087]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6639142  0.18760462]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391335 0.18630837]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6639125  0.18501212]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391165 0.18371587]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66391081 0.18241962]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390996 0.18112336]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390911 0.17982711]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390826 0.17853086]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390741 0.17723461]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390656 0.17593836]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390571 0.17464211]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390486 0.17334586]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390401 0.1720496 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390316 0.17075335]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390231 0.1694571 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390147 0.16816085]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66390062 0.1668646 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389977 0.16556835]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389892 0.1642721 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389807 0.16297584]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389722 0.16167959]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389637 0.16038334]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389552 0.15908709]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389467 0.15779084]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389382 0.15649459]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389297 0.15519834]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389213 0.15390208]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389128 0.15260583]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66389043 0.15130958]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388958 0.15001333]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388873 0.14871708]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388788 0.14742083]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388703 0.14612458]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388618 0.14482832]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388533 0.14353207]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388448 0.14223582]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388363 0.14093957]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388278 0.13964332]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388194 0.13834707]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388109 0.13705082]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66388024 0.13575456]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387939 0.13445831]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387854 0.13316206]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387769 0.13186581]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387684 0.13056956]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387599 0.12927331]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387514 0.12797705]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387429 0.1266808 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387344 0.12538455]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638726 0.1240883]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387175 0.12279205]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638709 0.1214958]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66387005 0.12019955]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638692  0.11890329]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386835 0.11760704]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638675  0.11631079]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386665 0.11501454]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638658  0.11371829]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386495 0.11242204]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.6638641  0.11112579]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386326 0.10982953]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386241 0.10853328]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386156 0.10723703]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66386071 0.10594078]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385986 0.10464453]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385901 0.10334828]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385816 0.10205203]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385731 0.10075577]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385646 0.09945952]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385561 0.09816327]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385476 0.09686702]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385392 0.09557077]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385307 0.09427452]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385222 0.09297827]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385137 0.09168201]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66385052 0.09038576]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384967 0.08908951]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384882 0.08779326]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384797 0.08649701]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384712 0.08520076]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384627 0.08390451]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384542 0.08260825]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384458 0.081312  ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384373 0.08001575]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384288 0.0787195 ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384203 0.07742325]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384118 0.076127  ]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66384033 0.07483075]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
[0.34996415 0.02929553],[0.75001664 0.06054501],[0.66383993 0.07421741]
