1.0
 
[-1.25150577e-02 -1.99936484e+01],[ 6.24602996e-03 -1.99936993e+01],[ -0.05139266 -19.98437545]
[0.34998675 0.20803743],[0.75000661 0.23928735],[0.66400807 0.39281286]
[0.34998616 0.20710587],[0.75000691 0.23835578],[0.66400568 0.39188173]
[0.34998557 0.20615426],[0.7500072  0.23740418],[0.66400324 0.39093057]
[0.34998496 0.20518263],[0.75000751 0.23643254],[0.66400074 0.38995938]
[0.34998434 0.20419096],[0.75000782 0.23544087],[0.6639982  0.38896817]
[0.34998371 0.20317926],[0.75000813 0.23442916],[0.6639956  0.38795694]
[0.34998306 0.20214752],[0.75000845 0.23339743],[0.66399295 0.38692568]
[0.34998241 0.20109575],[0.75000878 0.23234565],[0.66399025 0.3858744 ]
[0.34998173 0.20002395],[0.75000912 0.23127385],[0.6639875  0.38480309]
[0.34998105 0.19893211],[0.75000946 0.23018201],[0.66398469 0.38371176]
[0.34998036 0.19782024],[0.7500098  0.22907013],[0.66398184 0.38260041]
[0.34997965 0.19668834],[0.75001016 0.22793823],[0.66397893 0.38146903]
[0.34997893 0.1955364 ],[0.75001052 0.22678629],[0.66397598 0.38031762]
[0.3499782  0.19436443],[0.75001088 0.22561431],[0.66397297 0.37914619]
[0.34997745 0.19317243],[0.75001125 0.2244223 ],[0.66396991 0.37795474]
[0.34997669 0.19196039],[0.75001163 0.22321026],[0.66396679 0.37674326]
[0.34997592 0.19072831],[0.75001202 0.22197819],[0.66396363 0.37551176]
[0.34997514 0.18947621],[0.75001241 0.22072608],[0.66396041 0.37426024]
[0.34997434 0.18820407],[0.7500128  0.21945393],[0.66395715 0.37298869]
[0.34997354 0.1869128 ],[0.75001321 0.21816266],[0.66395383 0.37169802]
[0.34997273 0.18561664],[0.75001361 0.2168665 ],[0.6639505  0.37040246]
[0.34997192 0.18432048],[0.75001402 0.21557034],[0.66394718 0.3691069 ]
[0.3499711  0.18302432],[0.75001442 0.21427418],[0.66394385 0.36781134]
[0.34997029 0.18172816],[0.75001483 0.21297801],[0.66394052 0.36651578]
[0.34996948 0.18043201],[0.75001523 0.21168185],[0.66393719 0.36522022]
[0.34996867 0.17913585],[0.75001563 0.21038569],[0.66393386 0.36392467]
[0.34996786 0.17783969],[0.75001604 0.20908953],[0.66393053 0.36262911]
[0.34996705 0.17654353],[0.75001644 0.20779336],[0.66392721 0.36133355]
[0.34996624 0.17524737],[0.75001685 0.2064972 ],[0.66392388 0.36003799]
[0.34996543 0.17395121],[0.75001725 0.20520104],[0.66392055 0.35874243]
[0.34996462 0.17265505],[0.75001766 0.20390488],[0.66391722 0.35744687]
[0.34996381 0.17135889],[0.75001806 0.20260871],[0.66391389 0.35615131]
[0.349963   0.17006273],[0.75001847 0.20131255],[0.66391056 0.35485576]
[0.34996219 0.16876657],[0.75001887 0.20001639],[0.66390724 0.3535602 ]
[0.34996138 0.16747041],[0.75001927 0.19872023],[0.66390391 0.35226464]
[0.34996057 0.16617426],[0.75001968 0.19742406],[0.66390058 0.35096908]
[0.34995976 0.1648781 ],[0.75002008 0.1961279 ],[0.66389725 0.34967352]
[0.34995895 0.16358194],[0.75002049 0.19483174],[0.66389392 0.34837796]
[0.34995814 0.16228578],[0.75002089 0.19353558],[0.6638906 0.3470824]
[0.34995733 0.16098962],[0.7500213  0.19223941],[0.66388727 0.34578684]
[0.34995652 0.15969346],[0.7500217  0.19094325],[0.66388394 0.34449129]
[0.3499557 0.1583973],[0.75002211 0.18964709],[0.66388061 0.34319573]
[0.34995489 0.15710114],[0.75002251 0.18835093],[0.66387728 0.34190017]
[0.34995408 0.15580498],[0.75002292 0.18705477],[0.66387395 0.34060461]
[0.34995327 0.15450882],[0.75002332 0.1857586 ],[0.66387063 0.33930905]
[0.34995246 0.15321266],[0.75002372 0.18446244],[0.6638673  0.33801349]
[0.34995165 0.1519165 ],[0.75002413 0.18316628],[0.66386397 0.33671793]
[0.34995084 0.15062035],[0.75002453 0.18187012],[0.66386064 0.33542238]
[0.34995003 0.14932419],[0.75002494 0.18057395],[0.66385731 0.33412682]
[0.34994922 0.14802803],[0.75002534 0.17927779],[0.66385399 0.33283126]
[0.34994841 0.14673187],[0.75002575 0.17798163],[0.66385066 0.3315357 ]
[0.3499476  0.14543571],[0.75002615 0.17668547],[0.66384733 0.33024014]
[0.34994679 0.14413955],[0.75002656 0.1753893 ],[0.663844   0.32894458]
[0.34994598 0.14284339],[0.75002696 0.17409314],[0.66384067 0.32764902]
[0.34994517 0.14154723],[0.75002736 0.17279698],[0.66383734 0.32635347]
[0.34994436 0.14025107],[0.75002777 0.17150082],[0.66383402 0.32505791]
[0.34994355 0.13895491],[0.75002817 0.17020465],[0.66383069 0.32376235]
[0.34994274 0.13765875],[0.75002858 0.16890849],[0.66382736 0.32246679]
[0.34994193 0.1363626 ],[0.75002898 0.16761233],[0.66382403 0.32117123]
[0.34994112 0.13506644],[0.75002939 0.16631617],[0.6638207  0.31987567]
[0.3499403  0.13377028],[0.75002979 0.16502   ],[0.66381737 0.31858011]
[0.34993949 0.13247412],[0.7500302  0.16372384],[0.66381405 0.31728455]
[0.34993868 0.13117796],[0.7500306  0.16242768],[0.66381072 0.315989  ]
[0.34993787 0.1298818 ],[0.75003101 0.16113152],[0.66380739 0.31469344]
[0.34993706 0.12858564],[0.75003141 0.15983535],[0.66380406 0.31339788]
[0.34993625 0.12728948],[0.75003181 0.15853919],[0.66380073 0.31210232]
[0.34993544 0.12599332],[0.75003222 0.15724303],[0.66379741 0.31080676]
[0.34993463 0.12469716],[0.75003262 0.15594687],[0.66379408 0.3095112 ]
[0.34993382 0.123401  ],[0.75003303 0.1546507 ],[0.66379075 0.30821564]
[0.34993301 0.12210484],[0.75003343 0.15335454],[0.66378742 0.30692009]
[0.3499322  0.12080869],[0.75003384 0.15205838],[0.66378409 0.30562453]
[0.34993139 0.11951253],[0.75003424 0.15076222],[0.66378076 0.30432897]
[0.34993058 0.11821637],[0.75003465 0.14946605],[0.66377744 0.30303341]
[0.34992977 0.11692021],[0.75003505 0.14816989],[0.66377411 0.30173785]
[0.34992896 0.11562405],[0.75003545 0.14687373],[0.66377078 0.30044229]
[0.34992815 0.11432789],[0.75003586 0.14557757],[0.66376745 0.29914673]
[0.34992734 0.11303173],[0.75003626 0.1442814 ],[0.66376412 0.29785118]
[0.34992653 0.11173557],[0.75003667 0.14298524],[0.6637608  0.29655562]
[0.34992572 0.11043941],[0.75003707 0.14168908],[0.66375747 0.29526006]
[0.34992491 0.10914325],[0.75003748 0.14039292],[0.66375414 0.2939645 ]
[0.34992409 0.10784709],[0.75003788 0.13909676],[0.66375081 0.29266894]
[0.34992328 0.10655094],[0.75003829 0.13780059],[0.66374748 0.29137338]
[0.34992247 0.10525478],[0.75003869 0.13650443],[0.66374415 0.29007782]
[0.34992166 0.10395862],[0.7500391  0.13520827],[0.66374083 0.28878226]
[0.34992085 0.10266246],[0.7500395  0.13391211],[0.6637375  0.28748671]
[0.34992004 0.1013663 ],[0.7500399  0.13261594],[0.66373417 0.28619115]
[0.34991923 0.10007014],[0.75004031 0.13131978],[0.66373084 0.28489559]
[0.34991842 0.09877398],[0.75004071 0.13002362],[0.66372751 0.28360003]
[0.34991761 0.09747782],[0.75004112 0.12872746],[0.66372418 0.28230447]
[0.3499168  0.09618166],[0.75004152 0.12743129],[0.66372086 0.28100891]
[0.34991599 0.0948855 ],[0.75004193 0.12613513],[0.66371753 0.27971335]
[0.34991518 0.09358934],[0.75004233 0.12483897],[0.6637142 0.2784178]
[0.34991437 0.09229318],[0.75004274 0.12354281],[0.66371087 0.27712224]
[0.34991356 0.09099703],[0.75004314 0.12224664],[0.66370754 0.27582668]
[0.34991275 0.08970087],[0.75004355 0.12095048],[0.66370422 0.27453112]
[0.34991194 0.08840471],[0.75004395 0.11965432],[0.66370089 0.27323556]
[0.34991113 0.08710855],[0.75004435 0.11835816],[0.66369756 0.27194   ]
[0.34991032 0.08581239],[0.75004476 0.11706199],[0.66369423 0.27064444]
[0.34990951 0.08451623],[0.75004516 0.11576583],[0.6636909  0.26934889]
[0.34990869 0.08322007],[0.75004557 0.11446967],[0.66368757 0.26805333]
[0.34990788 0.08192391],[0.75004597 0.11317351],[0.66368425 0.26675777]
[0.34990707 0.08062775],[0.75004638 0.11187734],[0.66368092 0.26546221]
[0.34990626 0.07933159],[0.75004678 0.11058118],[0.66367759 0.26416665]
[0.34990545 0.07803543],[0.75004719 0.10928502],[0.66367426 0.26287109]
[0.34990464 0.07673928],[0.75004759 0.10798886],[0.66367093 0.26157553]
[0.34990383 0.07544312],[0.75004799 0.10669269],[0.6636676  0.26027997]
[0.34990302 0.07414696],[0.7500484  0.10539653],[0.66366428 0.25898442]
[0.34990221 0.0728508 ],[0.7500488  0.10410037],[0.66366095 0.25768886]
[0.3499014  0.07155464],[0.75004921 0.10280421],[0.66365762 0.2563933 ]
[0.34990059 0.07025848],[0.75004961 0.10150804],[0.66365429 0.25509774]
[0.34989978 0.06896232],[0.75005002 0.10021188],[0.66365096 0.25380218]
[0.34989897 0.06766616],[0.75005042 0.09891572],[0.66364764 0.25250662]
[0.34989816 0.06637   ],[0.75005083 0.09761956],[0.66364431 0.25121106]
[0.34989735 0.06507384],[0.75005123 0.0963234 ],[0.66364098 0.24991551]
[0.34989654 0.06377768],[0.75005164 0.09502723],[0.66363765 0.24861995]
[0.34989573 0.06248152],[0.75005204 0.09373107],[0.66363432 0.24732439]
[0.34989492 0.06118537],[0.75005244 0.09243491],[0.66363099 0.24602883]
[0.34989411 0.05988921],[0.75005285 0.09113875],[0.66362767 0.24473327]
[0.34989329 0.05859305],[0.75005325 0.08984258],[0.66362434 0.24343771]
[0.34989248 0.05729689],[0.75005366 0.08854642],[0.66362101 0.24214215]
[0.34989167 0.05600073],[0.75005406 0.08725026],[0.66361768 0.2408466 ]
[0.34989086 0.05470457],[0.75005447 0.0859541 ],[0.66361435 0.23955104]
[0.34989005 0.05340841],[0.75005487 0.08465793],[0.66361103 0.23825548]
[0.34988924 0.05211225],[0.75005528 0.08336177],[0.6636077  0.23695992]
[0.34988843 0.05081609],[0.75005568 0.08206561],[0.66360437 0.23566436]
[0.34988762 0.04951993],[0.75005608 0.08076945],[0.66360104 0.2343688 ]
[0.34988681 0.04822377],[0.75005649 0.07947328],[0.66359771 0.23307324]
[0.349886   0.04692762],[0.75005689 0.07817712],[0.66359438 0.23177768]
[0.34988519 0.04563146],[0.7500573  0.07688096],[0.66359106 0.23048213]
[0.34988438 0.0443353 ],[0.7500577 0.0755848],[0.66358773 0.22918657]
[0.34988357 0.04303914],[0.75005811 0.07428863],[0.6635844  0.22789101]
[0.34988276 0.04174298],[0.75005851 0.07299247],[0.66358107 0.22659545]
[0.34988195 0.04044682],[0.75005892 0.07169631],[0.66357774 0.22529989]
[0.34988114 0.03915066],[0.75005932 0.07040015],[0.66357441 0.22400433]
[0.34988033 0.0378545 ],[0.75005973 0.06910398],[0.66357109 0.22270877]
[0.34987952 0.03655834],[0.75006013 0.06780782],[0.66356776 0.22141322]
[0.34987871 0.03526218],[0.75006053 0.06651166],[0.66356443 0.22011766]
[0.34987789 0.03396602],[0.75006094 0.0652155 ],[0.6635611 0.2188221]
[0.34987708 0.03266986],[0.75006134 0.06391933],[0.66355777 0.21752654]
[0.34987627 0.03137371],[0.75006175 0.06262317],[0.66355445 0.21623098]
[0.34987546 0.03007755],[0.75006215 0.06132701],[0.66355112 0.21493542]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66354779 0.21363986]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66354446 0.21234431]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66354113 0.21104875]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6635378  0.20975319]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66353448 0.20845763]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66353115 0.20716207]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66352782 0.20586651]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66352449 0.20457095]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66352116 0.20327539]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66351783 0.20197984]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66351451 0.20068428]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66351118 0.19938872]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66350785 0.19809316]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66350452 0.1967976 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66350119 0.19550204]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66349787 0.19420648]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66349454 0.19291093]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66349121 0.19161537]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66348788 0.19031981]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66348455 0.18902425]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66348122 0.18772869]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6634779  0.18643313]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66347457 0.18513757]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66347124 0.18384202]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66346791 0.18254646]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66346458 0.1812509 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66346126 0.17995534]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66345793 0.17865978]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6634546  0.17736422]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66345127 0.17606866]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66344794 0.1747731 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66344461 0.17347755]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66344129 0.17218199]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66343796 0.17088643]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66343463 0.16959087]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6634313  0.16829531]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66342797 0.16699975]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66342464 0.16570419]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66342132 0.16440864]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66341799 0.16311308]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66341466 0.16181752]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66341133 0.16052196]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.663408  0.1592264]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66340468 0.15793084]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66340135 0.15663528]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66339802 0.15533973]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66339469 0.15404417]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66339136 0.15274861]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66338803 0.15145305]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66338471 0.15015749]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66338138 0.14886193]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66337805 0.14756637]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66337472 0.14627081]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66337139 0.14497526]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66336807 0.1436797 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66336474 0.14238414]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66336141 0.14108858]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66335808 0.13979302]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66335475 0.13849746]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66335142 0.1372019 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6633481  0.13590635]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66334477 0.13461079]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66334144 0.13331523]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66333811 0.13201967]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66333478 0.13072411]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66333145 0.12942855]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66332813 0.12813299]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6633248  0.12683743]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66332147 0.12554188]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66331814 0.12424632]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66331481 0.12295076]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66331149 0.1216552 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66330816 0.12035964]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66330483 0.11906408]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6633015  0.11776852]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66329817 0.11647297]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66329484 0.11517741]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66329152 0.11388185]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66328819 0.11258629]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66328486 0.11129073]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66328153 0.10999517]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6632782  0.10869961]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66327487 0.10740406]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66327155 0.1061085 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66326822 0.10481294]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66326489 0.10351738]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66326156 0.10222182]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66325823 0.10092626]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66325491 0.0996307 ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66325158 0.09833514]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66324825 0.09703959]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66324492 0.09574403]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66324159 0.09444847]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66323826 0.09315291]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66323494 0.09185735]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66323161 0.09056179]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66322828 0.08926623]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66322495 0.08797068]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66322162 0.08667512]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.6632183  0.08537956]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66321497 0.084084  ]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66321164 0.08278844]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66320831 0.08149288]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66320498 0.08019732]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66320165 0.07890177]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66319833 0.07760621]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.663195   0.07631065]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66319167 0.07501509]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
[0.34987497 0.02929627],[0.7500624  0.06054573],[0.66318962 0.07421657]
