1.0
 
[-1.16360980e-02 -1.99941345e+01],[ 5.79499578e-03 -1.99941853e+01],[ -0.04762433 -19.98557297]
[0.34998768 0.20803692],[0.75000614 0.23928683],[0.66401207 0.39281159]
[0.34998714 0.20710533],[0.75000641 0.23835524],[0.66400985 0.3918804 ]
[0.34998658 0.2061537 ],[0.75000668 0.23740361],[0.66400759 0.39092918]
[0.34998602 0.20518205],[0.75000696 0.23643195],[0.66400528 0.38995794]
[0.34998544 0.20419035],[0.75000725 0.23544026],[0.66400292 0.38896667]
[0.34998485 0.20317863],[0.75000754 0.23442853],[0.66400051 0.38795538]
[0.34998425 0.20214687],[0.75000784 0.23339677],[0.66399806 0.38692406]
[0.34998364 0.20109507],[0.75000815 0.23234497],[0.66399555 0.38587271]
[0.34998302 0.20002324],[0.75000846 0.23127314],[0.663993   0.38480134]
[0.34998238 0.19893138],[0.75000877 0.23018127],[0.66399041 0.38370995]
[0.34998174 0.19781948],[0.75000909 0.22906937],[0.66398776 0.38259853]
[0.34998108 0.19668755],[0.75000942 0.22793744],[0.66398507 0.38146708]
[0.34998041 0.19553558],[0.75000976 0.22678547],[0.66398233 0.3803156 ]
[0.34997973 0.19436358],[0.7500101  0.22561346],[0.66397954 0.37914411]
[0.34997904 0.19317155],[0.75001044 0.22442143],[0.6639767  0.37795258]
[0.34997833 0.19195948],[0.75001079 0.22320936],[0.66397382 0.37674103]
[0.34997761 0.19072738],[0.75001115 0.22197725],[0.66397089 0.37550946]
[0.34997689 0.18947524],[0.75001151 0.22072511],[0.66396791 0.37425785]
[0.34997615 0.18820307],[0.75001188 0.21945294],[0.66396488 0.37298623]
[0.3499754  0.18691177],[0.75001225 0.21816164],[0.66396181 0.37169549]
[0.34997464 0.18561559],[0.75001263 0.21686545],[0.66395872 0.37039986]
[0.34997389 0.18431941],[0.750013   0.21556927],[0.66395564 0.36910423]
[0.34997314 0.18302323],[0.75001338 0.21427308],[0.66395256 0.3678086 ]
[0.34997238 0.18172705],[0.75001375 0.2129769 ],[0.66394947 0.36651298]
[0.34997163 0.18043087],[0.75001413 0.21168071],[0.66394639 0.36521735]
[0.34997088 0.17913469],[0.7500145  0.21038453],[0.6639433  0.36392172]
[0.34997012 0.17783851],[0.75001488 0.20908835],[0.66394022 0.3626261 ]
[0.34996937 0.17654232],[0.75001525 0.20779216],[0.66393714 0.36133047]
[0.34996861 0.17524614],[0.75001563 0.20649598],[0.66393405 0.36003484]
[0.34996786 0.17394996],[0.75001601 0.20519979],[0.66393097 0.35873922]
[0.34996711 0.17265378],[0.75001638 0.20390361],[0.66392789 0.35744359]
[0.34996635 0.1713576 ],[0.75001676 0.20260742],[0.6639248  0.35614796]
[0.3499656  0.17006142],[0.75001713 0.20131124],[0.66392172 0.35485234]
[0.34996485 0.16876524],[0.75001751 0.20001505],[0.66391863 0.35355671]
[0.34996409 0.16746906],[0.75001788 0.19871887],[0.66391555 0.35226108]
[0.34996334 0.16617287],[0.75001826 0.19742268],[0.66391247 0.35096545]
[0.34996259 0.16487669],[0.75001863 0.1961265 ],[0.66390938 0.34966983]
[0.34996183 0.16358051],[0.75001901 0.19483031],[0.6639063 0.3483742]
[0.34996108 0.16228433],[0.75001938 0.19353413],[0.66390321 0.34707857]
[0.34996033 0.16098815],[0.75001976 0.19223795],[0.66390013 0.34578295]
[0.34995957 0.15969197],[0.75002013 0.19094176],[0.66389705 0.34448732]
[0.34995882 0.15839579],[0.75002051 0.18964558],[0.66389396 0.34319169]
[0.34995807 0.1570996 ],[0.75002088 0.18834939],[0.66389088 0.34189607]
[0.34995731 0.15580342],[0.75002126 0.18705321],[0.66388779 0.34060044]
[0.34995656 0.15450724],[0.75002163 0.18575702],[0.66388471 0.33930481]
[0.3499558  0.15321106],[0.75002201 0.18446084],[0.66388163 0.33800918]
[0.34995505 0.15191488],[0.75002238 0.18316465],[0.66387854 0.33671356]
[0.3499543 0.1506187],[0.75002276 0.18186847],[0.66387546 0.33541793]
[0.34995354 0.14932252],[0.75002314 0.18057228],[0.66387238 0.3341223 ]
[0.34995279 0.14802634],[0.75002351 0.1792761 ],[0.66386929 0.33282668]
[0.34995204 0.14673015],[0.75002389 0.17797991],[0.66386621 0.33153105]
[0.34995128 0.14543397],[0.75002426 0.17668373],[0.66386312 0.33023542]
[0.34995053 0.14413779],[0.75002464 0.17538755],[0.66386004 0.3289398 ]
[0.34994978 0.14284161],[0.75002501 0.17409136],[0.66385696 0.32764417]
[0.34994902 0.14154543],[0.75002539 0.17279518],[0.66385387 0.32634854]
[0.34994827 0.14024925],[0.75002576 0.17149899],[0.66385079 0.32505292]
[0.34994752 0.13895307],[0.75002614 0.17020281],[0.6638477  0.32375729]
[0.34994676 0.13765689],[0.75002651 0.16890662],[0.66384462 0.32246166]
[0.34994601 0.1363607 ],[0.75002689 0.16761044],[0.66384154 0.32116603]
[0.34994526 0.13506452],[0.75002726 0.16631425],[0.66383845 0.31987041]
[0.3499445  0.13376834],[0.75002764 0.16501807],[0.66383537 0.31857478]
[0.34994375 0.13247216],[0.75002801 0.16372188],[0.66383228 0.31727915]
[0.34994299 0.13117598],[0.75002839 0.1624257 ],[0.6638292  0.31598353]
[0.34994224 0.1298798 ],[0.75002876 0.16112951],[0.66382612 0.3146879 ]
[0.34994149 0.12858362],[0.75002914 0.15983333],[0.66382303 0.31339227]
[0.34994073 0.12728743],[0.75002951 0.15853715],[0.66381995 0.31209665]
[0.34993998 0.12599125],[0.75002989 0.15724096],[0.66381686 0.31080102]
[0.34993923 0.12469507],[0.75003027 0.15594478],[0.66381378 0.30950539]
[0.34993847 0.12339889],[0.75003064 0.15464859],[0.6638107  0.30820977]
[0.34993772 0.12210271],[0.75003102 0.15335241],[0.66380761 0.30691414]
[0.34993697 0.12080653],[0.75003139 0.15205622],[0.66380453 0.30561851]
[0.34993621 0.11951035],[0.75003177 0.15076004],[0.66380145 0.30432288]
[0.34993546 0.11821417],[0.75003214 0.14946385],[0.66379836 0.30302726]
[0.34993471 0.11691798],[0.75003252 0.14816767],[0.66379528 0.30173163]
[0.34993395 0.1156218 ],[0.75003289 0.14687148],[0.66379219 0.300436  ]
[0.3499332  0.11432562],[0.75003327 0.1455753 ],[0.66378911 0.29914038]
[0.34993245 0.11302944],[0.75003364 0.14427912],[0.66378603 0.29784475]
[0.34993169 0.11173326],[0.75003402 0.14298293],[0.66378294 0.29654912]
[0.34993094 0.11043708],[0.75003439 0.14168675],[0.66377986 0.2952535 ]
[0.34993018 0.1091409 ],[0.75003477 0.14039056],[0.66377677 0.29395787]
[0.34992943 0.10784471],[0.75003514 0.13909438],[0.66377369 0.29266224]
[0.34992868 0.10654853],[0.75003552 0.13779819],[0.66377061 0.29136662]
[0.34992792 0.10525235],[0.75003589 0.13650201],[0.66376752 0.29007099]
[0.34992717 0.10395617],[0.75003627 0.13520582],[0.66376444 0.28877536]
[0.34992642 0.10265999],[0.75003664 0.13390964],[0.66376135 0.28747973]
[0.34992566 0.10136381],[0.75003702 0.13261345],[0.66375827 0.28618411]
[0.34992491 0.10006763],[0.7500374  0.13131727],[0.66375519 0.28488848]
[0.34992416 0.09877145],[0.75003777 0.13002108],[0.6637521  0.28359285]
[0.3499234  0.09747526],[0.75003815 0.1287249 ],[0.66374902 0.28229723]
[0.34992265 0.09617908],[0.75003852 0.12742872],[0.66374593 0.2810016 ]
[0.3499219 0.0948829],[0.7500389  0.12613253],[0.66374285 0.27970597]
[0.34992114 0.09358672],[0.75003927 0.12483635],[0.66373977 0.27841035]
[0.34992039 0.09229054],[0.75003965 0.12354016],[0.66373668 0.27711472]
[0.34991964 0.09099436],[0.75004002 0.12224398],[0.6637336  0.27581909]
[0.34991888 0.08969818],[0.7500404  0.12094779],[0.66373052 0.27452346]
[0.34991813 0.088402  ],[0.75004077 0.11965161],[0.66372743 0.27322784]
[0.34991737 0.08710581],[0.75004115 0.11835542],[0.66372435 0.27193221]
[0.34991662 0.08580963],[0.75004152 0.11705924],[0.66372126 0.27063658]
[0.34991587 0.08451345],[0.7500419  0.11576305],[0.66371818 0.26934096]
[0.34991511 0.08321727],[0.75004227 0.11446687],[0.6637151  0.26804533]
[0.34991436 0.08192109],[0.75004265 0.11317068],[0.66371201 0.2667497 ]
[0.34991361 0.08062491],[0.75004302 0.1118745 ],[0.66370893 0.26545408]
[0.34991285 0.07932873],[0.7500434  0.11057832],[0.66370584 0.26415845]
[0.3499121  0.07803254],[0.75004377 0.10928213],[0.66370276 0.26286282]
[0.34991135 0.07673636],[0.75004415 0.10798595],[0.66369968 0.2615672 ]
[0.34991059 0.07544018],[0.75004452 0.10668976],[0.66369659 0.26027157]
[0.34990984 0.074144  ],[0.7500449  0.10539358],[0.66369351 0.25897594]
[0.34990909 0.07284782],[0.75004528 0.10409739],[0.66369042 0.25768031]
[0.34990833 0.07155164],[0.75004565 0.10280121],[0.66368734 0.25638469]
[0.34990758 0.07025546],[0.75004603 0.10150502],[0.66368426 0.25508906]
[0.34990683 0.06895928],[0.7500464  0.10020884],[0.66368117 0.25379343]
[0.34990607 0.06766309],[0.75004678 0.09891265],[0.66367809 0.25249781]
[0.34990532 0.06636691],[0.75004715 0.09761647],[0.66367501 0.25120218]
[0.34990456 0.06507073],[0.75004753 0.09632028],[0.66367192 0.24990655]
[0.34990381 0.06377455],[0.7500479 0.0950241],[0.66366884 0.24861093]
[0.34990306 0.06247837],[0.75004828 0.09372792],[0.66366575 0.2473153 ]
[0.3499023  0.06118219],[0.75004865 0.09243173],[0.66366267 0.24601967]
[0.34990155 0.05988601],[0.75004903 0.09113555],[0.66365959 0.24472405]
[0.3499008  0.05858983],[0.7500494  0.08983936],[0.6636565  0.24342842]
[0.34990004 0.05729364],[0.75004978 0.08854318],[0.66365342 0.24213279]
[0.34989929 0.05599746],[0.75005015 0.08724699],[0.66365033 0.24083716]
[0.34989854 0.05470128],[0.75005053 0.08595081],[0.66364725 0.23954154]
[0.34989778 0.0534051 ],[0.7500509  0.08465462],[0.66364417 0.23824591]
[0.34989703 0.05210892],[0.75005128 0.08335844],[0.66364108 0.23695028]
[0.34989628 0.05081274],[0.75005165 0.08206225],[0.663638   0.23565466]
[0.34989552 0.04951656],[0.75005203 0.08076607],[0.66363491 0.23435903]
[0.34989477 0.04822037],[0.75005241 0.07946989],[0.66363183 0.2330634 ]
[0.34989402 0.04692419],[0.75005278 0.0781737 ],[0.66362875 0.23176778]
[0.34989326 0.04562801],[0.75005316 0.07687752],[0.66362566 0.23047215]
[0.34989251 0.04433183],[0.75005353 0.07558133],[0.66362258 0.22917652]
[0.34989175 0.04303565],[0.75005391 0.07428515],[0.66361949 0.2278809 ]
[0.349891   0.04173947],[0.75005428 0.07298896],[0.66361641 0.22658527]
[0.34989025 0.04044329],[0.75005466 0.07169278],[0.66361333 0.22528964]
[0.34988949 0.03914711],[0.75005503 0.07039659],[0.66361024 0.22399401]
[0.34988874 0.03785092],[0.75005541 0.06910041],[0.66360716 0.22269839]
[0.34988799 0.03655474],[0.75005578 0.06780422],[0.66360408 0.22140276]
[0.34988723 0.03525856],[0.75005616 0.06650804],[0.66360099 0.22010713]
[0.34988648 0.03396238],[0.75005653 0.06521185],[0.66359791 0.21881151]
[0.34988573 0.0326662 ],[0.75005691 0.06391567],[0.66359482 0.21751588]
[0.34988497 0.03137002],[0.75005728 0.06261949],[0.66359174 0.21622025]
[0.34988422 0.03007384],[0.75005766 0.0613233 ],[0.66358866 0.21492463]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66358557 0.213629  ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66358249 0.21233337]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6635794  0.21103774]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66357632 0.20974212]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66357324 0.20844649]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66357015 0.20715086]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66356707 0.20585524]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66356398 0.20455961]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6635609  0.20326398]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66355782 0.20196836]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66355473 0.20067273]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66355165 0.1993771 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66354857 0.19808148]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66354548 0.19678585]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6635424  0.19549022]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66353931 0.19419459]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66353623 0.19289897]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66353315 0.19160334]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66353006 0.19030771]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66352698 0.18901209]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66352389 0.18771646]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66352081 0.18642083]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66351773 0.18512521]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66351464 0.18382958]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66351156 0.18253395]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66350847 0.18123833]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66350539 0.1799427 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66350231 0.17864707]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66349922 0.17735144]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66349614 0.17605582]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66349305 0.17476019]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66348997 0.17346456]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66348689 0.17216894]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6634838  0.17087331]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66348072 0.16957768]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66347764 0.16828206]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66347455 0.16698643]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66347147 0.1656908 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66346838 0.16439517]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6634653  0.16309955]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66346222 0.16180392]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66345913 0.16050829]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66345605 0.15921267]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66345296 0.15791704]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66344988 0.15662141]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6634468  0.15532579]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66344371 0.15403016]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66344063 0.15273453]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66343754 0.15143891]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66343446 0.15014328]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66343138 0.14884765]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66342829 0.14755202]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66342521 0.1462564 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66342213 0.14496077]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66341904 0.14366514]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66341596 0.14236952]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66341287 0.14107389]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66340979 0.13977826]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66340671 0.13848264]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66340362 0.13718701]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66340054 0.13589138]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66339745 0.13459576]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66339437 0.13330013]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66339129 0.1320045 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6633882  0.13070887]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66338512 0.12941325]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66338203 0.12811762]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66337895 0.12682199]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66337587 0.12552637]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66337278 0.12423074]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6633697  0.12293511]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66336661 0.12163949]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66336353 0.12034386]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66336045 0.11904823]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66335736 0.11775261]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66335428 0.11645698]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6633512  0.11516135]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66334811 0.11386572]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66334503 0.1125701 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66334194 0.11127447]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66333886 0.10997884]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66333578 0.10868322]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66333269 0.10738759]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66332961 0.10609196]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66332652 0.10479634]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66332344 0.10350071]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66332036 0.10220508]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66331727 0.10090945]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66331419 0.09961383]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6633111 0.0983182]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66330802 0.09702257]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66330494 0.09572695]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66330185 0.09443132]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66329877 0.09313569]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66329569 0.09184007]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6632926  0.09054444]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66328952 0.08924881]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66328643 0.08795319]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66328335 0.08665756]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66328027 0.08536193]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66327718 0.0840663 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.6632741  0.08277068]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66327101 0.08147505]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66326793 0.08017942]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66326485 0.0788838 ]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66326176 0.07758817]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325868 0.07629254]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325559 0.07499692]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
[0.34988377 0.02929591],[0.75005788 0.06054537],[0.66325374 0.07421685]
