1.0
 
[-8.62236763e-03 -1.99958014e+01],[ 4.24835357e-03 -1.99958517e+01],[ -0.03470135 -19.98967937]
[0.34999087 0.20803515],[0.7500045  0.23928507],[0.66402577 0.39280724]
[0.34999047 0.20710348],[0.75000469 0.2383534 ],[0.66402416 0.39187586]
[0.34999006 0.20615178],[0.7500049  0.23740169],[0.66402251 0.39092444]
[0.34998964 0.20518004],[0.7500051  0.23642995],[0.66402082 0.389953  ]
[0.34998922 0.20418826],[0.75000531 0.23543817],[0.6640191  0.38896153]
[0.34998878 0.20317645],[0.75000553 0.23442636],[0.66401735 0.38795003]
[0.34998834 0.20214461],[0.75000575 0.23339451],[0.66401556 0.3869185 ]
[0.34998788 0.20109272],[0.75000597 0.23234262],[0.66401374 0.38586694]
[0.34998742 0.20002081],[0.7500062 0.2312707],[0.66401188 0.38479535]
[0.34998695 0.19892885],[0.75000643 0.23017875],[0.66400999 0.38370372]
[0.34998647 0.19781686],[0.75000666 0.22906675],[0.66400806 0.38259207]
[0.34998599 0.19668484],[0.7500069  0.22793472],[0.6640061  0.38146039]
[0.34998549 0.19553277],[0.75000715 0.22678266],[0.66400411 0.38030868]
[0.34998498 0.19436068],[0.7500074  0.22561056],[0.66400208 0.37913694]
[0.34998447 0.19316854],[0.75000765 0.22441842],[0.66400001 0.37794518]
[0.34998395 0.19195637],[0.75000791 0.22320625],[0.66399791 0.37673338]
[0.34998342 0.19072417],[0.75000817 0.22197404],[0.66399577 0.37550155]
[0.34998288 0.18947193],[0.75000843 0.2207218 ],[0.6639936  0.37424969]
[0.34998233 0.18819965],[0.7500087  0.21944952],[0.6639914 0.3729778]
[0.34998178 0.18690826],[0.75000898 0.21815812],[0.66398916 0.3716868 ]
[0.34998122 0.185612  ],[0.75000925 0.21686186],[0.66398692 0.37039094]
[0.34998066 0.18431574],[0.75000953 0.2155656 ],[0.66398467 0.36909508]
[0.3499801  0.18301948],[0.7500098  0.21426934],[0.66398242 0.36779922]
[0.34997954 0.18172323],[0.75001008 0.21297308],[0.66398018 0.36650336]
[0.34997899 0.18042697],[0.75001035 0.21167682],[0.66397793 0.3652075 ]
[0.34997843 0.17913071],[0.75001063 0.21038056],[0.66397569 0.36391164]
[0.34997787 0.17783445],[0.7500109 0.2090843],[0.66397344 0.36261578]
[0.34997731 0.1765382 ],[0.75001118 0.20778804],[0.66397119 0.36131991]
[0.34997675 0.17524194],[0.75001145 0.20649177],[0.66396895 0.36002405]
[0.34997619 0.17394568],[0.75001173 0.20519551],[0.6639667  0.35872819]
[0.34997564 0.17264943],[0.750012   0.20389925],[0.66396446 0.35743233]
[0.34997508 0.17135317],[0.75001228 0.20260299],[0.66396221 0.35613647]
[0.34997452 0.17005691],[0.75001255 0.20130673],[0.66395996 0.35484061]
[0.34997396 0.16876065],[0.75001283 0.20001047],[0.66395772 0.35354475]
[0.3499734 0.1674644],[0.7500131  0.19871421],[0.66395547 0.35224889]
[0.34997285 0.16616814],[0.75001338 0.19741795],[0.66395322 0.35095303]
[0.34997229 0.16487188],[0.75001365 0.19612169],[0.66395098 0.34965716]
[0.34997173 0.16357562],[0.75001393 0.19482543],[0.66394873 0.3483613 ]
[0.34997117 0.16227937],[0.7500142  0.19352917],[0.66394649 0.34706544]
[0.34997061 0.16098311],[0.75001448 0.19223291],[0.66394424 0.34576958]
[0.34997005 0.15968685],[0.75001475 0.19093665],[0.66394199 0.34447372]
[0.3499695  0.15839059],[0.75001503 0.18964039],[0.66393975 0.34317786]
[0.34996894 0.15709434],[0.7500153  0.18834413],[0.6639375 0.341882 ]
[0.34996838 0.15579808],[0.75001558 0.18704787],[0.66393526 0.34058614]
[0.34996782 0.15450182],[0.75001585 0.1857516 ],[0.66393301 0.33929027]
[0.34996726 0.15320557],[0.75001613 0.18445534],[0.66393076 0.33799441]
[0.34996671 0.15190931],[0.7500164  0.18315908],[0.66392852 0.33669855]
[0.34996615 0.15061305],[0.75001668 0.18186282],[0.66392627 0.33540269]
[0.34996559 0.14931679],[0.75001695 0.18056656],[0.66392403 0.33410683]
[0.34996503 0.14802054],[0.75001723 0.1792703 ],[0.66392178 0.33281097]
[0.34996447 0.14672428],[0.7500175  0.17797404],[0.66391953 0.33151511]
[0.34996392 0.14542802],[0.75001778 0.17667778],[0.66391729 0.33021925]
[0.34996336 0.14413176],[0.75001805 0.17538152],[0.66391504 0.32892339]
[0.3499628  0.14283551],[0.75001833 0.17408526],[0.6639128  0.32762752]
[0.34996224 0.14153925],[0.7500186 0.172789 ],[0.66391055 0.32633166]
[0.34996168 0.14024299],[0.75001888 0.17149274],[0.6639083 0.3250358]
[0.34996112 0.13894673],[0.75001915 0.17019648],[0.66390606 0.32373994]
[0.34996057 0.13765048],[0.75001943 0.16890022],[0.66390381 0.32244408]
[0.34996001 0.13635422],[0.7500197  0.16760396],[0.66390157 0.32114822]
[0.34995945 0.13505796],[0.75001998 0.1663077 ],[0.66389932 0.31985236]
[0.34995889 0.13376171],[0.75002025 0.16501144],[0.66389707 0.3185565 ]
[0.34995833 0.13246545],[0.75002053 0.16371517],[0.66389483 0.31726064]
[0.34995778 0.13116919],[0.7500208  0.16241891],[0.66389258 0.31596477]
[0.34995722 0.12987293],[0.75002108 0.16112265],[0.66389033 0.31466891]
[0.34995666 0.12857668],[0.75002135 0.15982639],[0.66388809 0.31337305]
[0.3499561  0.12728042],[0.75002163 0.15853013],[0.66388584 0.31207719]
[0.34995554 0.12598416],[0.7500219  0.15723387],[0.6638836  0.31078133]
[0.34995498 0.1246879 ],[0.75002218 0.15593761],[0.66388135 0.30948547]
[0.34995443 0.12339165],[0.75002245 0.15464135],[0.6638791  0.30818961]
[0.34995387 0.12209539],[0.75002273 0.15334509],[0.66387686 0.30689375]
[0.34995331 0.12079913],[0.750023   0.15204883],[0.66387461 0.30559789]
[0.34995275 0.11950287],[0.75002328 0.15075257],[0.66387237 0.30430202]
[0.34995219 0.11820662],[0.75002355 0.14945631],[0.66387012 0.30300616]
[0.34995164 0.11691036],[0.75002383 0.14816005],[0.66386787 0.3017103 ]
[0.34995108 0.1156141 ],[0.7500241  0.14686379],[0.66386563 0.30041444]
[0.34995052 0.11431785],[0.75002438 0.14556753],[0.66386338 0.29911858]
[0.34994996 0.11302159],[0.75002465 0.14427127],[0.66386114 0.29782272]
[0.3499494  0.11172533],[0.75002493 0.14297501],[0.66385889 0.29652686]
[0.34994885 0.11042907],[0.7500252  0.14167874],[0.66385664 0.295231  ]
[0.34994829 0.10913282],[0.75002548 0.14038248],[0.6638544  0.29393514]
[0.34994773 0.10783656],[0.75002575 0.13908622],[0.66385215 0.29263927]
[0.34994717 0.1065403 ],[0.75002603 0.13778996],[0.66384991 0.29134341]
[0.34994661 0.10524404],[0.7500263 0.1364937],[0.66384766 0.29004755]
[0.34994605 0.10394779],[0.75002658 0.13519744],[0.66384541 0.28875169]
[0.3499455  0.10265153],[0.75002685 0.13390118],[0.66384317 0.28745583]
[0.34994494 0.10135527],[0.75002713 0.13260492],[0.66384092 0.28615997]
[0.34994438 0.10005901],[0.7500274  0.13130866],[0.66383868 0.28486411]
[0.34994382 0.09876276],[0.75002768 0.1300124 ],[0.66383643 0.28356825]
[0.34994326 0.0974665 ],[0.75002795 0.12871614],[0.66383418 0.28227239]
[0.34994271 0.09617024],[0.75002823 0.12741988],[0.66383194 0.28097652]
[0.34994215 0.09487399],[0.7500285  0.12612362],[0.66382969 0.27968066]
[0.34994159 0.09357773],[0.75002878 0.12482736],[0.66382744 0.2783848 ]
[0.34994103 0.09228147],[0.75002905 0.1235311 ],[0.6638252  0.27708894]
[0.34994047 0.09098521],[0.75002933 0.12223484],[0.66382295 0.27579308]
[0.34993991 0.08968896],[0.7500296  0.12093858],[0.66382071 0.27449722]
[0.34993936 0.0883927 ],[0.75002988 0.11964231],[0.66381846 0.27320136]
[0.3499388  0.08709644],[0.75003015 0.11834605],[0.66381621 0.2719055 ]
[0.34993824 0.08580018],[0.75003043 0.11704979],[0.66381397 0.27060964]
[0.34993768 0.08450393],[0.7500307  0.11575353],[0.66381172 0.26931377]
[0.34993712 0.08320767],[0.75003098 0.11445727],[0.66380948 0.26801791]
[0.34993657 0.08191141],[0.75003125 0.11316101],[0.66380723 0.26672205]
[0.34993601 0.08061515],[0.75003153 0.11186475],[0.66380498 0.26542619]
[0.34993545 0.0793189 ],[0.7500318  0.11056849],[0.66380274 0.26413033]
[0.34993489 0.07802264],[0.75003208 0.10927223],[0.66380049 0.26283447]
[0.34993433 0.07672638],[0.75003235 0.10797597],[0.66379825 0.26153861]
[0.34993378 0.07543013],[0.75003263 0.10667971],[0.663796   0.26024275]
[0.34993322 0.07413387],[0.7500329  0.10538345],[0.66379375 0.25894689]
[0.34993266 0.07283761],[0.75003318 0.10408719],[0.66379151 0.25765102]
[0.3499321  0.07154135],[0.75003345 0.10279093],[0.66378926 0.25635516]
[0.34993154 0.0702451 ],[0.75003373 0.10149467],[0.66378702 0.2550593 ]
[0.34993098 0.06894884],[0.750034   0.10019841],[0.66378477 0.25376344]
[0.34993043 0.06765258],[0.75003428 0.09890215],[0.66378252 0.25246758]
[0.34992987 0.06635632],[0.75003455 0.09760588],[0.66378028 0.25117172]
[0.34992931 0.06506007],[0.75003483 0.09630962],[0.66377803 0.24987586]
[0.34992875 0.06376381],[0.7500351  0.09501336],[0.66377579 0.24858   ]
[0.34992819 0.06246755],[0.75003538 0.0937171 ],[0.66377354 0.24728413]
[0.34992764 0.06117129],[0.75003565 0.09242084],[0.66377129 0.24598827]
[0.34992708 0.05987504],[0.75003593 0.09112458],[0.66376905 0.24469241]
[0.34992652 0.05857878],[0.7500362  0.08982832],[0.6637668  0.24339655]
[0.34992596 0.05728252],[0.75003648 0.08853206],[0.66376455 0.24210069]
[0.3499254  0.05598626],[0.75003675 0.0872358 ],[0.66376231 0.24080483]
[0.34992485 0.05469001],[0.75003703 0.08593954],[0.66376006 0.23950897]
[0.34992429 0.05339375],[0.7500373  0.08464328],[0.66375782 0.23821311]
[0.34992373 0.05209749],[0.75003758 0.08334702],[0.66375557 0.23691725]
[0.34992317 0.05080124],[0.75003785 0.08205076],[0.66375332 0.23562138]
[0.34992261 0.04950498],[0.75003813 0.0807545 ],[0.66375108 0.23432552]
[0.34992205 0.04820872],[0.7500384  0.07945824],[0.66374883 0.23302966]
[0.3499215  0.04691246],[0.75003868 0.07816198],[0.66374659 0.2317338 ]
[0.34992094 0.04561621],[0.75003895 0.07686571],[0.66374434 0.23043794]
[0.34992038 0.04431995],[0.75003923 0.07556945],[0.66374209 0.22914208]
[0.34991982 0.04302369],[0.7500395  0.07427319],[0.66373985 0.22784622]
[0.34991926 0.04172743],[0.75003978 0.07297693],[0.6637376  0.22655036]
[0.34991871 0.04043118],[0.75004005 0.07168067],[0.66373536 0.2252545 ]
[0.34991815 0.03913492],[0.75004033 0.07038441],[0.66373311 0.22395863]
[0.34991759 0.03783866],[0.7500406  0.06908815],[0.66373086 0.22266277]
[0.34991703 0.0365424 ],[0.75004088 0.06779189],[0.66372862 0.22136691]
[0.34991647 0.03524615],[0.75004115 0.06649563],[0.66372637 0.22007105]
[0.34991591 0.03394989],[0.75004143 0.06519937],[0.66372413 0.21877519]
[0.34991536 0.03265363],[0.7500417  0.06390311],[0.66372188 0.21747933]
[0.3499148  0.03135738],[0.75004198 0.06260685],[0.66371963 0.21618347]
[0.34991424 0.03006112],[0.75004225 0.06131059],[0.66371739 0.21488761]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66371514 0.21359175]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6637129  0.21229588]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66371065 0.21100002]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6637084  0.20970416]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66370616 0.2084083 ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66370391 0.20711244]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66370166 0.20581658]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66369942 0.20452072]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66369717 0.20322486]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66369493 0.201929  ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66369268 0.20063313]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66369043 0.19933727]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66368819 0.19804141]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66368594 0.19674555]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6636837  0.19544969]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66368145 0.19415383]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6636792  0.19285797]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66367696 0.19156211]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66367471 0.19026625]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66367247 0.18897038]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66367022 0.18767452]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66366797 0.18637866]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66366573 0.1850828 ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66366348 0.18378694]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66366124 0.18249108]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66365899 0.18119522]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66365674 0.17989936]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6636545 0.1786035]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66365225 0.17730763]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66365    0.17601177]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66364776 0.17471591]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66364551 0.17342005]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66364327 0.17212419]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66364102 0.17082833]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66363877 0.16953247]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66363653 0.16823661]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66363428 0.16694075]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66363204 0.16564488]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66362979 0.16434902]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66362754 0.16305316]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6636253 0.1617573]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66362305 0.16046144]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66362081 0.15916558]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66361856 0.15786972]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66361631 0.15657386]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66361407 0.15527799]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66361182 0.15398213]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66360958 0.15268627]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66360733 0.15139041]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66360508 0.15009455]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66360284 0.14879869]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66360059 0.14750283]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66359835 0.14620697]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6635961  0.14491111]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66359385 0.14361524]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66359161 0.14231938]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66358936 0.14102352]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66358711 0.13972766]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66358487 0.1384318 ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66358262 0.13713594]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66358038 0.13584008]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66357813 0.13454422]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66357588 0.13324836]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66357364 0.13195249]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66357139 0.13065663]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66356915 0.12936077]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6635669  0.12806491]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66356465 0.12676905]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66356241 0.12547319]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66356016 0.12417733]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66355792 0.12288147]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66355567 0.12158561]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66355342 0.12028974]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66355118 0.11899388]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66354893 0.11769802]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66354669 0.11640216]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66354444 0.1151063 ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66354219 0.11381044]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66353995 0.11251458]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6635377  0.11121872]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66353546 0.10992286]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66353321 0.10862699]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66353096 0.10733113]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66352872 0.10603527]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66352647 0.10473941]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66352422 0.10344355]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66352198 0.10214769]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66351973 0.10085183]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66351749 0.09955597]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66351524 0.09826011]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66351299 0.09696424]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66351075 0.09566838]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6635085  0.09437252]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66350626 0.09307666]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66350401 0.0917808 ]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66350176 0.09048494]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66349952 0.08918908]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66349727 0.08789322]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66349503 0.08659736]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66349278 0.08530149]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66349053 0.08400563]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66348829 0.08270977]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66348604 0.08141391]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6634838  0.08011805]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66348155 0.07882219]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.6634793  0.07752633]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347706 0.07623047]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347481 0.07493461]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
[0.34991391 0.02929645],[0.75004241 0.06054592],[0.66347357 0.07421743]
