1.0
 
[-9.61184192e-04 -2.00000385e+01],[ 3.16474347e-04 -2.00000877e+01],[-1.83413983e-03 -2.00001211e+01]
[0.34999899 0.20803066],[0.75000033 0.23928058],[0.66406061 0.39279617]
[0.34999895 0.20709879],[0.75000034 0.23834871],[0.66406053 0.3918643 ]
[0.3499989  0.20614689],[0.75000036 0.2373968 ],[0.66406045 0.39091239]
[0.34999886 0.20517494],[0.75000037 0.23642485],[0.66406036 0.38994044]
[0.34999881 0.20418296],[0.75000039 0.23543287],[0.66406027 0.38894845]
[0.34999876 0.20317093],[0.7500004  0.23442084],[0.66406018 0.38793642]
[0.34999871 0.20213887],[0.75000042 0.23338877],[0.66406009 0.38690435]
[0.34999866 0.20108676],[0.75000044 0.23233666],[0.66405999 0.38585224]
[0.34999861 0.20001462],[0.75000045 0.23126451],[0.6640599  0.38478009]
[0.34999856 0.19892243],[0.75000047 0.23017233],[0.6640598 0.3836879]
[0.34999851 0.1978102 ],[0.75000049 0.2290601 ],[0.6640597  0.38257567]
[0.34999846 0.19667794],[0.7500005  0.22792783],[0.6640596 0.3814434]
[0.3499984  0.19552563],[0.75000052 0.22677552],[0.6640595  0.38029109]
[0.34999835 0.19435329],[0.75000054 0.22560317],[0.6640594  0.37911873]
[0.34999829 0.1931609 ],[0.75000056 0.22441078],[0.66405929 0.37792634]
[0.34999823 0.19194847],[0.75000058 0.22319835],[0.66405918 0.37671391]
[0.34999817 0.19071601],[0.7500006  0.22196588],[0.66405907 0.37548144]
[0.34999811 0.1894635 ],[0.75000062 0.22071337],[0.66405896 0.37422893]
[0.34999805 0.18819095],[0.75000064 0.21944082],[0.66405885 0.37295637]
[0.34999799 0.18689931],[0.75000066 0.21814918],[0.66405873 0.37166473]
[0.34999793 0.18560286],[0.75000068 0.21685272],[0.66405862 0.37036827]
[0.34999787 0.18430641],[0.7500007  0.21555627],[0.6640585  0.36907181]
[0.34999781 0.18300996],[0.75000072 0.21425982],[0.66405839 0.36777536]
[0.34999775 0.18171351],[0.75000074 0.21296336],[0.66405827 0.3664789 ]
[0.34999768 0.18041706],[0.75000076 0.21166691],[0.66405815 0.36518244]
[0.34999762 0.17912061],[0.75000078 0.21037046],[0.66405804 0.36388599]
[0.34999756 0.17782416],[0.7500008 0.209074 ],[0.66405792 0.36258953]
[0.3499975  0.17652771],[0.75000082 0.20777755],[0.66405781 0.36129307]
[0.34999744 0.17523126],[0.75000084 0.2064811 ],[0.66405769 0.35999662]
[0.34999738 0.17393481],[0.75000086 0.20518464],[0.66405758 0.35870016]
[0.34999732 0.17263836],[0.75000088 0.20388819],[0.66405746 0.35740371]
[0.34999725 0.17134191],[0.7500009  0.20259174],[0.66405735 0.35610725]
[0.34999719 0.17004546],[0.75000092 0.20129528],[0.66405723 0.35481079]
[0.34999713 0.16874901],[0.75000094 0.19999883],[0.66405712 0.35351434]
[0.34999707 0.16745256],[0.75000096 0.19870237],[0.664057   0.35221788]
[0.34999701 0.16615611],[0.75000098 0.19740592],[0.66405689 0.35092142]
[0.34999695 0.16485966],[0.750001   0.19610947],[0.66405677 0.34962497]
[0.34999689 0.16356321],[0.75000102 0.19481301],[0.66405665 0.34832851]
[0.34999682 0.16226675],[0.75000104 0.19351656],[0.66405654 0.34703205]
[0.34999676 0.1609703 ],[0.75000106 0.19222011],[0.66405642 0.3457356 ]
[0.3499967  0.15967385],[0.75000108 0.19092365],[0.66405631 0.34443914]
[0.34999664 0.1583774 ],[0.7500011 0.1896272],[0.66405619 0.34314268]
[0.34999658 0.15708095],[0.75000112 0.18833075],[0.66405608 0.34184623]
[0.34999652 0.1557845 ],[0.75000114 0.18703429],[0.66405596 0.34054977]
[0.34999645 0.15448805],[0.75000116 0.18573784],[0.66405585 0.33925332]
[0.34999639 0.1531916 ],[0.75000118 0.18444138],[0.66405573 0.33795686]
[0.34999633 0.15189515],[0.7500012  0.18314493],[0.66405562 0.3366604 ]
[0.34999627 0.1505987 ],[0.75000122 0.18184848],[0.6640555  0.33536395]
[0.34999621 0.14930225],[0.75000124 0.18055202],[0.66405539 0.33406749]
[0.34999615 0.1480058 ],[0.75000126 0.17925557],[0.66405527 0.33277103]
[0.34999609 0.14670935],[0.75000128 0.17795912],[0.66405515 0.33147458]
[0.34999602 0.1454129 ],[0.7500013  0.17666266],[0.66405504 0.33017812]
[0.34999596 0.14411645],[0.75000132 0.17536621],[0.66405492 0.32888166]
[0.3499959 0.14282  ],[0.75000134 0.17406976],[0.66405481 0.32758521]
[0.34999584 0.14152355],[0.75000136 0.1727733 ],[0.66405469 0.32628875]
[0.34999578 0.1402271 ],[0.75000138 0.17147685],[0.66405458 0.3249923 ]
[0.34999572 0.13893065],[0.7500014 0.1701804],[0.66405446 0.32369584]
[0.34999566 0.1376342 ],[0.75000142 0.16888394],[0.66405435 0.32239938]
[0.34999559 0.13633775],[0.75000144 0.16758749],[0.66405423 0.32110293]
[0.34999553 0.1350413 ],[0.75000146 0.16629103],[0.66405412 0.31980647]
[0.34999547 0.13374485],[0.75000148 0.16499458],[0.664054   0.31851001]
[0.34999541 0.1324484 ],[0.7500015  0.16369813],[0.66405389 0.31721356]
[0.34999535 0.13115195],[0.75000152 0.16240167],[0.66405377 0.3159171 ]
[0.34999529 0.12985549],[0.75000154 0.16110522],[0.66405365 0.31462064]
[0.34999522 0.12855904],[0.75000156 0.15980877],[0.66405354 0.31332419]
[0.34999516 0.12726259],[0.75000158 0.15851231],[0.66405342 0.31202773]
[0.3499951  0.12596614],[0.7500016  0.15721586],[0.66405331 0.31073127]
[0.34999504 0.12466969],[0.75000162 0.15591941],[0.66405319 0.30943482]
[0.34999498 0.12337324],[0.75000164 0.15462295],[0.66405308 0.30813836]
[0.34999492 0.12207679],[0.75000166 0.1533265 ],[0.66405296 0.30684191]
[0.34999486 0.12078034],[0.75000168 0.15203005],[0.66405285 0.30554545]
[0.34999479 0.11948389],[0.7500017  0.15073359],[0.66405273 0.30424899]
[0.34999473 0.11818744],[0.75000172 0.14943714],[0.66405262 0.30295254]
[0.34999467 0.11689099],[0.75000174 0.14814068],[0.6640525  0.30165608]
[0.34999461 0.11559454],[0.75000176 0.14684423],[0.66405238 0.30035962]
[0.34999455 0.11429809],[0.75000178 0.14554778],[0.66405227 0.29906317]
[0.34999449 0.11300164],[0.7500018  0.14425132],[0.66405215 0.29776671]
[0.34999443 0.11170519],[0.75000182 0.14295487],[0.66405204 0.29647025]
[0.34999436 0.11040874],[0.75000184 0.14165842],[0.66405192 0.2951738 ]
[0.3499943  0.10911229],[0.75000186 0.14036196],[0.66405181 0.29387734]
[0.34999424 0.10781584],[0.75000188 0.13906551],[0.66405169 0.29258088]
[0.34999418 0.10651939],[0.7500019  0.13776906],[0.66405158 0.29128443]
[0.34999412 0.10522294],[0.75000192 0.1364726 ],[0.66405146 0.28998797]
[0.34999406 0.10392649],[0.75000194 0.13517615],[0.66405135 0.28869152]
[0.349994   0.10263004],[0.75000196 0.13387969],[0.66405123 0.28739506]
[0.34999393 0.10133359],[0.75000198 0.13258324],[0.66405112 0.2860986 ]
[0.34999387 0.10003714],[0.750002   0.13128679],[0.664051   0.28480215]
[0.34999381 0.09874069],[0.75000202 0.12999033],[0.66405088 0.28350569]
[0.34999375 0.09744423],[0.75000204 0.12869388],[0.66405077 0.28220923]
[0.34999369 0.09614778],[0.75000206 0.12739743],[0.66405065 0.28091278]
[0.34999363 0.09485133],[0.75000208 0.12610097],[0.66405054 0.27961632]
[0.34999356 0.09355488],[0.7500021  0.12480452],[0.66405042 0.27831986]
[0.3499935  0.09225843],[0.75000212 0.12350807],[0.66405031 0.27702341]
[0.34999344 0.09096198],[0.75000214 0.12221161],[0.66405019 0.27572695]
[0.34999338 0.08966553],[0.75000216 0.12091516],[0.66405008 0.27443049]
[0.34999332 0.08836908],[0.75000218 0.11961871],[0.66404996 0.27313404]
[0.34999326 0.08707263],[0.7500022  0.11832225],[0.66404985 0.27183758]
[0.3499932  0.08577618],[0.75000222 0.1170258 ],[0.66404973 0.27054113]
[0.34999313 0.08447973],[0.75000224 0.11572934],[0.66404962 0.26924467]
[0.34999307 0.08318328],[0.75000226 0.11443289],[0.6640495  0.26794821]
[0.34999301 0.08188683],[0.75000228 0.11313644],[0.66404938 0.26665176]
[0.34999295 0.08059038],[0.7500023  0.11183998],[0.66404927 0.2653553 ]
[0.34999289 0.07929393],[0.75000232 0.11054353],[0.66404915 0.26405884]
[0.34999283 0.07799748],[0.75000234 0.10924708],[0.66404904 0.26276239]
[0.34999277 0.07670103],[0.75000236 0.10795062],[0.66404892 0.26146593]
[0.3499927  0.07540458],[0.75000238 0.10665417],[0.66404881 0.26016947]
[0.34999264 0.07410813],[0.7500024  0.10535772],[0.66404869 0.25887302]
[0.34999258 0.07281168],[0.75000242 0.10406126],[0.66404858 0.25757656]
[0.34999252 0.07151523],[0.75000244 0.10276481],[0.66404846 0.25628011]
[0.34999246 0.07021878],[0.75000246 0.10146836],[0.66404835 0.25498365]
[0.3499924  0.06892233],[0.75000249 0.1001719 ],[0.66404823 0.25368719]
[0.34999233 0.06762588],[0.75000251 0.09887545],[0.66404812 0.25239074]
[0.34999227 0.06632943],[0.75000253 0.09757899],[0.664048   0.25109428]
[0.34999221 0.06503297],[0.75000255 0.09628254],[0.66404788 0.24979782]
[0.34999215 0.06373652],[0.75000257 0.09498609],[0.66404777 0.24850137]
[0.34999209 0.06244007],[0.75000259 0.09368963],[0.66404765 0.24720491]
[0.34999203 0.06114362],[0.75000261 0.09239318],[0.66404754 0.24590845]
[0.34999197 0.05984717],[0.75000263 0.09109673],[0.66404742 0.244612  ]
[0.3499919  0.05855072],[0.75000265 0.08980027],[0.66404731 0.24331554]
[0.34999184 0.05725427],[0.75000267 0.08850382],[0.66404719 0.24201908]
[0.34999178 0.05595782],[0.75000269 0.08720737],[0.66404708 0.24072263]
[0.34999172 0.05466137],[0.75000271 0.08591091],[0.66404696 0.23942617]
[0.34999166 0.05336492],[0.75000273 0.08461446],[0.66404685 0.23812972]
[0.3499916  0.05206847],[0.75000275 0.083318  ],[0.66404673 0.23683326]
[0.34999154 0.05077202],[0.75000277 0.08202155],[0.66404661 0.2355368 ]
[0.34999147 0.04947557],[0.75000279 0.0807251 ],[0.6640465  0.23424035]
[0.34999141 0.04817912],[0.75000281 0.07942864],[0.66404638 0.23294389]
[0.34999135 0.04688267],[0.75000283 0.07813219],[0.66404627 0.23164743]
[0.34999129 0.04558622],[0.75000285 0.07683574],[0.66404615 0.23035098]
[0.34999123 0.04428977],[0.75000287 0.07553928],[0.66404604 0.22905452]
[0.34999117 0.04299332],[0.75000289 0.07424283],[0.66404592 0.22775806]
[0.3499911  0.04169687],[0.75000291 0.07294638],[0.66404581 0.22646161]
[0.34999104 0.04040042],[0.75000293 0.07164992],[0.66404569 0.22516515]
[0.34999098 0.03910397],[0.75000295 0.07035347],[0.66404558 0.22386869]
[0.34999092 0.03780752],[0.75000297 0.06905702],[0.66404546 0.22257224]
[0.34999086 0.03651107],[0.75000299 0.06776056],[0.66404535 0.22127578]
[0.3499908  0.03521462],[0.75000301 0.06646411],[0.66404523 0.21997933]
[0.34999074 0.03391817],[0.75000303 0.06516765],[0.66404511 0.21868287]
[0.34999067 0.03262171],[0.75000305 0.0638712 ],[0.664045   0.21738641]
[0.34999061 0.03132526],[0.75000307 0.06257475],[0.66404488 0.21608996]
[0.34999055 0.03002881],[0.75000309 0.06127829],[0.66404477 0.2147935 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404465 0.21349704]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404454 0.21220059]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404442 0.21090413]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404431 0.20960767]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404419 0.20831122]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404408 0.20701476]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404396 0.2057183 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404385 0.20442185]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404373 0.20312539]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404361 0.20182894]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.6640435  0.20053248]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404338 0.19923602]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404327 0.19793957]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404315 0.19664311]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404304 0.19534665]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404292 0.1940502 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404281 0.19275374]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404269 0.19145728]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404258 0.19016083]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404246 0.18886437]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404235 0.18756791]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404223 0.18627146]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404211 0.184975  ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.664042   0.18367855]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404188 0.18238209]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404177 0.18108563]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404165 0.17978918]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404154 0.17849272]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404142 0.17719626]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404131 0.17589981]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404119 0.17460335]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404108 0.17330689]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404096 0.17201044]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404084 0.17071398]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404073 0.16941753]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404061 0.16812107]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.6640405  0.16682461]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404038 0.16552816]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404027 0.1642317 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404015 0.16293524]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66404004 0.16163879]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403992 0.16034233]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403981 0.15904587]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403969 0.15774942]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403958 0.15645296]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403946 0.1551565 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403934 0.15386005]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403923 0.15256359]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403911 0.15126714]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.664039   0.14997068]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403888 0.14867422]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403877 0.14737777]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403865 0.14608131]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403854 0.14478485]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403842 0.1434884 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403831 0.14219194]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403819 0.14089548]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403808 0.13959903]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403796 0.13830257]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403784 0.13700611]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403773 0.13570966]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403761 0.1344132 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.6640375  0.13311675]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403738 0.13182029]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403727 0.13052383]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403715 0.12922738]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403704 0.12793092]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403692 0.12663446]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403681 0.12533801]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403669 0.12404155]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403658 0.12274509]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403646 0.12144864]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403634 0.12015218]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403623 0.11885572]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403611 0.11755927]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.664036   0.11626281]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403588 0.11496636]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403577 0.1136699 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403565 0.11237344]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403554 0.11107699]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403542 0.10978053]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403531 0.10848407]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403519 0.10718762]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403507 0.10589116]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403496 0.1045947 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403484 0.10329825]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403473 0.10200179]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403461 0.10070534]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.6640345  0.09940888]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403438 0.09811242]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403427 0.09681597]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403415 0.09551951]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403404 0.09422305]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403392 0.0929266 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403381 0.09163014]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403369 0.09033368]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403357 0.08903723]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403346 0.08774077]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403334 0.08644431]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403323 0.08514786]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403311 0.0838514 ]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.664033   0.08255495]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403288 0.08125849]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403277 0.07996203]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403265 0.07866558]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403254 0.07736912]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403242 0.07607266]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403231 0.07477621]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
[0.34999052 0.02929621],[0.7500031  0.06054568],[0.66403226 0.07421631]
