1.0
 
[-1.27661718e-02 -1.99935095e+01],[ 6.37491684e-03 -1.99935604e+01],[ -0.05246923 -19.98403331]
[0.34998648 0.20803758],[0.75000675 0.2392875 ],[0.66400693 0.39281322]
[0.34998589 0.20710602],[0.75000705 0.23835593],[0.66400449 0.39188211]
[0.34998528 0.20615442],[0.75000735 0.23740434],[0.664002   0.39093096]
[0.34998466 0.2051828 ],[0.75000766 0.23643271],[0.66399945 0.38995979]
[0.34998403 0.20419114],[0.75000798 0.23544104],[0.66399685 0.3889686 ]
[0.34998338 0.20317944],[0.7500083  0.23442934],[0.6639942  0.38795739]
[0.34998272 0.20214771],[0.75000863 0.23339761],[0.66399149 0.38692615]
[0.34998205 0.20109595],[0.75000896 0.23234585],[0.66398874 0.38587488]
[0.34998137 0.20002415],[0.7500093  0.23127405],[0.66398593 0.38480359]
[0.34998067 0.19893233],[0.75000965 0.23018222],[0.66398306 0.38371228]
[0.34997996 0.19782046],[0.75001001 0.22907035],[0.66398015 0.38260094]
[0.34997924 0.19668857],[0.75001037 0.22793845],[0.66397718 0.38146958]
[0.34997851 0.19553664],[0.75001073 0.22678652],[0.66397416 0.3803182 ]
[0.34997776 0.19436467],[0.75001111 0.22561455],[0.66397109 0.37914679]
[0.349977   0.19317268],[0.75001149 0.22442255],[0.66396796 0.37795536]
[0.34997622 0.19196065],[0.75001187 0.22321052],[0.66396479 0.3767439 ]
[0.34997544 0.19072858],[0.75001226 0.22197845],[0.66396156 0.37551242]
[0.34997464 0.18947648],[0.75001266 0.22072635],[0.66395827 0.37426092]
[0.34997383 0.18820435],[0.75001307 0.21945422],[0.66395494 0.37298939]
[0.349973   0.18691309],[0.75001348 0.21816296],[0.66395155 0.37169874]
[0.34997218 0.18561694],[0.75001389 0.2168668 ],[0.66394816 0.3704032 ]
[0.34997135 0.18432079],[0.75001431 0.21557064],[0.66394476 0.36910766]
[0.34997052 0.18302464],[0.75001472 0.21427449],[0.66394136 0.36781212]
[0.3499697  0.18172848],[0.75001513 0.21297833],[0.66393796 0.36651658]
[0.34996887 0.18043233],[0.75001554 0.21168218],[0.66393456 0.36522105]
[0.34996804 0.17913618],[0.75001596 0.21038602],[0.66393116 0.36392551]
[0.34996722 0.17784002],[0.75001637 0.20908986],[0.66392777 0.36262997]
[0.34996639 0.17654387],[0.75001678 0.20779371],[0.66392437 0.36133443]
[0.34996556 0.17524772],[0.7500172  0.20649755],[0.66392097 0.36003889]
[0.34996474 0.17395157],[0.75001761 0.2052014 ],[0.66391757 0.35874335]
[0.34996391 0.17265541],[0.75001802 0.20390524],[0.66391417 0.35744781]
[0.34996308 0.17135926],[0.75001843 0.20260908],[0.66391078 0.35615227]
[0.34996226 0.17006311],[0.75001885 0.20131293],[0.66390738 0.35485673]
[0.34996143 0.16876696],[0.75001926 0.20001677],[0.66390398 0.35356119]
[0.3499606 0.1674708],[0.75001967 0.19872062],[0.66390058 0.35226565]
[0.34995978 0.16617465],[0.75002009 0.19742446],[0.66389718 0.35097011]
[0.34995895 0.1648785 ],[0.7500205 0.1961283],[0.66389379 0.34967458]
[0.34995812 0.16358234],[0.75002091 0.19483215],[0.66389039 0.34837904]
[0.3499573  0.16228619],[0.75002132 0.19353599],[0.66388699 0.3470835 ]
[0.34995647 0.16099004],[0.75002174 0.19223983],[0.66388359 0.34578796]
[0.34995564 0.15969389],[0.75002215 0.19094368],[0.66388019 0.34449242]
[0.34995482 0.15839773],[0.75002256 0.18964752],[0.6638768  0.34319688]
[0.34995399 0.15710158],[0.75002298 0.18835137],[0.6638734  0.34190134]
[0.34995316 0.15580543],[0.75002339 0.18705521],[0.66387   0.3406058]
[0.34995233 0.15450927],[0.7500238  0.18575905],[0.6638666  0.33931026]
[0.34995151 0.15321312],[0.75002421 0.1844629 ],[0.6638632  0.33801472]
[0.34995068 0.15191697],[0.75002463 0.18316674],[0.66385981 0.33671918]
[0.34994985 0.15062082],[0.75002504 0.18187059],[0.66385641 0.33542365]
[0.34994903 0.14932466],[0.75002545 0.18057443],[0.66385301 0.33412811]
[0.3499482  0.14802851],[0.75002587 0.17927827],[0.66384961 0.33283257]
[0.34994737 0.14673236],[0.75002628 0.17798212],[0.66384621 0.33153703]
[0.34994655 0.14543621],[0.75002669 0.17668596],[0.66384282 0.33024149]
[0.34994572 0.14414005],[0.7500271  0.17538981],[0.66383942 0.32894595]
[0.34994489 0.1428439 ],[0.75002752 0.17409365],[0.66383602 0.32765041]
[0.34994407 0.14154775],[0.75002793 0.17279749],[0.66383262 0.32635487]
[0.34994324 0.14025159],[0.75002834 0.17150134],[0.66382922 0.32505933]
[0.34994241 0.13895544],[0.75002876 0.17020518],[0.66382583 0.32376379]
[0.34994159 0.13765929],[0.75002917 0.16890902],[0.66382243 0.32246825]
[0.34994076 0.13636314],[0.75002958 0.16761287],[0.66381903 0.32117272]
[0.34993993 0.13506698],[0.75002999 0.16631671],[0.66381563 0.31987718]
[0.34993911 0.13377083],[0.75003041 0.16502056],[0.66381223 0.31858164]
[0.34993828 0.13247468],[0.75003082 0.1637244 ],[0.66380884 0.3172861 ]
[0.34993745 0.13117852],[0.75003123 0.16242824],[0.66380544 0.31599056]
[0.34993663 0.12988237],[0.75003165 0.16113209],[0.66380204 0.31469502]
[0.3499358  0.12858622],[0.75003206 0.15983593],[0.66379864 0.31339948]
[0.34993497 0.12729007],[0.75003247 0.15853978],[0.66379524 0.31210394]
[0.34993415 0.12599391],[0.75003288 0.15724362],[0.66379185 0.3108084 ]
[0.34993332 0.12469776],[0.7500333  0.15594746],[0.66378845 0.30951286]
[0.34993249 0.12340161],[0.75003371 0.15465131],[0.66378505 0.30821732]
[0.34993166 0.12210545],[0.75003412 0.15335515],[0.66378165 0.30692178]
[0.34993084 0.1208093 ],[0.75003454 0.152059  ],[0.66377825 0.30562625]
[0.34993001 0.11951315],[0.75003495 0.15076284],[0.66377486 0.30433071]
[0.34992918 0.118217  ],[0.75003536 0.14946668],[0.66377146 0.30303517]
[0.34992836 0.11692084],[0.75003577 0.14817053],[0.66376806 0.30173963]
[0.34992753 0.11562469],[0.75003619 0.14687437],[0.66376466 0.30044409]
[0.3499267  0.11432854],[0.7500366  0.14557822],[0.66376126 0.29914855]
[0.34992588 0.11303239],[0.75003701 0.14428206],[0.66375787 0.29785301]
[0.34992505 0.11173623],[0.75003743 0.1429859 ],[0.66375447 0.29655747]
[0.34992422 0.11044008],[0.75003784 0.14168975],[0.66375107 0.29526193]
[0.3499234  0.10914393],[0.75003825 0.14039359],[0.66374767 0.29396639]
[0.34992257 0.10784777],[0.75003866 0.13909743],[0.66374427 0.29267085]
[0.34992174 0.10655162],[0.75003908 0.13780128],[0.66374088 0.29137532]
[0.34992092 0.10525547],[0.75003949 0.13650512],[0.66373748 0.29007978]
[0.34992009 0.10395932],[0.7500399  0.13520897],[0.66373408 0.28878424]
[0.34991926 0.10266316],[0.75004032 0.13391281],[0.66373068 0.2874887 ]
[0.34991844 0.10136701],[0.75004073 0.13261665],[0.66372728 0.28619316]
[0.34991761 0.10007086],[0.75004114 0.1313205 ],[0.66372389 0.28489762]
[0.34991678 0.0987747 ],[0.75004155 0.13002434],[0.66372049 0.28360208]
[0.34991596 0.09747855],[0.75004197 0.12872819],[0.66371709 0.28230654]
[0.34991513 0.0961824 ],[0.75004238 0.12743203],[0.66371369 0.281011  ]
[0.3499143  0.09488625],[0.75004279 0.12613587],[0.66371029 0.27971546]
[0.34991348 0.09359009],[0.75004321 0.12483972],[0.6637069  0.27841992]
[0.34991265 0.09229394],[0.75004362 0.12354356],[0.6637035  0.27712438]
[0.34991182 0.09099779],[0.75004403 0.12224741],[0.6637001  0.27582885]
[0.34991099 0.08970164],[0.75004444 0.12095125],[0.6636967  0.27453331]
[0.34991017 0.08840548],[0.75004486 0.11965509],[0.6636933  0.27323777]
[0.34990934 0.08710933],[0.75004527 0.11835894],[0.66368991 0.27194223]
[0.34990851 0.08581318],[0.75004568 0.11706278],[0.66368651 0.27064669]
[0.34990769 0.08451702],[0.7500461  0.11576663],[0.66368311 0.26935115]
[0.34990686 0.08322087],[0.75004651 0.11447047],[0.66367971 0.26805561]
[0.34990603 0.08192472],[0.75004692 0.11317431],[0.66367631 0.26676007]
[0.34990521 0.08062857],[0.75004733 0.11187816],[0.66367292 0.26546453]
[0.34990438 0.07933241],[0.75004775 0.110582  ],[0.66366952 0.26416899]
[0.34990355 0.07803626],[0.75004816 0.10928584],[0.66366612 0.26287345]
[0.34990273 0.07674011],[0.75004857 0.10798969],[0.66366272 0.26157792]
[0.3499019  0.07544395],[0.75004899 0.10669353],[0.66365932 0.26028238]
[0.34990107 0.0741478 ],[0.7500494  0.10539738],[0.66365593 0.25898684]
[0.34990025 0.07285165],[0.75004981 0.10410122],[0.66365253 0.2576913 ]
[0.34989942 0.0715555 ],[0.75005022 0.10280506],[0.66364913 0.25639576]
[0.34989859 0.07025934],[0.75005064 0.10150891],[0.66364573 0.25510022]
[0.34989777 0.06896319],[0.75005105 0.10021275],[0.66364233 0.25380468]
[0.34989694 0.06766704],[0.75005146 0.0989166 ],[0.66363894 0.25250914]
[0.34989611 0.06637088],[0.75005188 0.09762044],[0.66363554 0.2512136 ]
[0.34989529 0.06507473],[0.75005229 0.09632428],[0.66363214 0.24991806]
[0.34989446 0.06377858],[0.7500527  0.09502813],[0.66362874 0.24862252]
[0.34989363 0.06248243],[0.75005311 0.09373197],[0.66362534 0.24732699]
[0.34989281 0.06118627],[0.75005353 0.09243582],[0.66362195 0.24603145]
[0.34989198 0.05989012],[0.75005394 0.09113966],[0.66361855 0.24473591]
[0.34989115 0.05859397],[0.75005435 0.0898435 ],[0.66361515 0.24344037]
[0.34989032 0.05729782],[0.75005477 0.08854735],[0.66361175 0.24214483]
[0.3498895  0.05600166],[0.75005518 0.08725119],[0.66360835 0.24084929]
[0.34988867 0.05470551],[0.75005559 0.08595504],[0.66360496 0.23955375]
[0.34988784 0.05340936],[0.750056   0.08465888],[0.66360156 0.23825821]
[0.34988702 0.0521132 ],[0.75005642 0.08336272],[0.66359816 0.23696267]
[0.34988619 0.05081705],[0.75005683 0.08206657],[0.66359476 0.23566713]
[0.34988536 0.0495209 ],[0.75005724 0.08077041],[0.66359136 0.23437159]
[0.34988454 0.04822475],[0.75005766 0.07947425],[0.66358796 0.23307605]
[0.34988371 0.04692859],[0.75005807 0.0781781 ],[0.66358457 0.23178052]
[0.34988288 0.04563244],[0.75005848 0.07688194],[0.66358117 0.23048498]
[0.34988206 0.04433629],[0.75005889 0.07558579],[0.66357777 0.22918944]
[0.34988123 0.04304013],[0.75005931 0.07428963],[0.66357437 0.2278939 ]
[0.3498804  0.04174398],[0.75005972 0.07299347],[0.66357097 0.22659836]
[0.34987958 0.04044783],[0.75006013 0.07169732],[0.66356758 0.22530282]
[0.34987875 0.03915168],[0.75006055 0.07040116],[0.66356418 0.22400728]
[0.34987792 0.03785552],[0.75006096 0.06910501],[0.66356078 0.22271174]
[0.3498771  0.03655937],[0.75006137 0.06780885],[0.66355738 0.2214162 ]
[0.34987627 0.03526322],[0.75006178 0.06651269],[0.66355398 0.22012066]
[0.34987544 0.03396707],[0.7500622  0.06521654],[0.66355059 0.21882512]
[0.34987462 0.03267091],[0.75006261 0.06392038],[0.66354719 0.21752959]
[0.34987379 0.03137476],[0.75006302 0.06262423],[0.66354379 0.21623405]
[0.34987296 0.03007861],[0.75006344 0.06132807],[0.66354039 0.21493851]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66353699 0.21364297]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6635336  0.21234743]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6635302  0.21105189]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6635268  0.20975635]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6635234  0.20846081]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66352    0.20716527]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66351661 0.20586973]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66351321 0.20457419]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66350981 0.20327865]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66350641 0.20198312]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66350301 0.20068758]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66349962 0.19939204]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66349622 0.1980965 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66349282 0.19680096]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66348942 0.19550542]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66348602 0.19420988]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66348263 0.19291434]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66347923 0.1916188 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66347583 0.19032326]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66347243 0.18902772]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66346903 0.18773219]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66346564 0.18643665]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66346224 0.18514111]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66345884 0.18384557]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66345544 0.18255003]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66345204 0.18125449]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66344865 0.17995895]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66344525 0.17866341]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66344185 0.17736787]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66343845 0.17607233]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66343505 0.17477679]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66343166 0.17348126]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66342826 0.17218572]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66342486 0.17089018]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66342146 0.16959464]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66341806 0.1682991 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66341467 0.16700356]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66341127 0.16570802]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66340787 0.16441248]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66340447 0.16311694]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66340107 0.1618214 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66339768 0.16052586]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66339428 0.15923032]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66339088 0.15793479]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66338748 0.15663925]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66338408 0.15534371]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66338069 0.15404817]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66337729 0.15275263]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66337389 0.15145709]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66337049 0.15016155]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66336709 0.14886601]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6633637  0.14757047]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6633603  0.14627493]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6633569  0.14497939]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6633535  0.14368386]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6633501  0.14238832]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66334671 0.14109278]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66334331 0.13979724]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66333991 0.1385017 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66333651 0.13720616]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66333311 0.13591062]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66332972 0.13461508]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66332632 0.13331954]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66332292 0.132024  ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66331952 0.13072846]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66331612 0.12943292]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66331273 0.12813739]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66330933 0.12684185]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66330593 0.12554631]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66330253 0.12425077]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66329913 0.12295523]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66329574 0.12165969]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66329234 0.12036415]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66328894 0.11906861]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66328554 0.11777307]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66328214 0.11647753]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66327875 0.11518199]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66327535 0.11388646]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66327195 0.11259092]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66326855 0.11129538]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66326515 0.10999984]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66326176 0.1087043 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66325836 0.10740876]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66325496 0.10611322]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66325156 0.10481768]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66324816 0.10352214]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66324476 0.1022266 ]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66324137 0.10093106]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66323797 0.09963553]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66323457 0.09833999]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66323117 0.09704445]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66322777 0.09574891]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66322438 0.09445337]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66322098 0.09315783]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66321758 0.09186229]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66321418 0.09056675]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66321078 0.08927121]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66320739 0.08797567]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66320399 0.08668013]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66320059 0.08538459]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66319719 0.08408906]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66319379 0.08279352]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631904  0.08149798]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.663187   0.08020244]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631836 0.0789069]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631802  0.07761136]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631768  0.07631582]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.66317341 0.07502028]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
[0.34987246 0.02929586],[0.75006369 0.06054532],[0.6631713  0.07421626]
