1.0
 
[-7.11536399e-03 -1.99966349e+01],[ 3.47512513e-03 -1.99966849e+01],[ -0.02823811 -19.99173291]
[0.34999247 0.20803427],[0.75000368 0.23928418],[0.66403262 0.39280506]
[0.34999214 0.20710256],[0.75000384 0.23835247],[0.66403131 0.39187358]
[0.3499918  0.20615082],[0.750004   0.23740073],[0.66402997 0.39092207]
[0.34999146 0.20517904],[0.75000417 0.23642895],[0.6640286  0.38995053]
[0.3499911  0.20418722],[0.75000434 0.23543713],[0.6640272  0.38895896]
[0.34999074 0.20317537],[0.75000452 0.23442527],[0.66402577 0.38794735]
[0.34999038 0.20214348],[0.7500047  0.23339338],[0.66402432 0.38691572]
[0.34999    0.20109155],[0.75000488 0.23234145],[0.66402284 0.38586405]
[0.34998962 0.20001959],[0.75000507 0.23126949],[0.66402133 0.38479234]
[0.34998924 0.19892759],[0.75000526 0.23017748],[0.66401979 0.38370061]
[0.34998884 0.19781555],[0.75000545 0.22906544],[0.66401822 0.38258885]
[0.34998844 0.19668348],[0.75000565 0.22793337],[0.66401662 0.38145705]
[0.34998803 0.19553137],[0.75000585 0.22678125],[0.664015   0.38030522]
[0.34998761 0.19435922],[0.75000605 0.2256091 ],[0.66401335 0.37913336]
[0.34998719 0.19316704],[0.75000626 0.22441692],[0.66401167 0.37794147]
[0.34998676 0.19195482],[0.75000647 0.2232047 ],[0.66400996 0.37672955]
[0.34998632 0.19072256],[0.75000668 0.22197244],[0.66400822 0.37549759]
[0.34998588 0.18947027],[0.7500069  0.22072014],[0.66400646 0.37424561]
[0.34998542 0.18819794],[0.75000712 0.21944781],[0.66400466 0.37297359]
[0.34998497 0.1869065 ],[0.75000734 0.21815636],[0.66400284 0.37168246]
[0.34998451 0.1856102 ],[0.75000757 0.21686006],[0.66400102 0.37038648]
[0.34998404 0.18431391],[0.75000779 0.21556376],[0.66399919 0.3690905 ]
[0.34998358 0.18301761],[0.75000802 0.21426747],[0.66399736 0.36779453]
[0.34998312 0.18172132],[0.75000824 0.21297117],[0.66399553 0.36649855]
[0.34998266 0.18042502],[0.75000847 0.21167487],[0.66399371 0.36520257]
[0.3499822  0.17912872],[0.75000869 0.21037857],[0.66399188 0.36390659]
[0.34998174 0.17783243],[0.75000892 0.20908227],[0.66399005 0.36261061]
[0.34998128 0.17653613],[0.75000914 0.20778597],[0.66398823 0.36131464]
[0.34998082 0.17523984],[0.75000937 0.20648967],[0.6639864  0.36001866]
[0.34998036 0.17394354],[0.75000959 0.20519338],[0.66398457 0.35872268]
[0.3499799  0.17264725],[0.75000982 0.20389708],[0.66398275 0.3574267 ]
[0.34997944 0.17135095],[0.75001004 0.20260078],[0.66398092 0.35613072]
[0.34997898 0.17005466],[0.75001027 0.20130448],[0.66397909 0.35483474]
[0.34997852 0.16875836],[0.75001049 0.20000818],[0.66397726 0.35353877]
[0.34997806 0.16746207],[0.75001071 0.19871188],[0.66397544 0.35224279]
[0.3499776  0.16616577],[0.75001094 0.19741558],[0.66397361 0.35094681]
[0.34997714 0.16486948],[0.75001116 0.19611929],[0.66397178 0.34965083]
[0.34997668 0.16357318],[0.75001139 0.19482299],[0.66396996 0.34835485]
[0.34997622 0.16227689],[0.75001161 0.19352669],[0.66396813 0.34705888]
[0.34997576 0.16098059],[0.75001184 0.19223039],[0.6639663 0.3457629]
[0.3499753  0.15968429],[0.75001206 0.19093409],[0.66396447 0.34446692]
[0.34997484 0.158388  ],[0.75001229 0.18963779],[0.66396265 0.34317094]
[0.34997438 0.1570917 ],[0.75001251 0.18834149],[0.66396082 0.34187496]
[0.34997391 0.15579541],[0.75001274 0.1870452 ],[0.66395899 0.34057898]
[0.34997345 0.15449911],[0.75001296 0.1857489 ],[0.66395717 0.33928301]
[0.34997299 0.15320282],[0.75001319 0.1844526 ],[0.66395534 0.33798703]
[0.34997253 0.15190652],[0.75001341 0.1831563 ],[0.66395351 0.33669105]
[0.34997207 0.15061023],[0.75001364 0.18186   ],[0.66395169 0.33539507]
[0.34997161 0.14931393],[0.75001386 0.1805637 ],[0.66394986 0.33409909]
[0.34997115 0.14801764],[0.75001409 0.1792674 ],[0.66394803 0.33280311]
[0.34997069 0.14672134],[0.75001431 0.17797111],[0.6639462  0.33150714]
[0.34997023 0.14542505],[0.75001454 0.17667481],[0.66394438 0.33021116]
[0.34996977 0.14412875],[0.75001476 0.17537851],[0.66394255 0.32891518]
[0.34996931 0.14283246],[0.75001499 0.17408221],[0.66394072 0.3276192 ]
[0.34996885 0.14153616],[0.75001521 0.17278591],[0.6639389  0.32632322]
[0.34996839 0.14023986],[0.75001544 0.17148961],[0.66393707 0.32502725]
[0.34996793 0.13894357],[0.75001566 0.17019331],[0.66393524 0.32373127]
[0.34996747 0.13764727],[0.75001589 0.16889702],[0.66393341 0.32243529]
[0.34996701 0.13635098],[0.75001611 0.16760072],[0.66393159 0.32113931]
[0.34996655 0.13505468],[0.75001634 0.16630442],[0.66392976 0.31984333]
[0.34996609 0.13375839],[0.75001656 0.16500812],[0.66392793 0.31854735]
[0.34996563 0.13246209],[0.75001679 0.16371182],[0.66392611 0.31725138]
[0.34996517 0.1311658 ],[0.75001701 0.16241552],[0.66392428 0.3159554 ]
[0.34996471 0.1298695 ],[0.75001724 0.16111922],[0.66392245 0.31465942]
[0.34996425 0.12857321],[0.75001746 0.15982292],[0.66392063 0.31336344]
[0.34996379 0.12727691],[0.75001769 0.15852663],[0.6639188  0.31206746]
[0.34996332 0.12598062],[0.75001791 0.15723033],[0.66391697 0.31077148]
[0.34996286 0.12468432],[0.75001814 0.15593403],[0.66391514 0.30947551]
[0.3499624  0.12338803],[0.75001836 0.15463773],[0.66391332 0.30817953]
[0.34996194 0.12209173],[0.75001859 0.15334143],[0.66391149 0.30688355]
[0.34996148 0.12079543],[0.75001881 0.15204513],[0.66390966 0.30558757]
[0.34996102 0.11949914],[0.75001903 0.15074883],[0.66390784 0.30429159]
[0.34996056 0.11820284],[0.75001926 0.14945254],[0.66390601 0.30299562]
[0.3499601  0.11690655],[0.75001948 0.14815624],[0.66390418 0.30169964]
[0.34995964 0.11561025],[0.75001971 0.14685994],[0.66390235 0.30040366]
[0.34995918 0.11431396],[0.75001993 0.14556364],[0.66390053 0.29910768]
[0.34995872 0.11301766],[0.75002016 0.14426734],[0.6638987 0.2978117]
[0.34995826 0.11172137],[0.75002038 0.14297104],[0.66389687 0.29651572]
[0.3499578  0.11042507],[0.75002061 0.14167474],[0.66389505 0.29521975]
[0.34995734 0.10912878],[0.75002083 0.14037845],[0.66389322 0.29392377]
[0.34995688 0.10783248],[0.75002106 0.13908215],[0.66389139 0.29262779]
[0.34995642 0.10653619],[0.75002128 0.13778585],[0.66388956 0.29133181]
[0.34995596 0.10523989],[0.75002151 0.13648955],[0.66388774 0.29003583]
[0.3499555 0.1039436],[0.75002173 0.13519325],[0.66388591 0.28873985]
[0.34995504 0.1026473 ],[0.75002196 0.13389695],[0.66388408 0.28744388]
[0.34995458 0.101351  ],[0.75002218 0.13260065],[0.66388226 0.2861479 ]
[0.34995412 0.10005471],[0.75002241 0.13130436],[0.66388043 0.28485192]
[0.34995366 0.09875841],[0.75002263 0.13000806],[0.6638786  0.28355594]
[0.34995319 0.09746212],[0.75002286 0.12871176],[0.66387678 0.28225996]
[0.34995273 0.09616582],[0.75002308 0.12741546],[0.66387495 0.28096399]
[0.34995227 0.09486953],[0.75002331 0.12611916],[0.66387312 0.27966801]
[0.34995181 0.09357323],[0.75002353 0.12482286],[0.66387129 0.27837203]
[0.34995135 0.09227694],[0.75002376 0.12352656],[0.66386947 0.27707605]
[0.34995089 0.09098064],[0.75002398 0.12223027],[0.66386764 0.27578007]
[0.34995043 0.08968435],[0.75002421 0.12093397],[0.66386581 0.27448409]
[0.34994997 0.08838805],[0.75002443 0.11963767],[0.66386399 0.27318812]
[0.34994951 0.08709176],[0.75002466 0.11834137],[0.66386216 0.27189214]
[0.34994905 0.08579546],[0.75002488 0.11704507],[0.66386033 0.27059616]
[0.34994859 0.08449917],[0.75002511 0.11574877],[0.6638585  0.26930018]
[0.34994813 0.08320287],[0.75002533 0.11445247],[0.66385668 0.2680042 ]
[0.34994767 0.08190657],[0.75002556 0.11315618],[0.66385485 0.26670823]
[0.34994721 0.08061028],[0.75002578 0.11185988],[0.66385302 0.26541225]
[0.34994675 0.07931398],[0.75002601 0.11056358],[0.6638512  0.26411627]
[0.34994629 0.07801769],[0.75002623 0.10926728],[0.66384937 0.26282029]
[0.34994583 0.07672139],[0.75002646 0.10797098],[0.66384754 0.26152431]
[0.34994537 0.0754251 ],[0.75002668 0.10667468],[0.66384572 0.26022833]
[0.34994491 0.0741288 ],[0.7500269  0.10537838],[0.66384389 0.25893236]
[0.34994445 0.07283251],[0.75002713 0.10408209],[0.66384206 0.25763638]
[0.34994399 0.07153621],[0.75002735 0.10278579],[0.66384023 0.2563404 ]
[0.34994353 0.07023992],[0.75002758 0.10148949],[0.66383841 0.25504442]
[0.34994307 0.06894362],[0.7500278  0.10019319],[0.66383658 0.25374844]
[0.3499426  0.06764733],[0.75002803 0.09889689],[0.66383475 0.25245246]
[0.34994214 0.06635103],[0.75002825 0.09760059],[0.66383293 0.25115649]
[0.34994168 0.06505473],[0.75002848 0.09630429],[0.6638311  0.24986051]
[0.34994122 0.06375844],[0.7500287 0.095008 ],[0.66382927 0.24856453]
[0.34994076 0.06246214],[0.75002893 0.0937117 ],[0.66382744 0.24726855]
[0.3499403  0.06116585],[0.75002915 0.0924154 ],[0.66382562 0.24597257]
[0.34993984 0.05986955],[0.75002938 0.0911191 ],[0.66382379 0.2446766 ]
[0.34993938 0.05857326],[0.7500296 0.0898228],[0.66382196 0.24338062]
[0.34993892 0.05727696],[0.75002983 0.0885265 ],[0.66382014 0.24208464]
[0.34993846 0.05598067],[0.75003005 0.0872302 ],[0.66381831 0.24078866]
[0.349938   0.05468437],[0.75003028 0.08593391],[0.66381648 0.23949268]
[0.34993754 0.05338808],[0.7500305  0.08463761],[0.66381466 0.2381967 ]
[0.34993708 0.05209178],[0.75003073 0.08334131],[0.66381283 0.23690073]
[0.34993662 0.05079549],[0.75003095 0.08204501],[0.663811   0.23560475]
[0.34993616 0.04949919],[0.75003118 0.08074871],[0.66380917 0.23430877]
[0.3499357 0.0482029],[0.7500314  0.07945241],[0.66380735 0.23301279]
[0.34993524 0.0469066 ],[0.75003163 0.07815611],[0.66380552 0.23171681]
[0.34993478 0.0456103 ],[0.75003185 0.07685982],[0.66380369 0.23042083]
[0.34993432 0.04431401],[0.75003208 0.07556352],[0.66380187 0.22912486]
[0.34993386 0.04301771],[0.7500323  0.07426722],[0.66380004 0.22782888]
[0.3499334  0.04172142],[0.75003253 0.07297092],[0.66379821 0.2265329 ]
[0.34993294 0.04042512],[0.75003275 0.07167462],[0.66379638 0.22523692]
[0.34993247 0.03912883],[0.75003298 0.07037832],[0.66379456 0.22394094]
[0.34993201 0.03783253],[0.7500332  0.06908202],[0.66379273 0.22264497]
[0.34993155 0.03653624],[0.75003343 0.06778573],[0.6637909  0.22134899]
[0.34993109 0.03523994],[0.75003365 0.06648943],[0.66378908 0.22005301]
[0.34993063 0.03394365],[0.75003388 0.06519313],[0.66378725 0.21875703]
[0.34993017 0.03264735],[0.7500341  0.06389683],[0.66378542 0.21746105]
[0.34992971 0.03135106],[0.75003433 0.06260053],[0.6637836  0.21616507]
[0.34992925 0.03005476],[0.75003455 0.06130423],[0.66378177 0.2148691 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377994 0.21357312]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377811 0.21227714]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377629 0.21098116]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377446 0.20968518]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377263 0.20838921]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66377081 0.20709323]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66376898 0.20579725]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66376715 0.20450127]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66376532 0.20320529]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6637635  0.20190931]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66376167 0.20061334]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375984 0.19931736]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375802 0.19802138]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375619 0.1967254 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375436 0.19542942]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375254 0.19413344]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66375071 0.19283747]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66374888 0.19154149]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66374705 0.19024551]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66374523 0.18894953]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6637434  0.18765355]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66374157 0.18635758]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373975 0.1850616 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373792 0.18376562]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373609 0.18246964]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373426 0.18117366]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373244 0.17987768]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66373061 0.17858171]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66372878 0.17728573]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66372696 0.17598975]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66372513 0.17469377]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6637233  0.17339779]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66372148 0.17210181]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371965 0.17080584]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371782 0.16950986]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371599 0.16821388]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371417 0.1669179 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371234 0.16562192]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66371051 0.16432595]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66370869 0.16302997]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66370686 0.16173399]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66370503 0.16043801]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6637032  0.15914203]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66370138 0.15784605]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66369955 0.15655008]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66369772 0.1552541 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636959  0.15395812]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66369407 0.15266214]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66369224 0.15136616]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66369042 0.15007019]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66368859 0.14877421]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66368676 0.14747823]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66368493 0.14618225]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66368311 0.14488627]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66368128 0.14359029]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66367945 0.14229432]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66367763 0.14099834]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636758  0.13970236]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66367397 0.13840638]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66367214 0.1371104 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66367032 0.13581442]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66366849 0.13451845]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66366666 0.13322247]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66366484 0.13192649]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66366301 0.13063051]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66366118 0.12933453]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66365936 0.12803856]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66365753 0.12674258]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636557 0.1254466]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66365387 0.12415062]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66365205 0.12285464]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66365022 0.12155866]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66364839 0.12026269]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66364657 0.11896671]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66364474 0.11767073]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66364291 0.11637475]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66364108 0.11507877]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66363926 0.11378279]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66363743 0.11248682]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636356  0.11119084]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66363378 0.10989486]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66363195 0.10859888]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66363012 0.1073029 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636283  0.10600693]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66362647 0.10471095]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66362464 0.10341497]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66362281 0.10211899]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66362099 0.10082301]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361916 0.09952703]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361733 0.09823106]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361551 0.09693508]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361368 0.0956391 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361185 0.09434312]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66361002 0.09304714]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6636082  0.09175116]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66360637 0.09045519]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66360454 0.08915921]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66360272 0.08786323]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66360089 0.08656725]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66359906 0.08527127]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66359724 0.0839753 ]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66359541 0.08267932]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66359358 0.08138334]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66359175 0.08008736]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358993 0.07879138]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.6635881 0.0774954]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358627 0.07619943]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358445 0.07490345]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
[0.34992898 0.02929611],[0.75003468 0.06054558],[0.66358348 0.07421785]
