1.0
 
[-6.86421488e-03 -1.99967738e+01],[ 3.34618987e-03 -1.99968238e+01],[ -0.02716077 -19.99207519]
[0.34999274 0.20803412],[0.75000354 0.23928404],[0.66403376 0.3928047 ]
[0.34999242 0.20710241],[0.7500037  0.23835232],[0.6640325  0.39187321]
[0.34999209 0.20615066],[0.75000386 0.23740057],[0.66403121 0.39092168]
[0.34999176 0.20517887],[0.75000402 0.23642878],[0.66402989 0.38995012]
[0.34999142 0.20418705],[0.75000418 0.23543695],[0.66402855 0.38895853]
[0.34999107 0.20317519],[0.75000435 0.23442509],[0.66402718 0.38794691]
[0.34999072 0.20214329],[0.75000452 0.23339319],[0.66402578 0.38691525]
[0.34999036 0.20109136],[0.7500047  0.23234126],[0.66402435 0.38586356]
[0.34998999 0.20001939],[0.75000488 0.23126928],[0.6640229  0.38479184]
[0.34998962 0.19892738],[0.75000506 0.23017727],[0.66402142 0.38370009]
[0.34998924 0.19781533],[0.75000525 0.22906523],[0.66401991 0.38258831]
[0.34998885 0.19668325],[0.75000544 0.22793314],[0.66401838 0.38145649]
[0.34998845 0.19553113],[0.75000563 0.22678102],[0.66401681 0.38030465]
[0.34998805 0.19435898],[0.75000582 0.22560886],[0.66401523 0.37913277]
[0.34998764 0.19316679],[0.75000602 0.22441667],[0.66401361 0.37794085]
[0.34998723 0.19195456],[0.75000623 0.22320444],[0.66401197 0.37672891]
[0.3499868  0.19072229],[0.75000643 0.22197217],[0.6640103  0.37549693]
[0.34998638 0.18946999],[0.75000664 0.22071986],[0.6640086  0.37424493]
[0.34998594 0.18819765],[0.75000685 0.21944752],[0.66400687 0.37297288]
[0.3499855 0.1869062],[0.75000707 0.21815607],[0.66400512 0.37168174]
[0.34998505 0.1856099 ],[0.75000729 0.21685976],[0.66400337 0.37038574]
[0.34998461 0.1843136 ],[0.7500075  0.21556346],[0.66400161 0.36908974]
[0.34998416 0.1830173 ],[0.75000772 0.21426715],[0.66399985 0.36779374]
[0.34998372 0.181721  ],[0.75000794 0.21297085],[0.66399809 0.36649775]
[0.34998328 0.1804247 ],[0.75000815 0.21167454],[0.66399634 0.36520175]
[0.34998283 0.17912839],[0.75000837 0.21037824],[0.66399458 0.36390575]
[0.34998239 0.17783209],[0.75000858 0.20908193],[0.66399282 0.36260975]
[0.34998194 0.17653579],[0.7500088  0.20778563],[0.66399107 0.36131376]
[0.3499815  0.17523949],[0.75000902 0.20648932],[0.66398931 0.36001776]
[0.34998106 0.17394319],[0.75000923 0.20519302],[0.66398755 0.35872176]
[0.34998061 0.17264689],[0.75000945 0.20389671],[0.66398579 0.35742576]
[0.34998017 0.17135058],[0.75000967 0.20260041],[0.66398404 0.35612976]
[0.34997972 0.17005428],[0.75000988 0.2013041 ],[0.66398228 0.35483377]
[0.34997928 0.16875798],[0.7500101 0.2000078],[0.66398052 0.35353777]
[0.34997883 0.16746168],[0.75001032 0.19871149],[0.66397876 0.35224177]
[0.34997839 0.16616538],[0.75001053 0.19741519],[0.66397701 0.35094577]
[0.34997795 0.16486908],[0.75001075 0.19611888],[0.66397525 0.34964978]
[0.3499775  0.16357277],[0.75001097 0.19482258],[0.66397349 0.34835378]
[0.34997706 0.16227647],[0.75001118 0.19352627],[0.66397174 0.34705778]
[0.34997661 0.16098017],[0.7500114  0.19222997],[0.66396998 0.34576178]
[0.34997617 0.15968387],[0.75001162 0.19093366],[0.66396822 0.34446579]
[0.34997573 0.15838757],[0.75001183 0.18963736],[0.66396646 0.34316979]
[0.34997528 0.15709127],[0.75001205 0.18834106],[0.66396471 0.34187379]
[0.34997484 0.15579496],[0.75001227 0.18704475],[0.66396295 0.34057779]
[0.34997439 0.15449866],[0.75001248 0.18574845],[0.66396119 0.33928179]
[0.34997395 0.15320236],[0.7500127  0.18445214],[0.66395944 0.3379858 ]
[0.3499735  0.15190606],[0.75001291 0.18315584],[0.66395768 0.3366898 ]
[0.34997306 0.15060976],[0.75001313 0.18185953],[0.66395592 0.3353938 ]
[0.34997262 0.14931346],[0.75001335 0.18056323],[0.66395416 0.3340978 ]
[0.34997217 0.14801715],[0.75001356 0.17926692],[0.66395241 0.33280181]
[0.34997173 0.14672085],[0.75001378 0.17797062],[0.66395065 0.33150581]
[0.34997128 0.14542455],[0.750014   0.17667431],[0.66394889 0.33020981]
[0.34997084 0.14412825],[0.75001421 0.17537801],[0.66394713 0.32891381]
[0.3499704  0.14283195],[0.75001443 0.1740817 ],[0.66394538 0.32761781]
[0.34996995 0.14153565],[0.75001465 0.1727854 ],[0.66394362 0.32632182]
[0.34996951 0.14023934],[0.75001486 0.17148909],[0.66394186 0.32502582]
[0.34996906 0.13894304],[0.75001508 0.17019279],[0.66394011 0.32372982]
[0.34996862 0.13764674],[0.7500153  0.16889648],[0.66393835 0.32243382]
[0.34996817 0.13635044],[0.75001551 0.16760018],[0.66393659 0.32113783]
[0.34996773 0.13505414],[0.75001573 0.16630387],[0.66393483 0.31984183]
[0.34996729 0.13375784],[0.75001595 0.16500757],[0.66393308 0.31854583]
[0.34996684 0.13246153],[0.75001616 0.16371126],[0.66393132 0.31724983]
[0.3499664  0.13116523],[0.75001638 0.16241496],[0.66392956 0.31595383]
[0.34996595 0.12986893],[0.7500166  0.16111865],[0.66392781 0.31465784]
[0.34996551 0.12857263],[0.75001681 0.15982235],[0.66392605 0.31336184]
[0.34996507 0.12727633],[0.75001703 0.15852604],[0.66392429 0.31206584]
[0.34996462 0.12598003],[0.75001724 0.15722974],[0.66392253 0.31076984]
[0.34996418 0.12468372],[0.75001746 0.15593343],[0.66392078 0.30947385]
[0.34996373 0.12338742],[0.75001768 0.15463713],[0.66391902 0.30817785]
[0.34996329 0.12209112],[0.75001789 0.15334082],[0.66391726 0.30688185]
[0.34996284 0.12079482],[0.75001811 0.15204452],[0.66391551 0.30558585]
[0.3499624  0.11949852],[0.75001833 0.15074821],[0.66391375 0.30428986]
[0.34996196 0.11820222],[0.75001854 0.14945191],[0.66391199 0.30299386]
[0.34996151 0.11690591],[0.75001876 0.1481556 ],[0.66391023 0.30169786]
[0.34996107 0.11560961],[0.75001898 0.1468593 ],[0.66390848 0.30040186]
[0.34996062 0.11431331],[0.75001919 0.14556299],[0.66390672 0.29910586]
[0.34996018 0.11301701],[0.75001941 0.14426669],[0.66390496 0.29780987]
[0.34995974 0.11172071],[0.75001963 0.14297038],[0.6639032  0.29651387]
[0.34995929 0.11042441],[0.75001984 0.14167408],[0.66390145 0.29521787]
[0.34995885 0.1091281 ],[0.75002006 0.14037777],[0.66389969 0.29392187]
[0.3499584 0.1078318],[0.75002028 0.13908147],[0.66389793 0.29262588]
[0.34995796 0.1065355 ],[0.75002049 0.13778516],[0.66389618 0.29132988]
[0.34995751 0.1052392 ],[0.75002071 0.13648886],[0.66389442 0.29003388]
[0.34995707 0.1039429 ],[0.75002093 0.13519255],[0.66389266 0.28873788]
[0.34995663 0.10264659],[0.75002114 0.13389625],[0.6638909  0.28744188]
[0.34995618 0.10135029],[0.75002136 0.13259994],[0.66388915 0.28614589]
[0.34995574 0.10005399],[0.75002157 0.13130364],[0.66388739 0.28484989]
[0.34995529 0.09875769],[0.75002179 0.13000733],[0.66388563 0.28355389]
[0.34995485 0.09746139],[0.75002201 0.12871103],[0.66388388 0.28225789]
[0.34995441 0.09616509],[0.75002222 0.12741472],[0.66388212 0.2809619 ]
[0.34995396 0.09486878],[0.75002244 0.12611842],[0.66388036 0.2796659 ]
[0.34995352 0.09357248],[0.75002266 0.12482211],[0.6638786 0.2783699]
[0.34995307 0.09227618],[0.75002287 0.12352581],[0.66387685 0.2770739 ]
[0.34995263 0.09097988],[0.75002309 0.1222295 ],[0.66387509 0.2757779 ]
[0.34995219 0.08968358],[0.75002331 0.1209332 ],[0.66387333 0.27448191]
[0.34995174 0.08838728],[0.75002352 0.11963689],[0.66387157 0.27318591]
[0.3499513  0.08709097],[0.75002374 0.11834059],[0.66386982 0.27188991]
[0.34995085 0.08579467],[0.75002396 0.11704429],[0.66386806 0.27059391]
[0.34995041 0.08449837],[0.75002417 0.11574798],[0.6638663  0.26929792]
[0.34994996 0.08320207],[0.75002439 0.11445168],[0.66386455 0.26800192]
[0.34994952 0.08190577],[0.75002461 0.11315537],[0.66386279 0.26670592]
[0.34994908 0.08060947],[0.75002482 0.11185907],[0.66386103 0.26540992]
[0.34994863 0.07931316],[0.75002504 0.11056276],[0.66385927 0.26411393]
[0.34994819 0.07801686],[0.75002526 0.10926646],[0.66385752 0.26281793]
[0.34994774 0.07672056],[0.75002547 0.10797015],[0.66385576 0.26152193]
[0.3499473  0.07542426],[0.75002569 0.10667385],[0.663854   0.26022593]
[0.34994686 0.07412796],[0.7500259  0.10537754],[0.66385225 0.25892993]
[0.34994641 0.07283166],[0.75002612 0.10408124],[0.66385049 0.25763394]
[0.34994597 0.07153535],[0.75002634 0.10278493],[0.66384873 0.25633794]
[0.34994552 0.07023905],[0.75002655 0.10148863],[0.66384697 0.25504194]
[0.34994508 0.06894275],[0.75002677 0.10019232],[0.66384522 0.25374594]
[0.34994463 0.06764645],[0.75002699 0.09889602],[0.66384346 0.25244995]
[0.34994419 0.06635015],[0.7500272  0.09759971],[0.6638417  0.25115395]
[0.34994375 0.06505385],[0.75002742 0.09630341],[0.66383994 0.24985795]
[0.3499433  0.06375754],[0.75002764 0.0950071 ],[0.66383819 0.24856195]
[0.34994286 0.06246124],[0.75002785 0.0937108 ],[0.66383643 0.24726595]
[0.34994241 0.06116494],[0.75002807 0.09241449],[0.66383467 0.24596996]
[0.34994197 0.05986864],[0.75002829 0.09111819],[0.66383292 0.24467396]
[0.34994153 0.05857234],[0.7500285  0.08982188],[0.66383116 0.24337796]
[0.34994108 0.05727604],[0.75002872 0.08852558],[0.6638294  0.24208196]
[0.34994064 0.05597973],[0.75002894 0.08722927],[0.66382764 0.24078597]
[0.34994019 0.05468343],[0.75002915 0.08593297],[0.66382589 0.23948997]
[0.34993975 0.05338713],[0.75002937 0.08463666],[0.66382413 0.23819397]
[0.3499393  0.05209083],[0.75002959 0.08334036],[0.66382237 0.23689797]
[0.34993886 0.05079453],[0.7500298  0.08204405],[0.66382062 0.23560197]
[0.34993842 0.04949823],[0.75003002 0.08074775],[0.66381886 0.23430598]
[0.34993797 0.04820192],[0.75003023 0.07945144],[0.6638171  0.23300998]
[0.34993753 0.04690562],[0.75003045 0.07815514],[0.66381534 0.23171398]
[0.34993708 0.04560932],[0.75003067 0.07685883],[0.66381359 0.23041798]
[0.34993664 0.04431302],[0.75003088 0.07556253],[0.66381183 0.22912199]
[0.3499362  0.04301672],[0.7500311  0.07426622],[0.66381007 0.22782599]
[0.34993575 0.04172042],[0.75003132 0.07296992],[0.66380831 0.22652999]
[0.34993531 0.04042411],[0.75003153 0.07167361],[0.66380656 0.22523399]
[0.34993486 0.03912781],[0.75003175 0.07037731],[0.6638048 0.223938 ]
[0.34993442 0.03783151],[0.75003197 0.069081  ],[0.66380304 0.222642  ]
[0.34993397 0.03653521],[0.75003218 0.0677847 ],[0.66380129 0.221346  ]
[0.34993353 0.03523891],[0.7500324  0.06648839],[0.66379953 0.22005   ]
[0.34993309 0.03394261],[0.75003262 0.06519209],[0.66379777 0.218754  ]
[0.34993264 0.0326463 ],[0.75003283 0.06389578],[0.66379601 0.21745801]
[0.3499322 0.03135  ],[0.75003305 0.06259948],[0.66379426 0.21616201]
[0.34993175 0.0300537 ],[0.75003327 0.06130317],[0.6637925  0.21486601]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66379074 0.21357001]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66378899 0.21227402]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66378723 0.21097802]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66378547 0.20968202]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66378371 0.20838602]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66378196 0.20709002]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637802  0.20579403]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66377844 0.20449803]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66377668 0.20320203]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66377493 0.20190603]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66377317 0.20061004]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66377141 0.19931404]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66376966 0.19801804]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637679  0.19672204]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66376614 0.19542604]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66376438 0.19413005]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66376263 0.19283405]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66376087 0.19153805]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66375911 0.19024205]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66375736 0.18894606]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637556  0.18765006]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66375384 0.18635406]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66375208 0.18505806]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66375033 0.18376207]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66374857 0.18246607]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66374681 0.18117007]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66374505 0.17987407]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637433  0.17857807]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66374154 0.17728208]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66373978 0.17598608]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66373803 0.17469008]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66373627 0.17339408]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66373451 0.17209809]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66373275 0.17080209]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.663731   0.16950609]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372924 0.16821009]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372748 0.16691409]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372573 0.1656181 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372397 0.1643221 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372221 0.1630261 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66372045 0.1617301 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637187  0.16043411]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66371694 0.15913811]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66371518 0.15784211]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66371342 0.15654611]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66371167 0.15525012]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66370991 0.15395412]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66370815 0.15265812]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6637064  0.15136212]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66370464 0.15006612]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66370288 0.14877013]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66370112 0.14747413]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66369937 0.14617813]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66369761 0.14488213]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66369585 0.14358614]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.6636941  0.14229014]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66369234 0.14099414]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66369058 0.13969814]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368882 0.13840214]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368707 0.13710615]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368531 0.13581015]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368355 0.13451415]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368179 0.13321815]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66368004 0.13192216]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66367828 0.13062616]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66367652 0.12933016]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66367477 0.12803416]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66367301 0.12673816]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66367125 0.12544217]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366949 0.12414617]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366774 0.12285017]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366598 0.12155417]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366422 0.12025818]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366247 0.11896218]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66366071 0.11766618]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365895 0.11637018]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365719 0.11507419]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365544 0.11377819]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365368 0.11248219]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365192 0.11118619]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66365016 0.10989019]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66364841 0.1085942 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66364665 0.1072982 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66364489 0.1060022 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66364314 0.1047062 ]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66364138 0.10341021]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363962 0.10211421]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363786 0.10081821]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363611 0.09952221]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363435 0.09822621]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363259 0.09693022]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66363084 0.09563422]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362908 0.09433822]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362732 0.09304222]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362556 0.09174623]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362381 0.09045023]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362205 0.08915423]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66362029 0.08785823]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66361854 0.08656223]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66361678 0.08526624]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66361502 0.08397024]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66361326 0.08267424]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66361151 0.08137824]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360975 0.08008225]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360799 0.07878625]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360623 0.07749025]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360448 0.07619425]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360272 0.07489826]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
[0.34993149 0.02929605],[0.75003339 0.06054552],[0.66360179 0.07421465]
