1.0
 
[-2.46844865e-03 -1.99992049e+01],[ 1.09030029e-03 -1.99992542e+01],[-8.30220061e-03 -1.99980662e+01]
[0.3499974  0.20803154],[0.75000115 0.23928146],[0.66405376 0.39279835]
[0.34999728 0.20709972],[0.7500012  0.23834963],[0.66405337 0.39186657]
[0.34999717 0.20614785],[0.75000125 0.23739776],[0.66405298 0.39091476]
[0.34999705 0.20517595],[0.7500013  0.23642586],[0.66405258 0.38994291]
[0.34999692 0.204184  ],[0.75000136 0.23543391],[0.66405217 0.38895103]
[0.3499968  0.20317202],[0.75000141 0.23442192],[0.66405175 0.3879391 ]
[0.34999667 0.20214   ],[0.75000147 0.2333899 ],[0.66405133 0.38690714]
[0.34999654 0.20108793],[0.75000153 0.23233784],[0.66405089 0.38585513]
[0.34999641 0.20001583],[0.75000158 0.23126573],[0.66405045 0.38478309]
[0.34999628 0.19892369],[0.75000164 0.23017359],[0.66405    0.38369101]
[0.34999614 0.19781151],[0.7500017  0.22906141],[0.66404954 0.3825789 ]
[0.349996  0.1966793],[0.75000176 0.22792919],[0.66404907 0.38144674]
[0.34999586 0.19552704],[0.75000183 0.22677692],[0.6640486  0.38029455]
[0.34999572 0.19435474],[0.75000189 0.22560462],[0.66404812 0.37912232]
[0.34999557 0.1931624 ],[0.75000195 0.22441228],[0.66404762 0.37793005]
[0.34999542 0.19195003],[0.75000202 0.22319991],[0.66404712 0.37671774]
[0.34999527 0.19071761],[0.75000209 0.22196749],[0.66404662 0.3754854 ]
[0.34999512 0.18946516],[0.75000216 0.22071503],[0.6640461  0.37423301]
[0.34999496 0.18819266],[0.75000222 0.21944253],[0.66404557 0.37296059]
[0.3499948  0.18690107],[0.75000229 0.21815094],[0.66404504 0.37166907]
[0.34999464 0.18560466],[0.75000236 0.21685452],[0.66404451 0.37037273]
[0.34999448 0.18430825],[0.75000243 0.21555811],[0.66404397 0.36907639]
[0.34999432 0.18301183],[0.7500025  0.21426169],[0.66404344 0.36778005]
[0.34999416 0.18171542],[0.75000258 0.21296528],[0.6640429  0.36648371]
[0.34999401 0.18041901],[0.75000265 0.21166886],[0.66404237 0.36518737]
[0.34999385 0.1791226 ],[0.75000272 0.21037244],[0.66404183 0.36389104]
[0.34999369 0.17782618],[0.75000279 0.20907603],[0.6640413 0.3625947]
[0.34999353 0.17652977],[0.75000286 0.20777961],[0.66404076 0.36129836]
[0.34999337 0.17523336],[0.75000293 0.2064832 ],[0.66404023 0.36000202]
[0.34999321 0.17393695],[0.750003   0.20518678],[0.66403969 0.35870568]
[0.34999305 0.17264054],[0.75000307 0.20389037],[0.66403916 0.35740934]
[0.34999289 0.17134412],[0.75000314 0.20259395],[0.66403862 0.356113  ]
[0.34999273 0.17004771],[0.75000321 0.20129753],[0.66403809 0.35481666]
[0.34999257 0.1687513 ],[0.75000328 0.20000112],[0.66403756 0.35352032]
[0.34999241 0.16745489],[0.75000335 0.1987047 ],[0.66403702 0.35222398]
[0.34999225 0.16615847],[0.75000342 0.19740829],[0.66403649 0.35092764]
[0.3499921  0.16486206],[0.75000349 0.19611187],[0.66403595 0.3496313 ]
[0.34999194 0.16356565],[0.75000356 0.19481546],[0.66403542 0.34833496]
[0.34999178 0.16226924],[0.75000363 0.19351904],[0.66403488 0.34703862]
[0.34999162 0.16097282],[0.7500037  0.19222262],[0.66403435 0.34574228]
[0.34999146 0.15967641],[0.75000377 0.19092621],[0.66403381 0.34444595]
[0.3499913 0.15838  ],[0.75000384 0.18962979],[0.66403328 0.34314961]
[0.34999114 0.15708359],[0.75000391 0.18833338],[0.66403274 0.34185327]
[0.34999098 0.15578717],[0.75000398 0.18703696],[0.66403221 0.34055693]
[0.34999082 0.15449076],[0.75000405 0.18574055],[0.66403167 0.33926059]
[0.34999066 0.15319435],[0.75000412 0.18444413],[0.66403114 0.33796425]
[0.3499905  0.15189794],[0.75000419 0.18314772],[0.6640306  0.33666791]
[0.34999034 0.15060152],[0.75000426 0.1818513 ],[0.66403007 0.33537157]
[0.34999018 0.14930511],[0.75000433 0.18055488],[0.66402954 0.33407523]
[0.34999003 0.1480087 ],[0.7500044  0.17925847],[0.664029   0.33277889]
[0.34998987 0.14671229],[0.75000447 0.17796205],[0.66402847 0.33148255]
[0.34998971 0.14541587],[0.75000454 0.17666564],[0.66402793 0.33018621]
[0.34998955 0.14411946],[0.75000461 0.17536922],[0.6640274  0.32888987]
[0.34998939 0.14282305],[0.75000468 0.17407281],[0.66402686 0.32759353]
[0.34998923 0.14152664],[0.75000475 0.17277639],[0.66402633 0.3262972 ]
[0.34998907 0.14023022],[0.75000482 0.17147997],[0.66402579 0.32500086]
[0.34998891 0.13893381],[0.75000489 0.17018356],[0.66402526 0.32370452]
[0.34998875 0.1376374 ],[0.75000496 0.16888714],[0.66402472 0.32240818]
[0.34998859 0.13634099],[0.75000503 0.16759073],[0.66402419 0.32111184]
[0.34998843 0.13504457],[0.7500051  0.16629431],[0.66402365 0.3198155 ]
[0.34998827 0.13374816],[0.75000517 0.1649979 ],[0.66402312 0.31851916]
[0.34998812 0.13245175],[0.75000525 0.16370148],[0.66402258 0.31722282]
[0.34998796 0.13115534],[0.75000532 0.16240507],[0.66402205 0.31592648]
[0.3499878  0.12985892],[0.75000539 0.16110865],[0.66402151 0.31463014]
[0.34998764 0.12856251],[0.75000546 0.15981223],[0.66402098 0.3133338 ]
[0.34998748 0.1272661 ],[0.75000553 0.15851582],[0.66402045 0.31203746]
[0.34998732 0.12596969],[0.7500056 0.1572194],[0.66401991 0.31074112]
[0.34998716 0.12467327],[0.75000567 0.15592299],[0.66401938 0.30944478]
[0.349987   0.12337686],[0.75000574 0.15462657],[0.66401884 0.30814845]
[0.34998684 0.12208045],[0.75000581 0.15333016],[0.66401831 0.30685211]
[0.34998668 0.12078404],[0.75000588 0.15203374],[0.66401777 0.30555577]
[0.34998652 0.11948762],[0.75000595 0.15073732],[0.66401724 0.30425943]
[0.34998636 0.11819121],[0.75000602 0.14944091],[0.6640167  0.30296309]
[0.3499862 0.1168948],[0.75000609 0.14814449],[0.66401617 0.30166675]
[0.34998605 0.11559839],[0.75000616 0.14684808],[0.66401563 0.30037041]
[0.34998589 0.11430198],[0.75000623 0.14555166],[0.6640151  0.29907407]
[0.34998573 0.11300556],[0.7500063  0.14425525],[0.66401456 0.29777773]
[0.34998557 0.11170915],[0.75000637 0.14295883],[0.66401403 0.29648139]
[0.34998541 0.11041274],[0.75000644 0.14166242],[0.66401349 0.29518505]
[0.34998525 0.10911633],[0.75000651 0.140366  ],[0.66401296 0.29388871]
[0.34998509 0.10781991],[0.75000658 0.13906958],[0.66401243 0.29259237]
[0.34998493 0.1065235 ],[0.75000665 0.13777317],[0.66401189 0.29129603]
[0.34998477 0.10522709],[0.75000672 0.13647675],[0.66401136 0.2899997 ]
[0.34998461 0.10393068],[0.75000679 0.13518034],[0.66401082 0.28870336]
[0.34998445 0.10263426],[0.75000686 0.13388392],[0.66401029 0.28740702]
[0.34998429 0.10133785],[0.75000693 0.13258751],[0.66400975 0.28611068]
[0.34998414 0.10004144],[0.750007   0.13129109],[0.66400922 0.28481434]
[0.34998398 0.09874503],[0.75000707 0.12999467],[0.66400868 0.283518  ]
[0.34998382 0.09744861],[0.75000714 0.12869826],[0.66400815 0.28222166]
[0.34998366 0.0961522 ],[0.75000721 0.12740184],[0.66400761 0.28092532]
[0.3499835  0.09485579],[0.75000728 0.12610543],[0.66400708 0.27962898]
[0.34998334 0.09355938],[0.75000735 0.12480901],[0.66400654 0.27833264]
[0.34998318 0.09226296],[0.75000742 0.1235126 ],[0.66400601 0.2770363 ]
[0.34998302 0.09096655],[0.75000749 0.12221618],[0.66400547 0.27573996]
[0.34998286 0.08967014],[0.75000756 0.12091976],[0.66400494 0.27444362]
[0.3499827  0.08837373],[0.75000763 0.11962335],[0.66400441 0.27314728]
[0.34998254 0.08707731],[0.7500077  0.11832693],[0.66400387 0.27185095]
[0.34998238 0.0857809 ],[0.75000777 0.11703052],[0.66400334 0.27055461]
[0.34998222 0.08448449],[0.75000784 0.1157341 ],[0.6640028  0.26925827]
[0.34998207 0.08318808],[0.75000791 0.11443769],[0.66400227 0.26796193]
[0.34998191 0.08189166],[0.75000799 0.11314127],[0.66400173 0.26666559]
[0.34998175 0.08059525],[0.75000806 0.11184486],[0.6640012  0.26536925]
[0.34998159 0.07929884],[0.75000813 0.11054844],[0.66400066 0.26407291]
[0.34998143 0.07800243],[0.7500082  0.10925202],[0.66400013 0.26277657]
[0.34998127 0.07670601],[0.75000827 0.10795561],[0.66399959 0.26148023]
[0.34998111 0.0754096 ],[0.75000834 0.10665919],[0.66399906 0.26018389]
[0.34998095 0.07411319],[0.75000841 0.10536278],[0.66399852 0.25888755]
[0.34998079 0.07281678],[0.75000848 0.10406636],[0.66399799 0.25759121]
[0.34998063 0.07152036],[0.75000855 0.10276995],[0.66399745 0.25629487]
[0.34998047 0.07022395],[0.75000862 0.10147353],[0.66399692 0.25499853]
[0.34998031 0.06892754],[0.75000869 0.10017711],[0.66399638 0.2537022 ]
[0.34998016 0.06763113],[0.75000876 0.0988807 ],[0.66399585 0.25240586]
[0.34998    0.06633471],[0.75000883 0.09758428],[0.66399532 0.25110952]
[0.34997984 0.0650383 ],[0.7500089  0.09628787],[0.66399478 0.24981318]
[0.34997968 0.06374189],[0.75000897 0.09499145],[0.66399425 0.24851684]
[0.34997952 0.06244548],[0.75000904 0.09369504],[0.66399371 0.2472205 ]
[0.34997936 0.06114907],[0.75000911 0.09239862],[0.66399318 0.24592416]
[0.3499792  0.05985265],[0.75000918 0.09110221],[0.66399264 0.24462782]
[0.34997904 0.05855624],[0.75000925 0.08980579],[0.66399211 0.24333148]
[0.34997888 0.05725983],[0.75000932 0.08850937],[0.66399157 0.24203514]
[0.34997872 0.05596342],[0.75000939 0.08721296],[0.66399104 0.2407388 ]
[0.34997856 0.054667  ],[0.75000946 0.08591654],[0.6639905  0.23944246]
[0.3499784  0.05337059],[0.75000953 0.08462013],[0.66398997 0.23814612]
[0.34997825 0.05207418],[0.7500096  0.08332371],[0.66398943 0.23684978]
[0.34997809 0.05077777],[0.75000967 0.0820273 ],[0.6639889  0.23555345]
[0.34997793 0.04948135],[0.75000974 0.08073088],[0.66398836 0.23425711]
[0.34997777 0.04818494],[0.75000981 0.07943446],[0.66398783 0.23296077]
[0.34997761 0.04688853],[0.75000988 0.07813805],[0.6639873  0.23166443]
[0.34997745 0.04559212],[0.75000995 0.07684163],[0.66398676 0.23036809]
[0.34997729 0.0442957 ],[0.75001002 0.07554522],[0.66398623 0.22907175]
[0.34997713 0.04299929],[0.75001009 0.0742488 ],[0.66398569 0.22777541]
[0.34997697 0.04170288],[0.75001016 0.07295239],[0.66398516 0.22647907]
[0.34997681 0.04040647],[0.75001023 0.07165597],[0.66398462 0.22518273]
[0.34997665 0.03911005],[0.7500103  0.07035956],[0.66398409 0.22388639]
[0.34997649 0.03781364],[0.75001037 0.06906314],[0.66398355 0.22259005]
[0.34997633 0.03651723],[0.75001044 0.06776672],[0.66398302 0.22129371]
[0.34997618 0.03522082],[0.75001051 0.06647031],[0.66398248 0.21999737]
[0.34997602 0.0339244 ],[0.75001058 0.06517389],[0.66398195 0.21870103]
[0.34997586 0.03262799],[0.75001065 0.06387748],[0.66398141 0.2174047 ]
[0.3499757  0.03133158],[0.75001073 0.06258106],[0.66398088 0.21610836]
[0.34997554 0.03003517],[0.7500108  0.06128465],[0.66398034 0.21481202]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397981 0.21351568]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397928 0.21221934]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397874 0.210923  ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397821 0.20962666]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397767 0.20833032]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397714 0.20703398]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639766  0.20573764]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397607 0.2044413 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397553 0.20314496]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.663975   0.20184862]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397446 0.20055228]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397393 0.19925595]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397339 0.19795961]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397286 0.19666327]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397232 0.19536693]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397179 0.19407059]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397125 0.19277425]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397072 0.19147791]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66397019 0.19018157]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396965 0.18888523]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396912 0.18758889]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396858 0.18629255]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396805 0.18499621]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396751 0.18369987]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396698 0.18240353]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396644 0.1811072 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396591 0.17981086]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396537 0.17851452]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396484 0.17721818]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639643  0.17592184]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396377 0.1746255 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396323 0.17332916]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639627  0.17203282]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396217 0.17073648]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396163 0.16944014]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639611 0.1681438]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396056 0.16684746]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66396003 0.16555112]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395949 0.16425478]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395896 0.16295845]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395842 0.16166211]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395789 0.16036577]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395735 0.15906943]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395682 0.15777309]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395628 0.15647675]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395575 0.15518041]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395521 0.15388407]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395468 0.15258773]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395415 0.15129139]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395361 0.14999505]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395308 0.14869871]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395254 0.14740237]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395201 0.14610603]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395147 0.1448097 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66395094 0.14351336]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639504  0.14221702]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394987 0.14092068]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394933 0.13962434]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639488 0.138328 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394826 0.13703166]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394773 0.13573532]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394719 0.13443898]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394666 0.13314264]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394612 0.1318463 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394559 0.13054996]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394506 0.12925362]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394452 0.12795728]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394399 0.12666095]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394345 0.12536461]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394292 0.12406827]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394238 0.12277193]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394185 0.12147559]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394131 0.12017925]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394078 0.11888291]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66394024 0.11758657]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393971 0.11629023]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393917 0.11499389]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393864 0.11369755]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639381  0.11240121]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393757 0.11110487]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393704 0.10980853]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639365 0.1085122]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393597 0.10721586]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393543 0.10591952]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639349  0.10462318]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393436 0.10332684]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393383 0.1020305 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393329 0.10073416]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393276 0.09943782]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393222 0.09814148]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393169 0.09684514]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393115 0.0955488 ]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393062 0.09425246]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66393008 0.09295612]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392955 0.09165978]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392902 0.09036345]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392848 0.08906711]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392795 0.08777077]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392741 0.08647443]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392688 0.08517809]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392634 0.08388175]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392581 0.08258541]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392527 0.08128907]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392474 0.07999273]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639242  0.07869639]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392367 0.07740005]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392313 0.07610371]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.6639226  0.07480737]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
[0.34997545 0.02929594],[0.75001084 0.06054542],[0.66392236 0.07421649]
