1.0
 
[-1.71485857e-03 -1.99996217e+01],[ 7.03406537e-04 -1.99996709e+01],[-5.06826364e-03 -1.99990936e+01]
[0.3499982 0.2080311],[0.75000074 0.23928102],[0.66405718 0.39279726]
[0.34999812 0.20709925],[0.75000077 0.23834917],[0.66405695 0.39186544]
[0.34999804 0.20614737],[0.7500008  0.23739728],[0.66405671 0.39091358]
[0.34999795 0.20517544],[0.75000084 0.23642536],[0.66405647 0.38994168]
[0.34999787 0.20418348],[0.75000087 0.23543339],[0.66405622 0.38894974]
[0.34999778 0.20317148],[0.75000091 0.23442138],[0.66405597 0.38793776]
[0.34999769 0.20213943],[0.75000094 0.23338934],[0.66405571 0.38690574]
[0.3499976  0.20108735],[0.75000098 0.23233725],[0.66405544 0.38585369]
[0.34999751 0.20001522],[0.75000102 0.23126512],[0.66405517 0.38478159]
[0.34999742 0.19892306],[0.75000106 0.23017296],[0.6640549  0.38368946]
[0.34999733 0.19781086],[0.7500011  0.22906075],[0.66405462 0.38257728]
[0.34999723 0.19667862],[0.75000113 0.22792851],[0.66405434 0.38144507]
[0.34999713 0.19552633],[0.75000117 0.22677622],[0.66405405 0.38029282]
[0.34999703 0.19435401],[0.75000122 0.2256039 ],[0.66405376 0.37912053]
[0.34999693 0.19316165],[0.75000126 0.22441153],[0.66405346 0.3779282 ]
[0.34999683 0.19194925],[0.7500013  0.22319913],[0.66405315 0.37671583]
[0.34999672 0.19071681],[0.75000134 0.22196668],[0.66405284 0.37548342]
[0.34999662 0.18946433],[0.75000139 0.2207142 ],[0.66405253 0.37423097]
[0.34999651 0.18819181],[0.75000143 0.21944168],[0.66405221 0.37295848]
[0.3499964  0.18690019],[0.75000148 0.21815006],[0.66405189 0.3716669 ]
[0.34999629 0.18560376],[0.75000152 0.21685362],[0.66405156 0.3703705 ]
[0.34999618 0.18430733],[0.75000157 0.21555719],[0.66405124 0.3690741 ]
[0.34999607 0.1830109 ],[0.75000161 0.21426075],[0.66405091 0.36777771]
[0.34999596 0.18171447],[0.75000166 0.21296432],[0.66405059 0.36648131]
[0.34999585 0.18041804],[0.7500017  0.21166789],[0.66405026 0.36518491]
[0.34999573 0.1791216 ],[0.75000175 0.21037145],[0.66404994 0.36388851]
[0.34999562 0.17782517],[0.75000179 0.20907502],[0.66404961 0.36259211]
[0.34999551 0.17652874],[0.75000184 0.20777858],[0.66404929 0.36129572]
[0.3499954  0.17523231],[0.75000188 0.20648215],[0.66404896 0.35999932]
[0.34999529 0.17393588],[0.75000193 0.20518571],[0.66404864 0.35870292]
[0.34999518 0.17263945],[0.75000197 0.20388928],[0.66404831 0.35740652]
[0.34999507 0.17134302],[0.75000202 0.20259284],[0.66404799 0.35611012]
[0.34999496 0.17004658],[0.75000206 0.20129641],[0.66404766 0.35481373]
[0.34999485 0.16875015],[0.75000211 0.19999997],[0.66404734 0.35351733]
[0.34999474 0.16745372],[0.75000215 0.19870354],[0.66404701 0.35222093]
[0.34999463 0.16615729],[0.7500022 0.1974071],[0.66404669 0.35092453]
[0.34999452 0.16486086],[0.75000224 0.19611067],[0.66404636 0.34962814]
[0.34999441 0.16356443],[0.75000229 0.19481424],[0.66404604 0.34833174]
[0.3499943 0.162268 ],[0.75000233 0.1935178 ],[0.66404571 0.34703534]
[0.34999419 0.16097156],[0.75000238 0.19222137],[0.66404539 0.34573894]
[0.34999408 0.15967513],[0.75000242 0.19092493],[0.66404506 0.34444254]
[0.34999397 0.1583787 ],[0.75000247 0.1896285 ],[0.66404474 0.34314615]
[0.34999386 0.15708227],[0.75000251 0.18833206],[0.66404441 0.34184975]
[0.34999375 0.15578584],[0.75000256 0.18703563],[0.66404409 0.34055335]
[0.34999364 0.15448941],[0.7500026  0.18573919],[0.66404376 0.33925695]
[0.34999353 0.15319298],[0.75000265 0.18444276],[0.66404344 0.33796055]
[0.34999342 0.15189654],[0.7500027  0.18314632],[0.66404311 0.33666416]
[0.34999331 0.15060011],[0.75000274 0.18184989],[0.66404278 0.33536776]
[0.3499932  0.14930368],[0.75000279 0.18055345],[0.66404246 0.33407136]
[0.34999309 0.14800725],[0.75000283 0.17925702],[0.66404213 0.33277496]
[0.34999298 0.14671082],[0.75000288 0.17796059],[0.66404181 0.33147857]
[0.34999287 0.14541439],[0.75000292 0.17666415],[0.66404148 0.33018217]
[0.34999276 0.14411796],[0.75000297 0.17536772],[0.66404116 0.32888577]
[0.34999264 0.14282152],[0.75000301 0.17407128],[0.66404083 0.32758937]
[0.34999253 0.14152509],[0.75000306 0.17277485],[0.66404051 0.32629297]
[0.34999242 0.14022866],[0.7500031  0.17147841],[0.66404018 0.32499658]
[0.34999231 0.13893223],[0.75000315 0.17018198],[0.66403986 0.32370018]
[0.3499922 0.1376358],[0.75000319 0.16888554],[0.66403953 0.32240378]
[0.34999209 0.13633937],[0.75000324 0.16758911],[0.66403921 0.32110738]
[0.34999198 0.13504294],[0.75000328 0.16629267],[0.66403888 0.31981098]
[0.34999187 0.1337465 ],[0.75000333 0.16499624],[0.66403856 0.31851459]
[0.34999176 0.13245007],[0.75000337 0.1636998 ],[0.66403823 0.31721819]
[0.34999165 0.13115364],[0.75000342 0.16240337],[0.66403791 0.31592179]
[0.34999154 0.12985721],[0.75000346 0.16110694],[0.66403758 0.31462539]
[0.34999143 0.12856078],[0.75000351 0.1598105 ],[0.66403726 0.313329  ]
[0.34999132 0.12726435],[0.75000355 0.15851407],[0.66403693 0.3120326 ]
[0.34999121 0.12596792],[0.7500036  0.15721763],[0.66403661 0.3107362 ]
[0.3499911  0.12467148],[0.75000364 0.1559212 ],[0.66403628 0.3094398 ]
[0.34999099 0.12337505],[0.75000369 0.15462476],[0.66403596 0.3081434 ]
[0.34999088 0.12207862],[0.75000373 0.15332833],[0.66403563 0.30684701]
[0.34999077 0.12078219],[0.75000378 0.15203189],[0.66403531 0.30555061]
[0.34999066 0.11948576],[0.75000382 0.15073546],[0.66403498 0.30425421]
[0.34999055 0.11818933],[0.75000387 0.14943902],[0.66403466 0.30295781]
[0.34999044 0.1168929 ],[0.75000391 0.14814259],[0.66403433 0.30166141]
[0.34999033 0.11559646],[0.75000396 0.14684615],[0.66403401 0.30036502]
[0.34999022 0.11430003],[0.75000401 0.14554972],[0.66403368 0.29906862]
[0.34999011 0.1130036 ],[0.75000405 0.14425329],[0.66403336 0.29777222]
[0.34999    0.11170717],[0.7500041  0.14295685],[0.66403303 0.29647582]
[0.34998989 0.11041074],[0.75000414 0.14166042],[0.66403271 0.29517943]
[0.34998978 0.10911431],[0.75000419 0.14036398],[0.66403238 0.29388303]
[0.34998967 0.10781788],[0.75000423 0.13906755],[0.66403206 0.29258663]
[0.34998956 0.10652144],[0.75000428 0.13777111],[0.66403173 0.29129023]
[0.34998944 0.10522501],[0.75000432 0.13647468],[0.66403141 0.28999383]
[0.34998933 0.10392858],[0.75000437 0.13517824],[0.66403108 0.28869744]
[0.34998922 0.10263215],[0.75000441 0.13388181],[0.66403076 0.28740104]
[0.34998911 0.10133572],[0.75000446 0.13258537],[0.66403043 0.28610464]
[0.349989   0.10003929],[0.7500045  0.13128894],[0.66403011 0.28480824]
[0.34998889 0.09874286],[0.75000455 0.1299925 ],[0.66402978 0.28351184]
[0.34998878 0.09744642],[0.75000459 0.12869607],[0.66402946 0.28221545]
[0.34998867 0.09614999],[0.75000464 0.12739964],[0.66402913 0.28091905]
[0.34998856 0.09485356],[0.75000468 0.1261032 ],[0.66402881 0.27962265]
[0.34998845 0.09355713],[0.75000473 0.12480677],[0.66402848 0.27832625]
[0.34998834 0.0922607 ],[0.75000477 0.12351033],[0.66402816 0.27702986]
[0.34998823 0.09096427],[0.75000482 0.1222139 ],[0.66402783 0.27573346]
[0.34998812 0.08966784],[0.75000486 0.12091746],[0.66402751 0.27443706]
[0.34998801 0.0883714 ],[0.75000491 0.11962103],[0.66402718 0.27314066]
[0.3499879  0.08707497],[0.75000495 0.11832459],[0.66402686 0.27184426]
[0.34998779 0.08577854],[0.750005   0.11702816],[0.66402653 0.27054787]
[0.34998768 0.08448211],[0.75000504 0.11573172],[0.66402621 0.26925147]
[0.34998757 0.08318568],[0.75000509 0.11443529],[0.66402588 0.26795507]
[0.34998746 0.08188925],[0.75000513 0.11313885],[0.66402556 0.26665867]
[0.34998735 0.08059282],[0.75000518 0.11184242],[0.66402523 0.26536228]
[0.34998724 0.07929638],[0.75000523 0.11054599],[0.66402491 0.26406588]
[0.34998713 0.07799995],[0.75000527 0.10924955],[0.66402458 0.26276948]
[0.34998702 0.07670352],[0.75000532 0.10795312],[0.66402426 0.26147308]
[0.34998691 0.07540709],[0.75000536 0.10665668],[0.66402393 0.26017668]
[0.3499868  0.07411066],[0.75000541 0.10536025],[0.66402361 0.25888029]
[0.34998669 0.07281423],[0.75000545 0.10406381],[0.66402328 0.25758389]
[0.34998658 0.0715178 ],[0.7500055  0.10276738],[0.66402296 0.25628749]
[0.34998647 0.07022136],[0.75000554 0.10147094],[0.66402263 0.25499109]
[0.34998636 0.06892493],[0.75000559 0.10017451],[0.66402231 0.25369469]
[0.34998624 0.0676285 ],[0.75000563 0.09887807],[0.66402198 0.2523983 ]
[0.34998613 0.06633207],[0.75000568 0.09758164],[0.66402166 0.2511019 ]
[0.34998602 0.06503564],[0.75000572 0.0962852 ],[0.66402133 0.2498055 ]
[0.34998591 0.06373921],[0.75000577 0.09498877],[0.66402101 0.2485091 ]
[0.3499858  0.06244278],[0.75000581 0.09369234],[0.66402068 0.24721271]
[0.34998569 0.06114634],[0.75000586 0.0923959 ],[0.66402036 0.24591631]
[0.34998558 0.05984991],[0.7500059  0.09109947],[0.66402003 0.24461991]
[0.34998547 0.05855348],[0.75000595 0.08980303],[0.66401971 0.24332351]
[0.34998536 0.05725705],[0.75000599 0.0885066 ],[0.66401938 0.24202711]
[0.34998525 0.05596062],[0.75000604 0.08721016],[0.66401906 0.24073072]
[0.34998514 0.05466419],[0.75000608 0.08591373],[0.66401873 0.23943432]
[0.34998503 0.05336776],[0.75000613 0.08461729],[0.66401841 0.23813792]
[0.34998492 0.05207132],[0.75000617 0.08332086],[0.66401808 0.23684152]
[0.34998481 0.05077489],[0.75000622 0.08202442],[0.66401776 0.23554512]
[0.3499847  0.04947846],[0.75000626 0.08072799],[0.66401743 0.23424873]
[0.34998459 0.04818203],[0.75000631 0.07943155],[0.66401711 0.23295233]
[0.34998448 0.0468856 ],[0.75000635 0.07813512],[0.66401678 0.23165593]
[0.34998437 0.04558917],[0.7500064  0.07683869],[0.66401646 0.23035953]
[0.34998426 0.04429274],[0.75000644 0.07554225],[0.66401613 0.22906314]
[0.34998415 0.0429963 ],[0.75000649 0.07424582],[0.66401581 0.22776674]
[0.34998404 0.04169987],[0.75000654 0.07294938],[0.66401548 0.22647034]
[0.34998393 0.04040344],[0.75000658 0.07165295],[0.66401516 0.22517394]
[0.34998382 0.03910701],[0.75000663 0.07035651],[0.66401483 0.22387754]
[0.34998371 0.03781058],[0.75000667 0.06906008],[0.66401451 0.22258115]
[0.3499836  0.03651415],[0.75000672 0.06776364],[0.66401418 0.22128475]
[0.34998349 0.03521772],[0.75000676 0.06646721],[0.66401386 0.21998835]
[0.34998338 0.03392128],[0.75000681 0.06517077],[0.66401353 0.21869195]
[0.34998327 0.03262485],[0.75000685 0.06387434],[0.66401321 0.21739555]
[0.34998316 0.03132842],[0.7500069 0.0625779],[0.66401288 0.21609916]
[0.34998304 0.03003199],[0.75000694 0.06128147],[0.66401256 0.21480276]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401223 0.21350636]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401191 0.21220996]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401158 0.21091357]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401126 0.20961717]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401093 0.20832077]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401061 0.20702437]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66401028 0.20572797]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400996 0.20443158]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400963 0.20313518]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400931 0.20183878]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400898 0.20054238]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400866 0.19924598]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400833 0.19794959]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400801 0.19665319]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400768 0.19535679]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400735 0.19406039]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400703 0.192764  ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640067 0.1914676]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400638 0.1901712 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400605 0.1888748 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400573 0.1875784 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640054  0.18628201]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400508 0.18498561]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400475 0.18368921]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400443 0.18239281]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640041  0.18109641]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400378 0.17980002]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400345 0.17850362]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400313 0.17720722]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640028  0.17591082]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400248 0.17461443]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400215 0.17331803]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400183 0.17202163]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640015  0.17072523]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400118 0.16942883]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400085 0.16813244]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66400053 0.16683604]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6640002  0.16553964]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399988 0.16424324]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399955 0.16294685]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399923 0.16165045]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639989  0.16035405]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399858 0.15905765]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399825 0.15776125]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399793 0.15646486]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639976  0.15516846]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399728 0.15387206]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399695 0.15257566]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399663 0.15127926]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639963  0.14998287]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399598 0.14868647]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399565 0.14739007]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399533 0.14609367]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.663995   0.14479728]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399468 0.14350088]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399435 0.14220448]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399403 0.14090808]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639937  0.13961168]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399338 0.13831529]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399305 0.13701889]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399273 0.13572249]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639924  0.13442609]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399208 0.13312969]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399175 0.1318333 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399143 0.1305369 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639911 0.1292405]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399078 0.1279441 ]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399045 0.12664771]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66399013 0.12535131]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639898  0.12405491]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398948 0.12275851]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398915 0.12146211]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398883 0.12016572]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639885  0.11886932]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398818 0.11757292]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398785 0.11627652]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398753 0.11498012]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639872  0.11368373]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398688 0.11238733]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398655 0.11109093]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398623 0.10979453]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639859  0.10849814]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398558 0.10720174]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398525 0.10590534]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398493 0.10460894]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639846  0.10331254]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398428 0.10201615]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398395 0.10071975]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398363 0.09942335]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639833  0.09812695]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398298 0.09683055]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398265 0.09553416]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398233 0.09423776]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.663982   0.09294136]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398168 0.09164496]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398135 0.09034857]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398103 0.08905217]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639807  0.08775577]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398038 0.08645937]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66398005 0.08516297]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397973 0.08386658]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639794  0.08257018]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397908 0.08127378]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397875 0.07997738]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397843 0.07868099]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.6639781  0.07738459]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397778 0.07608819]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397745 0.07479179]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
[0.34998298 0.02929595],[0.75000697 0.06054543],[0.66397731 0.07421817]
