1.0
 
[-4.98039869e-03 -1.99978157e+01],[ 2.37944475e-03 -1.99978653e+01],[-1.90797689e-02 -1.99946425e+01]
[0.34999473 0.20803301],[0.75000252 0.23928293],[0.66404233 0.39280198]
[0.3499945  0.20710125],[0.75000263 0.23835117],[0.66404144 0.39187036]
[0.34999427 0.20614945],[0.75000274 0.23739937],[0.66404054 0.39091872]
[0.34999402 0.20517762],[0.75000285 0.23642753],[0.66403961 0.38994703]
[0.34999378 0.20418574],[0.75000297 0.23543565],[0.66403867 0.38895531]
[0.34999353 0.20317383],[0.75000309 0.23442373],[0.66403771 0.38794356]
[0.34999327 0.20214188],[0.75000321 0.23339178],[0.66403673 0.38691177]
[0.34999301 0.20108989],[0.75000334 0.23233979],[0.66403572 0.38585995]
[0.34999274 0.20001786],[0.75000347 0.23126776],[0.6640347  0.38478809]
[0.34999247 0.1989258 ],[0.7500036  0.23017569],[0.66403367 0.3836962 ]
[0.34999219 0.1978137 ],[0.75000373 0.22906359],[0.66403261 0.38258428]
[0.34999191 0.19668156],[0.75000386 0.22793145],[0.66403153 0.38145232]
[0.34999163 0.19552938],[0.750004   0.22677926],[0.66403043 0.38030032]
[0.34999134 0.19435716],[0.75000414 0.22560705],[0.66402932 0.37912829]
[0.34999104 0.19316491],[0.75000428 0.22441479],[0.66402818 0.37793622]
[0.34999074 0.19195262],[0.75000442 0.22320249],[0.66402703 0.37672412]
[0.34999043 0.19072029],[0.75000457 0.22197016],[0.66402586 0.37549199]
[0.34999012 0.18946792],[0.75000472 0.22071779],[0.66402467 0.37423982]
[0.34998981 0.18819552],[0.75000487 0.21944538],[0.66402346 0.37296762]
[0.34998948 0.186904  ],[0.75000502 0.21815387],[0.66402223 0.37167631]
[0.34998916 0.18560766],[0.75000518 0.21685752],[0.66402099 0.37038017]
[0.34998884 0.18431131],[0.75000533 0.21556116],[0.66401976 0.36908402]
[0.34998852 0.18301496],[0.75000548 0.21426481],[0.66401853 0.36778788]
[0.3499882  0.18171861],[0.75000564 0.21296846],[0.66401729 0.36649173]
[0.34998787 0.18042226],[0.75000579 0.21167211],[0.66401606 0.36519559]
[0.34998755 0.17912591],[0.75000595 0.21037576],[0.66401483 0.36389944]
[0.34998723 0.17782956],[0.7500061 0.2090794],[0.66401359 0.3626033 ]
[0.34998691 0.17653321],[0.75000625 0.20778305],[0.66401236 0.36130716]
[0.34998659 0.17523686],[0.75000641 0.2064867 ],[0.66401113 0.36001101]
[0.34998626 0.17394051],[0.75000656 0.20519035],[0.66400989 0.35871487]
[0.34998594 0.17264416],[0.75000672 0.20389399],[0.66400866 0.35741872]
[0.34998562 0.17134781],[0.75000687 0.20259764],[0.66400743 0.35612258]
[0.3499853  0.17005147],[0.75000702 0.20130129],[0.66400619 0.35482644]
[0.34998498 0.16875512],[0.75000718 0.20000494],[0.66400496 0.35353029]
[0.34998465 0.16745877],[0.75000733 0.19870858],[0.66400373 0.35223415]
[0.34998433 0.16616242],[0.75000748 0.19741223],[0.66400249 0.350938  ]
[0.34998401 0.16486607],[0.75000764 0.19611588],[0.66400126 0.34964186]
[0.34998369 0.16356972],[0.75000779 0.19481953],[0.66400003 0.34834572]
[0.34998337 0.16227337],[0.75000795 0.19352317],[0.66399879 0.34704957]
[0.34998304 0.16097702],[0.7500081  0.19222682],[0.66399756 0.34575343]
[0.34998272 0.15968067],[0.75000825 0.19093047],[0.66399633 0.34445728]
[0.3499824  0.15838432],[0.75000841 0.18963412],[0.66399509 0.34316114]
[0.34998208 0.15708797],[0.75000856 0.18833776],[0.66399386 0.34186499]
[0.34998176 0.15579162],[0.75000871 0.18704141],[0.66399263 0.34056885]
[0.34998143 0.15449528],[0.75000887 0.18574506],[0.66399139 0.33927271]
[0.34998111 0.15319893],[0.75000902 0.18444871],[0.66399016 0.33797656]
[0.34998079 0.15190258],[0.75000918 0.18315236],[0.66398893 0.33668042]
[0.34998047 0.15060623],[0.75000933 0.181856  ],[0.66398769 0.33538427]
[0.34998015 0.14930988],[0.75000948 0.18055965],[0.66398646 0.33408813]
[0.34997982 0.14801353],[0.75000964 0.1792633 ],[0.66398523 0.33279199]
[0.3499795  0.14671718],[0.75000979 0.17796695],[0.66398399 0.33149584]
[0.34997918 0.14542083],[0.75000995 0.17667059],[0.66398276 0.3301997 ]
[0.34997886 0.14412448],[0.7500101  0.17537424],[0.66398153 0.32890355]
[0.34997854 0.14282813],[0.75001025 0.17407789],[0.66398029 0.32760741]
[0.34997821 0.14153178],[0.75001041 0.17278154],[0.66397906 0.32631127]
[0.34997789 0.14023543],[0.75001056 0.17148518],[0.66397783 0.32501512]
[0.34997757 0.13893909],[0.75001071 0.17018883],[0.66397659 0.32371898]
[0.34997725 0.13764274],[0.75001087 0.16889248],[0.66397536 0.32242283]
[0.34997693 0.13634639],[0.75001102 0.16759613],[0.66397413 0.32112669]
[0.3499766  0.13505004],[0.75001118 0.16629977],[0.66397289 0.31983055]
[0.34997628 0.13375369],[0.75001133 0.16500342],[0.66397166 0.3185344 ]
[0.34997596 0.13245734],[0.75001148 0.16370707],[0.66397043 0.31723826]
[0.34997564 0.13116099],[0.75001164 0.16241072],[0.66396919 0.31594211]
[0.34997531 0.12986464],[0.75001179 0.16111437],[0.66396796 0.31464597]
[0.34997499 0.12856829],[0.75001195 0.15981801],[0.66396673 0.31334982]
[0.34997467 0.12727194],[0.7500121  0.15852166],[0.66396549 0.31205368]
[0.34997435 0.12597559],[0.75001225 0.15722531],[0.66396426 0.31075754]
[0.34997403 0.12467924],[0.75001241 0.15592896],[0.66396303 0.30946139]
[0.3499737 0.1233829],[0.75001256 0.1546326 ],[0.66396179 0.30816525]
[0.34997338 0.12208655],[0.75001271 0.15333625],[0.66396056 0.3068691 ]
[0.34997306 0.1207902 ],[0.75001287 0.1520399 ],[0.66395933 0.30557296]
[0.34997274 0.11949385],[0.75001302 0.15074355],[0.66395809 0.30427682]
[0.34997242 0.1181975 ],[0.75001318 0.14944719],[0.66395686 0.30298067]
[0.34997209 0.11690115],[0.75001333 0.14815084],[0.66395563 0.30168453]
[0.34997177 0.1156048 ],[0.75001348 0.14685449],[0.66395439 0.30038838]
[0.34997145 0.11430845],[0.75001364 0.14555814],[0.66395316 0.29909224]
[0.34997113 0.1130121 ],[0.75001379 0.14426178],[0.66395193 0.2977961 ]
[0.34997081 0.11171575],[0.75001394 0.14296543],[0.66395069 0.29649995]
[0.34997048 0.1104194 ],[0.7500141  0.14166908],[0.66394946 0.29520381]
[0.34997016 0.10912306],[0.75001425 0.14037273],[0.66394823 0.29390766]
[0.34996984 0.10782671],[0.75001441 0.13907637],[0.66394699 0.29261152]
[0.34996952 0.10653036],[0.75001456 0.13778002],[0.66394576 0.29131537]
[0.3499692  0.10523401],[0.75001471 0.13648367],[0.66394453 0.29001923]
[0.34996887 0.10393766],[0.75001487 0.13518732],[0.66394329 0.28872309]
[0.34996855 0.10264131],[0.75001502 0.13389097],[0.66394206 0.28742694]
[0.34996823 0.10134496],[0.75001518 0.13259461],[0.66394083 0.2861308 ]
[0.34996791 0.10004861],[0.75001533 0.13129826],[0.66393959 0.28483465]
[0.34996759 0.09875226],[0.75001548 0.13000191],[0.66393836 0.28353851]
[0.34996726 0.09745591],[0.75001564 0.12870556],[0.66393713 0.28224237]
[0.34996694 0.09615956],[0.75001579 0.1274092 ],[0.66393589 0.28094622]
[0.34996662 0.09486321],[0.75001594 0.12611285],[0.66393466 0.27965008]
[0.3499663  0.09356687],[0.7500161 0.1248165],[0.66393343 0.27835393]
[0.34996598 0.09227052],[0.75001625 0.12352015],[0.66393219 0.27705779]
[0.34996565 0.09097417],[0.75001641 0.12222379],[0.66393096 0.27576165]
[0.34996533 0.08967782],[0.75001656 0.12092744],[0.66392973 0.2744655 ]
[0.34996501 0.08838147],[0.75001671 0.11963109],[0.66392849 0.27316936]
[0.34996469 0.08708512],[0.75001687 0.11833474],[0.66392726 0.27187321]
[0.34996437 0.08578877],[0.75001702 0.11703838],[0.66392603 0.27057707]
[0.34996404 0.08449242],[0.75001718 0.11574203],[0.66392479 0.26928092]
[0.34996372 0.08319607],[0.75001733 0.11444568],[0.66392356 0.26798478]
[0.3499634  0.08189972],[0.75001748 0.11314933],[0.66392233 0.26668864]
[0.34996308 0.08060337],[0.75001764 0.11185297],[0.66392109 0.26539249]
[0.34996276 0.07930702],[0.75001779 0.11055662],[0.66391986 0.26409635]
[0.34996243 0.07801068],[0.75001794 0.10926027],[0.66391863 0.2628002 ]
[0.34996211 0.07671433],[0.7500181  0.10796392],[0.66391739 0.26150406]
[0.34996179 0.07541798],[0.75001825 0.10666757],[0.66391616 0.26020792]
[0.34996147 0.07412163],[0.75001841 0.10537121],[0.66391493 0.25891177]
[0.34996115 0.07282528],[0.75001856 0.10407486],[0.66391369 0.25761563]
[0.34996082 0.07152893],[0.75001871 0.10277851],[0.66391246 0.25631948]
[0.3499605  0.07023258],[0.75001887 0.10148216],[0.66391123 0.25502334]
[0.34996018 0.06893623],[0.75001902 0.1001858 ],[0.66390999 0.2537272 ]
[0.34995986 0.06763988],[0.75001918 0.09888945],[0.66390876 0.25243105]
[0.34995954 0.06634353],[0.75001933 0.0975931 ],[0.66390753 0.25113491]
[0.34995921 0.06504718],[0.75001948 0.09629675],[0.66390629 0.24983876]
[0.34995889 0.06375083],[0.75001964 0.09500039],[0.66390506 0.24854262]
[0.34995857 0.06245449],[0.75001979 0.09370404],[0.66390383 0.24724647]
[0.34995825 0.06115814],[0.75001994 0.09240769],[0.66390259 0.24595033]
[0.34995792 0.05986179],[0.7500201  0.09111134],[0.66390136 0.24465419]
[0.3499576  0.05856544],[0.75002025 0.08981498],[0.66390013 0.24335804]
[0.34995728 0.05726909],[0.75002041 0.08851863],[0.66389889 0.2420619 ]
[0.34995696 0.05597274],[0.75002056 0.08722228],[0.66389766 0.24076575]
[0.34995664 0.05467639],[0.75002071 0.08592593],[0.66389643 0.23946961]
[0.34995631 0.05338004],[0.75002087 0.08462958],[0.66389519 0.23817347]
[0.34995599 0.05208369],[0.75002102 0.08333322],[0.66389396 0.23687732]
[0.34995567 0.05078734],[0.75002117 0.08203687],[0.66389273 0.23558118]
[0.34995535 0.04949099],[0.75002133 0.08074052],[0.66389149 0.23428503]
[0.34995503 0.04819464],[0.75002148 0.07944417],[0.66389026 0.23298889]
[0.3499547 0.0468983],[0.75002164 0.07814781],[0.66388903 0.23169275]
[0.34995438 0.04560195],[0.75002179 0.07685146],[0.66388779 0.2303966 ]
[0.34995406 0.0443056 ],[0.75002194 0.07555511],[0.66388656 0.22910046]
[0.34995374 0.04300925],[0.7500221  0.07425876],[0.66388533 0.22780431]
[0.34995342 0.0417129 ],[0.75002225 0.0729624 ],[0.66388409 0.22650817]
[0.34995309 0.04041655],[0.75002241 0.07166605],[0.66388286 0.22521202]
[0.34995277 0.0391202 ],[0.75002256 0.0703697 ],[0.66388163 0.22391588]
[0.34995245 0.03782385],[0.75002271 0.06907335],[0.66388039 0.22261974]
[0.34995213 0.0365275 ],[0.75002287 0.06777699],[0.66387916 0.22132359]
[0.34995181 0.03523115],[0.75002302 0.06648064],[0.66387793 0.22002745]
[0.34995148 0.0339348 ],[0.75002317 0.06518429],[0.66387669 0.2187313 ]
[0.34995116 0.03263845],[0.75002333 0.06388794],[0.66387546 0.21743516]
[0.34995084 0.03134211],[0.75002348 0.06259158],[0.66387423 0.21613902]
[0.34995052 0.03004576],[0.75002364 0.06129523],[0.66387299 0.21484287]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66387176 0.21354673]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66387053 0.21225058]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386929 0.21095444]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386806 0.2096583 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386683 0.20836215]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386559 0.20706601]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386436 0.20576986]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386313 0.20447372]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386189 0.20317757]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66386066 0.20188143]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385943 0.20058529]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385819 0.19928914]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385696 0.197993  ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385573 0.19669685]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385449 0.19540071]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385326 0.19410457]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385203 0.19280842]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66385079 0.19151228]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384956 0.19021613]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384833 0.18891999]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384709 0.18762385]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384586 0.1863277 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384463 0.18503156]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384339 0.18373541]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384216 0.18243927]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66384093 0.18114312]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383969 0.17984698]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383846 0.17855084]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383723 0.17725469]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383599 0.17595855]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383476 0.1746624 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383353 0.17336626]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383229 0.17207012]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66383106 0.17077397]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382983 0.16947783]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382859 0.16818168]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382736 0.16688554]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382613 0.1655894 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382489 0.16429325]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382366 0.16299711]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382243 0.16170096]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66382119 0.16040482]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381996 0.15910867]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381873 0.15781253]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381749 0.15651639]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381626 0.15522024]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381503 0.1539241 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381379 0.15262795]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381256 0.15133181]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381133 0.15003567]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66381009 0.14873952]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380886 0.14744338]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380763 0.14614723]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380639 0.14485109]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380516 0.14355495]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380393 0.1422588 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380269 0.14096266]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380146 0.13966651]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66380023 0.13837037]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379899 0.13707423]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379776 0.13577808]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379653 0.13448194]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379529 0.13318579]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379406 0.13188965]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379283 0.1305935 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379159 0.12929736]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66379036 0.12800122]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378913 0.12670507]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378789 0.12540893]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378666 0.12411278]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378543 0.12281664]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378419 0.1215205 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378296 0.12022435]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378173 0.11892821]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66378049 0.11763206]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377926 0.11633592]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377803 0.11503978]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377679 0.11374363]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377556 0.11244749]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377433 0.11115134]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377309 0.1098552 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377186 0.10855905]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66377063 0.10726291]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376939 0.10596677]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376816 0.10467062]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376693 0.10337448]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376569 0.10207833]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376446 0.10078219]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376323 0.09948605]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376199 0.0981899 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66376076 0.09689376]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375953 0.09559761]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375829 0.09430147]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375706 0.09300533]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375583 0.09170918]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375459 0.09041304]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375336 0.08911689]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375213 0.08782075]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66375089 0.0865246 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374966 0.08522846]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374843 0.08393232]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374719 0.08263617]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374596 0.08134003]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374473 0.08004388]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374349 0.07874774]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374226 0.0774516 ]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66374103 0.07615545]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373979 0.07485931]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
[0.34995033 0.02929567],[0.75002373 0.06054514],[0.66373918 0.07421704]
