1.0
 
[-1.06315392e-02 -1.99946901e+01],[ 5.27950781e-03 -1.99947407e+01],[ -0.04331721 -19.98694167]
[0.34998874 0.20803633],[0.75000559 0.23928624],[0.66401664 0.39281014]
[0.34998825 0.20710471],[0.75000584 0.23835463],[0.66401462 0.39187889]
[0.34998774 0.20615306],[0.75000609 0.23740297],[0.66401256 0.3909276 ]
[0.34998723 0.20518138],[0.75000634 0.23643129],[0.66401046 0.3899563 ]
[0.3499867  0.20418966],[0.7500066  0.23543956],[0.66400831 0.38896496]
[0.34998616 0.2031779 ],[0.75000687 0.23442781],[0.66400612 0.3879536 ]
[0.34998561 0.20214611],[0.75000714 0.23339601],[0.66400389 0.38692221]
[0.34998506 0.20109429],[0.75000742 0.23234419],[0.66400161 0.38587079]
[0.34998449 0.20002243],[0.7500077  0.23127233],[0.6639993  0.38479934]
[0.34998391 0.19893054],[0.75000799 0.23018043],[0.66399693 0.38370787]
[0.34998332 0.19781861],[0.75000828 0.2290685 ],[0.66399453 0.38259638]
[0.34998271 0.19668664],[0.75000858 0.22793653],[0.66399208 0.38146485]
[0.3499821  0.19553465],[0.75000889 0.22678453],[0.66398959 0.3803133 ]
[0.34998148 0.19436261],[0.7500092 0.2256125],[0.66398705 0.37914172]
[0.34998085 0.19317055],[0.75000951 0.22442042],[0.66398447 0.37795011]
[0.3499802  0.19195844],[0.75000983 0.22320832],[0.66398185 0.37673848]
[0.34997955 0.19072631],[0.75001016 0.22197618],[0.66397918 0.37550682]
[0.34997888 0.18947414],[0.75001049 0.220724  ],[0.66397647 0.37425513]
[0.34997821 0.18820193],[0.75001082 0.2194518 ],[0.66397372 0.37298342]
[0.34997752 0.1869106 ],[0.75001116 0.21816046],[0.66397093 0.37169259]
[0.34997683 0.1856144 ],[0.7500115  0.21686425],[0.66396812 0.37039689]
[0.34997615 0.18431819],[0.75001185 0.21556805],[0.66396532 0.36910118]
[0.34997546 0.18302198],[0.75001219 0.21427184],[0.66396251 0.36780548]
[0.34997477 0.18172578],[0.75001253 0.21297563],[0.66395971 0.36650977]
[0.34997408 0.18042957],[0.75001287 0.21167942],[0.6639569  0.36521407]
[0.34997339 0.17913336],[0.75001321 0.21038321],[0.6639541  0.36391836]
[0.3499727  0.17783716],[0.75001355 0.209087  ],[0.66395129 0.36262266]
[0.34997202 0.17654095],[0.7500139  0.20779079],[0.66394849 0.36132695]
[0.34997133 0.17524474],[0.75001424 0.20649458],[0.66394568 0.36003125]
[0.34997064 0.17394854],[0.75001458 0.20519837],[0.66394288 0.35873554]
[0.34996995 0.17265233],[0.75001492 0.20390216],[0.66394007 0.35743984]
[0.34996926 0.17135612],[0.75001526 0.20260595],[0.66393727 0.35614413]
[0.34996857 0.17005992],[0.75001561 0.20130974],[0.66393446 0.35484843]
[0.34996789 0.16876371],[0.75001595 0.20001353],[0.66393166 0.35355272]
[0.3499672 0.1674675],[0.75001629 0.19871732],[0.66392886 0.35225702]
[0.34996651 0.1661713 ],[0.75001663 0.19742111],[0.66392605 0.35096131]
[0.34996582 0.16487509],[0.75001697 0.1961249 ],[0.66392325 0.34966561]
[0.34996513 0.16357888],[0.75001731 0.19482869],[0.66392044 0.3483699 ]
[0.34996444 0.16228268],[0.75001766 0.19353248],[0.66391764 0.3470742 ]
[0.34996375 0.16098647],[0.750018   0.19223627],[0.66391483 0.34577849]
[0.34996307 0.15969026],[0.75001834 0.19094006],[0.66391203 0.34448279]
[0.34996238 0.15839406],[0.75001868 0.18964385],[0.66390922 0.34318708]
[0.34996169 0.15709785],[0.75001902 0.18834764],[0.66390642 0.34189138]
[0.349961   0.15580164],[0.75001937 0.18705143],[0.66390361 0.34059567]
[0.34996031 0.15450544],[0.75001971 0.18575522],[0.66390081 0.33929997]
[0.34995962 0.15320923],[0.75002005 0.18445901],[0.663898   0.33800426]
[0.34995894 0.15191302],[0.75002039 0.1831628 ],[0.6638952  0.33670856]
[0.34995825 0.15061682],[0.75002073 0.18186659],[0.66389239 0.33541285]
[0.34995756 0.14932061],[0.75002107 0.18057038],[0.66388959 0.33411715]
[0.34995687 0.1480244 ],[0.75002142 0.17927417],[0.66388679 0.33282144]
[0.34995618 0.1467282 ],[0.75002176 0.17797796],[0.66388398 0.33152574]
[0.34995549 0.14543199],[0.7500221  0.17668175],[0.66388118 0.33023003]
[0.34995481 0.14413578],[0.75002244 0.17538554],[0.66387837 0.32893433]
[0.34995412 0.14283958],[0.75002278 0.17408933],[0.66387557 0.32763862]
[0.34995343 0.14154337],[0.75002313 0.17279312],[0.66387276 0.32634292]
[0.34995274 0.14024716],[0.75002347 0.17149691],[0.66386996 0.32504721]
[0.34995205 0.13895096],[0.75002381 0.1702007 ],[0.66386715 0.32375151]
[0.34995136 0.13765475],[0.75002415 0.16890449],[0.66386435 0.3224558 ]
[0.34995068 0.13635854],[0.75002449 0.16760828],[0.66386154 0.3211601 ]
[0.34994999 0.13506234],[0.75002483 0.16631207],[0.66385874 0.31986439]
[0.3499493  0.13376613],[0.75002518 0.16501586],[0.66385593 0.31856869]
[0.34994861 0.13246992],[0.75002552 0.16371965],[0.66385313 0.31727298]
[0.34994792 0.13117372],[0.75002586 0.16242344],[0.66385032 0.31597728]
[0.34994723 0.12987751],[0.7500262  0.16112723],[0.66384752 0.31468157]
[0.34994654 0.1285813 ],[0.75002654 0.15983102],[0.66384472 0.31338587]
[0.34994586 0.1272851 ],[0.75002689 0.15853481],[0.66384191 0.31209016]
[0.34994517 0.12598889],[0.75002723 0.1572386 ],[0.66383911 0.31079446]
[0.34994448 0.12469268],[0.75002757 0.15594239],[0.6638363  0.30949875]
[0.34994379 0.12339648],[0.75002791 0.15464618],[0.6638335  0.30820305]
[0.3499431  0.12210027],[0.75002825 0.15334997],[0.66383069 0.30690734]
[0.34994241 0.12080406],[0.7500286  0.15205376],[0.66382789 0.30561164]
[0.34994173 0.11950786],[0.75002894 0.15075755],[0.66382508 0.30431593]
[0.34994104 0.11821165],[0.75002928 0.14946134],[0.66382228 0.30302023]
[0.34994035 0.11691544],[0.75002962 0.14816513],[0.66381947 0.30172452]
[0.34993966 0.11561924],[0.75002996 0.14686892],[0.66381667 0.30042882]
[0.34993897 0.11432303],[0.7500303  0.14557271],[0.66381386 0.29913311]
[0.34993828 0.11302682],[0.75003065 0.1442765 ],[0.66381106 0.29783741]
[0.3499376  0.11173062],[0.75003099 0.14298029],[0.66380825 0.2965417 ]
[0.34993691 0.11043441],[0.75003133 0.14168408],[0.66380545 0.295246  ]
[0.34993622 0.1091382 ],[0.75003167 0.14038787],[0.66380265 0.29395029]
[0.34993553 0.107842  ],[0.75003201 0.13909166],[0.66379984 0.29265459]
[0.34993484 0.10654579],[0.75003236 0.13779545],[0.66379704 0.29135888]
[0.34993415 0.10524958],[0.7500327  0.13649924],[0.66379423 0.29006318]
[0.34993347 0.10395338],[0.75003304 0.13520303],[0.66379143 0.28876747]
[0.34993278 0.10265717],[0.75003338 0.13390682],[0.66378862 0.28747177]
[0.34993209 0.10136096],[0.75003372 0.13261061],[0.66378582 0.28617606]
[0.3499314  0.10006476],[0.75003406 0.1313144 ],[0.66378301 0.28488036]
[0.34993071 0.09876855],[0.75003441 0.13001819],[0.66378021 0.28358465]
[0.34993002 0.09747234],[0.75003475 0.12872198],[0.6637774  0.28228895]
[0.34992933 0.09617614],[0.75003509 0.12742577],[0.6637746  0.28099324]
[0.34992865 0.09487993],[0.75003543 0.12612956],[0.66377179 0.27969754]
[0.34992796 0.09358372],[0.75003577 0.12483335],[0.66376899 0.27840183]
[0.34992727 0.09228752],[0.75003612 0.12353714],[0.66376619 0.27710613]
[0.34992658 0.09099131],[0.75003646 0.12224093],[0.66376338 0.27581042]
[0.34992589 0.0896951 ],[0.7500368  0.12094472],[0.66376058 0.27451472]
[0.3499252 0.0883989],[0.75003714 0.11964851],[0.66375777 0.27321901]
[0.34992452 0.08710269],[0.75003748 0.1183523 ],[0.66375497 0.27192331]
[0.34992383 0.08580648],[0.75003782 0.11705609],[0.66375216 0.2706276 ]
[0.34992314 0.08451028],[0.75003817 0.11575988],[0.66374936 0.2693319 ]
[0.34992245 0.08321407],[0.75003851 0.11446367],[0.66374655 0.26803619]
[0.34992176 0.08191786],[0.75003885 0.11316746],[0.66374375 0.26674049]
[0.34992107 0.08062166],[0.75003919 0.11187125],[0.66374094 0.26544478]
[0.34992039 0.07932545],[0.75003953 0.11057504],[0.66373814 0.26414908]
[0.3499197  0.07802924],[0.75003988 0.10927883],[0.66373533 0.26285337]
[0.34991901 0.07673304],[0.75004022 0.10798262],[0.66373253 0.26155767]
[0.34991832 0.07543683],[0.75004056 0.10668641],[0.66372972 0.26026196]
[0.34991763 0.07414062],[0.7500409 0.1053902],[0.66372692 0.25896626]
[0.34991694 0.07284442],[0.75004124 0.10409399],[0.66372412 0.25767055]
[0.34991626 0.07154821],[0.75004159 0.10279778],[0.66372131 0.25637485]
[0.34991557 0.070252  ],[0.75004193 0.10150157],[0.66371851 0.25507914]
[0.34991488 0.0689558 ],[0.75004227 0.10020536],[0.6637157  0.25378344]
[0.34991419 0.06765959],[0.75004261 0.09890915],[0.6637129  0.25248773]
[0.3499135  0.06636338],[0.75004295 0.09761294],[0.66371009 0.25119203]
[0.34991281 0.06506718],[0.75004329 0.09631673],[0.66370729 0.24989632]
[0.34991212 0.06377097],[0.75004364 0.09502052],[0.66370448 0.24860062]
[0.34991144 0.06247476],[0.75004398 0.09372431],[0.66370168 0.24730491]
[0.34991075 0.06117856],[0.75004432 0.0924281 ],[0.66369887 0.24600921]
[0.34991006 0.05988235],[0.75004466 0.09113189],[0.66369607 0.2447135 ]
[0.34990937 0.05858614],[0.750045   0.08983568],[0.66369326 0.2434178 ]
[0.34990868 0.05728994],[0.75004535 0.08853947],[0.66369046 0.24212209]
[0.34990799 0.05599373],[0.75004569 0.08724326],[0.66368765 0.24082639]
[0.34990731 0.05469752],[0.75004603 0.08594705],[0.66368485 0.23953068]
[0.34990662 0.05340132],[0.75004637 0.08465084],[0.66368205 0.23823498]
[0.34990593 0.05210511],[0.75004671 0.08335463],[0.66367924 0.23693927]
[0.34990524 0.0508089 ],[0.75004705 0.08205842],[0.66367644 0.23564357]
[0.34990455 0.0495127 ],[0.7500474  0.08076221],[0.66367363 0.23434786]
[0.34990386 0.04821649],[0.75004774 0.079466  ],[0.66367083 0.23305216]
[0.34990318 0.04692028],[0.75004808 0.07816979],[0.66366802 0.23175645]
[0.34990249 0.04562408],[0.75004842 0.07687358],[0.66366522 0.23046075]
[0.3499018  0.04432787],[0.75004876 0.07557737],[0.66366241 0.22916504]
[0.34990111 0.04303166],[0.75004911 0.07428116],[0.66365961 0.22786934]
[0.34990042 0.04173546],[0.75004945 0.07298495],[0.6636568  0.22657363]
[0.34989973 0.04043925],[0.75004979 0.07168874],[0.663654   0.22527793]
[0.34989905 0.03914304],[0.75005013 0.07039253],[0.66365119 0.22398222]
[0.34989836 0.03784684],[0.75005047 0.06909632],[0.66364839 0.22268652]
[0.34989767 0.03655063],[0.75005081 0.06780011],[0.66364558 0.22139081]
[0.34989698 0.03525442],[0.75005116 0.0665039 ],[0.66364278 0.22009511]
[0.34989629 0.03395822],[0.7500515  0.06520769],[0.66363998 0.2187994 ]
[0.3498956  0.03266201],[0.75005184 0.06391148],[0.66363717 0.2175037 ]
[0.34989491 0.0313658 ],[0.75005218 0.06261527],[0.66363437 0.21620799]
[0.34989423 0.0300696 ],[0.75005252 0.06131906],[0.66363156 0.21491229]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66362876 0.21361658]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66362595 0.21232088]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66362315 0.21102517]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66362034 0.20972947]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66361754 0.20843376]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66361473 0.20713806]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66361193 0.20584235]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66360912 0.20454665]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66360632 0.20325094]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66360352 0.20195524]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66360071 0.20065953]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66359791 0.19936383]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6635951  0.19806812]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6635923  0.19677242]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66358949 0.19547671]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66358669 0.19418101]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66358388 0.1928853 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66358108 0.1915896 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66357827 0.19029389]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66357547 0.18899819]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66357266 0.18770248]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66356986 0.18640678]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66356705 0.18511107]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66356425 0.18381537]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66356145 0.18251966]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66355864 0.18122396]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66355584 0.17992825]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66355303 0.17863255]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66355023 0.17733684]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66354742 0.17604114]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66354462 0.17474543]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66354181 0.17344973]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66353901 0.17215402]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6635362  0.17085832]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6635334  0.16956261]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66353059 0.16826691]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66352779 0.1669712 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66352498 0.1656755 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66352218 0.16437979]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66351938 0.16308409]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66351657 0.16178838]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66351377 0.16049268]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66351096 0.15919697]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66350816 0.15790127]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66350535 0.15660556]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66350255 0.15530986]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66349974 0.15401415]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66349694 0.15271845]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66349413 0.15142274]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66349133 0.15012704]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66348852 0.14883133]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66348572 0.14753563]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66348291 0.14623992]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66348011 0.14494422]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66347731 0.14364851]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6634745  0.14235281]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6634717 0.1410571]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66346889 0.1397614 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66346609 0.13846569]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66346328 0.13716999]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66346048 0.13587428]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66345767 0.13457858]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66345487 0.13328287]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66345206 0.13198717]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66344926 0.13069146]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66344645 0.12939576]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66344365 0.12810005]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66344084 0.12680435]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66343804 0.12550864]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66343524 0.12421294]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66343243 0.12291723]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66342963 0.12162153]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66342682 0.12032582]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66342402 0.11903012]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66342121 0.11773441]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66341841 0.11643871]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6634156 0.115143 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6634128 0.1138473]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66340999 0.11255159]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66340719 0.11125589]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66340438 0.10996018]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66340158 0.10866448]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66339878 0.10736877]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66339597 0.10607307]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66339317 0.10477736]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66339036 0.10348166]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66338756 0.10218595]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66338475 0.10089025]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66338195 0.09959454]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66337914 0.09829884]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66337634 0.09700313]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66337353 0.09570743]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66337073 0.09441172]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66336792 0.09311602]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66336512 0.09182031]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66336231 0.09052461]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66335951 0.0892289 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66335671 0.0879332 ]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6633539  0.08663749]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.6633511  0.08534179]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66334829 0.08404608]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66334549 0.08275038]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66334268 0.08145467]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66333988 0.08015897]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66333707 0.07886326]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66333427 0.07756756]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66333146 0.07627185]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332866 0.07497615]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
[0.34989382 0.02929673],[0.75005273 0.0605462 ],[0.66332702 0.07421754]
