1.0
 
[-5.73395526e-03 -1.99973989e+01],[ 2.76612705e-03 -1.99974487e+01],[ -0.02231241 -19.99361553]
[0.34999393 0.20803346],[0.75000293 0.23928337],[0.6640389  0.39280307]
[0.34999367 0.20710171],[0.75000305 0.23835163],[0.66403787 0.3918715 ]
[0.3499934  0.20614994],[0.75000319 0.23739985],[0.66403681 0.3909199 ]
[0.34999312 0.20517812],[0.75000332 0.23642803],[0.66403573 0.38994827]
[0.34999283 0.20418626],[0.75000346 0.23543617],[0.66403462 0.3889566 ]
[0.34999254 0.20317437],[0.7500036  0.23442428],[0.66403349 0.3879449 ]
[0.34999225 0.20214244],[0.75000374 0.23339235],[0.66403235 0.38691316]
[0.34999195 0.20109048],[0.75000388 0.23234038],[0.66403118 0.3858614 ]
[0.34999164 0.20001847],[0.75000403 0.23126837],[0.66402998 0.38478959]
[0.34999133 0.19892643],[0.75000418 0.23017633],[0.66402877 0.38369776]
[0.34999101 0.19781435],[0.75000434 0.22906424],[0.66402753 0.38258589]
[0.34999069 0.19668223],[0.75000449 0.22793212],[0.66402627 0.38145399]
[0.34999036 0.19553008],[0.75000465 0.22677997],[0.66402499 0.38030205]
[0.34999002 0.19435789],[0.75000481 0.22560777],[0.66402368 0.37913008]
[0.34998968 0.19316566],[0.75000498 0.22441554],[0.66402235 0.37793808]
[0.34998933 0.19195339],[0.75000514 0.22320327],[0.66402101 0.37672604]
[0.34998898 0.19072109],[0.75000531 0.22197096],[0.66401963 0.37549397]
[0.34998862 0.18946875],[0.75000549 0.22071862],[0.66401824 0.37424186]
[0.34998826 0.18819637],[0.75000566 0.21944624],[0.66401682 0.37296972]
[0.34998789 0.18690488],[0.75000584 0.21815475],[0.66401539 0.37167848]
[0.34998752 0.18560855],[0.75000602 0.21685842],[0.66401394 0.3703824 ]
[0.34998715 0.18431222],[0.7500062  0.21556208],[0.6640125  0.36908631]
[0.34998678 0.18301589],[0.75000638 0.21426575],[0.66401106 0.36779022]
[0.34998641 0.18171956],[0.75000656 0.21296942],[0.66400961 0.36649414]
[0.34998604 0.18042323],[0.75000674 0.21167308],[0.66400817 0.36519805]
[0.34998566 0.1791269 ],[0.75000691 0.21037675],[0.66400673 0.36390197]
[0.34998529 0.17783057],[0.75000709 0.20908042],[0.66400529 0.36260588]
[0.34998492 0.17653424],[0.75000727 0.20778408],[0.66400384 0.3613098 ]
[0.34998455 0.17523791],[0.75000745 0.20648775],[0.6640024  0.36001371]
[0.34998418 0.17394158],[0.75000763 0.20519141],[0.66400096 0.35871763]
[0.34998381 0.17264525],[0.75000781 0.20389508],[0.66399951 0.35742154]
[0.34998344 0.17134892],[0.75000799 0.20259875],[0.66399807 0.35612545]
[0.34998307 0.17005259],[0.75000817 0.20130241],[0.66399663 0.35482937]
[0.3499827  0.16875626],[0.75000835 0.20000608],[0.66399518 0.35353328]
[0.34998233 0.16745993],[0.75000852 0.19870975],[0.66399374 0.3522372 ]
[0.34998196 0.1661636 ],[0.7500087  0.19741341],[0.6639923  0.35094111]
[0.34998158 0.16486727],[0.75000888 0.19611708],[0.66399086 0.34964503]
[0.34998121 0.16357094],[0.75000906 0.19482075],[0.66398941 0.34834894]
[0.34998084 0.16227461],[0.75000924 0.19352441],[0.66398797 0.34705286]
[0.34998047 0.16097828],[0.75000942 0.19222808],[0.66398653 0.34575677]
[0.3499801  0.15968195],[0.7500096  0.19093175],[0.66398508 0.34446068]
[0.34997973 0.15838562],[0.75000978 0.18963541],[0.66398364 0.3431646 ]
[0.34997936 0.15708929],[0.75000996 0.18833908],[0.6639822  0.34186851]
[0.34997899 0.15579296],[0.75001013 0.18704275],[0.66398076 0.34057243]
[0.34997862 0.15449663],[0.75001031 0.18574641],[0.66397931 0.33927634]
[0.34997825 0.1532003 ],[0.75001049 0.18445008],[0.66397787 0.33798026]
[0.34997788 0.15190397],[0.75001067 0.18315375],[0.66397643 0.33668417]
[0.3499775  0.15060764],[0.75001085 0.18185741],[0.66397498 0.33538809]
[0.34997713 0.14931131],[0.75001103 0.18056108],[0.66397354 0.334092  ]
[0.34997676 0.14801498],[0.75001121 0.17926475],[0.6639721  0.33279591]
[0.34997639 0.14671865],[0.75001139 0.17796841],[0.66397066 0.33149983]
[0.34997602 0.14542232],[0.75001157 0.17667208],[0.66396921 0.33020374]
[0.34997565 0.14412599],[0.75001174 0.17537575],[0.66396777 0.32890766]
[0.34997528 0.14282966],[0.75001192 0.17407941],[0.66396633 0.32761157]
[0.34997491 0.14153333],[0.7500121  0.17278308],[0.66396488 0.32631549]
[0.34997454 0.140237  ],[0.75001228 0.17148675],[0.66396344 0.3250194 ]
[0.34997417 0.13894067],[0.75001246 0.17019041],[0.663962   0.32372332]
[0.3499738  0.13764434],[0.75001264 0.16889408],[0.66396056 0.32242723]
[0.34997342 0.13634801],[0.75001282 0.16759775],[0.66395911 0.32113114]
[0.34997305 0.13505168],[0.750013   0.16630141],[0.66395767 0.31983506]
[0.34997268 0.13375535],[0.75001318 0.16500508],[0.66395623 0.31853897]
[0.34997231 0.13245902],[0.75001336 0.16370875],[0.66395478 0.31724289]
[0.34997194 0.13116269],[0.75001353 0.16241241],[0.66395334 0.3159468 ]
[0.34997157 0.12986636],[0.75001371 0.16111608],[0.6639519  0.31465072]
[0.3499712  0.12857003],[0.75001389 0.15981975],[0.66395045 0.31335463]
[0.34997083 0.1272737 ],[0.75001407 0.15852341],[0.66394901 0.31205854]
[0.34997046 0.12597737],[0.75001425 0.15722708],[0.66394757 0.31076246]
[0.34997009 0.12468104],[0.75001443 0.15593075],[0.66394613 0.30946637]
[0.34996972 0.12338471],[0.75001461 0.15463441],[0.66394468 0.30817029]
[0.34996935 0.12208838],[0.75001479 0.15333808],[0.66394324 0.3068742 ]
[0.34996897 0.12079205],[0.75001497 0.15204175],[0.6639418  0.30557812]
[0.3499686  0.11949572],[0.75001514 0.15074541],[0.66394035 0.30428203]
[0.34996823 0.11819939],[0.75001532 0.14944908],[0.66393891 0.30298595]
[0.34996786 0.11690306],[0.7500155  0.14815275],[0.66393747 0.30168986]
[0.34996749 0.11560673],[0.75001568 0.14685641],[0.66393603 0.30039377]
[0.34996712 0.11431039],[0.75001586 0.14556008],[0.66393458 0.29909769]
[0.34996675 0.11301406],[0.75001604 0.14426375],[0.66393314 0.2978016 ]
[0.34996638 0.11171773],[0.75001622 0.14296741],[0.6639317  0.29650552]
[0.34996601 0.1104214 ],[0.7500164  0.14167108],[0.66393025 0.29520943]
[0.34996564 0.10912507],[0.75001658 0.14037475],[0.66392881 0.29391335]
[0.34996527 0.10782874],[0.75001675 0.13907841],[0.66392737 0.29261726]
[0.34996489 0.10653241],[0.75001693 0.13778208],[0.66392593 0.29132118]
[0.34996452 0.10523608],[0.75001711 0.13648575],[0.66392448 0.29002509]
[0.34996415 0.10393975],[0.75001729 0.13518941],[0.66392304 0.288729  ]
[0.34996378 0.10264342],[0.75001747 0.13389308],[0.6639216  0.28743292]
[0.34996341 0.10134709],[0.75001765 0.13259675],[0.66392015 0.28613683]
[0.34996304 0.10005076],[0.75001783 0.13130041],[0.66391871 0.28484075]
[0.34996267 0.09875443],[0.75001801 0.13000408],[0.66391727 0.28354466]
[0.3499623 0.0974581],[0.75001819 0.12870774],[0.66391583 0.28224858]
[0.34996193 0.09616177],[0.75001836 0.12741141],[0.66391438 0.28095249]
[0.34996156 0.09486544],[0.75001854 0.12611508],[0.66391294 0.27965641]
[0.34996119 0.09356911],[0.75001872 0.12481874],[0.6639115  0.27836032]
[0.34996081 0.09227278],[0.7500189  0.12352241],[0.66391005 0.27706423]
[0.34996044 0.09097645],[0.75001908 0.12222608],[0.66390861 0.27576815]
[0.34996007 0.08968012],[0.75001926 0.12092974],[0.66390717 0.27447206]
[0.3499597  0.08838379],[0.75001944 0.11963341],[0.66390572 0.27317598]
[0.34995933 0.08708746],[0.75001962 0.11833708],[0.66390428 0.27187989]
[0.34995896 0.08579113],[0.7500198  0.11704074],[0.66390284 0.27058381]
[0.34995859 0.0844948 ],[0.75001997 0.11574441],[0.6639014  0.26928772]
[0.34995822 0.08319847],[0.75002015 0.11444808],[0.66389995 0.26799164]
[0.34995785 0.08190214],[0.75002033 0.11315174],[0.66389851 0.26669555]
[0.34995748 0.08060581],[0.75002051 0.11185541],[0.66389707 0.26539946]
[0.34995711 0.07930948],[0.75002069 0.11055908],[0.66389562 0.26410338]
[0.34995673 0.07801315],[0.75002087 0.10926274],[0.66389418 0.26280729]
[0.34995636 0.07671682],[0.75002105 0.10796641],[0.66389274 0.26151121]
[0.34995599 0.07542049],[0.75002123 0.10667008],[0.6638913  0.26021512]
[0.34995562 0.07412416],[0.75002141 0.10537374],[0.66388985 0.25891904]
[0.34995525 0.07282783],[0.75002158 0.10407741],[0.66388841 0.25762295]
[0.34995488 0.0715315 ],[0.75002176 0.10278108],[0.66388697 0.25632687]
[0.34995451 0.07023517],[0.75002194 0.10148474],[0.66388552 0.25503078]
[0.34995414 0.06893884],[0.75002212 0.10018841],[0.66388408 0.25373469]
[0.34995377 0.06764251],[0.7500223  0.09889208],[0.66388264 0.25243861]
[0.3499534  0.06634618],[0.75002248 0.09759574],[0.6638812  0.25114252]
[0.34995303 0.06504985],[0.75002266 0.09629941],[0.66387975 0.24984644]
[0.34995266 0.06375352],[0.75002284 0.09500308],[0.66387831 0.24855035]
[0.34995228 0.06245719],[0.75002302 0.09370674],[0.66387687 0.24725427]
[0.34995191 0.06116086],[0.75002319 0.09241041],[0.66387542 0.24595818]
[0.34995154 0.05986453],[0.75002337 0.09111408],[0.66387398 0.2446621 ]
[0.34995117 0.0585682 ],[0.75002355 0.08981774],[0.66387254 0.24336601]
[0.3499508  0.05727187],[0.75002373 0.08852141],[0.66387109 0.24206992]
[0.34995043 0.05597554],[0.75002391 0.08722508],[0.66386965 0.24077384]
[0.34995006 0.05467921],[0.75002409 0.08592874],[0.66386821 0.23947775]
[0.34994969 0.05338288],[0.75002427 0.08463241],[0.66386677 0.23818167]
[0.34994932 0.05208655],[0.75002445 0.08333608],[0.66386532 0.23688558]
[0.34994895 0.05079022],[0.75002463 0.08203974],[0.66386388 0.2355895 ]
[0.34994858 0.04949389],[0.7500248  0.08074341],[0.66386244 0.23429341]
[0.3499482  0.04819756],[0.75002498 0.07944708],[0.66386099 0.23299733]
[0.34994783 0.04690123],[0.75002516 0.07815074],[0.66385955 0.23170124]
[0.34994746 0.0456049 ],[0.75002534 0.07685441],[0.66385811 0.23040515]
[0.34994709 0.04430857],[0.75002552 0.07555808],[0.66385667 0.22910907]
[0.34994672 0.04301224],[0.7500257  0.07426174],[0.66385522 0.22781298]
[0.34994635 0.04171591],[0.75002588 0.07296541],[0.66385378 0.2265169 ]
[0.34994598 0.04041958],[0.75002606 0.07166908],[0.66385234 0.22522081]
[0.34994561 0.03912325],[0.75002624 0.07037274],[0.66385089 0.22392473]
[0.34994524 0.03782692],[0.75002641 0.06907641],[0.66384945 0.22262864]
[0.34994487 0.03653059],[0.75002659 0.06778008],[0.66384801 0.22133256]
[0.3499445  0.03523425],[0.75002677 0.06648374],[0.66384657 0.22003647]
[0.34994412 0.03393792],[0.75002695 0.06518741],[0.66384512 0.21874038]
[0.34994375 0.03264159],[0.75002713 0.06389108],[0.66384368 0.2174443 ]
[0.34994338 0.03134526],[0.75002731 0.06259474],[0.66384224 0.21614821]
[0.34994301 0.03004893],[0.75002749 0.06129841],[0.66384079 0.21485213]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383935 0.21355604]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383791 0.21225996]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383647 0.21096387]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383502 0.20966779]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383358 0.2083717 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383214 0.20707561]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66383069 0.20577953]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382925 0.20448344]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382781 0.20318736]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382636 0.20189127]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382492 0.20059519]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382348 0.1992991 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382204 0.19800302]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66382059 0.19670693]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381915 0.19541084]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381771 0.19411476]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381626 0.19281867]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381482 0.19152259]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381338 0.1902265 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381194 0.18893042]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66381049 0.18763433]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380905 0.18633825]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380761 0.18504216]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380616 0.18374607]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380472 0.18244999]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380328 0.1811539 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380184 0.17985782]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66380039 0.17856173]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379895 0.17726565]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379751 0.17596956]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379606 0.17467348]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379462 0.17337739]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379318 0.1720813 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379173 0.17078522]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66379029 0.16948913]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378885 0.16819305]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378741 0.16689696]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378596 0.16560088]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378452 0.16430479]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378308 0.16300871]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378163 0.16171262]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66378019 0.16041653]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377875 0.15912045]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377731 0.15782436]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377586 0.15652828]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377442 0.15523219]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377298 0.15393611]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377153 0.15264002]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66377009 0.15134394]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376865 0.15004785]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376721 0.14875176]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376576 0.14745568]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376432 0.14615959]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376288 0.14486351]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66376143 0.14356742]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375999 0.14227134]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375855 0.14097525]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375711 0.13967917]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375566 0.13838308]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375422 0.13708699]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375278 0.13579091]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66375133 0.13449482]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374989 0.13319874]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374845 0.13190265]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.663747   0.13060657]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374556 0.12931048]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374412 0.12801439]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374268 0.12671831]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66374123 0.12542222]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373979 0.12412614]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373835 0.12283005]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6637369  0.12153397]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373546 0.12023788]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373402 0.1189418 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373258 0.11764571]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66373113 0.11634962]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372969 0.11505354]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372825 0.11375745]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6637268  0.11246137]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372536 0.11116528]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372392 0.1098692 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372248 0.10857311]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66372103 0.10727703]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371959 0.10598094]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371815 0.10468485]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6637167  0.10338877]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371526 0.10209268]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371382 0.1007966 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371238 0.09950051]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66371093 0.09820443]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370949 0.09690834]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370805 0.09561226]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6637066  0.09431617]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370516 0.09302008]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370372 0.091724  ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370227 0.09042791]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66370083 0.08913183]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369939 0.08783574]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369795 0.08653966]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6636965  0.08524357]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369506 0.08394749]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369362 0.0826514 ]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369217 0.08135531]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66369073 0.08005923]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368929 0.07876314]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368785 0.07746706]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.6636864  0.07617097]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368496 0.07487489]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
[0.3499428  0.02929582],[0.75002759 0.06054529],[0.66368423 0.07421752]
