1.0
 
[-6.73862178e-03 -1.99968433e+01],[ 3.28176365e-03 -1.99968932e+01],[ -0.02662211 -19.99224633]
[0.34999287 0.20803405],[0.75000347 0.23928396],[0.66403433 0.39280452]
[0.34999256 0.20710233],[0.75000362 0.23835224],[0.6640331  0.39187302]
[0.34999224 0.20615058],[0.75000378 0.23740049],[0.66403183 0.39092148]
[0.34999191 0.20517879],[0.75000394 0.2364287 ],[0.66403054 0.38994991]
[0.34999158 0.20418696],[0.7500041  0.23543687],[0.66402922 0.38895831]
[0.34999124 0.2031751 ],[0.75000427 0.234425  ],[0.66402788 0.38794668]
[0.34999089 0.2021432 ],[0.75000444 0.2333931 ],[0.66402651 0.38691502]
[0.34999053 0.20109126],[0.75000461 0.23234116],[0.66402511 0.38586332]
[0.34999017 0.20001928],[0.75000478 0.23126918],[0.66402369 0.38479159]
[0.34998981 0.19892727],[0.75000496 0.23017717],[0.66402224 0.38369983]
[0.34998943 0.19781522],[0.75000515 0.22906512],[0.66402076 0.38258804]
[0.34998905 0.19668314],[0.75000533 0.22793303],[0.66401925 0.38145622]
[0.34998866 0.19553102],[0.75000552 0.2267809 ],[0.66401772 0.38030436]
[0.34998827 0.19435886],[0.75000571 0.22560874],[0.66401617 0.37913247]
[0.34998787 0.19316666],[0.75000591 0.22441654],[0.66401458 0.37794055]
[0.34998746 0.19195443],[0.75000611 0.22320431],[0.66401297 0.37672859]
[0.34998705 0.19072216],[0.75000631 0.22197203],[0.66401133 0.3754966 ]
[0.34998663 0.18946985],[0.75000651 0.22071972],[0.66400967 0.37424458]
[0.3499862  0.18819751],[0.75000672 0.21944738],[0.66400798 0.37297253]
[0.34998576 0.18690606],[0.75000693 0.21815592],[0.66400626 0.37168138]
[0.34998533 0.18560975],[0.75000715 0.21685961],[0.66400454 0.37038537]
[0.34998489 0.18431345],[0.75000736 0.21556331],[0.66400282 0.36908936]
[0.34998445 0.18301714],[0.75000757 0.214267  ],[0.6640011  0.36779335]
[0.34998402 0.18172084],[0.75000778 0.21297069],[0.66399937 0.36649735]
[0.34998358 0.18042453],[0.75000799 0.21167438],[0.66399765 0.36520134]
[0.34998315 0.17912823],[0.75000821 0.21037807],[0.66399593 0.36390533]
[0.34998271 0.17783192],[0.75000842 0.20908176],[0.66399421 0.36260932]
[0.34998227 0.17653562],[0.75000863 0.20778546],[0.66399249 0.36131332]
[0.34998184 0.17523931],[0.75000884 0.20648915],[0.66399076 0.36001731]
[0.3499814  0.17394301],[0.75000906 0.20519284],[0.66398904 0.3587213 ]
[0.34998097 0.1726467 ],[0.75000927 0.20389653],[0.66398732 0.35742529]
[0.34998053 0.1713504 ],[0.75000948 0.20260022],[0.6639856  0.35612929]
[0.34998009 0.17005409],[0.75000969 0.20130392],[0.66398387 0.35483328]
[0.34997966 0.16875779],[0.75000991 0.20000761],[0.66398215 0.35353727]
[0.34997922 0.16746148],[0.75001012 0.1987113 ],[0.66398043 0.35224126]
[0.34997879 0.16616518],[0.75001033 0.19741499],[0.66397871 0.35094526]
[0.34997835 0.16486887],[0.75001054 0.19611868],[0.66397698 0.34964925]
[0.34997791 0.16357257],[0.75001075 0.19482238],[0.66397526 0.34835324]
[0.34997748 0.16227627],[0.75001097 0.19352607],[0.66397354 0.34705723]
[0.34997704 0.16097996],[0.75001118 0.19222976],[0.66397182 0.34576123]
[0.34997661 0.15968366],[0.75001139 0.19093345],[0.6639701  0.34446522]
[0.34997617 0.15838735],[0.7500116  0.18963714],[0.66396837 0.34316921]
[0.34997573 0.15709105],[0.75001182 0.18834084],[0.66396665 0.3418732 ]
[0.3499753  0.15579474],[0.75001203 0.18704453],[0.66396493 0.3405772 ]
[0.34997486 0.15449844],[0.75001224 0.18574822],[0.66396321 0.33928119]
[0.34997443 0.15320213],[0.75001245 0.18445191],[0.66396148 0.33798518]
[0.34997399 0.15190583],[0.75001267 0.1831556 ],[0.66395976 0.33668917]
[0.34997355 0.15060952],[0.75001288 0.1818593 ],[0.66395804 0.33539317]
[0.34997312 0.14931322],[0.75001309 0.18056299],[0.66395632 0.33409716]
[0.34997268 0.14801691],[0.7500133  0.17926668],[0.66395459 0.33280115]
[0.34997225 0.14672061],[0.75001351 0.17797037],[0.66395287 0.33150514]
[0.34997181 0.1454243 ],[0.75001373 0.17667406],[0.66395115 0.33020914]
[0.34997137 0.144128  ],[0.75001394 0.17537775],[0.66394943 0.32891313]
[0.34997094 0.14283169],[0.75001415 0.17408145],[0.66394771 0.32761712]
[0.3499705  0.14153539],[0.75001436 0.17278514],[0.66394598 0.32632111]
[0.34997007 0.14023908],[0.75001458 0.17148883],[0.66394426 0.32502511]
[0.34996963 0.13894278],[0.75001479 0.17019252],[0.66394254 0.3237291 ]
[0.34996919 0.13764647],[0.750015   0.16889621],[0.66394082 0.32243309]
[0.34996876 0.13635017],[0.75001521 0.16759991],[0.66393909 0.32113708]
[0.34996832 0.13505386],[0.75001543 0.1663036 ],[0.66393737 0.31984108]
[0.34996789 0.13375756],[0.75001564 0.16500729],[0.66393565 0.31854507]
[0.34996745 0.13246125],[0.75001585 0.16371098],[0.66393393 0.31724906]
[0.34996701 0.13116495],[0.75001606 0.16241467],[0.6639322  0.31595305]
[0.34996658 0.12986864],[0.75001628 0.16111837],[0.66393048 0.31465705]
[0.34996614 0.12857234],[0.75001649 0.15982206],[0.66392876 0.31336104]
[0.34996571 0.12727603],[0.7500167  0.15852575],[0.66392704 0.31206503]
[0.34996527 0.12597973],[0.75001691 0.15722944],[0.66392532 0.31076902]
[0.34996483 0.12468342],[0.75001712 0.15593313],[0.66392359 0.30947302]
[0.3499644  0.12338712],[0.75001734 0.15463683],[0.66392187 0.30817701]
[0.34996396 0.12209082],[0.75001755 0.15334052],[0.66392015 0.306881  ]
[0.34996353 0.12079451],[0.75001776 0.15204421],[0.66391843 0.30558499]
[0.34996309 0.11949821],[0.75001797 0.1507479 ],[0.6639167  0.30428899]
[0.34996265 0.1182019 ],[0.75001819 0.14945159],[0.66391498 0.30299298]
[0.34996222 0.1169056 ],[0.7500184  0.14815529],[0.66391326 0.30169697]
[0.34996178 0.11560929],[0.75001861 0.14685898],[0.66391154 0.30040096]
[0.34996135 0.11431299],[0.75001882 0.14556267],[0.66390981 0.29910496]
[0.34996091 0.11301668],[0.75001904 0.14426636],[0.66390809 0.29780895]
[0.34996047 0.11172038],[0.75001925 0.14297005],[0.66390637 0.29651294]
[0.34996004 0.11042407],[0.75001946 0.14167375],[0.66390465 0.29521693]
[0.3499596  0.10912777],[0.75001967 0.14037744],[0.66390293 0.29392093]
[0.34995917 0.10783146],[0.75001988 0.13908113],[0.6639012  0.29262492]
[0.34995873 0.10653516],[0.7500201  0.13778482],[0.66389948 0.29132891]
[0.34995829 0.10523885],[0.75002031 0.13648851],[0.66389776 0.2900329 ]
[0.34995786 0.10394255],[0.75002052 0.1351922 ],[0.66389604 0.2887369 ]
[0.34995742 0.10264624],[0.75002073 0.1338959 ],[0.66389431 0.28744089]
[0.34995699 0.10134994],[0.75002095 0.13259959],[0.66389259 0.28614488]
[0.34995655 0.10005363],[0.75002116 0.13130328],[0.66389087 0.28484887]
[0.34995611 0.09875733],[0.75002137 0.13000697],[0.66388915 0.28355287]
[0.34995568 0.09746102],[0.75002158 0.12871066],[0.66388742 0.28225686]
[0.34995524 0.09616472],[0.7500218  0.12741436],[0.6638857  0.28096085]
[0.34995481 0.09486841],[0.75002201 0.12611805],[0.66388398 0.27966484]
[0.34995437 0.09357211],[0.75002222 0.12482174],[0.66388226 0.27836884]
[0.34995393 0.0922758 ],[0.75002243 0.12352543],[0.66388054 0.27707283]
[0.3499535 0.0909795],[0.75002264 0.12222912],[0.66387881 0.27577682]
[0.34995306 0.08968319],[0.75002286 0.12093282],[0.66387709 0.27448081]
[0.34995263 0.08838689],[0.75002307 0.11963651],[0.66387537 0.27318481]
[0.34995219 0.08709058],[0.75002328 0.1183402 ],[0.66387365 0.2718888 ]
[0.34995175 0.08579428],[0.75002349 0.11704389],[0.66387192 0.27059279]
[0.34995132 0.08449797],[0.75002371 0.11574758],[0.6638702  0.26929678]
[0.34995088 0.08320167],[0.75002392 0.11445128],[0.66386848 0.26800078]
[0.34995045 0.08190537],[0.75002413 0.11315497],[0.66386676 0.26670477]
[0.34995001 0.08060906],[0.75002434 0.11185866],[0.66386503 0.26540876]
[0.34994957 0.07931276],[0.75002456 0.11056235],[0.66386331 0.26411275]
[0.34994914 0.07801645],[0.75002477 0.10926604],[0.66386159 0.26281675]
[0.3499487  0.07672015],[0.75002498 0.10796974],[0.66385987 0.26152074]
[0.34994827 0.07542384],[0.75002519 0.10667343],[0.66385815 0.26022473]
[0.34994783 0.07412754],[0.75002541 0.10537712],[0.66385642 0.25892872]
[0.34994739 0.07283123],[0.75002562 0.10408081],[0.6638547  0.25763272]
[0.34994696 0.07153493],[0.75002583 0.1027845 ],[0.66385298 0.25633671]
[0.34994652 0.07023862],[0.75002604 0.10148819],[0.66385126 0.2550407 ]
[0.34994609 0.06894232],[0.75002625 0.10019189],[0.66384953 0.25374469]
[0.34994565 0.06764601],[0.75002647 0.09889558],[0.66384781 0.25244869]
[0.34994521 0.06634971],[0.75002668 0.09759927],[0.66384609 0.25115268]
[0.34994478 0.0650534 ],[0.75002689 0.09630296],[0.66384437 0.24985667]
[0.34994434 0.0637571 ],[0.7500271  0.09500665],[0.66384265 0.24856066]
[0.34994391 0.06246079],[0.75002732 0.09371035],[0.66384092 0.24726466]
[0.34994347 0.06116449],[0.75002753 0.09241404],[0.6638392  0.24596865]
[0.34994303 0.05986818],[0.75002774 0.09111773],[0.66383748 0.24467264]
[0.3499426  0.05857188],[0.75002795 0.08982142],[0.66383576 0.24337663]
[0.34994216 0.05727557],[0.75002817 0.08852511],[0.66383403 0.24208063]
[0.34994173 0.05597927],[0.75002838 0.08722881],[0.66383231 0.24078462]
[0.34994129 0.05468296],[0.75002859 0.0859325 ],[0.66383059 0.23948861]
[0.34994085 0.05338666],[0.7500288  0.08463619],[0.66382887 0.2381926 ]
[0.34994042 0.05209035],[0.75002901 0.08333988],[0.66382714 0.2368966 ]
[0.34993998 0.05079405],[0.75002923 0.08204357],[0.66382542 0.23560059]
[0.34993954 0.04949774],[0.75002944 0.08074727],[0.6638237  0.23430458]
[0.34993911 0.04820144],[0.75002965 0.07945096],[0.66382198 0.23300857]
[0.34993867 0.04690513],[0.75002986 0.07815465],[0.66382026 0.23171257]
[0.34993824 0.04560883],[0.75003008 0.07685834],[0.66381853 0.23041656]
[0.3499378  0.04431252],[0.75003029 0.07556203],[0.66381681 0.22912055]
[0.34993736 0.04301622],[0.7500305  0.07426573],[0.66381509 0.22782454]
[0.34993693 0.04171992],[0.75003071 0.07296942],[0.66381337 0.22652854]
[0.34993649 0.04042361],[0.75003093 0.07167311],[0.66381164 0.22523253]
[0.34993606 0.03912731],[0.75003114 0.0703768 ],[0.66380992 0.22393652]
[0.34993562 0.037831  ],[0.75003135 0.06908049],[0.6638082  0.22264051]
[0.34993518 0.0365347 ],[0.75003156 0.06778418],[0.66380648 0.22134451]
[0.34993475 0.03523839],[0.75003177 0.06648788],[0.66380475 0.2200485 ]
[0.34993431 0.03394209],[0.75003199 0.06519157],[0.66380303 0.21875249]
[0.34993388 0.03264578],[0.7500322  0.06389526],[0.66380131 0.21745648]
[0.34993344 0.03134948],[0.75003241 0.06259895],[0.66379959 0.21616048]
[0.349933   0.03005317],[0.75003262 0.06130264],[0.66379787 0.21486447]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66379614 0.21356846]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66379442 0.21227245]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637927  0.21097645]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66379098 0.20968044]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378925 0.20838443]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378753 0.20708842]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378581 0.20579242]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378409 0.20449641]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378236 0.2032004 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66378064 0.20190439]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66377892 0.20060839]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637772  0.19931238]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66377548 0.19801637]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66377375 0.19672036]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66377203 0.19542436]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66377031 0.19412835]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66376859 0.19283234]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66376686 0.19153633]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66376514 0.19024033]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66376342 0.18894432]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637617  0.18764831]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375997 0.1863523 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375825 0.1850563 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375653 0.18376029]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375481 0.18246428]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375309 0.18116827]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66375136 0.17987227]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66374964 0.17857626]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66374792 0.17728025]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637462  0.17598424]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66374447 0.17468824]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66374275 0.17339223]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66374103 0.17209622]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66373931 0.17080021]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66373758 0.16950421]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66373586 0.1682082 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66373414 0.16691219]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66373242 0.16561618]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637307  0.16432018]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372897 0.16302417]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372725 0.16172816]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372553 0.16043215]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372381 0.15913615]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372208 0.15784014]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66372036 0.15654413]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66371864 0.15524812]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66371692 0.15395212]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6637152  0.15265611]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66371347 0.1513601 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66371175 0.15006409]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66371003 0.14876809]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66370831 0.14747208]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66370658 0.14617607]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66370486 0.14488006]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66370314 0.14358406]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66370142 0.14228805]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369969 0.14099204]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369797 0.13969603]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369625 0.13840003]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369453 0.13710402]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369281 0.13580801]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66369108 0.134512  ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368936 0.133216  ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368764 0.13191999]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368592 0.13062398]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368419 0.12932797]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368247 0.12803197]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66368075 0.12673596]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66367903 0.12543995]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6636773  0.12414394]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66367558 0.12284794]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66367386 0.12155193]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66367214 0.12025592]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66367042 0.11895991]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66366869 0.11766391]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66366697 0.1163679 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66366525 0.11507189]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66366353 0.11377588]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6636618  0.11247988]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66366008 0.11118387]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66365836 0.10988786]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66365664 0.10859185]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66365491 0.10729585]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66365319 0.10599984]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66365147 0.10470383]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66364975 0.10340782]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66364803 0.10211182]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6636463  0.10081581]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66364458 0.0995198 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66364286 0.09822379]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66364114 0.09692779]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66363941 0.09563178]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66363769 0.09433577]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66363597 0.09303976]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66363425 0.09174376]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66363252 0.09044775]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6636308  0.08915174]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362908 0.08785573]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362736 0.08655973]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362564 0.08526372]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362391 0.08396771]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362219 0.0826717 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66362047 0.0813757 ]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361875 0.08007969]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361702 0.07878368]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.6636153  0.07748767]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361358 0.07619167]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361186 0.07489566]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
[0.34993275 0.02929603],[0.75003275 0.0605455 ],[0.66361095 0.07421668]
