1.0
 
[-2.34283792e-03 -1.99992744e+01],[ 1.02584148e-03 -1.99993237e+01],[-7.76324229e-03 -1.99982375e+01]
[0.34999753 0.20803147],[0.75000108 0.23928139],[0.66405433 0.39279817]
[0.34999742 0.20709964],[0.75000113 0.23834955],[0.66405397 0.39186639]
[0.34999731 0.20614777],[0.75000118 0.23739768],[0.6640536  0.39091457]
[0.3499972  0.20517586],[0.75000123 0.23642577],[0.66405323 0.38994271]
[0.34999708 0.20418392],[0.75000128 0.23543382],[0.66405284 0.38895081]
[0.34999696 0.20317193],[0.75000133 0.23442183],[0.66405245 0.38793888]
[0.34999684 0.2021399 ],[0.75000138 0.23338981],[0.66405206 0.3869069 ]
[0.34999672 0.20108784],[0.75000143 0.23233774],[0.66405165 0.38585489]
[0.3499966  0.20001573],[0.75000149 0.23126563],[0.66405124 0.38478284]
[0.34999647 0.19892359],[0.75000154 0.23017348],[0.66405082 0.38369075]
[0.34999634 0.1978114 ],[0.7500016 0.2290613],[0.66405039 0.38257863]
[0.34999621 0.19667918],[0.75000166 0.22792907],[0.66404995 0.38144646]
[0.34999607 0.19552692],[0.75000172 0.22677681],[0.66404951 0.38029426]
[0.34999594 0.19435462],[0.75000178 0.2256045 ],[0.66404906 0.37912202]
[0.3499958  0.19316228],[0.75000184 0.22441216],[0.6640486  0.37792974]
[0.34999566 0.1919499 ],[0.7500019  0.22319978],[0.66404813 0.37671742]
[0.34999551 0.19071748],[0.75000196 0.22196735],[0.66404765 0.37548507]
[0.34999537 0.18946502],[0.75000203 0.22071489],[0.66404717 0.37423267]
[0.34999522 0.18819252],[0.75000209 0.21944239],[0.66404668 0.37296024]
[0.34999507 0.18690093],[0.75000216 0.21815079],[0.66404618 0.37166871]
[0.34999492 0.18560451],[0.75000222 0.21685437],[0.66404568 0.37037236]
[0.34999477 0.18430809],[0.75000229 0.21555795],[0.66404518 0.36907601]
[0.34999461 0.18301168],[0.75000236 0.21426153],[0.66404468 0.36777966]
[0.34999446 0.18171526],[0.75000242 0.21296512],[0.66404418 0.36648331]
[0.34999431 0.18041885],[0.75000249 0.2116687 ],[0.66404368 0.36518696]
[0.34999416 0.17912243],[0.75000255 0.21037228],[0.66404318 0.36389061]
[0.34999401 0.17782602],[0.75000262 0.20907586],[0.66404268 0.36259427]
[0.34999386 0.1765296 ],[0.75000269 0.20777944],[0.66404218 0.36129792]
[0.34999371 0.17523318],[0.75000275 0.20648302],[0.66404168 0.36000157]
[0.34999356 0.17393677],[0.75000282 0.2051866 ],[0.66404118 0.35870522]
[0.34999341 0.17264035],[0.75000288 0.20389018],[0.66404068 0.35740887]
[0.34999325 0.17134394],[0.75000295 0.20259377],[0.66404018 0.35611252]
[0.3499931  0.17004752],[0.75000302 0.20129735],[0.66403969 0.35481617]
[0.34999295 0.16875111],[0.75000308 0.20000093],[0.66403919 0.35351982]
[0.3499928  0.16745469],[0.75000315 0.19870451],[0.66403869 0.35222347]
[0.34999265 0.16615828],[0.75000322 0.19740809],[0.66403819 0.35092712]
[0.3499925  0.16486186],[0.75000328 0.19611167],[0.66403769 0.34963077]
[0.34999235 0.16356544],[0.75000335 0.19481525],[0.66403719 0.34833443]
[0.3499922  0.16226903],[0.75000341 0.19351883],[0.66403669 0.34703808]
[0.34999205 0.16097261],[0.75000348 0.19222242],[0.66403619 0.34574173]
[0.3499919 0.1596762],[0.75000355 0.190926  ],[0.66403569 0.34444538]
[0.34999174 0.15837978],[0.75000361 0.18962958],[0.66403519 0.34314903]
[0.34999159 0.15708337],[0.75000368 0.18833316],[0.66403469 0.34185268]
[0.34999144 0.15578695],[0.75000374 0.18703674],[0.66403419 0.34055633]
[0.34999129 0.15449054],[0.75000381 0.18574032],[0.66403369 0.33925998]
[0.34999114 0.15319412],[0.75000388 0.1844439 ],[0.66403319 0.33796363]
[0.34999099 0.1518977 ],[0.75000394 0.18314748],[0.66403269 0.33666728]
[0.34999084 0.15060129],[0.75000401 0.18185106],[0.66403219 0.33537094]
[0.34999069 0.14930487],[0.75000407 0.18055465],[0.66403169 0.33407459]
[0.34999054 0.14800846],[0.75000414 0.17925823],[0.66403119 0.33277824]
[0.34999038 0.14671204],[0.75000421 0.17796181],[0.66403069 0.33148189]
[0.34999023 0.14541563],[0.75000427 0.17666539],[0.66403019 0.33018554]
[0.34999008 0.14411921],[0.75000434 0.17536897],[0.66402969 0.32888919]
[0.34998993 0.14282279],[0.7500044  0.17407255],[0.66402919 0.32759284]
[0.34998978 0.14152638],[0.75000447 0.17277613],[0.66402869 0.32629649]
[0.34998963 0.14022996],[0.75000454 0.17147971],[0.66402819 0.32500014]
[0.34998948 0.13893355],[0.7500046 0.1701833],[0.66402769 0.32370379]
[0.34998933 0.13763713],[0.75000467 0.16888688],[0.66402719 0.32240744]
[0.34998918 0.13634072],[0.75000473 0.16759046],[0.66402669 0.3211111 ]
[0.34998903 0.1350443 ],[0.7500048  0.16629404],[0.66402619 0.31981475]
[0.34998887 0.13374789],[0.75000487 0.16499762],[0.66402569 0.3185184 ]
[0.34998872 0.13245147],[0.75000493 0.1637012 ],[0.66402519 0.31722205]
[0.34998857 0.13115505],[0.750005   0.16240478],[0.66402469 0.3159257 ]
[0.34998842 0.12985864],[0.75000507 0.16110836],[0.66402419 0.31462935]
[0.34998827 0.12856222],[0.75000513 0.15981195],[0.66402369 0.313333  ]
[0.34998812 0.12726581],[0.7500052  0.15851553],[0.66402319 0.31203665]
[0.34998797 0.12596939],[0.75000526 0.15721911],[0.66402269 0.3107403 ]
[0.34998782 0.12467298],[0.75000533 0.15592269],[0.66402219 0.30944395]
[0.34998767 0.12337656],[0.7500054  0.15462627],[0.66402169 0.30814761]
[0.34998751 0.12208015],[0.75000546 0.15332985],[0.66402119 0.30685126]
[0.34998736 0.12078373],[0.75000553 0.15203343],[0.66402069 0.30555491]
[0.34998721 0.11948731],[0.75000559 0.15073701],[0.6640202  0.30425856]
[0.34998706 0.1181909 ],[0.75000566 0.14944059],[0.6640197  0.30296221]
[0.34998691 0.11689448],[0.75000573 0.14814418],[0.6640192  0.30166586]
[0.34998676 0.11559807],[0.75000579 0.14684776],[0.6640187  0.30036951]
[0.34998661 0.11430165],[0.75000586 0.14555134],[0.6640182  0.29907316]
[0.34998646 0.11300524],[0.75000592 0.14425492],[0.6640177  0.29777681]
[0.34998631 0.11170882],[0.75000599 0.1429585 ],[0.6640172  0.29648046]
[0.34998616 0.1104124 ],[0.75000606 0.14166208],[0.6640167  0.29518411]
[0.349986   0.10911599],[0.75000612 0.14036566],[0.6640162  0.29388777]
[0.34998585 0.10781957],[0.75000619 0.13906924],[0.6640157  0.29259142]
[0.3499857  0.10652316],[0.75000625 0.13777283],[0.6640152  0.29129507]
[0.34998555 0.10522674],[0.75000632 0.13647641],[0.6640147  0.28999872]
[0.3499854  0.10393033],[0.75000639 0.13517999],[0.6640142  0.28870237]
[0.34998525 0.10263391],[0.75000645 0.13388357],[0.6640137  0.28740602]
[0.3499851 0.1013375],[0.75000652 0.13258715],[0.6640132  0.28610967]
[0.34998495 0.10004108],[0.75000659 0.13129073],[0.6640127  0.28481332]
[0.3499848  0.09874466],[0.75000665 0.12999431],[0.6640122  0.28351697]
[0.34998464 0.09744825],[0.75000672 0.12869789],[0.6640117  0.28222062]
[0.34998449 0.09615183],[0.75000678 0.12740148],[0.6640112  0.28092428]
[0.34998434 0.09485542],[0.75000685 0.12610506],[0.6640107  0.27962793]
[0.34998419 0.093559  ],[0.75000692 0.12480864],[0.6640102  0.27833158]
[0.34998404 0.09226259],[0.75000698 0.12351222],[0.6640097  0.27703523]
[0.34998389 0.09096617],[0.75000705 0.1222158 ],[0.6640092  0.27573888]
[0.34998374 0.08966975],[0.75000711 0.12091938],[0.6640087  0.27444253]
[0.34998359 0.08837334],[0.75000718 0.11962296],[0.6640082  0.27314618]
[0.34998344 0.08707692],[0.75000725 0.11832654],[0.6640077  0.27184983]
[0.34998329 0.08578051],[0.75000731 0.11703012],[0.6640072  0.27055348]
[0.34998313 0.08448409],[0.75000738 0.11573371],[0.6640067  0.26925713]
[0.34998298 0.08318768],[0.75000744 0.11443729],[0.6640062  0.26796078]
[0.34998283 0.08189126],[0.75000751 0.11314087],[0.6640057  0.26666444]
[0.34998268 0.08059485],[0.75000758 0.11184445],[0.6640052  0.26536809]
[0.34998253 0.07929843],[0.75000764 0.11054803],[0.6640047  0.26407174]
[0.34998238 0.07800201],[0.75000771 0.10925161],[0.6640042  0.26277539]
[0.34998223 0.0767056 ],[0.75000777 0.10795519],[0.6640037  0.26147904]
[0.34998208 0.07540918],[0.75000784 0.10665877],[0.6640032  0.26018269]
[0.34998193 0.07411277],[0.75000791 0.10536236],[0.6640027  0.25888634]
[0.34998177 0.07281635],[0.75000797 0.10406594],[0.6640022  0.25758999]
[0.34998162 0.07151994],[0.75000804 0.10276952],[0.6640017  0.25629364]
[0.34998147 0.07022352],[0.7500081 0.1014731],[0.6640012  0.25499729]
[0.34998132 0.06892711],[0.75000817 0.10017668],[0.66400071 0.25370095]
[0.34998117 0.06763069],[0.75000824 0.09888026],[0.66400021 0.2524046 ]
[0.34998102 0.06633427],[0.7500083  0.09758384],[0.66399971 0.25110825]
[0.34998087 0.06503786],[0.75000837 0.09628742],[0.66399921 0.2498119 ]
[0.34998072 0.06374144],[0.75000844 0.09499101],[0.66399871 0.24851555]
[0.34998057 0.06244503],[0.7500085  0.09369459],[0.66399821 0.2472192 ]
[0.34998042 0.06114861],[0.75000857 0.09239817],[0.66399771 0.24592285]
[0.34998026 0.0598522 ],[0.75000863 0.09110175],[0.66399721 0.2446265 ]
[0.34998011 0.05855578],[0.7500087  0.08980533],[0.66399671 0.24333015]
[0.34997996 0.05725936],[0.75000877 0.08850891],[0.66399621 0.2420338 ]
[0.34997981 0.05596295],[0.75000883 0.08721249],[0.66399571 0.24073745]
[0.34997966 0.05466653],[0.7500089  0.08591607],[0.66399521 0.23944111]
[0.34997951 0.05337012],[0.75000896 0.08461965],[0.66399471 0.23814476]
[0.34997936 0.0520737 ],[0.75000903 0.08332324],[0.66399421 0.23684841]
[0.34997921 0.05077729],[0.7500091  0.08202682],[0.66399371 0.23555206]
[0.34997906 0.04948087],[0.75000916 0.0807304 ],[0.66399321 0.23425571]
[0.3499789  0.04818446],[0.75000923 0.07943398],[0.66399271 0.23295936]
[0.34997875 0.04688804],[0.75000929 0.07813756],[0.66399221 0.23166301]
[0.3499786  0.04559162],[0.75000936 0.07684114],[0.66399171 0.23036666]
[0.34997845 0.04429521],[0.75000943 0.07554472],[0.66399121 0.22907031]
[0.3499783  0.04299879],[0.75000949 0.0742483 ],[0.66399071 0.22777396]
[0.34997815 0.04170238],[0.75000956 0.07295189],[0.66399021 0.22647762]
[0.349978   0.04040596],[0.75000962 0.07165547],[0.66398971 0.22518127]
[0.34997785 0.03910955],[0.75000969 0.07035905],[0.66398921 0.22388492]
[0.3499777  0.03781313],[0.75000976 0.06906263],[0.66398871 0.22258857]
[0.34997755 0.03651672],[0.75000982 0.06776621],[0.66398821 0.22129222]
[0.34997739 0.0352203 ],[0.75000989 0.06646979],[0.66398771 0.21999587]
[0.34997724 0.03392388],[0.75000996 0.06517337],[0.66398721 0.21869952]
[0.34997709 0.03262747],[0.75001002 0.06387695],[0.66398671 0.21740317]
[0.34997694 0.03133105],[0.75001009 0.06258054],[0.66398621 0.21610682]
[0.34997679 0.03003464],[0.75001015 0.06128412],[0.66398571 0.21481047]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398521 0.21351412]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398471 0.21221778]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398421 0.21092143]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398371 0.20962508]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398321 0.20832873]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398271 0.20703238]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398221 0.20573603]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398171 0.20443968]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398122 0.20314333]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398072 0.20184698]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66398022 0.20055063]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397972 0.19925429]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397922 0.19795794]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397872 0.19666159]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397822 0.19536524]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397772 0.19406889]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397722 0.19277254]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397672 0.19147619]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397622 0.19017984]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397572 0.18888349]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397522 0.18758714]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397472 0.18629079]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397422 0.18499445]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397372 0.1836981 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397322 0.18240175]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397272 0.1811054 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397222 0.17980905]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397172 0.1785127 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397122 0.17721635]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397072 0.17592   ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66397022 0.17462365]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396972 0.1733273 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396922 0.17203096]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396872 0.17073461]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396822 0.16943826]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396772 0.16814191]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396722 0.16684556]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396672 0.16554921]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396622 0.16425286]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396572 0.16295651]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396522 0.16166016]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396472 0.16036381]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396422 0.15906746]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396372 0.15777112]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396322 0.15647477]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396272 0.15517842]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396222 0.15388207]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396173 0.15258572]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396123 0.15128937]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396073 0.14999302]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66396023 0.14869667]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395973 0.14740032]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395923 0.14610397]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395873 0.14480763]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395823 0.14351128]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395773 0.14221493]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395723 0.14091858]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395673 0.13962223]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395623 0.13832588]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395573 0.13702953]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395523 0.13573318]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395473 0.13443683]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395423 0.13314048]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395373 0.13184413]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395323 0.13054779]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395273 0.12925144]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395223 0.12795509]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395173 0.12665874]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395123 0.12536239]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395073 0.12406604]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66395023 0.12276969]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394973 0.12147334]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394923 0.12017699]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394873 0.11888064]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394823 0.1175843 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394773 0.11628795]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394723 0.1149916 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394673 0.11369525]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394623 0.1123989 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394573 0.11110255]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394523 0.1098062 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394473 0.10850985]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394423 0.1072135 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394373 0.10591715]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394323 0.1046208 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394273 0.10332446]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394224 0.10202811]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394174 0.10073176]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394124 0.09943541]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394074 0.09813906]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66394024 0.09684271]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393974 0.09554636]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393924 0.09425001]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393874 0.09295366]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393824 0.09165731]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393774 0.09036097]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393724 0.08906462]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393674 0.08776827]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393624 0.08647192]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393574 0.08517557]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393524 0.08387922]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393474 0.08258287]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393424 0.08128652]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393374 0.07999017]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393324 0.07869382]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393274 0.07739747]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393224 0.07610113]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393174 0.07480478]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
[0.3499767  0.02929592],[0.75001019 0.0605454 ],[0.66393151 0.0742163 ]
