1.0
 
[-8.49679772e-03 -1.99958709e+01],[ 4.18388986e-03 -1.99959211e+01],[ -0.03416277 -19.98985049]
[0.34999101 0.20803508],[0.75000443 0.23928499],[0.66402634 0.39280706]
[0.34999061 0.20710341],[0.75000462 0.23835332],[0.66402475 0.39187567]
[0.34999021 0.2061517 ],[0.75000482 0.23740161],[0.66402313 0.39092425]
[0.34998979 0.20517996],[0.75000503 0.23642987],[0.66402147 0.3899528 ]
[0.34998937 0.20418818],[0.75000523 0.23543809],[0.66401978 0.38896132]
[0.34998894 0.20317636],[0.75000544 0.23442627],[0.66401805 0.38794981]
[0.34998851 0.20214451],[0.75000566 0.23339442],[0.66401629 0.38691827]
[0.34998806 0.20109263],[0.75000588 0.23234253],[0.6640145 0.3858667]
[0.34998761 0.2000207 ],[0.7500061 0.2312706],[0.66401267 0.3847951 ]
[0.34998714 0.19892875],[0.75000633 0.23017864],[0.66401081 0.38370347]
[0.34998667 0.19781675],[0.75000656 0.22906664],[0.66400891 0.38259181]
[0.34998619 0.19668472],[0.7500068  0.22793461],[0.66400698 0.38146012]
[0.3499857  0.19553266],[0.75000704 0.22678254],[0.66400501 0.3803084 ]
[0.3499852  0.19436055],[0.75000729 0.22561044],[0.66400301 0.37913665]
[0.3499847  0.19316842],[0.75000753 0.2244183 ],[0.66400098 0.37794487]
[0.34998418 0.19195624],[0.75000779 0.22320612],[0.66399891 0.37673306]
[0.34998366 0.19072403],[0.75000805 0.22197391],[0.66399681 0.37550122]
[0.34998313 0.18947179],[0.75000831 0.22072166],[0.66399468 0.37424935]
[0.34998259 0.18819951],[0.75000857 0.21944937],[0.66399251 0.37297745]
[0.34998204 0.18690811],[0.75000884 0.21815797],[0.6639903  0.37168644]
[0.34998149 0.18561185],[0.75000911 0.21686171],[0.66398809 0.37039057]
[0.34998094 0.18431559],[0.75000938 0.21556545],[0.66398588 0.3690947 ]
[0.34998039 0.18301933],[0.75000965 0.21426918],[0.66398367 0.36779883]
[0.34997984 0.18172307],[0.75000993 0.21297292],[0.66398146 0.36650296]
[0.34997929 0.18042681],[0.7500102  0.21167665],[0.66397925 0.36520709]
[0.34997874 0.17913055],[0.75001047 0.21038039],[0.66397704 0.36391122]
[0.34997819 0.17783429],[0.75001074 0.20908413],[0.66397482 0.36261535]
[0.34997764 0.17653803],[0.75001101 0.20778786],[0.66397261 0.36131947]
[0.34997709 0.17524177],[0.75001128 0.2064916 ],[0.6639704 0.3600236]
[0.34997654 0.1739455 ],[0.75001155 0.20519534],[0.66396819 0.35872773]
[0.34997599 0.17264924],[0.75001182 0.20389907],[0.66396598 0.35743186]
[0.34997544 0.17135298],[0.75001209 0.20260281],[0.66396377 0.35613599]
[0.34997489 0.17005672],[0.75001236 0.20130654],[0.66396156 0.35484012]
[0.34997434 0.16876046],[0.75001263 0.20001028],[0.66395935 0.35354425]
[0.34997379 0.1674642 ],[0.7500129  0.19871402],[0.66395713 0.35224838]
[0.34997324 0.16616794],[0.75001318 0.19741775],[0.66395492 0.35095251]
[0.34997269 0.16487168],[0.75001345 0.19612149],[0.66395271 0.34965664]
[0.34997214 0.16357542],[0.75001372 0.19482523],[0.6639505  0.34836077]
[0.34997159 0.16227916],[0.75001399 0.19352896],[0.66394829 0.34706489]
[0.34997104 0.1609829 ],[0.75001426 0.1922327 ],[0.66394608 0.34576902]
[0.34997049 0.15968664],[0.75001453 0.19093643],[0.66394387 0.34447315]
[0.34996994 0.15839038],[0.7500148  0.18964017],[0.66394166 0.34317728]
[0.34996939 0.15709412],[0.75001507 0.18834391],[0.66393945 0.34188141]
[0.34996884 0.15579786],[0.75001534 0.18704764],[0.66393723 0.34058554]
[0.34996829 0.1545016 ],[0.75001561 0.18575138],[0.66393502 0.33928967]
[0.34996774 0.15320534],[0.75001588 0.18445512],[0.66393281 0.3379938 ]
[0.34996719 0.15190908],[0.75001615 0.18315885],[0.6639306  0.33669793]
[0.34996664 0.15061282],[0.75001642 0.18186259],[0.66392839 0.33540206]
[0.34996609 0.14931655],[0.7500167  0.18056632],[0.66392618 0.33410619]
[0.34996554 0.14802029],[0.75001697 0.17927006],[0.66392397 0.33281031]
[0.34996499 0.14672403],[0.75001724 0.1779738 ],[0.66392176 0.33151444]
[0.34996444 0.14542777],[0.75001751 0.17667753],[0.66391955 0.33021857]
[0.34996389 0.14413151],[0.75001778 0.17538127],[0.66391733 0.3289227 ]
[0.34996334 0.14283525],[0.75001805 0.17408501],[0.66391512 0.32762683]
[0.34996279 0.14153899],[0.75001832 0.17278874],[0.66391291 0.32633096]
[0.34996224 0.14024273],[0.75001859 0.17149248],[0.6639107  0.32503509]
[0.34996169 0.13894647],[0.75001886 0.17019621],[0.66390849 0.32373922]
[0.34996114 0.13765021],[0.75001913 0.16889995],[0.66390628 0.32244335]
[0.34996059 0.13635395],[0.7500194  0.16760369],[0.66390407 0.32114748]
[0.34996004 0.13505769],[0.75001967 0.16630742],[0.66390186 0.31985161]
[0.34995949 0.13376143],[0.75001995 0.16501116],[0.66389964 0.31855574]
[0.34995894 0.13246517],[0.75002022 0.1637149 ],[0.66389743 0.31725986]
[0.34995839 0.13116891],[0.75002049 0.16241863],[0.66389522 0.31596399]
[0.34995784 0.12987265],[0.75002076 0.16112237],[0.66389301 0.31466812]
[0.34995729 0.12857639],[0.75002103 0.1598261 ],[0.6638908  0.31337225]
[0.34995674 0.12728013],[0.7500213  0.15852984],[0.66388859 0.31207638]
[0.34995619 0.12598387],[0.75002157 0.15723358],[0.66388638 0.31078051]
[0.34995564 0.12468761],[0.75002184 0.15593731],[0.66388417 0.30948464]
[0.34995509 0.12339134],[0.75002211 0.15464105],[0.66388196 0.30818877]
[0.34995454 0.12209508],[0.75002238 0.15334479],[0.66387974 0.3068929 ]
[0.34995399 0.12079882],[0.75002265 0.15204852],[0.66387753 0.30559703]
[0.34995344 0.11950256],[0.75002292 0.15075226],[0.66387532 0.30430116]
[0.34995289 0.1182063 ],[0.7500232  0.14945599],[0.66387311 0.30300528]
[0.34995234 0.11691004],[0.75002347 0.14815973],[0.6638709  0.30170941]
[0.34995179 0.11561378],[0.75002374 0.14686347],[0.66386869 0.30041354]
[0.34995124 0.11431752],[0.75002401 0.1455672 ],[0.66386648 0.29911767]
[0.34995069 0.11302126],[0.75002428 0.14427094],[0.66386427 0.2978218 ]
[0.34995014 0.111725  ],[0.75002455 0.14297468],[0.66386206 0.29652593]
[0.34994959 0.11042874],[0.75002482 0.14167841],[0.66385984 0.29523006]
[0.34994904 0.10913248],[0.75002509 0.14038215],[0.66385763 0.29393419]
[0.34994849 0.10783622],[0.75002536 0.13908588],[0.66385542 0.29263832]
[0.34994794 0.10653996],[0.75002563 0.13778962],[0.66385321 0.29134245]
[0.34994739 0.1052437 ],[0.7500259  0.13649336],[0.663851   0.29004658]
[0.34994684 0.10394744],[0.75002617 0.13519709],[0.66384879 0.2887507 ]
[0.34994629 0.10265118],[0.75002644 0.13390083],[0.66384658 0.28745483]
[0.34994574 0.10135492],[0.75002672 0.13260457],[0.66384437 0.28615896]
[0.34994519 0.10005866],[0.75002699 0.1313083 ],[0.66384215 0.28486309]
[0.34994464 0.0987624 ],[0.75002726 0.13001204],[0.66383994 0.28356722]
[0.34994409 0.09746613],[0.75002753 0.12871577],[0.66383773 0.28227135]
[0.34994354 0.09616987],[0.7500278  0.12741951],[0.66383552 0.28097548]
[0.34994299 0.09487361],[0.75002807 0.12612325],[0.66383331 0.27967961]
[0.34994244 0.09357735],[0.75002834 0.12482698],[0.6638311  0.27838374]
[0.34994189 0.09228109],[0.75002861 0.12353072],[0.66382889 0.27708787]
[0.34994134 0.09098483],[0.75002888 0.12223445],[0.66382668 0.275792  ]
[0.34994079 0.08968857],[0.75002915 0.12093819],[0.66382447 0.27449612]
[0.34994024 0.08839231],[0.75002942 0.11964193],[0.66382225 0.27320025]
[0.34993969 0.08709605],[0.75002969 0.11834566],[0.66382004 0.27190438]
[0.34993914 0.08579979],[0.75002997 0.1170494 ],[0.66381783 0.27060851]
[0.34993859 0.08450353],[0.75003024 0.11575314],[0.66381562 0.26931264]
[0.34993804 0.08320727],[0.75003051 0.11445687],[0.66381341 0.26801677]
[0.34993749 0.08191101],[0.75003078 0.11316061],[0.6638112 0.2667209]
[0.34993694 0.08061475],[0.75003105 0.11186434],[0.66380899 0.26542503]
[0.34993639 0.07931849],[0.75003132 0.11056808],[0.66380678 0.26412916]
[0.34993584 0.07802223],[0.75003159 0.10927182],[0.66380456 0.26283329]
[0.34993529 0.07672597],[0.75003186 0.10797555],[0.66380235 0.26153742]
[0.34993474 0.07542971],[0.75003213 0.10667929],[0.66380014 0.26024155]
[0.34993419 0.07413345],[0.7500324  0.10538303],[0.66379793 0.25894567]
[0.34993364 0.07283719],[0.75003267 0.10408676],[0.66379572 0.2576498 ]
[0.34993309 0.07154092],[0.75003294 0.1027905 ],[0.66379351 0.25635393]
[0.34993254 0.07024466],[0.75003322 0.10149423],[0.6637913  0.25505806]
[0.34993199 0.0689484 ],[0.75003349 0.10019797],[0.66378909 0.25376219]
[0.34993144 0.06765214],[0.75003376 0.09890171],[0.66378688 0.25246632]
[0.34993089 0.06635588],[0.75003403 0.09760544],[0.66378466 0.25117045]
[0.34993034 0.06505962],[0.7500343  0.09630918],[0.66378245 0.24987458]
[0.34992979 0.06376336],[0.75003457 0.09501292],[0.66378024 0.24857871]
[0.34992924 0.0624671 ],[0.75003484 0.09371665],[0.66377803 0.24728284]
[0.34992869 0.06117084],[0.75003511 0.09242039],[0.66377582 0.24598697]
[0.34992814 0.05987458],[0.75003538 0.09112412],[0.66377361 0.24469109]
[0.34992759 0.05857832],[0.75003565 0.08982786],[0.6637714  0.24339522]
[0.34992704 0.05728206],[0.75003592 0.0885316 ],[0.66376919 0.24209935]
[0.34992649 0.0559858 ],[0.75003619 0.08723533],[0.66376698 0.24080348]
[0.34992594 0.05468954],[0.75003646 0.08593907],[0.66376476 0.23950761]
[0.34992539 0.05339328],[0.75003674 0.08464281],[0.66376255 0.23821174]
[0.34992484 0.05209702],[0.75003701 0.08334654],[0.66376034 0.23691587]
[0.34992429 0.05080076],[0.75003728 0.08205028],[0.66375813 0.23562   ]
[0.34992374 0.0495045 ],[0.75003755 0.08075401],[0.66375592 0.23432413]
[0.34992319 0.04820824],[0.75003782 0.07945775],[0.66375371 0.23302826]
[0.34992264 0.04691197],[0.75003809 0.07816149],[0.6637515  0.23173239]
[0.34992209 0.04561571],[0.75003836 0.07686522],[0.66374929 0.23043651]
[0.34992154 0.04431945],[0.75003863 0.07556896],[0.66374707 0.22914064]
[0.34992099 0.04302319],[0.7500389 0.0742727],[0.66374486 0.22784477]
[0.34992044 0.04172693],[0.75003917 0.07297643],[0.66374265 0.2265489 ]
[0.34991989 0.04043067],[0.75003944 0.07168017],[0.66374044 0.22525303]
[0.34991934 0.03913441],[0.75003971 0.0703839 ],[0.66373823 0.22395716]
[0.34991879 0.03783815],[0.75003999 0.06908764],[0.66373602 0.22266129]
[0.34991824 0.03654189],[0.75004026 0.06779138],[0.66373381 0.22136542]
[0.34991769 0.03524563],[0.75004053 0.06649511],[0.6637316  0.22006955]
[0.34991714 0.03394937],[0.7500408  0.06519885],[0.66372939 0.21877368]
[0.34991659 0.03265311],[0.75004107 0.06390259],[0.66372717 0.21747781]
[0.34991604 0.03135685],[0.75004134 0.06260632],[0.66372496 0.21618194]
[0.34991549 0.03006059],[0.75004161 0.06131006],[0.66372275 0.21488606]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66372054 0.21359019]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66371833 0.21229432]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66371612 0.21099845]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66371391 0.20970258]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6637117  0.20840671]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66370949 0.20711084]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66370727 0.20581497]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66370506 0.2045191 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66370285 0.20322323]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66370064 0.20192736]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66369843 0.20063148]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66369622 0.19933561]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66369401 0.19803974]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6636918  0.19674387]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66368958 0.195448  ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66368737 0.19415213]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66368516 0.19285626]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66368295 0.19156039]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66368074 0.19026452]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66367853 0.18896865]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66367632 0.18767278]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66367411 0.1863769 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6636719  0.18508103]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66366968 0.18378516]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66366747 0.18248929]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66366526 0.18119342]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66366305 0.17989755]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66366084 0.17860168]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66365863 0.17730581]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66365642 0.17600994]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66365421 0.17471407]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.663652  0.1734182]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66364978 0.17212233]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66364757 0.17082645]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66364536 0.16953058]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66364315 0.16823471]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66364094 0.16693884]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66363873 0.16564297]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66363652 0.1643471 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66363431 0.16305123]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66363209 0.16175536]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66362988 0.16045949]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66362767 0.15916362]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66362546 0.15786775]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66362325 0.15657187]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66362104 0.155276  ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66361883 0.15398013]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66361662 0.15268426]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66361441 0.15138839]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66361219 0.15009252]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66360998 0.14879665]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66360777 0.14750078]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66360556 0.14620491]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66360335 0.14490904]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66360114 0.14361317]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66359893 0.14231729]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66359672 0.14102142]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6635945  0.13972555]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66359229 0.13842968]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66359008 0.13713381]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66358787 0.13583794]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66358566 0.13454207]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66358345 0.1332462 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66358124 0.13195033]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66357903 0.13065446]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66357682 0.12935859]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6635746  0.12806271]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66357239 0.12676684]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66357018 0.12547097]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66356797 0.1241751 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66356576 0.12287923]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66356355 0.12158336]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66356134 0.12028749]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66355913 0.11899162]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66355692 0.11769575]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6635547  0.11639988]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66355249 0.11510401]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66355028 0.11380814]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66354807 0.11251226]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66354586 0.11121639]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66354365 0.10992052]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66354144 0.10862465]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66353923 0.10732878]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66353701 0.10603291]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6635348  0.10473704]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66353259 0.10344117]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66353038 0.1021453 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66352817 0.10084943]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66352596 0.09955356]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66352375 0.09825768]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66352154 0.09696181]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66351933 0.09566594]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66351711 0.09437007]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.6635149 0.0930742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66351269 0.09177833]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66351048 0.09048246]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66350827 0.08918659]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66350606 0.08789072]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66350385 0.08659485]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66350164 0.08529898]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66349943 0.0840031 ]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66349721 0.08270723]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.663495   0.08141136]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66349279 0.08011549]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66349058 0.07881962]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348837 0.07752375]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348616 0.07622788]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348395 0.07493201]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
[0.34991517 0.02929642],[0.75004177 0.06054589],[0.66348273 0.07421742]
