1.0
 
[-2.09164352e-03 -1.99994133e+01],[ 8.96879213e-04 -1.99994626e+01],[-6.68526099e-03 -1.99985799e+01]
[0.3499978  0.20803132],[0.75000094 0.23928124],[0.66405547 0.3927978 ]
[0.3499977  0.20709949],[0.75000099 0.2383494 ],[0.66405516 0.39186601]
[0.3499976  0.20614761],[0.75000103 0.23739752],[0.66405485 0.39091417]
[0.3499975 0.2051757],[0.75000107 0.23642561],[0.66405452 0.3899423 ]
[0.3499974  0.20418374],[0.75000112 0.23543365],[0.66405419 0.38895038]
[0.34999729 0.20317175],[0.75000116 0.23442165],[0.66405386 0.38793843]
[0.34999718 0.20213971],[0.75000121 0.23338962],[0.66405352 0.38690644]
[0.34999707 0.20108764],[0.75000125 0.23233754],[0.66405317 0.38585441]
[0.34999696 0.20001553],[0.7500013  0.23126543],[0.66405281 0.38478234]
[0.34999685 0.19892338],[0.75000135 0.23017327],[0.66405245 0.38369024]
[0.34999673 0.19781119],[0.7500014  0.22906108],[0.66405208 0.38257809]
[0.34999662 0.19667896],[0.75000145 0.22792885],[0.66405171 0.38144591]
[0.3499965  0.19552669],[0.7500015  0.22677657],[0.66405132 0.38029368]
[0.34999637 0.19435438],[0.75000155 0.22560426],[0.66405093 0.37912142]
[0.34999625 0.19316203],[0.75000161 0.22441191],[0.66405054 0.37792912]
[0.34999612 0.19194964],[0.75000166 0.22319952],[0.66405014 0.37671678]
[0.349996   0.19071721],[0.75000171 0.22196709],[0.66404973 0.37548441]
[0.34999587 0.18946474],[0.75000177 0.22071462],[0.66404931 0.37423199]
[0.34999573 0.18819224],[0.75000183 0.21944211],[0.66404889 0.37295954]
[0.3499956  0.18690063],[0.75000188 0.2181505 ],[0.66404846 0.37166798]
[0.34999546 0.18560421],[0.75000194 0.21685407],[0.66404803 0.37037162]
[0.34999533 0.18430779],[0.750002   0.21555765],[0.6640476  0.36907525]
[0.34999519 0.18301137],[0.75000206 0.21426122],[0.66404717 0.36777888]
[0.34999506 0.18171494],[0.75000212 0.2129648 ],[0.66404674 0.36648251]
[0.34999493 0.18041852],[0.75000217 0.21166837],[0.66404631 0.36518614]
[0.34999479 0.1791221 ],[0.75000223 0.21037195],[0.66404588 0.36388977]
[0.34999466 0.17782568],[0.75000229 0.20907552],[0.66404545 0.3625934 ]
[0.34999452 0.17652926],[0.75000235 0.2077791 ],[0.66404502 0.36129704]
[0.34999439 0.17523283],[0.7500024  0.20648267],[0.66404459 0.36000067]
[0.34999425 0.17393641],[0.75000246 0.20518625],[0.66404416 0.3587043 ]
[0.34999412 0.17263999],[0.75000252 0.20388982],[0.66404373 0.35740793]
[0.34999398 0.17134357],[0.75000258 0.2025934 ],[0.66404331 0.35611156]
[0.34999385 0.17004715],[0.75000264 0.20129697],[0.66404288 0.35481519]
[0.34999371 0.16875073],[0.75000269 0.20000055],[0.66404245 0.35351882]
[0.34999358 0.1674543 ],[0.75000275 0.19870412],[0.66404202 0.35222246]
[0.34999344 0.16615788],[0.75000281 0.1974077 ],[0.66404159 0.35092609]
[0.34999331 0.16486146],[0.75000287 0.19611127],[0.66404116 0.34962972]
[0.34999317 0.16356504],[0.75000292 0.19481485],[0.66404073 0.34833335]
[0.34999304 0.16226862],[0.75000298 0.19351842],[0.6640403  0.34703698]
[0.3499929  0.16097219],[0.75000304 0.192222  ],[0.66403987 0.34574061]
[0.34999277 0.15967577],[0.7500031  0.19092557],[0.66403944 0.34444424]
[0.34999263 0.15837935],[0.75000315 0.18962915],[0.66403901 0.34314788]
[0.3499925  0.15708293],[0.75000321 0.18833272],[0.66403858 0.34185151]
[0.34999236 0.15578651],[0.75000327 0.18703629],[0.66403815 0.34055514]
[0.34999223 0.15449008],[0.75000333 0.18573987],[0.66403772 0.33925877]
[0.3499921  0.15319366],[0.75000339 0.18444344],[0.66403729 0.3379624 ]
[0.34999196 0.15189724],[0.75000344 0.18314702],[0.66403686 0.33666603]
[0.34999183 0.15060082],[0.7500035  0.18185059],[0.66403643 0.33536966]
[0.34999169 0.1493044 ],[0.75000356 0.18055417],[0.664036  0.3340733]
[0.34999156 0.14800797],[0.75000362 0.17925774],[0.66403557 0.33277693]
[0.34999142 0.14671155],[0.75000367 0.17796132],[0.66403514 0.33148056]
[0.34999129 0.14541513],[0.75000373 0.17666489],[0.66403471 0.33018419]
[0.34999115 0.14411871],[0.75000379 0.17536847],[0.66403428 0.32888782]
[0.34999102 0.14282229],[0.75000385 0.17407204],[0.66403385 0.32759145]
[0.34999088 0.14152586],[0.7500039  0.17277562],[0.66403342 0.32629508]
[0.34999075 0.14022944],[0.75000396 0.17147919],[0.66403299 0.32499872]
[0.34999061 0.13893302],[0.75000402 0.17018277],[0.66403256 0.32370235]
[0.34999048 0.1376366 ],[0.75000408 0.16888634],[0.66403213 0.32240598]
[0.34999034 0.13634018],[0.75000414 0.16758992],[0.6640317  0.32110961]
[0.34999021 0.13504375],[0.75000419 0.16629349],[0.66403127 0.31981324]
[0.34999007 0.13374733],[0.75000425 0.16499707],[0.66403084 0.31851687]
[0.34998994 0.13245091],[0.75000431 0.16370064],[0.66403041 0.3172205 ]
[0.3499898  0.13115449],[0.75000437 0.16240422],[0.66402998 0.31592414]
[0.34998967 0.12985807],[0.75000442 0.16110779],[0.66402955 0.31462777]
[0.34998953 0.12856165],[0.75000448 0.15981137],[0.66402912 0.3133314 ]
[0.3499894  0.12726522],[0.75000454 0.15851494],[0.66402869 0.31203503]
[0.34998926 0.1259688 ],[0.7500046  0.15721852],[0.66402826 0.31073866]
[0.34998913 0.12467238],[0.75000466 0.15592209],[0.66402783 0.30944229]
[0.349989   0.12337596],[0.75000471 0.15462567],[0.6640274  0.30814592]
[0.34998886 0.12207954],[0.75000477 0.15332924],[0.66402697 0.30684956]
[0.34998873 0.12078311],[0.75000483 0.15203282],[0.66402654 0.30555319]
[0.34998859 0.11948669],[0.75000489 0.15073639],[0.66402611 0.30425682]
[0.34998846 0.11819027],[0.75000494 0.14943997],[0.66402568 0.30296045]
[0.34998832 0.11689385],[0.750005   0.14814354],[0.66402525 0.30166408]
[0.34998819 0.11559743],[0.75000506 0.14684712],[0.66402482 0.30036771]
[0.34998805 0.114301  ],[0.75000512 0.14555069],[0.66402439 0.29907134]
[0.34998792 0.11300458],[0.75000517 0.14425427],[0.66402396 0.29777498]
[0.34998778 0.11170816],[0.75000523 0.14295784],[0.66402353 0.29647861]
[0.34998765 0.11041174],[0.75000529 0.14166142],[0.6640231  0.29518224]
[0.34998751 0.10911532],[0.75000535 0.14036499],[0.66402267 0.29388587]
[0.34998738 0.10781889],[0.75000541 0.13906857],[0.66402224 0.2925895 ]
[0.34998724 0.10652247],[0.75000546 0.13777214],[0.66402181 0.29129313]
[0.34998711 0.10522605],[0.75000552 0.13647571],[0.66402138 0.28999676]
[0.34998697 0.10392963],[0.75000558 0.13517929],[0.66402095 0.2887004 ]
[0.34998684 0.10263321],[0.75000564 0.13388286],[0.66402052 0.28740403]
[0.3499867  0.10133678],[0.75000569 0.13258644],[0.66402009 0.28610766]
[0.34998657 0.10004036],[0.75000575 0.13129001],[0.66401966 0.28481129]
[0.34998643 0.09874394],[0.75000581 0.12999359],[0.66401923 0.28351492]
[0.3499863  0.09744752],[0.75000587 0.12869716],[0.6640188  0.28221855]
[0.34998617 0.0961511 ],[0.75000593 0.12740074],[0.66401837 0.28092218]
[0.34998603 0.09485467],[0.75000598 0.12610431],[0.66401794 0.27962582]
[0.3499859  0.09355825],[0.75000604 0.12480789],[0.66401751 0.27832945]
[0.34998576 0.09226183],[0.7500061  0.12351146],[0.66401708 0.27703308]
[0.34998563 0.09096541],[0.75000616 0.12221504],[0.66401665 0.27573671]
[0.34998549 0.08966899],[0.75000621 0.12091861],[0.66401622 0.27444034]
[0.34998536 0.08837257],[0.75000627 0.11962219],[0.66401579 0.27314397]
[0.34998522 0.08707614],[0.75000633 0.11832576],[0.66401536 0.2718476 ]
[0.34998509 0.08577972],[0.75000639 0.11702934],[0.66401493 0.27055124]
[0.34998495 0.0844833 ],[0.75000644 0.11573291],[0.6640145  0.26925487]
[0.34998482 0.08318688],[0.7500065  0.11443649],[0.66401407 0.2679585 ]
[0.34998468 0.08189046],[0.75000656 0.11314006],[0.66401364 0.26666213]
[0.34998455 0.08059403],[0.75000662 0.11184364],[0.66401321 0.26536576]
[0.34998441 0.07929761],[0.75000668 0.11054721],[0.66401278 0.26406939]
[0.34998428 0.07800119],[0.75000673 0.10925079],[0.66401235 0.26277302]
[0.34998414 0.07670477],[0.75000679 0.10795436],[0.66401192 0.26147666]
[0.34998401 0.07540835],[0.75000685 0.10665794],[0.6640115  0.26018029]
[0.34998387 0.07411192],[0.75000691 0.10536151],[0.66401107 0.25888392]
[0.34998374 0.0728155 ],[0.75000696 0.10406509],[0.66401064 0.25758755]
[0.3499836  0.07151908],[0.75000702 0.10276866],[0.66401021 0.25629118]
[0.34998347 0.07022266],[0.75000708 0.10147224],[0.66400978 0.25499481]
[0.34998333 0.06892624],[0.75000714 0.10017581],[0.66400935 0.25369845]
[0.3499832  0.06762981],[0.7500072  0.09887939],[0.66400892 0.25240208]
[0.34998307 0.06633339],[0.75000725 0.09758296],[0.66400849 0.25110571]
[0.34998293 0.06503697],[0.75000731 0.09628654],[0.66400806 0.24980934]
[0.3499828  0.06374055],[0.75000737 0.09499011],[0.66400763 0.24851297]
[0.34998266 0.06244413],[0.75000743 0.09369369],[0.6640072 0.2472166]
[0.34998253 0.0611477 ],[0.75000748 0.09239726],[0.66400677 0.24592023]
[0.34998239 0.05985128],[0.75000754 0.09110084],[0.66400634 0.24462387]
[0.34998226 0.05855486],[0.7500076  0.08980441],[0.66400591 0.2433275 ]
[0.34998212 0.05725844],[0.75000766 0.08850799],[0.66400548 0.24203113]
[0.34998199 0.05596202],[0.75000771 0.08721156],[0.66400505 0.24073476]
[0.34998185 0.05466559],[0.75000777 0.08591514],[0.66400462 0.23943839]
[0.34998172 0.05336917],[0.75000783 0.08461871],[0.66400419 0.23814202]
[0.34998158 0.05207275],[0.75000789 0.08332228],[0.66400376 0.23684565]
[0.34998145 0.05077633],[0.75000795 0.08202586],[0.66400333 0.23554929]
[0.34998131 0.04947991],[0.750008   0.08072943],[0.6640029  0.23425292]
[0.34998118 0.04818349],[0.75000806 0.07943301],[0.66400247 0.23295655]
[0.34998104 0.04688706],[0.75000812 0.07813658],[0.66400204 0.23166018]
[0.34998091 0.04559064],[0.75000818 0.07684016],[0.66400161 0.23036381]
[0.34998077 0.04429422],[0.75000823 0.07554373],[0.66400118 0.22906744]
[0.34998064 0.0429978 ],[0.75000829 0.07424731],[0.66400075 0.22777107]
[0.3499805  0.04170138],[0.75000835 0.07295088],[0.66400032 0.22647471]
[0.34998037 0.04040495],[0.75000841 0.07165446],[0.66399989 0.22517834]
[0.34998024 0.03910853],[0.75000846 0.07035803],[0.66399946 0.22388197]
[0.3499801  0.03781211],[0.75000852 0.06906161],[0.66399903 0.2225856 ]
[0.34997997 0.03651569],[0.75000858 0.06776518],[0.6639986  0.22128923]
[0.34997983 0.03521927],[0.75000864 0.06646876],[0.66399817 0.21999286]
[0.3499797  0.03392284],[0.7500087  0.06517233],[0.66399774 0.21869649]
[0.34997956 0.03262642],[0.75000875 0.06387591],[0.66399731 0.21740013]
[0.34997943 0.03133   ],[0.75000881 0.06257948],[0.66399688 0.21610376]
[0.34997929 0.03003358],[0.75000887 0.06128306],[0.66399645 0.21480739]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399602 0.21351102]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399559 0.21221465]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399516 0.21091828]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399473 0.20962191]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639943  0.20832555]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399387 0.20702918]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399344 0.20573281]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399301 0.20443644]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399258 0.20314007]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399215 0.2018437 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399172 0.20054733]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399129 0.19925097]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399086 0.1979546 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399043 0.19665823]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66399    0.19536186]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398957 0.19406549]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398914 0.19276912]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398871 0.19147275]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398828 0.19017639]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398785 0.18888002]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398742 0.18758365]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398699 0.18628728]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398656 0.18499091]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398613 0.18369454]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639857  0.18239817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398527 0.18110181]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398484 0.17980544]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398441 0.17850907]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398398 0.1772127 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398355 0.17591633]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398312 0.17461996]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398269 0.17332359]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398226 0.17202723]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398183 0.17073086]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639814  0.16943449]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398097 0.16813812]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398054 0.16684175]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66398012 0.16554538]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397969 0.16424901]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397926 0.16295265]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397883 0.16165628]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639784  0.16035991]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397797 0.15906354]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397754 0.15776717]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397711 0.1564708 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397668 0.15517443]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397625 0.15387807]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397582 0.1525817 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397539 0.15128533]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397496 0.14998896]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397453 0.14869259]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639741  0.14739622]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397367 0.14609985]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397324 0.14480349]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397281 0.14350712]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397238 0.14221075]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397195 0.14091438]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397152 0.13961801]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397109 0.13832164]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397066 0.13702527]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66397023 0.13572891]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639698  0.13443254]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396937 0.13313617]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396894 0.1318398 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396851 0.13054343]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396808 0.12924706]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396765 0.12795069]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396722 0.12665433]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396679 0.12535796]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396636 0.12406159]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396593 0.12276522]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639655  0.12146885]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396507 0.12017248]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396464 0.11887611]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396421 0.11757975]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396378 0.11628338]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396335 0.11498701]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396292 0.11369064]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396249 0.11239427]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396206 0.1110979 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396163 0.10980153]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639612  0.10850517]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396077 0.1072088 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66396034 0.10591243]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395991 0.10461606]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395948 0.10331969]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395905 0.10202332]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395862 0.10072695]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395819 0.09943059]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395776 0.09813422]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395733 0.09683785]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639569  0.09554148]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395647 0.09424511]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395604 0.09294874]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395561 0.09165237]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395518 0.09035601]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395475 0.08905964]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395432 0.08776327]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395389 0.0864669 ]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395346 0.08517053]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395303 0.08387416]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.6639526  0.08257779]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395217 0.08128143]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395174 0.07998506]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395131 0.07868869]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395088 0.07739232]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395045 0.07609595]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66395002 0.07479958]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
[0.34997922 0.02929552],[0.7500089 0.060545 ],[0.66394983 0.07421817]
