1.0
 
[-1.22639302e-02 -1.99937873e+01],[ 6.11715980e-03 -1.99938381e+01],[ -0.05031603 -19.98471759]
[0.34998701 0.20803729],[0.75000648 0.2392872 ],[0.66400922 0.3928125 ]
[0.34998644 0.20710571],[0.75000676 0.23835563],[0.66400687 0.39188135]
[0.34998586 0.2061541 ],[0.75000705 0.23740402],[0.66400448 0.39093017]
[0.34998526 0.20518246],[0.75000735 0.23643237],[0.66400204 0.38995897]
[0.34998466 0.20419079],[0.75000765 0.23544069],[0.66399955 0.38896774]
[0.34998404 0.20317908],[0.75000796 0.23442898],[0.663997   0.38795649]
[0.3499834  0.20214734],[0.75000828 0.23339724],[0.66399441 0.38692522]
[0.34998276 0.20109556],[0.7500086  0.23234546],[0.66399177 0.38587392]
[0.3499821  0.20002375],[0.75000893 0.23127364],[0.66398907 0.38480259]
[0.34998143 0.1989319 ],[0.75000926 0.2301818 ],[0.66398633 0.38371124]
[0.34998075 0.19782003],[0.7500096  0.22906992],[0.66398353 0.38259987]
[0.34998006 0.19668811],[0.75000995 0.227938  ],[0.66398069 0.38146847]
[0.34997935 0.19553617],[0.7500103  0.22678605],[0.66397779 0.38031705]
[0.34997863 0.19436419],[0.75001066 0.22561407],[0.66397484 0.3791456 ]
[0.3499779  0.19317217],[0.75001102 0.22442205],[0.66397185 0.37795412]
[0.34997716 0.19196013],[0.75001139 0.22321   ],[0.6639688  0.37674263]
[0.34997641 0.19072805],[0.75001177 0.22197792],[0.6639657 0.3755111]
[0.34997564 0.18947593],[0.75001215 0.2207258 ],[0.66396255 0.37425956]
[0.34997486 0.18820378],[0.75001254 0.21945365],[0.66395936 0.37298798]
[0.34997407 0.18691251],[0.75001293 0.21816237],[0.66395611 0.37169729]
[0.34997327 0.18561634],[0.75001333 0.2168662 ],[0.66395285 0.37040172]
[0.34997248 0.18432018],[0.75001373 0.21557003],[0.66394959 0.36910614]
[0.34997168 0.18302401],[0.75001412 0.21427386],[0.66394634 0.36781056]
[0.34997089 0.18172785],[0.75001452 0.2129777 ],[0.66394308 0.36651498]
[0.3499701  0.18043168],[0.75001492 0.21168153],[0.66393982 0.3652194 ]
[0.3499693  0.17913552],[0.75001531 0.21038536],[0.66393656 0.36392383]
[0.34996851 0.17783935],[0.75001571 0.20908919],[0.6639333  0.36262825]
[0.34996771 0.17654318],[0.7500161  0.20779302],[0.66393004 0.36133267]
[0.34996692 0.17524702],[0.7500165  0.20649685],[0.66392678 0.36003709]
[0.34996613 0.17395085],[0.7500169  0.20520068],[0.66392353 0.35874151]
[0.34996533 0.17265469],[0.75001729 0.20390451],[0.66392027 0.35744593]
[0.34996454 0.17135852],[0.75001769 0.20260835],[0.66391701 0.35615036]
[0.34996374 0.17006236],[0.75001808 0.20131218],[0.66391375 0.35485478]
[0.34996295 0.16876619],[0.75001848 0.20001601],[0.66391049 0.3535592 ]
[0.34996215 0.16747003],[0.75001888 0.19871984],[0.66390723 0.35226362]
[0.34996136 0.16617386],[0.75001927 0.19742367],[0.66390398 0.35096804]
[0.34996057 0.16487769],[0.75001967 0.1961275 ],[0.66390072 0.34967247]
[0.34995977 0.16358153],[0.75002007 0.19483133],[0.66389746 0.34837689]
[0.34995898 0.16228536],[0.75002046 0.19353516],[0.6638942  0.34708131]
[0.34995818 0.1609892 ],[0.75002086 0.19223899],[0.66389094 0.34578573]
[0.34995739 0.15969303],[0.75002125 0.19094283],[0.66388768 0.34449015]
[0.34995659 0.15839687],[0.75002165 0.18964666],[0.66388443 0.34319457]
[0.3499558 0.1571007],[0.75002205 0.18835049],[0.66388117 0.341899  ]
[0.34995501 0.15580454],[0.75002244 0.18705432],[0.66387791 0.34060342]
[0.34995421 0.15450837],[0.75002284 0.18575815],[0.66387465 0.33930784]
[0.34995342 0.15321221],[0.75002323 0.18446198],[0.66387139 0.33801226]
[0.34995262 0.15191604],[0.75002363 0.18316581],[0.66386813 0.33671668]
[0.34995183 0.15061987],[0.75002403 0.18186964],[0.66386488 0.33542111]
[0.34995103 0.14932371],[0.75002442 0.18057348],[0.66386162 0.33412553]
[0.34995024 0.14802754],[0.75002482 0.17927731],[0.66385836 0.33282995]
[0.34994945 0.14673138],[0.75002522 0.17798114],[0.6638551  0.33153437]
[0.34994865 0.14543521],[0.75002561 0.17668497],[0.66385184 0.33023879]
[0.34994786 0.14413905],[0.75002601 0.1753888 ],[0.66384858 0.32894321]
[0.34994706 0.14284288],[0.7500264  0.17409263],[0.66384532 0.32764764]
[0.34994627 0.14154672],[0.7500268  0.17279646],[0.66384207 0.32635206]
[0.34994548 0.14025055],[0.7500272  0.17150029],[0.66383881 0.32505648]
[0.34994468 0.13895439],[0.75002759 0.17020413],[0.66383555 0.3237609 ]
[0.34994389 0.13765822],[0.75002799 0.16890796],[0.66383229 0.32246532]
[0.34994309 0.13636205],[0.75002838 0.16761179],[0.66382903 0.32116975]
[0.3499423  0.13506589],[0.75002878 0.16631562],[0.66382577 0.31987417]
[0.3499415  0.13376972],[0.75002918 0.16501945],[0.66382252 0.31857859]
[0.34994071 0.13247356],[0.75002957 0.16372328],[0.66381926 0.31728301]
[0.34993992 0.13117739],[0.75002997 0.16242711],[0.663816   0.31598743]
[0.34993912 0.12988123],[0.75003036 0.16113094],[0.66381274 0.31469186]
[0.34993833 0.12858506],[0.75003076 0.15983478],[0.66380948 0.31339628]
[0.34993753 0.1272889 ],[0.75003116 0.15853861],[0.66380622 0.3121007 ]
[0.34993674 0.12599273],[0.75003155 0.15724244],[0.66380297 0.31080512]
[0.34993594 0.12469657],[0.75003195 0.15594627],[0.66379971 0.30950954]
[0.34993515 0.1234004 ],[0.75003235 0.1546501 ],[0.66379645 0.30821396]
[0.34993436 0.12210423],[0.75003274 0.15335393],[0.66379319 0.30691839]
[0.34993356 0.12080807],[0.75003314 0.15205776],[0.66378993 0.30562281]
[0.34993277 0.1195119 ],[0.75003353 0.15076159],[0.66378667 0.30432723]
[0.34993197 0.11821574],[0.75003393 0.14946543],[0.66378341 0.30303165]
[0.34993118 0.11691957],[0.75003433 0.14816926],[0.66378016 0.30173607]
[0.34993038 0.11562341],[0.75003472 0.14687309],[0.6637769 0.3004405]
[0.34992959 0.11432724],[0.75003512 0.14557692],[0.66377364 0.29914492]
[0.3499288  0.11303108],[0.75003551 0.14428075],[0.66377038 0.29784934]
[0.349928   0.11173491],[0.75003591 0.14298458],[0.66376712 0.29655376]
[0.34992721 0.11043875],[0.75003631 0.14168841],[0.66376386 0.29525818]
[0.34992641 0.10914258],[0.7500367  0.14039224],[0.66376061 0.2939626 ]
[0.34992562 0.10784641],[0.7500371  0.13909608],[0.66375735 0.29266703]
[0.34992483 0.10655025],[0.7500375  0.13779991],[0.66375409 0.29137145]
[0.34992403 0.10525408],[0.75003789 0.13650374],[0.66375083 0.29007587]
[0.34992324 0.10395792],[0.75003829 0.13520757],[0.66374757 0.28878029]
[0.34992244 0.10266175],[0.75003868 0.1339114 ],[0.66374431 0.28748471]
[0.34992165 0.10136559],[0.75003908 0.13261523],[0.66374106 0.28618914]
[0.34992085 0.10006942],[0.75003948 0.13131906],[0.6637378  0.28489356]
[0.34992006 0.09877326],[0.75003987 0.13002289],[0.66373454 0.28359798]
[0.34991927 0.09747709],[0.75004027 0.12872673],[0.66373128 0.2823024 ]
[0.34991847 0.09618093],[0.75004066 0.12743056],[0.66372802 0.28100682]
[0.34991768 0.09488476],[0.75004106 0.12613439],[0.66372476 0.27971125]
[0.34991688 0.09358859],[0.75004146 0.12483822],[0.6637215  0.27841567]
[0.34991609 0.09229243],[0.75004185 0.12354205],[0.66371825 0.27712009]
[0.34991529 0.09099626],[0.75004225 0.12224588],[0.66371499 0.27582451]
[0.3499145 0.0897001],[0.75004265 0.12094971],[0.66371173 0.27452893]
[0.34991371 0.08840393],[0.75004304 0.11965354],[0.66370847 0.27323335]
[0.34991291 0.08710777],[0.75004344 0.11835738],[0.66370521 0.27193778]
[0.34991212 0.0858116 ],[0.75004383 0.11706121],[0.66370195 0.2706422 ]
[0.34991132 0.08451544],[0.75004423 0.11576504],[0.6636987  0.26934662]
[0.34991053 0.08321927],[0.75004463 0.11446887],[0.66369544 0.26805104]
[0.34990973 0.08192311],[0.75004502 0.1131727 ],[0.66369218 0.26675546]
[0.34990894 0.08062694],[0.75004542 0.11187653],[0.66368892 0.26545989]
[0.34990815 0.07933077],[0.75004581 0.11058036],[0.66368566 0.26416431]
[0.34990735 0.07803461],[0.75004621 0.10928419],[0.6636824  0.26286873]
[0.34990656 0.07673844],[0.75004661 0.10798803],[0.66367915 0.26157315]
[0.34990576 0.07544228],[0.750047   0.10669186],[0.66367589 0.26027757]
[0.34990497 0.07414611],[0.7500474  0.10539569],[0.66367263 0.25898199]
[0.34990417 0.07284995],[0.7500478  0.10409952],[0.66366937 0.25768642]
[0.34990338 0.07155378],[0.75004819 0.10280335],[0.66366611 0.25639084]
[0.34990259 0.07025762],[0.75004859 0.10150718],[0.66366285 0.25509526]
[0.34990179 0.06896145],[0.75004898 0.10021101],[0.66365959 0.25379968]
[0.349901   0.06766528],[0.75004938 0.09891484],[0.66365634 0.2525041 ]
[0.3499002  0.06636912],[0.75004978 0.09761868],[0.66365308 0.25120853]
[0.34989941 0.06507295],[0.75005017 0.09632251],[0.66364982 0.24991295]
[0.34989862 0.06377679],[0.75005057 0.09502634],[0.66364656 0.24861737]
[0.34989782 0.06248062],[0.75005096 0.09373017],[0.6636433  0.24732179]
[0.34989703 0.06118446],[0.75005136 0.092434  ],[0.66364004 0.24602621]
[0.34989623 0.05988829],[0.75005176 0.09113783],[0.66363679 0.24473064]
[0.34989544 0.05859213],[0.75005215 0.08984166],[0.66363353 0.24343506]
[0.34989464 0.05729596],[0.75005255 0.08854549],[0.66363027 0.24213948]
[0.34989385 0.0559998 ],[0.75005295 0.08724933],[0.66362701 0.2408439 ]
[0.34989306 0.05470363],[0.75005334 0.08595316],[0.66362375 0.23954832]
[0.34989226 0.05340746],[0.75005374 0.08465699],[0.66362049 0.23825274]
[0.34989147 0.0521113 ],[0.75005413 0.08336082],[0.66361724 0.23695717]
[0.34989067 0.05081513],[0.75005453 0.08206465],[0.66361398 0.23566159]
[0.34988988 0.04951897],[0.75005493 0.08076848],[0.66361072 0.23436601]
[0.34988908 0.0482228 ],[0.75005532 0.07947231],[0.66360746 0.23307043]
[0.34988829 0.04692664],[0.75005572 0.07817614],[0.6636042  0.23177485]
[0.3498875  0.04563047],[0.75005611 0.07687998],[0.66360094 0.23047928]
[0.3498867  0.04433431],[0.75005651 0.07558381],[0.66359768 0.2291837 ]
[0.34988591 0.04303814],[0.75005691 0.07428764],[0.66359443 0.22788812]
[0.34988511 0.04174198],[0.7500573  0.07299147],[0.66359117 0.22659254]
[0.34988432 0.04044581],[0.7500577 0.0716953],[0.66358791 0.22529696]
[0.34988352 0.03914964],[0.7500581  0.07039913],[0.66358465 0.22400138]
[0.34988273 0.03785348],[0.75005849 0.06910296],[0.66358139 0.22270581]
[0.34988194 0.03655731],[0.75005889 0.06780679],[0.66357813 0.22141023]
[0.34988114 0.03526115],[0.75005928 0.06651062],[0.66357488 0.22011465]
[0.34988035 0.03396498],[0.75005968 0.06521446],[0.66357162 0.21881907]
[0.34987955 0.03266882],[0.75006008 0.06391829],[0.66356836 0.21752349]
[0.34987876 0.03137265],[0.75006047 0.06262212],[0.6635651  0.21622792]
[0.34987797 0.03007649],[0.75006087 0.06132595],[0.66356184 0.21493234]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66355858 0.21363676]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66355533 0.21234118]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66355207 0.2110456 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66354881 0.20975002]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66354555 0.20845445]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66354229 0.20715887]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66353903 0.20586329]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66353577 0.20456771]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66353252 0.20327213]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66352926 0.20197656]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.663526   0.20068098]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66352274 0.1993854 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66351948 0.19808982]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66351622 0.19679424]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66351297 0.19549867]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66350971 0.19420309]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66350645 0.19290751]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66350319 0.19161193]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66349993 0.19031635]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66349667 0.18902077]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66349342 0.1877252 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66349016 0.18642962]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6634869  0.18513404]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66348364 0.18383846]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66348038 0.18254288]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66347712 0.18124731]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66347386 0.17995173]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66347061 0.17865615]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66346735 0.17736057]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66346409 0.17606499]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66346083 0.17476941]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66345757 0.17347384]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66345431 0.17217826]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66345106 0.17088268]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6634478 0.1695871]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66344454 0.16829152]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66344128 0.16699595]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66343802 0.16570037]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66343476 0.16440479]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66343151 0.16310921]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66342825 0.16181363]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66342499 0.16051806]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66342173 0.15922248]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66341847 0.1579269 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66341521 0.15663132]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66341196 0.15533574]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6634087  0.15404016]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66340544 0.15274459]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66340218 0.15144901]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66339892 0.15015343]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66339566 0.14885785]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6633924  0.14756227]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66338915 0.1462667 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66338589 0.14497112]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66338263 0.14367554]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66337937 0.14237996]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66337611 0.14108438]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66337285 0.1397888 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6633696  0.13849323]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66336634 0.13719765]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66336308 0.13590207]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66335982 0.13460649]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66335656 0.13331091]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6633533  0.13201534]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66335005 0.13071976]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66334679 0.12942418]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66334353 0.1281286 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66334027 0.12683302]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66333701 0.12553745]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66333375 0.12424187]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66333049 0.12294629]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66332724 0.12165071]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66332398 0.12035513]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66332072 0.11905955]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66331746 0.11776398]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6633142 0.1164684]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66331094 0.11517282]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66330769 0.11387724]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66330443 0.11258166]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66330117 0.11128609]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66329791 0.10999051]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66329465 0.10869493]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66329139 0.10739935]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66328814 0.10610377]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66328488 0.10480819]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66328162 0.10351262]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66327836 0.10221704]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.6632751  0.10092146]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66327184 0.09962588]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66326858 0.0983303 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66326533 0.09703473]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66326207 0.09573915]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66325881 0.09444357]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66325555 0.09314799]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66325229 0.09185241]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66324903 0.09055683]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66324578 0.08926126]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66324252 0.08796568]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66323926 0.0866701 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.663236   0.08537452]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66323274 0.08407894]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66322948 0.08278337]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66322623 0.08148779]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66322297 0.08019221]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66321971 0.07889663]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66321645 0.07760105]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66321319 0.07630548]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320993 0.0750099 ]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
[0.34987749 0.02929593],[0.75006111 0.06054539],[0.66320794 0.07421744]
