1.0
 
[-1.23894944e-02 -1.99937178e+01],[ 6.18159409e-03 -1.99937687e+01],[ -0.05085435 -19.98454652]
[0.34998688 0.20803736],[0.75000655 0.23928727],[0.66400865 0.39281268]
[0.3499863  0.20710579],[0.75000683 0.2383557 ],[0.66400628 0.39188154]
[0.34998571 0.20615418],[0.75000713 0.2374041 ],[0.66400386 0.39093037]
[0.34998511 0.20518255],[0.75000743 0.23643246],[0.66400139 0.38995918]
[0.3499845  0.20419087],[0.75000773 0.23544078],[0.66399887 0.38896796]
[0.34998387 0.20317917],[0.75000805 0.23442907],[0.6639963  0.38795672]
[0.34998323 0.20214743],[0.75000837 0.23339733],[0.66399368 0.38692545]
[0.34998258 0.20109566],[0.75000869 0.23234556],[0.66399101 0.38587416]
[0.34998192 0.20002385],[0.75000902 0.23127375],[0.66398828 0.38480284]
[0.34998124 0.19893201],[0.75000936 0.2301819 ],[0.66398551 0.3837115 ]
[0.34998055 0.19782014],[0.7500097  0.22907003],[0.66398269 0.38260014]
[0.34997985 0.19668823],[0.75001005 0.22793811],[0.66397981 0.38146875]
[0.34997914 0.19553629],[0.75001041 0.22678617],[0.66397688 0.38031733]
[0.34997841 0.19436431],[0.75001077 0.22561419],[0.6639739 0.3791459]
[0.34997768 0.1931723 ],[0.75001114 0.22442218],[0.66397088 0.37795443]
[0.34997693 0.19196026],[0.75001151 0.22321013],[0.6639678  0.37674295]
[0.34997616 0.19072818],[0.75001189 0.22197805],[0.66396467 0.37551143]
[0.34997539 0.18947607],[0.75001228 0.22072594],[0.66396148 0.3742599 ]
[0.3499746  0.18820392],[0.75001267 0.21945379],[0.66395825 0.37298833]
[0.3499738  0.18691265],[0.75001307 0.21816252],[0.66395497 0.37169766]
[0.349973   0.18561649],[0.75001347 0.21686635],[0.66395168 0.37040209]
[0.3499722  0.18432033],[0.75001387 0.21557019],[0.66394838 0.36910652]
[0.34997139 0.18302417],[0.75001427 0.21427402],[0.66394509 0.36781095]
[0.34997059 0.18172801],[0.75001467 0.21297785],[0.6639418  0.36651538]
[0.34996979 0.18043184],[0.75001507 0.21168169],[0.6639385  0.36521981]
[0.34996899 0.17913568],[0.75001547 0.21038552],[0.66393521 0.36392425]
[0.34996819 0.17783952],[0.75001587 0.20908936],[0.66393192 0.36262868]
[0.34996738 0.17654336],[0.75001627 0.20779319],[0.66392862 0.36133311]
[0.34996658 0.17524719],[0.75001667 0.20649703],[0.66392533 0.36003754]
[0.34996578 0.17395103],[0.75001707 0.20520086],[0.66392204 0.35874197]
[0.34996498 0.17265487],[0.75001747 0.2039047 ],[0.66391874 0.3574464 ]
[0.34996417 0.17135871],[0.75001787 0.20260853],[0.66391545 0.35615083]
[0.34996337 0.17006254],[0.75001828 0.20131236],[0.66391216 0.35485527]
[0.34996257 0.16876638],[0.75001868 0.2000162 ],[0.66390886 0.3535597 ]
[0.34996177 0.16747022],[0.75001908 0.19872003],[0.66390557 0.35226413]
[0.34996096 0.16617406],[0.75001948 0.19742387],[0.66390228 0.35096856]
[0.34996016 0.1648779 ],[0.75001988 0.1961277 ],[0.66389898 0.34967299]
[0.34995936 0.16358173],[0.75002028 0.19483154],[0.66389569 0.34837742]
[0.34995856 0.16228557],[0.75002068 0.19353537],[0.6638924  0.34708186]
[0.34995775 0.16098941],[0.75002108 0.1922392 ],[0.6638891  0.34578629]
[0.34995695 0.15969325],[0.75002148 0.19094304],[0.66388581 0.34449072]
[0.34995615 0.15839708],[0.75002188 0.18964687],[0.66388252 0.34319515]
[0.34995535 0.15710092],[0.75002228 0.18835071],[0.66387922 0.34189958]
[0.34995454 0.15580476],[0.75002268 0.18705454],[0.66387593 0.34060401]
[0.34995374 0.1545086 ],[0.75002308 0.18575838],[0.66387264 0.33930845]
[0.34995294 0.15321243],[0.75002348 0.18446221],[0.66386934 0.33801288]
[0.34995214 0.15191627],[0.75002388 0.18316605],[0.66386605 0.33671731]
[0.34995134 0.15062011],[0.75002428 0.18186988],[0.66386276 0.33542174]
[0.34995053 0.14932395],[0.75002468 0.18057371],[0.66385947 0.33412617]
[0.34994973 0.14802779],[0.75002508 0.17927755],[0.66385617 0.3328306 ]
[0.34994893 0.14673162],[0.75002548 0.17798138],[0.66385288 0.33153504]
[0.34994813 0.14543546],[0.75002588 0.17668522],[0.66384959 0.33023947]
[0.34994732 0.1441393 ],[0.75002628 0.17538905],[0.66384629 0.3289439 ]
[0.34994652 0.14284314],[0.75002668 0.17409289],[0.663843   0.32764833]
[0.34994572 0.14154697],[0.75002708 0.17279672],[0.66383971 0.32635276]
[0.34994492 0.14025081],[0.75002748 0.17150056],[0.66383641 0.32505719]
[0.34994411 0.13895465],[0.75002788 0.17020439],[0.66383312 0.32376163]
[0.34994331 0.13765849],[0.75002828 0.16890822],[0.66382983 0.32246606]
[0.34994251 0.13636232],[0.75002868 0.16761206],[0.66382653 0.32117049]
[0.34994171 0.13506616],[0.75002908 0.16631589],[0.66382324 0.31987492]
[0.3499409 0.13377  ],[0.75002948 0.16501973],[0.66381995 0.31857935]
[0.3499401  0.13247384],[0.75002988 0.16372356],[0.66381665 0.31728378]
[0.3499393  0.13117768],[0.75003028 0.1624274 ],[0.66381336 0.31598821]
[0.3499385  0.12988151],[0.75003069 0.16113123],[0.66381007 0.31469265]
[0.34993769 0.12858535],[0.75003109 0.15983506],[0.66380677 0.31339708]
[0.34993689 0.12728919],[0.75003149 0.1585389 ],[0.66380348 0.31210151]
[0.34993609 0.12599303],[0.75003189 0.15724273],[0.66380019 0.31080594]
[0.34993529 0.12469686],[0.75003229 0.15594657],[0.66379689 0.30951037]
[0.34993449 0.1234007 ],[0.75003269 0.1546504 ],[0.6637936 0.3082148]
[0.34993368 0.12210454],[0.75003309 0.15335424],[0.66379031 0.30691924]
[0.34993288 0.12080838],[0.75003349 0.15205807],[0.66378701 0.30562367]
[0.34993208 0.11951222],[0.75003389 0.15076191],[0.66378372 0.3043281 ]
[0.34993128 0.11821605],[0.75003429 0.14946574],[0.66378043 0.30303253]
[0.34993047 0.11691989],[0.75003469 0.14816957],[0.66377713 0.30173696]
[0.34992967 0.11562373],[0.75003509 0.14687341],[0.66377384 0.30044139]
[0.34992887 0.11432757],[0.75003549 0.14557724],[0.66377055 0.29914583]
[0.34992807 0.1130314 ],[0.75003589 0.14428108],[0.66376725 0.29785026]
[0.34992726 0.11173524],[0.75003629 0.14298491],[0.66376396 0.29655469]
[0.34992646 0.11043908],[0.75003669 0.14168875],[0.66376067 0.29525912]
[0.34992566 0.10914292],[0.75003709 0.14039258],[0.66375737 0.29396355]
[0.34992486 0.10784675],[0.75003749 0.13909642],[0.66375408 0.29266798]
[0.34992405 0.10655059],[0.75003789 0.13780025],[0.66375079 0.29137242]
[0.34992325 0.10525443],[0.75003829 0.13650408],[0.66374749 0.29007685]
[0.34992245 0.10395827],[0.75003869 0.13520792],[0.6637442  0.28878128]
[0.34992165 0.10266211],[0.75003909 0.13391175],[0.66374091 0.28748571]
[0.34992084 0.10136594],[0.75003949 0.13261559],[0.66373761 0.28619014]
[0.34992004 0.10006978],[0.75003989 0.13131942],[0.66373432 0.28489457]
[0.34991924 0.09877362],[0.75004029 0.13002326],[0.66373103 0.283599  ]
[0.34991844 0.09747746],[0.75004069 0.12872709],[0.66372773 0.28230344]
[0.34991764 0.09618129],[0.75004109 0.12743093],[0.66372444 0.28100787]
[0.34991683 0.09488513],[0.75004149 0.12613476],[0.66372115 0.2797123 ]
[0.34991603 0.09358897],[0.75004189 0.12483859],[0.66371785 0.27841673]
[0.34991523 0.09229281],[0.75004229 0.12354243],[0.66371456 0.27712116]
[0.34991443 0.09099664],[0.75004269 0.12224626],[0.66371127 0.27582559]
[0.34991362 0.08970048],[0.7500431 0.1209501],[0.66370797 0.27453003]
[0.34991282 0.08840432],[0.7500435  0.11965393],[0.66370468 0.27323446]
[0.34991202 0.08710816],[0.7500439  0.11835777],[0.66370139 0.27193889]
[0.34991122 0.085812  ],[0.7500443 0.1170616],[0.66369809 0.27064332]
[0.34991041 0.08451583],[0.7500447  0.11576543],[0.6636948  0.26934775]
[0.34990961 0.08321967],[0.7500451  0.11446927],[0.66369151 0.26805218]
[0.34990881 0.08192351],[0.7500455 0.1131731],[0.66368821 0.26675662]
[0.34990801 0.08062735],[0.7500459  0.11187694],[0.66368492 0.26546105]
[0.3499072  0.07933118],[0.7500463  0.11058077],[0.66368163 0.26416548]
[0.3499064  0.07803502],[0.7500467  0.10928461],[0.66367833 0.26286991]
[0.3499056  0.07673886],[0.7500471  0.10798844],[0.66367504 0.26157434]
[0.3499048 0.0754427],[0.7500475  0.10669228],[0.66367175 0.26027877]
[0.349904   0.07414653],[0.7500479  0.10539611],[0.66366845 0.25898321]
[0.34990319 0.07285037],[0.7500483  0.10409994],[0.66366516 0.25768764]
[0.34990239 0.07155421],[0.7500487  0.10280378],[0.66366187 0.25639207]
[0.34990159 0.07025805],[0.7500491  0.10150761],[0.66365857 0.2550965 ]
[0.34990079 0.06896189],[0.7500495  0.10021145],[0.66365528 0.25380093]
[0.34989998 0.06766572],[0.7500499  0.09891528],[0.66365199 0.25250536]
[0.34989918 0.06636956],[0.7500503  0.09761912],[0.66364869 0.25120979]
[0.34989838 0.0650734 ],[0.7500507  0.09632295],[0.6636454  0.24991423]
[0.34989758 0.06377724],[0.7500511  0.09502679],[0.66364211 0.24861866]
[0.34989677 0.06248107],[0.7500515  0.09373062],[0.66363881 0.24732309]
[0.34989597 0.06118491],[0.7500519  0.09243445],[0.66363552 0.24602752]
[0.34989517 0.05988875],[0.7500523  0.09113829],[0.66363223 0.24473195]
[0.34989437 0.05859259],[0.7500527  0.08984212],[0.66362893 0.24343638]
[0.34989356 0.05729642],[0.7500531  0.08854596],[0.66362564 0.24214082]
[0.34989276 0.05600026],[0.7500535  0.08724979],[0.66362235 0.24084525]
[0.34989196 0.0547041 ],[0.7500539  0.08595363],[0.66361905 0.23954968]
[0.34989116 0.05340794],[0.7500543  0.08465746],[0.66361576 0.23825411]
[0.34989035 0.05211178],[0.7500547  0.08336129],[0.66361247 0.23695854]
[0.34988955 0.05081561],[0.75005511 0.08206513],[0.66360917 0.23566297]
[0.34988875 0.04951945],[0.75005551 0.08076896],[0.66360588 0.23436741]
[0.34988795 0.04822329],[0.75005591 0.0794728 ],[0.66360259 0.23307184]
[0.34988715 0.04692713],[0.75005631 0.07817663],[0.66359929 0.23177627]
[0.34988634 0.04563096],[0.75005671 0.07688047],[0.663596  0.2304807]
[0.34988554 0.0443348 ],[0.75005711 0.0755843 ],[0.66359271 0.22918513]
[0.34988474 0.04303864],[0.75005751 0.07428814],[0.66358941 0.22788956]
[0.34988394 0.04174248],[0.75005791 0.07299197],[0.66358612 0.226594  ]
[0.34988313 0.04044631],[0.75005831 0.0716958 ],[0.66358283 0.22529843]
[0.34988233 0.03915015],[0.75005871 0.07039964],[0.66357953 0.22400286]
[0.34988153 0.03785399],[0.75005911 0.06910347],[0.66357624 0.22270729]
[0.34988073 0.03655783],[0.75005951 0.06780731],[0.66357295 0.22141172]
[0.34987992 0.03526167],[0.75005991 0.06651114],[0.66356965 0.22011615]
[0.34987912 0.0339655 ],[0.75006031 0.06521498],[0.66356636 0.21882059]
[0.34987832 0.03266934],[0.75006071 0.06391881],[0.66356307 0.21752502]
[0.34987752 0.03137318],[0.75006111 0.06262265],[0.66355977 0.21622945]
[0.34987671 0.03007702],[0.75006151 0.06132648],[0.66355648 0.21493388]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66355319 0.21363831]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66354989 0.21234274]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6635466  0.21104717]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66354331 0.20975161]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66354001 0.20845604]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66353672 0.20716047]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66353343 0.2058649 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66353013 0.20456933]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66352684 0.20327376]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66352355 0.2019782 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66352025 0.20068263]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66351696 0.19938706]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66351367 0.19809149]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66351037 0.19679592]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66350708 0.19550035]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66350379 0.19420479]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66350049 0.19290922]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6634972  0.19161365]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66349391 0.19031808]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66349061 0.18902251]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66348732 0.18772694]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66348403 0.18643138]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66348073 0.18513581]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66347744 0.18384024]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66347415 0.18254467]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66347085 0.1812491 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66346756 0.17995353]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66346427 0.17865796]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66346097 0.1773624 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66345768 0.17606683]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66345439 0.17477126]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66345109 0.17347569]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6634478  0.17218012]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66344451 0.17088455]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66344121 0.16958899]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66343792 0.16829342]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66343463 0.16699785]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66343133 0.16570228]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66342804 0.16440671]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66342475 0.16311114]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66342145 0.16181558]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66341816 0.16052001]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66341487 0.15922444]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66341157 0.15792887]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66340828 0.1566333 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66340499 0.15533773]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66340169 0.15404217]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6633984 0.1527466]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66339511 0.15145103]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66339181 0.15015546]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66338852 0.14885989]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66338523 0.14756432]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66338193 0.14626876]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66337864 0.14497319]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66337535 0.14367762]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66337205 0.14238205]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66336876 0.14108648]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66336547 0.13979091]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66336217 0.13849534]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66335888 0.13719978]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66335559 0.13590421]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66335229 0.13460864]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.663349   0.13331307]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66334571 0.1320175 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66334241 0.13072193]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66333912 0.12942637]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66333583 0.1281308 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66333253 0.12683523]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66332924 0.12553966]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66332595 0.12424409]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66332265 0.12294852]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66331936 0.12165296]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66331607 0.12035739]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66331277 0.11906182]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66330948 0.11776625]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66330619 0.11647068]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66330289 0.11517511]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6632996  0.11387955]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66329631 0.11258398]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66329301 0.11128841]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66328972 0.10999284]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66328643 0.10869727]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66328313 0.1074017 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66327984 0.10610613]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66327655 0.10481057]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66327325 0.103515  ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66326996 0.10221943]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66326667 0.10092386]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66326337 0.09962829]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66326008 0.09833272]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66325679 0.09703716]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66325349 0.09574159]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6632502  0.09444602]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66324691 0.09315045]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66324361 0.09185488]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66324032 0.09055931]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66323703 0.08926375]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66323373 0.08796818]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66323044 0.08667261]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66322715 0.08537704]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66322385 0.08408147]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66322056 0.0827859 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66321727 0.08149034]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66321397 0.08019477]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66321068 0.0788992 ]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66320739 0.07760363]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66320409 0.07630806]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.6632008  0.07501249]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
[0.34987623 0.02929597],[0.75006175 0.06054543],[0.66319878 0.07421744]
