1.0
 
[-3.72444260e-03 -1.99985103e+01],[ 1.73493009e-03 -1.99985597e+01],[-1.36913930e-02 -1.99963542e+01]
[0.34999606 0.20803228],[0.75000183 0.2392822 ],[0.66404804 0.39280016]
[0.34999589 0.20710048],[0.75000191 0.2383504 ],[0.66404741 0.39186847]
[0.34999572 0.20614865],[0.750002   0.23739857],[0.66404676 0.39091674]
[0.34999553 0.20517678],[0.75000208 0.23642669],[0.6640461  0.38994497]
[0.34999535 0.20418487],[0.75000216 0.23543478],[0.66404542 0.38895317]
[0.34999516 0.20317292],[0.75000225 0.23442283],[0.66404473 0.38794133]
[0.34999497 0.20214094],[0.75000234 0.23339084],[0.66404403 0.38690945]
[0.34999478 0.20108891],[0.75000243 0.23233881],[0.66404331 0.38585754]
[0.34999458 0.20001685],[0.75000253 0.23126675],[0.66404258 0.38478559]
[0.34999437 0.19892475],[0.75000262 0.23017464],[0.66404183 0.38369361]
[0.34999417 0.19781261],[0.75000272 0.2290625 ],[0.66404107 0.38258159]
[0.34999396 0.19668043],[0.75000281 0.22793032],[0.6640403  0.38144953]
[0.34999374 0.19552821],[0.75000291 0.22677809],[0.66403952 0.38029743]
[0.34999353 0.19435595],[0.75000301 0.22560584],[0.66403872 0.3791253 ]
[0.34999331 0.19316366],[0.75000312 0.22441354],[0.6640379  0.37793314]
[0.34999308 0.19195132],[0.75000322 0.2232012 ],[0.66403708 0.37672093]
[0.34999285 0.19071895],[0.75000333 0.22196882],[0.66403624 0.37548869]
[0.34999262 0.18946654],[0.75000344 0.22071641],[0.66403538 0.37423642]
[0.34999238 0.18819409],[0.75000355 0.21944396],[0.66403451 0.3729641 ]
[0.34999214 0.18690254],[0.75000366 0.2181524 ],[0.66403363 0.37167269]
[0.3499919  0.18560616],[0.75000377 0.21685602],[0.66403275 0.37037645]
[0.34999166 0.18430978],[0.75000388 0.21555964],[0.66403187 0.36908021]
[0.34999142 0.1830134 ],[0.75000399 0.21426325],[0.66403098 0.36778397]
[0.34999118 0.18171701],[0.75000411 0.21296687],[0.6640301  0.36648772]
[0.34999094 0.18042063],[0.75000422 0.21167048],[0.66402921 0.36519148]
[0.3499907  0.17912425],[0.75000433 0.2103741 ],[0.66402833 0.36389524]
[0.34999046 0.17782787],[0.75000444 0.20907772],[0.66402745 0.362599  ]
[0.34999022 0.17653149],[0.75000456 0.20778133],[0.66402656 0.36130276]
[0.34998998 0.17523511],[0.75000467 0.20648495],[0.66402568 0.36000652]
[0.34998974 0.17393873],[0.75000478 0.20518856],[0.66402479 0.35871027]
[0.3499895  0.17264235],[0.75000489 0.20389218],[0.66402391 0.35741403]
[0.34998926 0.17134597],[0.750005  0.2025958],[0.66402303 0.35611779]
[0.34998902 0.17004959],[0.75000512 0.20129941],[0.66402214 0.35482155]
[0.34998877 0.16875321],[0.75000523 0.20000303],[0.66402126 0.35352531]
[0.34998853 0.16745683],[0.75000534 0.19870664],[0.66402037 0.35222906]
[0.34998829 0.16616045],[0.75000545 0.19741026],[0.66401949 0.35093282]
[0.34998805 0.16486406],[0.75000556 0.19611388],[0.66401861 0.34963658]
[0.34998781 0.16356768],[0.75000568 0.19481749],[0.66401772 0.34834034]
[0.34998757 0.1622713 ],[0.75000579 0.19352111],[0.66401684 0.3470441 ]
[0.34998733 0.16097492],[0.7500059  0.19222472],[0.66401595 0.34574786]
[0.34998709 0.15967854],[0.75000601 0.19092834],[0.66401507 0.34445161]
[0.34998685 0.15838216],[0.75000612 0.18963196],[0.66401418 0.34315537]
[0.34998661 0.15708578],[0.75000624 0.18833557],[0.6640133  0.34185913]
[0.34998637 0.1557894 ],[0.75000635 0.18703919],[0.66401242 0.34056289]
[0.34998613 0.15449302],[0.75000646 0.1857428 ],[0.66401153 0.33926665]
[0.34998589 0.15319664],[0.75000657 0.18444642],[0.66401065 0.33797041]
[0.34998565 0.15190026],[0.75000668 0.18315004],[0.66400976 0.33667416]
[0.34998541 0.15060388],[0.7500068  0.18185365],[0.66400888 0.33537792]
[0.34998517 0.14930749],[0.75000691 0.18055727],[0.664008   0.33408168]
[0.34998492 0.14801111],[0.75000702 0.17926088],[0.66400711 0.33278544]
[0.34998468 0.14671473],[0.75000713 0.1779645 ],[0.66400623 0.3314892 ]
[0.34998444 0.14541835],[0.75000724 0.17666812],[0.66400534 0.33019296]
[0.3499842  0.14412197],[0.75000736 0.17537173],[0.66400446 0.32889671]
[0.34998396 0.14282559],[0.75000747 0.17407535],[0.66400358 0.32760047]
[0.34998372 0.14152921],[0.75000758 0.17277896],[0.66400269 0.32630423]
[0.34998348 0.14023283],[0.75000769 0.17148258],[0.66400181 0.32500799]
[0.34998324 0.13893645],[0.7500078 0.1701862],[0.66400092 0.32371175]
[0.349983   0.13764007],[0.75000792 0.16888981],[0.66400004 0.32241551]
[0.34998276 0.13634369],[0.75000803 0.16759343],[0.66399916 0.32111926]
[0.34998252 0.13504731],[0.75000814 0.16629704],[0.66399827 0.31982302]
[0.34998228 0.13375093],[0.75000825 0.16500066],[0.66399739 0.31852678]
[0.34998204 0.13245454],[0.75000836 0.16370428],[0.6639965  0.31723054]
[0.3499818  0.13115816],[0.75000848 0.16240789],[0.66399562 0.3159343 ]
[0.34998156 0.12986178],[0.75000859 0.16111151],[0.66399474 0.31463806]
[0.34998132 0.1285654 ],[0.7500087  0.15981512],[0.66399385 0.31334181]
[0.34998107 0.12726902],[0.75000881 0.15851874],[0.66399297 0.31204557]
[0.34998083 0.12597264],[0.75000892 0.15722236],[0.66399208 0.31074933]
[0.34998059 0.12467626],[0.75000904 0.15592597],[0.6639912  0.30945309]
[0.34998035 0.12337988],[0.75000915 0.15462959],[0.66399032 0.30815685]
[0.34998011 0.1220835 ],[0.75000926 0.1533332 ],[0.66398943 0.30686061]
[0.34997987 0.12078712],[0.75000937 0.15203682],[0.66398855 0.30556436]
[0.34997963 0.11949074],[0.75000949 0.15074044],[0.66398766 0.30426812]
[0.34997939 0.11819436],[0.7500096  0.14944405],[0.66398678 0.30297188]
[0.34997915 0.11689797],[0.75000971 0.14814767],[0.6639859  0.30167564]
[0.34997891 0.11560159],[0.75000982 0.14685128],[0.66398501 0.3003794 ]
[0.34997867 0.11430521],[0.75000993 0.1455549 ],[0.66398413 0.29908316]
[0.34997843 0.11300883],[0.75001005 0.14425852],[0.66398324 0.29778691]
[0.34997819 0.11171245],[0.75001016 0.14296213],[0.66398236 0.29649067]
[0.34997795 0.11041607],[0.75001027 0.14166575],[0.66398148 0.29519443]
[0.34997771 0.10911969],[0.75001038 0.14036936],[0.66398059 0.29389819]
[0.34997747 0.10782331],[0.75001049 0.13907298],[0.66397971 0.29260195]
[0.34997722 0.10652693],[0.75001061 0.1377766 ],[0.66397882 0.29130571]
[0.34997698 0.10523055],[0.75001072 0.13648021],[0.66397794 0.29000946]
[0.34997674 0.10393417],[0.75001083 0.13518383],[0.66397706 0.28871322]
[0.3499765  0.10263779],[0.75001094 0.13388744],[0.66397617 0.28741698]
[0.34997626 0.10134141],[0.75001105 0.13259106],[0.66397529 0.28612074]
[0.34997602 0.10004502],[0.75001117 0.13129468],[0.6639744 0.2848245]
[0.34997578 0.09874864],[0.75001128 0.12999829],[0.66397352 0.28352825]
[0.34997554 0.09745226],[0.75001139 0.12870191],[0.66397264 0.28223201]
[0.3499753  0.09615588],[0.7500115  0.12740552],[0.66397175 0.28093577]
[0.34997506 0.0948595 ],[0.75001161 0.12610914],[0.66397087 0.27963953]
[0.34997482 0.09356312],[0.75001173 0.12481276],[0.66396998 0.27834329]
[0.34997458 0.09226674],[0.75001184 0.12351637],[0.6639691  0.27704705]
[0.34997434 0.09097036],[0.75001195 0.12221999],[0.66396822 0.2757508 ]
[0.3499741  0.08967398],[0.75001206 0.1209236 ],[0.66396733 0.27445456]
[0.34997386 0.0883776 ],[0.75001217 0.11962722],[0.66396645 0.27315832]
[0.34997362 0.08708122],[0.75001229 0.11833084],[0.66396556 0.27186208]
[0.34997337 0.08578484],[0.7500124  0.11703445],[0.66396468 0.27056584]
[0.34997313 0.08448845],[0.75001251 0.11573807],[0.66396379 0.2692696 ]
[0.34997289 0.08319207],[0.75001262 0.11444168],[0.66396291 0.26797335]
[0.34997265 0.08189569],[0.75001273 0.1131453 ],[0.66396203 0.26667711]
[0.34997241 0.08059931],[0.75001285 0.11184892],[0.66396114 0.26538087]
[0.34997217 0.07930293],[0.75001296 0.11055253],[0.66396026 0.26408463]
[0.34997193 0.07800655],[0.75001307 0.10925615],[0.66395937 0.26278839]
[0.34997169 0.07671017],[0.75001318 0.10795976],[0.66395849 0.26149215]
[0.34997145 0.07541379],[0.75001329 0.10666338],[0.66395761 0.2601959 ]
[0.34997121 0.07411741],[0.75001341 0.105367  ],[0.66395672 0.25889966]
[0.34997097 0.07282103],[0.75001352 0.10407061],[0.66395584 0.25760342]
[0.34997073 0.07152465],[0.75001363 0.10277423],[0.66395495 0.25630718]
[0.34997049 0.07022827],[0.75001374 0.10147784],[0.66395407 0.25501094]
[0.34997025 0.06893189],[0.75001385 0.10018146],[0.66395319 0.2537147 ]
[0.34997001 0.0676355 ],[0.75001397 0.09888508],[0.6639523  0.25241845]
[0.34996977 0.06633912],[0.75001408 0.09758869],[0.66395142 0.25112221]
[0.34996952 0.06504274],[0.75001419 0.09629231],[0.66395053 0.24982597]
[0.34996928 0.06374636],[0.7500143  0.09499592],[0.66394965 0.24852973]
[0.34996904 0.06244998],[0.75001442 0.09369954],[0.66394877 0.24723349]
[0.3499688 0.0611536],[0.75001453 0.09240316],[0.66394788 0.24593725]
[0.34996856 0.05985722],[0.75001464 0.09110677],[0.663947 0.244641]
[0.34996832 0.05856084],[0.75001475 0.08981039],[0.66394611 0.24334476]
[0.34996808 0.05726446],[0.75001486 0.088514  ],[0.66394523 0.24204852]
[0.34996784 0.05596808],[0.75001498 0.08721762],[0.66394435 0.24075228]
[0.3499676 0.0546717],[0.75001509 0.08592124],[0.66394346 0.23945604]
[0.34996736 0.05337532],[0.7500152  0.08462485],[0.66394258 0.2381598 ]
[0.34996712 0.05207893],[0.75001531 0.08332847],[0.66394169 0.23686355]
[0.34996688 0.05078255],[0.75001542 0.08203208],[0.66394081 0.23556731]
[0.34996664 0.04948617],[0.75001554 0.0807357 ],[0.66393993 0.23427107]
[0.3499664  0.04818979],[0.75001565 0.07943932],[0.66393904 0.23297483]
[0.34996616 0.04689341],[0.75001576 0.07814293],[0.66393816 0.23167859]
[0.34996592 0.04559703],[0.75001587 0.07684655],[0.66393727 0.23038235]
[0.34996568 0.04430065],[0.75001598 0.07555016],[0.66393639 0.2290861 ]
[0.34996543 0.04300427],[0.7500161  0.07425378],[0.66393551 0.22778986]
[0.34996519 0.04170789],[0.75001621 0.0729574 ],[0.66393462 0.22649362]
[0.34996495 0.04041151],[0.75001632 0.07166101],[0.66393374 0.22519738]
[0.34996471 0.03911513],[0.75001643 0.07036463],[0.66393285 0.22390114]
[0.34996447 0.03781875],[0.75001654 0.06906824],[0.66393197 0.2226049 ]
[0.34996423 0.03652237],[0.75001666 0.06777186],[0.66393109 0.22130865]
[0.34996399 0.03522598],[0.75001677 0.06647547],[0.6639302  0.22001241]
[0.34996375 0.0339296 ],[0.75001688 0.06517909],[0.66392932 0.21871617]
[0.34996351 0.03263322],[0.75001699 0.06388271],[0.66392843 0.21741993]
[0.34996327 0.03133684],[0.7500171  0.06258632],[0.66392755 0.21612369]
[0.34996303 0.03004046],[0.75001722 0.06128994],[0.66392667 0.21482745]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392578 0.2135312 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6639249  0.21223496]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392401 0.21093872]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392313 0.20964248]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392225 0.20834624]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392136 0.20704999]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66392048 0.20575375]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391959 0.20445751]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391871 0.20316127]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391783 0.20186503]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391694 0.20056879]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391606 0.19927254]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391517 0.1979763 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391429 0.19668006]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6639134  0.19538382]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391252 0.19408758]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391164 0.19279134]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66391075 0.19149509]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390987 0.19019885]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390898 0.18890261]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6639081  0.18760637]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390722 0.18631013]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390633 0.18501389]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390545 0.18371764]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390456 0.1824214 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390368 0.18112516]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6639028  0.17982892]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390191 0.17853268]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390103 0.17723644]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66390014 0.17594019]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389926 0.17464395]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389838 0.17334771]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389749 0.17205147]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389661 0.17075523]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389572 0.16945899]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389484 0.16816274]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389396 0.1668665 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389307 0.16557026]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389219 0.16427402]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638913  0.16297778]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66389042 0.16168154]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388954 0.16038529]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388865 0.15908905]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388777 0.15779281]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388688 0.15649657]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.663886   0.15520033]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388512 0.15390409]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388423 0.15260784]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388335 0.1513116 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388246 0.15001536]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66388158 0.14871912]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638807  0.14742288]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387981 0.14612664]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387893 0.14483039]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387804 0.14353415]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387716 0.14223791]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387628 0.14094167]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387539 0.13964543]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387451 0.13834918]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387362 0.13705294]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387274 0.1357567 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387186 0.13446046]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387097 0.13316422]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66387009 0.13186798]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638692  0.13057173]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386832 0.12927549]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386744 0.12797925]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386655 0.12668301]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386567 0.12538677]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386478 0.12409053]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638639  0.12279428]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386301 0.12149804]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386213 0.1202018 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386125 0.11890556]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66386036 0.11760932]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385948 0.11631308]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385859 0.11501683]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385771 0.11372059]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385683 0.11242435]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385594 0.11112811]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385506 0.10983187]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385417 0.10853563]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385329 0.10723938]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385241 0.10594314]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385152 0.1046469 ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66385064 0.10335066]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384975 0.10205442]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384887 0.10075818]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384799 0.09946193]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638471  0.09816569]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384622 0.09686945]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384533 0.09557321]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384445 0.09427697]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384357 0.09298073]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384268 0.09168448]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.6638418  0.09038824]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384091 0.089092  ]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66384003 0.08779576]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383915 0.08649952]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383826 0.08520328]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383738 0.08390703]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383649 0.08261079]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383561 0.08131455]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383473 0.08001831]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383384 0.07872207]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383296 0.07742583]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383207 0.07612958]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383119 0.07483334]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
[0.34996289 0.02929555],[0.75001728 0.06054503],[0.66383077 0.07421741]
