0.973470555361777,0.9748530823938981,1.0
[0.34956871 0.22875844],[0.74955957 0.2599598 ],[0.66357441 0.41345713]
[0.34955016 0.22873803],[0.74954063 0.2599373 ],[0.66355342 0.41343385]
[0.34953123 0.22871719],[0.74952129 0.25991433],[0.66353199 0.41341007]
[0.3495119  0.22869592],[0.74950156 0.25989088],[0.66351012 0.4133858 ]
[0.34949218 0.22867422],[0.74948142 0.25986696],[0.66348781 0.41336104]
[0.34947207 0.22865209],[0.74946089 0.25984256],[0.66346505 0.41333579]
[0.34945157 0.22862953],[0.74943996 0.25981769],[0.66344185 0.41331005]
[0.34943068 0.22860654],[0.74941862 0.25979235],[0.66341821 0.41328382]
[0.3494094  0.22858312],[0.7493969  0.25976653],[0.66339413 0.41325709]
[0.34938773 0.22855927],[0.74937477 0.25974024],[0.66336961 0.41322988]
[0.34936567 0.22853499],[0.74935224 0.25971347],[0.66334464 0.41320218]
[0.34934321 0.22851028],[0.74932931 0.25968624],[0.66331924 0.41317399]
[0.34932037 0.22848514],[0.74930599 0.25965852],[0.66329339 0.41314531]
[0.34929714 0.22845958],[0.74928227 0.25963034],[0.6632671  0.41311614]
[0.34927352 0.22843358],[0.74925815 0.25960168],[0.66324037 0.41308648]
[0.3492495  0.22840715],[0.74923363 0.25957255],[0.6632132  0.41305633]
[0.3492251 0.2283803],[0.74920871 0.25954294],[0.66318558 0.41302568]
[0.3492003  0.22835301],[0.74918339 0.25951286],[0.66315753 0.41299455]
[0.34917512 0.2283253 ],[0.74915768 0.25948231],[0.66312903 0.41296293]
[0.34914954 0.22829715],[0.74913157 0.25945129],[0.66310009 0.41293082]
[0.34912358 0.22826858],[0.74910505 0.25941979],[0.66307071 0.41289822]
[0.34909722 0.22823957],[0.74907814 0.25938781],[0.66304088 0.41286513]
[0.34907048 0.22821014],[0.74905084 0.25935537],[0.66301062 0.41283154]
[0.34904334 0.22818028],[0.74902313 0.25932245],[0.66297991 0.41279747]
[0.34901581 0.22814999],[0.74899502 0.25928905],[0.66294877 0.41276291]
[0.34898789 0.22811926],[0.74896652 0.25925519],[0.66291718 0.41272786]
[0.34895959 0.22808811],[0.74893762 0.25922084],[0.66288515 0.41269231]
[0.34893089 0.22805653],[0.74890832 0.25918603],[0.66285268 0.41265628]
[0.3489018  0.22802452],[0.74887862 0.25915074],[0.66281976 0.41261976]
[0.34887232 0.22799208],[0.74884852 0.25911498],[0.66278641 0.41258275]
[0.34884245 0.22795921],[0.74881802 0.25907875],[0.66275261 0.41254525]
[0.34881219 0.22792591],[0.74878713 0.25904204],[0.66271837 0.41250725]
[0.34878154 0.22789218],[0.74875584 0.25900486],[0.6626837  0.41246877]
[0.3487505  0.22785803],[0.74872415 0.25896721],[0.66264857 0.4124298 ]
[0.34871907 0.22782344],[0.74869206 0.25892908],[0.66261301 0.41239034]
[0.34868725 0.22778842],[0.74865957 0.25889048],[0.66257701 0.41235039]
[0.34865503 0.22775298],[0.74862668 0.2588514 ],[0.66254056 0.41230994]
[0.34862243 0.2277171 ],[0.7485934  0.25881186],[0.66250368 0.41226901]
[0.34858944 0.2276808 ],[0.74855972 0.25877184],[0.66246635 0.41222759]
[0.34855606 0.22764406],[0.74852564 0.25873134],[0.66242858 0.41218568]
[0.34852228 0.2276069 ],[0.74849116 0.25869037],[0.66239037 0.41214328]
[0.34848812 0.2275693 ],[0.74845628 0.25864893],[0.66235172 0.41210039]
[0.34845357 0.22753128],[0.74842101 0.25860702],[0.66231263 0.412057  ]
[0.34841862 0.22749283],[0.74838533 0.25856463],[0.66227309 0.41201313]
[0.34838329 0.22745395],[0.74834926 0.25852177],[0.66223312 0.41196877]
[0.34834756 0.22741464],[0.74831279 0.25847844],[0.6621927  0.41192392]
[0.34831145 0.2273749 ],[0.74827593 0.25843463],[0.66215184 0.41187858]
[0.34827494 0.22733473],[0.74823866 0.25839035],[0.66211054 0.41183275]
[0.34823805 0.22729413],[0.748201  0.2583456],[0.6620688  0.41178643]
[0.34820076 0.2272531 ],[0.74816293 0.25830037],[0.66202662 0.41173962]
[0.34816308 0.22721164],[0.74812447 0.25825467],[0.661984   0.41169232]
[0.34812502 0.22716976],[0.74808562 0.2582085 ],[0.66194093 0.41164453]
[0.34808656 0.22712744],[0.74804636 0.25816185],[0.66189743 0.41159625]
[0.34804771 0.22708469],[0.74800671 0.25811473],[0.66185348 0.41154748]
[0.34800847 0.22704152],[0.74796665 0.25806714],[0.66180909 0.41149823]
[0.34796885 0.22699792],[0.7479262  0.25801907],[0.66176426 0.41144848]
[0.34792883 0.22695388],[0.74788535 0.25797053],[0.66171899 0.41139824]
[0.34788842 0.22690942],[0.74784411 0.25792152],[0.66167328 0.41134751]
[0.34784762 0.22686453],[0.74780246 0.25787204],[0.66162713 0.4112963 ]
[0.34780643 0.22681921],[0.74776042 0.25782208],[0.66158054 0.41124459]
[0.34776485 0.22677346],[0.74771798 0.25777165],[0.6615335  0.41119239]
[0.34772288 0.22672728],[0.74767514 0.25772074],[0.66148603 0.41113971]
[0.34768052 0.22668067],[0.74763191 0.25766937],[0.66143811 0.41108653]
[0.34763777 0.22663363],[0.74758827 0.25761752],[0.66138975 0.41103287]
[0.34759463 0.22658616],[0.74754424 0.25756519],[0.66134096 0.41097871]
[0.3475511  0.22653827],[0.74749981 0.2575124 ],[0.66129172 0.41092407]
[0.34750718 0.22648994],[0.74745498 0.25745913],[0.66124204 0.41086893]
[0.34746287 0.22644119],[0.74740976 0.25740539],[0.66119192 0.41081331]
[0.34741817 0.226392  ],[0.74736413 0.25735117],[0.66114135 0.4107572 ]
[0.34737308 0.22634239],[0.74731811 0.25729648],[0.66109035 0.41070059]
[0.34732759 0.22629235],[0.74727169 0.25724132],[0.66103891 0.4106435 ]
[0.34728172 0.22624188],[0.74722488 0.25718569],[0.66098702 0.41058592]
[0.34723546 0.22619098],[0.74717766 0.25712958],[0.6609347  0.41052785]
[0.34718881 0.22613965],[0.74713005 0.257073  ],[0.66088193 0.41046929]
[0.34714176 0.22608789],[0.74708204 0.25701595],[0.66082873 0.41041024]
[0.34709433 0.2260357 ],[0.74703363 0.25695843],[0.66077508 0.4103507 ]
[0.34704651 0.22598309],[0.74698483 0.25690043],[0.66072099 0.41029067]
[0.34699829 0.22593004],[0.74693563 0.25684196],[0.66066646 0.41023015]
[0.34694969 0.22587657],[0.74688602 0.25678301],[0.66061149 0.41016915]
[0.3469007  0.22582266],[0.74683603 0.2567236 ],[0.66055608 0.41010765]
[0.34685131 0.22576833],[0.74678563 0.25666371],[0.66050023 0.41004566]
[0.34680154 0.22571357],[0.74673484 0.25660335],[0.66044394 0.40998319]
[0.34675138 0.22565838],[0.74668365 0.25654251],[0.6603872  0.40992022]
[0.34670082 0.22560276],[0.74663206 0.25648121],[0.66033003 0.40985677]
[0.34664988 0.22554671],[0.74658007 0.25641943],[0.66027242 0.40979283]
[0.34659854 0.22549023],[0.74652769 0.25635717],[0.66021436 0.40972839]
[0.34654682 0.22543333],[0.74647491 0.25629445],[0.66015587 0.40966347]
[0.3464947  0.22537599],[0.74642173 0.25623125],[0.66009693 0.40959806]
[0.3464422  0.22531823],[0.74636815 0.25616758],[0.66003756 0.40953216]
[0.3463893  0.22526003],[0.74631418 0.25610344],[0.65997774 0.40946577]
[0.34633601 0.22520141],[0.74625981 0.25603882],[0.65991748 0.40939889]
[0.34628234 0.22514236],[0.74620504 0.25597374],[0.65985679 0.40933153]
[0.34622827 0.22508288],[0.74614988 0.25590818],[0.65979565 0.40926367]
[0.34617382 0.22502297],[0.74609431 0.25584214],[0.65973407 0.40919532]
[0.34611897 0.22496264],[0.74603835 0.25577564],[0.65967205 0.40912649]
[0.34606374 0.22490187],[0.74598199 0.25570866],[0.65960959 0.40905716]
[0.34600811 0.22484067],[0.74592524 0.25564121],[0.65954669 0.40898735]
[0.34595209 0.22477905],[0.74586809 0.25557329],[0.65948335 0.40891705]
[0.34589569 0.224717  ],[0.74581054 0.25550489],[0.65941957 0.40884626]
[0.34583889 0.22465452],[0.74575259 0.25543602],[0.65935535 0.40877498]
[0.3457817  0.22459161],[0.74569425 0.25536668],[0.65929069 0.40870321]
[0.34572413 0.22452827],[0.7456355  0.25529687],[0.65922559 0.40863095]
[0.34566616 0.2244645 ],[0.74557637 0.25522658],[0.65916005 0.4085582 ]
[0.3456078 0.2244003],[0.74551683 0.25515583],[0.65909407 0.40848497]
[0.34554906 0.22433568],[0.7454569 0.2550846],[0.65902765 0.40841124]
[0.34548992 0.22427062],[0.74539657 0.2550129 ],[0.65896079 0.40833703]
[0.34543039 0.22420514],[0.74533584 0.25494072],[0.65889349 0.40826233]
[0.34537048 0.22413923],[0.74527472 0.25486808],[0.65882575 0.40818714]
[0.34531017 0.22407289],[0.7452132  0.25479496],[0.65875756 0.40811146]
[0.34524947 0.22400612],[0.74515128 0.25472137],[0.65868894 0.40803529]
[0.34518839 0.22393893],[0.74508896 0.2546473 ],[0.65861988 0.40795863]
[0.34512691 0.2238713 ],[0.74502625 0.25457277],[0.65855038 0.40788148]
[0.34506504 0.22380325],[0.74496314 0.25449776],[0.65848044 0.40780385]
[0.34500278 0.22373476],[0.74489964 0.25442228],[0.65841006 0.40772572]
[0.34494014 0.22366585],[0.74483573 0.25434633],[0.65833923 0.40764711]
[0.3448771  0.22359651],[0.74477143 0.25426991],[0.65826797 0.40756801]
[0.34481367 0.22352674],[0.74470674 0.25419301],[0.65819627 0.40748842]
[0.34474986 0.22345655],[0.74464164 0.25411565],[0.65812413 0.40740834]
[0.34468565 0.22338592],[0.74457615 0.25403781],[0.65805155 0.40732777]
[0.34462105 0.22331487],[0.74451026 0.25395949],[0.65797853 0.40724672]
[0.34455607 0.22324339],[0.74444398 0.25388071],[0.65790507 0.40716517]
[0.34449069 0.22317147],[0.7443773  0.25380146],[0.65783117 0.40708314]
[0.34442492 0.22309914],[0.74431022 0.25372173],[0.65775683 0.40700062]
[0.34435876 0.22302637],[0.74424275 0.25364153],[0.65768205 0.40691761]
[0.34429222 0.22295317],[0.74417488 0.25356086],[0.65760683 0.40683411]
[0.34422528 0.22287955],[0.74410661 0.25347972],[0.65753117 0.40675012]
[0.34415796 0.22280549],[0.74403794 0.2533981 ],[0.65745507 0.40666565]
[0.34409024 0.22273101],[0.74396888 0.25331601],[0.65737853 0.40658068]
[0.34402213 0.2226561 ],[0.74389943 0.25323346],[0.65730156 0.40649523]
[0.34395364 0.22258077],[0.74382957 0.25315043],[0.65722414 0.40640929]
[0.34388475 0.222505  ],[0.74375932 0.25306692],[0.65714628 0.40632286]
[0.34381547 0.22242881],[0.74368867 0.25298295],[0.65706799 0.40623595]
[0.34374581 0.22235218],[0.74361763 0.2528985 ],[0.65698925 0.40614854]
[0.34367575 0.22227513],[0.74354619 0.25281359],[0.65691007 0.40606065]
[0.34360531 0.22219765],[0.74347435 0.2527282 ],[0.65683046 0.40597226]
[0.34353447 0.22211975],[0.74340212 0.25264234],[0.65675041 0.40588339]
[0.34346325 0.22204141],[0.74332949 0.25255601],[0.65666991 0.40579404]
[0.34339163 0.22196265],[0.74325647 0.2524692 ],[0.65658898 0.40570419]
[0.34331963 0.22188346],[0.74318304 0.25238193],[0.65650761 0.40561386]
[0.34324723 0.22180384],[0.74310923 0.25229418],[0.6564258  0.40552303]
[0.34317445 0.22172379],[0.74303501 0.25220596],[0.65634355 0.40543172]
[0.34310127 0.22164331],[0.7429604  0.25211727],[0.65626086 0.40533992]
[0.34302771 0.22156241],[0.74288539 0.25202811],[0.65617773 0.40524764]
[0.34295375 0.22148107],[0.74280999 0.25193848],[0.65609416 0.40515486]
[0.34287941 0.22139931],[0.74273419 0.25184838],[0.65601015 0.4050616 ]
[0.34280468 0.22131713],[0.742658  0.2517578],[0.65592571 0.40496785]
[0.34272955 0.22123451],[0.7425814  0.25166676],[0.65584082 0.40487361]
[0.34265404 0.22115146],[0.74250442 0.25157524],[0.6557555  0.40477888]
[0.34257814 0.22106799],[0.74242703 0.25148325],[0.65566973 0.40468367]
[0.34250184 0.22098409],[0.74234925 0.25139079],[0.65558353 0.40458796]
[0.34242516 0.22089976],[0.74227108 0.25129786],[0.65549689 0.40449177]
[0.34234809 0.22081501],[0.7421925  0.25120445],[0.65540981 0.40439509]
[0.34227063 0.22072982],[0.74211354 0.25111058],[0.65532229 0.40429793]
[0.34219278 0.22064421],[0.74203417 0.25101624],[0.65523433 0.40420027]
[0.34211453 0.22055817],[0.74195441 0.25092142],[0.65514594 0.40410213]
[0.3420359 0.2204717],[0.74187426 0.25082613],[0.6550571 0.4040035]
[0.34195688 0.22038481],[0.74179371 0.25073037],[0.65496783 0.40390439]
[0.34187747 0.22029748],[0.74171276 0.25063414],[0.65487811 0.40380478]
[0.34179767 0.22020973],[0.74163142 0.25053744],[0.65478796 0.40370469]
[0.34171748 0.22012155],[0.74154968 0.25044027],[0.65469737 0.40360411]
[0.3416369  0.22003295],[0.74146754 0.25034263],[0.65460634 0.40350304]
[0.34155593 0.21994391],[0.74138501 0.25024451],[0.65451487 0.40340149]
[0.34147457 0.21985445],[0.74130209 0.25014593],[0.65442297 0.40329945]
[0.34139282 0.21976456],[0.74121877 0.25004687],[0.65433062 0.40319692]
[0.34131069 0.21967424],[0.74113505 0.24994735],[0.65423784 0.4030939 ]
[0.34122816 0.2195835 ],[0.74105094 0.24984735],[0.65414462 0.40299039]
[0.34114524 0.21949232],[0.74096643 0.24974688],[0.65405096 0.4028864 ]
[0.34106193 0.21940072],[0.74088152 0.24964594],[0.65395686 0.40278192]
[0.34097824 0.21930869],[0.74079623 0.24954454],[0.65386232 0.40267695]
[0.34089415 0.21921624],[0.74071053 0.24944266],[0.65376735 0.4025715 ]
[0.34080968 0.21912335],[0.74062444 0.2493403 ],[0.65367193 0.40246556]
[0.34072481 0.21903004],[0.74053796 0.24923748],[0.65357608 0.40235913]
[0.34063956 0.21893631],[0.74045107 0.24913419],[0.65347979 0.40225221]
[0.34055391 0.21884214],[0.7403638  0.24903043],[0.65338306 0.40214481]
[0.34046788 0.21874755],[0.74027613 0.24892619],[0.6532859  0.40203692]
[0.34038145 0.21865252],[0.74018806 0.24882149],[0.65318829 0.40192854]
[0.34029464 0.21855708],[0.7400996  0.24871632],[0.65309025 0.40181968]
[0.34020744 0.2184612 ],[0.74001074 0.24861067],[0.65299177 0.40171032]
[0.34011984 0.2183649 ],[0.73992149 0.24850456],[0.65289285 0.40160048]
[0.34003186 0.21826817],[0.73983184 0.24839797],[0.65279349 0.40149016]
[0.33994349 0.21817101],[0.7397418  0.24829091],[0.6526937  0.40137935]
[0.33985473 0.21807342],[0.73965136 0.24818339],[0.65259346 0.40126805]
[0.33976558 0.21797541],[0.73956053 0.24807539],[0.65249279 0.40115626]
[0.33967604 0.21787697],[0.7394693  0.24796692],[0.65239168 0.40104398]
[0.33958611 0.2177781 ],[0.73937768 0.24785798],[0.65229014 0.40093122]
[0.33949579 0.21767881],[0.73928566 0.24774858],[0.65218815 0.40081798]
[0.33940509 0.21757909],[0.73919325 0.2476387 ],[0.65208573 0.40070424]
[0.33931399 0.21747894],[0.73910044 0.24752835],[0.65198287 0.40059002]
[0.3392225  0.21737836],[0.73900724 0.24741753],[0.65187957 0.40047531]
[0.33913062 0.21727736],[0.73891364 0.24730624],[0.65177584 0.40036012]
[0.33903836 0.21717593],[0.73881965 0.24719448],[0.65167166 0.40024444]
[0.3389457  0.21707407],[0.73872526 0.24708226],[0.65156705 0.40012827]
[0.33885266 0.21697179],[0.73863048 0.24696956],[0.651462   0.40001161]
[0.33875922 0.21686907],[0.7385353  0.24685639],[0.65135652 0.39989447]
[0.3386654  0.21676593],[0.73843973 0.24674275],[0.6512506  0.39977684]
[0.33857119 0.21666237],[0.73834377 0.24662864],[0.65114424 0.39965873]
[0.33847658 0.21655838],[0.73824741 0.24651406],[0.65103744 0.39954013]
[0.33838159 0.21645396],[0.73815065 0.24639901],[0.6509302  0.39942104]
[0.33828621 0.21634911],[0.73805351 0.2462835 ],[0.65082253 0.39930147]
[0.33819044 0.21624383],[0.73795596 0.24616751],[0.65071442 0.39918141]
[0.33809428 0.21613813],[0.73785802 0.24605105],[0.65060587 0.39906086]
[0.33799773 0.21603201],[0.73775969 0.24593412],[0.65049689 0.39893983]
[0.33790079 0.21592545],[0.73766096 0.24581673],[0.65038747 0.39881831]
[0.33780346 0.21581847],[0.73756184 0.24569886],[0.65027761 0.3986963 ]
[0.33770575 0.21571106],[0.73746233 0.24558052],[0.65016731 0.39857381]
[0.33760764 0.21560323],[0.73736242 0.24546172],[0.65005658 0.39845083]
[0.33750914 0.21549496],[0.73726211 0.24534244],[0.64994541 0.39832737]
[0.33741026 0.21538628],[0.73716142 0.24522269],[0.6498338  0.39820342]
[0.33731098 0.21527716],[0.73706032 0.24510248],[0.64972176 0.39807898]
[0.33721132 0.21516762],[0.73695884 0.2449818 ],[0.64960928 0.39795406]
[0.33711126 0.21505765],[0.73685696 0.24486064],[0.64949636 0.39782865]
[0.33701082 0.21494725],[0.73675468 0.24473902],[0.649383   0.39770275]
[0.33690999 0.21483643],[0.73665201 0.24461693],[0.64926921 0.39757637]
[0.33680877 0.21472518],[0.73654895 0.24449436],[0.64915498 0.39744951]
[0.33670716 0.21461351],[0.73644549 0.24437133],[0.64904032 0.39732215]
[0.33660516 0.2145014 ],[0.73634164 0.24424783],[0.64892522 0.39719432]
[0.33650277 0.21438887],[0.7362374  0.24412386],[0.64880968 0.39706599]
[0.33639999 0.21427592],[0.73613276 0.24399943],[0.6486937  0.39693718]
[0.33629682 0.21416254],[0.73602773 0.24387452],[0.64857729 0.39680789]
[0.33619326 0.21404873],[0.7359223  0.24374914],[0.64846044 0.3966781 ]
[0.33608932 0.21393449],[0.73581648 0.24362329],[0.64834316 0.39654784]
[0.33598498 0.21381983],[0.73571027 0.24349698],[0.64822544 0.39641708]
[0.33588025 0.21370475],[0.73560366 0.2433702 ],[0.64810728 0.39628584]
[0.33577514 0.21358923],[0.73549666 0.24324294],[0.64798869 0.39615412]
[0.33566964 0.21347329],[0.73538927 0.24311522],[0.64786966 0.39602191]
[0.33556374 0.21335692],[0.73528148 0.24298703],[0.64775019 0.39588922]
[0.33545746 0.21324013],[0.7351733  0.24285837],[0.64763029 0.39575603]
[0.33535079 0.21312291],[0.73506473 0.24272924],[0.64750995 0.39562237]
[0.33524373 0.21300527],[0.73495576 0.24259964],[0.64738917 0.39548822]
[0.33513628 0.21288719],[0.7348464  0.24246958],[0.64726796 0.39535358]
[0.33502844 0.2127687 ],[0.73473664 0.24233904],[0.64714632 0.39521846]
[0.33492021 0.21264977],[0.7346265  0.24220804],[0.64702423 0.39508285]
[0.33481159 0.21253042],[0.73451595 0.24207657],[0.64690171 0.39494676]
[0.33470259 0.21241065],[0.73440502 0.24194463],[0.64677876 0.39481018]
[0.33459319 0.21229044],[0.73429369 0.24181222],[0.64665537 0.39467311]
[0.33448341 0.21216981],[0.73418197 0.24167934],[0.64653154 0.39453557]
[0.33437323 0.21204876],[0.73406986 0.24154599],[0.64640728 0.39439753]
[0.33426267 0.21192728],[0.73395735 0.24141218],[0.64628258 0.39425901]
[0.33415171 0.21180537],[0.73384445 0.24127789],[0.64615745 0.39412001]
[0.33404037 0.21168304],[0.73373116 0.24114314],[0.64603188 0.39398052]
[0.33392864 0.21156028],[0.73361747 0.24100792],[0.64590587 0.39384055]
[0.33381652 0.2114371 ],[0.73350339 0.24087223],[0.64577943 0.39370009]
[0.33370401 0.21131349],[0.73338892 0.24073608],[0.64565255 0.39355914]
[0.33359111 0.21118945],[0.73327406 0.24059945],[0.64552524 0.39341772]
[0.33347782 0.21106499],[0.7331588  0.24046236],[0.6453975 0.3932758]
[0.33336415 0.2109401 ],[0.73304315 0.2403248 ],[0.64526931 0.3931334 ]
[0.33325008 0.21081478],[0.73292711 0.24018677],[0.64514069 0.39299052]
[0.33313562 0.21068905],[0.73281067 0.24004827],[0.64501164 0.39284715]
[0.33302078 0.21056288],[0.73269384 0.23990931],[0.64488215 0.3927033 ]
[0.33290555 0.21043629],[0.73257662 0.23976987],[0.64475223 0.39255897]
[0.33278992 0.21030927],[0.73245901 0.23962997],[0.64462187 0.39241414]
[0.33267391 0.21018183],[0.732341  0.2394896],[0.64449107 0.39226884]
[0.33255751 0.21005396],[0.73222261 0.23934877],[0.64435984 0.39212305]
[0.33244072 0.20992567],[0.73210382 0.23920746],[0.64422818 0.39197677]
[0.33232354 0.20979695],[0.73198463 0.23906569],[0.64409608 0.39183001]
[0.33220597 0.20966781],[0.73186506 0.23892345],[0.64396354 0.39168277]
[0.33208801 0.20953824],[0.73174509 0.23878074],[0.64383058 0.39153504]
[0.33196967 0.20940824],[0.73162473 0.23863757],[0.64369717 0.39138683]
[0.33185093 0.20927782],[0.73150398 0.23849392],[0.64356333 0.39123813]
[0.3317318  0.20914697],[0.73138284 0.23834981],[0.64342906 0.39108895]
[0.33161229 0.2090157 ],[0.7312613  0.23820523],[0.64329435 0.39093929]
[0.33149239 0.20888401],[0.73113937 0.23806019],[0.64315921 0.39078914]
[0.33137209 0.20875188],[0.73101705 0.23791467],[0.64302363 0.3906385 ]
[0.33125141 0.20861934],[0.73089434 0.23776869],[0.64288761 0.39048739]
[0.33113034 0.20848636],[0.73077123 0.23762224],[0.64275117 0.39033578]
[0.33100888 0.20835296],[0.73064774 0.23747533],[0.64261428 0.3901837 ]
[0.33088703 0.20821914],[0.73052385 0.23732795],[0.64247697 0.39003113]
[0.33076479 0.20808489],[0.73039957 0.2371801 ],[0.64233922 0.38987808]
[0.33064217 0.20795022],[0.7302749  0.23703178],[0.64220103 0.38972454]
[0.33051915 0.20781512],[0.73014984 0.23688299],[0.64206241 0.38957052]
[0.33039575 0.2076796 ],[0.73002438 0.23673374],[0.64192336 0.38941601]
[0.33027195 0.20754365],[0.72989854 0.23658402],[0.64178387 0.38926103]
[0.33014777 0.20740728],[0.7297723  0.23643384],[0.64164395 0.38910555]
[0.33002319 0.20727048],[0.72964567 0.23628319],[0.64150359 0.3889496 ]
[0.32989823 0.20713325],[0.72951865 0.23613207],[0.6413628  0.38879316]
[0.32977288 0.2069956 ],[0.72939124 0.23598048],[0.64122158 0.38863624]
[0.32964714 0.20685753],[0.72926343 0.23582843],[0.64107992 0.38847883]
[0.32952101 0.20671903],[0.72913524 0.2356759 ],[0.64093783 0.38832094]
[0.3293945  0.20658011],[0.72900665 0.23552292],[0.6407953  0.38816257]
[0.32926759 0.20644076],[0.72887767 0.23536946],[0.64065234 0.38800371]
[0.32914029 0.20630099],[0.7287483  0.23521554],[0.64050895 0.38784437]
[0.32901261 0.20616079],[0.72861854 0.23506116],[0.64036512 0.38768455]
[0.32888453 0.20602017],[0.72848839 0.2349063 ],[0.64022086 0.38752424]
[0.32875607 0.20587912],[0.72835785 0.23475098],[0.64007617 0.38736345]
[0.32862722 0.20573765],[0.72822692 0.2345952 ],[0.63993104 0.38720218]
[0.32849798 0.20559576],[0.72809559 0.23443894],[0.63978548 0.38704042]
[0.32836835 0.20545344],[0.72796388 0.23428222],[0.63963948 0.38687819]
[0.32823833 0.20531069],[0.72783177 0.23412504],[0.63949305 0.38671546]
[0.32810792 0.20516752],[0.72769928 0.23396738],[0.63934619 0.38655226]
[0.32797712 0.20502393],[0.72756639 0.23380926],[0.63919889 0.38638857]
[0.32784593 0.20487991],[0.72743311 0.23365068],[0.63905117 0.3862244 ]
[0.32771436 0.20473547],[0.72729944 0.23349163],[0.638903   0.38605975]
[0.32758239 0.2045906 ],[0.72716538 0.23333211],[0.63875441 0.38589461]
[0.32745004 0.20444531],[0.72703093 0.23317213],[0.63860538 0.38572899]
[0.3273173  0.20429959],[0.72689609 0.23301168],[0.63845592 0.38556289]
[0.32718417 0.20415345],[0.72676086 0.23285076],[0.63830602 0.38539631]
[0.32705065 0.20400689],[0.72662524 0.23268938],[0.6381557  0.38522924]
[0.32691674 0.2038599 ],[0.72648923 0.23252753],[0.63800494 0.38506169]
