0.8671539325101034,0.9942924496613657,1.0
[0.34942961 0.22867781],[0.74943098 0.25985122],[0.66343413 0.41335304]
[0.34940508 0.22865393],[0.74940651 0.25982405],[0.66340711 0.41332528]
[0.34938003 0.22862955],[0.74938153 0.25979631],[0.66337952 0.41329693]
[0.34935447 0.22860466],[0.74935603 0.25976799],[0.66335136 0.413268  ]
[0.34932839 0.22857928],[0.74933001 0.25973911],[0.66332263 0.41323848]
[0.3493018  0.22855339],[0.74930349 0.25970965],[0.66329334 0.41320837]
[0.34927468 0.228527  ],[0.74927644 0.25967962],[0.66326347 0.41317769]
[0.34924706 0.2285001 ],[0.74924888 0.25964902],[0.66323304 0.41314642]
[0.34921891 0.22847271],[0.74922081 0.25961784],[0.66320204 0.41311456]
[0.34919025 0.22844481],[0.74919222 0.2595861 ],[0.66317046 0.41308212]
[0.34916107 0.2284164 ],[0.74916312 0.25955378],[0.66313832 0.41304909]
[0.34913138 0.2283875 ],[0.7491335  0.25952089],[0.66310562 0.41301549]
[0.34910117 0.22835809],[0.74910337 0.25948743],[0.66307234 0.41298129]
[0.34907045 0.22832818],[0.74907272 0.2594534 ],[0.66303849 0.41294652]
[0.3490392  0.22829777],[0.74904155 0.25941879],[0.66300408 0.41291115]
[0.34900744 0.22826686],[0.74900988 0.25938362],[0.6629691  0.41287521]
[0.34897517 0.22823544],[0.74897768 0.25934787],[0.66293354 0.41283868]
[0.34894238 0.22820352],[0.74894498 0.25931155],[0.66289742 0.41280156]
[0.34890907 0.2281711 ],[0.74891175 0.25927466],[0.66286074 0.41276386]
[0.34887525 0.22813818],[0.74887802 0.25923719],[0.66282348 0.41272558]
[0.34884091 0.22810475],[0.74884376 0.25919916],[0.66278565 0.41268671]
[0.34880605 0.22807082],[0.748809   0.25916055],[0.66274726 0.41264726]
[0.34877068 0.22803639],[0.74877372 0.25912137],[0.6627083  0.41260723]
[0.34873479 0.22800146],[0.74873792 0.25908162],[0.66266876 0.41256661]
[0.34869838 0.22796602],[0.74870161 0.2590413 ],[0.66262867 0.4125254 ]
[0.34866146 0.22793009],[0.74866479 0.25900041],[0.662588   0.41248362]
[0.34862402 0.22789365],[0.74862745 0.25895894],[0.66254676 0.41244124]
[0.34858606 0.2278567 ],[0.74858959 0.25891691],[0.66250496 0.41239829]
[0.34854759 0.22781926],[0.74855122 0.2588743 ],[0.66246258 0.41235475]
[0.34850861 0.22778131],[0.74851234 0.25883112],[0.66241964 0.41231062]
[0.3484691  0.22774286],[0.74847294 0.25878737],[0.66237613 0.41226591]
[0.34842908 0.22770391],[0.74843303 0.25874305],[0.66233205 0.41222062]
[0.34838855 0.22766446],[0.7483926  0.25869815],[0.6622874  0.41217474]
[0.34834749 0.2276245 ],[0.74835166 0.25865269],[0.66224219 0.41212828]
[0.34830592 0.22758404],[0.7483102  0.25860665],[0.66219641 0.41208124]
[0.34826384 0.22754308],[0.74826823 0.25856004],[0.66215005 0.41203361]
[0.34822124 0.22750162],[0.74822574 0.25851286],[0.66210313 0.4119854 ]
[0.34817812 0.22745965],[0.74818274 0.25846511],[0.66205565 0.4119366 ]
[0.34813449 0.22741719],[0.74813923 0.25841679],[0.66200759 0.41188722]
[0.34809034 0.22737422],[0.7480952  0.25836789],[0.66195896 0.41183725]
[0.34804567 0.22733074],[0.74805065 0.25831843],[0.66190977 0.41178671]
[0.34800049 0.22728677],[0.7480056  0.25826839],[0.66186001 0.41173557]
[0.34795479 0.22724229],[0.74796002 0.25821778],[0.66180968 0.41168386]
[0.34790857 0.22719732],[0.74791394 0.2581666 ],[0.66175878 0.41163156]
[0.34786184 0.22715184],[0.74786733 0.25811485],[0.66170732 0.41157867]
[0.34781459 0.22710586],[0.74782022 0.25806253],[0.66165528 0.4115252 ]
[0.34776683 0.22705937],[0.74777259 0.25800963],[0.66160268 0.41147115]
[0.34771855 0.22701239],[0.74772445 0.25795617],[0.66154951 0.41141652]
[0.34766975 0.2269649 ],[0.74767579 0.25790213],[0.66149577 0.4113613 ]
[0.34762044 0.22691691],[0.74762661 0.25784753],[0.66144146 0.41130549]
[0.34757061 0.22686842],[0.74757693 0.25779235],[0.66138659 0.41124911]
[0.34752027 0.22681942],[0.74752673 0.2577366 ],[0.66133115 0.41119214]
[0.3474694  0.22676993],[0.74747601 0.25768028],[0.66127514 0.41113458]
[0.34741803 0.22671993],[0.74742478 0.25762338],[0.66121856 0.41107644]
[0.34736613 0.22666943],[0.74737304 0.25756592],[0.66116141 0.41101772]
[0.34731372 0.22661843],[0.74732078 0.25750789],[0.6611037  0.41095841]
[0.3472608  0.22656692],[0.74726801 0.25744928],[0.66104541 0.41089852]
[0.34720735 0.22651492],[0.74721472 0.2573901 ],[0.66098656 0.41083805]
[0.3471534  0.22646241],[0.74716092 0.25733036],[0.66092715 0.41077699]
[0.34709892 0.2264094 ],[0.74710661 0.25727004],[0.66086716 0.41071535]
[0.34704393 0.22635589],[0.74705178 0.25720915],[0.66080661 0.41065313]
[0.34698842 0.22630188],[0.74699644 0.25714769],[0.66074548 0.41059032]
[0.3469324  0.22624737],[0.74694058 0.25708565],[0.66068379 0.41052693]
[0.34687586 0.22619235],[0.74688421 0.25702305],[0.66062154 0.41046296]
[0.3468188  0.22613683],[0.74682733 0.25695988],[0.66055871 0.4103984 ]
[0.34676123 0.22608081],[0.74676993 0.25689613],[0.66049532 0.41033326]
[0.34670314 0.22602429],[0.74671202 0.25683182],[0.66043136 0.41026753]
[0.34664454 0.22596727],[0.74665359 0.25676693],[0.66036683 0.41020122]
[0.34658542 0.22590974],[0.74659465 0.25670147],[0.66030173 0.41013433]
[0.34652578 0.22585172],[0.7465352  0.25663544],[0.66023607 0.41006686]
[0.34646563 0.22579319],[0.74647523 0.25656884],[0.66016984 0.4099988 ]
[0.34640496 0.22573416],[0.74641475 0.25650167],[0.66010304 0.40993016]
[0.34634378 0.22567463],[0.74635376 0.25643393],[0.66003567 0.40986093]
[0.34628208 0.2256146 ],[0.74629225 0.25636562],[0.65996774 0.40979112]
[0.34621986 0.22555406],[0.74623022 0.25629674],[0.65989924 0.40972073]
[0.34615713 0.22549303],[0.74616769 0.25622729],[0.65983017 0.40964975]
[0.34609388 0.22543149],[0.74610464 0.25615726],[0.65976053 0.4095782 ]
[0.34603011 0.22536945],[0.74604108 0.25608667],[0.65969033 0.40950605]
[0.34596583 0.22530692],[0.745977  0.2560155],[0.65961956 0.40943333]
[0.34590103 0.22524387],[0.74591241 0.25594377],[0.65954822 0.40936002]
[0.34583572 0.22518033],[0.74584731 0.25587146],[0.65947631 0.40928613]
[0.34576989 0.22511629],[0.74578169 0.25579859],[0.65940384 0.40921165]
[0.34570355 0.22505174],[0.74571556 0.25572514],[0.6593308 0.4091366]
[0.34563668 0.2249867 ],[0.74564891 0.25565112],[0.65925719 0.40906096]
[0.34556931 0.22492115],[0.74558176 0.25557653],[0.65918301 0.40898473]
[0.34550141 0.2248551 ],[0.74551409 0.25550137],[0.65910827 0.40890792]
[0.345433   0.22478855],[0.7454459  0.25542564],[0.65903296 0.40883053]
[0.34536408 0.2247215 ],[0.74537721 0.25534934],[0.65895708 0.40875256]
[0.34529463 0.22465395],[0.74530799 0.25527247],[0.65888064 0.408674  ]
[0.34522468 0.22458589],[0.74523827 0.25519503],[0.65880363 0.40859487]
[0.3451542  0.22451734],[0.74516803 0.25511702],[0.65872605 0.40851514]
[0.34508321 0.22444828],[0.74509728 0.25503844],[0.6586479  0.40843484]
[0.34501171 0.22437872],[0.74502602 0.25495929],[0.65856919 0.40835395]
[0.34493968 0.22430866],[0.74495424 0.25487957],[0.65848991 0.40827248]
[0.34486715 0.2242381 ],[0.74488195 0.25479928],[0.65841006 0.40819043]
[0.34479409 0.22416704],[0.74480915 0.25471841],[0.65832965 0.40810779]
[0.34472052 0.22409548],[0.74473583 0.25463698],[0.65824867 0.40802457]
[0.34464644 0.22402342],[0.744662   0.25455498],[0.65816712 0.40794077]
[0.34457183 0.22395086],[0.74458766 0.25447241],[0.658085   0.40785638]
[0.34449672 0.22387779],[0.74451281 0.25438926],[0.65800232 0.40777142]
[0.34442108 0.22380423],[0.74443744 0.25430555],[0.65791907 0.40768587]
[0.34434493 0.22373016],[0.74436156 0.25422127],[0.65783526 0.40759973]
[0.34426827 0.22365559],[0.74428516 0.25413642],[0.65775087 0.40751302]
[0.34419108 0.22358053],[0.74420826 0.25405099],[0.65766592 0.40742572]
[0.34411339 0.22350496],[0.74413084 0.253965  ],[0.65758041 0.40733784]
[0.34403517 0.22342889],[0.7440529  0.25387844],[0.65749433 0.40724938]
[0.34395644 0.22335232],[0.74397446 0.2537913 ],[0.65740768 0.40716033]
[0.3438772  0.22327525],[0.7438955 0.2537036],[0.65732046 0.4070707 ]
[0.34379744 0.22319768],[0.74381603 0.25361533],[0.65723268 0.40698049]
[0.34371716 0.2231196 ],[0.74373605 0.25352649],[0.65714433 0.4068897 ]
[0.34363637 0.22304103],[0.74365555 0.25343707],[0.65705541 0.40679832]
[0.34355506 0.22296196],[0.74357454 0.25334709],[0.65696593 0.40670636]
[0.34347323 0.22288238],[0.74349302 0.25325654],[0.65687588 0.40661382]
[0.34339089 0.22280231],[0.74341099 0.25316542],[0.65678527 0.4065207 ]
[0.34330804 0.22272173],[0.74332844 0.25307373],[0.65669408 0.406427  ]
[0.34322466 0.22264066],[0.74324538 0.25298147],[0.65660234 0.40633271]
[0.34314078 0.22255908],[0.74316181 0.25288864],[0.65651002 0.40623784]
[0.34305637 0.222477  ],[0.74307773 0.25279524],[0.65641714 0.40614239]
[0.34297145 0.22239443],[0.74299313 0.25270127],[0.65632369 0.40604635]
[0.34288602 0.22231135],[0.74290802 0.25260673],[0.65622968 0.40594974]
[0.34280006 0.22222777],[0.7428224  0.25251162],[0.6561351  0.40585254]
[0.3427136  0.22214369],[0.74273627 0.25241594],[0.65603995 0.40575476]
[0.34262661 0.22205912],[0.74264962 0.2523197 ],[0.65594424 0.4056564 ]
[0.34253911 0.22197404],[0.74256246 0.25222288],[0.65584796 0.40555745]
[0.3424511  0.22188846],[0.74247479 0.25212549],[0.65575112 0.40545793]
[0.34236257 0.22180238],[0.74238661 0.25202754],[0.65565371 0.40535782]
[0.34227352 0.2217158 ],[0.74229792 0.25192901],[0.65555573 0.40525713]
[0.34218396 0.22162872],[0.74220871 0.25182992],[0.65545719 0.40515585]
[0.34209388 0.22154114],[0.74211899 0.25173026],[0.65535808 0.405054  ]
[0.34200329 0.22145306],[0.74202876 0.25163002],[0.65525841 0.40495156]
[0.34191218 0.22136448],[0.74193802 0.25152922],[0.65515817 0.40484855]
[0.34182056 0.2212754 ],[0.74184676 0.25142785],[0.65505736 0.40474495]
[0.34172841 0.22118582],[0.741755   0.25132591],[0.65495599 0.40464077]
[0.34163576 0.22109574],[0.74166272 0.2512234 ],[0.65485405 0.404536  ]
[0.34154259 0.22100516],[0.74156993 0.25112033],[0.65475155 0.40443066]
[0.3414489  0.22091408],[0.74147663 0.25101668],[0.65464848 0.40432473]
[0.34135469 0.2208225 ],[0.74138281 0.25091246],[0.65454484 0.40421823]
[0.34125998 0.22073042],[0.74128849 0.25080768],[0.65444064 0.40411114]
[0.34116474 0.22063784],[0.74119365 0.25070233],[0.65433588 0.40400346]
[0.34106899 0.22054477],[0.7410983 0.2505964],[0.65423054 0.40389521]
[0.34097272 0.22045119],[0.74100244 0.25048991],[0.65412465 0.40378638]
[0.34087594 0.22035711],[0.74090607 0.25038285],[0.65401818 0.40367696]
[0.34077864 0.22026253],[0.74080918 0.25027522],[0.65391115 0.40356697]
[0.34068083 0.22016745],[0.74071179 0.25016703],[0.65380356 0.40345639]
[0.3405825  0.22007188],[0.74061388 0.25005826],[0.6536954  0.40334523]
[0.34048366 0.2199758 ],[0.74051546 0.24994893],[0.65358668 0.40323349]
[0.3403843  0.21987922],[0.74041653 0.24983902],[0.65347739 0.40312117]
[0.34028442 0.21978215],[0.74031709 0.24972855],[0.65336753 0.40300826]
[0.34018403 0.21968457],[0.74021714 0.24961751],[0.65325711 0.40289478]
[0.34008312 0.2195865 ],[0.74011668 0.2495059 ],[0.65314612 0.40278071]
[0.3399817  0.21948792],[0.7400157  0.24939372],[0.65303457 0.40266607]
[0.33987976 0.21938885],[0.73991421 0.24928098],[0.65292246 0.40255084]
[0.33977731 0.21928928],[0.73981222 0.24916766],[0.65280978 0.40243503]
[0.33967434 0.2191892 ],[0.73970971 0.24905378],[0.65269653 0.40231864]
[0.33957086 0.21908863],[0.73960669 0.24893933],[0.65258272 0.40220167]
[0.33946686 0.21898756],[0.73950316 0.24882431],[0.65246834 0.40208412]
[0.33936234 0.21888599],[0.73939912 0.24870872],[0.6523534  0.40196599]
[0.33925731 0.21878392],[0.73929456 0.24859257],[0.65223789 0.40184727]
[0.33915176 0.21868135],[0.7391895  0.24847584],[0.65212182 0.40172798]
[0.3390457  0.21857829],[0.73908392 0.24835855],[0.65200519 0.4016081 ]
[0.33893912 0.21847472],[0.73897784 0.24824069],[0.65188799 0.40148765]
[0.33883203 0.21837066],[0.73887124 0.24812227],[0.65177022 0.40136661]
[0.33872442 0.21826609],[0.73876413 0.24800327],[0.65165189 0.40124499]
[0.3386163  0.21816103],[0.73865651 0.24788371],[0.651533  0.4011228]
[0.33850766 0.21805547],[0.73854838 0.24776357],[0.65141354 0.40100002]
[0.3383985 0.2179494],[0.73843975 0.24764288],[0.65129351 0.40087666]
[0.33828883 0.21784285],[0.73833059 0.24752161],[0.65117292 0.40075272]
[0.33817865 0.21773579],[0.73822093 0.24739977],[0.65105177 0.4006282 ]
[0.33806795 0.21762823],[0.73811076 0.24727737],[0.65093005 0.4005031 ]
[0.33795673 0.21752017],[0.73800008 0.2471544 ],[0.65080777 0.40037742]
[0.337845   0.21741162],[0.73788889 0.24703086],[0.65068492 0.40025116]
[0.33773275 0.21730256],[0.73777718 0.24690675],[0.65056151 0.40012432]
[0.33761999 0.21719301],[0.73766497 0.24678208],[0.65043754 0.3999969 ]
[0.33750671 0.21708296],[0.73755225 0.24665684],[0.650313   0.39986889]
[0.33739292 0.21697241],[0.73743901 0.24653103],[0.6501879  0.39974031]
[0.33727861 0.21686137],[0.73732527 0.24640466],[0.65006223 0.39961115]
[0.33716378 0.21674982],[0.73721101 0.24627771],[0.649936   0.39948141]
[0.33704844 0.21663777],[0.73709625 0.2461502 ],[0.6498092  0.39935109]
[0.33693259 0.21652523],[0.73698097 0.24602212],[0.64968184 0.39922018]
[0.33681622 0.21641219],[0.73686519 0.24589348],[0.64955392 0.3990887 ]
[0.33669933 0.21629865],[0.73674889 0.24576427],[0.64942543 0.39895664]
[0.33658193 0.21618461],[0.73663209 0.24563449],[0.64929638 0.398824  ]
[0.33646402 0.21607008],[0.73651477 0.24550414],[0.64916676 0.39869078]
[0.33634559 0.21595504],[0.73639694 0.24537322],[0.64903658 0.39855697]
[0.33622664 0.21583951],[0.73627861 0.24524174],[0.64890584 0.39842259]
[0.33610718 0.21572348],[0.73615976 0.2451097 ],[0.64877453 0.39828763]
[0.3359872  0.21560695],[0.73604041 0.24497708],[0.64864266 0.39815209]
[0.33586671 0.21548993],[0.73592054 0.2448439 ],[0.64851023 0.39801597]
[0.3357457 0.2153724],[0.73580017 0.24471015],[0.64837723 0.39787927]
[0.33562418 0.21525438],[0.73567928 0.24457583],[0.64824367 0.39774199]
[0.33550214 0.21513586],[0.73555789 0.24444095],[0.64810954 0.39760413]
[0.33537959 0.21501684],[0.73543599 0.2443055 ],[0.64797486 0.39746569]
[0.33525652 0.21489733],[0.73531357 0.24416948],[0.6478396  0.39732668]
[0.33513294 0.21477731],[0.73519065 0.2440329 ],[0.64770379 0.39718708]
[0.33500884 0.2146568 ],[0.73506722 0.24389575],[0.64756741 0.3970469 ]
[0.33488422 0.21453579],[0.73494328 0.24375804],[0.64743047 0.39690615]
[0.33475909 0.21441429],[0.73481883 0.24361975],[0.64729296 0.39676481]
[0.33463345 0.21429228],[0.73469387 0.2434809 ],[0.6471549 0.3966229]
[0.33450729 0.21416978],[0.7345684  0.24334149],[0.64701627 0.39648041]
[0.33438062 0.21404678],[0.73444242 0.24320151],[0.64687707 0.39633733]
[0.33425343 0.21392328],[0.73431593 0.24306096],[0.64673731 0.39619368]
[0.33412572 0.21379929],[0.73418893 0.24291984],[0.64659699 0.39604945]
[0.3339975 0.2136748],[0.73406143 0.24277816],[0.64645611 0.39590464]
[0.33386877 0.21354981],[0.73393341 0.24263592],[0.64631467 0.39575925]
[0.33373952 0.21342432],[0.73380489 0.2424931 ],[0.64617266 0.39561329]
[0.33360976 0.21329834],[0.73367585 0.24234972],[0.64603009 0.39546674]
[0.33347948 0.21317186],[0.73354631 0.24220578],[0.64588695 0.39531962]
[0.33334868 0.21304488],[0.73341626 0.24206127],[0.64574325 0.39517191]
[0.33321737 0.21291741],[0.7332857  0.24191619],[0.64559899 0.39502363]
[0.33308555 0.21278943],[0.73315463 0.24177055],[0.64545417 0.39487477]
[0.33295321 0.21266097],[0.73302306 0.24162434],[0.64530879 0.39472533]
[0.33282035 0.212532  ],[0.73289097 0.24147756],[0.64516284 0.39457532]
[0.33268698 0.21240254],[0.73275837 0.24133022],[0.64501633 0.39442472]
[0.3325531  0.21227258],[0.73262527 0.24118232],[0.64486926 0.39427355]
[0.3324187  0.21214212],[0.73249166 0.24103384],[0.64472163 0.39412179]
[0.33228379 0.21201117],[0.73235754 0.24088481],[0.64457343 0.39396946]
[0.33214836 0.21187972],[0.73222291 0.2407352 ],[0.64442467 0.39381655]
[0.33201241 0.21174777],[0.73208777 0.24058503],[0.64427535 0.39366306]
[0.33187595 0.21161533],[0.73195213 0.2404343 ],[0.64412547 0.393509  ]
[0.33173898 0.21148239],[0.73181597 0.240283  ],[0.64397502 0.39335436]
[0.33160149 0.21134895],[0.73167931 0.24013113],[0.64382401 0.39319913]
[0.33146349 0.21121502],[0.73154214 0.2399787 ],[0.64367244 0.39304333]
[0.33132497 0.21108059],[0.73140447 0.23982571],[0.64352031 0.39288696]
[0.33118593 0.21094566],[0.73126628 0.23967215],[0.64336762 0.39273   ]
[0.33104638 0.21081024],[0.73112758 0.23951802],[0.64321437 0.39257247]
[0.33090632 0.21067432],[0.73098838 0.23936333],[0.64306055 0.39241435]
[0.33076574 0.2105379 ],[0.73084867 0.23920807],[0.64290617 0.39225567]
[0.33062465 0.21040099],[0.73070846 0.23905225],[0.64275123 0.3920964 ]
[0.33048304 0.21026358],[0.73056773 0.23889587],[0.64259573 0.39193655]
[0.33034092 0.21012568],[0.7304265  0.23873891],[0.64243967 0.39177613]
[0.33019828 0.20998728],[0.73028476 0.2385814 ],[0.64228304 0.39161513]
[0.33005513 0.20984838],[0.73014251 0.23842332],[0.64212586 0.39145356]
[0.32991146 0.20970899],[0.72999975 0.23826467],[0.64196811 0.3912914 ]
[0.32976728 0.2095691 ],[0.72985649 0.23810546],[0.6418098  0.39112867]
[0.32962258 0.20942872],[0.72971272 0.23794569],[0.64165093 0.39096536]
[0.32947737 0.20928784],[0.72956844 0.23778535],[0.6414915  0.39080147]
[0.32933165 0.20914647],[0.72942365 0.23762444],[0.64133151 0.39063701]
[0.32918541 0.20900459],[0.72927836 0.23746297],[0.64117095 0.39047197]
[0.32903865 0.20886223],[0.72913256 0.23730094],[0.64100984 0.39030635]
[0.32889138 0.20871936],[0.72898625 0.23713834],[0.64084816 0.39014016]
[0.32874359 0.20857601],[0.72883943 0.23697518],[0.64068592 0.38997338]
[0.3285953  0.20843215],[0.72869211 0.23681146],[0.64052313 0.38980603]
[0.32844648 0.2082878 ],[0.72854428 0.23664717],[0.64035977 0.38963811]
[0.32829715 0.20814296],[0.72839595 0.23648231],[0.64019585 0.38946961]
[0.32814731 0.20799762],[0.7282471  0.23631689],[0.64003137 0.38930053]
[0.32799695 0.20785178],[0.72809775 0.23615091],[0.63986633 0.38913087]
[0.32784608 0.20770545],[0.7279479  0.23598436],[0.63970073 0.38896064]
[0.32769469 0.20755863],[0.72779753 0.23581725],[0.63953456 0.38878983]
[0.32754279 0.20741131],[0.72764666 0.23564958],[0.63936784 0.38861844]
[0.32739037 0.20726349],[0.72749529 0.23548134],[0.63920056 0.38844648]
[0.32723744 0.20711518],[0.7273434  0.23531254],[0.63903272 0.38827394]
[0.32708399 0.20696637],[0.72719101 0.23514317],[0.63886431 0.38810082]
[0.32693003 0.20681707],[0.72703812 0.23497325],[0.63869535 0.38792713]
[0.32677556 0.20666727],[0.72688471 0.23480275],[0.63852582 0.38775286]
[0.32662057 0.20651698],[0.72673081 0.2346317 ],[0.63835574 0.38757802]
[0.32646506 0.2063662 ],[0.72657639 0.23446008],[0.63818509 0.3874026 ]
[0.32630905 0.20621492],[0.72642147 0.23428789],[0.63801389 0.3872266 ]
[0.32615251 0.20606314],[0.72626604 0.23411515],[0.63784213 0.38705003]
[0.32599547 0.20591087],[0.72611011 0.23394184],[0.6376698  0.38687288]
[0.3258379  0.20575811],[0.72595367 0.23376796],[0.63749692 0.38669516]
[0.32567983 0.20560485],[0.72579672 0.23359353],[0.63732347 0.38651686]
[0.32552124 0.20545109],[0.72563927 0.23341853],[0.63714947 0.38633798]
[0.32536213 0.20529684],[0.72548131 0.23324297],[0.6369749  0.38615853]
[0.32520251 0.2051421 ],[0.72532285 0.23306684],[0.63679978 0.3859785 ]
[0.32504238 0.20498686],[0.72516388 0.23289015],[0.6366241 0.3857979]
[0.32488173 0.20483113],[0.7250044 0.2327129],[0.63644785 0.38561672]
[0.32472056 0.20467491],[0.72484442 0.23253509],[0.63627105 0.38543497]
[0.32455889 0.20451819],[0.72468393 0.23235671],[0.63609369 0.38525264]
[0.32439669 0.20436097],[0.72452294 0.23217777],[0.63591577 0.38506974]
[0.32423399 0.20420327],[0.72436144 0.23199827],[0.63573729 0.38488626]
[0.32407077 0.20404506],[0.72419944 0.23181821],[0.63555825 0.3847022 ]
[0.32390703 0.20388637],[0.72403693 0.23163758],[0.63537865 0.38451757]
[0.32374278 0.20372718],[0.72387392 0.23145639],[0.63519849 0.38433236]
[0.32357802 0.20356749],[0.7237104  0.23127464],[0.63501778 0.38414658]
[0.32341274 0.20340732],[0.72354637 0.23109232],[0.6348365  0.38396023]
[0.32324695 0.20324664],[0.72338185 0.23090945],[0.63465467 0.3837733 ]
[0.32308064 0.20308548],[0.72321681 0.23072601],[0.63447227 0.38358579]
[0.32291382 0.20292382],[0.72305127 0.23054201],[0.63428932 0.38339771]
[0.32274648 0.20276167],[0.72288523 0.23035745],[0.63410581 0.38320906]
[0.32257864 0.20259902],[0.72271868 0.23017232],[0.63392174 0.38301983]
[0.32241027 0.20243588],[0.72255162 0.22998663],[0.63373711 0.38283003]
[0.32224139 0.20227225],[0.72238407 0.22980038],[0.63355193 0.38263965]
[0.322072   0.20210813],[0.722216   0.22961357],[0.63336618 0.38244869]
[0.32190209 0.20194351],[0.72204743 0.2294262 ],[0.63317988 0.38225717]
[0.32173167 0.2017784 ],[0.72187836 0.22923827],[0.63299301 0.38206507]
[0.32156074 0.20161279],[0.72170878 0.22904977],[0.63280559 0.38187239]
[0.32138929 0.20144669],[0.7215387  0.22886072],[0.63261761 0.38167914]
[0.32121733 0.2012801 ],[0.72136812 0.2286711 ],[0.63242908 0.38148531]
[0.32104485 0.20111301],[0.72119703 0.22848092],[0.63223998 0.38129092]
[0.32087186 0.20094544],[0.72102543 0.22829018],[0.63205033 0.38109594]
[0.32069835 0.20077737],[0.72085333 0.22809887],[0.63186012 0.3809004 ]
[0.32052433 0.2006088 ],[0.72068073 0.22790701],[0.63166935 0.38070428]
[0.3203498  0.20043975],[0.72050762 0.22771458],[0.63147802 0.38050758]
[0.32017475 0.2002702 ],[0.72033401 0.2275216 ],[0.63128614 0.38031032]
[0.31999919 0.20010016],[0.7201599  0.22732805],[0.6310937  0.38011247]
[0.31982311 0.19992962],[0.71998528 0.22713394],[0.6309007  0.37991406]
[0.31964652 0.1997586 ],[0.71981016 0.22693927],[0.63070714 0.37971507]
