iter,loss,event_time,event_times
10,0.017008939204010684,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3832, device='cuda:0'), tensor(0.4018, device='cuda:0'), tensor(0.4207, device='cuda:0'), tensor(0.4395, device='cuda:0'), tensor(0.4584, device='cuda:0'), tensor(0.4773, device='cuda:0'), tensor(0.4962, device='cuda:0'), tensor(0.5151, device='cuda:0'), tensor(0.5340, device='cuda:0'), tensor(0.5529, device='cuda:0'), tensor(0.5717, device='cuda:0'), tensor(0.5906, device='cuda:0'), tensor(0.6095, device='cuda:0'), tensor(0.6284, device='cuda:0'), tensor(0.6473, device='cuda:0'), tensor(0.6662, device='cuda:0'), tensor(0.6851, device='cuda:0'), tensor(0.7034, device='cuda:0'), tensor(0.7218, device='cuda:0'), tensor(0.7402, device='cuda:0'), tensor(0.7586, device='cuda:0'), tensor(0.7769, device='cuda:0'), tensor(0.7953, device='cuda:0'), tensor(0.8137, device='cuda:0'), tensor(0.8321, device='cuda:0'), tensor(0.8504, device='cuda:0'), tensor(0.8688, device='cuda:0'), tensor(0.8872, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
11,0.017311177580633035,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3822, device='cuda:0'), tensor(0.4023, device='cuda:0'), tensor(0.4227, device='cuda:0'), tensor(0.4431, device='cuda:0'), tensor(0.4635, device='cuda:0'), tensor(0.4839, device='cuda:0'), tensor(0.5044, device='cuda:0'), tensor(0.5248, device='cuda:0'), tensor(0.5452, device='cuda:0'), tensor(0.5656, device='cuda:0'), tensor(0.5860, device='cuda:0'), tensor(0.6064, device='cuda:0'), tensor(0.6269, device='cuda:0'), tensor(0.6473, device='cuda:0'), tensor(0.6677, device='cuda:0'), tensor(0.6687, device='cuda:0'), tensor(0.6697, device='cuda:0'), tensor(0.6708, device='cuda:0'), tensor(0.6718, device='cuda:0'), tensor(0.6728, device='cuda:0'), tensor(0.6738, device='cuda:0'), tensor(0.6749, device='cuda:0'), tensor(0.6759, device='cuda:0'), tensor(0.6769, device='cuda:0'), tensor(0.6779, device='cuda:0'), tensor(0.6790, device='cuda:0'), tensor(0.6800, device='cuda:0'), tensor(0.6810, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
12,0.01697769771296218,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3813, device='cuda:0'), tensor(0.4029, device='cuda:0'), tensor(0.4251, device='cuda:0'), tensor(0.4473, device='cuda:0'), tensor(0.4695, device='cuda:0'), tensor(0.4917, device='cuda:0'), tensor(0.5139, device='cuda:0'), tensor(0.5361, device='cuda:0'), tensor(0.5584, device='cuda:0'), tensor(0.5806, device='cuda:0'), tensor(0.6028, device='cuda:0'), tensor(0.6250, device='cuda:0'), tensor(0.6472, device='cuda:0'), tensor(0.6694, device='cuda:0'), tensor(0.6721, device='cuda:0'), tensor(0.6748, device='cuda:0'), tensor(0.6775, device='cuda:0'), tensor(0.6802, device='cuda:0'), tensor(0.6829, device='cuda:0'), tensor(0.6856, device='cuda:0'), tensor(0.6883, device='cuda:0'), tensor(0.6910, device='cuda:0'), tensor(0.6937, device='cuda:0'), tensor(0.6964, device='cuda:0'), tensor(0.6991, device='cuda:0'), tensor(0.7018, device='cuda:0'), tensor(0.7045, device='cuda:0'), tensor(0.7072, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
13,0.016675497467339075,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3805, device='cuda:0'), tensor(0.4040, device='cuda:0'), tensor(0.4281, device='cuda:0'), tensor(0.4521, device='cuda:0'), tensor(0.4762, device='cuda:0'), tensor(0.5002, device='cuda:0'), tensor(0.5243, device='cuda:0'), tensor(0.5484, device='cuda:0'), tensor(0.5724, device='cuda:0'), tensor(0.5965, device='cuda:0'), tensor(0.6205, device='cuda:0'), tensor(0.6446, device='cuda:0'), tensor(0.6687, device='cuda:0'), tensor(0.6707, device='cuda:0'), tensor(0.6727, device='cuda:0'), tensor(0.6747, device='cuda:0'), tensor(0.6766, device='cuda:0'), tensor(0.6786, device='cuda:0'), tensor(0.6806, device='cuda:0'), tensor(0.6826, device='cuda:0'), tensor(0.6846, device='cuda:0'), tensor(0.6866, device='cuda:0'), tensor(0.6886, device='cuda:0'), tensor(0.6906, device='cuda:0'), tensor(0.6926, device='cuda:0'), tensor(0.6946, device='cuda:0'), tensor(0.6966, device='cuda:0'), tensor(0.6986, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
14,0.0229056363859831,28,"[tensor(0.2453, device='cuda:0'), tensor(0.3800, device='cuda:0'), tensor(0.4053, device='cuda:0'), tensor(0.4311, device='cuda:0'), tensor(0.4569, device='cuda:0'), tensor(0.4827, device='cuda:0'), tensor(0.5086, device='cuda:0'), tensor(0.5344, device='cuda:0'), tensor(0.5602, device='cuda:0'), tensor(0.5860, device='cuda:0'), tensor(0.6118, device='cuda:0'), tensor(0.6377, device='cuda:0'), tensor(0.6635, device='cuda:0'), tensor(0.6893, device='cuda:0'), tensor(0.7119, device='cuda:0'), tensor(0.7345, device='cuda:0'), tensor(0.7571, device='cuda:0'), tensor(0.7797, device='cuda:0'), tensor(0.8024, device='cuda:0'), tensor(0.8250, device='cuda:0'), tensor(0.8476, device='cuda:0'), tensor(0.8702, device='cuda:0'), tensor(0.8928, device='cuda:0'), tensor(0.9154, device='cuda:0'), tensor(0.9380, device='cuda:0'), tensor(0.9606, device='cuda:0'), tensor(0.9833, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
15,0.02258321432135913,27,"[tensor(0.2453, device='cuda:0'), tensor(0.3631, device='cuda:0'), tensor(0.3898, device='cuda:0'), tensor(0.4171, device='cuda:0'), tensor(0.4444, device='cuda:0'), tensor(0.4717, device='cuda:0'), tensor(0.4990, device='cuda:0'), tensor(0.5263, device='cuda:0'), tensor(0.5535, device='cuda:0'), tensor(0.5808, device='cuda:0'), tensor(0.6081, device='cuda:0'), tensor(0.6354, device='cuda:0'), tensor(0.6627, device='cuda:0'), tensor(0.6900, device='cuda:0'), tensor(0.7132, device='cuda:0'), tensor(0.7365, device='cuda:0'), tensor(0.7598, device='cuda:0'), tensor(0.7831, device='cuda:0'), tensor(0.8064, device='cuda:0'), tensor(0.8296, device='cuda:0'), tensor(0.8529, device='cuda:0'), tensor(0.8762, device='cuda:0'), tensor(0.8995, device='cuda:0'), tensor(0.9228, device='cuda:0'), tensor(0.9461, device='cuda:0'), tensor(0.9693, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
16,0.015713306804646967,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3594, device='cuda:0'), tensor(0.3873, device='cuda:0'), tensor(0.4157, device='cuda:0'), tensor(0.4442, device='cuda:0'), tensor(0.4726, device='cuda:0'), tensor(0.5010, device='cuda:0'), tensor(0.5295, device='cuda:0'), tensor(0.5579, device='cuda:0'), tensor(0.5863, device='cuda:0'), tensor(0.6148, device='cuda:0'), tensor(0.6432, device='cuda:0'), tensor(0.6716, device='cuda:0'), tensor(0.6766, device='cuda:0'), tensor(0.6816, device='cuda:0'), tensor(0.6865, device='cuda:0'), tensor(0.6915, device='cuda:0'), tensor(0.6965, device='cuda:0'), tensor(0.7014, device='cuda:0'), tensor(0.7064, device='cuda:0'), tensor(0.7114, device='cuda:0'), tensor(0.7163, device='cuda:0'), tensor(0.7213, device='cuda:0'), tensor(0.7263, device='cuda:0'), tensor(0.7313, device='cuda:0'), tensor(0.7362, device='cuda:0'), tensor(0.7412, device='cuda:0'), tensor(0.7462, device='cuda:0'), tensor(0.7511, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
17,0.01543989339298953,14,"[tensor(0.2453, device='cuda:0'), tensor(0.3592, device='cuda:0'), tensor(0.3881, device='cuda:0'), tensor(0.4175, device='cuda:0'), tensor(0.4469, device='cuda:0'), tensor(0.4763, device='cuda:0'), tensor(0.5057, device='cuda:0'), tensor(0.5351, device='cuda:0'), tensor(0.5645, device='cuda:0'), tensor(0.5939, device='cuda:0'), tensor(0.6233, device='cuda:0'), tensor(0.6527, device='cuda:0'), tensor(0.6821, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
18,0.022236262210868142,26,"[tensor(0.2453, device='cuda:0'), tensor(0.3588, device='cuda:0'), tensor(0.3886, device='cuda:0'), tensor(0.4188, device='cuda:0'), tensor(0.4490, device='cuda:0'), tensor(0.4792, device='cuda:0'), tensor(0.5094, device='cuda:0'), tensor(0.5397, device='cuda:0'), tensor(0.5699, device='cuda:0'), tensor(0.6001, device='cuda:0'), tensor(0.6303, device='cuda:0'), tensor(0.6605, device='cuda:0'), tensor(0.6907, device='cuda:0'), tensor(0.7148, device='cuda:0'), tensor(0.7389, device='cuda:0'), tensor(0.7630, device='cuda:0'), tensor(0.7870, device='cuda:0'), tensor(0.8111, device='cuda:0'), tensor(0.8352, device='cuda:0'), tensor(0.8593, device='cuda:0'), tensor(0.8833, device='cuda:0'), tensor(0.9074, device='cuda:0'), tensor(0.9315, device='cuda:0'), tensor(0.9556, device='cuda:0'), tensor(0.9796, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
19,0.02222268062783686,24,"[tensor(0.2453, device='cuda:0'), tensor(0.3575, device='cuda:0'), tensor(0.3877, device='cuda:0'), tensor(0.4184, device='cuda:0'), tensor(0.4491, device='cuda:0'), tensor(0.4798, device='cuda:0'), tensor(0.5105, device='cuda:0'), tensor(0.5411, device='cuda:0'), tensor(0.5718, device='cuda:0'), tensor(0.6025, device='cuda:0'), tensor(0.6332, device='cuda:0'), tensor(0.6639, device='cuda:0'), tensor(0.6946, device='cuda:0'), tensor(0.7225, device='cuda:0'), tensor(0.7504, device='cuda:0'), tensor(0.7783, device='cuda:0'), tensor(0.8062, device='cuda:0'), tensor(0.8341, device='cuda:0'), tensor(0.8620, device='cuda:0'), tensor(0.8899, device='cuda:0'), tensor(0.9178, device='cuda:0'), tensor(0.9457, device='cuda:0'), tensor(0.9736, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
20,0.02228398255567014,24,"[tensor(0.2453, device='cuda:0'), tensor(0.3562, device='cuda:0'), tensor(0.3866, device='cuda:0'), tensor(0.4174, device='cuda:0'), tensor(0.4483, device='cuda:0'), tensor(0.4791, device='cuda:0'), tensor(0.5099, device='cuda:0'), tensor(0.5408, device='cuda:0'), tensor(0.5716, device='cuda:0'), tensor(0.6025, device='cuda:0'), tensor(0.6333, device='cuda:0'), tensor(0.6641, device='cuda:0'), tensor(0.6950, device='cuda:0'), tensor(0.7232, device='cuda:0'), tensor(0.7515, device='cuda:0'), tensor(0.7798, device='cuda:0'), tensor(0.8081, device='cuda:0'), tensor(0.8364, device='cuda:0'), tensor(0.8646, device='cuda:0'), tensor(0.8929, device='cuda:0'), tensor(0.9212, device='cuda:0'), tensor(0.9495, device='cuda:0'), tensor(0.9778, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
21,0.02219502160411007,25,"[tensor(0.2453, device='cuda:0'), tensor(0.3550, device='cuda:0'), tensor(0.3853, device='cuda:0'), tensor(0.4160, device='cuda:0'), tensor(0.4467, device='cuda:0'), tensor(0.4773, device='cuda:0'), tensor(0.5080, device='cuda:0'), tensor(0.5387, device='cuda:0'), tensor(0.5694, device='cuda:0'), tensor(0.6001, device='cuda:0'), tensor(0.6308, device='cuda:0'), tensor(0.6614, device='cuda:0'), tensor(0.6921, device='cuda:0'), tensor(0.7176, device='cuda:0'), tensor(0.7430, device='cuda:0'), tensor(0.7684, device='cuda:0'), tensor(0.7939, device='cuda:0'), tensor(0.8193, device='cuda:0'), tensor(0.8447, device='cuda:0'), tensor(0.8702, device='cuda:0'), tensor(0.8956, device='cuda:0'), tensor(0.9211, device='cuda:0'), tensor(0.9465, device='cuda:0'), tensor(0.9719, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
22,0.022100368086324672,28,"[tensor(0.2453, device='cuda:0'), tensor(0.3536, device='cuda:0'), tensor(0.3836, device='cuda:0'), tensor(0.4140, device='cuda:0'), tensor(0.4443, device='cuda:0'), tensor(0.4746, device='cuda:0'), tensor(0.5049, device='cuda:0'), tensor(0.5352, device='cuda:0'), tensor(0.5655, device='cuda:0'), tensor(0.5958, device='cuda:0'), tensor(0.6261, device='cuda:0'), tensor(0.6564, device='cuda:0'), tensor(0.6867, device='cuda:0'), tensor(0.7068, device='cuda:0'), tensor(0.7268, device='cuda:0'), tensor(0.7469, device='cuda:0'), tensor(0.7669, device='cuda:0'), tensor(0.7870, device='cuda:0'), tensor(0.8070, device='cuda:0'), tensor(0.8271, device='cuda:0'), tensor(0.8472, device='cuda:0'), tensor(0.8672, device='cuda:0'), tensor(0.8873, device='cuda:0'), tensor(0.9073, device='cuda:0'), tensor(0.9274, device='cuda:0'), tensor(0.9474, device='cuda:0'), tensor(0.9675, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
23,0.014783923074492807,14,"[tensor(0.2453, device='cuda:0'), tensor(0.3524, device='cuda:0'), tensor(0.3819, device='cuda:0'), tensor(0.4117, device='cuda:0'), tensor(0.4414, device='cuda:0'), tensor(0.4712, device='cuda:0'), tensor(0.5009, device='cuda:0'), tensor(0.5307, device='cuda:0'), tensor(0.5604, device='cuda:0'), tensor(0.5902, device='cuda:0'), tensor(0.6199, device='cuda:0'), tensor(0.6497, device='cuda:0'), tensor(0.6794, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
24,0.014953220510233227,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3514, device='cuda:0'), tensor(0.3805, device='cuda:0'), tensor(0.4097, device='cuda:0'), tensor(0.4389, device='cuda:0'), tensor(0.4682, device='cuda:0'), tensor(0.4974, device='cuda:0'), tensor(0.5266, device='cuda:0'), tensor(0.5559, device='cuda:0'), tensor(0.5851, device='cuda:0'), tensor(0.6143, device='cuda:0'), tensor(0.6436, device='cuda:0'), tensor(0.6728, device='cuda:0'), tensor(0.6789, device='cuda:0'), tensor(0.6851, device='cuda:0'), tensor(0.6912, device='cuda:0'), tensor(0.6973, device='cuda:0'), tensor(0.7034, device='cuda:0'), tensor(0.7096, device='cuda:0'), tensor(0.7157, device='cuda:0'), tensor(0.7218, device='cuda:0'), tensor(0.7279, device='cuda:0'), tensor(0.7341, device='cuda:0'), tensor(0.7402, device='cuda:0'), tensor(0.7463, device='cuda:0'), tensor(0.7525, device='cuda:0'), tensor(0.7586, device='cuda:0'), tensor(0.7647, device='cuda:0'), tensor(0.7708, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
25,0.014689955589001677,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3505, device='cuda:0'), tensor(0.3792, device='cuda:0'), tensor(0.4080, device='cuda:0'), tensor(0.4367, device='cuda:0'), tensor(0.4655, device='cuda:0'), tensor(0.4943, device='cuda:0'), tensor(0.5231, device='cuda:0'), tensor(0.5519, device='cuda:0'), tensor(0.5807, device='cuda:0'), tensor(0.6094, device='cuda:0'), tensor(0.6382, device='cuda:0'), tensor(0.6670, device='cuda:0'), tensor(0.6673, device='cuda:0'), tensor(0.6677, device='cuda:0'), tensor(0.6680, device='cuda:0'), tensor(0.6683, device='cuda:0'), tensor(0.6686, device='cuda:0'), tensor(0.6690, device='cuda:0'), tensor(0.6693, device='cuda:0'), tensor(0.6696, device='cuda:0'), tensor(0.6699, device='cuda:0'), tensor(0.6703, device='cuda:0'), tensor(0.6706, device='cuda:0'), tensor(0.6709, device='cuda:0'), tensor(0.6713, device='cuda:0'), tensor(0.6716, device='cuda:0'), tensor(0.6719, device='cuda:0'), tensor(0.6722, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
26,0.014916886929659739,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3591, device='cuda:0'), tensor(0.3874, device='cuda:0'), tensor(0.4158, device='cuda:0'), tensor(0.4442, device='cuda:0'), tensor(0.4726, device='cuda:0'), tensor(0.5011, device='cuda:0'), tensor(0.5295, device='cuda:0'), tensor(0.5579, device='cuda:0'), tensor(0.5863, device='cuda:0'), tensor(0.6147, device='cuda:0'), tensor(0.6431, device='cuda:0'), tensor(0.6715, device='cuda:0'), tensor(0.6764, device='cuda:0'), tensor(0.6813, device='cuda:0'), tensor(0.6862, device='cuda:0'), tensor(0.6910, device='cuda:0'), tensor(0.6959, device='cuda:0'), tensor(0.7008, device='cuda:0'), tensor(0.7057, device='cuda:0'), tensor(0.7105, device='cuda:0'), tensor(0.7154, device='cuda:0'), tensor(0.7203, device='cuda:0'), tensor(0.7251, device='cuda:0'), tensor(0.7300, device='cuda:0'), tensor(0.7349, device='cuda:0'), tensor(0.7398, device='cuda:0'), tensor(0.7446, device='cuda:0'), tensor(0.7495, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
27,0.014784549959200616,30,"[tensor(0.2453, device='cuda:0'), tensor(0.3591, device='cuda:0'), tensor(0.3872, device='cuda:0'), tensor(0.4153, device='cuda:0'), tensor(0.4434, device='cuda:0'), tensor(0.4715, device='cuda:0'), tensor(0.4996, device='cuda:0'), tensor(0.5278, device='cuda:0'), tensor(0.5559, device='cuda:0'), tensor(0.5840, device='cuda:0'), tensor(0.6121, device='cuda:0'), tensor(0.6402, device='cuda:0'), tensor(0.6684, device='cuda:0'), tensor(0.6701, device='cuda:0'), tensor(0.6717, device='cuda:0'), tensor(0.6734, device='cuda:0'), tensor(0.6751, device='cuda:0'), tensor(0.6768, device='cuda:0'), tensor(0.6785, device='cuda:0'), tensor(0.6802, device='cuda:0'), tensor(0.6819, device='cuda:0'), tensor(0.6836, device='cuda:0'), tensor(0.6853, device='cuda:0'), tensor(0.6870, device='cuda:0'), tensor(0.6887, device='cuda:0'), tensor(0.6903, device='cuda:0'), tensor(0.6920, device='cuda:0'), tensor(0.6937, device='cuda:0'), tensor(0.6954, device='cuda:0'), tensor(1., device='cuda:0', grad_fn=<SelectBackward0>)]"
