1.0
 
[-5.85953150e-03 -1.99973295e+01],[ 2.83059956e-03 -1.99973793e+01],[ -0.02285115 -19.99344437]
[0.3499938  0.20803353],[0.75000299 0.23928345],[0.66403833 0.39280325]
[0.34999353 0.20710179],[0.75000313 0.23835171],[0.66403727 0.39187169]
[0.34999325 0.20615002],[0.75000326 0.23739993],[0.66403618 0.3909201 ]
[0.34999297 0.2051782 ],[0.7500034  0.23642811],[0.66403508 0.38994847]
[0.34999268 0.20418635],[0.75000354 0.23543626],[0.66403395 0.38895681]
[0.34999238 0.20317446],[0.75000368 0.23442437],[0.66403279 0.38794512]
[0.34999208 0.20214254],[0.75000383 0.23339244],[0.66403162 0.3869134 ]
[0.34999177 0.20109057],[0.75000397 0.23234047],[0.66403042 0.38586164]
[0.34999146 0.20001857],[0.75000413 0.23126847],[0.66402919 0.38478984]
[0.34999114 0.19892654],[0.75000428 0.23017643],[0.66402795 0.38369802]
[0.34999081 0.19781446],[0.75000444 0.22906435],[0.66402668 0.38258616]
[0.34999048 0.19668235],[0.7500046  0.22793224],[0.66402539 0.38145427]
[0.34999015 0.1955302 ],[0.75000476 0.22678008],[0.66402408 0.38030234]
[0.3499898  0.19435801],[0.75000493 0.22560789],[0.66402274 0.37913038]
[0.34998945 0.19316579],[0.75000509 0.22441567],[0.66402138 0.37793838]
[0.3499891  0.19195352],[0.75000526 0.2232034 ],[0.66402    0.37672636]
[0.34998874 0.19072122],[0.75000544 0.2219711 ],[0.6640186 0.3754943]
[0.34998837 0.18946889],[0.75000562 0.22071876],[0.66401717 0.3742422 ]
[0.349988   0.18819651],[0.7500058  0.21944638],[0.66401572 0.37297007]
[0.34998762 0.18690503],[0.75000598 0.2181549 ],[0.66401425 0.37167884]
[0.34998724 0.1856087 ],[0.75000616 0.21685857],[0.66401277 0.37038277]
[0.34998687 0.18431238],[0.75000634 0.21556223],[0.66401129 0.36908669]
[0.34998649 0.18301605],[0.75000653 0.2142659 ],[0.66400981 0.36779062]
[0.34998611 0.18171972],[0.75000671 0.21296957],[0.66400833 0.36649454]
[0.34998573 0.1804234 ],[0.75000689 0.21167324],[0.66400686 0.36519846]
[0.34998535 0.17912707],[0.75000708 0.21037691],[0.66400538 0.36390239]
[0.34998497 0.17783074],[0.75000726 0.20908058],[0.6640039  0.36260631]
[0.34998459 0.17653441],[0.75000744 0.20778425],[0.66400242 0.36131024]
[0.34998421 0.17523809],[0.75000763 0.20648792],[0.66400094 0.36001416]
[0.34998383 0.17394176],[0.75000781 0.20519159],[0.66399947 0.35871808]
[0.34998345 0.17264543],[0.75000799 0.20389526],[0.66399799 0.35742201]
[0.34998308 0.17134911],[0.75000817 0.20259893],[0.66399651 0.35612593]
[0.3499827  0.17005278],[0.75000836 0.2013026 ],[0.66399503 0.35482986]
[0.34998232 0.16875645],[0.75000854 0.20000627],[0.66399356 0.35353378]
[0.34998194 0.16746013],[0.75000872 0.19870994],[0.66399208 0.35223771]
[0.34998156 0.1661638 ],[0.75000891 0.19741361],[0.6639906  0.35094163]
[0.34998118 0.16486747],[0.75000909 0.19611728],[0.66398912 0.34964555]
[0.3499808  0.16357114],[0.75000927 0.19482095],[0.66398764 0.34834948]
[0.34998042 0.16227482],[0.75000946 0.19352462],[0.66398617 0.3470534 ]
[0.34998004 0.16097849],[0.75000964 0.19222829],[0.66398469 0.34575733]
[0.34997966 0.15968216],[0.75000982 0.19093196],[0.66398321 0.34446125]
[0.34997929 0.15838584],[0.75001001 0.18963563],[0.66398173 0.34316518]
[0.34997891 0.15708951],[0.75001019 0.1883393 ],[0.66398026 0.3418691 ]
[0.34997853 0.15579318],[0.75001037 0.18704297],[0.66397878 0.34057302]
[0.34997815 0.15449686],[0.75001055 0.18574664],[0.6639773  0.33927695]
[0.34997777 0.15320053],[0.75001074 0.18445031],[0.66397582 0.33798087]
[0.34997739 0.1519042 ],[0.75001092 0.18315398],[0.66397434 0.3366848 ]
[0.34997701 0.15060787],[0.7500111  0.18185765],[0.66397287 0.33538872]
[0.34997663 0.14931155],[0.75001129 0.18056132],[0.66397139 0.33409264]
[0.34997625 0.14801522],[0.75001147 0.17926499],[0.66396991 0.33279657]
[0.34997587 0.14671889],[0.75001165 0.17796866],[0.66396843 0.33150049]
[0.34997549 0.14542257],[0.75001184 0.17667233],[0.66396695 0.33020442]
[0.34997512 0.14412624],[0.75001202 0.175376  ],[0.66396548 0.32890834]
[0.34997474 0.14282991],[0.7500122  0.17407967],[0.663964   0.32761227]
[0.34997436 0.14153359],[0.75001239 0.17278334],[0.66396252 0.32631619]
[0.34997398 0.14023726],[0.75001257 0.17148701],[0.66396104 0.32502011]
[0.3499736  0.13894093],[0.75001275 0.17019068],[0.66395957 0.32372404]
[0.34997322 0.1376446 ],[0.75001293 0.16889435],[0.66395809 0.32242796]
[0.34997284 0.13634828],[0.75001312 0.16759802],[0.66395661 0.32113189]
[0.34997246 0.13505195],[0.7500133  0.16630169],[0.66395513 0.31983581]
[0.34997208 0.13375562],[0.75001348 0.16500536],[0.66395365 0.31853973]
[0.3499717 0.1324593],[0.75001367 0.16370903],[0.66395218 0.31724366]
[0.34997133 0.13116297],[0.75001385 0.1624127 ],[0.6639507  0.31594758]
[0.34997095 0.12986664],[0.75001403 0.16111637],[0.66394922 0.31465151]
[0.34997057 0.12857032],[0.75001422 0.15982004],[0.66394774 0.31335543]
[0.34997019 0.12727399],[0.7500144  0.15852371],[0.66394627 0.31205936]
[0.34996981 0.12597766],[0.75001458 0.15722737],[0.66394479 0.31076328]
[0.34996943 0.12468133],[0.75001477 0.15593104],[0.66394331 0.3094672 ]
[0.34996905 0.12338501],[0.75001495 0.15463471],[0.66394183 0.30817113]
[0.34996867 0.12208868],[0.75001513 0.15333838],[0.66394035 0.30687505]
[0.34996829 0.12079235],[0.75001531 0.15204205],[0.66393888 0.30557898]
[0.34996791 0.11949603],[0.7500155  0.15074572],[0.6639374 0.3042829]
[0.34996754 0.1181997 ],[0.75001568 0.14944939],[0.66393592 0.30298683]
[0.34996716 0.11690337],[0.75001586 0.14815306],[0.66393444 0.30169075]
[0.34996678 0.11560705],[0.75001605 0.14685673],[0.66393296 0.30039467]
[0.3499664  0.11431072],[0.75001623 0.1455604 ],[0.66393149 0.2990986 ]
[0.34996602 0.11301439],[0.75001641 0.14426407],[0.66393001 0.29780252]
[0.34996564 0.11171806],[0.7500166  0.14296774],[0.66392853 0.29650645]
[0.34996526 0.11042174],[0.75001678 0.14167141],[0.66392705 0.29521037]
[0.34996488 0.10912541],[0.75001696 0.14037508],[0.66392558 0.29391429]
[0.3499645  0.10782908],[0.75001715 0.13907875],[0.6639241  0.29261822]
[0.34996412 0.10653276],[0.75001733 0.13778242],[0.66392262 0.29132214]
[0.34996374 0.10523643],[0.75001751 0.13648609],[0.66392114 0.29002607]
[0.34996337 0.1039401 ],[0.75001769 0.13518976],[0.66391966 0.28872999]
[0.34996299 0.10264378],[0.75001788 0.13389343],[0.66391819 0.28743392]
[0.34996261 0.10134745],[0.75001806 0.1325971 ],[0.66391671 0.28613784]
[0.34996223 0.10005112],[0.75001824 0.13130077],[0.66391523 0.28484176]
[0.34996185 0.09875479],[0.75001843 0.13000444],[0.66391375 0.28354569]
[0.34996147 0.09745847],[0.75001861 0.12870811],[0.66391227 0.28224961]
[0.34996109 0.09616214],[0.75001879 0.12741178],[0.6639108  0.28095354]
[0.34996071 0.09486581],[0.75001898 0.12611545],[0.66390932 0.27965746]
[0.34996033 0.09356949],[0.75001916 0.12481912],[0.66390784 0.27836138]
[0.34995995 0.09227316],[0.75001934 0.12352279],[0.66390636 0.27706531]
[0.34995958 0.09097683],[0.75001953 0.12222646],[0.66390489 0.27576923]
[0.3499592  0.08968051],[0.75001971 0.12093013],[0.66390341 0.27447316]
[0.34995882 0.08838418],[0.75001989 0.1196338 ],[0.66390193 0.27317708]
[0.34995844 0.08708785],[0.75002007 0.11833747],[0.66390045 0.27188101]
[0.34995806 0.08579152],[0.75002026 0.11704114],[0.66389897 0.27058493]
[0.34995768 0.0844952 ],[0.75002044 0.11574481],[0.6638975  0.26928885]
[0.3499573  0.08319887],[0.75002062 0.11444848],[0.66389602 0.26799278]
[0.34995692 0.08190254],[0.75002081 0.11315215],[0.66389454 0.2666967 ]
[0.34995654 0.08060622],[0.75002099 0.11185582],[0.66389306 0.26540063]
[0.34995616 0.07930989],[0.75002117 0.11055949],[0.66389159 0.26410455]
[0.34995579 0.07801356],[0.75002136 0.10926316],[0.66389011 0.26280848]
[0.34995541 0.07671724],[0.75002154 0.10796683],[0.66388863 0.2615124 ]
[0.34995503 0.07542091],[0.75002172 0.1066705 ],[0.66388715 0.26021632]
[0.34995465 0.07412458],[0.75002191 0.10537417],[0.66388567 0.25892025]
[0.34995427 0.07282825],[0.75002209 0.10407784],[0.6638842  0.25762417]
[0.34995389 0.07153193],[0.75002227 0.10278151],[0.66388272 0.2563281 ]
[0.34995351 0.0702356 ],[0.75002245 0.10148518],[0.66388124 0.25503202]
[0.34995313 0.06893927],[0.75002264 0.10018884],[0.66387976 0.25373594]
[0.34995275 0.06764295],[0.75002282 0.09889251],[0.66387828 0.25243987]
[0.34995237 0.06634662],[0.750023   0.09759618],[0.66387681 0.25114379]
[0.34995199 0.06505029],[0.75002319 0.09629985],[0.66387533 0.24984772]
[0.34995162 0.06375397],[0.75002337 0.09500352],[0.66387385 0.24855164]
[0.34995124 0.06245764],[0.75002355 0.09370719],[0.66387237 0.24725557]
[0.34995086 0.06116131],[0.75002374 0.09241086],[0.6638709  0.24595949]
[0.34995048 0.05986498],[0.75002392 0.09111453],[0.66386942 0.24466341]
[0.3499501  0.05856866],[0.7500241 0.0898182],[0.66386794 0.24336734]
[0.34994972 0.05727233],[0.75002429 0.08852187],[0.66386646 0.24207126]
[0.34994934 0.055976  ],[0.75002447 0.08722554],[0.66386498 0.24077519]
[0.34994896 0.05467968],[0.75002465 0.08592921],[0.66386351 0.23947911]
[0.34994858 0.05338335],[0.75002483 0.08463288],[0.66386203 0.23818303]
[0.3499482  0.05208702],[0.75002502 0.08333655],[0.66386055 0.23688696]
[0.34994783 0.0507907 ],[0.7500252  0.08204022],[0.66385907 0.23559088]
[0.34994745 0.04949437],[0.75002538 0.08074389],[0.6638576  0.23429481]
[0.34994707 0.04819804],[0.75002557 0.07944756],[0.66385612 0.23299873]
[0.34994669 0.04690171],[0.75002575 0.07815123],[0.66385464 0.23170266]
[0.34994631 0.04560539],[0.75002593 0.0768549 ],[0.66385316 0.23040658]
[0.34994593 0.04430906],[0.75002612 0.07555857],[0.66385168 0.2291105 ]
[0.34994555 0.04301273],[0.7500263  0.07426224],[0.66385021 0.22781443]
[0.34994517 0.04171641],[0.75002648 0.07296591],[0.66384873 0.22651835]
[0.34994479 0.04042008],[0.75002667 0.07166958],[0.66384725 0.22522228]
[0.34994441 0.03912375],[0.75002685 0.07037325],[0.66384577 0.2239262 ]
[0.34994404 0.03782743],[0.75002703 0.06907692],[0.66384429 0.22263013]
[0.34994366 0.0365311 ],[0.75002721 0.06778059],[0.66384282 0.22133405]
[0.34994328 0.03523477],[0.7500274  0.06648426],[0.66384134 0.22003797]
[0.3499429  0.03393844],[0.75002758 0.06518793],[0.66383986 0.2187419 ]
[0.34994252 0.03264212],[0.75002776 0.0638916 ],[0.66383838 0.21744582]
[0.34994214 0.03134579],[0.75002795 0.06259527],[0.66383691 0.21614975]
[0.34994176 0.03004946],[0.75002813 0.06129894],[0.66383543 0.21485367]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66383395 0.21355759]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66383247 0.21226152]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66383099 0.21096544]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382952 0.20966937]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382804 0.20837329]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382656 0.20707722]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382508 0.20578114]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6638236  0.20448506]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382213 0.20318899]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66382065 0.20189291]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381917 0.20059684]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381769 0.19930076]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381622 0.19800468]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381474 0.19670861]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381326 0.19541253]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66381178 0.19411646]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6638103  0.19282038]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380883 0.19152431]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380735 0.19022823]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380587 0.18893215]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380439 0.18763608]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380292 0.18634   ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66380144 0.18504393]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379996 0.18374785]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379848 0.18245178]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.663797  0.1811557]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379553 0.17985962]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379405 0.17856355]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379257 0.17726747]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66379109 0.1759714 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378961 0.17467532]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378814 0.17337924]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378666 0.17208317]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378518 0.17078709]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637837  0.16949102]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378223 0.16819494]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66378075 0.16689887]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377927 0.16560279]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377779 0.16430671]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377631 0.16301064]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377484 0.16171456]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377336 0.16041849]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66377188 0.15912241]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637704  0.15782633]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376893 0.15653026]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376745 0.15523418]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376597 0.15393811]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376449 0.15264203]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376301 0.15134596]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376154 0.15004988]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66376006 0.1487538 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66375858 0.14745773]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637571  0.14616165]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66375562 0.14486558]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66375415 0.1435695 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66375267 0.14227343]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66375119 0.14097735]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374971 0.13968127]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374824 0.1383852 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374676 0.13708912]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374528 0.13579305]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637438  0.13449697]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374232 0.13320089]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66374085 0.13190482]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373937 0.13060874]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373789 0.12931267]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373641 0.12801659]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373493 0.12672052]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373346 0.12542444]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66373198 0.12412836]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637305  0.12283229]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372902 0.12153621]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372755 0.12024014]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372607 0.11894406]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372459 0.11764798]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372311 0.11635191]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372163 0.11505583]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66372016 0.11375976]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66371868 0.11246368]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637172  0.11116761]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66371572 0.10987153]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66371425 0.10857545]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66371277 0.10727938]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66371129 0.1059833 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370981 0.10468723]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370833 0.10339115]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370686 0.10209508]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370538 0.100799  ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6637039  0.09950292]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370242 0.09820685]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66370094 0.09691077]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369947 0.0956147 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369799 0.09431862]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369651 0.09302254]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369503 0.09172647]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369356 0.09043039]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66369208 0.08913432]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6636906  0.08783824]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368912 0.08654217]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368764 0.08524609]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368617 0.08395001]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368469 0.08265394]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368321 0.08135786]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368173 0.08006179]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66368026 0.07876571]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367878 0.07746963]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.6636773  0.07617356]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367582 0.07487748]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
[0.34994154 0.02929584],[0.75002824 0.06054531],[0.66367507 0.0742187 ]
