1.0
 
[-9.87808756e-03 -1.99951069e+01],[ 4.89291866e-03 -1.99951573e+01],[ -0.04008655 -19.98796826]
[0.34998954 0.20803589],[0.75000518 0.2392858 ],[0.66402006 0.39280905]
[0.34998908 0.20710425],[0.75000541 0.23835417],[0.6640182  0.39187775]
[0.34998861 0.20615258],[0.75000564 0.23740249],[0.66401629 0.39092642]
[0.34998813 0.20518088],[0.75000588 0.23643078],[0.66401434 0.38995506]
[0.34998764 0.20418913],[0.75000612 0.23543904],[0.66401236 0.38896367]
[0.34998714 0.20317736],[0.75000637 0.23442726],[0.66401033 0.38795226]
[0.34998664 0.20214555],[0.75000662 0.23339545],[0.66400827 0.38692082]
[0.34998612 0.2010937 ],[0.75000688 0.2323436 ],[0.66400616 0.38586934]
[0.34998559 0.20002182],[0.75000714 0.23127172],[0.66400402 0.38479784]
[0.34998505 0.1989299 ],[0.75000741 0.2301798 ],[0.66400183 0.38370632]
[0.3499845  0.19781795],[0.75000768 0.22906784],[0.6639996  0.38259476]
[0.34998394 0.19668597],[0.75000795 0.22793585],[0.66399734 0.38146318]
[0.34998337 0.19553394],[0.75000824 0.22678383],[0.66399503 0.38031157]
[0.34998279 0.19436189],[0.75000852 0.22561177],[0.66399268 0.37913993]
[0.34998221 0.19316979],[0.75000881 0.22441967],[0.6639903  0.37794826]
[0.34998161 0.19195767],[0.75000911 0.22320754],[0.66398787 0.37673657]
[0.349981  0.1907255],[0.75000941 0.22197538],[0.6639854  0.37550484]
[0.34998038 0.18947331],[0.75000972 0.22072318],[0.6639829  0.37425309]
[0.34997975 0.18820107],[0.75001003 0.21945094],[0.66398035 0.37298131]
[0.34997912 0.18690972],[0.75001034 0.21815959],[0.66397776 0.37169042]
[0.34997848 0.1856135 ],[0.75001066 0.21686336],[0.66397517 0.37039466]
[0.34997784 0.18431727],[0.75001098 0.21556713],[0.66397257 0.36909889]
[0.3499772  0.18302105],[0.75001129 0.2142709 ],[0.66396998 0.36780313]
[0.34997656 0.18172482],[0.75001161 0.21297467],[0.66396738 0.36650737]
[0.34997592 0.18042859],[0.75001193 0.21167844],[0.66396479 0.3652116 ]
[0.34997528 0.17913237],[0.75001224 0.21038221],[0.66396219 0.36391584]
[0.34997464 0.17783614],[0.75001256 0.20908598],[0.6639596  0.36262008]
[0.349974   0.17653992],[0.75001288 0.20778975],[0.663957   0.36132431]
[0.34997336 0.17524369],[0.75001319 0.20649353],[0.66395441 0.36002855]
[0.34997272 0.17394747],[0.75001351 0.2051973 ],[0.66395181 0.35873279]
[0.34997208 0.17265124],[0.75001383 0.20390107],[0.66394922 0.35743702]
[0.34997144 0.17135501],[0.75001414 0.20260484],[0.66394662 0.35614126]
[0.3499708  0.17005879],[0.75001446 0.20130861],[0.66394403 0.35484549]
[0.34997016 0.16876256],[0.75001478 0.20001238],[0.66394143 0.35354973]
[0.34996952 0.16746634],[0.75001509 0.19871615],[0.66393884 0.35225397]
[0.34996888 0.16617011],[0.75001541 0.19741992],[0.66393624 0.3509582 ]
[0.34996825 0.16487389],[0.75001573 0.19612369],[0.66393364 0.34966244]
[0.34996761 0.16357766],[0.75001605 0.19482746],[0.66393105 0.34836668]
[0.34996697 0.16228143],[0.75001636 0.19353124],[0.66392845 0.34707091]
[0.34996633 0.16098521],[0.75001668 0.19223501],[0.66392586 0.34577515]
[0.34996569 0.15968898],[0.750017   0.19093878],[0.66392326 0.34447939]
[0.34996505 0.15839276],[0.75001731 0.18964255],[0.66392067 0.34318362]
[0.34996441 0.15709653],[0.75001763 0.18834632],[0.66391807 0.34188786]
[0.34996377 0.15580031],[0.75001795 0.18705009],[0.66391548 0.3405921 ]
[0.34996313 0.15450408],[0.75001826 0.18575386],[0.66391288 0.33929633]
[0.34996249 0.15320786],[0.75001858 0.18445763],[0.66391029 0.33800057]
[0.34996185 0.15191163],[0.7500189 0.1831614],[0.66390769 0.33670481]
[0.34996121 0.1506154 ],[0.75001921 0.18186518],[0.6639051  0.33540904]
[0.34996057 0.14931918],[0.75001953 0.18056895],[0.6639025  0.33411328]
[0.34995993 0.14802295],[0.75001985 0.17927272],[0.66389991 0.33281751]
[0.34995929 0.14672673],[0.75002016 0.17797649],[0.66389731 0.33152175]
[0.34995865 0.1454305 ],[0.75002048 0.17668026],[0.66389472 0.33022599]
[0.34995801 0.14413428],[0.7500208  0.17538403],[0.66389212 0.32893022]
[0.34995737 0.14283805],[0.75002111 0.1740878 ],[0.66388953 0.32763446]
[0.34995673 0.14154182],[0.75002143 0.17279157],[0.66388693 0.3263387 ]
[0.34995609 0.1402456 ],[0.75002175 0.17149534],[0.66388434 0.32504293]
[0.34995545 0.13894937],[0.75002206 0.17019911],[0.66388174 0.32374717]
[0.34995481 0.13765315],[0.75002238 0.16890289],[0.66387915 0.32245141]
[0.34995418 0.13635692],[0.7500227  0.16760666],[0.66387655 0.32115564]
[0.34995354 0.1350607 ],[0.75002301 0.16631043],[0.66387396 0.31985988]
[0.3499529  0.13376447],[0.75002333 0.1650142 ],[0.66387136 0.31856412]
[0.34995226 0.13246824],[0.75002365 0.16371797],[0.66386876 0.31726835]
[0.34995162 0.13117202],[0.75002396 0.16242174],[0.66386617 0.31597259]
[0.34995098 0.12987579],[0.75002428 0.16112551],[0.66386357 0.31467682]
[0.34995034 0.12857957],[0.7500246  0.15982928],[0.66386098 0.31338106]
[0.3499497  0.12728334],[0.75002491 0.15853305],[0.66385838 0.3120853 ]
[0.34994906 0.12598712],[0.75002523 0.15723683],[0.66385579 0.31078953]
[0.34994842 0.12469089],[0.75002555 0.1559406 ],[0.66385319 0.30949377]
[0.34994778 0.12339466],[0.75002587 0.15464437],[0.6638506  0.30819801]
[0.34994714 0.12209844],[0.75002618 0.15334814],[0.663848   0.30690224]
[0.3499465  0.12080221],[0.7500265  0.15205191],[0.66384541 0.30560648]
[0.34994586 0.11950599],[0.75002682 0.15075568],[0.66384281 0.30431072]
[0.34994522 0.11820976],[0.75002713 0.14945945],[0.66384022 0.30301495]
[0.34994458 0.11691354],[0.75002745 0.14816322],[0.66383762 0.30171919]
[0.34994394 0.11561731],[0.75002777 0.14686699],[0.66383503 0.30042343]
[0.3499433  0.11432109],[0.75002808 0.14557077],[0.66383243 0.29912766]
[0.34994266 0.11302486],[0.7500284  0.14427454],[0.66382984 0.2978319 ]
[0.34994202 0.11172863],[0.75002872 0.14297831],[0.66382724 0.29653614]
[0.34994138 0.11043241],[0.75002903 0.14168208],[0.66382465 0.29524037]
[0.34994074 0.10913618],[0.75002935 0.14038585],[0.66382205 0.29394461]
[0.3499401  0.10783996],[0.75002967 0.13908962],[0.66381946 0.29264884]
[0.34993947 0.10654373],[0.75002998 0.13779339],[0.66381686 0.29135308]
[0.34993883 0.10524751],[0.7500303  0.13649716],[0.66381427 0.29005732]
[0.34993819 0.10395128],[0.75003062 0.13520093],[0.66381167 0.28876155]
[0.34993755 0.10265505],[0.75003093 0.1339047 ],[0.66380908 0.28746579]
[0.34993691 0.10135883],[0.75003125 0.13260848],[0.66380648 0.28617003]
[0.34993627 0.1000626 ],[0.75003157 0.13131225],[0.66380388 0.28487426]
[0.34993563 0.09876638],[0.75003188 0.13001602],[0.66380129 0.2835785 ]
[0.34993499 0.09747015],[0.7500322  0.12871979],[0.66379869 0.28228274]
[0.34993435 0.09617393],[0.75003252 0.12742356],[0.6637961  0.28098697]
[0.34993371 0.0948777 ],[0.75003283 0.12612733],[0.6637935  0.27969121]
[0.34993307 0.09358147],[0.75003315 0.1248311 ],[0.66379091 0.27839545]
[0.34993243 0.09228525],[0.75003347 0.12353487],[0.66378831 0.27709968]
[0.34993179 0.09098902],[0.75003378 0.12223864],[0.66378572 0.27580392]
[0.34993115 0.0896928 ],[0.7500341  0.12094242],[0.66378312 0.27450815]
[0.34993051 0.08839657],[0.75003442 0.11964619],[0.66378053 0.27321239]
[0.34992987 0.08710035],[0.75003473 0.11834996],[0.66377793 0.27191663]
[0.34992923 0.08580412],[0.75003505 0.11705373],[0.66377534 0.27062086]
[0.34992859 0.08450789],[0.75003537 0.1157575 ],[0.66377274 0.2693251 ]
[0.34992795 0.08321167],[0.75003569 0.11446127],[0.66377015 0.26802934]
[0.34992731 0.08191544],[0.750036   0.11316504],[0.66376755 0.26673357]
[0.34992667 0.08061922],[0.75003632 0.11186881],[0.66376496 0.26543781]
[0.34992603 0.07932299],[0.75003664 0.11057258],[0.66376236 0.26414205]
[0.3499254  0.07802677],[0.75003695 0.10927635],[0.66375977 0.26284628]
[0.34992476 0.07673054],[0.75003727 0.10798013],[0.66375717 0.26155052]
[0.34992412 0.07543432],[0.75003759 0.1066839 ],[0.66375458 0.26025476]
[0.34992348 0.07413809],[0.7500379  0.10538767],[0.66375198 0.25895899]
[0.34992284 0.07284186],[0.75003822 0.10409144],[0.66374939 0.25766323]
[0.3499222  0.07154564],[0.75003854 0.10279521],[0.66374679 0.25636747]
[0.34992156 0.07024941],[0.75003885 0.10149898],[0.66374419 0.2550717 ]
[0.34992092 0.06895319],[0.75003917 0.10020275],[0.6637416  0.25377594]
[0.34992028 0.06765696],[0.75003949 0.09890652],[0.663739   0.25248017]
[0.34991964 0.06636074],[0.7500398  0.09761029],[0.66373641 0.25118441]
[0.349919   0.06506451],[0.75004012 0.09631407],[0.66373381 0.24988865]
[0.34991836 0.06376828],[0.75004044 0.09501784],[0.66373122 0.24859288]
[0.34991772 0.06247206],[0.75004075 0.09372161],[0.66372862 0.24729712]
[0.34991708 0.06117583],[0.75004107 0.09242538],[0.66372603 0.24600136]
[0.34991644 0.05987961],[0.75004139 0.09112915],[0.66372343 0.24470559]
[0.3499158  0.05858338],[0.7500417  0.08983292],[0.66372084 0.24340983]
[0.34991516 0.05728716],[0.75004202 0.08853669],[0.66371824 0.24211407]
[0.34991452 0.05599093],[0.75004234 0.08724046],[0.66371565 0.2408183 ]
[0.34991388 0.0546947 ],[0.75004265 0.08594423],[0.66371305 0.23952254]
[0.34991324 0.05339848],[0.75004297 0.08464801],[0.66371046 0.23822678]
[0.3499126  0.05210225],[0.75004329 0.08335178],[0.66370786 0.23693101]
[0.34991196 0.05080603],[0.7500436  0.08205555],[0.66370527 0.23563525]
[0.34991133 0.0495098 ],[0.75004392 0.08075932],[0.66370267 0.23433948]
[0.34991069 0.04821358],[0.75004424 0.07946309],[0.66370008 0.23304372]
[0.34991005 0.04691735],[0.75004455 0.07816686],[0.66369748 0.23174796]
[0.34990941 0.04562112],[0.75004487 0.07687063],[0.66369489 0.23045219]
[0.34990877 0.0443249 ],[0.75004519 0.0755744 ],[0.66369229 0.22915643]
[0.34990813 0.04302867],[0.75004551 0.07427817],[0.6636897  0.22786067]
[0.34990749 0.04173245],[0.75004582 0.07298194],[0.6636871 0.2265649]
[0.34990685 0.04043622],[0.75004614 0.07168572],[0.66368451 0.22526914]
[0.34990621 0.03914   ],[0.75004646 0.07038949],[0.66368191 0.22397338]
[0.34990557 0.03784377],[0.75004677 0.06909326],[0.66367931 0.22267761]
[0.34990493 0.03654755],[0.75004709 0.06779703],[0.66367672 0.22138185]
[0.34990429 0.03525132],[0.75004741 0.0665008 ],[0.66367412 0.22008609]
[0.34990365 0.03395509],[0.75004772 0.06520457],[0.66367153 0.21879032]
[0.34990301 0.03265887],[0.75004804 0.06390834],[0.66366893 0.21749456]
[0.34990237 0.03136264],[0.75004836 0.06261211],[0.66366634 0.2161988 ]
[0.34990173 0.03006642],[0.75004867 0.06131588],[0.66366374 0.21490303]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66366115 0.21360727]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66365855 0.2123115 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66365596 0.21101574]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66365336 0.20971998]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66365077 0.20842421]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66364817 0.20712845]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66364558 0.20583269]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66364298 0.20453692]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66364039 0.20324116]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66363779 0.2019454 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6636352  0.20064963]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6636326  0.19935387]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66363001 0.19805811]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66362741 0.19676234]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66362482 0.19546658]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66362222 0.19417081]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66361963 0.19287505]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66361703 0.19157929]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66361443 0.19028352]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66361184 0.18898776]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66360924 0.187692  ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66360665 0.18639623]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66360405 0.18510047]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66360146 0.18380471]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66359886 0.18250894]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66359627 0.18121318]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66359367 0.17991742]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66359108 0.17862165]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66358848 0.17732589]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66358589 0.17603013]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66358329 0.17473436]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6635807 0.1734386]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6635781  0.17214283]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66357551 0.17084707]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66357291 0.16955131]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66357032 0.16825554]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66356772 0.16695978]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66356513 0.16566402]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66356253 0.16436825]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66355994 0.16307249]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66355734 0.16177673]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66355474 0.16048096]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66355215 0.1591852 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66354955 0.15788944]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66354696 0.15659367]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66354436 0.15529791]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66354177 0.15400214]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66353917 0.15270638]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66353658 0.15141062]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66353398 0.15011485]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66353139 0.14881909]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66352879 0.14752333]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6635262  0.14622756]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6635236 0.1449318]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66352101 0.14363604]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66351841 0.14234027]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66351582 0.14104451]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66351322 0.13974875]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66351063 0.13845298]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66350803 0.13715722]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66350544 0.13586146]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66350284 0.13456569]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66350025 0.13326993]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66349765 0.13197416]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66349506 0.1306784 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66349246 0.12938264]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66348986 0.12808687]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66348727 0.12679111]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66348467 0.12549535]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66348208 0.12419958]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66347948 0.12290382]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66347689 0.12160806]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66347429 0.12031229]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6634717  0.11901653]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6634691  0.11772077]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66346651 0.116425  ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66346391 0.11512924]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66346132 0.11383347]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66345872 0.11253771]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66345613 0.11124195]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66345353 0.10994618]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66345094 0.10865042]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66344834 0.10735466]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66344575 0.10605889]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66344315 0.10476313]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66344056 0.10346737]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66343796 0.1021716 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66343537 0.10087584]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66343277 0.09958008]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66343018 0.09828431]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66342758 0.09698855]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66342498 0.09569279]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66342239 0.09439702]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66341979 0.09310126]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6634172  0.09180549]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.6634146  0.09050973]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66341201 0.08921397]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66340941 0.0879182 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66340682 0.08662244]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66340422 0.08532668]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66340163 0.08403091]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66339903 0.08273515]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66339644 0.08143939]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66339384 0.08014362]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66339125 0.07884786]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338865 0.0775521 ]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338606 0.07625633]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338346 0.07496057]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
[0.34990135 0.02929681],[0.75004886 0.06054627],[0.66338197 0.07421765]
