1.0
 
[-4.60360156e-03 -1.99980241e+01],[ 2.18612861e-03 -1.99980736e+01],[-1.74633431e-02 -1.99951560e+01]
[0.34999513 0.20803279],[0.75000231 0.23928271],[0.66404404 0.39280143]
[0.34999492 0.20710102],[0.75000241 0.23835094],[0.66404323 0.3918698 ]
[0.3499947  0.20614921],[0.75000252 0.23739913],[0.6640424  0.39091812]
[0.34999448 0.20517737],[0.75000262 0.23642728],[0.66404156 0.38994641]
[0.34999425 0.20418548],[0.75000273 0.23543539],[0.66404069 0.38895467]
[0.34999402 0.20317356],[0.75000284 0.23442346],[0.66403981 0.38794289]
[0.34999378 0.2021416 ],[0.75000295 0.2333915 ],[0.66403892 0.38691108]
[0.34999354 0.2010896 ],[0.75000307 0.2323395 ],[0.664038   0.38585923]
[0.34999329 0.20001756],[0.75000318 0.23126746],[0.66403707 0.38478734]
[0.34999304 0.19892548],[0.7500033  0.23017538],[0.66403612 0.38369542]
[0.34999279 0.19781337],[0.75000342 0.22906326],[0.66403515 0.38258347]
[0.34999253 0.19668122],[0.75000355 0.22793111],[0.66403416 0.38145148]
[0.34999226 0.19552903],[0.75000367 0.22677891],[0.66403316 0.38029945]
[0.34999199 0.1943568 ],[0.7500038  0.22560668],[0.66403214 0.37912739]
[0.34999172 0.19316453],[0.75000393 0.22441441],[0.6640311 0.3779353]
[0.34999144 0.19195223],[0.75000406 0.22320211],[0.66403004 0.37672317]
[0.34999116 0.19071989],[0.7500042  0.22196976],[0.66402897 0.375491  ]
[0.34999087 0.18946751],[0.75000433 0.22071738],[0.66402788 0.3742388 ]
[0.34999058 0.18819509],[0.75000447 0.21944496],[0.66402677 0.37296656]
[0.34999028 0.18690356],[0.75000461 0.21815343],[0.66402565 0.37167522]
[0.34998998 0.18560721],[0.75000476 0.21685707],[0.66402452 0.37037905]
[0.34998969 0.18431085],[0.7500049  0.21556071],[0.66402339 0.36908288]
[0.34998939 0.18301449],[0.75000504 0.21426434],[0.66402226 0.3677867 ]
[0.34998909 0.18171813],[0.75000518 0.21296798],[0.66402114 0.36649053]
[0.34998879 0.18042177],[0.75000532 0.21167162],[0.66402001 0.36519436]
[0.3499885  0.17912541],[0.75000546 0.21037526],[0.66401888 0.36389818]
[0.3499882  0.17782905],[0.7500056 0.2090789],[0.66401775 0.36260201]
[0.3499879 0.1765327],[0.75000574 0.20778253],[0.66401662 0.36130584]
[0.3499876  0.17523634],[0.75000589 0.20648617],[0.66401549 0.36000966]
[0.34998731 0.17393998],[0.75000603 0.20518981],[0.66401436 0.35871349]
[0.34998701 0.17264362],[0.75000617 0.20389345],[0.66401324 0.35741732]
[0.34998671 0.17134726],[0.75000631 0.20259709],[0.66401211 0.35612114]
[0.34998641 0.1700509 ],[0.75000645 0.20130073],[0.66401098 0.35482497]
[0.34998612 0.16875454],[0.75000659 0.20000436],[0.66400985 0.3535288 ]
[0.34998582 0.16745818],[0.75000673 0.198708  ],[0.66400872 0.35223262]
[0.34998552 0.16616183],[0.75000687 0.19741164],[0.66400759 0.35093645]
[0.34998522 0.16486547],[0.75000702 0.19611528],[0.66400646 0.34964028]
[0.34998493 0.16356911],[0.75000716 0.19481892],[0.66400534 0.3483441 ]
[0.34998463 0.16227275],[0.7500073  0.19352255],[0.66400421 0.34704793]
[0.34998433 0.16097639],[0.75000744 0.19222619],[0.66400308 0.34575176]
[0.34998403 0.15968003],[0.75000758 0.19092983],[0.66400195 0.34445558]
[0.34998373 0.15838367],[0.75000772 0.18963347],[0.66400082 0.34315941]
[0.34998344 0.15708732],[0.75000786 0.18833711],[0.66399969 0.34186324]
[0.34998314 0.15579096],[0.750008   0.18704074],[0.66399856 0.34056706]
[0.34998284 0.1544946 ],[0.75000815 0.18574438],[0.66399744 0.33927089]
[0.34998254 0.15319824],[0.75000829 0.18444802],[0.66399631 0.33797472]
[0.34998225 0.15190188],[0.75000843 0.18315166],[0.66399518 0.33667854]
[0.34998195 0.15060552],[0.75000857 0.1818553 ],[0.66399405 0.33538237]
[0.34998165 0.14930916],[0.75000871 0.18055894],[0.66399292 0.3340862 ]
[0.34998135 0.14801281],[0.75000885 0.17926257],[0.66399179 0.33279002]
[0.34998106 0.14671645],[0.75000899 0.17796621],[0.66399066 0.33149385]
[0.34998076 0.14542009],[0.75000914 0.17666985],[0.66398954 0.33019768]
[0.34998046 0.14412373],[0.75000928 0.17537349],[0.66398841 0.3289015 ]
[0.34998016 0.14282737],[0.75000942 0.17407713],[0.66398728 0.32760533]
[0.34997987 0.14153101],[0.75000956 0.17278076],[0.66398615 0.32630916]
[0.34997957 0.14023465],[0.7500097 0.1714844],[0.66398502 0.32501298]
[0.34997927 0.13893829],[0.75000984 0.17018804],[0.66398389 0.32371681]
[0.34997897 0.13764194],[0.75000998 0.16889168],[0.66398276 0.32242064]
[0.34997868 0.13634558],[0.75001012 0.16759532],[0.66398164 0.32112446]
[0.34997838 0.13504922],[0.75001027 0.16629896],[0.66398051 0.31982829]
[0.34997808 0.13375286],[0.75001041 0.16500259],[0.66397938 0.31853211]
[0.34997778 0.1324565 ],[0.75001055 0.16370623],[0.66397825 0.31723594]
[0.34997748 0.13116014],[0.75001069 0.16240987],[0.66397712 0.31593977]
[0.34997719 0.12986378],[0.75001083 0.16111351],[0.66397599 0.31464359]
[0.34997689 0.12856743],[0.75001097 0.15981715],[0.66397486 0.31334742]
[0.34997659 0.12727107],[0.75001111 0.15852078],[0.66397374 0.31205125]
[0.34997629 0.12597471],[0.75001125 0.15722442],[0.66397261 0.31075507]
[0.349976   0.12467835],[0.7500114  0.15592806],[0.66397148 0.3094589 ]
[0.3499757  0.12338199],[0.75001154 0.1546317 ],[0.66397035 0.30816273]
[0.3499754  0.12208563],[0.75001168 0.15333534],[0.66396922 0.30686655]
[0.3499751  0.12078927],[0.75001182 0.15203897],[0.66396809 0.30557038]
[0.34997481 0.11949291],[0.75001196 0.15074261],[0.66396696 0.30427421]
[0.34997451 0.11819656],[0.7500121  0.14944625],[0.66396584 0.30297803]
[0.34997421 0.1169002 ],[0.75001224 0.14814989],[0.66396471 0.30168186]
[0.34997391 0.11560384],[0.75001239 0.14685353],[0.66396358 0.30038569]
[0.34997362 0.11430748],[0.75001253 0.14555717],[0.66396245 0.29908951]
[0.34997332 0.11301112],[0.75001267 0.1442608 ],[0.66396132 0.29779334]
[0.34997302 0.11171476],[0.75001281 0.14296444],[0.66396019 0.29649717]
[0.34997272 0.1104184 ],[0.75001295 0.14166808],[0.66395906 0.29520099]
[0.34997243 0.10912205],[0.75001309 0.14037172],[0.66395794 0.29390482]
[0.34997213 0.10782569],[0.75001323 0.13907536],[0.66395681 0.29260865]
[0.34997183 0.10652933],[0.75001337 0.13777899],[0.66395568 0.29131247]
[0.34997153 0.10523297],[0.75001352 0.13648263],[0.66395455 0.2900163 ]
[0.34997124 0.10393661],[0.75001366 0.13518627],[0.66395342 0.28872013]
[0.34997094 0.10264025],[0.7500138  0.13388991],[0.66395229 0.28742395]
[0.34997064 0.10134389],[0.75001394 0.13259355],[0.66395116 0.28612778]
[0.34997034 0.10004753],[0.75001408 0.13129718],[0.66395004 0.28483161]
[0.34997004 0.09875118],[0.75001422 0.13000082],[0.66394891 0.28353543]
[0.34996975 0.09745482],[0.75001436 0.12870446],[0.66394778 0.28223926]
[0.34996945 0.09615846],[0.7500145 0.1274081],[0.66394665 0.28094309]
[0.34996915 0.0948621 ],[0.75001465 0.12611174],[0.66394552 0.27964691]
[0.34996885 0.09356574],[0.75001479 0.12481538],[0.66394439 0.27835074]
[0.34996856 0.09226938],[0.75001493 0.12351901],[0.66394327 0.27705457]
[0.34996826 0.09097302],[0.75001507 0.12222265],[0.66394214 0.27575839]
[0.34996796 0.08967667],[0.75001521 0.12092629],[0.66394101 0.27446222]
[0.34996766 0.08838031],[0.75001535 0.11962993],[0.66393988 0.27316605]
[0.34996737 0.08708395],[0.75001549 0.11833357],[0.66393875 0.27186987]
[0.34996707 0.08578759],[0.75001563 0.1170372 ],[0.66393762 0.2705737 ]
[0.34996677 0.08449123],[0.75001578 0.11574084],[0.66393649 0.26927753]
[0.34996647 0.08319487],[0.75001592 0.11444448],[0.66393537 0.26798135]
[0.34996618 0.08189851],[0.75001606 0.11314812],[0.66393424 0.26668518]
[0.34996588 0.08060216],[0.7500162  0.11185176],[0.66393311 0.26538901]
[0.34996558 0.0793058 ],[0.75001634 0.1105554 ],[0.66393198 0.26409283]
[0.34996528 0.07800944],[0.75001648 0.10925903],[0.66393085 0.26279666]
[0.34996499 0.07671308],[0.75001662 0.10796267],[0.66392972 0.26150049]
[0.34996469 0.07541672],[0.75001677 0.10666631],[0.66392859 0.26020431]
[0.34996439 0.07412036],[0.75001691 0.10536995],[0.66392747 0.25890814]
[0.34996409 0.072824  ],[0.75001705 0.10407359],[0.66392634 0.25761197]
[0.34996379 0.07152764],[0.75001719 0.10277722],[0.66392521 0.25631579]
[0.3499635  0.07023129],[0.75001733 0.10148086],[0.66392408 0.25501962]
[0.3499632  0.06893493],[0.75001747 0.1001845 ],[0.66392295 0.25372345]
[0.3499629  0.06763857],[0.75001761 0.09888814],[0.66392182 0.25242727]
[0.3499626  0.06634221],[0.75001775 0.09759178],[0.66392069 0.2511311 ]
[0.34996231 0.06504585],[0.7500179  0.09629541],[0.66391957 0.24983493]
[0.34996201 0.06374949],[0.75001804 0.09499905],[0.66391844 0.24853875]
[0.34996171 0.06245313],[0.75001818 0.09370269],[0.66391731 0.24724258]
[0.34996141 0.06115678],[0.75001832 0.09240633],[0.66391618 0.24594641]
[0.34996112 0.05986042],[0.75001846 0.09110997],[0.66391505 0.24465023]
[0.34996082 0.05856406],[0.7500186  0.08981361],[0.66391392 0.24335406]
[0.34996052 0.0572677 ],[0.75001874 0.08851724],[0.66391279 0.24205788]
[0.34996022 0.05597134],[0.75001888 0.08722088],[0.66391167 0.24076171]
[0.34995993 0.05467498],[0.75001903 0.08592452],[0.66391054 0.23946554]
[0.34995963 0.05337862],[0.75001917 0.08462816],[0.66390941 0.23816936]
[0.34995933 0.05208226],[0.75001931 0.0833318 ],[0.66390828 0.23687319]
[0.34995903 0.05078591],[0.75001945 0.08203543],[0.66390715 0.23557702]
[0.34995874 0.04948955],[0.75001959 0.08073907],[0.66390602 0.23428084]
[0.34995844 0.04819319],[0.75001973 0.07944271],[0.66390489 0.23298467]
[0.34995814 0.04689683],[0.75001987 0.07814635],[0.66390377 0.2316885 ]
[0.34995784 0.04560047],[0.75002002 0.07684999],[0.66390264 0.23039232]
[0.34995754 0.04430411],[0.75002016 0.07555362],[0.66390151 0.22909615]
[0.34995725 0.04300775],[0.7500203  0.07425726],[0.66390038 0.22779998]
[0.34995695 0.0417114 ],[0.75002044 0.0729609 ],[0.66389925 0.2265038 ]
[0.34995665 0.04041504],[0.75002058 0.07166454],[0.66389812 0.22520763]
[0.34995635 0.03911868],[0.75002072 0.07036818],[0.66389699 0.22391146]
[0.34995606 0.03782232],[0.75002086 0.06907182],[0.66389587 0.22261528]
[0.34995576 0.03652596],[0.750021   0.06777545],[0.66389474 0.22131911]
[0.34995546 0.0352296 ],[0.75002115 0.06647909],[0.66389361 0.22002294]
[0.34995516 0.03393324],[0.75002129 0.06518273],[0.66389248 0.21872676]
[0.34995487 0.03263689],[0.75002143 0.06388637],[0.66389135 0.21743059]
[0.34995457 0.03134053],[0.75002157 0.06259001],[0.66389022 0.21613442]
[0.34995427 0.03004417],[0.75002171 0.06129364],[0.66388909 0.21483824]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388797 0.21354207]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388684 0.2122459 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388571 0.21094972]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388458 0.20965355]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388345 0.20835738]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388232 0.2070612 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388119 0.20576503]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66388007 0.20446886]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387894 0.20317268]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387781 0.20187651]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387668 0.20058034]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387555 0.19928416]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387442 0.19798799]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387329 0.19669182]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387217 0.19539564]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66387104 0.19409947]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386991 0.1928033 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386878 0.19150712]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386765 0.19021095]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386652 0.18891478]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386539 0.1876186 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386427 0.18632243]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386314 0.18502626]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386201 0.18373008]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66386088 0.18243391]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385975 0.18113774]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385862 0.17984156]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385749 0.17854539]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385637 0.17724922]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385524 0.17595304]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385411 0.17465687]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385298 0.1733607 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385185 0.17206452]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66385072 0.17076835]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384959 0.16947218]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384847 0.168176  ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384734 0.16687983]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384621 0.16558366]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384508 0.16428748]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384395 0.16299131]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384282 0.16169513]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384169 0.16039896]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66384057 0.15910279]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383944 0.15780661]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383831 0.15651044]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383718 0.15521427]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383605 0.15391809]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383492 0.15262192]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6638338  0.15132575]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383267 0.15002957]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383154 0.1487334 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66383041 0.14743723]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382928 0.14614105]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382815 0.14484488]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382702 0.14354871]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6638259  0.14225253]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382477 0.14095636]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382364 0.13966019]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382251 0.13836401]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382138 0.13706784]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66382025 0.13577167]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381912 0.13447549]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.663818   0.13317932]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381687 0.13188315]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381574 0.13058697]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381461 0.1292908 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381348 0.12799463]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381235 0.12669845]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66381122 0.12540228]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6638101  0.12410611]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380897 0.12280993]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380784 0.12151376]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380671 0.12021759]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380558 0.11892141]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380445 0.11762524]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380332 0.11632907]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6638022  0.11503289]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66380107 0.11373672]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379994 0.11244055]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379881 0.11114437]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379768 0.1098482 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379655 0.10855203]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379542 0.10725585]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6637943  0.10595968]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379317 0.10466351]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379204 0.10336733]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66379091 0.10207116]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378978 0.10077499]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378865 0.09947881]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378752 0.09818264]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6637864  0.09688647]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378527 0.09559029]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378414 0.09429412]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378301 0.09299795]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378188 0.09170177]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66378075 0.0904056 ]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377962 0.08910943]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6637785  0.08781325]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377737 0.08651708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377624 0.08522091]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377511 0.08392473]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377398 0.08262856]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377285 0.08133238]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66377172 0.08003621]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.6637706  0.07874004]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376947 0.07744386]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376834 0.07614769]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376721 0.07485152]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
[0.3499541 0.0292956],[0.75002179 0.06054507],[0.66376666 0.07421708]
