1.0
 
[-2.21724208e-03 -1.99993439e+01],[ 9.61358153e-04 -1.99993931e+01],[-7.22426878e-03 -1.99984087e+01]
[0.34999766 0.20803139],[0.75000101 0.23928131],[0.6640549  0.39279799]
[0.34999756 0.20709956],[0.75000106 0.23834948],[0.66405456 0.3918662 ]
[0.34999746 0.20614769],[0.7500011 0.2373976],[0.66405422 0.39091437]
[0.34999735 0.20517578],[0.75000115 0.23642569],[0.66405387 0.3899425 ]
[0.34999724 0.20418383],[0.7500012  0.23543374],[0.66405352 0.3889506 ]
[0.34999713 0.20317184],[0.75000124 0.23442174],[0.66405316 0.38793865]
[0.34999701 0.20213981],[0.75000129 0.23338971],[0.66405279 0.38690667]
[0.3499969  0.20108774],[0.75000134 0.23233764],[0.66405241 0.38585465]
[0.34999678 0.20001563],[0.7500014  0.23126553],[0.66405202 0.38478259]
[0.34999666 0.19892348],[0.75000145 0.23017338],[0.66405163 0.38369049]
[0.34999654 0.1978113 ],[0.7500015  0.22906119],[0.66405123 0.38257836]
[0.34999641 0.19667907],[0.75000155 0.22792896],[0.66405083 0.38144618]
[0.34999628 0.1955268 ],[0.75000161 0.22677669],[0.66405042 0.38029397]
[0.34999616 0.1943545 ],[0.75000167 0.22560438],[0.66404999 0.37912172]
[0.34999602 0.19316215],[0.75000172 0.22441203],[0.66404957 0.37792943]
[0.34999589 0.19194977],[0.75000178 0.22319965],[0.66404913 0.3767171 ]
[0.34999575 0.19071734],[0.75000184 0.22196722],[0.66404869 0.37548474]
[0.34999562 0.18946488],[0.7500019  0.22071475],[0.66404824 0.37423233]
[0.34999548 0.18819238],[0.75000196 0.21944225],[0.66404779 0.37295989]
[0.34999533 0.18690078],[0.75000202 0.21815064],[0.66404732 0.37166835]
[0.34999519 0.18560436],[0.75000208 0.21685422],[0.66404686 0.37037199]
[0.34999505 0.18430794],[0.75000215 0.2155578 ],[0.66404639 0.36907563]
[0.3499949  0.18301152],[0.75000221 0.21426138],[0.66404593 0.36777927]
[0.34999476 0.1817151 ],[0.75000227 0.21296496],[0.66404546 0.36648291]
[0.34999462 0.18041868],[0.75000233 0.21166853],[0.664045   0.36518655]
[0.34999448 0.17912227],[0.75000239 0.21037211],[0.66404453 0.36389019]
[0.34999433 0.17782585],[0.75000245 0.20907569],[0.66404407 0.36259384]
[0.34999419 0.17652943],[0.75000252 0.20777927],[0.6640436  0.36129748]
[0.34999405 0.17523301],[0.75000258 0.20648285],[0.66404314 0.36000112]
[0.3499939  0.17393659],[0.75000264 0.20518642],[0.66404267 0.35870476]
[0.34999376 0.17264017],[0.7500027 0.20389  ],[0.66404221 0.3574084 ]
[0.34999362 0.17134375],[0.75000276 0.20259358],[0.66404174 0.35611204]
[0.34999348 0.17004733],[0.75000283 0.20129716],[0.66404128 0.35481568]
[0.34999333 0.16875092],[0.75000289 0.20000074],[0.66404082 0.35351932]
[0.34999319 0.1674545 ],[0.75000295 0.19870432],[0.66404035 0.35222296]
[0.34999305 0.16615808],[0.75000301 0.19740789],[0.66403989 0.35092661]
[0.3499929  0.16486166],[0.75000307 0.19611147],[0.66403942 0.34963025]
[0.34999276 0.16356524],[0.75000314 0.19481505],[0.66403896 0.34833389]
[0.34999262 0.16226882],[0.7500032  0.19351863],[0.66403849 0.34703753]
[0.34999248 0.1609724 ],[0.75000326 0.19222221],[0.66403803 0.34574117]
[0.34999233 0.15967598],[0.75000332 0.19092578],[0.66403756 0.34444481]
[0.34999219 0.15837957],[0.75000338 0.18962936],[0.6640371  0.34314845]
[0.34999205 0.15708315],[0.75000344 0.18833294],[0.66403663 0.34185209]
[0.3499919  0.15578673],[0.75000351 0.18703652],[0.66403617 0.34055574]
[0.34999176 0.15449031],[0.75000357 0.1857401 ],[0.6640357  0.33925938]
[0.34999162 0.15319389],[0.75000363 0.18444367],[0.66403524 0.33796302]
[0.34999147 0.15189747],[0.75000369 0.18314725],[0.66403477 0.33666666]
[0.34999133 0.15060105],[0.75000375 0.18185083],[0.66403431 0.3353703 ]
[0.34999119 0.14930463],[0.75000382 0.18055441],[0.66403384 0.33407394]
[0.34999105 0.14800822],[0.75000388 0.17925799],[0.66403338 0.33277758]
[0.3499909 0.1467118],[0.75000394 0.17796156],[0.66403291 0.33148122]
[0.34999076 0.14541538],[0.750004   0.17666514],[0.66403245 0.33018486]
[0.34999062 0.14411896],[0.75000406 0.17536872],[0.66403198 0.32888851]
[0.34999047 0.14282254],[0.75000413 0.1740723 ],[0.66403152 0.32759215]
[0.34999033 0.14152612],[0.75000419 0.17277588],[0.66403105 0.32629579]
[0.34999019 0.1402297 ],[0.75000425 0.17147945],[0.66403059 0.32499943]
[0.34999005 0.13893328],[0.75000431 0.17018303],[0.66403012 0.32370307]
[0.3499899  0.13763687],[0.75000437 0.16888661],[0.66402966 0.32240671]
[0.34998976 0.13634045],[0.75000444 0.16759019],[0.6640292  0.32111035]
[0.34998962 0.13504403],[0.7500045  0.16629377],[0.66402873 0.31981399]
[0.34998947 0.13374761],[0.75000456 0.16499734],[0.66402827 0.31851764]
[0.34998933 0.13245119],[0.75000462 0.16370092],[0.6640278  0.31722128]
[0.34998919 0.13115477],[0.75000468 0.1624045 ],[0.66402734 0.31592492]
[0.34998905 0.12985835],[0.75000474 0.16110808],[0.66402687 0.31462856]
[0.3499889  0.12856193],[0.75000481 0.15981166],[0.66402641 0.3133322 ]
[0.34998876 0.12726552],[0.75000487 0.15851523],[0.66402594 0.31203584]
[0.34998862 0.1259691 ],[0.75000493 0.15721881],[0.66402548 0.31073948]
[0.34998847 0.12467268],[0.75000499 0.15592239],[0.66402501 0.30944312]
[0.34998833 0.12337626],[0.75000505 0.15462597],[0.66402455 0.30814677]
[0.34998819 0.12207984],[0.75000512 0.15332955],[0.66402408 0.30685041]
[0.34998804 0.12078342],[0.75000518 0.15203312],[0.66402362 0.30555405]
[0.3499879 0.119487 ],[0.75000524 0.1507367 ],[0.66402315 0.30425769]
[0.34998776 0.11819058],[0.7500053  0.14944028],[0.66402269 0.30296133]
[0.34998762 0.11689417],[0.75000536 0.14814386],[0.66402222 0.30166497]
[0.34998747 0.11559775],[0.75000543 0.14684744],[0.66402176 0.30036861]
[0.34998733 0.11430133],[0.75000549 0.14555101],[0.66402129 0.29907225]
[0.34998719 0.11300491],[0.75000555 0.14425459],[0.66402083 0.29777589]
[0.34998704 0.11170849],[0.75000561 0.14295817],[0.66402036 0.29647954]
[0.3499869  0.11041207],[0.75000567 0.14166175],[0.6640199  0.29518318]
[0.34998676 0.10911565],[0.75000574 0.14036533],[0.66401943 0.29388682]
[0.34998662 0.10781923],[0.7500058 0.1390689],[0.66401897 0.29259046]
[0.34998647 0.10652282],[0.75000586 0.13777248],[0.6640185 0.2912941]
[0.34998633 0.1052264 ],[0.75000592 0.13647606],[0.66401804 0.28999774]
[0.34998619 0.10392998],[0.75000598 0.13517964],[0.66401758 0.28870138]
[0.34998604 0.10263356],[0.75000604 0.13388322],[0.66401711 0.28740502]
[0.3499859  0.10133714],[0.75000611 0.13258679],[0.66401665 0.28610867]
[0.34998576 0.10004072],[0.75000617 0.13129037],[0.66401618 0.28481231]
[0.34998562 0.0987443 ],[0.75000623 0.12999395],[0.66401572 0.28351595]
[0.34998547 0.09744788],[0.75000629 0.12869753],[0.66401525 0.28221959]
[0.34998533 0.09615146],[0.75000635 0.12740111],[0.66401479 0.28092323]
[0.34998519 0.09485505],[0.75000642 0.12610469],[0.66401432 0.27962687]
[0.34998504 0.09355863],[0.75000648 0.12480826],[0.66401386 0.27833051]
[0.3499849  0.09226221],[0.75000654 0.12351184],[0.66401339 0.27703415]
[0.34998476 0.09096579],[0.7500066  0.12221542],[0.66401293 0.27573779]
[0.34998461 0.08966937],[0.75000666 0.120919  ],[0.66401246 0.27444144]
[0.34998447 0.08837295],[0.75000673 0.11962258],[0.664012   0.27314508]
[0.34998433 0.08707653],[0.75000679 0.11832615],[0.66401153 0.27184872]
[0.34998419 0.08578011],[0.75000685 0.11702973],[0.66401107 0.27055236]
[0.34998404 0.0844837 ],[0.75000691 0.11573331],[0.6640106 0.269256 ]
[0.3499839  0.08318728],[0.75000697 0.11443689],[0.66401014 0.26795964]
[0.34998376 0.08189086],[0.75000704 0.11314047],[0.66400967 0.26666328]
[0.34998361 0.08059444],[0.7500071  0.11184404],[0.66400921 0.26536692]
[0.34998347 0.07929802],[0.75000716 0.11054762],[0.66400874 0.26407057]
[0.34998333 0.0780016 ],[0.75000722 0.1092512 ],[0.66400828 0.26277421]
[0.34998319 0.07670518],[0.75000728 0.10795478],[0.66400781 0.26147785]
[0.34998304 0.07540876],[0.75000734 0.10665836],[0.66400735 0.26018149]
[0.3499829  0.07411235],[0.75000741 0.10536193],[0.66400688 0.25888513]
[0.34998276 0.07281593],[0.75000747 0.10406551],[0.66400642 0.25758877]
[0.34998261 0.07151951],[0.75000753 0.10276909],[0.66400595 0.25629241]
[0.34998247 0.07022309],[0.75000759 0.10147267],[0.66400549 0.25499605]
[0.34998233 0.06892667],[0.75000765 0.10017625],[0.66400503 0.2536997 ]
[0.34998219 0.06763025],[0.75000772 0.09887982],[0.66400456 0.25240334]
[0.34998204 0.06633383],[0.75000778 0.0975834 ],[0.6640041  0.25110698]
[0.3499819  0.06503741],[0.75000784 0.09628698],[0.66400363 0.24981062]
[0.34998176 0.063741  ],[0.7500079  0.09499056],[0.66400317 0.24851426]
[0.34998161 0.06244458],[0.75000796 0.09369414],[0.6640027 0.2472179]
[0.34998147 0.06114816],[0.75000803 0.09239771],[0.66400224 0.24592154]
[0.34998133 0.05985174],[0.75000809 0.09110129],[0.66400177 0.24462518]
[0.34998118 0.05855532],[0.75000815 0.08980487],[0.66400131 0.24332882]
[0.34998104 0.0572589 ],[0.75000821 0.08850845],[0.66400084 0.24203247]
[0.3499809  0.05596248],[0.75000827 0.08721203],[0.66400038 0.24073611]
[0.34998076 0.05466606],[0.75000834 0.0859156 ],[0.66399991 0.23943975]
[0.34998061 0.05336965],[0.7500084  0.08461918],[0.66399945 0.23814339]
[0.34998047 0.05207323],[0.75000846 0.08332276],[0.66399898 0.23684703]
[0.34998033 0.05077681],[0.75000852 0.08202634],[0.66399852 0.23555067]
[0.34998018 0.04948039],[0.75000858 0.08072992],[0.66399805 0.23425431]
[0.34998004 0.04818397],[0.75000864 0.07943349],[0.66399759 0.23295795]
[0.3499799  0.04688755],[0.75000871 0.07813707],[0.66399712 0.2316616 ]
[0.34997976 0.04559113],[0.75000877 0.07684065],[0.66399666 0.23036524]
[0.34997961 0.04429471],[0.75000883 0.07554423],[0.66399619 0.22906888]
[0.34997947 0.0429983 ],[0.75000889 0.07424781],[0.66399573 0.22777252]
[0.34997933 0.04170188],[0.75000895 0.07295138],[0.66399526 0.22647616]
[0.34997918 0.04040546],[0.75000902 0.07165496],[0.6639948 0.2251798]
[0.34997904 0.03910904],[0.75000908 0.07035854],[0.66399433 0.22388344]
[0.3499789  0.03781262],[0.75000914 0.06906212],[0.66399387 0.22258708]
[0.34997876 0.0365162 ],[0.7500092 0.0677657],[0.66399341 0.22129072]
[0.34997861 0.03521978],[0.75000926 0.06646927],[0.66399294 0.21999437]
[0.34997847 0.03392336],[0.75000933 0.06517285],[0.66399248 0.21869801]
[0.34997833 0.03262695],[0.75000939 0.06387643],[0.66399201 0.21740165]
[0.34997818 0.03133053],[0.75000945 0.06258001],[0.66399155 0.21610529]
[0.34997804 0.03003411],[0.75000951 0.06128359],[0.66399108 0.21480893]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66399062 0.21351257]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66399015 0.21221621]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398969 0.21091985]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398922 0.2096235 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398876 0.20832714]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398829 0.20703078]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398783 0.20573442]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398736 0.20443806]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639869 0.2031417]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398643 0.20184534]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398597 0.20054898]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639855  0.19925263]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398504 0.19795627]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398457 0.19665991]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398411 0.19536355]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398364 0.19406719]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398318 0.19277083]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398271 0.19147447]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398225 0.19017811]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398179 0.18888175]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398132 0.1875854 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398086 0.18628904]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66398039 0.18499268]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397993 0.18369632]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397946 0.18239996]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.663979  0.1811036]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397853 0.17980724]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397807 0.17851088]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639776  0.17721453]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397714 0.17591817]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397667 0.17462181]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397621 0.17332545]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397574 0.17202909]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397528 0.17073273]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397481 0.16943637]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397435 0.16814001]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397388 0.16684365]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397342 0.1655473 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397295 0.16425094]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397249 0.16295458]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397202 0.16165822]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397156 0.16036186]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397109 0.1590655 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397063 0.15776914]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66397016 0.15647278]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639697  0.15517643]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396924 0.15388007]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396877 0.15258371]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396831 0.15128735]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396784 0.14999099]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396738 0.14869463]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396691 0.14739827]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396645 0.14610191]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396598 0.14480556]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396552 0.1435092 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396505 0.14221284]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396459 0.14091648]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396412 0.13962012]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396366 0.13832376]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396319 0.1370274 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396273 0.13573104]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396226 0.13443468]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639618  0.13313833]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396133 0.13184197]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66396087 0.13054561]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639604  0.12924925]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395994 0.12795289]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395947 0.12665653]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395901 0.12536017]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395854 0.12406381]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395808 0.12276746]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395762 0.1214711 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395715 0.12017474]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395669 0.11887838]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395622 0.11758202]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395576 0.11628566]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395529 0.1149893 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395483 0.11369294]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395436 0.11239658]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639539  0.11110023]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395343 0.10980387]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395297 0.10850751]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639525  0.10721115]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395204 0.10591479]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395157 0.10461843]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395111 0.10332207]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395064 0.10202571]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66395018 0.10072936]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394971 0.099433  ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394925 0.09813664]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394878 0.09684028]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394832 0.09554392]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394785 0.09424756]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394739 0.0929512 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394692 0.09165484]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394646 0.09035849]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.663946   0.08906213]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394553 0.08776577]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394507 0.08646941]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.6639446  0.08517305]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394414 0.08387669]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394367 0.08258033]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394321 0.08128397]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394274 0.07998761]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394228 0.07869126]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394181 0.0773949 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394135 0.07609854]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394088 0.07480218]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
[0.34997796 0.02929554],[0.75000955 0.06054502],[0.66394067 0.0742172 ]
