1.0
 
[-2.71966179e-03 -1.99990660e+01],[ 1.21922278e-03 -1.99991153e+01],[-9.38009702e-03 -1.99977238e+01]
[0.34999713 0.20803169],[0.75000129 0.23928161],[0.66405261 0.39279871]
[0.349997   0.20709987],[0.75000134 0.23834979],[0.66405218 0.39186695]
[0.34999688 0.20614801],[0.7500014  0.23739792],[0.66405173 0.39091516]
[0.34999674 0.20517611],[0.75000146 0.23642602],[0.66405128 0.38994333]
[0.34999661 0.20418418],[0.75000152 0.23543408],[0.66405082 0.38895145]
[0.34999647 0.2031722 ],[0.75000158 0.23442211],[0.66405035 0.38793955]
[0.34999633 0.20214018],[0.75000164 0.23339009],[0.66404987 0.3869076 ]
[0.34999619 0.20108813],[0.75000171 0.23233803],[0.66404938 0.38585561]
[0.34999605 0.20001604],[0.75000177 0.23126593],[0.66404888 0.38478359]
[0.3499959 0.1989239],[0.75000184 0.2301738 ],[0.66404837 0.38369153]
[0.34999575 0.19781173],[0.75000191 0.22906162],[0.66404785 0.38257944]
[0.34999559 0.19667952],[0.75000197 0.22792941],[0.66404732 0.3814473 ]
[0.34999544 0.19552727],[0.75000204 0.22677716],[0.66404678 0.38029513]
[0.34999528 0.19435498],[0.75000212 0.22560487],[0.66404624 0.37912292]
[0.34999512 0.19316265],[0.75000219 0.22441254],[0.66404568 0.37793067]
[0.34999495 0.19195029],[0.75000226 0.22320016],[0.66404511 0.37671838]
[0.34999479 0.19071788],[0.75000234 0.22196775],[0.66404454 0.37548606]
[0.34999462 0.18946543],[0.75000241 0.22071531],[0.66404396 0.37423369]
[0.34999444 0.18819295],[0.75000249 0.21944282],[0.66404336 0.37296129]
[0.34999427 0.18690137],[0.75000257 0.21815123],[0.66404276 0.37166979]
[0.34999409 0.18560496],[0.75000265 0.21685482],[0.66404215 0.37037348]
[0.34999392 0.18430855],[0.75000272 0.21555841],[0.66404155 0.36907716]
[0.34999374 0.18301215],[0.7500028 0.214262 ],[0.66404095 0.36778084]
[0.34999357 0.18171574],[0.75000288 0.21296559],[0.66404034 0.36648452]
[0.34999339 0.18041933],[0.75000296 0.21166918],[0.66403974 0.3651882 ]
[0.34999322 0.17912293],[0.75000304 0.21037278],[0.66403913 0.36389188]
[0.34999304 0.17782652],[0.75000312 0.20907637],[0.66403853 0.36259556]
[0.34999287 0.17653012],[0.7500032  0.20777996],[0.66403792 0.36129924]
[0.34999269 0.17523371],[0.75000327 0.20648355],[0.66403732 0.36000292]
[0.34999252 0.1739373 ],[0.75000335 0.20518714],[0.66403671 0.3587066 ]
[0.34999234 0.1726409 ],[0.75000343 0.20389073],[0.66403611 0.35741028]
[0.34999216 0.17134449],[0.75000351 0.20259432],[0.6640355  0.35611396]
[0.34999199 0.17004809],[0.75000359 0.20129791],[0.6640349  0.35481764]
[0.34999181 0.16875168],[0.75000367 0.2000015 ],[0.6640343  0.35352132]
[0.34999164 0.16745527],[0.75000375 0.19870509],[0.66403369 0.352225  ]
[0.34999146 0.16615887],[0.75000382 0.19740868],[0.66403309 0.35092868]
[0.34999129 0.16486246],[0.7500039  0.19611227],[0.66403248 0.34963236]
[0.34999111 0.16356606],[0.75000398 0.19481586],[0.66403188 0.34833604]
[0.34999094 0.16226965],[0.75000406 0.19351945],[0.66403127 0.34703972]
[0.34999076 0.16097324],[0.75000414 0.19222304],[0.66403067 0.3457434 ]
[0.34999058 0.15967684],[0.75000422 0.19092664],[0.66403006 0.34444708]
[0.34999041 0.15838043],[0.7500043  0.18963023],[0.66402946 0.34315076]
[0.34999023 0.15708402],[0.75000438 0.18833382],[0.66402885 0.34185444]
[0.34999006 0.15578762],[0.75000445 0.18703741],[0.66402825 0.34055812]
[0.34998988 0.15449121],[0.75000453 0.185741  ],[0.66402765 0.3392618 ]
[0.34998971 0.15319481],[0.75000461 0.18444459],[0.66402704 0.33796548]
[0.34998953 0.1518984 ],[0.75000469 0.18314818],[0.66402644 0.33666916]
[0.34998936 0.15060199],[0.75000477 0.18185177],[0.66402583 0.33537284]
[0.34998918 0.14930559],[0.75000485 0.18055536],[0.66402523 0.33407652]
[0.34998901 0.14800918],[0.75000493 0.17925895],[0.66402462 0.3327802 ]
[0.34998883 0.14671278],[0.750005   0.17796254],[0.66402402 0.33148388]
[0.34998865 0.14541637],[0.75000508 0.17666613],[0.66402341 0.33018756]
[0.34998848 0.14411996],[0.75000516 0.17536972],[0.66402281 0.32889124]
[0.3499883  0.14282356],[0.75000524 0.17407331],[0.6640222  0.32759492]
[0.34998813 0.14152715],[0.75000532 0.17277691],[0.6640216 0.3262986]
[0.34998795 0.14023075],[0.7500054 0.1714805],[0.664021   0.32500228]
[0.34998778 0.13893434],[0.75000548 0.17018409],[0.66402039 0.32370596]
[0.3499876  0.13763793],[0.75000555 0.16888768],[0.66401979 0.32240964]
[0.34998743 0.13634153],[0.75000563 0.16759127],[0.66401918 0.32111332]
[0.34998725 0.13504512],[0.75000571 0.16629486],[0.66401858 0.319817  ]
[0.34998708 0.13374871],[0.75000579 0.16499845],[0.66401797 0.31852068]
[0.3499869  0.13245231],[0.75000587 0.16370204],[0.66401737 0.31722436]
[0.34998672 0.1311559 ],[0.75000595 0.16240563],[0.66401676 0.31592804]
[0.34998655 0.1298595 ],[0.75000603 0.16110922],[0.66401616 0.31463173]
[0.34998637 0.12856309],[0.7500061  0.15981281],[0.66401555 0.31333541]
[0.3499862  0.12726668],[0.75000618 0.1585164 ],[0.66401495 0.31203909]
[0.34998602 0.12597028],[0.75000626 0.15721999],[0.66401435 0.31074277]
[0.34998585 0.12467387],[0.75000634 0.15592358],[0.66401374 0.30944645]
[0.34998567 0.12337747],[0.75000642 0.15462717],[0.66401314 0.30815013]
[0.3499855  0.12208106],[0.7500065  0.15333077],[0.66401253 0.30685381]
[0.34998532 0.12078465],[0.75000658 0.15203436],[0.66401193 0.30555749]
[0.34998514 0.11948825],[0.75000666 0.15073795],[0.66401132 0.30426117]
[0.34998497 0.11819184],[0.75000673 0.14944154],[0.66401072 0.30296485]
[0.34998479 0.11689543],[0.75000681 0.14814513],[0.66401011 0.30166853]
[0.34998462 0.11559903],[0.75000689 0.14684872],[0.66400951 0.30037221]
[0.34998444 0.11430262],[0.75000697 0.14555231],[0.6640089  0.29907589]
[0.34998427 0.11300622],[0.75000705 0.1442559 ],[0.6640083  0.29777957]
[0.34998409 0.11170981],[0.75000713 0.14295949],[0.6640077  0.29648325]
[0.34998392 0.1104134 ],[0.75000721 0.14166308],[0.66400709 0.29518693]
[0.34998374 0.109117  ],[0.75000728 0.14036667],[0.66400649 0.29389061]
[0.34998357 0.10782059],[0.75000736 0.13907026],[0.66400588 0.29259429]
[0.34998339 0.10652419],[0.75000744 0.13777385],[0.66400528 0.29129797]
[0.34998321 0.10522778],[0.75000752 0.13647744],[0.66400467 0.29000165]
[0.34998304 0.10393137],[0.7500076  0.13518104],[0.66400407 0.28870533]
[0.34998286 0.10263497],[0.75000768 0.13388463],[0.66400346 0.28740901]
[0.34998269 0.10133856],[0.75000776 0.13258822],[0.66400286 0.28611269]
[0.34998251 0.10004216],[0.75000783 0.13129181],[0.66400225 0.28481637]
[0.34998234 0.09874575],[0.75000791 0.1299954 ],[0.66400165 0.28352005]
[0.34998216 0.09744934],[0.75000799 0.12869899],[0.66400105 0.28222373]
[0.34998199 0.09615294],[0.75000807 0.12740258],[0.66400044 0.28092741]
[0.34998181 0.09485653],[0.75000815 0.12610617],[0.66399984 0.27963109]
[0.34998164 0.09356012],[0.75000823 0.12480976],[0.66399923 0.27833477]
[0.34998146 0.09226372],[0.75000831 0.12351335],[0.66399863 0.27703845]
[0.34998128 0.09096731],[0.75000838 0.12221694],[0.66399802 0.27574213]
[0.34998111 0.08967091],[0.75000846 0.12092053],[0.66399742 0.27444581]
[0.34998093 0.0883745 ],[0.75000854 0.11962412],[0.66399681 0.27314949]
[0.34998076 0.08707809],[0.75000862 0.11832771],[0.66399621 0.27185317]
[0.34998058 0.08578169],[0.7500087 0.1170313],[0.6639956  0.27055685]
[0.34998041 0.08448528],[0.75000878 0.1157349 ],[0.663995   0.26926053]
[0.34998023 0.08318888],[0.75000886 0.11443849],[0.66399439 0.26796421]
[0.34998006 0.08189247],[0.75000893 0.11314208],[0.66399379 0.26666789]
[0.34997988 0.08059606],[0.75000901 0.11184567],[0.66399319 0.26537157]
[0.3499797  0.07929966],[0.75000909 0.11054926],[0.66399258 0.26407525]
[0.34997953 0.07800325],[0.75000917 0.10925285],[0.66399198 0.26277893]
[0.34997935 0.07670685],[0.75000925 0.10795644],[0.66399137 0.26148261]
[0.34997918 0.07541044],[0.75000933 0.10666003],[0.66399077 0.26018629]
[0.349979   0.07411403],[0.75000941 0.10536362],[0.66399016 0.25888998]
[0.34997883 0.07281763],[0.75000949 0.10406721],[0.66398956 0.25759366]
[0.34997865 0.07152122],[0.75000956 0.1027708 ],[0.66398895 0.25629734]
[0.34997848 0.07022481],[0.75000964 0.10147439],[0.66398835 0.25500102]
[0.3499783  0.06892841],[0.75000972 0.10017798],[0.66398774 0.2537047 ]
[0.34997813 0.067632  ],[0.7500098  0.09888157],[0.66398714 0.25240838]
[0.34997795 0.0663356 ],[0.75000988 0.09758517],[0.66398654 0.25111206]
[0.34997777 0.06503919],[0.75000996 0.09628876],[0.66398593 0.24981574]
[0.3499776  0.06374278],[0.75001004 0.09499235],[0.66398533 0.24851942]
[0.34997742 0.06244638],[0.75001011 0.09369594],[0.66398472 0.2472231 ]
[0.34997725 0.06114997],[0.75001019 0.09239953],[0.66398412 0.24592678]
[0.34997707 0.05985357],[0.75001027 0.09110312],[0.66398351 0.24463046]
[0.3499769  0.05855716],[0.75001035 0.08980671],[0.66398291 0.24333414]
[0.34997672 0.05726075],[0.75001043 0.0885103 ],[0.6639823  0.24203782]
[0.34997655 0.05596435],[0.75001051 0.08721389],[0.6639817 0.2407415]
[0.34997637 0.05466794],[0.75001059 0.08591748],[0.66398109 0.23944518]
[0.3499762  0.05337154],[0.75001066 0.08462107],[0.66398049 0.23814886]
[0.34997602 0.05207513],[0.75001074 0.08332466],[0.66397989 0.23685254]
[0.34997584 0.05077872],[0.75001082 0.08202825],[0.66397928 0.23555622]
[0.34997567 0.04948232],[0.7500109  0.08073184],[0.66397868 0.2342599 ]
[0.34997549 0.04818591],[0.75001098 0.07943543],[0.66397807 0.23296358]
[0.34997532 0.0468895 ],[0.75001106 0.07813903],[0.66397747 0.23166726]
[0.34997514 0.0455931 ],[0.75001114 0.07684262],[0.66397686 0.23037094]
[0.34997497 0.04429669],[0.75001121 0.07554621],[0.66397626 0.22907462]
[0.34997479 0.04300029],[0.75001129 0.0742498 ],[0.66397565 0.2277783 ]
[0.34997462 0.04170388],[0.75001137 0.07295339],[0.66397505 0.22648198]
[0.34997444 0.04040747],[0.75001145 0.07165698],[0.66397444 0.22518566]
[0.34997426 0.03911107],[0.75001153 0.07036057],[0.66397384 0.22388934]
[0.34997409 0.03781466],[0.75001161 0.06906416],[0.66397324 0.22259302]
[0.34997391 0.03651826],[0.75001169 0.06776775],[0.66397263 0.2212967 ]
[0.34997374 0.03522185],[0.75001177 0.06647134],[0.66397203 0.22000038]
[0.34997356 0.03392544],[0.75001184 0.06517493],[0.66397142 0.21870406]
[0.34997339 0.03262904],[0.75001192 0.06387852],[0.66397082 0.21740774]
[0.34997321 0.03133263],[0.750012   0.06258211],[0.66397021 0.21611142]
[0.34997304 0.03003623],[0.75001208 0.0612857 ],[0.66396961 0.2148151 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.663969   0.21351878]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639684  0.21222246]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396779 0.21092614]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396719 0.20962982]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396659 0.2083335 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396598 0.20703718]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396538 0.20574086]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396477 0.20444454]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396417 0.20314823]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396356 0.20185191]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396296 0.20055559]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396235 0.19925927]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396175 0.19796295]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396114 0.19666663]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66396054 0.19537031]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395994 0.19407399]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395933 0.19277767]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395873 0.19148135]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395812 0.19018503]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395752 0.18888871]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395691 0.18759239]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395631 0.18629607]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639557  0.18499975]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639551  0.18370343]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395449 0.18240711]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395389 0.18111079]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395329 0.17981447]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395268 0.17851815]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395208 0.17722183]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395147 0.17592551]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395087 0.17462919]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66395026 0.17333287]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394966 0.17203655]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394905 0.17074023]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394845 0.16944391]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394784 0.16814759]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394724 0.16685127]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394664 0.16555495]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394603 0.16425863]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394543 0.16296231]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394482 0.16166599]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394422 0.16036967]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394361 0.15907335]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394301 0.15777703]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639424  0.15648071]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639418  0.15518439]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394119 0.15388807]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66394059 0.15259175]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393998 0.15129543]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393938 0.14999911]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393878 0.14870279]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393817 0.14740647]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393757 0.14611016]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393696 0.14481384]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393636 0.14351752]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393575 0.1422212 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393515 0.14092488]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393454 0.13962856]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393394 0.13833224]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393333 0.13703592]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393273 0.1357396 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393213 0.13444328]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393152 0.13314696]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393092 0.13185064]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66393031 0.13055432]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392971 0.129258  ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639291  0.12796168]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639285  0.12666536]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392789 0.12536904]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392729 0.12407272]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392668 0.1227764 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392608 0.12148008]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392548 0.12018376]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392487 0.11888744]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392427 0.11759112]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392366 0.1162948 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392306 0.11499848]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392245 0.11370216]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392185 0.11240584]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392124 0.11110952]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392064 0.1098132 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66392003 0.10851688]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391943 0.10722056]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391883 0.10592424]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391822 0.10462792]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391762 0.1033316 ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391701 0.10203528]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391641 0.10073896]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639158  0.09944264]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.6639152  0.09814632]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391459 0.09685   ]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391399 0.09555368]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391338 0.09425736]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391278 0.09296104]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391218 0.09166472]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391157 0.09036841]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391097 0.08907209]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66391036 0.08777577]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390976 0.08647945]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390915 0.08518313]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390855 0.08388681]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390794 0.08259049]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390734 0.08129417]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390673 0.07999785]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390613 0.07870153]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390553 0.07740521]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390492 0.07610889]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390432 0.07481257]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
[0.34997294 0.02929623],[0.75001212 0.06054571],[0.66390404 0.07421758]
