1.0
 
[-1.21240022e-03 -1.99998996e+01],[ 4.45457865e-04 -1.99999488e+01],[-2.91221261e-03 -1.99997786e+01]
[0.34999873 0.20803081],[0.75000047 0.23928072],[0.66405947 0.39279653]
[0.34999867 0.20709895],[0.75000049 0.23834886],[0.66405934 0.39186468]
[0.34999862 0.20614705],[0.75000051 0.23739696],[0.6640592  0.39091279]
[0.34999856 0.20517511],[0.75000053 0.23642502],[0.66405906 0.38994085]
[0.3499985  0.20418313],[0.75000055 0.23543304],[0.66405892 0.38894888]
[0.34999844 0.20317111],[0.75000057 0.23442102],[0.66405878 0.38793687]
[0.34999837 0.20213906],[0.75000059 0.23338896],[0.66405863 0.38690482]
[0.34999831 0.20108696],[0.75000062 0.23233686],[0.66405848 0.38585272]
[0.34999825 0.20001482],[0.75000064 0.23126472],[0.66405832 0.38478059]
[0.34999818 0.19892264],[0.75000067 0.23017254],[0.66405817 0.38368842]
[0.34999811 0.19781042],[0.75000069 0.22906032],[0.66405801 0.38257621]
[0.34999805 0.19667816],[0.75000071 0.22792805],[0.66405785 0.38144395]
[0.34999798 0.19552587],[0.75000074 0.22677575],[0.66405768 0.38029166]
[0.34999791 0.19435353],[0.75000077 0.22560341],[0.66405752 0.37911933]
[0.34999784 0.19316115],[0.75000079 0.22441103],[0.66405734 0.37792696]
[0.34999776 0.19194873],[0.75000082 0.22319861],[0.66405717 0.37671455]
[0.34999769 0.19071627],[0.75000085 0.22196615],[0.664057  0.3754821]
[0.34999761 0.18946378],[0.75000087 0.22071365],[0.66405682 0.37422961]
[0.34999754 0.18819124],[0.7500009  0.21944111],[0.66405663 0.37295708]
[0.34999746 0.18689961],[0.75000093 0.21814947],[0.66405645 0.37166545]
[0.34999738 0.18560316],[0.75000096 0.21685302],[0.66405626 0.37036901]
[0.3499973  0.18430672],[0.75000099 0.21555658],[0.66405608 0.36907258]
[0.34999723 0.18301027],[0.75000101 0.21426013],[0.66405589 0.36777614]
[0.34999715 0.18171383],[0.75000104 0.21296368],[0.66405571 0.3664797 ]
[0.34999707 0.18041739],[0.75000107 0.21166724],[0.66405552 0.36518327]
[0.34999699 0.17912094],[0.7500011  0.21037079],[0.66405534 0.36388683]
[0.34999692 0.1778245 ],[0.75000113 0.20907434],[0.66405515 0.36259039]
[0.34999684 0.17652805],[0.75000116 0.20777789],[0.66405497 0.36129396]
[0.34999676 0.17523161],[0.75000119 0.20648145],[0.66405478 0.35999752]
[0.34999668 0.17393517],[0.75000121 0.205185  ],[0.6640546  0.35870108]
[0.3499966  0.17263872],[0.75000124 0.20388855],[0.66405441 0.35740464]
[0.34999653 0.17134228],[0.75000127 0.2025921 ],[0.66405423 0.35610821]
[0.34999645 0.17004583],[0.7500013  0.20129566],[0.66405404 0.35481177]
[0.34999637 0.16874939],[0.75000133 0.19999921],[0.66405386 0.35351533]
[0.34999629 0.16745294],[0.75000136 0.19870276],[0.66405367 0.3522189 ]
[0.34999622 0.1661565 ],[0.75000138 0.19740632],[0.66405349 0.35092246]
[0.34999614 0.16486006],[0.75000141 0.19610987],[0.6640533  0.34962602]
[0.34999606 0.16356361],[0.75000144 0.19481342],[0.66405311 0.34832959]
[0.34999598 0.16226717],[0.75000147 0.19351697],[0.66405293 0.34703315]
[0.3499959  0.16097072],[0.7500015  0.19222053],[0.66405274 0.34573671]
[0.34999583 0.15967428],[0.75000153 0.19092408],[0.66405256 0.34444028]
[0.34999575 0.15837784],[0.75000156 0.18962763],[0.66405237 0.34314384]
[0.34999567 0.15708139],[0.75000158 0.18833118],[0.66405219 0.3418474 ]
[0.34999559 0.15578495],[0.75000161 0.18703474],[0.664052   0.34055096]
[0.34999552 0.1544885 ],[0.75000164 0.18573829],[0.66405182 0.33925453]
[0.34999544 0.15319206],[0.75000167 0.18444184],[0.66405163 0.33795809]
[0.34999536 0.15189562],[0.7500017 0.1831454],[0.66405145 0.33666165]
[0.34999528 0.15059917],[0.75000173 0.18184895],[0.66405126 0.33536522]
[0.3499952  0.14930273],[0.75000175 0.1805525 ],[0.66405108 0.33406878]
[0.34999513 0.14800628],[0.75000178 0.17925605],[0.66405089 0.33277234]
[0.34999505 0.14670984],[0.75000181 0.17795961],[0.66405071 0.33147591]
[0.34999497 0.1454134 ],[0.75000184 0.17666316],[0.66405052 0.33017947]
[0.34999489 0.14411695],[0.75000187 0.17536671],[0.66405034 0.32888303]
[0.34999482 0.14282051],[0.7500019  0.17407026],[0.66405015 0.3275866 ]
[0.34999474 0.14152406],[0.75000193 0.17277382],[0.66404996 0.32629016]
[0.34999466 0.14022762],[0.75000195 0.17147737],[0.66404978 0.32499372]
[0.34999458 0.13893118],[0.75000198 0.17018092],[0.66404959 0.32369729]
[0.3499945  0.13763473],[0.75000201 0.16888448],[0.66404941 0.32240085]
[0.34999443 0.13633829],[0.75000204 0.16758803],[0.66404922 0.32110441]
[0.34999435 0.13504184],[0.75000207 0.16629158],[0.66404904 0.31980797]
[0.34999427 0.1337454 ],[0.7500021  0.16499513],[0.66404885 0.31851154]
[0.34999419 0.13244895],[0.75000212 0.16369869],[0.66404867 0.3172151 ]
[0.34999412 0.13115251],[0.75000215 0.16240224],[0.66404848 0.31591866]
[0.34999404 0.12985607],[0.75000218 0.16110579],[0.6640483  0.31462223]
[0.34999396 0.12855962],[0.75000221 0.15980934],[0.66404811 0.31332579]
[0.34999388 0.12726318],[0.75000224 0.1585129 ],[0.66404793 0.31202935]
[0.3499938  0.12596673],[0.75000227 0.15721645],[0.66404774 0.31073292]
[0.34999373 0.12467029],[0.7500023 0.15592  ],[0.66404756 0.30943648]
[0.34999365 0.12337385],[0.75000232 0.15462356],[0.66404737 0.30814004]
[0.34999357 0.1220774 ],[0.75000235 0.15332711],[0.66404719 0.30684361]
[0.34999349 0.12078096],[0.75000238 0.15203066],[0.664047   0.30554717]
[0.34999342 0.11948451],[0.75000241 0.15073421],[0.66404682 0.30425073]
[0.34999334 0.11818807],[0.75000244 0.14943777],[0.66404663 0.30295429]
[0.34999326 0.11689163],[0.75000247 0.14814132],[0.66404644 0.30165786]
[0.34999318 0.11559518],[0.75000249 0.14684487],[0.66404626 0.30036142]
[0.3499931  0.11429874],[0.75000252 0.14554842],[0.66404607 0.29906498]
[0.34999303 0.11300229],[0.75000255 0.14425198],[0.66404589 0.29776855]
[0.34999295 0.11170585],[0.75000258 0.14295553],[0.6640457  0.29647211]
[0.34999287 0.11040941],[0.75000261 0.14165908],[0.66404552 0.29517567]
[0.34999279 0.10911296],[0.75000264 0.14036264],[0.66404533 0.29387924]
[0.34999272 0.10781652],[0.75000267 0.13906619],[0.66404515 0.2925828 ]
[0.34999264 0.10652007],[0.75000269 0.13776974],[0.66404496 0.29128636]
[0.34999256 0.10522363],[0.75000272 0.13647329],[0.66404478 0.28998993]
[0.34999248 0.10392718],[0.75000275 0.13517685],[0.66404459 0.28869349]
[0.3499924  0.10263074],[0.75000278 0.1338804 ],[0.66404441 0.28739705]
[0.34999233 0.1013343 ],[0.75000281 0.13258395],[0.66404422 0.28610062]
[0.34999225 0.10003785],[0.75000284 0.1312875 ],[0.66404404 0.28480418]
[0.34999217 0.09874141],[0.75000286 0.12999106],[0.66404385 0.28350774]
[0.34999209 0.09744496],[0.75000289 0.12869461],[0.66404367 0.2822113 ]
[0.34999202 0.09614852],[0.75000292 0.12739816],[0.66404348 0.28091487]
[0.34999194 0.09485208],[0.75000295 0.12610172],[0.66404329 0.27961843]
[0.34999186 0.09355563],[0.75000298 0.12480527],[0.66404311 0.27832199]
[0.34999178 0.09225919],[0.75000301 0.12350882],[0.66404292 0.27702556]
[0.3499917  0.09096274],[0.75000304 0.12221237],[0.66404274 0.27572912]
[0.34999163 0.0896663 ],[0.75000306 0.12091593],[0.66404255 0.27443268]
[0.34999155 0.08836986],[0.75000309 0.11961948],[0.66404237 0.27313625]
[0.34999147 0.08707341],[0.75000312 0.11832303],[0.66404218 0.27183981]
[0.34999139 0.08577697],[0.75000315 0.11702658],[0.664042   0.27054337]
[0.34999132 0.08448052],[0.75000318 0.11573014],[0.66404181 0.26924694]
[0.34999124 0.08318408],[0.75000321 0.11443369],[0.66404163 0.2679505 ]
[0.34999116 0.08188764],[0.75000323 0.11313724],[0.66404144 0.26665406]
[0.34999108 0.08059119],[0.75000326 0.1118408 ],[0.66404126 0.26535762]
[0.349991   0.07929475],[0.75000329 0.11054435],[0.66404107 0.26406119]
[0.34999093 0.0779983 ],[0.75000332 0.1092479 ],[0.66404089 0.26276475]
[0.34999085 0.07670186],[0.75000335 0.10795145],[0.6640407  0.26146831]
[0.34999077 0.07540542],[0.75000338 0.10665501],[0.66404052 0.26017188]
[0.34999069 0.07410897],[0.75000341 0.10535856],[0.66404033 0.25887544]
[0.34999062 0.07281253],[0.75000343 0.10406211],[0.66404014 0.257579  ]
[0.34999054 0.07151608],[0.75000346 0.10276566],[0.66403996 0.25628257]
[0.34999046 0.07021964],[0.75000349 0.10146922],[0.66403977 0.25498613]
[0.34999038 0.06892319],[0.75000352 0.10017277],[0.66403959 0.25368969]
[0.3499903  0.06762675],[0.75000355 0.09887632],[0.6640394  0.25239326]
[0.34999023 0.06633031],[0.75000358 0.09757988],[0.66403922 0.25109682]
[0.34999015 0.06503386],[0.7500036  0.09628343],[0.66403903 0.24980038]
[0.34999007 0.06373742],[0.75000363 0.09498698],[0.66403885 0.24850395]
[0.34998999 0.06244097],[0.75000366 0.09369053],[0.66403866 0.24720751]
[0.34998992 0.06114453],[0.75000369 0.09239409],[0.66403848 0.24591107]
[0.34998984 0.05984809],[0.75000372 0.09109764],[0.66403829 0.24461463]
[0.34998976 0.05855164],[0.75000375 0.08980119],[0.66403811 0.2433182 ]
[0.34998968 0.0572552 ],[0.75000377 0.08850474],[0.66403792 0.24202176]
[0.3499896  0.05595875],[0.7500038 0.0872083],[0.66403774 0.24072532]
[0.34998953 0.05466231],[0.75000383 0.08591185],[0.66403755 0.23942889]
[0.34998945 0.05336587],[0.75000386 0.0846154 ],[0.66403737 0.23813245]
[0.34998937 0.05206942],[0.75000389 0.08331896],[0.66403718 0.23683601]
[0.34998929 0.05077298],[0.75000392 0.08202251],[0.664037   0.23553958]
[0.34998922 0.04947653],[0.75000395 0.08072606],[0.66403681 0.23424314]
[0.34998914 0.04818009],[0.75000397 0.07942961],[0.66403662 0.2329467 ]
[0.34998906 0.04688365],[0.750004   0.07813317],[0.66403644 0.23165027]
[0.34998898 0.0455872 ],[0.75000403 0.07683672],[0.66403625 0.23035383]
[0.3499889  0.04429076],[0.75000406 0.07554027],[0.66403607 0.22905739]
[0.34998883 0.04299431],[0.75000409 0.07424382],[0.66403588 0.22776095]
[0.34998875 0.04169787],[0.75000412 0.07294738],[0.6640357  0.22646452]
[0.34998867 0.04040143],[0.75000414 0.07165093],[0.66403551 0.22516808]
[0.34998859 0.03910498],[0.75000417 0.07035448],[0.66403533 0.22387164]
[0.34998852 0.03780854],[0.7500042  0.06905804],[0.66403514 0.22257521]
[0.34998844 0.03651209],[0.75000423 0.06776159],[0.66403496 0.22127877]
[0.34998836 0.03521565],[0.75000426 0.06646514],[0.66403477 0.21998233]
[0.34998828 0.0339192 ],[0.75000429 0.06516869],[0.66403459 0.2186859 ]
[0.3499882  0.03262276],[0.75000432 0.06387225],[0.6640344  0.21738946]
[0.34998813 0.03132632],[0.75000434 0.0625758 ],[0.66403422 0.21609302]
[0.34998805 0.03002987],[0.75000437 0.06127935],[0.66403403 0.21479659]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403385 0.21350015]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403366 0.21220371]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403347 0.21090728]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403329 0.20961084]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640331 0.2083144]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403292 0.20701796]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403273 0.20572153]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403255 0.20442509]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403236 0.20312865]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403218 0.20183222]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403199 0.20053578]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403181 0.19923934]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403162 0.19794291]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403144 0.19664647]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403125 0.19535003]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403107 0.1940536 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403088 0.19275716]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640307  0.19146072]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403051 0.19016428]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403032 0.18886785]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66403014 0.18757141]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402995 0.18627497]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402977 0.18497854]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402958 0.1836821 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640294  0.18238566]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402921 0.18108923]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402903 0.17979279]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402884 0.17849635]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402866 0.17719992]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402847 0.17590348]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402829 0.17460704]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640281  0.17331061]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402792 0.17201417]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402773 0.17071773]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402755 0.16942129]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402736 0.16812486]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402718 0.16682842]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402699 0.16553198]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640268  0.16423555]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402662 0.16293911]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402643 0.16164267]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402625 0.16034624]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402606 0.1590498 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402588 0.15775336]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402569 0.15645693]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402551 0.15516049]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402532 0.15386405]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402514 0.15256762]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402495 0.15127118]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402477 0.14997474]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402458 0.1486783 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640244  0.14738187]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402421 0.14608543]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402403 0.14478899]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402384 0.14349256]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402365 0.14219612]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402347 0.14089968]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402328 0.13960325]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640231  0.13830681]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402291 0.13701037]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402273 0.13571394]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402254 0.1344175 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402236 0.13312106]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402217 0.13182462]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402199 0.13052819]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640218  0.12923175]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402162 0.12793531]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402143 0.12663888]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402125 0.12534244]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402106 0.124046  ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402088 0.12274957]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402069 0.12145313]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640205  0.12015669]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402032 0.11886026]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66402013 0.11756382]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401995 0.11626738]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401976 0.11497095]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401958 0.11367451]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401939 0.11237807]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401921 0.11108163]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401902 0.1097852 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401884 0.10848876]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401865 0.10719232]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401847 0.10589589]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401828 0.10459945]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640181  0.10330301]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401791 0.10200658]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401773 0.10071014]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401754 0.0994137 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401736 0.09811727]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401717 0.09682083]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401698 0.09552439]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640168  0.09422795]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401661 0.09293152]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401643 0.09163508]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401624 0.09033864]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401606 0.08904221]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401587 0.08774577]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401569 0.08644933]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.6640155 0.0851529]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401532 0.08385646]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401513 0.08256002]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401495 0.08126359]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401476 0.07996715]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401458 0.07867071]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401439 0.07737428]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401421 0.07607784]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401402 0.0747814 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
[0.34998801 0.02929588],[0.75000439 0.06054536],[0.66401394 0.0742184 ]
