1.0
 
[-3.47326375e-03 -1.99986492e+01],[ 1.60598051e-03 -1.99986986e+01],[-1.26136289e-02 -1.99966966e+01]
[0.34999633 0.20803213],[0.7500017  0.23928205],[0.66404919 0.3927998 ]
[0.34999617 0.20710033],[0.75000177 0.23835025],[0.6640486  0.39186809]
[0.34999601 0.20614849],[0.75000185 0.2373984 ],[0.664048   0.39091634]
[0.34999584 0.20517661],[0.75000192 0.23642652],[0.66404739 0.38994456]
[0.34999567 0.2041847 ],[0.750002   0.23543461],[0.66404677 0.38895274]
[0.34999549 0.20317274],[0.75000208 0.23442265],[0.66404613 0.38794088]
[0.34999531 0.20214075],[0.75000217 0.23339065],[0.66404549 0.38690899]
[0.34999513 0.20108872],[0.75000225 0.23233862],[0.66404482 0.38585706]
[0.34999494 0.20001665],[0.75000234 0.23126654],[0.66404415 0.38478509]
[0.34999476 0.19892454],[0.75000242 0.23017443],[0.66404347 0.38369309]
[0.34999456 0.19781239],[0.75000251 0.22906228],[0.66404277 0.38258105]
[0.34999437 0.1966802 ],[0.7500026  0.22793009],[0.66404206 0.38144897]
[0.34999417 0.19552797],[0.7500027  0.22677786],[0.66404133 0.38029686]
[0.34999396 0.19435571],[0.75000279 0.22560559],[0.6640406  0.37912471]
[0.34999376 0.19316341],[0.75000288 0.22441329],[0.66403985 0.37793252]
[0.34999355 0.19195106],[0.75000298 0.22320094],[0.66403909 0.37672029]
[0.34999334 0.19071868],[0.75000308 0.22196856],[0.66403831 0.37548803]
[0.34999312 0.18946626],[0.75000318 0.22071613],[0.66403753 0.37423574]
[0.3499929 0.1881938],[0.75000328 0.21944367],[0.66403673 0.3729634 ]
[0.34999267 0.18690224],[0.75000339 0.21815211],[0.66403591 0.37167197]
[0.34999245 0.18560586],[0.75000349 0.21685572],[0.6640351  0.37037571]
[0.34999223 0.18430947],[0.75000359 0.21555933],[0.66403429 0.36907944]
[0.349992   0.18301308],[0.7500037  0.21426294],[0.66403347 0.36778318]
[0.34999178 0.1817167 ],[0.7500038  0.21296655],[0.66403266 0.36648692]
[0.34999155 0.18042031],[0.7500039  0.21167016],[0.66403184 0.36519066]
[0.34999133 0.17912392],[0.75000401 0.21037377],[0.66403103 0.3638944 ]
[0.3499911  0.17782754],[0.75000411 0.20907738],[0.66403022 0.36259814]
[0.34999088 0.17653115],[0.75000422 0.20778099],[0.6640294  0.36130188]
[0.34999066 0.17523476],[0.75000432 0.2064846 ],[0.66402859 0.36000562]
[0.34999043 0.17393837],[0.75000442 0.20518821],[0.66402777 0.35870935]
[0.34999021 0.17264199],[0.75000453 0.20389182],[0.66402696 0.35741309]
[0.34998998 0.1713456 ],[0.75000463 0.20259543],[0.66402614 0.35611683]
[0.34998976 0.17004921],[0.75000473 0.20129904],[0.66402533 0.35482057]
[0.34998953 0.16875283],[0.75000484 0.20000265],[0.66402452 0.35352431]
[0.34998931 0.16745644],[0.75000494 0.19870626],[0.6640237  0.35222805]
[0.34998909 0.16616005],[0.75000504 0.19740987],[0.66402289 0.35093179]
[0.34998886 0.16486366],[0.75000515 0.19611347],[0.66402207 0.34963553]
[0.34998864 0.16356728],[0.75000525 0.19481708],[0.66402126 0.34833926]
[0.34998841 0.16227089],[0.75000536 0.19352069],[0.66402045 0.347043  ]
[0.34998819 0.1609745 ],[0.75000546 0.1922243 ],[0.66401963 0.34574674]
[0.34998796 0.15967812],[0.75000556 0.19092791],[0.66401882 0.34445048]
[0.34998774 0.15838173],[0.75000567 0.18963152],[0.664018   0.34315422]
[0.34998752 0.15708534],[0.75000577 0.18833513],[0.66401719 0.34185796]
[0.34998729 0.15578895],[0.75000587 0.18703874],[0.66401637 0.3405617 ]
[0.34998707 0.15449257],[0.75000598 0.18574235],[0.66401556 0.33926544]
[0.34998684 0.15319618],[0.75000608 0.18444596],[0.66401475 0.33796917]
[0.34998662 0.15189979],[0.75000619 0.18314957],[0.66401393 0.33667291]
[0.34998639 0.15060341],[0.75000629 0.18185318],[0.66401312 0.33537665]
[0.34998617 0.14930702],[0.75000639 0.18055679],[0.6640123  0.33408039]
[0.34998594 0.14801063],[0.7500065 0.1792604],[0.66401149 0.33278413]
[0.34998572 0.14671424],[0.7500066  0.17796401],[0.66401068 0.33148787]
[0.3499855  0.14541786],[0.7500067  0.17666762],[0.66400986 0.33019161]
[0.34998527 0.14412147],[0.75000681 0.17537123],[0.66400905 0.32889535]
[0.34998505 0.14282508],[0.75000691 0.17407484],[0.66400823 0.32759909]
[0.34998482 0.1415287 ],[0.75000701 0.17277845],[0.66400742 0.32630282]
[0.3499846  0.14023231],[0.75000712 0.17148206],[0.6640066  0.32500656]
[0.34998437 0.13893592],[0.75000722 0.17018567],[0.66400579 0.3237103 ]
[0.34998415 0.13763953],[0.75000733 0.16888928],[0.66400498 0.32241404]
[0.34998393 0.13634315],[0.75000743 0.16759289],[0.66400416 0.32111778]
[0.3499837  0.13504676],[0.75000753 0.1662965 ],[0.66400335 0.31982152]
[0.34998348 0.13375037],[0.75000764 0.16500011],[0.66400253 0.31852526]
[0.34998325 0.13245399],[0.75000774 0.16370372],[0.66400172 0.317229  ]
[0.34998303 0.1311576 ],[0.75000784 0.16240733],[0.66400091 0.31593273]
[0.3499828  0.12986121],[0.75000795 0.16111094],[0.66400009 0.31463647]
[0.34998258 0.12856482],[0.75000805 0.15981455],[0.66399928 0.31334021]
[0.34998236 0.12726844],[0.75000816 0.15851816],[0.66399846 0.31204395]
[0.34998213 0.12597205],[0.75000826 0.15722176],[0.66399765 0.31074769]
[0.34998191 0.12467566],[0.75000836 0.15592537],[0.66399683 0.30945143]
[0.34998168 0.12337928],[0.75000847 0.15462898],[0.66399602 0.30815517]
[0.34998146 0.12208289],[0.75000857 0.15333259],[0.66399521 0.30685891]
[0.34998123 0.1207865 ],[0.75000867 0.1520362 ],[0.66399439 0.30556264]
[0.34998101 0.11949011],[0.75000878 0.15073981],[0.66399358 0.30426638]
[0.34998078 0.11819373],[0.75000888 0.14944342],[0.66399276 0.30297012]
[0.34998056 0.11689734],[0.75000898 0.14814703],[0.66399195 0.30167386]
[0.34998034 0.11560095],[0.75000909 0.14685064],[0.66399114 0.3003776 ]
[0.34998011 0.11430457],[0.75000919 0.14555425],[0.66399032 0.29908134]
[0.34997989 0.11300818],[0.7500093  0.14425786],[0.66398951 0.29778508]
[0.34997966 0.11171179],[0.7500094  0.14296147],[0.66398869 0.29648882]
[0.34997944 0.1104154 ],[0.7500095  0.14166508],[0.66398788 0.29519255]
[0.34997921 0.10911902],[0.75000961 0.14036869],[0.66398706 0.29389629]
[0.34997899 0.10782263],[0.75000971 0.1390723 ],[0.66398625 0.29260003]
[0.34997877 0.10652624],[0.75000981 0.13777591],[0.66398544 0.29130377]
[0.34997854 0.10522986],[0.75000992 0.13647952],[0.66398462 0.29000751]
[0.34997832 0.10393347],[0.75001002 0.13518313],[0.66398381 0.28871125]
[0.34997809 0.10263708],[0.75001013 0.13388674],[0.66398299 0.28741499]
[0.34997787 0.10134069],[0.75001023 0.13259035],[0.66398218 0.28611873]
[0.34997764 0.10004431],[0.75001033 0.13129396],[0.66398137 0.28482247]
[0.34997742 0.09874792],[0.75001044 0.12999757],[0.66398055 0.2835262 ]
[0.3499772  0.09745153],[0.75001054 0.12870118],[0.66397974 0.28222994]
[0.34997697 0.09615515],[0.75001064 0.12740479],[0.66397892 0.28093368]
[0.34997675 0.09485876],[0.75001075 0.1261084 ],[0.66397811 0.27963742]
[0.34997652 0.09356237],[0.75001085 0.12481201],[0.66397729 0.27834116]
[0.3499763  0.09226598],[0.75001095 0.12351562],[0.66397648 0.2770449 ]
[0.34997607 0.0909696 ],[0.75001106 0.12221923],[0.66397567 0.27574864]
[0.34997585 0.08967321],[0.75001116 0.12092284],[0.66397485 0.27445238]
[0.34997563 0.08837682],[0.75001127 0.11962645],[0.66397404 0.27315611]
[0.3499754  0.08708044],[0.75001137 0.11833005],[0.66397322 0.27185985]
[0.34997518 0.08578405],[0.75001147 0.11703366],[0.66397241 0.27056359]
[0.34997495 0.08448766],[0.75001158 0.11573727],[0.6639716  0.26926733]
[0.34997473 0.08319127],[0.75001168 0.11444088],[0.66397078 0.26797107]
[0.3499745  0.08189489],[0.75001178 0.11314449],[0.66396997 0.26667481]
[0.34997428 0.0805985 ],[0.75001189 0.1118481 ],[0.66396915 0.26537855]
[0.34997405 0.07930211],[0.75001199 0.11055171],[0.66396834 0.26408229]
[0.34997383 0.07800573],[0.7500121  0.10925532],[0.66396752 0.26278602]
[0.34997361 0.07670934],[0.7500122  0.10795893],[0.66396671 0.26148976]
[0.34997338 0.07541295],[0.7500123  0.10666254],[0.6639659 0.2601935]
[0.34997316 0.07411656],[0.75001241 0.10536615],[0.66396508 0.25889724]
[0.34997293 0.07282018],[0.75001251 0.10406976],[0.66396427 0.25760098]
[0.34997271 0.07152379],[0.75001261 0.10277337],[0.66396345 0.25630472]
[0.34997248 0.0702274 ],[0.75001272 0.10147698],[0.66396264 0.25500846]
[0.34997226 0.06893102],[0.75001282 0.10018059],[0.66396183 0.2537122 ]
[0.34997204 0.06763463],[0.75001292 0.0988842 ],[0.66396101 0.25241593]
[0.34997181 0.06633824],[0.75001303 0.09758781],[0.6639602  0.25111967]
[0.34997159 0.06504185],[0.75001313 0.09629142],[0.66395938 0.24982341]
[0.34997136 0.06374547],[0.75001324 0.09499503],[0.66395857 0.24852715]
[0.34997114 0.06244908],[0.75001334 0.09369864],[0.66395775 0.24723089]
[0.34997091 0.06115269],[0.75001344 0.09240225],[0.66395694 0.24593463]
[0.34997069 0.05985631],[0.75001355 0.09110586],[0.66395613 0.24463837]
[0.34997047 0.05855992],[0.75001365 0.08980947],[0.66395531 0.24334211]
[0.34997024 0.05726353],[0.75001375 0.08851308],[0.6639545  0.24204585]
[0.34997002 0.05596714],[0.75001386 0.08721669],[0.66395368 0.24074958]
[0.34996979 0.05467076],[0.75001396 0.0859203 ],[0.66395287 0.23945332]
[0.34996957 0.05337437],[0.75001407 0.08462391],[0.66395206 0.23815706]
[0.34996934 0.05207798],[0.75001417 0.08332752],[0.66395124 0.2368608 ]
[0.34996912 0.0507816 ],[0.75001427 0.08203113],[0.66395043 0.23556454]
[0.3499689  0.04948521],[0.75001438 0.08073474],[0.66394961 0.23426828]
[0.34996867 0.04818882],[0.75001448 0.07943835],[0.6639488  0.23297202]
[0.34996845 0.04689243],[0.75001458 0.07814195],[0.66394798 0.23167576]
[0.34996822 0.04559605],[0.75001469 0.07684556],[0.66394717 0.23037949]
[0.349968   0.04429966],[0.75001479 0.07554917],[0.66394636 0.22908323]
[0.34996777 0.04300327],[0.7500149  0.07425278],[0.66394554 0.22778697]
[0.34996755 0.04170689],[0.750015   0.07295639],[0.66394473 0.22649071]
[0.34996732 0.0404105 ],[0.7500151 0.07166  ],[0.66394391 0.22519445]
[0.3499671  0.03911411],[0.75001521 0.07036361],[0.6639431  0.22389819]
[0.34996688 0.03781772],[0.75001531 0.06906722],[0.66394229 0.22260193]
[0.34996665 0.03652134],[0.75001541 0.06777083],[0.66394147 0.22130567]
[0.34996643 0.03522495],[0.75001552 0.06647444],[0.66394066 0.2200094 ]
[0.3499662  0.03392856],[0.75001562 0.06517805],[0.66393984 0.21871314]
[0.34996598 0.03263218],[0.75001572 0.06388166],[0.66393903 0.21741688]
[0.34996575 0.03133579],[0.75001583 0.06258527],[0.66393821 0.21612062]
[0.34996553 0.0300394 ],[0.75001593 0.06128888],[0.6639374  0.21482436]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393659 0.2135281 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393577 0.21223184]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393496 0.21093558]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393414 0.20963931]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393333 0.20834305]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393252 0.20704679]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6639317  0.20575053]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393089 0.20445427]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66393007 0.20315801]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392926 0.20186175]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392844 0.20056549]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392763 0.19926923]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392682 0.19797296]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.663926  0.1966767]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392519 0.19538044]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392437 0.19408418]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392356 0.19278792]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392275 0.19149166]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392193 0.1901954 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66392112 0.18889914]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6639203  0.18760287]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391949 0.18630661]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391867 0.18501035]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391786 0.18371409]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391705 0.18241783]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391623 0.18112157]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391542 0.17982531]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6639146  0.17852905]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391379 0.17723278]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391298 0.17593652]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391216 0.17464026]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391135 0.173344  ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66391053 0.17204774]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390972 0.17075148]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6639089  0.16945522]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390809 0.16815896]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390728 0.16686269]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390646 0.16556643]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390565 0.16427017]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390483 0.16297391]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390402 0.16167765]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390321 0.16038139]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390239 0.15908513]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390158 0.15778887]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66390076 0.1564926 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389995 0.15519634]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389913 0.15390008]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389832 0.15260382]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389751 0.15130756]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389669 0.1500113 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389588 0.14871504]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389506 0.14741878]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389425 0.14612252]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389344 0.14482625]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389262 0.14352999]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389181 0.14223373]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389099 0.14093747]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66389018 0.13964121]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388936 0.13834495]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388855 0.13704869]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388774 0.13575243]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388692 0.13445616]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388611 0.1331599 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388529 0.13186364]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388448 0.13056738]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388367 0.12927112]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388285 0.12797486]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388204 0.1266786 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388122 0.12538234]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66388041 0.12408607]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387959 0.12278981]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387878 0.12149355]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387797 0.12019729]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387715 0.11890103]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387634 0.11760477]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387552 0.11630851]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387471 0.11501225]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6638739  0.11371598]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387308 0.11241972]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387227 0.11112346]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387145 0.1098272 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66387064 0.10853094]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386982 0.10723468]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386901 0.10593842]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6638682  0.10464216]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386738 0.1033459 ]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386657 0.10204963]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386575 0.10075337]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386494 0.09945711]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386413 0.09816085]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386331 0.09686459]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6638625  0.09556833]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386168 0.09427207]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386087 0.09297581]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66386005 0.09167954]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385924 0.09038328]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385843 0.08908702]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385761 0.08779076]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6638568 0.0864945]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385598 0.08519824]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385517 0.08390198]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385436 0.08260572]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385354 0.08130945]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385273 0.08001319]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385191 0.07871693]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.6638511  0.07742067]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66385028 0.07612441]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384947 0.07482815]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
[0.3499654  0.02929618],[0.75001599 0.06054565],[0.66384909 0.07421759]
