1.0
 
[-2.59406078e-03 -1.99991355e+01],[ 1.15475326e-03 -1.99991847e+01],[-8.8411325e-03 -1.9997895e+01]
[0.34999726 0.20803162],[0.75000122 0.23928153],[0.66405318 0.39279853]
[0.34999714 0.20709979],[0.75000127 0.23834971],[0.66405278 0.39186676]
[0.34999702 0.20614793],[0.75000133 0.23739784],[0.66405236 0.39091496]
[0.34999689 0.20517603],[0.75000138 0.23642594],[0.66405193 0.38994312]
[0.34999677 0.20418409],[0.75000144 0.235434  ],[0.66405149 0.38895124]
[0.34999664 0.20317211],[0.7500015  0.23442202],[0.66405105 0.38793932]
[0.3499965  0.20214009],[0.75000156 0.23338999],[0.6640506  0.38690737]
[0.34999637 0.20108803],[0.75000162 0.23233793],[0.66405013 0.38585537]
[0.34999623 0.20001594],[0.75000168 0.23126583],[0.66404966 0.38478334]
[0.34999609 0.1989238 ],[0.75000174 0.23017369],[0.66404918 0.38369127]
[0.34999594 0.19781162],[0.7500018  0.22906152],[0.66404869 0.38257917]
[0.3499958  0.19667941],[0.75000187 0.2279293 ],[0.6640482  0.38144702]
[0.34999565 0.19552715],[0.75000194 0.22677704],[0.66404769 0.38029484]
[0.3499955  0.19435486],[0.750002   0.22560475],[0.66404718 0.37912262]
[0.34999534 0.19316253],[0.75000207 0.22441241],[0.66404665 0.37793036]
[0.34999519 0.19195016],[0.75000214 0.22320004],[0.66404612 0.37671806]
[0.34999503 0.19071775],[0.75000221 0.22196762],[0.66404558 0.37548573]
[0.34999487 0.1894653 ],[0.75000228 0.22071517],[0.66404503 0.37423335]
[0.3499947  0.18819281],[0.75000236 0.21944268],[0.66404447 0.37296094]
[0.34999454 0.18690122],[0.75000243 0.21815108],[0.6640439  0.37166943]
[0.34999437 0.18560481],[0.75000251 0.21685467],[0.66404333 0.3703731 ]
[0.3499942 0.1843084],[0.75000258 0.21555826],[0.66404276 0.36907677]
[0.34999403 0.18301199],[0.75000265 0.21426185],[0.66404219 0.36778044]
[0.34999387 0.18171558],[0.75000273 0.21296543],[0.66404162 0.36648411]
[0.3499937  0.18041917],[0.7500028  0.21166902],[0.66404105 0.36518779]
[0.34999353 0.17912276],[0.75000288 0.21037261],[0.66404048 0.36389146]
[0.34999336 0.17782635],[0.75000295 0.2090762 ],[0.66403991 0.36259513]
[0.3499932  0.17652994],[0.75000303 0.20777978],[0.66403934 0.3612988 ]
[0.34999303 0.17523354],[0.7500031  0.20648337],[0.66403877 0.36000247]
[0.34999286 0.17393713],[0.75000317 0.20518696],[0.6640382  0.35870614]
[0.3499927  0.17264072],[0.75000325 0.20389055],[0.66403763 0.35740981]
[0.34999253 0.17134431],[0.75000332 0.20259413],[0.66403706 0.35611348]
[0.34999236 0.1700479 ],[0.7500034  0.20129772],[0.6640365  0.35481715]
[0.34999219 0.16875149],[0.75000347 0.20000131],[0.66403593 0.35352082]
[0.34999203 0.16745508],[0.75000355 0.1987049 ],[0.66403536 0.35222449]
[0.34999186 0.16615867],[0.75000362 0.19740848],[0.66403479 0.35092816]
[0.34999169 0.16486226],[0.7500037  0.19611207],[0.66403422 0.34963183]
[0.34999152 0.16356585],[0.75000377 0.19481566],[0.66403365 0.3483355 ]
[0.34999136 0.16226944],[0.75000384 0.19351925],[0.66403308 0.34703917]
[0.34999119 0.16097303],[0.75000392 0.19222283],[0.66403251 0.34574284]
[0.34999102 0.15967662],[0.75000399 0.19092642],[0.66403194 0.34444651]
[0.34999085 0.15838021],[0.75000407 0.18963001],[0.66403137 0.34315018]
[0.34999069 0.15708381],[0.75000414 0.1883336 ],[0.6640308  0.34185385]
[0.34999052 0.1557874 ],[0.75000422 0.18703719],[0.66403023 0.34055752]
[0.34999035 0.15449099],[0.75000429 0.18574077],[0.66402966 0.33926119]
[0.34999018 0.15319458],[0.75000437 0.18444436],[0.66402909 0.33796487]
[0.34999002 0.15189817],[0.75000444 0.18314795],[0.66402852 0.33666854]
[0.34998985 0.15060176],[0.75000451 0.18185154],[0.66402795 0.33537221]
[0.34998968 0.14930535],[0.75000459 0.18055512],[0.66402738 0.33407588]
[0.34998952 0.14800894],[0.75000466 0.17925871],[0.66402681 0.33277955]
[0.34998935 0.14671253],[0.75000474 0.1779623 ],[0.66402624 0.33148322]
[0.34998918 0.14541612],[0.75000481 0.17666589],[0.66402567 0.33018689]
[0.34998901 0.14411971],[0.75000489 0.17536947],[0.6640251  0.32889056]
[0.34998885 0.1428233 ],[0.75000496 0.17407306],[0.66402453 0.32759423]
[0.34998868 0.14152689],[0.75000504 0.17277665],[0.66402396 0.3262979 ]
[0.34998851 0.14023048],[0.75000511 0.17148024],[0.66402339 0.32500157]
[0.34998834 0.13893408],[0.75000518 0.17018382],[0.66402282 0.32370524]
[0.34998818 0.13763767],[0.75000526 0.16888741],[0.66402225 0.32240891]
[0.34998801 0.13634126],[0.75000533 0.167591  ],[0.66402169 0.32111258]
[0.34998784 0.13504485],[0.75000541 0.16629459],[0.66402112 0.31981625]
[0.34998767 0.13374844],[0.75000548 0.16499817],[0.66402055 0.31851992]
[0.34998751 0.13245203],[0.75000556 0.16370176],[0.66401998 0.31722359]
[0.34998734 0.13115562],[0.75000563 0.16240535],[0.66401941 0.31592726]
[0.34998717 0.12985921],[0.75000571 0.16110894],[0.66401884 0.31463093]
[0.34998701 0.1285628 ],[0.75000578 0.15981252],[0.66401827 0.3133346 ]
[0.34998684 0.12726639],[0.75000585 0.15851611],[0.6640177  0.31203827]
[0.34998667 0.12596998],[0.75000593 0.1572197 ],[0.66401713 0.31074195]
[0.3499865  0.12467357],[0.750006   0.15592329],[0.66401656 0.30944562]
[0.34998634 0.12337716],[0.75000608 0.15462687],[0.66401599 0.30814929]
[0.34998617 0.12208075],[0.75000615 0.15333046],[0.66401542 0.30685296]
[0.349986   0.12078435],[0.75000623 0.15203405],[0.66401485 0.30555663]
[0.34998583 0.11948794],[0.7500063  0.15073764],[0.66401428 0.3042603 ]
[0.34998567 0.11819153],[0.75000638 0.14944122],[0.66401371 0.30296397]
[0.3499855  0.11689512],[0.75000645 0.14814481],[0.66401314 0.30166764]
[0.34998533 0.11559871],[0.75000652 0.1468484 ],[0.66401257 0.30037131]
[0.34998516 0.1143023 ],[0.7500066  0.14555199],[0.664012   0.29907498]
[0.349985   0.11300589],[0.75000667 0.14425557],[0.66401143 0.29777865]
[0.34998483 0.11170948],[0.75000675 0.14295916],[0.66401086 0.29648232]
[0.34998466 0.11041307],[0.75000682 0.14166275],[0.66401029 0.29518599]
[0.3499845  0.10911666],[0.7500069  0.14036634],[0.66400972 0.29388966]
[0.34998433 0.10782025],[0.75000697 0.13906992],[0.66400915 0.29259333]
[0.34998416 0.10652384],[0.75000705 0.13777351],[0.66400858 0.291297  ]
[0.34998399 0.10522743],[0.75000712 0.1364771 ],[0.66400801 0.29000067]
[0.34998383 0.10393102],[0.75000719 0.13518069],[0.66400744 0.28870434]
[0.34998366 0.10263462],[0.75000727 0.13388427],[0.66400688 0.28740801]
[0.34998349 0.10133821],[0.75000734 0.13258786],[0.66400631 0.28611168]
[0.34998332 0.1000418 ],[0.75000742 0.13129145],[0.66400574 0.28481535]
[0.34998316 0.09874539],[0.75000749 0.12999504],[0.66400517 0.28351902]
[0.34998299 0.09744898],[0.75000757 0.12869862],[0.6640046 0.2822227]
[0.34998282 0.09615257],[0.75000764 0.12740221],[0.66400403 0.28092637]
[0.34998265 0.09485616],[0.75000772 0.1261058 ],[0.66400346 0.27963004]
[0.34998249 0.09355975],[0.75000779 0.12480939],[0.66400289 0.27833371]
[0.34998232 0.09226334],[0.75000786 0.12351297],[0.66400232 0.27703738]
[0.34998215 0.09096693],[0.75000794 0.12221656],[0.66400175 0.27574105]
[0.34998199 0.08967052],[0.75000801 0.12092015],[0.66400118 0.27444472]
[0.34998182 0.08837411],[0.75000809 0.11962374],[0.66400061 0.27314839]
[0.34998165 0.0870777 ],[0.75000816 0.11832732],[0.66400004 0.27185206]
[0.34998148 0.08578129],[0.75000824 0.11703091],[0.66399947 0.27055573]
[0.34998132 0.08448489],[0.75000831 0.1157345 ],[0.6639989 0.2692594]
[0.34998115 0.08318848],[0.75000839 0.11443809],[0.66399833 0.26796307]
[0.34998098 0.08189207],[0.75000846 0.11314167],[0.66399776 0.26666674]
[0.34998081 0.08059566],[0.75000853 0.11184526],[0.66399719 0.26537041]
[0.34998065 0.07929925],[0.75000861 0.11054885],[0.66399662 0.26407408]
[0.34998048 0.07800284],[0.75000868 0.10925244],[0.66399605 0.26277775]
[0.34998031 0.07670643],[0.75000876 0.10795602],[0.66399548 0.26148142]
[0.34998014 0.07541002],[0.75000883 0.10665961],[0.66399491 0.26018509]
[0.34997998 0.07411361],[0.75000891 0.1053632 ],[0.66399434 0.25888876]
[0.34997981 0.0728172 ],[0.75000898 0.10406679],[0.66399377 0.25759243]
[0.34997964 0.07152079],[0.75000906 0.10277037],[0.6639932 0.2562961]
[0.34997948 0.07022438],[0.75000913 0.10147396],[0.66399263 0.25499978]
[0.34997931 0.06892797],[0.7500092  0.10017755],[0.66399207 0.25370345]
[0.34997914 0.06763156],[0.75000928 0.09888114],[0.6639915  0.25240712]
[0.34997897 0.06633516],[0.75000935 0.09758472],[0.66399093 0.25111079]
[0.34997881 0.06503875],[0.75000943 0.09628831],[0.66399036 0.24981446]
[0.34997864 0.06374234],[0.7500095 0.0949919],[0.66398979 0.24851813]
[0.34997847 0.06244593],[0.75000958 0.09369549],[0.66398922 0.2472218 ]
[0.3499783  0.06114952],[0.75000965 0.09239907],[0.66398865 0.24592547]
[0.34997814 0.05985311],[0.75000973 0.09110266],[0.66398808 0.24462914]
[0.34997797 0.0585567 ],[0.7500098  0.08980625],[0.66398751 0.24333281]
[0.3499778  0.05726029],[0.75000987 0.08850984],[0.66398694 0.24203648]
[0.34997763 0.05596388],[0.75000995 0.08721342],[0.66398637 0.24074015]
[0.34997747 0.05466747],[0.75001002 0.08591701],[0.6639858  0.23944382]
[0.3499773  0.05337106],[0.7500101 0.0846206],[0.66398523 0.23814749]
[0.34997713 0.05207465],[0.75001017 0.08332419],[0.66398466 0.23685116]
[0.34997696 0.05077824],[0.75001025 0.08202777],[0.66398409 0.23555483]
[0.3499768  0.04948183],[0.75001032 0.08073136],[0.66398352 0.2342585 ]
[0.34997663 0.04818543],[0.7500104  0.07943495],[0.66398295 0.23296217]
[0.34997646 0.04688902],[0.75001047 0.07813854],[0.66398238 0.23166584]
[0.3499763  0.04559261],[0.75001054 0.07684212],[0.66398181 0.23036951]
[0.34997613 0.0442962 ],[0.75001062 0.07554571],[0.66398124 0.22907318]
[0.34997596 0.04299979],[0.75001069 0.0742493 ],[0.66398067 0.22777686]
[0.34997579 0.04170338],[0.75001077 0.07295289],[0.6639801  0.22648053]
[0.34997563 0.04040697],[0.75001084 0.07165647],[0.66397953 0.2251842 ]
[0.34997546 0.03911056],[0.75001092 0.07036006],[0.66397896 0.22388787]
[0.34997529 0.03781415],[0.75001099 0.06906365],[0.66397839 0.22259154]
[0.34997512 0.03651774],[0.75001107 0.06776724],[0.66397782 0.22129521]
[0.34997496 0.03522133],[0.75001114 0.06647083],[0.66397725 0.21999888]
[0.34997479 0.03392492],[0.75001121 0.06517441],[0.66397669 0.21870255]
[0.34997462 0.03262851],[0.75001129 0.063878  ],[0.66397612 0.21740622]
[0.34997445 0.03133211],[0.75001136 0.06258159],[0.66397555 0.21610989]
[0.34997429 0.0300357 ],[0.75001144 0.06128518],[0.66397498 0.21481356]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397441 0.21351723]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397384 0.2122209 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397327 0.21092457]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639727  0.20962824]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397213 0.20833191]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397156 0.20703558]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397099 0.20573925]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66397042 0.20444292]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396985 0.20314659]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396928 0.20185026]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396871 0.20055394]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396814 0.19925761]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396757 0.19796128]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.663967   0.19666495]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396643 0.19536862]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396586 0.19407229]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396529 0.19277596]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396472 0.19147963]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396415 0.1901833 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396358 0.18888697]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396301 0.18759064]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396244 0.18629431]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396188 0.18499798]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396131 0.18370165]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396074 0.18240532]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66396017 0.18110899]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639596  0.17981266]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395903 0.17851633]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395846 0.17722   ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395789 0.17592367]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395732 0.17462734]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395675 0.17333102]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395618 0.17203469]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395561 0.17073836]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395504 0.16944203]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395447 0.1681457 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639539  0.16684937]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395333 0.16555304]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395276 0.16425671]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395219 0.16296038]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395162 0.16166405]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395105 0.16036772]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66395048 0.15907139]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394991 0.15777506]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394934 0.15647873]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394877 0.1551824 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639482  0.15388607]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394763 0.15258974]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394707 0.15129341]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639465  0.14999708]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394593 0.14870075]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394536 0.14740442]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394479 0.1461081 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394422 0.14481177]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394365 0.14351544]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394308 0.14221911]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394251 0.14092278]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394194 0.13962645]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394137 0.13833012]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639408  0.13703379]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66394023 0.13573746]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393966 0.13444113]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393909 0.1331448 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393852 0.13184847]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393795 0.13055214]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393738 0.12925581]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393681 0.12795948]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393624 0.12666315]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393567 0.12536682]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639351  0.12407049]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393453 0.12277416]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393396 0.12147783]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393339 0.1201815 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393282 0.11888518]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393226 0.11758885]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393169 0.11629252]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393112 0.11499619]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66393055 0.11369986]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392998 0.11240353]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392941 0.1111072 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392884 0.10981087]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392827 0.10851454]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639277  0.10721821]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392713 0.10592188]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392656 0.10462555]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392599 0.10332922]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392542 0.10203289]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392485 0.10073656]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392428 0.09944023]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392371 0.0981439 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392314 0.09684757]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392257 0.09555124]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.663922   0.09425491]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392143 0.09295858]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392086 0.09166225]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66392029 0.09036593]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391972 0.0890696 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391915 0.08777327]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391858 0.08647694]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391801 0.08518061]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391745 0.08388428]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391688 0.08258795]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391631 0.08129162]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391574 0.07999529]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391517 0.07869896]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639146  0.07740263]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391403 0.0761063 ]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.66391346 0.07480997]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
[0.34997419 0.02929621],[0.75001148 0.06054569],[0.6639132  0.07421788]
