1.0
 
[-1.12593827e-02 -1.99943429e+01],[ 5.60170762e-03 -1.99943936e+01],[ -0.04600922 -19.98608622]
[0.34998808 0.2080367 ],[0.75000593 0.23928661],[0.66401378 0.39281105]
[0.34998755 0.2071051 ],[0.75000619 0.23835501],[0.66401164 0.39187983]
[0.34998702 0.20615346],[0.75000646 0.23740337],[0.66400945 0.39092859]
[0.34998647 0.20518179],[0.75000673 0.2364317 ],[0.66400722 0.38995732]
[0.34998591 0.20419009],[0.75000701 0.23544   ],[0.66400494 0.38896603]
[0.34998534 0.20317835],[0.75000729 0.23442826],[0.66400262 0.38795471]
[0.34998476 0.20214658],[0.75000758 0.23339648],[0.66400024 0.38692336]
[0.34998417 0.20109478],[0.75000787 0.23234468],[0.66399783 0.38587199]
[0.34998357 0.20002294],[0.75000817 0.23127283],[0.66399536 0.38480059]
[0.34998296 0.19893106],[0.75000848 0.23018096],[0.66399285 0.38370917]
[0.34998233 0.19781915],[0.75000879 0.22906904],[0.6639903  0.38259772]
[0.34998169 0.19668721],[0.75000911 0.2279371 ],[0.6639877  0.38146624]
[0.34998104 0.19553523],[0.75000943 0.22678512],[0.66398505 0.38031474]
[0.34998039 0.19436322],[0.75000976 0.2256131 ],[0.66398235 0.37914321]
[0.34997972 0.19317117],[0.75001009 0.22442105],[0.66397961 0.37795166]
[0.34997903 0.19195909],[0.75001043 0.22320897],[0.66397683 0.37674007]
[0.34997834 0.19072698],[0.75001078 0.22197685],[0.663974   0.37550847]
[0.34997764 0.18947483],[0.75001113 0.2207247 ],[0.66397112 0.37425683]
[0.34997692 0.18820264],[0.75001148 0.21945251],[0.66396819 0.37298517]
[0.34997619 0.18691133],[0.75001184 0.2181612 ],[0.66396523 0.3716944 ]
[0.34997546 0.18561514],[0.75001221 0.216865  ],[0.66396225 0.37039874]
[0.34997474 0.18431895],[0.75001257 0.21556881],[0.66395927 0.36910309]
[0.34997401 0.18302276],[0.75001293 0.21427262],[0.66395629 0.36780743]
[0.34997328 0.18172657],[0.75001329 0.21297642],[0.66395331 0.36651178]
[0.34997255 0.18043038],[0.75001366 0.21168023],[0.66395033 0.36521612]
[0.34997182 0.17913419],[0.75001402 0.21038403],[0.66394735 0.36392046]
[0.34997109 0.177838  ],[0.75001438 0.20908784],[0.66394437 0.36262481]
[0.34997036 0.17654181],[0.75001475 0.20779164],[0.66394139 0.36132915]
[0.34996963 0.17524562],[0.75001511 0.20649545],[0.66393841 0.36003349]
[0.3499689  0.17394943],[0.75001547 0.20519926],[0.66393544 0.35873784]
[0.34996817 0.17265324],[0.75001583 0.20390306],[0.66393246 0.35744218]
[0.34996744 0.17135705],[0.7500162  0.20260687],[0.66392948 0.35614653]
[0.34996672 0.17006085],[0.75001656 0.20131067],[0.6639265  0.35485087]
[0.34996599 0.16876466],[0.75001692 0.20001448],[0.66392352 0.35355521]
[0.34996526 0.16746847],[0.75001728 0.19871829],[0.66392054 0.35225956]
[0.34996453 0.16617228],[0.75001765 0.19742209],[0.66391756 0.3509639 ]
[0.3499638  0.16487609],[0.75001801 0.1961259 ],[0.66391458 0.34966824]
[0.34996307 0.1635799 ],[0.75001837 0.1948297 ],[0.6639116  0.34837259]
[0.34996234 0.16228371],[0.75001874 0.19353351],[0.66390862 0.34707693]
[0.34996161 0.16098752],[0.7500191  0.19223732],[0.66390564 0.34578128]
[0.34996088 0.15969133],[0.75001946 0.19094112],[0.66390266 0.34448562]
[0.34996015 0.15839514],[0.75001982 0.18964493],[0.66389968 0.34318996]
[0.34995942 0.15709895],[0.75002019 0.18834873],[0.66389671 0.34189431]
[0.3499587  0.15580276],[0.75002055 0.18705254],[0.66389373 0.34059865]
[0.34995797 0.15450656],[0.75002091 0.18575635],[0.66389075 0.33930299]
[0.34995724 0.15321037],[0.75002127 0.18446015],[0.66388777 0.33800734]
[0.34995651 0.15191418],[0.75002164 0.18316396],[0.66388479 0.33671168]
[0.34995578 0.15061799],[0.750022   0.18186776],[0.66388181 0.33541603]
[0.34995505 0.1493218 ],[0.75002236 0.18057157],[0.66387883 0.33412037]
[0.34995432 0.14802561],[0.75002273 0.17927537],[0.66387585 0.33282471]
[0.34995359 0.14672942],[0.75002309 0.17797918],[0.66387287 0.33152906]
[0.34995286 0.14543323],[0.75002345 0.17668299],[0.66386989 0.3302334 ]
[0.34995213 0.14413704],[0.75002381 0.17538679],[0.66386691 0.32893775]
[0.3499514  0.14284085],[0.75002418 0.1740906 ],[0.66386393 0.32764209]
[0.34995068 0.14154466],[0.75002454 0.1727944 ],[0.66386096 0.32634643]
[0.34994995 0.14024847],[0.7500249  0.17149821],[0.66385798 0.32505078]
[0.34994922 0.13895227],[0.75002526 0.17020202],[0.663855   0.32375512]
[0.34994849 0.13765608],[0.75002563 0.16890582],[0.66385202 0.32245946]
[0.34994776 0.13635989],[0.75002599 0.16760963],[0.66384904 0.32116381]
[0.34994703 0.1350637 ],[0.75002635 0.16631343],[0.66384606 0.31986815]
[0.3499463  0.13376751],[0.75002672 0.16501724],[0.66384308 0.3185725 ]
[0.34994557 0.13247132],[0.75002708 0.16372105],[0.6638401  0.31727684]
[0.34994484 0.13117513],[0.75002744 0.16242485],[0.66383712 0.31598118]
[0.34994411 0.12987894],[0.7500278  0.16112866],[0.66383414 0.31468553]
[0.34994338 0.12858275],[0.75002817 0.15983246],[0.66383116 0.31338987]
[0.34994266 0.12728656],[0.75002853 0.15853627],[0.66382818 0.31209421]
[0.34994193 0.12599037],[0.75002889 0.15724007],[0.66382521 0.31079856]
[0.3499412  0.12469418],[0.75002925 0.15594388],[0.66382223 0.3095029 ]
[0.34994047 0.12339799],[0.75002962 0.15464769],[0.66381925 0.30820725]
[0.34993974 0.12210179],[0.75002998 0.15335149],[0.66381627 0.30691159]
[0.34993901 0.1208056 ],[0.75003034 0.1520553 ],[0.66381329 0.30561593]
[0.34993828 0.11950941],[0.75003071 0.1507591 ],[0.66381031 0.30432028]
[0.34993755 0.11821322],[0.75003107 0.14946291],[0.66380733 0.30302462]
[0.34993682 0.11691703],[0.75003143 0.14816672],[0.66380435 0.30172896]
[0.34993609 0.11562084],[0.75003179 0.14687052],[0.66380137 0.30043331]
[0.34993536 0.11432465],[0.75003216 0.14557433],[0.66379839 0.29913765]
[0.34993463 0.11302846],[0.75003252 0.14427813],[0.66379541 0.297842  ]
[0.34993391 0.11173227],[0.75003288 0.14298194],[0.66379243 0.29654634]
[0.34993318 0.11043608],[0.75003324 0.14168575],[0.66378945 0.29525068]
[0.34993245 0.10913989],[0.75003361 0.14038955],[0.66378648 0.29395503]
[0.34993172 0.1078437 ],[0.75003397 0.13909336],[0.6637835  0.29265937]
[0.34993099 0.1065475 ],[0.75003433 0.13779716],[0.66378052 0.29136372]
[0.34993026 0.10525131],[0.7500347  0.13650097],[0.66377754 0.29006806]
[0.34992953 0.10395512],[0.75003506 0.13520478],[0.66377456 0.2887724 ]
[0.3499288  0.10265893],[0.75003542 0.13390858],[0.66377158 0.28747675]
[0.34992807 0.10136274],[0.75003578 0.13261239],[0.6637686  0.28618109]
[0.34992734 0.10006655],[0.75003615 0.13131619],[0.66376562 0.28488543]
[0.34992661 0.09877036],[0.75003651 0.13002   ],[0.66376264 0.28358978]
[0.34992589 0.09747417],[0.75003687 0.1287238 ],[0.66375966 0.28229412]
[0.34992516 0.09617798],[0.75003723 0.12742761],[0.66375668 0.28099847]
[0.34992443 0.09488179],[0.7500376  0.12613142],[0.6637537  0.27970281]
[0.3499237 0.0935856],[0.75003796 0.12483522],[0.66375073 0.27840715]
[0.34992297 0.09228941],[0.75003832 0.12353903],[0.66374775 0.2771115 ]
[0.34992224 0.09099321],[0.75003869 0.12224283],[0.66374477 0.27581584]
[0.34992151 0.08969702],[0.75003905 0.12094664],[0.66374179 0.27452018]
[0.34992078 0.08840083],[0.75003941 0.11965045],[0.66373881 0.27322453]
[0.34992005 0.08710464],[0.75003977 0.11835425],[0.66373583 0.27192887]
[0.34991932 0.08580845],[0.75004014 0.11705806],[0.66373285 0.27063322]
[0.34991859 0.08451226],[0.7500405  0.11576186],[0.66372987 0.26933756]
[0.34991787 0.08321607],[0.75004086 0.11446567],[0.66372689 0.2680419 ]
[0.34991714 0.08191988],[0.75004122 0.11316948],[0.66372391 0.26674625]
[0.34991641 0.08062369],[0.75004159 0.11187328],[0.66372093 0.26545059]
[0.34991568 0.0793275 ],[0.75004195 0.11057709],[0.66371795 0.26415493]
[0.34991495 0.07803131],[0.75004231 0.10928089],[0.66371498 0.26285928]
[0.34991422 0.07673512],[0.75004268 0.1079847 ],[0.663712   0.26156362]
[0.34991349 0.07543892],[0.75004304 0.1066885 ],[0.66370902 0.26026797]
[0.34991276 0.07414273],[0.7500434  0.10539231],[0.66370604 0.25897231]
[0.34991203 0.07284654],[0.75004376 0.10409612],[0.66370306 0.25767665]
[0.3499113  0.07155035],[0.75004413 0.10279992],[0.66370008 0.256381  ]
[0.34991057 0.07025416],[0.75004449 0.10150373],[0.6636971  0.25508534]
[0.34990985 0.06895797],[0.75004485 0.10020753],[0.66369412 0.25378968]
[0.34990912 0.06766178],[0.75004521 0.09891134],[0.66369114 0.25249403]
[0.34990839 0.06636559],[0.75004558 0.09761515],[0.66368816 0.25119837]
[0.34990766 0.0650694 ],[0.75004594 0.09631895],[0.66368518 0.24990272]
[0.34990693 0.06377321],[0.7500463  0.09502276],[0.6636822  0.24860706]
[0.3499062  0.06247702],[0.75004667 0.09372656],[0.66367922 0.2473114 ]
[0.34990547 0.06118083],[0.75004703 0.09243037],[0.66367625 0.24601575]
[0.34990474 0.05988464],[0.75004739 0.09113418],[0.66367327 0.24472009]
[0.34990401 0.05858844],[0.75004775 0.08983798],[0.66367029 0.24342444]
[0.34990328 0.05729225],[0.75004812 0.08854179],[0.66366731 0.24212878]
[0.34990255 0.05599606],[0.75004848 0.08724559],[0.66366433 0.24083312]
[0.34990183 0.05469987],[0.75004884 0.0859494 ],[0.66366135 0.23953747]
[0.3499011  0.05340368],[0.7500492  0.08465321],[0.66365837 0.23824181]
[0.34990037 0.05210749],[0.75004957 0.08335701],[0.66365539 0.23694615]
[0.34989964 0.0508113 ],[0.75004993 0.08206082],[0.66365241 0.2356505 ]
[0.34989891 0.04951511],[0.75005029 0.08076462],[0.66364943 0.23435484]
[0.34989818 0.04821892],[0.75005066 0.07946843],[0.66364645 0.23305919]
[0.34989745 0.04692273],[0.75005102 0.07817223],[0.66364347 0.23176353]
[0.34989672 0.04562654],[0.75005138 0.07687604],[0.6636405  0.23046787]
[0.34989599 0.04433035],[0.75005174 0.07557985],[0.66363752 0.22917222]
[0.34989526 0.04303415],[0.75005211 0.07428365],[0.66363454 0.22787656]
[0.34989453 0.04173796],[0.75005247 0.07298746],[0.66363156 0.2265809 ]
[0.3498938  0.04044177],[0.75005283 0.07169126],[0.66362858 0.22528525]
[0.34989308 0.03914558],[0.75005319 0.07039507],[0.6636256  0.22398959]
[0.34989235 0.03784939],[0.75005356 0.06909888],[0.66362262 0.22269394]
[0.34989162 0.0365532 ],[0.75005392 0.06780268],[0.66361964 0.22139828]
[0.34989089 0.03525701],[0.75005428 0.06650649],[0.66361666 0.22010262]
[0.34989016 0.03396082],[0.75005465 0.06521029],[0.66361368 0.21880697]
[0.34988943 0.03266463],[0.75005501 0.0639141 ],[0.6636107  0.21751131]
[0.3498887  0.03136844],[0.75005537 0.06261791],[0.66360772 0.21621565]
[0.34988797 0.03007225],[0.75005573 0.06132171],[0.66360475 0.21492   ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66360177 0.21362434]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66359879 0.21232869]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66359581 0.21103303]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66359283 0.20973737]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66358985 0.20844172]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66358687 0.20714606]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66358389 0.2058504 ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66358091 0.20455475]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66357793 0.20325909]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66357495 0.20196344]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66357197 0.20066778]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66356899 0.19937212]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66356602 0.19807647]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66356304 0.19678081]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66356006 0.19548516]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66355708 0.1941895 ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6635541  0.19289384]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66355112 0.19159819]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66354814 0.19030253]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66354516 0.18900687]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66354218 0.18771122]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6635392  0.18641556]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66353622 0.18511991]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66353324 0.18382425]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66353027 0.18252859]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66352729 0.18123294]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66352431 0.17993728]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66352133 0.17864162]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66351835 0.17734597]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66351537 0.17605031]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66351239 0.17475466]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66350941 0.173459  ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66350643 0.17216334]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66350345 0.17086769]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66350047 0.16957203]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66349749 0.16827637]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66349452 0.16698072]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66349154 0.16568506]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66348856 0.16438941]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66348558 0.16309375]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6634826  0.16179809]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66347962 0.16050244]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66347664 0.15920678]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66347366 0.15791113]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66347068 0.15661547]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6634677  0.15531981]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66346472 0.15402416]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66346174 0.1527285 ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66345876 0.15143284]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66345579 0.15013719]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66345281 0.14884153]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66344983 0.14754588]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66344685 0.14625022]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66344387 0.14495456]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66344089 0.14365891]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66343791 0.14236325]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66343493 0.14106759]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66343195 0.13977194]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66342897 0.13847628]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66342599 0.13718063]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66342301 0.13588497]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66342004 0.13458931]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66341706 0.13329366]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66341408 0.131998  ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6634111  0.13070234]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66340812 0.12940669]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66340514 0.12811103]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66340216 0.12681538]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66339918 0.12551972]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6633962  0.12422406]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66339322 0.12292841]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66339024 0.12163275]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66338726 0.12033709]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66338429 0.11904144]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66338131 0.11774578]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66337833 0.11645013]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66337535 0.11515447]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66337237 0.11385881]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66336939 0.11256316]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66336641 0.1112675 ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66336343 0.10997185]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66336045 0.10867619]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66335747 0.10738053]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66335449 0.10608488]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66335151 0.10478922]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66334853 0.10349356]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66334556 0.10219791]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66334258 0.10090225]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6633396 0.0996066]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66333662 0.09831094]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66333364 0.09701528]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66333066 0.09571963]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66332768 0.09442397]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.6633247  0.09312831]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66332172 0.09183266]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66331874 0.090537  ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66331576 0.08924135]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66331278 0.08794569]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66330981 0.08665003]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66330683 0.08535438]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66330385 0.08405872]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66330087 0.08276306]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66329789 0.08146741]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66329491 0.08017175]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66329193 0.0788761 ]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328895 0.07758044]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328597 0.07628478]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328299 0.07498913]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
[0.34988754 0.02929681],[0.75005595 0.06054628],[0.66328122 0.07421693]
