1.0
 
[-2.84526070e-03 -1.99989965e+01],[ 1.28369317e-03 -1.99990458e+01],[-9.91904785e-03 -1.99975526e+01]
[0.349997   0.20803176],[0.75000135 0.23928168],[0.66405204 0.39279889]
[0.34999687 0.20709995],[0.75000141 0.23834986],[0.66405158 0.39186714]
[0.34999673 0.20614809],[0.75000147 0.237398  ],[0.66405111 0.39091536]
[0.34999659 0.2051762 ],[0.75000154 0.23642611],[0.66405063 0.38994353]
[0.34999645 0.20418426],[0.7500016  0.23543417],[0.66405014 0.38895167]
[0.34999631 0.20317229],[0.75000166 0.2344222 ],[0.66404964 0.38793977]
[0.34999616 0.20214028],[0.75000173 0.23339018],[0.66404914 0.38690783]
[0.34999601 0.20108823],[0.7500018  0.23233813],[0.66404862 0.38585586]
[0.34999586 0.20001614],[0.75000187 0.23126604],[0.66404809 0.38478384]
[0.34999571 0.19892401],[0.75000194 0.2301739 ],[0.66404755 0.38369179]
[0.34999555 0.19781184],[0.75000201 0.22906173],[0.664047  0.3825797]
[0.34999539 0.19667963],[0.75000208 0.22792952],[0.66404644 0.38144758]
[0.34999523 0.19552739],[0.75000215 0.22677728],[0.66404587 0.38029541]
[0.34999506 0.1943551 ],[0.75000223 0.22560499],[0.6640453  0.37912321]
[0.34999489 0.19316278],[0.7500023  0.22441266],[0.66404471 0.37793098]
[0.34999472 0.19195042],[0.75000238 0.22320029],[0.66404411 0.3767187 ]
[0.34999454 0.19071801],[0.75000246 0.22196789],[0.6640435  0.37548638]
[0.34999437 0.18946557],[0.75000254 0.22071544],[0.66404288 0.37423403]
[0.34999419 0.18819309],[0.75000262 0.21944296],[0.66404226 0.37296164]
[0.349994   0.18690151],[0.7500027  0.21815138],[0.66404162 0.37167016]
[0.34999382 0.18560511],[0.75000279 0.21685497],[0.66404098 0.37037385]
[0.34999364 0.18430871],[0.75000287 0.21555857],[0.66404034 0.36907754]
[0.34999345 0.1830123 ],[0.75000295 0.21426216],[0.6640397  0.36778123]
[0.34999327 0.1817159 ],[0.75000303 0.21296575],[0.66403906 0.36648492]
[0.34999309 0.1804195 ],[0.75000312 0.21166935],[0.66403842 0.36518861]
[0.3499929  0.17912309],[0.7500032  0.21037294],[0.66403778 0.3638923 ]
[0.34999272 0.17782669],[0.75000328 0.20907653],[0.66403714 0.36259599]
[0.34999254 0.17653029],[0.75000337 0.20778013],[0.6640365  0.36129968]
[0.34999235 0.17523389],[0.75000345 0.20648372],[0.66403586 0.36000337]
[0.34999217 0.17393748],[0.75000353 0.20518732],[0.66403522 0.35870706]
[0.34999198 0.17264108],[0.75000361 0.20389091],[0.66403458 0.35741075]
[0.3499918  0.17134468],[0.7500037 0.2025945],[0.66403394 0.35611444]
[0.34999162 0.17004827],[0.75000378 0.2012981 ],[0.66403331 0.35481813]
[0.34999143 0.16875187],[0.75000386 0.20000169],[0.66403267 0.35352182]
[0.34999125 0.16745547],[0.75000395 0.19870529],[0.66403203 0.35222551]
[0.34999107 0.16615906],[0.75000403 0.19740888],[0.66403139 0.3509292 ]
[0.34999088 0.16486266],[0.75000411 0.19611247],[0.66403075 0.34963289]
[0.3499907  0.16356626],[0.75000419 0.19481607],[0.66403011 0.34833658]
[0.34999052 0.16226986],[0.75000428 0.19351966],[0.66402947 0.34704027]
[0.34999033 0.16097345],[0.75000436 0.19222325],[0.66402883 0.34574396]
[0.34999015 0.15967705],[0.75000444 0.19092685],[0.66402819 0.34444765]
[0.34998996 0.15838065],[0.75000453 0.18963044],[0.66402755 0.34315134]
[0.34998978 0.15708424],[0.75000461 0.18833404],[0.66402691 0.34185503]
[0.3499896  0.15578784],[0.75000469 0.18703763],[0.66402627 0.34055872]
[0.34998941 0.15449144],[0.75000477 0.18574122],[0.66402563 0.33926241]
[0.34998923 0.15319504],[0.75000486 0.18444482],[0.66402499 0.3379661 ]
[0.34998905 0.15189863],[0.75000494 0.18314841],[0.66402435 0.33666979]
[0.34998886 0.15060223],[0.75000502 0.18185201],[0.66402371 0.33537348]
[0.34998868 0.14930583],[0.7500051 0.1805556],[0.66402307 0.33407717]
[0.3499885  0.14800942],[0.75000519 0.17925919],[0.66402243 0.33278086]
[0.34998831 0.14671302],[0.75000527 0.17796279],[0.66402179 0.33148455]
[0.34998813 0.14541662],[0.75000535 0.17666638],[0.66402115 0.33018824]
[0.34998794 0.14412021],[0.75000544 0.17536997],[0.66402052 0.32889193]
[0.34998776 0.14282381],[0.75000552 0.17407357],[0.66401988 0.32759562]
[0.34998758 0.14152741],[0.7500056  0.17277716],[0.66401924 0.32629931]
[0.34998739 0.14023101],[0.75000568 0.17148076],[0.6640186 0.325003 ]
[0.34998721 0.1389346 ],[0.75000577 0.17018435],[0.66401796 0.32370669]
[0.34998703 0.1376382 ],[0.75000585 0.16888794],[0.66401732 0.32241038]
[0.34998684 0.1363418 ],[0.75000593 0.16759154],[0.66401668 0.32111407]
[0.34998666 0.13504539],[0.75000602 0.16629513],[0.66401604 0.31981776]
[0.34998648 0.13374899],[0.7500061  0.16499873],[0.6640154  0.31852145]
[0.34998629 0.13245259],[0.75000618 0.16370232],[0.66401476 0.31722514]
[0.34998611 0.13115618],[0.75000626 0.16240591],[0.66401412 0.31592883]
[0.34998592 0.12985978],[0.75000635 0.16110951],[0.66401348 0.31463252]
[0.34998574 0.12856338],[0.75000643 0.1598131 ],[0.66401284 0.31333621]
[0.34998556 0.12726698],[0.75000651 0.15851669],[0.6640122 0.3120399]
[0.34998537 0.12597057],[0.75000659 0.15722029],[0.66401156 0.31074359]
[0.34998519 0.12467417],[0.75000668 0.15592388],[0.66401092 0.30944728]
[0.34998501 0.12337777],[0.75000676 0.15462748],[0.66401028 0.30815097]
[0.34998482 0.12208136],[0.75000684 0.15333107],[0.66400964 0.30685466]
[0.34998464 0.12078496],[0.75000693 0.15203466],[0.664009   0.30555835]
[0.34998446 0.11948856],[0.75000701 0.15073826],[0.66400836 0.30426204]
[0.34998427 0.11819216],[0.75000709 0.14944185],[0.66400773 0.30296573]
[0.34998409 0.11689575],[0.75000717 0.14814545],[0.66400709 0.30166942]
[0.3499839  0.11559935],[0.75000726 0.14684904],[0.66400645 0.30037311]
[0.34998372 0.11430295],[0.75000734 0.14555263],[0.66400581 0.2990768 ]
[0.34998354 0.11300654],[0.75000742 0.14425623],[0.66400517 0.29778049]
[0.34998335 0.11171014],[0.75000751 0.14295982],[0.66400453 0.29648418]
[0.34998317 0.11041374],[0.75000759 0.14166341],[0.66400389 0.29518787]
[0.34998299 0.10911733],[0.75000767 0.14036701],[0.66400325 0.29389156]
[0.3499828  0.10782093],[0.75000775 0.1390706 ],[0.66400261 0.29259525]
[0.34998262 0.10652453],[0.75000784 0.1377742 ],[0.66400197 0.29129894]
[0.34998244 0.10522813],[0.75000792 0.13647779],[0.66400133 0.29000263]
[0.34998225 0.10393172],[0.750008   0.13518138],[0.66400069 0.28870632]
[0.34998207 0.10263532],[0.75000809 0.13388498],[0.66400005 0.28741001]
[0.34998188 0.10133892],[0.75000817 0.13258857],[0.66399941 0.2861137 ]
[0.3499817  0.10004251],[0.75000825 0.13129217],[0.66399877 0.28481739]
[0.34998152 0.09874611],[0.75000833 0.12999576],[0.66399813 0.28352108]
[0.34998133 0.09744971],[0.75000842 0.12869935],[0.66399749 0.28222477]
[0.34998115 0.09615331],[0.7500085  0.12740295],[0.66399685 0.28092846]
[0.34998097 0.0948569 ],[0.75000858 0.12610654],[0.66399621 0.27963215]
[0.34998078 0.0935605 ],[0.75000866 0.12481013],[0.66399558 0.27833584]
[0.3499806 0.0922641],[0.75000875 0.12351373],[0.66399494 0.27703953]
[0.34998042 0.09096769],[0.75000883 0.12221732],[0.6639943  0.27574322]
[0.34998023 0.08967129],[0.75000891 0.12092092],[0.66399366 0.27444691]
[0.34998005 0.08837489],[0.750009   0.11962451],[0.66399302 0.2731506 ]
[0.34997986 0.08707848],[0.75000908 0.1183281 ],[0.66399238 0.27185429]
[0.34997968 0.08578208],[0.75000916 0.1170317 ],[0.66399174 0.27055798]
[0.3499795  0.08448568],[0.75000924 0.11573529],[0.6639911  0.26926167]
[0.34997931 0.08318928],[0.75000933 0.11443889],[0.66399046 0.26796536]
[0.34997913 0.08189287],[0.75000941 0.11314248],[0.66398982 0.26666905]
[0.34997895 0.08059647],[0.75000949 0.11184607],[0.66398918 0.26537274]
[0.34997876 0.07930007],[0.75000958 0.11054967],[0.66398854 0.26407643]
[0.34997858 0.07800366],[0.75000966 0.10925326],[0.6639879  0.26278012]
[0.3499784  0.07670726],[0.75000974 0.10795686],[0.66398726 0.26148381]
[0.34997821 0.07541086],[0.75000982 0.10666045],[0.66398662 0.2601875 ]
[0.34997803 0.07411446],[0.75000991 0.10536404],[0.66398598 0.25889119]
[0.34997785 0.07281805],[0.75000999 0.10406764],[0.66398534 0.25759488]
[0.34997766 0.07152165],[0.75001007 0.10277123],[0.6639847  0.25629857]
[0.34997748 0.07022525],[0.75001016 0.10147482],[0.66398406 0.25500226]
[0.34997729 0.06892884],[0.75001024 0.10017842],[0.66398342 0.25370595]
[0.34997711 0.06763244],[0.75001032 0.09888201],[0.66398279 0.25240964]
[0.34997693 0.06633604],[0.7500104  0.09758561],[0.66398215 0.25111333]
[0.34997674 0.06503963],[0.75001049 0.0962892 ],[0.66398151 0.24981702]
[0.34997656 0.06374323],[0.75001057 0.09499279],[0.66398087 0.24852071]
[0.34997638 0.06244683],[0.75001065 0.09369639],[0.66398023 0.2472244 ]
[0.34997619 0.06115043],[0.75001073 0.09239998],[0.66397959 0.24592809]
[0.34997601 0.05985402],[0.75001082 0.09110358],[0.66397895 0.24463178]
[0.34997583 0.05855762],[0.7500109  0.08980717],[0.66397831 0.24333547]
[0.34997564 0.05726122],[0.75001098 0.08851076],[0.66397767 0.24203916]
[0.34997546 0.05596481],[0.75001107 0.08721436],[0.66397703 0.24074285]
[0.34997527 0.05466841],[0.75001115 0.08591795],[0.66397639 0.23944654]
[0.34997509 0.05337201],[0.75001123 0.08462154],[0.66397575 0.23815023]
[0.34997491 0.0520756 ],[0.75001131 0.08332514],[0.66397511 0.23685392]
[0.34997472 0.0507792 ],[0.7500114  0.08202873],[0.66397447 0.23555761]
[0.34997454 0.0494828 ],[0.75001148 0.08073233],[0.66397383 0.2342613 ]
[0.34997436 0.0481864 ],[0.75001156 0.07943592],[0.66397319 0.23296499]
[0.34997417 0.04688999],[0.75001165 0.07813951],[0.66397255 0.23166868]
[0.34997399 0.04559359],[0.75001173 0.07684311],[0.66397191 0.23037237]
[0.34997381 0.04429719],[0.75001181 0.0755467 ],[0.66397127 0.22907606]
[0.34997362 0.04300078],[0.75001189 0.0742503 ],[0.66397063 0.22777975]
[0.34997344 0.04170438],[0.75001198 0.07295389],[0.66397    0.22648344]
[0.34997325 0.04040798],[0.75001206 0.07165748],[0.66396936 0.22518713]
[0.34997307 0.03911158],[0.75001214 0.07036108],[0.66396872 0.22389082]
[0.34997289 0.03781517],[0.75001223 0.06906467],[0.66396808 0.22259451]
[0.3499727  0.03651877],[0.75001231 0.06776826],[0.66396744 0.2212982 ]
[0.34997252 0.03522237],[0.75001239 0.06647186],[0.6639668  0.22000189]
[0.34997234 0.03392596],[0.75001247 0.06517545],[0.66396616 0.21870558]
[0.34997215 0.03262956],[0.75001256 0.06387905],[0.66396552 0.21740927]
[0.34997197 0.03133316],[0.75001264 0.06258264],[0.66396488 0.21611296]
[0.34997179 0.03003675],[0.75001272 0.06128623],[0.66396424 0.21481665]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639636  0.21352034]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66396296 0.21222403]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66396232 0.21092772]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66396168 0.20963141]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66396104 0.2083351 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639604  0.20703879]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395976 0.20574248]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395912 0.20444617]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395848 0.20314986]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395785 0.20185355]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395721 0.20055724]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395657 0.19926093]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395593 0.19796462]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395529 0.19666831]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395465 0.195372  ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395401 0.19407569]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395337 0.19277938]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395273 0.19148307]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395209 0.19018676]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395145 0.18889045]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395081 0.18759414]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66395017 0.18629783]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394953 0.18500152]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394889 0.18370521]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394825 0.1824089 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394761 0.18111259]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394697 0.17981628]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394633 0.17851997]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394569 0.17722366]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394506 0.17592735]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394442 0.17463104]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394378 0.17333473]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394314 0.17203842]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639425  0.17074211]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394186 0.1694458 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394122 0.16814949]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66394058 0.16685318]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393994 0.16555687]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639393  0.16426056]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393866 0.16296425]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393802 0.16166794]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393738 0.16037163]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393674 0.15907532]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639361  0.15777901]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393546 0.1564827 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393482 0.15518639]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393418 0.15389008]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393354 0.15259377]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639329  0.15129746]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393227 0.15000115]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393163 0.14870484]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393099 0.14740853]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66393035 0.14611222]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392971 0.14481591]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392907 0.1435196 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392843 0.14222329]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392779 0.14092698]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392715 0.13963067]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392651 0.13833436]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392587 0.13703805]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392523 0.13574174]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392459 0.13444543]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392395 0.13314912]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392331 0.13185281]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392267 0.1305565 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392203 0.12926019]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392139 0.12796388]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392075 0.12666757]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66392011 0.12537126]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391948 0.12407495]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391884 0.12277864]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639182  0.12148233]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391756 0.12018602]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391692 0.11888971]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391628 0.1175934 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391564 0.11629709]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.663915   0.11500078]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391436 0.11370447]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391372 0.11240816]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391308 0.11111185]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391244 0.10981554]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639118  0.10851923]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391116 0.10722291]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66391052 0.1059266 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390988 0.10463029]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390924 0.10333398]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.6639086  0.10203767]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390796 0.10074136]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390733 0.09944505]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390669 0.09814874]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390605 0.09685243]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390541 0.09555612]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390477 0.09425981]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390413 0.0929635 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390349 0.09166719]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390285 0.09037088]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390221 0.08907457]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390157 0.08777826]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390093 0.08648195]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66390029 0.08518564]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389965 0.08388933]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389901 0.08259302]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389837 0.08129671]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389773 0.0800004 ]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389709 0.07870409]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389645 0.07740778]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389581 0.07611147]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389517 0.07481516]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
[0.34997168 0.02929585],[0.75001277 0.06054533],[0.66389488 0.07421637]
