1.0
 
[-1.46363089e-03 -1.99997606e+01],[ 5.74436626e-04 -1.99998099e+01],[-3.99024697e-03 -1.99994361e+01]
[0.34999846 0.20803095],[0.7500006  0.23928087],[0.66405833 0.3927969 ]
[0.34999839 0.2070991 ],[0.75000063 0.23834902],[0.66405814 0.39186506]
[0.34999833 0.20614721],[0.75000066 0.23739712],[0.66405796 0.39091318]
[0.34999825 0.20517528],[0.75000068 0.23642519],[0.66405776 0.38994127]
[0.34999818 0.20418331],[0.75000071 0.23543321],[0.66405757 0.38894931]
[0.34999811 0.20317129],[0.75000074 0.2344212 ],[0.66405737 0.38793731]
[0.34999803 0.20213924],[0.75000077 0.23338915],[0.66405717 0.38690528]
[0.34999796 0.20108715],[0.7500008  0.23233705],[0.66405696 0.38585321]
[0.34999788 0.20001502],[0.75000083 0.23126492],[0.66405675 0.38478109]
[0.3499978  0.19892285],[0.75000086 0.23017275],[0.66405653 0.38368894]
[0.34999772 0.19781064],[0.75000089 0.22906053],[0.66405632 0.38257674]
[0.34999764 0.19667839],[0.75000092 0.22792828],[0.66405609 0.38144451]
[0.34999755 0.1955261 ],[0.75000096 0.22677599],[0.66405587 0.38029224]
[0.34999747 0.19435377],[0.75000099 0.22560365],[0.66405564 0.37911993]
[0.34999738 0.1931614 ],[0.75000102 0.22441128],[0.6640554  0.37792758]
[0.34999729 0.19194899],[0.75000106 0.22319887],[0.66405516 0.37671519]
[0.34999721 0.19071654],[0.75000109 0.22196642],[0.66405492 0.37548276]
[0.34999711 0.18946405],[0.75000113 0.22071392],[0.66405467 0.37423029]
[0.34999702 0.18819152],[0.75000117 0.21944139],[0.66405442 0.37295778]
[0.34999693 0.1868999 ],[0.7500012  0.21814976],[0.66405417 0.37166617]
[0.34999683 0.18560346],[0.75000124 0.21685332],[0.66405391 0.37036976]
[0.34999674 0.18430702],[0.75000128 0.21555688],[0.66405366 0.36907334]
[0.34999665 0.18301059],[0.75000131 0.21426044],[0.6640534  0.36777692]
[0.34999655 0.18171415],[0.75000135 0.212964  ],[0.66405315 0.3664805 ]
[0.34999646 0.18041771],[0.75000139 0.21166756],[0.66405289 0.36518409]
[0.34999636 0.17912127],[0.75000142 0.21037112],[0.66405264 0.36388767]
[0.34999627 0.17782483],[0.75000146 0.20907468],[0.66405238 0.36259125]
[0.34999618 0.1765284 ],[0.7500015  0.20777824],[0.66405213 0.36129484]
[0.34999608 0.17523196],[0.75000153 0.2064818 ],[0.66405187 0.35999842]
[0.34999599 0.17393552],[0.75000157 0.20518536],[0.66405162 0.358702  ]
[0.34999589 0.17263908],[0.75000161 0.20388891],[0.66405136 0.35740558]
[0.3499958  0.17134265],[0.75000164 0.20259247],[0.66405111 0.35610917]
[0.34999571 0.17004621],[0.75000168 0.20129603],[0.66405085 0.35481275]
[0.34999561 0.16874977],[0.75000172 0.19999959],[0.6640506  0.35351633]
[0.34999552 0.16745333],[0.75000175 0.19870315],[0.66405034 0.35221991]
[0.34999542 0.1661569 ],[0.75000179 0.19740671],[0.66405009 0.3509235 ]
[0.34999533 0.16486046],[0.75000183 0.19611027],[0.66404983 0.34962708]
[0.34999524 0.16356402],[0.75000186 0.19481383],[0.66404958 0.34833066]
[0.34999514 0.16226758],[0.7500019  0.19351739],[0.66404932 0.34703424]
[0.34999505 0.16097114],[0.75000194 0.19222095],[0.66404906 0.34573783]
[0.34999495 0.15967471],[0.75000198 0.19092451],[0.66404881 0.34444141]
[0.34999486 0.15837827],[0.75000201 0.18962806],[0.66404855 0.34314499]
[0.34999477 0.15708183],[0.75000205 0.18833162],[0.6640483  0.34184857]
[0.34999467 0.15578539],[0.75000209 0.18703518],[0.66404804 0.34055216]
[0.34999458 0.15448896],[0.75000212 0.18573874],[0.66404779 0.33925574]
[0.34999448 0.15319252],[0.75000216 0.1844423 ],[0.66404753 0.33795932]
[0.34999439 0.15189608],[0.7500022  0.18314586],[0.66404728 0.33666291]
[0.34999429 0.15059964],[0.75000223 0.18184942],[0.66404702 0.33536649]
[0.3499942 0.1493032],[0.75000227 0.18055298],[0.66404677 0.33407007]
[0.34999411 0.14800677],[0.75000231 0.17925654],[0.66404651 0.33277365]
[0.34999401 0.14671033],[0.75000234 0.1779601 ],[0.66404626 0.33147724]
[0.34999392 0.14541389],[0.75000238 0.17666365],[0.664046   0.33018082]
[0.34999382 0.14411745],[0.75000242 0.17536721],[0.66404575 0.3288844 ]
[0.34999373 0.14282102],[0.75000245 0.17407077],[0.66404549 0.32758798]
[0.34999364 0.14152458],[0.75000249 0.17277433],[0.66404524 0.32629157]
[0.34999354 0.14022814],[0.75000253 0.17147789],[0.66404498 0.32499515]
[0.34999345 0.1389317 ],[0.75000256 0.17018145],[0.66404473 0.32369873]
[0.34999335 0.13763526],[0.7500026  0.16888501],[0.66404447 0.32240231]
[0.34999326 0.13633883],[0.75000264 0.16758857],[0.66404422 0.3211059 ]
[0.34999317 0.13504239],[0.75000267 0.16629213],[0.66404396 0.31980948]
[0.34999307 0.13374595],[0.75000271 0.16499569],[0.66404371 0.31851306]
[0.34999298 0.13244951],[0.75000275 0.16369925],[0.66404345 0.31721664]
[0.34999288 0.13115308],[0.75000279 0.1624028 ],[0.6640432  0.31592023]
[0.34999279 0.12985664],[0.75000282 0.16110636],[0.66404294 0.31462381]
[0.3499927 0.1285602],[0.75000286 0.15980992],[0.66404269 0.31332739]
[0.3499926  0.12726376],[0.7500029  0.15851348],[0.66404243 0.31203098]
[0.34999251 0.12596732],[0.75000293 0.15721704],[0.66404218 0.31073456]
[0.34999241 0.12467089],[0.75000297 0.1559206 ],[0.66404192 0.30943814]
[0.34999232 0.12337445],[0.75000301 0.15462416],[0.66404166 0.30814172]
[0.34999223 0.12207801],[0.75000304 0.15332772],[0.66404141 0.30684531]
[0.34999213 0.12078157],[0.75000308 0.15203128],[0.66404115 0.30554889]
[0.34999204 0.11948514],[0.75000312 0.15073484],[0.6640409  0.30425247]
[0.34999194 0.1181887 ],[0.75000315 0.14943839],[0.66404064 0.30295605]
[0.34999185 0.11689226],[0.75000319 0.14814195],[0.66404039 0.30165964]
[0.34999176 0.11559582],[0.75000323 0.14684551],[0.66404013 0.30036322]
[0.34999166 0.11429939],[0.75000326 0.14554907],[0.66403988 0.2990668 ]
[0.34999157 0.11300295],[0.7500033  0.14425263],[0.66403962 0.29777038]
[0.34999147 0.11170651],[0.75000334 0.14295619],[0.66403937 0.29647397]
[0.34999138 0.11041007],[0.75000337 0.14165975],[0.66403911 0.29517755]
[0.34999128 0.10911363],[0.75000341 0.14036331],[0.66403886 0.29388113]
[0.34999119 0.1078172 ],[0.75000345 0.13906687],[0.6640386  0.29258471]
[0.3499911  0.10652076],[0.75000348 0.13777043],[0.66403835 0.2912883 ]
[0.349991   0.10522432],[0.75000352 0.13647399],[0.66403809 0.28999188]
[0.34999091 0.10392788],[0.75000356 0.13517754],[0.66403784 0.28869546]
[0.34999081 0.10263145],[0.7500036 0.1338811],[0.66403758 0.28739905]
[0.34999072 0.10133501],[0.75000363 0.13258466],[0.66403733 0.28610263]
[0.34999063 0.10003857],[0.75000367 0.13128822],[0.66403707 0.28480621]
[0.34999053 0.09874213],[0.75000371 0.12999178],[0.66403682 0.28350979]
[0.34999044 0.09744569],[0.75000374 0.12869534],[0.66403656 0.28221338]
[0.34999034 0.09614926],[0.75000378 0.1273989 ],[0.66403631 0.28091696]
[0.34999025 0.09485282],[0.75000382 0.12610246],[0.66403605 0.27962054]
[0.34999016 0.09355638],[0.75000385 0.12480602],[0.6640358  0.27832412]
[0.34999006 0.09225994],[0.75000389 0.12350958],[0.66403554 0.27702771]
[0.34998997 0.09096351],[0.75000393 0.12221314],[0.66403529 0.27573129]
[0.34998987 0.08966707],[0.75000396 0.12091669],[0.66403503 0.27443487]
[0.34998978 0.08837063],[0.750004   0.11962025],[0.66403478 0.27313845]
[0.34998969 0.08707419],[0.75000404 0.11832381],[0.66403452 0.27184204]
[0.34998959 0.08577775],[0.75000407 0.11702737],[0.66403427 0.27054562]
[0.3499895  0.08448132],[0.75000411 0.11573093],[0.66403401 0.2692492 ]
[0.3499894  0.08318488],[0.75000415 0.11443449],[0.66403375 0.26795278]
[0.34998931 0.08188844],[0.75000418 0.11313805],[0.6640335  0.26665637]
[0.34998922 0.080592  ],[0.75000422 0.11184161],[0.66403324 0.26535995]
[0.34998912 0.07929557],[0.75000426 0.11054517],[0.66403299 0.26406353]
[0.34998903 0.07799913],[0.7500043  0.10924873],[0.66403273 0.26276712]
[0.34998893 0.07670269],[0.75000433 0.10795228],[0.66403248 0.2614707 ]
[0.34998884 0.07540625],[0.75000437 0.10665584],[0.66403222 0.26017428]
[0.34998875 0.07410981],[0.75000441 0.1053594 ],[0.66403197 0.25887786]
[0.34998865 0.07281338],[0.75000444 0.10406296],[0.66403171 0.25758145]
[0.34998856 0.07151694],[0.75000448 0.10276652],[0.66403146 0.25628503]
[0.34998846 0.0702205 ],[0.75000452 0.10147008],[0.6640312  0.25498861]
[0.34998837 0.06892406],[0.75000455 0.10017364],[0.66403095 0.25369219]
[0.34998827 0.06762763],[0.75000459 0.0988772 ],[0.66403069 0.25239578]
[0.34998818 0.06633119],[0.75000463 0.09758076],[0.66403044 0.25109936]
[0.34998809 0.06503475],[0.75000466 0.09628432],[0.66403018 0.24980294]
[0.34998799 0.06373831],[0.7500047  0.09498788],[0.66402993 0.24850652]
[0.3499879  0.06244188],[0.75000474 0.09369143],[0.66402967 0.24721011]
[0.3499878  0.06114544],[0.75000477 0.09239499],[0.66402942 0.24591369]
[0.34998771 0.059849  ],[0.75000481 0.09109855],[0.66402916 0.24461727]
[0.34998762 0.05855256],[0.75000485 0.08980211],[0.66402891 0.24332085]
[0.34998752 0.05725612],[0.75000488 0.08850567],[0.66402865 0.24202444]
[0.34998743 0.05595969],[0.75000492 0.08720923],[0.6640284  0.24072802]
[0.34998733 0.05466325],[0.75000496 0.08591279],[0.66402814 0.2394316 ]
[0.34998724 0.05336681],[0.75000499 0.08461635],[0.66402789 0.23813519]
[0.34998715 0.05207037],[0.75000503 0.08331991],[0.66402763 0.23683877]
[0.34998705 0.05077394],[0.75000507 0.08202347],[0.66402738 0.23554235]
[0.34998696 0.0494775 ],[0.75000511 0.08072703],[0.66402712 0.23424593]
[0.34998686 0.04818106],[0.75000514 0.07943058],[0.66402687 0.23294952]
[0.34998677 0.04688462],[0.75000518 0.07813414],[0.66402661 0.2316531 ]
[0.34998668 0.04558818],[0.75000522 0.0768377 ],[0.66402636 0.23035668]
[0.34998658 0.04429175],[0.75000525 0.07554126],[0.6640261  0.22906026]
[0.34998649 0.04299531],[0.75000529 0.07424482],[0.66402584 0.22776385]
[0.34998639 0.04169887],[0.75000533 0.07294838],[0.66402559 0.22646743]
[0.3499863  0.04040243],[0.75000536 0.07165194],[0.66402533 0.22517101]
[0.34998621 0.039106  ],[0.7500054 0.0703555],[0.66402508 0.22387459]
[0.34998611 0.03780956],[0.75000544 0.06905906],[0.66402482 0.22257818]
[0.34998602 0.03651312],[0.75000547 0.06776262],[0.66402457 0.22128176]
[0.34998592 0.03521668],[0.75000551 0.06646617],[0.66402431 0.21998534]
[0.34998583 0.03392024],[0.75000555 0.06516973],[0.66402406 0.21868892]
[0.34998574 0.03262381],[0.75000558 0.06387329],[0.6640238  0.21739251]
[0.34998564 0.03132737],[0.75000562 0.06257685],[0.66402355 0.21609609]
[0.34998555 0.03003093],[0.75000566 0.06128041],[0.66402329 0.21479967]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402304 0.21350326]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402278 0.21220684]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402253 0.21091042]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402227 0.209614  ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402202 0.20831759]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402176 0.20702117]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402151 0.20572475]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402125 0.20442833]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.664021   0.20313192]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402074 0.2018355 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402049 0.20053908]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66402023 0.19924266]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401998 0.19794625]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401972 0.19664983]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401947 0.19535341]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401921 0.19405699]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401896 0.19276058]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640187  0.19146416]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401844 0.19016774]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401819 0.18887133]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401793 0.18757491]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401768 0.18627849]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401742 0.18498207]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401717 0.18368566]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401691 0.18238924]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401666 0.18109282]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640164 0.1797964]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401615 0.17849999]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401589 0.17720357]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401564 0.17590715]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401538 0.17461073]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401513 0.17331432]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401487 0.1720179 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401462 0.17072148]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401436 0.16942506]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401411 0.16812865]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401385 0.16683223]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640136  0.16553581]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401334 0.1642394 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401309 0.16294298]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401283 0.16164656]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401258 0.16035014]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401232 0.15905373]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401207 0.15775731]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401181 0.15646089]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401156 0.15516447]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640113  0.15386806]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401105 0.15257164]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401079 0.15127522]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401053 0.1499788 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401028 0.14868239]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66401002 0.14738597]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400977 0.14608955]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400951 0.14479313]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400926 0.14349672]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.664009  0.1422003]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400875 0.14090388]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400849 0.13960746]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400824 0.13831105]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400798 0.13701463]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400773 0.13571821]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400747 0.1344218 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400722 0.13312538]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400696 0.13182896]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400671 0.13053254]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400645 0.12923613]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640062  0.12793971]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400594 0.12664329]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400569 0.12534687]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400543 0.12405046]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400518 0.12275404]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400492 0.12145762]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400467 0.1201612 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400441 0.11886479]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400416 0.11756837]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640039  0.11627195]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400365 0.11497553]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400339 0.11367912]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400314 0.1123827 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400288 0.11108628]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400262 0.10978987]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400237 0.10849345]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400211 0.10719703]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400186 0.10590061]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6640016 0.1046042]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400135 0.10330778]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400109 0.10201136]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400084 0.10071494]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400058 0.09941853]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400033 0.09812211]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66400007 0.09682569]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399982 0.09552927]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399956 0.09423286]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399931 0.09293644]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399905 0.09164002]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6639988 0.0903436]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399854 0.08904719]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399829 0.08775077]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399803 0.08645435]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399778 0.08515794]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399752 0.08386152]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399727 0.0825651 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399701 0.08126868]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399676 0.07997227]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.6639965  0.07867585]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399625 0.07737943]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399599 0.07608301]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399574 0.0747866 ]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
[0.34998549 0.02929591],[0.75000568 0.06054539],[0.66399562 0.07421809]
