1.0
 
[-1.02548351e-02 -1.99948985e+01],[ 5.08617496e-03 -1.99949490e+01],[ -0.04170191 -19.98745495]
[0.34998914 0.20803611],[0.75000539 0.23928602],[0.66401835 0.3928096 ]
[0.34998866 0.20710448],[0.75000562 0.2383544 ],[0.66401641 0.39187832]
[0.34998818 0.20615282],[0.75000586 0.23740273],[0.66401443 0.39092701]
[0.34998768 0.20518113],[0.75000611 0.23643104],[0.6640124  0.38995568]
[0.34998717 0.2041894 ],[0.75000636 0.2354393 ],[0.66401034 0.38896432]
[0.34998665 0.20317763],[0.75000662 0.23442753],[0.66400823 0.38795293]
[0.34998612 0.20214583],[0.75000688 0.23339573],[0.66400608 0.38692151]
[0.34998559 0.201094  ],[0.75000715 0.23234389],[0.66400389 0.38587007]
[0.34998504 0.20002213],[0.75000742 0.23127202],[0.66400166 0.38479859]
[0.34998448 0.19893022],[0.7500077  0.23018011],[0.66399938 0.3837071 ]
[0.34998391 0.19781828],[0.75000798 0.22906817],[0.66399707 0.38259557]
[0.34998333 0.19668631],[0.75000827 0.22793619],[0.66399471 0.38146401]
[0.34998274 0.1955343 ],[0.75000856 0.22678418],[0.66399231 0.38031243]
[0.34998214 0.19436225],[0.75000886 0.22561213],[0.66398987 0.37914082]
[0.34998153 0.19317017],[0.75000916 0.22442005],[0.66398738 0.37794919]
[0.34998091 0.19195806],[0.75000947 0.22320793],[0.66398486 0.37673752]
[0.34998027 0.19072591],[0.75000978 0.22197578],[0.66398229 0.37550583]
[0.34997963 0.18947372],[0.7500101  0.22072359],[0.66397968 0.37425411]
[0.34997898 0.1882015 ],[0.75001042 0.21945137],[0.66397703 0.37298237]
[0.34997832 0.18691016],[0.75001075 0.21816003],[0.66397434 0.37169151]
[0.34997766 0.18561395],[0.75001108 0.21686381],[0.66397164 0.37039577]
[0.34997699 0.18431773],[0.75001141 0.21556759],[0.66396894 0.36910004]
[0.34997633 0.18302151],[0.75001174 0.21427137],[0.66396624 0.3678043 ]
[0.34997566 0.1817253 ],[0.75001207 0.21297515],[0.66396354 0.36650857]
[0.349975   0.18042908],[0.7500124  0.21167893],[0.66396084 0.36521283]
[0.34997434 0.17913287],[0.75001273 0.21038271],[0.66395814 0.3639171 ]
[0.34997367 0.17783665],[0.75001306 0.20908649],[0.66395544 0.36262137]
[0.34997301 0.17654043],[0.75001339 0.20779027],[0.66395274 0.36132563]
[0.34997234 0.17524422],[0.75001372 0.20649405],[0.66395004 0.3600299 ]
[0.34997168 0.173948  ],[0.75001405 0.20519783],[0.66394734 0.35873416]
[0.34997102 0.17265178],[0.75001437 0.20390161],[0.66394464 0.35743843]
[0.34997035 0.17135557],[0.7500147  0.20260539],[0.66394194 0.35614269]
[0.34996969 0.17005935],[0.75001503 0.20130917],[0.66393925 0.35484696]
[0.34996902 0.16876314],[0.75001536 0.20001295],[0.66393655 0.35355123]
[0.34996836 0.16746692],[0.75001569 0.19871673],[0.66393385 0.35225549]
[0.3499677 0.1661707],[0.75001602 0.19742051],[0.66393115 0.35095976]
[0.34996703 0.16487449],[0.75001635 0.19612429],[0.66392845 0.34966402]
[0.34996637 0.16357827],[0.75001668 0.19482808],[0.66392575 0.34836829]
[0.3499657  0.16228206],[0.75001701 0.19353186],[0.66392305 0.34707256]
[0.34996504 0.16098584],[0.75001734 0.19223564],[0.66392035 0.34577682]
[0.34996438 0.15968962],[0.75001767 0.19093942],[0.66391765 0.34448109]
[0.34996371 0.15839341],[0.750018  0.1896432],[0.66391495 0.34318535]
[0.34996305 0.15709719],[0.75001833 0.18834698],[0.66391225 0.34188962]
[0.34996238 0.15580097],[0.75001866 0.18705076],[0.66390955 0.34059388]
[0.34996172 0.15450476],[0.75001898 0.18575454],[0.66390685 0.33929815]
[0.34996106 0.15320854],[0.75001931 0.18445832],[0.66390415 0.33800242]
[0.34996039 0.15191233],[0.75001964 0.1831621 ],[0.66390145 0.33670668]
[0.34995973 0.15061611],[0.75001997 0.18186588],[0.66389875 0.33541095]
[0.34995906 0.14931989],[0.7500203  0.18056966],[0.66389605 0.33411521]
[0.3499584  0.14802368],[0.75002063 0.17927344],[0.66389335 0.33281948]
[0.34995774 0.14672746],[0.75002096 0.17797722],[0.66389065 0.33152374]
[0.34995707 0.14543124],[0.75002129 0.176681  ],[0.66388795 0.33022801]
[0.34995641 0.14413503],[0.75002162 0.17538478],[0.66388525 0.32893228]
[0.34995575 0.14283881],[0.75002195 0.17408856],[0.66388255 0.32763654]
[0.34995508 0.1415426 ],[0.75002228 0.17279234],[0.66387985 0.32634081]
[0.34995442 0.14024638],[0.75002261 0.17149613],[0.66387715 0.32504507]
[0.34995375 0.13895016],[0.75002294 0.17019991],[0.66387445 0.32374934]
[0.34995309 0.13765395],[0.75002327 0.16890369],[0.66387175 0.3224536 ]
[0.34995243 0.13635773],[0.7500236  0.16760747],[0.66386905 0.32115787]
[0.34995176 0.13506152],[0.75002392 0.16631125],[0.66386635 0.31986214]
[0.3499511 0.1337653],[0.75002425 0.16501503],[0.66386365 0.3185664 ]
[0.34995043 0.13246908],[0.75002458 0.16371881],[0.66386095 0.31727067]
[0.34994977 0.13117287],[0.75002491 0.16242259],[0.66385825 0.31597493]
[0.34994911 0.12987665],[0.75002524 0.16112637],[0.66385555 0.3146792 ]
[0.34994844 0.12858043],[0.75002557 0.15983015],[0.66385285 0.31338346]
[0.34994778 0.12728422],[0.7500259  0.15853393],[0.66385015 0.31208773]
[0.34994711 0.125988  ],[0.75002623 0.15723771],[0.66384745 0.310792  ]
[0.34994645 0.12469179],[0.75002656 0.15594149],[0.66384475 0.30949626]
[0.34994579 0.12339557],[0.75002689 0.15464527],[0.66384205 0.30820053]
[0.34994512 0.12209935],[0.75002722 0.15334905],[0.66383935 0.30690479]
[0.34994446 0.12080314],[0.75002755 0.15205283],[0.66383665 0.30560906]
[0.34994379 0.11950692],[0.75002788 0.15075661],[0.66383395 0.30431332]
[0.34994313 0.11821071],[0.75002821 0.1494604 ],[0.66383125 0.30301759]
[0.34994247 0.11691449],[0.75002853 0.14816418],[0.66382855 0.30172186]
[0.3499418  0.11561827],[0.75002886 0.14686796],[0.66382585 0.30042612]
[0.34994114 0.11432206],[0.75002919 0.14557174],[0.66382315 0.29913039]
[0.34994047 0.11302584],[0.75002952 0.14427552],[0.66382045 0.29783465]
[0.34993981 0.11172962],[0.75002985 0.1429793 ],[0.66381775 0.29653892]
[0.34993915 0.11043341],[0.75003018 0.14168308],[0.66381505 0.29524318]
[0.34993848 0.10913719],[0.75003051 0.14038686],[0.66381235 0.29394745]
[0.34993782 0.10784098],[0.75003084 0.13909064],[0.66380965 0.29265172]
[0.34993715 0.10654476],[0.75003117 0.13779442],[0.66380695 0.29135598]
[0.34993649 0.10524854],[0.7500315 0.1364982],[0.66380425 0.29006025]
[0.34993583 0.10395233],[0.75003183 0.13520198],[0.66380155 0.28876451]
[0.34993516 0.10265611],[0.75003216 0.13390576],[0.66379885 0.28746878]
[0.3499345 0.1013599],[0.75003249 0.13260954],[0.66379615 0.28617304]
[0.34993383 0.10006368],[0.75003282 0.13131332],[0.66379345 0.28487731]
[0.34993317 0.09876746],[0.75003314 0.1300171 ],[0.66379075 0.28358158]
[0.34993251 0.09747125],[0.75003347 0.12872088],[0.66378805 0.28228584]
[0.34993184 0.09617503],[0.7500338  0.12742466],[0.66378535 0.28099011]
[0.34993118 0.09487881],[0.75003413 0.12612845],[0.66378265 0.27969437]
[0.34993051 0.0935826 ],[0.75003446 0.12483223],[0.66377995 0.27839864]
[0.34992985 0.09228638],[0.75003479 0.12353601],[0.66377725 0.2771029 ]
[0.34992919 0.09099017],[0.75003512 0.12223979],[0.66377455 0.27580717]
[0.34992852 0.08969395],[0.75003545 0.12094357],[0.66377185 0.27451144]
[0.34992786 0.08839773],[0.75003578 0.11964735],[0.66376915 0.2732157 ]
[0.34992719 0.08710152],[0.75003611 0.11835113],[0.66376645 0.27191997]
[0.34992653 0.0858053 ],[0.75003644 0.11705491],[0.66376375 0.27062423]
[0.34992587 0.08450909],[0.75003677 0.11575869],[0.66376105 0.2693285 ]
[0.3499252  0.08321287],[0.7500371  0.11446247],[0.66375835 0.26803276]
[0.34992454 0.08191665],[0.75003743 0.11316625],[0.66375565 0.26673703]
[0.34992387 0.08062044],[0.75003776 0.11187003],[0.66375295 0.2654413 ]
[0.34992321 0.07932422],[0.75003808 0.11057381],[0.66375025 0.26414556]
[0.34992255 0.078028  ],[0.75003841 0.10927759],[0.66374755 0.26284983]
[0.34992188 0.07673179],[0.75003874 0.10798137],[0.66374485 0.26155409]
[0.34992122 0.07543557],[0.75003907 0.10668515],[0.66374215 0.26025836]
[0.34992055 0.07413936],[0.7500394  0.10538893],[0.66373945 0.25896262]
[0.34991989 0.07284314],[0.75003973 0.10409271],[0.66373675 0.25766689]
[0.34991923 0.07154692],[0.75004006 0.1027965 ],[0.66373405 0.25637116]
[0.34991856 0.07025071],[0.75004039 0.10150028],[0.66373135 0.25507542]
[0.3499179  0.06895449],[0.75004072 0.10020406],[0.66372865 0.25377969]
[0.34991723 0.06765828],[0.75004105 0.09890784],[0.66372595 0.25248395]
[0.34991657 0.06636206],[0.75004138 0.09761162],[0.66372325 0.25118822]
[0.34991591 0.06506584],[0.75004171 0.0963154 ],[0.66372055 0.24989248]
[0.34991524 0.06376963],[0.75004204 0.09501918],[0.66371785 0.24859675]
[0.34991458 0.06247341],[0.75004237 0.09372296],[0.66371515 0.24730102]
[0.34991391 0.06117719],[0.75004269 0.09242674],[0.66371245 0.24600528]
[0.34991325 0.05988098],[0.75004302 0.09113052],[0.66370975 0.24470955]
[0.34991259 0.05858476],[0.75004335 0.0898343 ],[0.66370705 0.24341381]
[0.34991192 0.05728855],[0.75004368 0.08853808],[0.66370435 0.24211808]
[0.34991126 0.05599233],[0.75004401 0.08724186],[0.66370165 0.24082234]
[0.34991059 0.05469611],[0.75004434 0.08594564],[0.66369895 0.23952661]
[0.34990993 0.0533999 ],[0.75004467 0.08464942],[0.66369625 0.23823088]
[0.34990927 0.05210368],[0.750045  0.0833532],[0.66369355 0.23693514]
[0.3499086  0.05080747],[0.75004533 0.08205698],[0.66369085 0.23563941]
[0.34990794 0.04951125],[0.75004566 0.08076076],[0.66368815 0.23434367]
[0.34990727 0.04821503],[0.75004599 0.07946455],[0.66368545 0.23304794]
[0.34990661 0.04691882],[0.75004632 0.07816833],[0.66368275 0.2317522 ]
[0.34990595 0.0456226 ],[0.75004665 0.07687211],[0.66368005 0.23045647]
[0.34990528 0.04432638],[0.75004698 0.07557589],[0.66367735 0.22916074]
[0.34990462 0.04303017],[0.75004731 0.07427967],[0.66367465 0.227865  ]
[0.34990395 0.04173395],[0.75004763 0.07298345],[0.66367195 0.22656927]
[0.34990329 0.04043774],[0.75004796 0.07168723],[0.66366925 0.22527353]
[0.34990263 0.03914152],[0.75004829 0.07039101],[0.66366655 0.2239778 ]
[0.34990196 0.0378453 ],[0.75004862 0.06909479],[0.66366385 0.22268206]
[0.3499013  0.03654909],[0.75004895 0.06779857],[0.66366115 0.22138633]
[0.34990063 0.03525287],[0.75004928 0.06650235],[0.66365845 0.2200906 ]
[0.34989997 0.03395666],[0.75004961 0.06520613],[0.66365575 0.21879486]
[0.34989931 0.03266044],[0.75004994 0.06390991],[0.66365305 0.21749913]
[0.34989864 0.03136422],[0.75005027 0.06261369],[0.66365035 0.21620339]
[0.34989798 0.03006801],[0.7500506  0.06131747],[0.66364765 0.21490766]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66364495 0.21361192]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66364225 0.21231619]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66363955 0.21102046]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66363685 0.20972472]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66363415 0.20842899]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66363145 0.20713325]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66362875 0.20583752]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66362605 0.20454178]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66362335 0.20324605]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66362065 0.20195032]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66361795 0.20065458]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66361525 0.19935885]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66361255 0.19806311]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66360985 0.19676738]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66360715 0.19547164]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66360445 0.19417591]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66360175 0.19288018]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66359905 0.19158444]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66359635 0.19028871]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66359365 0.18899297]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66359095 0.18769724]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66358825 0.1864015 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66358555 0.18510577]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66358285 0.18381004]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66358015 0.1825143 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66357745 0.18121857]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66357475 0.17992283]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66357205 0.1786271 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66356935 0.17733137]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66356665 0.17603563]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66356395 0.1747399 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66356125 0.17344416]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66355855 0.17214843]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66355585 0.17085269]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66355315 0.16955696]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66355045 0.16826123]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66354775 0.16696549]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66354505 0.16566976]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66354235 0.16437402]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66353965 0.16307829]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66353696 0.16178255]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66353426 0.16048682]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66353156 0.15919109]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66352886 0.15789535]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66352616 0.15659962]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66352346 0.15530388]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66352076 0.15400815]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66351806 0.15271241]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66351536 0.15141668]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66351266 0.15012095]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66350996 0.14882521]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66350726 0.14752948]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66350456 0.14623374]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66350186 0.14493801]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66349916 0.14364227]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66349646 0.14234654]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66349376 0.14105081]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66349106 0.13975507]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66348836 0.13845934]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66348566 0.1371636 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66348296 0.13586787]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66348026 0.13457213]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66347756 0.1332764 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66347486 0.13198067]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66347216 0.13068493]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66346946 0.1293892 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66346676 0.12809346]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66346406 0.12679773]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66346136 0.12550199]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66345866 0.12420626]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66345596 0.12291053]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66345326 0.12161479]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66345056 0.12031906]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66344786 0.11902332]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66344516 0.11772759]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66344246 0.11643185]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66343976 0.11513612]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66343706 0.11384039]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66343436 0.11254465]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66343166 0.11124892]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66342896 0.10995318]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66342626 0.10865745]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66342356 0.10736171]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66342086 0.10606598]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66341816 0.10477025]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66341546 0.10347451]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66341276 0.10217878]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66341006 0.10088304]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66340736 0.09958731]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66340466 0.09829157]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66340196 0.09699584]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66339926 0.09570011]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66339656 0.09440437]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66339386 0.09310864]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66339116 0.0918129 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66338846 0.09051717]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66338576 0.08922143]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66338306 0.0879257 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66338036 0.08662997]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66337766 0.08533423]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66337496 0.0840385 ]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66337226 0.08274276]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66336956 0.08144703]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66336686 0.08015129]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66336416 0.07885556]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66336146 0.07755983]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335876 0.07626409]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335606 0.07496836]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
[0.34989758 0.02929677],[0.75005079 0.06054623],[0.66335449 0.07421676]
