1.0
 
[-7.24094269e-03 -1.99965654e+01],[ 3.53957941e-03 -1.99966154e+01],[ -0.02877677 -19.99156177]
[0.34999234 0.20803434],[0.75000375 0.23928426],[0.66403205 0.39280524]
[0.349992   0.20710264],[0.75000391 0.23835255],[0.66403071 0.39187377]
[0.34999166 0.2061509 ],[0.75000408 0.23740081],[0.66402934 0.39092227]
[0.3499913  0.20517912],[0.75000425 0.23642903],[0.66402795 0.38995074]
[0.34999095 0.20418731],[0.75000443 0.23543722],[0.66402652 0.38895917]
[0.34999058 0.20317546],[0.7500046  0.23442536],[0.66402507 0.38794758]
[0.34999021 0.20214357],[0.75000479 0.23339347],[0.66402359 0.38691595]
[0.34998983 0.20109165],[0.75000497 0.23234155],[0.66402208 0.38586429]
[0.34998944 0.20001969],[0.75000516 0.23126959],[0.66402054 0.38479259]
[0.34998905 0.19892769],[0.75000535 0.23017759],[0.66401897 0.38370087]
[0.34998864 0.19781566],[0.75000555 0.22906555],[0.66401737 0.38258912]
[0.34998823 0.19668359],[0.75000575 0.22793348],[0.66401575 0.38145733]
[0.34998782 0.19553149],[0.75000595 0.22678137],[0.66401409 0.38030551]
[0.34998739 0.19435934],[0.75000616 0.22560923],[0.66401241 0.37913366]
[0.34998696 0.19316716],[0.75000637 0.22441704],[0.6640107  0.37794178]
[0.34998652 0.19195495],[0.75000659 0.22320482],[0.66400895 0.37672987]
[0.34998608 0.1907227 ],[0.7500068  0.22197257],[0.66400718 0.37549792]
[0.34998563 0.18947041],[0.75000703 0.22072028],[0.66400539 0.37424595]
[0.34998517 0.18819808],[0.75000725 0.21944795],[0.66400356 0.37297394]
[0.3499847  0.18690664],[0.75000748 0.21815651],[0.6640017  0.37168282]
[0.34998423 0.18561035],[0.75000771 0.21686021],[0.66399984 0.37038685]
[0.34998376 0.18431406],[0.75000794 0.21556392],[0.66399798 0.36909089]
[0.34998329 0.18301777],[0.75000817 0.21426762],[0.66399612 0.36779492]
[0.34998283 0.18172147],[0.75000839 0.21297133],[0.66399425 0.36649895]
[0.34998236 0.18042518],[0.75000862 0.21167503],[0.66399239 0.36520298]
[0.34998189 0.17912889],[0.75000885 0.21037874],[0.66399053 0.36390701]
[0.34998142 0.1778326 ],[0.75000908 0.20908244],[0.66398867 0.36261104]
[0.34998095 0.17653631],[0.75000931 0.20778614],[0.66398681 0.36131508]
[0.34998048 0.17524001],[0.75000954 0.20648985],[0.66398494 0.36001911]
[0.34998001 0.17394372],[0.75000977 0.20519355],[0.66398308 0.35872314]
[0.34997955 0.17264743],[0.75001    0.20389726],[0.66398122 0.35742717]
[0.34997908 0.17135114],[0.75001023 0.20260096],[0.66397936 0.3561312 ]
[0.34997861 0.17005485],[0.75001046 0.20130467],[0.6639775  0.35483523]
[0.34997814 0.16875855],[0.75001069 0.20000837],[0.66397563 0.35353926]
[0.34997767 0.16746226],[0.75001091 0.19871208],[0.66397377 0.3522433 ]
[0.3499772  0.16616597],[0.75001114 0.19741578],[0.66397191 0.35094733]
[0.34997673 0.16486968],[0.75001137 0.19611949],[0.66397005 0.34965136]
[0.34997627 0.16357338],[0.7500116  0.19482319],[0.66396819 0.34835539]
[0.3499758  0.16227709],[0.75001183 0.19352689],[0.66396632 0.34705942]
[0.34997533 0.1609808 ],[0.75001206 0.1922306 ],[0.66396446 0.34576345]
[0.34997486 0.15968451],[0.75001229 0.1909343 ],[0.6639626  0.34446749]
[0.34997439 0.15838822],[0.75001252 0.18963801],[0.66396074 0.34317152]
[0.34997392 0.15709192],[0.75001275 0.18834171],[0.66395888 0.34187555]
[0.34997345 0.15579563],[0.75001298 0.18704542],[0.66395702 0.34057958]
[0.34997299 0.15449934],[0.7500132  0.18574912],[0.66395515 0.33928361]
[0.34997252 0.15320305],[0.75001343 0.18445283],[0.66395329 0.33798764]
[0.34997205 0.15190675],[0.75001366 0.18315653],[0.66395143 0.33669167]
[0.34997158 0.15061046],[0.75001389 0.18186024],[0.66394957 0.33539571]
[0.34997111 0.14931417],[0.75001412 0.18056394],[0.66394771 0.33409974]
[0.34997064 0.14801788],[0.75001435 0.17926765],[0.66394584 0.33280377]
[0.34997017 0.14672159],[0.75001458 0.17797135],[0.66394398 0.3315078 ]
[0.34996971 0.14542529],[0.75001481 0.17667505],[0.66394212 0.33021183]
[0.34996924 0.144129  ],[0.75001504 0.17537876],[0.66394026 0.32891586]
[0.34996877 0.14283271],[0.75001527 0.17408246],[0.6639384 0.3276199]
[0.3499683  0.14153642],[0.75001549 0.17278617],[0.66393653 0.32632393]
[0.34996783 0.14024013],[0.75001572 0.17148987],[0.66393467 0.32502796]
[0.34996736 0.13894383],[0.75001595 0.17019358],[0.66393281 0.32373199]
[0.34996689 0.13764754],[0.75001618 0.16889728],[0.66393095 0.32243602]
[0.34996642 0.13635125],[0.75001641 0.16760099],[0.66392909 0.32114005]
[0.34996596 0.13505496],[0.75001664 0.16630469],[0.66392722 0.31984408]
[0.34996549 0.13375866],[0.75001687 0.1650084 ],[0.66392536 0.31854812]
[0.34996502 0.13246237],[0.7500171 0.1637121],[0.6639235  0.31725215]
[0.34996455 0.13116608],[0.75001733 0.1624158 ],[0.66392164 0.31595618]
[0.34996408 0.12986979],[0.75001756 0.16111951],[0.66391978 0.31466021]
[0.34996361 0.1285735 ],[0.75001779 0.15982321],[0.66391791 0.31336424]
[0.34996314 0.1272772 ],[0.75001801 0.15852692],[0.66391605 0.31206827]
[0.34996268 0.12598091],[0.75001824 0.15723062],[0.66391419 0.31077231]
[0.34996221 0.12468462],[0.75001847 0.15593433],[0.66391233 0.30947634]
[0.34996174 0.12338833],[0.7500187  0.15463803],[0.66391047 0.30818037]
[0.34996127 0.12209203],[0.75001893 0.15334174],[0.6639086 0.3068844]
[0.3499608  0.12079574],[0.75001916 0.15204544],[0.66390674 0.30558843]
[0.34996033 0.11949945],[0.75001939 0.15074915],[0.66390488 0.30429246]
[0.34995986 0.11820316],[0.75001962 0.14945285],[0.66390302 0.30299649]
[0.3499594  0.11690687],[0.75001985 0.14815656],[0.66390116 0.30170053]
[0.34995893 0.11561057],[0.75002008 0.14686026],[0.66389929 0.30040456]
[0.34995846 0.11431428],[0.7500203  0.14556396],[0.66389743 0.29910859]
[0.34995799 0.11301799],[0.75002053 0.14426767],[0.66389557 0.29781262]
[0.34995752 0.1117217 ],[0.75002076 0.14297137],[0.66389371 0.29651665]
[0.34995705 0.11042541],[0.75002099 0.14167508],[0.66389185 0.29522068]
[0.34995658 0.10912911],[0.75002122 0.14037878],[0.66388998 0.29392472]
[0.34995612 0.10783282],[0.75002145 0.13908249],[0.66388812 0.29262875]
[0.34995565 0.10653653],[0.75002168 0.13778619],[0.66388626 0.29133278]
[0.34995518 0.10524024],[0.75002191 0.1364899 ],[0.6638844  0.29003681]
[0.34995471 0.10394394],[0.75002214 0.1351936 ],[0.66388254 0.28874084]
[0.34995424 0.10264765],[0.75002237 0.13389731],[0.66388067 0.28744487]
[0.34995377 0.10135136],[0.7500226  0.13260101],[0.66387881 0.2861489 ]
[0.3499533  0.10005507],[0.75002282 0.13130471],[0.66387695 0.28485294]
[0.34995284 0.09875878],[0.75002305 0.13000842],[0.66387509 0.28355697]
[0.34995237 0.09746248],[0.75002328 0.12871212],[0.66387323 0.282261  ]
[0.3499519  0.09616619],[0.75002351 0.12741583],[0.66387136 0.28096503]
[0.34995143 0.0948699 ],[0.75002374 0.12611953],[0.6638695  0.27966906]
[0.34995096 0.09357361],[0.75002397 0.12482324],[0.66386764 0.27837309]
[0.34995049 0.09227731],[0.7500242  0.12352694],[0.66386578 0.27707713]
[0.34995002 0.09098102],[0.75002443 0.12223065],[0.66386392 0.27578116]
[0.34994956 0.08968473],[0.75002466 0.12093435],[0.66386205 0.27448519]
[0.34994909 0.08838844],[0.75002489 0.11963806],[0.66386019 0.27318922]
[0.34994862 0.08709215],[0.75002511 0.11834176],[0.66385833 0.27189325]
[0.34994815 0.08579585],[0.75002534 0.11704547],[0.66385647 0.27059728]
[0.34994768 0.08449956],[0.75002557 0.11574917],[0.66385461 0.26930131]
[0.34994721 0.08320327],[0.7500258  0.11445287],[0.66385274 0.26800535]
[0.34994674 0.08190698],[0.75002603 0.11315658],[0.66385088 0.26670938]
[0.34994628 0.08061069],[0.75002626 0.11186028],[0.66384902 0.26541341]
[0.34994581 0.07931439],[0.75002649 0.11056399],[0.66384716 0.26411744]
[0.34994534 0.0780181 ],[0.75002672 0.10926769],[0.6638453  0.26282147]
[0.34994487 0.07672181],[0.75002695 0.1079714 ],[0.66384343 0.2615255 ]
[0.3499444  0.07542552],[0.75002718 0.1066751 ],[0.66384157 0.26022954]
[0.34994393 0.07412922],[0.7500274  0.10537881],[0.66383971 0.25893357]
[0.34994346 0.07283293],[0.75002763 0.10408251],[0.66383785 0.2576376 ]
[0.349943   0.07153664],[0.75002786 0.10278622],[0.66383599 0.25634163]
[0.34994253 0.07024035],[0.75002809 0.10148992],[0.66383412 0.25504566]
[0.34994206 0.06894406],[0.75002832 0.10019362],[0.66383226 0.25374969]
[0.34994159 0.06764776],[0.75002855 0.09889733],[0.6638304  0.25245372]
[0.34994112 0.06635147],[0.75002878 0.09760103],[0.66382854 0.25115776]
[0.34994065 0.06505518],[0.75002901 0.09630474],[0.66382668 0.24986179]
[0.34994018 0.06375889],[0.75002924 0.09500844],[0.66382481 0.24856582]
[0.34993972 0.06246259],[0.75002947 0.09371215],[0.66382295 0.24726985]
[0.34993925 0.0611663 ],[0.7500297  0.09241585],[0.66382109 0.24597388]
[0.34993878 0.05987001],[0.75002992 0.09111956],[0.66381923 0.24467791]
[0.34993831 0.05857372],[0.75003015 0.08982326],[0.66381737 0.24338195]
[0.34993784 0.05727743],[0.75003038 0.08852697],[0.6638155  0.24208598]
[0.34993737 0.05598113],[0.75003061 0.08723067],[0.66381364 0.24079001]
[0.3499369  0.05468484],[0.75003084 0.08593438],[0.66381178 0.23949404]
[0.34993644 0.05338855],[0.75003107 0.08463808],[0.66380992 0.23819807]
[0.34993597 0.05209226],[0.7500313  0.08334178],[0.66380806 0.2369021 ]
[0.3499355  0.05079597],[0.75003153 0.08204549],[0.66380619 0.23560613]
[0.34993503 0.04949967],[0.75003176 0.08074919],[0.66380433 0.23431017]
[0.34993456 0.04820338],[0.75003199 0.0794529 ],[0.66380247 0.2330142 ]
[0.34993409 0.04690709],[0.75003221 0.0781566 ],[0.66380061 0.23171823]
[0.34993362 0.0456108 ],[0.75003244 0.07686031],[0.66379875 0.23042226]
[0.34993316 0.0443145 ],[0.75003267 0.07556401],[0.66379688 0.22912629]
[0.34993269 0.04301821],[0.7500329  0.07426772],[0.66379502 0.22783032]
[0.34993222 0.04172192],[0.75003313 0.07297142],[0.66379316 0.22653435]
[0.34993175 0.04042563],[0.75003336 0.07167513],[0.6637913  0.22523839]
[0.34993128 0.03912934],[0.75003359 0.07037883],[0.66378944 0.22394242]
[0.34993081 0.03783304],[0.75003382 0.06908253],[0.66378757 0.22264645]
[0.34993034 0.03653675],[0.75003405 0.06778624],[0.66378571 0.22135048]
[0.34992988 0.03524046],[0.75003428 0.06648994],[0.66378385 0.22005451]
[0.34992941 0.03394417],[0.75003451 0.06519365],[0.66378199 0.21875854]
[0.34992894 0.03264787],[0.75003473 0.06389735],[0.66378013 0.21746258]
[0.34992847 0.03135158],[0.75003496 0.06260106],[0.66377826 0.21616661]
[0.349928   0.03005529],[0.75003519 0.06130476],[0.6637764  0.21487064]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66377454 0.21357467]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66377268 0.2122787 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66377082 0.21098273]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66376895 0.20968676]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66376709 0.2083908 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66376523 0.20709483]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66376337 0.20579886]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66376151 0.20450289]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66375964 0.20320692]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66375778 0.20191095]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66375592 0.20061499]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66375406 0.19931902]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6637522  0.19802305]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66375033 0.19672708]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66374847 0.19543111]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66374661 0.19413514]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66374475 0.19283917]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66374289 0.19154321]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66374103 0.19024724]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66373916 0.18895127]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6637373 0.1876553]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66373544 0.18635933]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66373358 0.18506336]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66373172 0.1837674 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372985 0.18247143]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372799 0.18117546]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372613 0.17987949]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372427 0.17858352]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372241 0.17728755]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66372054 0.17599158]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66371868 0.17469562]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66371682 0.17339965]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66371496 0.17210368]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6637131  0.17080771]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66371123 0.16951174]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370937 0.16821577]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370751 0.16691981]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370565 0.16562384]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370379 0.16432787]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370192 0.1630319 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66370006 0.16173593]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6636982  0.16043996]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66369634 0.15914399]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66369448 0.15784803]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66369261 0.15655206]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66369075 0.15525609]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66368889 0.15396012]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66368703 0.15266415]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66368517 0.15136818]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6636833  0.15007222]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66368144 0.14877625]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367958 0.14748028]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367772 0.14618431]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367586 0.14488834]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367399 0.14359237]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367213 0.1422964 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66367027 0.14100044]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66366841 0.13970447]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66366655 0.1384085 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66366468 0.13711253]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66366282 0.13581656]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66366096 0.13452059]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6636591  0.13322463]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66365724 0.13192866]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66365537 0.13063269]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66365351 0.12933672]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66365165 0.12804075]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66364979 0.12674478]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66364793 0.12544881]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66364606 0.12415285]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6636442  0.12285688]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66364234 0.12156091]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66364048 0.12026494]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66363862 0.11896897]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66363675 0.117673  ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66363489 0.11637704]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66363303 0.11508107]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66363117 0.1137851 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362931 0.11248913]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362744 0.11119316]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362558 0.10989719]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362372 0.10860122]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362186 0.10730526]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66362    0.10600929]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66361813 0.10471332]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66361627 0.10341735]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66361441 0.10212138]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66361255 0.10082541]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66361069 0.09952945]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66360882 0.09823348]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66360696 0.09693751]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6636051  0.09564154]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66360324 0.09434557]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66360138 0.0930496 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66359951 0.09175363]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66359765 0.09045767]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66359579 0.0891617 ]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66359393 0.08786573]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66359207 0.08656976]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.6635902  0.08527379]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66358834 0.08397782]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66358648 0.08268186]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66358462 0.08138589]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66358276 0.08008992]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66358089 0.07879395]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357903 0.07749798]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357717 0.07620201]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357531 0.07490604]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
[0.34992773 0.02929614],[0.75003533 0.06054561],[0.66357432 0.07421702]
