1.0
 
[-4.85479782e-03 -1.99978852e+01],[ 2.31501100e-03 -1.99979348e+01],[-1.85409671e-02 -1.99948137e+01]
[0.34999487 0.20803294],[0.75000245 0.23928286],[0.6640429 0.3928018]
[0.34999464 0.20710118],[0.75000255 0.23835109],[0.66404204 0.39187017]
[0.34999441 0.20614937],[0.75000266 0.23739929],[0.66404116 0.39091852]
[0.34999418 0.20517753],[0.75000278 0.23642744],[0.66404026 0.38994683]
[0.34999394 0.20418566],[0.75000289 0.23543556],[0.66403934 0.3889551 ]
[0.34999369 0.20317374],[0.75000301 0.23442364],[0.66403841 0.38794334]
[0.34999344 0.20214178],[0.75000313 0.23339169],[0.66403746 0.38691154]
[0.34999319 0.20108979],[0.75000325 0.23233969],[0.66403648 0.38585971]
[0.34999293 0.20001776],[0.75000337 0.23126766],[0.66403549 0.38478784]
[0.34999266 0.19892569],[0.7500035  0.23017559],[0.66403448 0.38369594]
[0.34999239 0.19781359],[0.75000363 0.22906348],[0.66403345 0.38258401]
[0.34999212 0.19668144],[0.75000376 0.22793133],[0.66403241 0.38145204]
[0.34999184 0.19552926],[0.75000389 0.22677915],[0.66403134 0.38030003]
[0.34999156 0.19435704],[0.75000403 0.22560693],[0.66403026 0.37912799]
[0.34999127 0.19316478],[0.75000416 0.22441466],[0.66402916 0.37793592]
[0.34999097 0.19195249],[0.7500043  0.22320237],[0.66402804 0.3767238 ]
[0.34999067 0.19072015],[0.75000445 0.22197003],[0.6640269  0.37549166]
[0.34999037 0.18946778],[0.75000459 0.22071765],[0.66402574 0.37423948]
[0.34999006 0.18819537],[0.75000474 0.21944524],[0.66402456 0.37296726]
[0.34998975 0.18690386],[0.75000489 0.21815372],[0.66402337 0.37167595]
[0.34998944 0.18560751],[0.75000504 0.21685737],[0.66402217 0.37037979]
[0.34998912 0.18431115],[0.75000519 0.21556101],[0.66402097 0.36908364]
[0.34998881 0.1830148 ],[0.75000534 0.21426466],[0.66401977 0.36778749]
[0.34998849 0.18171845],[0.75000549 0.2129683 ],[0.66401858 0.36649133]
[0.34998818 0.1804221 ],[0.75000563 0.21167195],[0.66401738 0.36519518]
[0.34998787 0.17912574],[0.75000578 0.21037559],[0.66401618 0.36389902]
[0.34998755 0.17782939],[0.75000593 0.20907923],[0.66401498 0.36260287]
[0.34998724 0.17653304],[0.75000608 0.20778288],[0.66401378 0.36130672]
[0.34998693 0.17523669],[0.75000623 0.20648652],[0.66401258 0.36001056]
[0.34998661 0.17394033],[0.75000638 0.20519017],[0.66401138 0.35871441]
[0.3499863  0.17264398],[0.75000653 0.20389381],[0.66401019 0.35741826]
[0.34998598 0.17134763],[0.75000668 0.20259746],[0.66400899 0.3561221 ]
[0.34998567 0.17005128],[0.75000683 0.2013011 ],[0.66400779 0.35482595]
[0.34998536 0.16875493],[0.75000698 0.20000475],[0.66400659 0.35352979]
[0.34998504 0.16745857],[0.75000713 0.19870839],[0.66400539 0.35223364]
[0.34998473 0.16616222],[0.75000728 0.19741203],[0.66400419 0.35093749]
[0.34998441 0.16486587],[0.75000743 0.19611568],[0.664003   0.34964133]
[0.3499841  0.16356952],[0.75000758 0.19481932],[0.6640018  0.34834518]
[0.34998379 0.16227316],[0.75000773 0.19352297],[0.6640006  0.34704902]
[0.34998347 0.16097681],[0.75000788 0.19222661],[0.6639994  0.34575287]
[0.34998316 0.15968046],[0.75000803 0.19093026],[0.6639982  0.34445672]
[0.34998284 0.15838411],[0.75000818 0.1896339 ],[0.663997   0.34316056]
[0.34998253 0.15708775],[0.75000833 0.18833755],[0.66399581 0.34186441]
[0.34998222 0.1557914 ],[0.75000848 0.18704119],[0.66399461 0.34056825]
[0.3499819  0.15449505],[0.75000863 0.18574483],[0.66399341 0.3392721 ]
[0.34998159 0.1531987 ],[0.75000878 0.18444848],[0.66399221 0.33797595]
[0.34998128 0.15190235],[0.75000893 0.18315212],[0.66399101 0.33667979]
[0.34998096 0.15060599],[0.75000908 0.18185577],[0.66398981 0.33538364]
[0.34998065 0.14930964],[0.75000923 0.18055941],[0.66398861 0.33408749]
[0.34998033 0.14801329],[0.75000938 0.17926306],[0.66398742 0.33279133]
[0.34998002 0.14671694],[0.75000953 0.1779667 ],[0.66398622 0.33149518]
[0.34997971 0.14542058],[0.75000968 0.17667035],[0.66398502 0.33019902]
[0.34997939 0.14412423],[0.75000983 0.17537399],[0.66398382 0.32890287]
[0.34997908 0.14282788],[0.75000997 0.17407763],[0.66398262 0.32760672]
[0.34997876 0.14153153],[0.75001012 0.17278128],[0.66398142 0.32631056]
[0.34997845 0.14023517],[0.75001027 0.17148492],[0.66398023 0.32501441]
[0.34997814 0.13893882],[0.75001042 0.17018857],[0.66397903 0.32371825]
[0.34997782 0.13764247],[0.75001057 0.16889221],[0.66397783 0.3224221 ]
[0.34997751 0.13634612],[0.75001072 0.16759586],[0.66397663 0.32112595]
[0.34997719 0.13504976],[0.75001087 0.1662995 ],[0.66397543 0.31982979]
[0.34997688 0.13375341],[0.75001102 0.16500315],[0.66397423 0.31853364]
[0.34997657 0.13245706],[0.75001117 0.16370679],[0.66397304 0.31723749]
[0.34997625 0.13116071],[0.75001132 0.16241043],[0.66397184 0.31594133]
[0.34997594 0.12986436],[0.75001147 0.16111408],[0.66397064 0.31464518]
[0.34997563 0.128568  ],[0.75001162 0.15981772],[0.66396944 0.31334902]
[0.34997531 0.12727165],[0.75001177 0.15852137],[0.66396824 0.31205287]
[0.349975  0.1259753],[0.75001192 0.15722501],[0.66396704 0.31075672]
[0.34997468 0.12467895],[0.75001207 0.15592866],[0.66396584 0.30946056]
[0.34997437 0.12338259],[0.75001222 0.1546323 ],[0.66396465 0.30816441]
[0.34997406 0.12208624],[0.75001237 0.15333595],[0.66396345 0.30686825]
[0.34997374 0.12078989],[0.75001252 0.15203959],[0.66396225 0.3055721 ]
[0.34997343 0.11949354],[0.75001267 0.15074323],[0.66396105 0.30427595]
[0.34997311 0.11819718],[0.75001282 0.14944688],[0.66395985 0.30297979]
[0.3499728  0.11690083],[0.75001297 0.14815052],[0.66395865 0.30168364]
[0.34997249 0.11560448],[0.75001312 0.14685417],[0.66395746 0.30038748]
[0.34997217 0.11430813],[0.75001327 0.14555781],[0.66395626 0.29909133]
[0.34997186 0.11301178],[0.75001342 0.14426146],[0.66395506 0.29779518]
[0.34997154 0.11171542],[0.75001357 0.1429651 ],[0.66395386 0.29649902]
[0.34997123 0.11041907],[0.75001372 0.14166875],[0.66395266 0.29520287]
[0.34997092 0.10912272],[0.75001387 0.14037239],[0.66395146 0.29390672]
[0.3499706  0.10782637],[0.75001402 0.13907604],[0.66395027 0.29261056]
[0.34997029 0.10653001],[0.75001416 0.13777968],[0.66394907 0.29131441]
[0.34996998 0.10523366],[0.75001431 0.13648332],[0.66394787 0.29001825]
[0.34996966 0.10393731],[0.75001446 0.13518697],[0.66394667 0.2887221 ]
[0.34996935 0.10264096],[0.75001461 0.13389061],[0.66394547 0.28742595]
[0.34996903 0.1013446 ],[0.75001476 0.13259426],[0.66394427 0.28612979]
[0.34996872 0.10004825],[0.75001491 0.1312979 ],[0.66394307 0.28483364]
[0.34996841 0.0987519 ],[0.75001506 0.13000155],[0.66394188 0.28353748]
[0.34996809 0.09745555],[0.75001521 0.12870519],[0.66394068 0.28224133]
[0.34996778 0.0961592 ],[0.75001536 0.12740884],[0.66393948 0.28094518]
[0.34996746 0.09486284],[0.75001551 0.12611248],[0.66393828 0.27964902]
[0.34996715 0.09356649],[0.75001566 0.12481612],[0.66393708 0.27835287]
[0.34996684 0.09227014],[0.75001581 0.12351977],[0.66393588 0.27705672]
[0.34996652 0.09097379],[0.75001596 0.12222341],[0.66393469 0.27576056]
[0.34996621 0.08967743],[0.75001611 0.12092706],[0.66393349 0.27446441]
[0.34996589 0.08838108],[0.75001626 0.1196307 ],[0.66393229 0.27316825]
[0.34996558 0.08708473],[0.75001641 0.11833435],[0.66393109 0.2718721 ]
[0.34996527 0.08578838],[0.75001656 0.11703799],[0.66392989 0.27057595]
[0.34996495 0.08449202],[0.75001671 0.11574164],[0.66392869 0.26927979]
[0.34996464 0.08319567],[0.75001686 0.11444528],[0.6639275  0.26798364]
[0.34996432 0.08189932],[0.75001701 0.11314892],[0.6639263  0.26668748]
[0.34996401 0.08060297],[0.75001716 0.11185257],[0.6639251  0.26539133]
[0.3499637  0.07930662],[0.75001731 0.11055621],[0.6639239  0.26409518]
[0.34996338 0.07801026],[0.75001746 0.10925986],[0.6639227  0.26279902]
[0.34996307 0.07671391],[0.75001761 0.1079635 ],[0.6639215  0.26150287]
[0.34996276 0.07541756],[0.75001776 0.10666715],[0.6639203  0.26020671]
[0.34996244 0.07412121],[0.75001791 0.10537079],[0.66391911 0.25891056]
[0.34996213 0.07282485],[0.75001806 0.10407444],[0.66391791 0.25761441]
[0.34996181 0.0715285 ],[0.75001821 0.10277808],[0.66391671 0.25631825]
[0.3499615  0.07023215],[0.75001836 0.10148172],[0.66391551 0.2550221 ]
[0.34996119 0.0689358 ],[0.7500185  0.10018537],[0.66391431 0.25372595]
[0.34996087 0.06763944],[0.75001865 0.09888901],[0.66391311 0.25242979]
[0.34996056 0.06634309],[0.7500188  0.09759266],[0.66391192 0.25113364]
[0.34996024 0.06504674],[0.75001895 0.0962963 ],[0.66391072 0.24983748]
[0.34995993 0.06375039],[0.7500191  0.09499995],[0.66390952 0.24854133]
[0.34995962 0.06245403],[0.75001925 0.09370359],[0.66390832 0.24724518]
[0.3499593  0.06115768],[0.7500194  0.09240724],[0.66390712 0.24594902]
[0.34995899 0.05986133],[0.75001955 0.09111088],[0.66390592 0.24465287]
[0.34995867 0.05856498],[0.7500197  0.08981452],[0.66390473 0.24335671]
[0.34995836 0.05726863],[0.75001985 0.08851817],[0.66390353 0.24206056]
[0.34995805 0.05597227],[0.75002    0.08722181],[0.66390233 0.24076441]
[0.34995773 0.05467592],[0.75002015 0.08592546],[0.66390113 0.23946825]
[0.34995742 0.05337957],[0.7500203 0.0846291],[0.66389993 0.2381721 ]
[0.34995711 0.05208322],[0.75002045 0.08333275],[0.66389873 0.23687594]
[0.34995679 0.05078686],[0.7500206  0.08203639],[0.66389754 0.23557979]
[0.34995648 0.04949051],[0.75002075 0.08074004],[0.66389634 0.23428364]
[0.34995616 0.04819416],[0.7500209  0.07944368],[0.66389514 0.23298748]
[0.34995585 0.04689781],[0.75002105 0.07814732],[0.66389394 0.23169133]
[0.34995554 0.04560145],[0.7500212  0.07685097],[0.66389274 0.23039518]
[0.34995522 0.0443051 ],[0.75002135 0.07555461],[0.66389154 0.22909902]
[0.34995491 0.04300875],[0.7500215  0.07425826],[0.66389034 0.22780287]
[0.34995459 0.0417124 ],[0.75002165 0.0729619 ],[0.66388915 0.22650671]
[0.34995428 0.04041605],[0.7500218  0.07166555],[0.66388795 0.22521056]
[0.34995397 0.03911969],[0.75002195 0.07036919],[0.66388675 0.22391441]
[0.34995365 0.03782334],[0.7500221  0.06907284],[0.66388555 0.22261825]
[0.34995334 0.03652699],[0.75002225 0.06777648],[0.66388435 0.2213221 ]
[0.34995302 0.03523064],[0.7500224  0.06648013],[0.66388315 0.22002594]
[0.34995271 0.03393428],[0.75002255 0.06518377],[0.66388196 0.21872979]
[0.3499524  0.03263793],[0.7500227  0.06388741],[0.66388076 0.21743364]
[0.34995208 0.03134158],[0.75002284 0.06259106],[0.66387956 0.21613748]
[0.34995177 0.03004523],[0.75002299 0.0612947 ],[0.66387836 0.21484133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387716 0.21354518]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387596 0.21224902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387477 0.21095287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387357 0.20965671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387237 0.20836056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66387117 0.20706441]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386997 0.20576825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386877 0.2044721 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386757 0.20317594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386638 0.20187979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386518 0.20058364]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386398 0.19928748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386278 0.19799133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386158 0.19669517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66386038 0.19539902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385919 0.19410287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385799 0.19280671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385679 0.19151056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385559 0.19021441]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385439 0.18891825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66385319 0.1876221 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.663852   0.18632594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6638508  0.18502979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6638496  0.18373364]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6638484  0.18243748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6638472  0.18114133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.663846   0.17984517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6638448  0.17854902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66384361 0.17725287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66384241 0.17595671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66384121 0.17466056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66384001 0.17336441]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383881 0.17206825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383761 0.1707721 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383642 0.16947594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383522 0.16817979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383402 0.16688364]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383282 0.16558748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383162 0.16429133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66383042 0.16299517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382923 0.16169902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382803 0.16040287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382683 0.15910671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382563 0.15781056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382443 0.1565144 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382323 0.15521825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382203 0.1539221 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66382084 0.15262594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381964 0.15132979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381844 0.15003364]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381724 0.14873748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381604 0.14744133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381484 0.14614517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381365 0.14484902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381245 0.14355287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381125 0.14225671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66381005 0.14096056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380885 0.1396644 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380765 0.13836825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380646 0.1370721 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380526 0.13577594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380406 0.13447979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380286 0.13318364]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380166 0.13188748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66380046 0.13059133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379927 0.12929517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379807 0.12799902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379687 0.12670287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379567 0.12540671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379447 0.12411056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379327 0.1228144 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379207 0.12151825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66379088 0.1202221 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378968 0.11892594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378848 0.11762979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378728 0.11633363]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378608 0.11503748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378488 0.11374133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378369 0.11244517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378249 0.11114902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378129 0.10985287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66378009 0.10855671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66377889 0.10726056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66377769 0.1059644 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637765  0.10466825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637753 0.1033721]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637741  0.10207594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637729  0.10077979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637717  0.09948363]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637705  0.09818748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.6637693  0.09689133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376811 0.09559517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376691 0.09429902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376571 0.09300287]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376451 0.09170671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376331 0.09041056]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376211 0.0891144 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66376092 0.08781825]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375972 0.0865221 ]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375852 0.08522594]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375732 0.08392979]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375612 0.08263363]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375492 0.08133748]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375373 0.08004133]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375253 0.07874517]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375133 0.07744902]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66375013 0.07615286]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374893 0.07485671]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
[0.34995159 0.02929564],[0.75002308 0.06054512],[0.66374834 0.07421627]
