1.0
 
[-8.12004421e-03 -1.99960792e+01],[ 3.99060415e-03 -1.99961294e+01],[ -0.03254705 -19.99036386]
[0.34999141 0.20803486],[0.75000422 0.23928477],[0.66402805 0.39280651]
[0.34999103 0.20710318],[0.75000441 0.23835309],[0.66402654 0.3918751 ]
[0.34999064 0.20615146],[0.7500046  0.23740137],[0.66402499 0.39092365]
[0.34999025 0.20517971],[0.75000479 0.23642962],[0.66402341 0.38995218]
[0.34998985 0.20418792],[0.75000499 0.23543782],[0.6640218  0.38896067]
[0.34998944 0.20317609],[0.75000519 0.234426  ],[0.66402016 0.38794914]
[0.34998902 0.20214423],[0.7500054  0.23339413],[0.66401848 0.38691757]
[0.34998859 0.20109233],[0.75000561 0.23234223],[0.66401677 0.38586597]
[0.34998816 0.2000204 ],[0.75000582 0.2312703 ],[0.66401503 0.38479435]
[0.34998771 0.19892843],[0.75000604 0.23017832],[0.66401326 0.38370269]
[0.34998726 0.19781642],[0.75000626 0.22906632],[0.66401145 0.382591  ]
[0.3499868  0.19668438],[0.75000649 0.22793427],[0.66400961 0.38145928]
[0.34998634 0.19553231],[0.75000671 0.22678219],[0.66400774 0.38030753]
[0.34998586 0.19436019],[0.75000695 0.22561007],[0.66400583 0.37913575]
[0.34998538 0.19316804],[0.75000719 0.22441792],[0.6640039  0.37794394]
[0.34998489 0.19195585],[0.75000743 0.22320573],[0.66400193 0.3767321 ]
[0.34998439 0.19072363],[0.75000767 0.22197351],[0.66399992 0.37550023]
[0.34998388 0.18947137],[0.75000792 0.22072124],[0.66399789 0.37424833]
[0.34998336 0.18819908],[0.75000818 0.21944895],[0.66399582 0.3729764 ]
[0.34998284 0.18690767],[0.75000843 0.21815753],[0.66399372 0.37168536]
[0.34998231 0.1856114 ],[0.75000869 0.21686126],[0.66399162 0.37038946]
[0.34998179 0.18431513],[0.75000895 0.21556499],[0.66398951 0.36909356]
[0.34998126 0.18301886],[0.75000921 0.21426871],[0.6639874  0.36779766]
[0.34998074 0.18172259],[0.75000947 0.21297244],[0.6639853  0.36650176]
[0.34998021 0.18042632],[0.75000972 0.21167617],[0.66398319 0.36520586]
[0.34997969 0.17913005],[0.75000998 0.21037989],[0.66398108 0.36390995]
[0.34997916 0.17783378],[0.75001024 0.20908362],[0.66397898 0.36261405]
[0.34997863 0.17653751],[0.7500105  0.20778735],[0.66397687 0.36131815]
[0.34997811 0.17524124],[0.75001076 0.20649107],[0.66397476 0.36002225]
[0.34997758 0.17394497],[0.75001102 0.2051948 ],[0.66397266 0.35872635]
[0.34997706 0.1726487 ],[0.75001127 0.20389853],[0.66397055 0.35743045]
[0.34997653 0.17135243],[0.75001153 0.20260225],[0.66396845 0.35613455]
[0.34997601 0.17005616],[0.75001179 0.20130598],[0.66396634 0.35483865]
[0.34997548 0.16875989],[0.75001205 0.20000971],[0.66396423 0.35354275]
[0.34997496 0.16746362],[0.75001231 0.19871343],[0.66396213 0.35224685]
[0.34997443 0.16616735],[0.75001257 0.19741716],[0.66396002 0.35095095]
[0.3499739  0.16487108],[0.75001282 0.19612089],[0.66395791 0.34965505]
[0.34997338 0.16357481],[0.75001308 0.19482461],[0.66395581 0.34835915]
[0.34997285 0.16227854],[0.75001334 0.19352834],[0.6639537  0.34706325]
[0.34997233 0.16098227],[0.7500136  0.19223207],[0.66395159 0.34576735]
[0.3499718 0.159686 ],[0.75001386 0.1909358 ],[0.66394949 0.34447145]
[0.34997128 0.15838973],[0.75001412 0.18963952],[0.66394738 0.34317555]
[0.34997075 0.15709346],[0.75001437 0.18834325],[0.66394527 0.34187965]
[0.34997023 0.15579719],[0.75001463 0.18704698],[0.66394317 0.34058375]
[0.3499697  0.15450092],[0.75001489 0.1857507 ],[0.66394106 0.33928785]
[0.34996917 0.15320465],[0.75001515 0.18445443],[0.66393896 0.33799195]
[0.34996865 0.15190838],[0.75001541 0.18315816],[0.66393685 0.33669605]
[0.34996812 0.15061211],[0.75001567 0.18186188],[0.66393474 0.33540015]
[0.3499676  0.14931584],[0.75001592 0.18056561],[0.66393264 0.33410425]
[0.34996707 0.14801957],[0.75001618 0.17926934],[0.66393053 0.33280835]
[0.34996655 0.1467233 ],[0.75001644 0.17797306],[0.66392842 0.33151245]
[0.34996602 0.14542703],[0.7500167  0.17667679],[0.66392632 0.33021655]
[0.34996549 0.14413076],[0.75001696 0.17538052],[0.66392421 0.32892065]
[0.34996497 0.14283449],[0.75001721 0.17408424],[0.6639221  0.32762475]
[0.34996444 0.14153822],[0.75001747 0.17278797],[0.66392    0.32632885]
[0.34996392 0.14024195],[0.75001773 0.1714917 ],[0.66391789 0.32503295]
[0.34996339 0.13894568],[0.75001799 0.17019542],[0.66391578 0.32373705]
[0.34996287 0.13764941],[0.75001825 0.16889915],[0.66391368 0.32244115]
[0.34996234 0.13635314],[0.75001851 0.16760288],[0.66391157 0.32114525]
[0.34996182 0.13505687],[0.75001876 0.1663066 ],[0.66390947 0.31984935]
[0.34996129 0.1337606 ],[0.75001902 0.16501033],[0.66390736 0.31855345]
[0.34996076 0.13246433],[0.75001928 0.16371406],[0.66390525 0.31725755]
[0.34996024 0.13116806],[0.75001954 0.16241778],[0.66390315 0.31596165]
[0.34995971 0.12987179],[0.7500198  0.16112151],[0.66390104 0.31466575]
[0.34995919 0.12857552],[0.75002006 0.15982524],[0.66389893 0.31336985]
[0.34995866 0.12727925],[0.75002031 0.15852896],[0.66389683 0.31207395]
[0.34995814 0.12598298],[0.75002057 0.15723269],[0.66389472 0.31077805]
[0.34995761 0.12468671],[0.75002083 0.15593642],[0.66389261 0.30948215]
[0.34995709 0.12339044],[0.75002109 0.15464014],[0.66389051 0.30818625]
[0.34995656 0.12209417],[0.75002135 0.15334387],[0.6638884  0.30689035]
[0.34995603 0.1207979 ],[0.75002161 0.1520476 ],[0.6638863  0.30559445]
[0.34995551 0.11950163],[0.75002186 0.15075132],[0.66388419 0.30429855]
[0.34995498 0.11820536],[0.75002212 0.14945505],[0.66388208 0.30300265]
[0.34995446 0.11690909],[0.75002238 0.14815878],[0.66387998 0.30170675]
[0.34995393 0.11561282],[0.75002264 0.1468625 ],[0.66387787 0.30041085]
[0.34995341 0.11431655],[0.7500229  0.14556623],[0.66387576 0.29911495]
[0.34995288 0.11302028],[0.75002316 0.14426996],[0.66387366 0.29781905]
[0.34995236 0.11172401],[0.75002341 0.14297368],[0.66387155 0.29652315]
[0.34995183 0.11042774],[0.75002367 0.14167741],[0.66386944 0.29522725]
[0.3499513  0.10913147],[0.75002393 0.14038114],[0.66386734 0.29393135]
[0.34995078 0.1078352 ],[0.75002419 0.13908486],[0.66386523 0.29263545]
[0.34995025 0.10653893],[0.75002445 0.13778859],[0.66386312 0.29133955]
[0.34994973 0.10524266],[0.7500247  0.13649232],[0.66386102 0.29004365]
[0.3499492  0.10394639],[0.75002496 0.13519605],[0.66385891 0.28874775]
[0.34994868 0.10265012],[0.75002522 0.13389977],[0.66385681 0.28745185]
[0.34994815 0.10135385],[0.75002548 0.1326035 ],[0.6638547  0.28615595]
[0.34994763 0.10005758],[0.75002574 0.13130723],[0.66385259 0.28486005]
[0.3499471  0.09876131],[0.750026   0.13001095],[0.66385049 0.28356415]
[0.34994657 0.09746504],[0.75002625 0.12871468],[0.66384838 0.28226824]
[0.34994605 0.09616877],[0.75002651 0.12741841],[0.66384627 0.28097234]
[0.34994552 0.0948725 ],[0.75002677 0.12612213],[0.66384417 0.27967644]
[0.349945   0.09357623],[0.75002703 0.12482586],[0.66384206 0.27838054]
[0.34994447 0.09227996],[0.75002729 0.12352959],[0.66383995 0.27708464]
[0.34994395 0.09098369],[0.75002755 0.12223331],[0.66383785 0.27578874]
[0.34994342 0.08968742],[0.7500278  0.12093704],[0.66383574 0.27449284]
[0.3499429  0.08839115],[0.75002806 0.11964077],[0.66383363 0.27319694]
[0.34994237 0.08709488],[0.75002832 0.11834449],[0.66383153 0.27190104]
[0.34994184 0.08579861],[0.75002858 0.11704822],[0.66382942 0.27060514]
[0.34994132 0.08450234],[0.75002884 0.11575195],[0.66382732 0.26930924]
[0.34994079 0.08320607],[0.7500291  0.11445567],[0.66382521 0.26801334]
[0.34994027 0.0819098 ],[0.75002935 0.1131594 ],[0.6638231  0.26671744]
[0.34993974 0.08061353],[0.75002961 0.11186313],[0.663821   0.26542154]
[0.34993922 0.07931726],[0.75002987 0.11056685],[0.66381889 0.26412564]
[0.34993869 0.07802099],[0.75003013 0.10927058],[0.66381678 0.26282974]
[0.34993816 0.07672472],[0.75003039 0.10797431],[0.66381468 0.26153384]
[0.34993764 0.07542845],[0.75003065 0.10667803],[0.66381257 0.26023794]
[0.34993711 0.07413218],[0.7500309  0.10538176],[0.66381046 0.25894204]
[0.34993659 0.07283591],[0.75003116 0.10408549],[0.66380836 0.25764614]
[0.34993606 0.07153964],[0.75003142 0.10278921],[0.66380625 0.25635024]
[0.34993554 0.07024337],[0.75003168 0.10149294],[0.66380415 0.25505434]
[0.34993501 0.0689471 ],[0.75003194 0.10019667],[0.66380204 0.25375844]
[0.34993449 0.06765083],[0.75003219 0.09890039],[0.66379993 0.25246254]
[0.34993396 0.06635456],[0.75003245 0.09760412],[0.66379783 0.25116664]
[0.34993343 0.06505829],[0.75003271 0.09630785],[0.66379572 0.24987074]
[0.34993291 0.06376202],[0.75003297 0.09501157],[0.66379361 0.24857484]
[0.34993238 0.06246575],[0.75003323 0.0937153 ],[0.66379151 0.24727894]
[0.34993186 0.06116948],[0.75003349 0.09241903],[0.6637894  0.24598304]
[0.34993133 0.05987321],[0.75003374 0.09112275],[0.66378729 0.24468714]
[0.34993081 0.05857694],[0.750034   0.08982648],[0.66378519 0.24339124]
[0.34993028 0.05728067],[0.75003426 0.08853021],[0.66378308 0.24209534]
[0.34992976 0.0559844 ],[0.75003452 0.08723393],[0.66378097 0.24079944]
[0.34992923 0.05468813],[0.75003478 0.08593766],[0.66377887 0.23950354]
[0.3499287  0.05339186],[0.75003504 0.08464139],[0.66377676 0.23820764]
[0.34992818 0.05209559],[0.75003529 0.08334511],[0.66377466 0.23691174]
[0.34992765 0.05079932],[0.75003555 0.08204884],[0.66377255 0.23561584]
[0.34992713 0.04950305],[0.75003581 0.08075257],[0.66377044 0.23431994]
[0.3499266  0.04820678],[0.75003607 0.07945629],[0.66376834 0.23302404]
[0.34992608 0.04691051],[0.75003633 0.07816002],[0.66376623 0.23172814]
[0.34992555 0.04561424],[0.75003659 0.07686375],[0.66376412 0.23043224]
[0.34992503 0.04431797],[0.75003684 0.07556748],[0.66376202 0.22913634]
[0.3499245 0.0430217],[0.7500371 0.0742712],[0.66375991 0.22784044]
[0.34992397 0.04172543],[0.75003736 0.07297493],[0.6637578  0.22654454]
[0.34992345 0.04042916],[0.75003762 0.07167866],[0.6637557  0.22524864]
[0.34992292 0.03913289],[0.75003788 0.07038238],[0.66375359 0.22395274]
[0.3499224  0.03783662],[0.75003814 0.06908611],[0.66375148 0.22265684]
[0.34992187 0.03654035],[0.75003839 0.06778984],[0.66374938 0.22136094]
[0.34992135 0.03524408],[0.75003865 0.06649356],[0.66374727 0.22006504]
[0.34992082 0.03394781],[0.75003891 0.06519729],[0.66374517 0.21876914]
[0.3499203  0.03265154],[0.75003917 0.06390102],[0.66374306 0.21747324]
[0.34991977 0.03135527],[0.75003943 0.06260474],[0.66374095 0.21617734]
[0.34991924 0.030059  ],[0.75003968 0.06130847],[0.66373885 0.21488144]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66373674 0.21358554]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66373463 0.21228964]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66373253 0.21099374]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66373042 0.20969784]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66372831 0.20840194]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66372621 0.20710604]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6637241  0.20581014]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.663722   0.20451424]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66371989 0.20321834]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66371778 0.20192244]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66371568 0.20062653]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66371357 0.19933063]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66371146 0.19803473]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66370936 0.19673883]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66370725 0.19544293]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66370514 0.19414703]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66370304 0.19285113]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66370093 0.19155523]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66369882 0.19025933]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66369672 0.18896343]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66369461 0.18766753]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66369251 0.18637163]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6636904  0.18507573]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66368829 0.18377983]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66368619 0.18248393]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66368408 0.18118803]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66368197 0.17989213]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66367987 0.17859623]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66367776 0.17730033]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66367565 0.17600443]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66367355 0.17470853]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66367144 0.17341263]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66366933 0.17211673]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66366723 0.17082083]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66366512 0.16952493]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66366302 0.16822903]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66366091 0.16693313]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6636588  0.16563723]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6636567  0.16434133]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66365459 0.16304543]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66365248 0.16174953]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66365038 0.16045363]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66364827 0.15915773]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66364616 0.15786183]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66364406 0.15656593]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66364195 0.15527003]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66363985 0.15397413]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66363774 0.15267823]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66363563 0.15138233]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66363353 0.15008643]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66363142 0.14879053]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66362931 0.14749463]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66362721 0.14619873]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6636251  0.14490283]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66362299 0.14360693]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66362089 0.14231103]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66361878 0.14101513]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66361667 0.13971923]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66361457 0.13842333]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66361246 0.13712743]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66361036 0.13583153]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66360825 0.13453563]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66360614 0.13323973]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66360404 0.13194383]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66360193 0.13064793]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66359982 0.12935203]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66359772 0.12805613]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66359561 0.12676023]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6635935  0.12546433]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6635914  0.12416843]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66358929 0.12287253]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66358719 0.12157663]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66358508 0.12028073]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66358297 0.11898482]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66358087 0.11768892]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66357876 0.11639302]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66357665 0.11509712]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66357455 0.11380122]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66357244 0.11250532]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66357033 0.11120942]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66356823 0.10991352]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66356612 0.10861762]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66356401 0.10732172]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66356191 0.10602582]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6635598  0.10472992]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6635577  0.10343402]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66355559 0.10213812]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66355348 0.10084222]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66355138 0.09954632]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66354927 0.09825042]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66354716 0.09695452]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66354506 0.09565862]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66354295 0.09436272]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66354084 0.09306682]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66353874 0.09177092]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66353663 0.09047502]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66353452 0.08917912]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66353242 0.08788322]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66353031 0.08658732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66352821 0.08529142]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.6635261  0.08399552]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66352399 0.08269962]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66352189 0.08140372]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351978 0.08010782]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351767 0.07881192]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351557 0.07751602]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351346 0.07622012]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351135 0.07492422]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
[0.34991893 0.02929634],[0.75003984 0.0605458 ],[0.66351021 0.07421732]
