1.0
 
[-1.11338052e-02 -1.99944123e+01],[ 5.53728997e-03 -1.99944630e+01],[ -0.04547085 -19.98625731]
[0.34998821 0.20803662],[0.75000586 0.23928654],[0.66401435 0.39281087]
[0.34998769 0.20710502],[0.75000612 0.23835493],[0.66401224 0.39187964]
[0.34998716 0.20615338],[0.75000638 0.23740329],[0.66401007 0.39092839]
[0.34998662 0.20518171],[0.75000665 0.23643162],[0.66400787 0.38995712]
[0.34998607 0.20419   ],[0.75000693 0.23543991],[0.66400562 0.38896582]
[0.34998551 0.20317826],[0.75000721 0.23442817],[0.66400332 0.38795449]
[0.34998493 0.20214649],[0.75000749 0.23339639],[0.66400097 0.38692313]
[0.34998435 0.20109468],[0.75000778 0.23234458],[0.66399858 0.38587175]
[0.34998375 0.20002284],[0.75000808 0.23127273],[0.66399615 0.38480034]
[0.34998315 0.19893096],[0.75000838 0.23018085],[0.66399367 0.38370891]
[0.34998253 0.19781904],[0.75000869 0.22906893],[0.66399114 0.38259745]
[0.3499819 0.1966871],[0.750009   0.22793698],[0.66398857 0.38146596]
[0.34998126 0.19553511],[0.75000932 0.226785  ],[0.66398596 0.38031445]
[0.3499806 0.1943631],[0.75000965 0.22561298],[0.66398329 0.37914291]
[0.34997994 0.19317105],[0.75000998 0.22442093],[0.66398059 0.37795135]
[0.34997927 0.19195896],[0.75001031 0.22320884],[0.66397783 0.37673976]
[0.34997858 0.19072684],[0.75001065 0.22197671],[0.66397503 0.37550814]
[0.34997789 0.18947469],[0.750011   0.22072456],[0.66397219 0.37425649]
[0.34997718 0.1882025 ],[0.75001135 0.21945237],[0.6639693  0.37298482]
[0.34997646 0.18691119],[0.75001171 0.21816105],[0.66396637 0.37169404]
[0.34997574 0.18561499],[0.75001207 0.21686485],[0.66396342 0.37039837]
[0.34997502 0.1843188 ],[0.75001242 0.21556866],[0.66396048 0.36910271]
[0.3499743  0.18302261],[0.75001278 0.21427246],[0.66395753 0.36780704]
[0.34997358 0.18172641],[0.75001314 0.21297626],[0.66395459 0.36651137]
[0.34997285 0.18043022],[0.7500135  0.21168006],[0.66395165 0.36521571]
[0.34997213 0.17913402],[0.75001386 0.21038387],[0.6639487  0.36392004]
[0.34997141 0.17783783],[0.75001422 0.20908767],[0.66394576 0.36262438]
[0.34997069 0.17654164],[0.75001458 0.20779147],[0.66394281 0.36132871]
[0.34996997 0.17524544],[0.75001493 0.20649528],[0.66393987 0.36003304]
[0.34996925 0.17394925],[0.75001529 0.20519908],[0.66393692 0.35873738]
[0.34996853 0.17265305],[0.75001565 0.20390288],[0.66393398 0.35744171]
[0.34996781 0.17135686],[0.75001601 0.20260668],[0.66393104 0.35614605]
[0.34996709 0.17006067],[0.75001637 0.20131049],[0.66392809 0.35485038]
[0.34996637 0.16876447],[0.75001673 0.20001429],[0.66392515 0.35355471]
[0.34996565 0.16746828],[0.75001709 0.19871809],[0.6639222  0.35225905]
[0.34996492 0.16617208],[0.75001744 0.19742189],[0.66391926 0.35096338]
[0.3499642  0.16487589],[0.7500178 0.1961257],[0.66391631 0.34966772]
[0.34996348 0.1635797 ],[0.75001816 0.1948295 ],[0.66391337 0.34837205]
[0.34996276 0.1622835 ],[0.75001852 0.1935333 ],[0.66391043 0.34707639]
[0.34996204 0.16098731],[0.75001888 0.19223711],[0.66390748 0.34578072]
[0.34996132 0.15969111],[0.75001924 0.19094091],[0.66390454 0.34448505]
[0.3499606  0.15839492],[0.7500196  0.18964471],[0.66390159 0.34318939]
[0.34995988 0.15709873],[0.75001995 0.18834851],[0.66389865 0.34189372]
[0.34995916 0.15580253],[0.75002031 0.18705232],[0.6638957  0.34059806]
[0.34995844 0.15450634],[0.75002067 0.18575612],[0.66389276 0.33930239]
[0.34995771 0.15321014],[0.75002103 0.18445992],[0.66388982 0.33800672]
[0.34995699 0.15191395],[0.75002139 0.18316372],[0.66388687 0.33671106]
[0.34995627 0.15061776],[0.75002175 0.18186753],[0.66388393 0.33541539]
[0.34995555 0.14932156],[0.75002211 0.18057133],[0.66388098 0.33411973]
[0.34995483 0.14802537],[0.75002246 0.17927513],[0.66387804 0.33282406]
[0.34995411 0.14672917],[0.75002282 0.17797894],[0.66387509 0.33152839]
[0.34995339 0.14543298],[0.75002318 0.17668274],[0.66387215 0.33023273]
[0.34995267 0.14413679],[0.75002354 0.17538654],[0.66386921 0.32893706]
[0.34995195 0.14284059],[0.7500239  0.17409034],[0.66386626 0.3276414 ]
[0.34995123 0.1415444 ],[0.75002426 0.17279415],[0.66386332 0.32634573]
[0.34995051 0.1402482 ],[0.75002461 0.17149795],[0.66386037 0.32505006]
[0.34994978 0.13895201],[0.75002497 0.17020175],[0.66385743 0.3237544 ]
[0.34994906 0.13765582],[0.75002533 0.16890555],[0.66385448 0.32245873]
[0.34994834 0.13635962],[0.75002569 0.16760936],[0.66385154 0.32116307]
[0.34994762 0.13506343],[0.75002605 0.16631316],[0.6638486 0.3198674]
[0.3499469  0.13376724],[0.75002641 0.16501696],[0.66384565 0.31857173]
[0.34994618 0.13247104],[0.75002677 0.16372077],[0.66384271 0.31727607]
[0.34994546 0.13117485],[0.75002712 0.16242457],[0.66383976 0.3159804 ]
[0.34994474 0.12987865],[0.75002748 0.16112837],[0.66383682 0.31468474]
[0.34994402 0.12858246],[0.75002784 0.15983217],[0.66383387 0.31338907]
[0.3499433  0.12728627],[0.7500282  0.15853598],[0.66383093 0.3120934 ]
[0.34994257 0.12599007],[0.75002856 0.15723978],[0.66382799 0.31079774]
[0.34994185 0.12469388],[0.75002892 0.15594358],[0.66382504 0.30950207]
[0.34994113 0.12339768],[0.75002928 0.15464738],[0.6638221  0.30820641]
[0.34994041 0.12210149],[0.75002963 0.15335119],[0.66381915 0.30691074]
[0.34993969 0.1208053 ],[0.75002999 0.15205499],[0.66381621 0.30561507]
[0.34993897 0.1195091 ],[0.75003035 0.15075879],[0.66381326 0.30431941]
[0.34993825 0.11821291],[0.75003071 0.1494626 ],[0.66381032 0.30302374]
[0.34993753 0.11691671],[0.75003107 0.1481664 ],[0.66380738 0.30172808]
[0.34993681 0.11562052],[0.75003143 0.1468702 ],[0.66380443 0.30043241]
[0.34993609 0.11432433],[0.75003179 0.145574  ],[0.66380149 0.29913674]
[0.34993536 0.11302813],[0.75003214 0.14427781],[0.66379854 0.29784108]
[0.34993464 0.11173194],[0.7500325  0.14298161],[0.6637956  0.29654541]
[0.34993392 0.11043574],[0.75003286 0.14168541],[0.66379265 0.29524975]
[0.3499332  0.10913955],[0.75003322 0.14038921],[0.66378971 0.29395408]
[0.34993248 0.10784336],[0.75003358 0.13909302],[0.66378677 0.29265841]
[0.34993176 0.10654716],[0.75003394 0.13779682],[0.66378382 0.29136275]
[0.34993104 0.10525097],[0.7500343  0.13650062],[0.66378088 0.29006708]
[0.34993032 0.10395477],[0.75003465 0.13520443],[0.66377793 0.28877142]
[0.3499296  0.10265858],[0.75003501 0.13390823],[0.66377499 0.28747575]
[0.34992888 0.10136239],[0.75003537 0.13261203],[0.66377204 0.28618008]
[0.34992816 0.10006619],[0.75003573 0.13131583],[0.6637691  0.28488442]
[0.34992743 0.09877   ],[0.75003609 0.13001964],[0.66376616 0.28358875]
[0.34992671 0.0974738 ],[0.75003645 0.12872344],[0.66376321 0.28229309]
[0.34992599 0.09617761],[0.75003681 0.12742724],[0.66376027 0.28099742]
[0.34992527 0.09488142],[0.75003716 0.12613105],[0.66375732 0.27970175]
[0.34992455 0.09358522],[0.75003752 0.12483485],[0.66375438 0.27840609]
[0.34992383 0.09228903],[0.75003788 0.12353865],[0.66375143 0.27711042]
[0.34992311 0.09099283],[0.75003824 0.12224245],[0.66374849 0.27581476]
[0.34992239 0.08969664],[0.7500386  0.12094626],[0.66374555 0.27451909]
[0.34992167 0.08840045],[0.75003896 0.11965006],[0.6637426  0.27322342]
[0.34992095 0.08710425],[0.75003932 0.11835386],[0.66373966 0.27192776]
[0.34992022 0.08580806],[0.75003967 0.11705766],[0.66373671 0.27063209]
[0.3499195  0.08451186],[0.75004003 0.11576147],[0.66373377 0.26933643]
[0.34991878 0.08321567],[0.75004039 0.11446527],[0.66373082 0.26804076]
[0.34991806 0.08191948],[0.75004075 0.11316907],[0.66372788 0.26674509]
[0.34991734 0.08062328],[0.75004111 0.11187288],[0.66372494 0.26544943]
[0.34991662 0.07932709],[0.75004147 0.11057668],[0.66372199 0.26415376]
[0.3499159  0.07803089],[0.75004183 0.10928048],[0.66371905 0.2628581 ]
[0.34991518 0.0767347 ],[0.75004218 0.10798428],[0.6637161  0.26156243]
[0.34991446 0.07543851],[0.75004254 0.10668809],[0.66371316 0.26026677]
[0.34991374 0.07414231],[0.7500429  0.10539189],[0.66371021 0.2589711 ]
[0.34991301 0.07284612],[0.75004326 0.10409569],[0.66370727 0.25767543]
[0.34991229 0.07154992],[0.75004362 0.10279949],[0.66370433 0.25637977]
[0.34991157 0.07025373],[0.75004398 0.1015033 ],[0.66370138 0.2550841 ]
[0.34991085 0.06895754],[0.75004434 0.1002071 ],[0.66369844 0.25378844]
[0.34991013 0.06766134],[0.75004469 0.0989109 ],[0.66369549 0.25249277]
[0.34990941 0.06636515],[0.75004505 0.09761471],[0.66369255 0.2511971 ]
[0.34990869 0.06506895],[0.75004541 0.09631851],[0.6636896  0.24990144]
[0.34990797 0.06377276],[0.75004577 0.09502231],[0.66368666 0.24860577]
[0.34990725 0.06247657],[0.75004613 0.09372611],[0.66368372 0.24731011]
[0.34990653 0.06118037],[0.75004649 0.09242992],[0.66368077 0.24601444]
[0.34990581 0.05988418],[0.75004685 0.09113372],[0.66367783 0.24471877]
[0.34990508 0.05858798],[0.7500472  0.08983752],[0.66367488 0.24342311]
[0.34990436 0.05729179],[0.75004756 0.08854132],[0.66367194 0.24212744]
[0.34990364 0.0559956 ],[0.75004792 0.08724513],[0.66366899 0.24083178]
[0.34990292 0.0546994 ],[0.75004828 0.08594893],[0.66366605 0.23953611]
[0.3499022  0.05340321],[0.75004864 0.08465273],[0.66366311 0.23824044]
[0.34990148 0.05210701],[0.750049   0.08335654],[0.66366016 0.23694478]
[0.34990076 0.05081082],[0.75004936 0.08206034],[0.66365722 0.23564911]
[0.34990004 0.04951463],[0.75004971 0.08076414],[0.66365427 0.23435345]
[0.34989932 0.04821843],[0.75005007 0.07946794],[0.66365133 0.23305778]
[0.3498986  0.04692224],[0.75005043 0.07817175],[0.66364838 0.23176211]
[0.34989787 0.04562604],[0.75005079 0.07687555],[0.66364544 0.23046645]
[0.34989715 0.04432985],[0.75005115 0.07557935],[0.6636425  0.22917078]
[0.34989643 0.04303366],[0.75005151 0.07428315],[0.66363955 0.22787512]
[0.34989571 0.04173746],[0.75005186 0.07298696],[0.66363661 0.22657945]
[0.34989499 0.04044127],[0.75005222 0.07169076],[0.66363366 0.22528378]
[0.34989427 0.03914507],[0.75005258 0.07039456],[0.66363072 0.22398812]
[0.34989355 0.03784888],[0.75005294 0.06909837],[0.66362777 0.22269245]
[0.34989283 0.03655269],[0.7500533  0.06780217],[0.66362483 0.22139679]
[0.34989211 0.03525649],[0.75005366 0.06650597],[0.66362189 0.22010112]
[0.34989139 0.0339603 ],[0.75005402 0.06520977],[0.66361894 0.21880545]
[0.34989066 0.0326641 ],[0.75005437 0.06391358],[0.663616   0.21750979]
[0.34988994 0.03136791],[0.75005473 0.06261738],[0.66361305 0.21621412]
[0.34988922 0.03007172],[0.75005509 0.06132118],[0.66361011 0.21491846]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66360716 0.21362279]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66360422 0.21232712]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66360128 0.21103146]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66359833 0.20973579]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66359539 0.20844013]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66359244 0.20714446]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6635895  0.20584879]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66358655 0.20455313]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66358361 0.20325746]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66358067 0.2019618 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66357772 0.20066613]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66357478 0.19937046]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66357183 0.1980748 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66356889 0.19677913]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66356594 0.19548347]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.663563  0.1941878]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66356006 0.19289213]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66355711 0.19159647]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66355417 0.1903008 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66355122 0.18900514]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66354828 0.18770947]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66354533 0.1864138 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66354239 0.18511814]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66353945 0.18382247]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6635365  0.18252681]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66353356 0.18123114]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66353061 0.17993547]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66352767 0.17863981]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66352472 0.17734414]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66352178 0.17604848]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66351884 0.17475281]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66351589 0.17345714]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66351295 0.17216148]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66351    0.17086581]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66350706 0.16957015]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66350411 0.16827448]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66350117 0.16697882]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66349823 0.16568315]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66349528 0.16438748]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66349234 0.16309182]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66348939 0.16179615]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66348645 0.16050049]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6634835  0.15920482]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66348056 0.15790915]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66347762 0.15661349]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66347467 0.15531782]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66347173 0.15402216]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66346878 0.15272649]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66346584 0.15143082]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66346289 0.15013516]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66345995 0.14883949]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66345701 0.14754383]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66345406 0.14624816]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66345112 0.14495249]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66344817 0.14365683]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66344523 0.14236116]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66344228 0.1410655 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66343934 0.13976983]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6634364  0.13847416]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66343345 0.1371785 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66343051 0.13588283]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66342756 0.13458717]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66342462 0.1332915 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66342167 0.13199583]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66341873 0.13070017]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66341579 0.1294045 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66341284 0.12810884]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6634099  0.12681317]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66340695 0.1255175 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66340401 0.12422184]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66340106 0.12292617]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66339812 0.12163051]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66339518 0.12033484]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66339223 0.11903917]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66338929 0.11774351]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66338634 0.11644784]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6633834  0.11515218]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66338045 0.11385651]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66337751 0.11256084]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66337457 0.11126518]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66337162 0.10996951]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66336868 0.10867385]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66336573 0.10737818]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66336279 0.10608251]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66335984 0.10478685]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6633569  0.10349118]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66335396 0.10219552]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66335101 0.10089985]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66334807 0.09960418]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66334512 0.09830852]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66334218 0.09701285]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66333923 0.09571719]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66333629 0.09442152]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66333335 0.09312585]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6633304  0.09183019]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66332746 0.09053452]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66332451 0.08923886]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66332157 0.08794319]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66331862 0.08664752]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66331568 0.08535186]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66331274 0.08405619]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66330979 0.08276053]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66330685 0.08146486]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.6633039 0.0801692]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66330096 0.07887353]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329801 0.07757786]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329507 0.0762822 ]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329213 0.07498653]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
[0.34988879 0.02929678],[0.75005531 0.06054624],[0.66329038 0.07421713]
