1.0
 
[-4.10123262e-03 -1.99983019e+01],[ 1.92829936e-03 -1.99983514e+01],[-1.53079988e-02 -1.99958407e+01]
[0.34999567 0.2080325 ],[0.75000204 0.23928242],[0.66404633 0.39280071]
[0.34999548 0.20710072],[0.75000213 0.23835063],[0.66404562 0.39186904]
[0.34999528 0.20614889],[0.75000222 0.23739881],[0.66404489 0.39091733]
[0.34999508 0.20517703],[0.75000231 0.23642694],[0.66404415 0.38994559]
[0.34999488 0.20418513],[0.75000241 0.23543504],[0.66404339 0.38895381]
[0.34999467 0.2031732 ],[0.7500025 0.2344231],[0.66404262 0.387942  ]
[0.34999446 0.20214122],[0.7500026  0.23339112],[0.66404184 0.38691015]
[0.34999425 0.20108921],[0.7500027  0.23233911],[0.66404103 0.38585826]
[0.34999403 0.20001715],[0.75000281 0.23126705],[0.66404021 0.38478634]
[0.3499938  0.19892506],[0.75000291 0.23017496],[0.66403938 0.38369439]
[0.34999358 0.19781293],[0.75000302 0.22906283],[0.66403853 0.38258239]
[0.34999334 0.19668077],[0.75000313 0.22793065],[0.66403767 0.38145036]
[0.34999311 0.19552856],[0.75000324 0.22677845],[0.66403679 0.3802983 ]
[0.34999287 0.19435631],[0.75000335 0.2256062 ],[0.6640359 0.3791262]
[0.34999263 0.19316403],[0.75000347 0.22441391],[0.66403499 0.37793406]
[0.34999238 0.19195171],[0.75000358 0.22320159],[0.66403406 0.37672189]
[0.34999213 0.19071935],[0.7500037  0.22196923],[0.66403312 0.37548968]
[0.34999187 0.18946695],[0.75000382 0.22071683],[0.66403217 0.37423744]
[0.34999161 0.18819452],[0.75000394 0.21944439],[0.6640312  0.37296516]
[0.34999135 0.18690298],[0.75000407 0.21815284],[0.66403021 0.37167378]
[0.34999108 0.18560661],[0.75000419 0.21685647],[0.66402922 0.37037756]
[0.34999082 0.18431024],[0.75000432 0.21556009],[0.66402823 0.36908135]
[0.34999055 0.18301386],[0.75000444 0.21426372],[0.66402725 0.36778514]
[0.34999029 0.18171749],[0.75000457 0.21296735],[0.66402626 0.36648893]
[0.34999002 0.18042112],[0.75000469 0.21167097],[0.66402527 0.36519271]
[0.34998976 0.17912475],[0.75000482 0.2103746 ],[0.66402428 0.3638965 ]
[0.34998949 0.17782838],[0.75000494 0.20907822],[0.66402329 0.36260029]
[0.34998923 0.17653201],[0.75000506 0.20778185],[0.6640223  0.36130408]
[0.34998896 0.17523564],[0.75000519 0.20648547],[0.66402131 0.36000786]
[0.3499887  0.17393926],[0.75000531 0.2051891 ],[0.66402032 0.35871165]
[0.34998843 0.17264289],[0.75000544 0.20389272],[0.66401933 0.35741544]
[0.34998817 0.17134652],[0.75000556 0.20259635],[0.66401835 0.35611923]
[0.3499879  0.17005015],[0.75000569 0.20129997],[0.66401736 0.35482301]
[0.34998763 0.16875378],[0.75000581 0.2000036 ],[0.66401637 0.3535268 ]
[0.34998737 0.16745741],[0.75000594 0.19870723],[0.66401538 0.35223059]
[0.3499871  0.16616104],[0.75000606 0.19741085],[0.66401439 0.35093438]
[0.34998684 0.16486467],[0.75000619 0.19611448],[0.6640134  0.34963817]
[0.34998657 0.16356829],[0.75000631 0.1948181 ],[0.66401241 0.34834195]
[0.34998631 0.16227192],[0.75000644 0.19352173],[0.66401142 0.34704574]
[0.34998604 0.16097555],[0.75000656 0.19222535],[0.66401044 0.34574953]
[0.34998578 0.15967918],[0.75000668 0.19092898],[0.66400945 0.34445332]
[0.34998551 0.15838281],[0.75000681 0.1896326 ],[0.66400846 0.3431571 ]
[0.34998525 0.15708644],[0.75000693 0.18833623],[0.66400747 0.34186089]
[0.34998498 0.15579007],[0.75000706 0.18703985],[0.66400648 0.34056468]
[0.34998472 0.1544937 ],[0.75000718 0.18574348],[0.66400549 0.33926847]
[0.34998445 0.15319732],[0.75000731 0.18444711],[0.6640045  0.33797225]
[0.34998419 0.15190095],[0.75000743 0.18315073],[0.66400351 0.33667604]
[0.34998392 0.15060458],[0.75000756 0.18185436],[0.66400252 0.33537983]
[0.34998366 0.14930821],[0.75000768 0.18055798],[0.66400154 0.33408362]
[0.34998339 0.14801184],[0.75000781 0.17926161],[0.66400055 0.3327874 ]
[0.34998313 0.14671547],[0.75000793 0.17796523],[0.66399956 0.33149119]
[0.34998286 0.1454191 ],[0.75000805 0.17666886],[0.66399857 0.33019498]
[0.3499826  0.14412272],[0.75000818 0.17537248],[0.66399758 0.32889877]
[0.34998233 0.14282635],[0.7500083  0.17407611],[0.66399659 0.32760255]
[0.34998207 0.14152998],[0.75000843 0.17277974],[0.6639956  0.32630634]
[0.3499818  0.14023361],[0.75000855 0.17148336],[0.66399461 0.32501013]
[0.34998154 0.13893724],[0.75000868 0.17018699],[0.66399363 0.32371392]
[0.34998127 0.13764087],[0.7500088  0.16889061],[0.66399264 0.3224177 ]
[0.34998101 0.1363445 ],[0.75000893 0.16759424],[0.66399165 0.32112149]
[0.34998074 0.13504813],[0.75000905 0.16629786],[0.66399066 0.31982528]
[0.34998048 0.13375175],[0.75000918 0.16500149],[0.66398967 0.31852907]
[0.34998021 0.13245538],[0.7500093  0.16370511],[0.66398868 0.31723285]
[0.34997995 0.13115901],[0.75000942 0.16240874],[0.66398769 0.31593664]
[0.34997968 0.12986264],[0.75000955 0.16111236],[0.6639867  0.31464043]
[0.34997942 0.12856627],[0.75000967 0.15981599],[0.66398571 0.31334422]
[0.34997915 0.1272699 ],[0.7500098  0.15851962],[0.66398473 0.312048  ]
[0.34997889 0.12597353],[0.75000992 0.15722324],[0.66398374 0.31075179]
[0.34997862 0.12467716],[0.75001005 0.15592687],[0.66398275 0.30945558]
[0.34997836 0.12338078],[0.75001017 0.15463049],[0.66398176 0.30815937]
[0.34997809 0.12208441],[0.7500103  0.15333412],[0.66398077 0.30686316]
[0.34997783 0.12078804],[0.75001042 0.15203774],[0.66397978 0.30556694]
[0.34997756 0.11949167],[0.75001055 0.15074137],[0.66397879 0.30427073]
[0.3499773 0.1181953],[0.75001067 0.14944499],[0.6639778  0.30297452]
[0.34997703 0.11689893],[0.7500108  0.14814862],[0.66397681 0.30167831]
[0.34997677 0.11560256],[0.75001092 0.14685224],[0.66397583 0.30038209]
[0.3499765  0.11430618],[0.75001104 0.14555587],[0.66397484 0.29908588]
[0.34997624 0.11300981],[0.75001117 0.1442595 ],[0.66397385 0.29778967]
[0.34997597 0.11171344],[0.75001129 0.14296312],[0.66397286 0.29649346]
[0.34997571 0.11041707],[0.75001142 0.14166675],[0.66397187 0.29519724]
[0.34997544 0.1091207 ],[0.75001154 0.14037037],[0.66397088 0.29390103]
[0.34997518 0.10782433],[0.75001167 0.139074  ],[0.66396989 0.29260482]
[0.34997491 0.10652796],[0.75001179 0.13777762],[0.6639689  0.29130861]
[0.34997465 0.10523159],[0.75001192 0.13648125],[0.66396792 0.29001239]
[0.34997438 0.10393521],[0.75001204 0.13518487],[0.66396693 0.28871618]
[0.34997412 0.10263884],[0.75001217 0.1338885 ],[0.66396594 0.28741997]
[0.34997385 0.10134247],[0.75001229 0.13259213],[0.66396495 0.28612376]
[0.34997359 0.1000461 ],[0.75001241 0.13129575],[0.66396396 0.28482754]
[0.34997332 0.09874973],[0.75001254 0.12999938],[0.66396297 0.28353133]
[0.34997306 0.09745336],[0.75001266 0.128703  ],[0.66396198 0.28223512]
[0.34997279 0.09615699],[0.75001279 0.12740663],[0.66396099 0.28093891]
[0.34997253 0.09486062],[0.75001291 0.12611025],[0.66396    0.27964269]
[0.34997226 0.09356424],[0.75001304 0.12481388],[0.66395902 0.27834648]
[0.349972   0.09226787],[0.75001316 0.1235175 ],[0.66395803 0.27705027]
[0.34997173 0.0909715 ],[0.75001329 0.12222113],[0.66395704 0.27575406]
[0.34997147 0.08967513],[0.75001341 0.12092475],[0.66395605 0.27445784]
[0.3499712  0.08837876],[0.75001354 0.11962838],[0.66395506 0.27316163]
[0.34997094 0.08708239],[0.75001366 0.11833201],[0.66395407 0.27186542]
[0.34997067 0.08578602],[0.75001379 0.11703563],[0.66395308 0.27056921]
[0.34997041 0.08448964],[0.75001391 0.11573926],[0.66395209 0.26927299]
[0.34997014 0.08319327],[0.75001403 0.11444288],[0.66395111 0.26797678]
[0.34996988 0.0818969 ],[0.75001416 0.11314651],[0.66395012 0.26668057]
[0.34996961 0.08060053],[0.75001428 0.11185013],[0.66394913 0.26538436]
[0.34996935 0.07930416],[0.75001441 0.11055376],[0.66394814 0.26408815]
[0.34996908 0.07800779],[0.75001453 0.10925738],[0.66394715 0.26279193]
[0.34996882 0.07671142],[0.75001466 0.10796101],[0.66394616 0.26149572]
[0.34996855 0.07541505],[0.75001478 0.10666463],[0.66394517 0.26019951]
[0.34996829 0.07411867],[0.75001491 0.10536826],[0.66394418 0.2589033 ]
[0.34996802 0.0728223 ],[0.75001503 0.10407189],[0.66394319 0.25760708]
[0.34996776 0.07152593],[0.75001516 0.10277551],[0.66394221 0.25631087]
[0.34996749 0.07022956],[0.75001528 0.10147914],[0.66394122 0.25501466]
[0.34996723 0.06893319],[0.7500154  0.10018276],[0.66394023 0.25371845]
[0.34996696 0.06763682],[0.75001553 0.09888639],[0.66393924 0.25242223]
[0.3499667  0.06634045],[0.75001565 0.09759001],[0.66393825 0.25112602]
[0.34996643 0.06504407],[0.75001578 0.09629364],[0.66393726 0.24982981]
[0.34996617 0.0637477 ],[0.7500159  0.09499726],[0.66393627 0.2485336 ]
[0.3499659  0.06245133],[0.75001603 0.09370089],[0.66393528 0.24723738]
[0.34996564 0.06115496],[0.75001615 0.09240452],[0.6639343  0.24594117]
[0.34996537 0.05985859],[0.75001628 0.09110814],[0.66393331 0.24464496]
[0.34996511 0.05856222],[0.7500164  0.08981177],[0.66393232 0.24334875]
[0.34996484 0.05726585],[0.75001653 0.08851539],[0.66393133 0.24205253]
[0.34996458 0.05596948],[0.75001665 0.08721902],[0.66393034 0.24075632]
[0.34996431 0.0546731 ],[0.75001678 0.08592264],[0.66392935 0.23946011]
[0.34996405 0.05337673],[0.7500169  0.08462627],[0.66392836 0.2381639 ]
[0.34996378 0.05208036],[0.75001702 0.08332989],[0.66392737 0.23686768]
[0.34996352 0.05078399],[0.75001715 0.08203352],[0.66392638 0.23557147]
[0.34996325 0.04948762],[0.75001727 0.08073714],[0.6639254  0.23427526]
[0.34996299 0.04819125],[0.7500174  0.07944077],[0.66392441 0.23297905]
[0.34996272 0.04689488],[0.75001752 0.0781444 ],[0.66392342 0.23168283]
[0.34996246 0.04559851],[0.75001765 0.07684802],[0.66392243 0.23038662]
[0.34996219 0.04430213],[0.75001777 0.07555165],[0.66392144 0.22909041]
[0.34996193 0.04300576],[0.7500179  0.07425527],[0.66392045 0.2277942 ]
[0.34996166 0.04170939],[0.75001802 0.0729589 ],[0.66391946 0.22649798]
[0.3499614  0.04041302],[0.75001815 0.07166252],[0.66391847 0.22520177]
[0.34996113 0.03911665],[0.75001827 0.07036615],[0.66391748 0.22390556]
[0.34996087 0.03782028],[0.75001839 0.06906977],[0.6639165  0.22260935]
[0.3499606  0.03652391],[0.75001852 0.0677734 ],[0.66391551 0.22131314]
[0.34996034 0.03522753],[0.75001864 0.06647702],[0.66391452 0.22001692]
[0.34996007 0.03393116],[0.75001877 0.06518065],[0.66391353 0.21872071]
[0.34995981 0.03263479],[0.75001889 0.06388428],[0.66391254 0.2174245 ]
[0.34995954 0.03133842],[0.75001902 0.0625879 ],[0.66391155 0.21612829]
[0.34995928 0.03004205],[0.75001914 0.06129153],[0.66391056 0.21483207]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390957 0.21353586]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390859 0.21223965]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6639076  0.21094344]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390661 0.20964722]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390562 0.20835101]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390463 0.2070548 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390364 0.20575859]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390265 0.20446237]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390166 0.20316616]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66390067 0.20186995]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389969 0.20057374]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638987  0.19927752]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389771 0.19798131]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389672 0.1966851 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389573 0.19538889]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389474 0.19409267]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389375 0.19279646]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389276 0.19150025]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389178 0.19020404]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66389079 0.18890782]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638898  0.18761161]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388881 0.1863154 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388782 0.18501919]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388683 0.18372298]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388584 0.18242676]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388485 0.18113055]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388386 0.17983434]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388288 0.17853813]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66388189 0.17724191]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638809 0.1759457]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387991 0.17464949]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387892 0.17335328]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387793 0.17205706]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387694 0.17076085]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387595 0.16946464]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387497 0.16816843]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387398 0.16687221]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387299 0.165576  ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.663872   0.16427979]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387101 0.16298358]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66387002 0.16168736]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386903 0.16039115]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386804 0.15909494]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386705 0.15779873]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386607 0.15650251]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386508 0.1552063 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386409 0.15391009]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638631  0.15261388]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386211 0.15131766]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386112 0.15002145]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66386013 0.14872524]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385914 0.14742903]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385815 0.14613281]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385717 0.1448366 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385618 0.14354039]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385519 0.14224418]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638542  0.14094797]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385321 0.13965175]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385222 0.13835554]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385123 0.13705933]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66385024 0.13576312]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384926 0.1344669 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384827 0.13317069]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384728 0.13187448]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384629 0.13057827]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638453  0.12928205]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384431 0.12798584]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384332 0.12668963]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384233 0.12539342]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384134 0.1240972 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66384036 0.12280099]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383937 0.12150478]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383838 0.12020857]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383739 0.11891235]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638364  0.11761614]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383541 0.11631993]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383442 0.11502372]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383343 0.1137275 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383245 0.11243129]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383146 0.11113508]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66383047 0.10983887]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382948 0.10854265]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382849 0.10724644]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638275  0.10595023]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382651 0.10465402]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382552 0.1033578 ]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382453 0.10206159]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382355 0.10076538]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382256 0.09946917]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382157 0.09817296]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66382058 0.09687674]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381959 0.09558053]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638186  0.09428432]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381761 0.09298811]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381662 0.09169189]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381564 0.09039568]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381465 0.08909947]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381366 0.08780326]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381267 0.08650704]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381168 0.08521083]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66381069 0.08391462]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.6638097  0.08261841]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380871 0.08132219]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380772 0.08002598]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380674 0.07872977]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380575 0.07743356]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380476 0.07613734]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380377 0.07484113]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
[0.34995912 0.02929551],[0.75001921 0.06054498],[0.66380329 0.07421737]
